game,2015,8,20151101,201511010den,gnb,"Green Bay Packers",10,den,"Denver Broncos",29
player,201511010den,gnb,AdamDa01,off_pct,96%,,,,,
player,201511010den,gnb,AdamDa01,defense,0,,,,,
player,201511010den,gnb,AdamDa01,def_pct,0%,,,,,
player,201511010den,gnb,AdamDa01,special_teams,0,,,,,
player,201511010den,gnb,AdamDa01,st_pct,0%,,,,,
player,201511010den,gnb,RodgRi00,pos,TE,,,,,
player,201511010den,gnb,RodgRi00,offense,51,,,,,
player,201511010den,gnb,RodgRi00,off_pct,96%,,,,,
player,201511010den,gnb,RodgRi00,defense,0,,,,,
player,201511010den,gnb,RodgRi00,def_pct,0%,,,,,
player,201511010den,gnb,RodgRi00,special_teams,0,,,,,
player,201511010den,gnb,RodgRi00,st_pct,0%,,,,,
player,201511010den,gnb,RodgAa00,pos,QB,,,,,
player,201511010den,gnb,RodgAa00,offense,51,,,,,
player,201511010den,gnb,RodgAa00,off_pct,96%,,,,,
player,201511010den,gnb,RodgAa00,defense,0,,,,,
player,201511010den,gnb,RodgAa00,def_pct,0%,,,,,
player,201511010den,gnb,RodgAa00,special_teams,0,,,,,
player,201511010den,gnb,RodgAa00,st_pct,0%,,,,,
player,201511010den,gnb,CobbRa00,pos,WR,,,,,
player,201511010den,gnb,CobbRa00,offense,51,,,,,
player,201511010den,gnb,CobbRa00,off_pct,96%,,,,,
player,201511010den,gnb,CobbRa00,defense,0,,,,,
player,201511010den,gnb,CobbRa00,def_pct,0%,,,,,
player,201511010den,gnb,CobbRa00,special_teams,0,,,,,
player,201511010den,gnb,CobbRa00,st_pct,0%,,,,,
player,201511010den,gnb,JoneJa04,pos,WR,,,,,
player,201511010den,gnb,JoneJa04,offense,47,,,,,
player,201511010den,gnb,JoneJa04,off_pct,89%,,,,,
player,201511010den,gnb,JoneJa04,defense,0,,,,,
player,201511010den,gnb,JoneJa04,def_pct,0%,,,,,
player,201511010den,gnb,JoneJa04,special_teams,0,,,,,
player,201511010den,gnb,JoneJa04,st_pct,0%,,,,,
player,201511010den,gnb,LacyEd00,pos,RB,,,,,
player,201511010den,gnb,LacyEd00,offense,25,,,,,
player,201511010den,gnb,LacyEd00,off_pct,47%,,,,,
player,201511010den,gnb,LacyEd00,defense,0,,,,,
player,201511010den,gnb,LacyEd00,def_pct,0%,,,,,
player,201511010den,gnb,LacyEd00,special_teams,0,,,,,
player,201511010den,gnb,LacyEd00,st_pct,0%,,,,,
player,201511010den,gnb,StarJa00,pos,RB,,,,,
player,201511010den,gnb,StarJa00,offense,22,,,,,
player,201511010den,gnb,StarJa00,off_pct,42%,,,,,
player,201511010den,gnb,StarJa00,defense,0,,,,,
player,201511010den,gnb,StarJa00,def_pct,0%,,,,,
player,201511010den,gnb,StarJa00,special_teams,0,,,,,
player,201511010den,gnb,StarJa00,st_pct,0%,,,,,
player,201511010den,gnb,PeriJu00,pos,TE,,,,,
player,201511010den,gnb,PeriJu00,offense,6,,,,,
player,201511010den,gnb,PeriJu00,off_pct,11%,,,,,
player,201511010den,gnb,PeriJu00,defense,0,,,,,
player,201511010den,gnb,PeriJu00,def_pct,0%,,,,,
player,201511010den,gnb,PeriJu00,special_teams,1,,,,,
player,201511010den,gnb,PeriJu00,st_pct,4%,,,,,
player,201511010den,gnb,RipkAa00,pos,FB,,,,,
player,201511010den,gnb,RipkAa00,offense,4,,,,,
player,201511010den,gnb,RipkAa00,off_pct,8%,,,,,
player,201511010den,gnb,RipkAa00,defense,0,,,,,
player,201511010den,gnb,RipkAa00,def_pct,0%,,,,,
player,201511010den,gnb,RipkAa00,special_teams,18,,,,,
player,201511010den,gnb,RipkAa00,st_pct,72%,,,,,
player,201511010den,gnb,JaniJe00,pos,WR,,,,,
player,201511010den,gnb,JaniJe00,offense,2,,,,,
player,201511010den,gnb,JaniJe00,off_pct,4%,,,,,
player,201511010den,gnb,JaniJe00,defense,0,,,,,
player,201511010den,gnb,JaniJe00,def_pct,0%,,,,,
player,201511010den,gnb,JaniJe00,special_teams,13,,,,,
player,201511010den,gnb,JaniJe00,st_pct,52%,,,,,
player,201511010den,gnb,KuhnJo00,pos,FB,,,,,
player,201511010den,gnb,KuhnJo00,offense,2,,,,,
player,201511010den,gnb,KuhnJo00,off_pct,4%,,,,,
player,201511010den,gnb,KuhnJo00,defense,0,,,,,
player,201511010den,gnb,KuhnJo00,def_pct,0%,,,,,
player,201511010den,gnb,KuhnJo00,special_teams,11,,,,,
player,201511010den,gnb,KuhnJo00,st_pct,44%,,,,,
player,201511010den,gnb,HarrAl00,pos,RB,,,,,
player,201511010den,gnb,HarrAl00,offense,2,,,,,
player,201511010den,gnb,HarrAl00,off_pct,4%,,,,,
player,201511010den,gnb,HarrAl00,defense,0,,,,,
player,201511010den,gnb,HarrAl00,def_pct,0%,,,,,
player,201511010den,gnb,HarrAl00,special_teams,9,,,,,
player,201511010den,gnb,HarrAl00,st_pct,36%,,,,,
player,201511010den,gnb,TretJC00,pos,C,,,,,
player,201511010den,gnb,TretJC00,offense,2,,,,,
player,201511010den,gnb,TretJC00,off_pct,4%,,,,,
player,201511010den,gnb,TretJC00,defense,0,,,,,
player,201511010den,gnb,TretJC00,def_pct,0%,,,,,
player,201511010den,gnb,TretJC00,special_teams,8,,,,,
player,201511010den,gnb,TretJC00,st_pct,32%,,,,,
player,201511010den,gnb,BarcDo00,pos,T,,,,,
player,201511010den,gnb,BarcDo00,offense,2,,,,,
player,201511010den,gnb,BarcDo00,off_pct,4%,,,,,
player,201511010den,gnb,BarcDo00,defense,0,,,,,
player,201511010den,gnb,BarcDo00,def_pct,0%,,,,,
player,201511010den,gnb,BarcDo00,special_teams,8,,,,,
player,201511010den,gnb,BarcDo00,st_pct,32%,,,,,
player,201511010den,gnb,AbbrJa00,pos,WR,,,,,
player,201511010den,gnb,AbbrJa00,offense,2,,,,,
player,201511010den,gnb,AbbrJa00,off_pct,4%,,,,,
player,201511010den,gnb,AbbrJa00,defense,0,,,,,
player,201511010den,gnb,AbbrJa00,def_pct,0%,,,,,
player,201511010den,gnb,AbbrJa00,special_teams,6,,,,,
player,201511010den,gnb,AbbrJa00,st_pct,24%,,,,,
player,201511010den,gnb,TolzSc00,pos,QB,,,,,
player,201511010den,gnb,TolzSc00,offense,2,,,,,
player,201511010den,gnb,TolzSc00,off_pct,4%,,,,,
player,201511010den,gnb,TolzSc00,defense,0,,,,,
player,201511010den,gnb,TolzSc00,def_pct,0%,,,,,
player,201511010den,gnb,TolzSc00,special_teams,0,,,,,
player,201511010den,gnb,TolzSc00,st_pct,0%,,,,,
player,201511010den,gnb,HydeMi00,pos,FS,,,,,
player,201511010den,gnb,HydeMi00,offense,0,,,,,
player,201511010den,gnb,HydeMi00,off_pct,0%,,,,,
player,201511010den,gnb,HydeMi00,defense,67,,,,,
player,201511010den,gnb,HydeMi00,def_pct,100%,,,,,
player,201511010den,gnb,HydeMi00,special_teams,14,,,,,
player,201511010den,gnb,HydeMi00,st_pct,56%,,,,,
player,201511010den,gnb,BurnMo99,pos,SS,,,,,
player,201511010den,gnb,BurnMo99,offense,0,,,,,
player,201511010den,gnb,BurnMo99,off_pct,0%,,,,,
player,201511010den,gnb,BurnMo99,defense,67,,,,,
player,201511010den,gnb,BurnMo99,def_pct,100%,,,,,
player,201511010den,gnb,BurnMo99,special_teams,5,,,,,
player,201511010den,gnb,BurnMo99,st_pct,20%,,,,,
player,201511010den,gnb,ClinHa00,pos,FS,,,,,
player,201511010den,gnb,ClinHa00,offense,0,,,,,
player,201511010den,gnb,ClinHa00,off_pct,0%,,,,,
player,201511010den,gnb,ClinHa00,defense,67,,,,,
player,201511010den,gnb,ClinHa00,def_pct,100%,,,,,
player,201511010den,gnb,ClinHa00,special_teams,5,,,,,
player,201511010den,gnb,ClinHa00,st_pct,20%,,,,,
player,201511010den,gnb,HaywCa00,pos,CB,,,,,
player,201511010den,gnb,HaywCa00,offense,0,,,,,
player,201511010den,gnb,HaywCa00,off_pct,0%,,,,,
player,201511010den,gnb,HaywCa00,defense,66,,,,,
player,201511010den,gnb,HaywCa00,def_pct,99%,,,,,
player,201511010den,gnb,HaywCa00,special_teams,7,,,,,
player,201511010den,gnb,HaywCa00,st_pct,28%,,,,,
player,201511010den,gnb,MattCl99,pos,LB,,,,,
player,201511010den,gnb,MattCl99,offense,0,,,,,
player,201511010den,gnb,MattCl99,off_pct,0%,,,,,
player,201511010den,gnb,MattCl99,defense,64,,,,,
player,201511010den,gnb,MattCl99,def_pct,96%,,,,,
player,201511010den,gnb,MattCl99,special_teams,4,,,,,
player,201511010den,gnb,MattCl99,st_pct,16%,,,,,
player,201511010den,gnb,RandDa00,pos,CB,,,,,
player,201511010den,gnb,RandDa00,offense,0,,,,,
player,201511010den,gnb,RandDa00,off_pct,0%,,,,,
player,201511010den,gnb,RandDa00,defense,55,,,,,
player,201511010den,gnb,RandDa00,def_pct,82%,,,,,
player,201511010den,gnb,RandDa00,special_teams,10,,,,,
player,201511010den,gnb,RandDa00,st_pct,40%,,,,,
player,201511010den,gnb,PalmNa01,pos,LB,,,,,
player,201511010den,gnb,PalmNa01,offense,0,,,,,
player,201511010den,gnb,PalmNa01,off_pct,0%,,,,,
player,201511010den,gnb,PalmNa01,defense,52,,,,,
player,201511010den,gnb,PalmNa01,def_pct,78%,,,,,
player,201511010den,gnb,PalmNa01,special_teams,6,,,,,
player,201511010den,gnb,PalmNa01,st_pct,24%,,,,,
player,201511010den,gnb,NealMi99,pos,LB,,,,,
player,201511010den,gnb,NealMi99,offense,0,,,,,
player,201511010den,gnb,NealMi99,off_pct,0%,,,,,
player,201511010den,gnb,NealMi99,defense,51,,,,,
player,201511010den,gnb,NealMi99,def_pct,76%,,,,,
player,201511010den,gnb,NealMi99,special_teams,5,,,,,
player,201511010den,gnb,NealMi99,st_pct,20%,,,,,
player,201511010den,gnb,PeppJu99,pos,LB,,,,,
player,201511010den,gnb,PeppJu99,offense,0,,,,,
player,201511010den,gnb,PeppJu99,off_pct,0%,,,,,
player,201511010den,gnb,PeppJu99,defense,51,,,,,
player,201511010den,gnb,PeppJu99,def_pct,76%,,,,,
player,201511010den,gnb,PeppJu99,special_teams,5,,,,,
player,201511010den,gnb,PeppJu99,st_pct,20%,,,,,
player,201511010den,gnb,DaniMi00,pos,DT,,,,,
player,201511010den,gnb,DaniMi00,offense,0,,,,,
player,201511010den,gnb,DaniMi00,off_pct,0%,,,,,
player,201511010den,gnb,DaniMi00,defense,40,,,,,
player,201511010den,gnb,DaniMi00,def_pct,60%,,,,,
player,201511010den,gnb,DaniMi00,special_teams,5,,,,,
player,201511010den,gnb,DaniMi00,st_pct,20%,,,,,
player,201511010den,gnb,RajiBJ99,pos,NT,,,,,
player,201511010den,gnb,RajiBJ99,offense,0,,,,,
player,201511010den,gnb,RajiBJ99,off_pct,0%,,,,,
player,201511010den,gnb,RajiBJ99,defense,29,,,,,
player,201511010den,gnb,RajiBJ99,def_pct,43%,,,,,
player,201511010den,gnb,RajiBJ99,special_teams,0,,,,,
player,201511010den,gnb,RajiBJ99,st_pct,0%,,,,,
player,201511010den,gnb,GuioLe99,pos,DT,,,,,
player,201511010den,gnb,GuioLe99,offense,0,,,,,
player,201511010den,gnb,GuioLe99,off_pct,0%,,,,,
player,201511010den,gnb,GuioLe99,defense,23,,,,,
player,201511010den,gnb,GuioLe99,def_pct,34%,,,,,
player,201511010den,gnb,GuioLe99,special_teams,2,,,,,
player,201511010den,gnb,GuioLe99,st_pct,8%,,,,,
player,201511010den,gnb,JoneDa03,pos,DE,,,,,
player,201511010den,gnb,JoneDa03,offense,0,,,,,
player,201511010den,gnb,JoneDa03,off_pct,0%,,,,,
player,201511010den,gnb,JoneDa03,defense,18,,,,,
player,201511010den,gnb,JoneDa03,def_pct,27%,,,,,
player,201511010den,gnb,JoneDa03,special_teams,5,,,,,
player,201511010den,gnb,JoneDa03,st_pct,20%,,,,,
player,201511010den,gnb,ElliJa02,pos,LB,,,,,
player,201511010den,gnb,ElliJa02,offense,0,,,,,
player,201511010den,gnb,ElliJa02,off_pct,0%,,,,,
player,201511010den,gnb,ElliJa02,defense,17,,,,,
player,201511010den,gnb,ElliJa02,def_pct,25%,,,,,
player,201511010den,gnb,ElliJa02,special_teams,23,,,,,
player,201511010den,gnb,ElliJa02,st_pct,92%,,,,,
player,201511010den,gnb,PennMi00,pos,DE,,,,,
player,201511010den,gnb,PennMi00,offense,0,,,,,
player,201511010den,gnb,PennMi00,off_pct,0%,,,,,
player,201511010den,gnb,PennMi00,defense,17,,,,,
player,201511010den,gnb,PennMi00,def_pct,25%,,,,,
player,201511010den,gnb,PennMi00,special_teams,2,,,,,
player,201511010den,gnb,PennMi00,st_pct,8%,,,,,
player,201511010den,gnb,PerrNi00,pos,LB,,,,,
player,201511010den,gnb,PerrNi00,offense,0,,,,,
player,201511010den,gnb,PerrNi00,off_pct,0%,,,,,
player,201511010den,gnb,PerrNi00,defense,15,,,,,
player,201511010den,gnb,PerrNi00,def_pct,22%,,,,,
player,201511010den,gnb,PerrNi00,special_teams,0,,,,,
player,201511010den,gnb,PerrNi00,st_pct,0%,,,,,
player,201511010den,gnb,ThomJo04,pos,LB,,,,,
player,201511010den,gnb,ThomJo04,offense,0,,,,,
player,201511010den,gnb,ThomJo04,off_pct,0%,,,,,
player,201511010den,gnb,ThomJo04,defense,13,,,,,
player,201511010den,gnb,ThomJo04,def_pct,19%,,,,,
player,201511010den,gnb,ThomJo04,special_teams,17,,,,,
player,201511010den,gnb,ThomJo04,st_pct,68%,,,,,
player,201511010den,gnb,GoodDe00,pos,CB,,,,,
player,201511010den,gnb,GoodDe00,offense,0,,,,,
player,201511010den,gnb,GoodDe00,off_pct,0%,,,,,
player,201511010den,gnb,GoodDe00,defense,12,,,,,
player,201511010den,gnb,GoodDe00,def_pct,18%,,,,,
player,201511010den,gnb,GoodDe00,special_teams,16,,,,,
player,201511010den,gnb,GoodDe00,st_pct,64%,,,,,
player,201511010den,gnb,ShieSa00,pos,CB,,,,,
player,201511010den,gnb,ShieSa00,offense,0,,,,,
player,201511010den,gnb,ShieSa00,off_pct,0%,,,,,
player,201511010den,gnb,ShieSa00,defense,11,,,,,
player,201511010den,gnb,ShieSa00,def_pct,16%,,,,,
player,201511010den,gnb,ShieSa00,special_teams,1,,,,,
player,201511010den,gnb,ShieSa00,st_pct,4%,,,,,
player,201511010den,gnb,RyanJa00,pos,LB,,,,,
player,201511010den,gnb,RyanJa00,offense,0,,,,,
player,201511010den,gnb,RyanJa00,off_pct,0%,,,,,
player,201511010den,gnb,RyanJa00,defense,2,,,,,
player,201511010den,gnb,RyanJa00,def_pct,3%,,,,,
player,201511010den,gnb,RyanJa00,special_teams,18,,,,,
player,201511010den,gnb,RyanJa00,st_pct,72%,,,,,
player,201511010den,gnb,BanjCh00,pos,SS,,,,,
player,201511010den,gnb,BanjCh00,offense,0,,,,,
player,201511010den,gnb,BanjCh00,off_pct,0%,,,,,
player,201511010den,gnb,BanjCh00,defense,0,,,,,
player,201511010den,gnb,BanjCh00,def_pct,0%,,,,,
player,201511010den,gnb,BanjCh00,special_teams,18,,,,,
player,201511010den,gnb,BanjCh00,st_pct,72%,,,,,
player,201511010den,gnb,MastTi99,pos,P,,,,,
player,201511010den,gnb,MastTi99,offense,0,,,,,
player,201511010den,gnb,MastTi99,off_pct,0%,,,,,
player,201511010den,gnb,MastTi99,defense,0,,,,,
player,201511010den,gnb,MastTi99,def_pct,0%,,,,,
player,201511010den,gnb,MastTi99,special_teams,8,,,,,
player,201511010den,gnb,MastTi99,st_pct,32%,,,,,
player,201511010den,gnb,GoodBr99,pos,LS,,,,,
player,201511010den,gnb,GoodBr99,offense,0,,,,,
player,201511010den,gnb,GoodBr99,off_pct,0%,,,,,
player,201511010den,gnb,GoodBr99,defense,0,,,,,
player,201511010den,gnb,GoodBr99,def_pct,0%,,,,,
player,201511010den,gnb,GoodBr99,special_teams,7,,,,,
player,201511010den,gnb,GoodBr99,st_pct,28%,,,,,
player,201511010den,gnb,RollQu00,pos,CB,,,,,
player,201511010den,gnb,RollQu00,offense,0,,,,,
player,201511010den,gnb,RollQu00,off_pct,0%,,,,,
player,201511010den,gnb,RollQu00,defense,0,,,,,
player,201511010den,gnb,RollQu00,def_pct,0%,,,,,
player,201511010den,gnb,RollQu00,special_teams,5,,,,,
player,201511010den,gnb,RollQu00,st_pct,20%,,,,,
player,201511010den,gnb,CrosMa20,pos,K,,,,,
player,201511010den,gnb,CrosMa20,offense,0,,,,,
player,201511010den,gnb,CrosMa20,off_pct,0%,,,,,
player,201511010den,gnb,CrosMa20,defense,0,,,,,
player,201511010den,gnb,CrosMa20,def_pct,0%,,,,,
player,201511010den,gnb,CrosMa20,special_teams,5,,,,,
player,201511010den,gnb,CrosMa20,st_pct,20%,,,,,
