game,2015,1,20150914,201509140sfo,min,"Minnesota Vikings",3,sfo,"San Francisco 49ers",20
player,201509140sfo,sfo,WardJi01,special_teams,7,,,,,
player,201509140sfo,sfo,WardJi01,st_pct,32%,,,,,
player,201509140sfo,sfo,ArmsAr01,pos,DT,,,,,
player,201509140sfo,sfo,ArmsAr01,offense,0,,,,,
player,201509140sfo,sfo,ArmsAr01,off_pct,0%,,,,,
player,201509140sfo,sfo,ArmsAr01,defense,12,,,,,
player,201509140sfo,sfo,ArmsAr01,def_pct,22%,,,,,
player,201509140sfo,sfo,ArmsAr01,special_teams,0,,,,,
player,201509140sfo,sfo,ArmsAr01,st_pct,0%,,,,,
player,201509140sfo,sfo,JeroTo00,pos,DT,,,,,
player,201509140sfo,sfo,JeroTo00,offense,0,,,,,
player,201509140sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201509140sfo,sfo,JeroTo00,defense,11,,,,,
player,201509140sfo,sfo,JeroTo00,def_pct,20%,,,,,
player,201509140sfo,sfo,JeroTo00,special_teams,2,,,,,
player,201509140sfo,sfo,JeroTo00,st_pct,9%,,,,,
player,201509140sfo,sfo,HaroEl00,pos,LB,,,,,
player,201509140sfo,sfo,HaroEl00,offense,0,,,,,
player,201509140sfo,sfo,HaroEl00,off_pct,0%,,,,,
player,201509140sfo,sfo,HaroEl00,defense,5,,,,,
player,201509140sfo,sfo,HaroEl00,def_pct,9%,,,,,
player,201509140sfo,sfo,HaroEl00,special_teams,10,,,,,
player,201509140sfo,sfo,HaroEl00,st_pct,45%,,,,,
player,201509140sfo,sfo,SkovSh00,pos,LB,,,,,
player,201509140sfo,sfo,SkovSh00,offense,0,,,,,
player,201509140sfo,sfo,SkovSh00,off_pct,0%,,,,,
player,201509140sfo,sfo,SkovSh00,defense,1,,,,,
player,201509140sfo,sfo,SkovSh00,def_pct,2%,,,,,
player,201509140sfo,sfo,SkovSh00,special_teams,15,,,,,
player,201509140sfo,sfo,SkovSh00,st_pct,68%,,,,,
player,201509140sfo,sfo,McCrL.00,pos,SS,,,,,
player,201509140sfo,sfo,McCrL.00,offense,0,,,,,
player,201509140sfo,sfo,McCrL.00,off_pct,0%,,,,,
player,201509140sfo,sfo,McCrL.00,defense,0,,,,,
player,201509140sfo,sfo,McCrL.00,def_pct,0%,,,,,
player,201509140sfo,sfo,McCrL.00,special_teams,15,,,,,
player,201509140sfo,sfo,McCrL.00,st_pct,68%,,,,,
player,201509140sfo,sfo,BellNi01,pos,LB,,,,,
player,201509140sfo,sfo,BellNi01,offense,0,,,,,
player,201509140sfo,sfo,BellNi01,off_pct,0%,,,,,
player,201509140sfo,sfo,BellNi01,defense,0,,,,,
player,201509140sfo,sfo,BellNi01,def_pct,0%,,,,,
player,201509140sfo,sfo,BellNi01,special_teams,15,,,,,
player,201509140sfo,sfo,BellNi01,st_pct,68%,,,,,
player,201509140sfo,sfo,PiniBr00,pos,P,,,,,
player,201509140sfo,sfo,PiniBr00,offense,0,,,,,
player,201509140sfo,sfo,PiniBr00,off_pct,0%,,,,,
player,201509140sfo,sfo,PiniBr00,defense,0,,,,,
player,201509140sfo,sfo,PiniBr00,def_pct,0%,,,,,
player,201509140sfo,sfo,PiniBr00,special_teams,13,,,,,
player,201509140sfo,sfo,PiniBr00,st_pct,59%,,,,,
player,201509140sfo,sfo,NelsKy00,pos,LS,,,,,
player,201509140sfo,sfo,NelsKy00,offense,0,,,,,
player,201509140sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201509140sfo,sfo,NelsKy00,defense,0,,,,,
player,201509140sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201509140sfo,sfo,NelsKy00,special_teams,8,,,,,
player,201509140sfo,sfo,NelsKy00,st_pct,36%,,,,,
player,201509140sfo,sfo,SilbIa00,pos,G,,,,,
player,201509140sfo,sfo,SilbIa00,offense,0,,,,,
player,201509140sfo,sfo,SilbIa00,off_pct,0%,,,,,
player,201509140sfo,sfo,SilbIa00,defense,0,,,,,
player,201509140sfo,sfo,SilbIa00,def_pct,0%,,,,,
player,201509140sfo,sfo,SilbIa00,special_teams,5,,,,,
player,201509140sfo,sfo,SilbIa00,st_pct,23%,,,,,
player,201509140sfo,sfo,dawsophi01,pos,K,,,,,
player,201509140sfo,sfo,dawsophi01,offense,0,,,,,
player,201509140sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201509140sfo,sfo,dawsophi01,defense,0,,,,,
player,201509140sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201509140sfo,sfo,dawsophi01,special_teams,5,,,,,
player,201509140sfo,sfo,dawsophi01,st_pct,23%,,,,,
player,201509140sfo,sfo,BrowTr02,pos,T,,,,,
player,201509140sfo,sfo,BrowTr02,offense,0,,,,,
player,201509140sfo,sfo,BrowTr02,off_pct,0%,,,,,
player,201509140sfo,sfo,BrowTr02,defense,0,,,,,
player,201509140sfo,sfo,BrowTr02,def_pct,0%,,,,,
player,201509140sfo,sfo,BrowTr02,special_teams,5,,,,,
player,201509140sfo,sfo,BrowTr02,st_pct,23%,,,,,
player,201509140sfo,sfo,ReasKe00,pos,CB,,,,,
player,201509140sfo,sfo,ReasKe00,offense,0,,,,,
player,201509140sfo,sfo,ReasKe00,off_pct,0%,,,,,
player,201509140sfo,sfo,ReasKe00,defense,0,,,,,
player,201509140sfo,sfo,ReasKe00,def_pct,0%,,,,,
player,201509140sfo,sfo,ReasKe00,special_teams,3,,,,,
player,201509140sfo,sfo,ReasKe00,st_pct,14%,,,,,
player,201509140sfo,min,ClemT.00,pos,T,,,,,
player,201509140sfo,min,ClemT.00,offense,54,,,,,
player,201509140sfo,min,ClemT.00,off_pct,100%,,,,,
player,201509140sfo,min,ClemT.00,defense,0,,,,,
player,201509140sfo,min,ClemT.00,def_pct,0%,,,,,
player,201509140sfo,min,ClemT.00,special_teams,2,,,,,
player,201509140sfo,min,ClemT.00,st_pct,9%,,,,,
player,201509140sfo,min,FuscBr00,pos,G,,,,,
player,201509140sfo,min,FuscBr00,offense,54,,,,,
player,201509140sfo,min,FuscBr00,off_pct,100%,,,,,
player,201509140sfo,min,FuscBr00,defense,0,,,,,
player,201509140sfo,min,FuscBr00,def_pct,0%,,,,,
player,201509140sfo,min,FuscBr00,special_teams,2,,,,,
player,201509140sfo,min,FuscBr00,st_pct,9%,,,,,
player,201509140sfo,min,HarrMi01,pos,G,,,,,
player,201509140sfo,min,HarrMi01,offense,54,,,,,
player,201509140sfo,min,HarrMi01,off_pct,100%,,,,,
player,201509140sfo,min,HarrMi01,defense,0,,,,,
player,201509140sfo,min,HarrMi01,def_pct,0%,,,,,
player,201509140sfo,min,HarrMi01,special_teams,2,,,,,
player,201509140sfo,min,HarrMi01,st_pct,9%,,,,,
player,201509140sfo,min,KaliMa00,pos,T,,,,,
player,201509140sfo,min,KaliMa00,offense,54,,,,,
player,201509140sfo,min,KaliMa00,off_pct,100%,,,,,
player,201509140sfo,min,KaliMa00,defense,0,,,,,
player,201509140sfo,min,KaliMa00,def_pct,0%,,,,,
player,201509140sfo,min,KaliMa00,special_teams,2,,,,,
player,201509140sfo,min,KaliMa00,st_pct,9%,,,,,
player,201509140sfo,min,BergJo20,pos,C,,,,,
player,201509140sfo,min,BergJo20,offense,54,,,,,
player,201509140sfo,min,BergJo20,off_pct,100%,,,,,
player,201509140sfo,min,BergJo20,defense,0,,,,,
player,201509140sfo,min,BergJo20,def_pct,0%,,,,,
player,201509140sfo,min,BergJo20,special_teams,2,,,,,
player,201509140sfo,min,BergJo20,st_pct,9%,,,,,
player,201509140sfo,min,BridTe00,pos,QB,,,,,
player,201509140sfo,min,BridTe00,offense,54,,,,,
player,201509140sfo,min,BridTe00,off_pct,100%,,,,,
player,201509140sfo,min,BridTe00,defense,0,,,,,
player,201509140sfo,min,BridTe00,def_pct,0%,,,,,
player,201509140sfo,min,BridTe00,special_teams,0,,,,,
player,201509140sfo,min,BridTe00,st_pct,0%,,,,,
player,201509140sfo,min,JohnCh08,pos,WR,,,,,
player,201509140sfo,min,JohnCh08,offense,54,,,,,
player,201509140sfo,min,JohnCh08,off_pct,100%,,,,,
player,201509140sfo,min,JohnCh08,defense,0,,,,,
player,201509140sfo,min,JohnCh08,def_pct,0%,,,,,
player,201509140sfo,min,JohnCh08,special_teams,0,,,,,
player,201509140sfo,min,JohnCh08,st_pct,0%,,,,,
player,201509140sfo,min,RudoKy00,pos,TE,,,,,
player,201509140sfo,min,RudoKy00,offense,50,,,,,
player,201509140sfo,min,RudoKy00,off_pct,93%,,,,,
player,201509140sfo,min,RudoKy00,defense,0,,,,,
player,201509140sfo,min,RudoKy00,def_pct,0%,,,,,
player,201509140sfo,min,RudoKy00,special_teams,2,,,,,
player,201509140sfo,min,RudoKy00,st_pct,9%,,,,,
player,201509140sfo,min,WallMi00,pos,WR,,,,,
player,201509140sfo,min,WallMi00,offense,46,,,,,
player,201509140sfo,min,WallMi00,off_pct,85%,,,,,
player,201509140sfo,min,WallMi00,defense,0,,,,,
player,201509140sfo,min,WallMi00,def_pct,0%,,,,,
player,201509140sfo,min,WallMi00,special_teams,0,,,,,
player,201509140sfo,min,WallMi00,st_pct,0%,,,,,
player,201509140sfo,min,PeteAd01,pos,RB,,,,,
player,201509140sfo,min,PeteAd01,offense,35,,,,,
player,201509140sfo,min,PeteAd01,off_pct,65%,,,,,
player,201509140sfo,min,PeteAd01,defense,0,,,,,
player,201509140sfo,min,PeteAd01,def_pct,0%,,,,,
player,201509140sfo,min,PeteAd01,special_teams,0,,,,,
player,201509140sfo,min,PeteAd01,st_pct,0%,,,,,
player,201509140sfo,min,WrigJa02,pos,WR,,,,,
player,201509140sfo,min,WrigJa02,offense,34,,,,,
player,201509140sfo,min,WrigJa02,off_pct,63%,,,,,
player,201509140sfo,min,WrigJa02,defense,0,,,,,
player,201509140sfo,min,WrigJa02,def_pct,0%,,,,,
player,201509140sfo,min,WrigJa02,special_teams,0,,,,,
player,201509140sfo,min,WrigJa02,st_pct,0%,,,,,
player,201509140sfo,min,ElliRh00,pos,TE,,,,,
player,201509140sfo,min,ElliRh00,offense,21,,,,,
player,201509140sfo,min,ElliRh00,off_pct,39%,,,,,
player,201509140sfo,min,ElliRh00,defense,0,,,,,
player,201509140sfo,min,ElliRh00,def_pct,0%,,,,,
player,201509140sfo,min,ElliRh00,special_teams,16,,,,,
player,201509140sfo,min,ElliRh00,st_pct,73%,,,,,
player,201509140sfo,min,AsiaMa00,pos,RB,,,,,
player,201509140sfo,min,AsiaMa00,offense,11,,,,,
player,201509140sfo,min,AsiaMa00,off_pct,20%,,,,,
player,201509140sfo,min,AsiaMa00,defense,0,,,,,
player,201509140sfo,min,AsiaMa00,def_pct,0%,,,,,
player,201509140sfo,min,AsiaMa00,special_teams,10,,,,,
player,201509140sfo,min,AsiaMa00,st_pct,45%,,,,,
player,201509140sfo,min,McKiJe00,pos,RB,,,,,
player,201509140sfo,min,McKiJe00,offense,8,,,,,
player,201509140sfo,min,McKiJe00,off_pct,15%,,,,,
player,201509140sfo,min,McKiJe00,defense,0,,,,,
player,201509140sfo,min,McKiJe00,def_pct,0%,,,,,
player,201509140sfo,min,McKiJe00,special_teams,7,,,,,
player,201509140sfo,min,McKiJe00,st_pct,32%,,,,,
player,201509140sfo,min,LineZa01,pos,FB,,,,,
player,201509140sfo,min,LineZa01,offense,6,,,,,
player,201509140sfo,min,LineZa01,off_pct,11%,,,,,
player,201509140sfo,min,LineZa01,defense,0,,,,,
player,201509140sfo,min,LineZa01,def_pct,0%,,,,,
player,201509140sfo,min,LineZa01,special_teams,7,,,,,
player,201509140sfo,min,LineZa01,st_pct,32%,,,,,
player,201509140sfo,min,PruiMy00,pos,TE,,,,,
player,201509140sfo,min,PruiMy00,offense,4,,,,,
player,201509140sfo,min,PruiMy00,off_pct,7%,,,,,
player,201509140sfo,min,PruiMy00,defense,0,,,,,
player,201509140sfo,min,PruiMy00,def_pct,0%,,,,,
player,201509140sfo,min,PruiMy00,special_teams,1,,,,,
player,201509140sfo,min,PruiMy00,st_pct,5%,,,,,
player,201509140sfo,min,PattCo00,pos,WR,,,,,
player,201509140sfo,min,PattCo00,offense,1,,,,,
player,201509140sfo,min,PattCo00,off_pct,2%,,,,,
player,201509140sfo,min,PattCo00,defense,0,,,,,
player,201509140sfo,min,PattCo00,def_pct,0%,,,,,
player,201509140sfo,min,PattCo00,special_teams,5,,,,,
player,201509140sfo,min,PattCo00,st_pct,23%,,,,,
player,201509140sfo,min,RhodXa00,pos,CB,,,,,
player,201509140sfo,min,RhodXa00,offense,0,,,,,
player,201509140sfo,min,RhodXa00,off_pct,0%,,,,,
player,201509140sfo,min,RhodXa00,defense,70,,,,,
player,201509140sfo,min,RhodXa00,def_pct,100%,,,,,
player,201509140sfo,min,RhodXa00,special_teams,8,,,,,
player,201509140sfo,min,RhodXa00,st_pct,36%,,,,,
player,201509140sfo,min,BarrAn00,pos,LB,,,,,
player,201509140sfo,min,BarrAn00,offense,0,,,,,
player,201509140sfo,min,BarrAn00,off_pct,0%,,,,,
player,201509140sfo,min,BarrAn00,defense,70,,,,,
player,201509140sfo,min,BarrAn00,def_pct,100%,,,,,
player,201509140sfo,min,BarrAn00,special_teams,6,,,,,
player,201509140sfo,min,BarrAn00,st_pct,27%,,,,,
player,201509140sfo,min,SmitHa00,pos,FS,,,,,
player,201509140sfo,min,SmitHa00,offense,0,,,,,
player,201509140sfo,min,SmitHa00,off_pct,0%,,,,,
player,201509140sfo,min,SmitHa00,defense,70,,,,,
player,201509140sfo,min,SmitHa00,def_pct,100%,,,,,
player,201509140sfo,min,SmitHa00,special_teams,5,,,,,
player,201509140sfo,min,SmitHa00,st_pct,23%,,,,,
player,201509140sfo,min,NewmTe20,pos,CB,,,,,
player,201509140sfo,min,NewmTe20,offense,0,,,,,
player,201509140sfo,min,NewmTe20,off_pct,0%,,,,,
player,201509140sfo,min,NewmTe20,defense,65,,,,,
player,201509140sfo,min,NewmTe20,def_pct,93%,,,,,
player,201509140sfo,min,NewmTe20,special_teams,1,,,,,
player,201509140sfo,min,NewmTe20,st_pct,5%,,,,,
player,201509140sfo,min,GreeCh99,pos,LB,,,,,
player,201509140sfo,min,GreeCh99,offense,0,,,,,
player,201509140sfo,min,GreeCh99,off_pct,0%,,,,,
player,201509140sfo,min,GreeCh99,defense,62,,,,,
player,201509140sfo,min,GreeCh99,def_pct,89%,,,,,
player,201509140sfo,min,GreeCh99,special_teams,6,,,,,
player,201509140sfo,min,GreeCh99,st_pct,27%,,,,,
player,201509140sfo,min,HodgGe00,pos,LB,,,,,
player,201509140sfo,min,HodgGe00,offense,0,,,,,
player,201509140sfo,min,HodgGe00,off_pct,0%,,,,,
player,201509140sfo,min,HodgGe00,defense,62,,,,,
player,201509140sfo,min,HodgGe00,def_pct,89%,,,,,
player,201509140sfo,min,HodgGe00,special_teams,6,,,,,
player,201509140sfo,min,HodgGe00,st_pct,27%,,,,,
player,201509140sfo,min,GrifEv99,pos,DE,,,,,
player,201509140sfo,min,GrifEv99,offense,0,,,,,
player,201509140sfo,min,GrifEv99,off_pct,0%,,,,,
player,201509140sfo,min,GrifEv99,defense,57,,,,,
player,201509140sfo,min,GrifEv99,def_pct,81%,,,,,
player,201509140sfo,min,GrifEv99,special_teams,6,,,,,
player,201509140sfo,min,GrifEv99,st_pct,27%,,,,,
player,201509140sfo,min,RobiBr98,pos,DE,,,,,
player,201509140sfo,min,RobiBr98,offense,0,,,,,
player,201509140sfo,min,RobiBr98,off_pct,0%,,,,,
player,201509140sfo,min,RobiBr98,defense,53,,,,,
player,201509140sfo,min,RobiBr98,def_pct,76%,,,,,
player,201509140sfo,min,RobiBr98,special_teams,6,,,,,
player,201509140sfo,min,RobiBr98,st_pct,27%,,,,,
player,201509140sfo,min,SendAn00,pos,SS,,,,,
player,201509140sfo,min,SendAn00,offense,0,,,,,
player,201509140sfo,min,SendAn00,off_pct,0%,,,,,
player,201509140sfo,min,SendAn00,defense,50,,,,,
player,201509140sfo,min,SendAn00,def_pct,71%,,,,,
player,201509140sfo,min,SendAn00,special_teams,11,,,,,
player,201509140sfo,min,SendAn00,st_pct,50%,,,,,
player,201509140sfo,min,JoseLi99,pos,NT,,,,,
player,201509140sfo,min,JoseLi99,offense,0,,,,,
player,201509140sfo,min,JoseLi99,off_pct,0%,,,,,
player,201509140sfo,min,JoseLi99,defense,48,,,,,
player,201509140sfo,min,JoseLi99,def_pct,69%,,,,,
player,201509140sfo,min,JoseLi99,special_teams,6,,,,,
player,201509140sfo,min,JoseLi99,st_pct,27%,,,,,
player,201509140sfo,min,FloySh00,pos,DT,,,,,
player,201509140sfo,min,FloySh00,offense,0,,,,,
player,201509140sfo,min,FloySh00,off_pct,0%,,,,,
player,201509140sfo,min,FloySh00,defense,36,,,,,
player,201509140sfo,min,FloySh00,def_pct,51%,,,,,
player,201509140sfo,min,FloySh00,special_teams,2,,,,,
player,201509140sfo,min,FloySh00,st_pct,9%,,,,,
player,201509140sfo,min,JohnTo01,pos,DT,,,,,
player,201509140sfo,min,JohnTo01,offense,0,,,,,
player,201509140sfo,min,JohnTo01,off_pct,0%,,,,,
player,201509140sfo,min,JohnTo01,defense,34,,,,,
player,201509140sfo,min,JohnTo01,def_pct,49%,,,,,
player,201509140sfo,min,JohnTo01,special_teams,4,,,,,
player,201509140sfo,min,JohnTo01,st_pct,18%,,,,,
player,201509140sfo,min,BlanRo00,pos,SS,,,,,
player,201509140sfo,min,BlanRo00,offense,0,,,,,
player,201509140sfo,min,BlanRo00,off_pct,0%,,,,,
player,201509140sfo,min,BlanRo00,defense,20,,,,,
player,201509140sfo,min,BlanRo00,def_pct,29%,,,,,
player,201509140sfo,min,BlanRo00,special_teams,9,,,,,
player,201509140sfo,min,BlanRo00,st_pct,41%,,,,,
player,201509140sfo,min,HuntDa01,pos,DE,,,,,
player,201509140sfo,min,HuntDa01,offense,0,,,,,
player,201509140sfo,min,HuntDa01,off_pct,0%,,,,,
player,201509140sfo,min,HuntDa01,defense,18,,,,,
player,201509140sfo,min,HuntDa01,def_pct,26%,,,,,
player,201509140sfo,min,HuntDa01,special_teams,8,,,,,
player,201509140sfo,min,HuntDa01,st_pct,36%,,,,,
player,201509140sfo,min,CricSc00,pos,DE,,,,,
player,201509140sfo,min,CricSc00,offense,0,,,,,
player,201509140sfo,min,CricSc00,off_pct,0%,,,,,
player,201509140sfo,min,CricSc00,defense,17,,,,,
player,201509140sfo,min,CricSc00,def_pct,24%,,,,,
player,201509140sfo,min,CricSc00,special_teams,7,,,,,
player,201509140sfo,min,CricSc00,st_pct,32%,,,,,
player,201509140sfo,min,StepSh00,pos,NT,,,,,
player,201509140sfo,min,StepSh00,offense,0,,,,,
player,201509140sfo,min,StepSh00,off_pct,0%,,,,,
player,201509140sfo,min,StepSh00,defense,17,,,,,
player,201509140sfo,min,StepSh00,def_pct,24%,,,,,
player,201509140sfo,min,StepSh00,special_teams,0,,,,,
player,201509140sfo,min,StepSh00,st_pct,0%,,,,,
player,201509140sfo,min,MunnCa99,pos,CB,,,,,
player,201509140sfo,min,MunnCa99,offense,0,,,,,
player,201509140sfo,min,MunnCa99,off_pct,0%,,,,,
player,201509140sfo,min,MunnCa99,defense,13,,,,,
player,201509140sfo,min,MunnCa99,def_pct,19%,,,,,
player,201509140sfo,min,MunnCa99,special_teams,0,,,,,
player,201509140sfo,min,MunnCa99,st_pct,0%,,,,,
player,201509140sfo,min,KendEr00,pos,LB,,,,,
player,201509140sfo,min,KendEr00,offense,0,,,,,
player,201509140sfo,min,KendEr00,off_pct,0%,,,,,
player,201509140sfo,min,KendEr00,defense,8,,,,,
player,201509140sfo,min,KendEr00,def_pct,11%,,,,,
player,201509140sfo,min,KendEr00,special_teams,14,,,,,
player,201509140sfo,min,KendEr00,st_pct,64%,,,,,
player,201509140sfo,min,SherMa20,pos,CB,,,,,
player,201509140sfo,min,SherMa20,offense,0,,,,,
player,201509140sfo,min,SherMa20,off_pct,0%,,,,,
player,201509140sfo,min,SherMa20,defense,0,,,,,
player,201509140sfo,min,SherMa20,def_pct,0%,,,,,
player,201509140sfo,min,SherMa20,special_teams,15,,,,,
player,201509140sfo,min,SherMa20,st_pct,68%,,,,,
player,201509140sfo,min,ThieAd00,pos,WR,,,,,
player,201509140sfo,min,ThieAd00,offense,0,,,,,
player,201509140sfo,min,ThieAd00,off_pct,0%,,,,,
player,201509140sfo,min,ThieAd00,defense,0,,,,,
player,201509140sfo,min,ThieAd00,def_pct,0%,,,,,
player,201509140sfo,min,ThieAd00,special_teams,14,,,,,
player,201509140sfo,min,ThieAd00,st_pct,64%,,,,,
player,201509140sfo,min,ColeAu00,pos,LB,,,,,
player,201509140sfo,min,ColeAu00,offense,0,,,,,
player,201509140sfo,min,ColeAu00,off_pct,0%,,,,,
player,201509140sfo,min,ColeAu00,defense,0,,,,,
player,201509140sfo,min,ColeAu00,def_pct,0%,,,,,
player,201509140sfo,min,ColeAu00,special_teams,14,,,,,
player,201509140sfo,min,ColeAu00,st_pct,64%,,,,,
player,201509140sfo,min,WaynTr00,pos,CB,,,,,
player,201509140sfo,min,WaynTr00,offense,0,,,,,
player,201509140sfo,min,WaynTr00,off_pct,0%,,,,,
player,201509140sfo,min,WaynTr00,defense,0,,,,,
player,201509140sfo,min,WaynTr00,def_pct,0%,,,,,
player,201509140sfo,min,WaynTr00,special_teams,9,,,,,
player,201509140sfo,min,WaynTr00,st_pct,41%,,,,,
player,201509140sfo,min,ExumAn00,pos,FS,,,,,
player,201509140sfo,min,ExumAn00,offense,0,,,,,
player,201509140sfo,min,ExumAn00,off_pct,0%,,,,,
player,201509140sfo,min,ExumAn00,defense,0,,,,,
player,201509140sfo,min,ExumAn00,def_pct,0%,,,,,
player,201509140sfo,min,ExumAn00,special_teams,9,,,,,
player,201509140sfo,min,ExumAn00,st_pct,41%,,,,,
player,201509140sfo,min,LockJe00,pos,P,,,,,
player,201509140sfo,min,LockJe00,offense,0,,,,,
player,201509140sfo,min,LockJe00,off_pct,0%,,,,,
player,201509140sfo,min,LockJe00,defense,0,,,,,
player,201509140sfo,min,LockJe00,def_pct,0%,,,,,
player,201509140sfo,min,LockJe00,special_teams,7,,,,,
player,201509140sfo,min,LockJe00,st_pct,32%,,,,,
player,201509140sfo,min,McDeKe00,pos,LS,,,,,
player,201509140sfo,min,McDeKe00,offense,0,,,,,
player,201509140sfo,min,McDeKe00,off_pct,0%,,,,,
player,201509140sfo,min,McDeKe00,defense,0,,,,,
player,201509140sfo,min,McDeKe00,def_pct,0%,,,,,
player,201509140sfo,min,McDeKe00,special_teams,7,,,,,
player,201509140sfo,min,McDeKe00,st_pct,32%,,,,,
player,201509140sfo,min,WalsBl00,pos,K,,,,,
player,201509140sfo,min,WalsBl00,offense,0,,,,,
player,201509140sfo,min,WalsBl00,off_pct,0%,,,,,
player,201509140sfo,min,WalsBl00,defense,0,,,,,
player,201509140sfo,min,WalsBl00,def_pct,0%,,,,,
player,201509140sfo,min,WalsBl00,special_teams,4,,,,,
player,201509140sfo,min,WalsBl00,st_pct,18%,,,,,
