game,2015,4,20151004,201510040den,min,"Minnesota Vikings",20,den,"Denver Broncos",23
player,201510040den,den,LatiCo00,fumbles_rec,0,,,,,
player,201510040den,den,LatiCo00,fumbles_rec_yds,0,,,,,
player,201510040den,den,LatiCo00,fumbles_rec_td,0,,,,,
player,201510040den,den,LatiCo00,fumbles_forced,0,,,,,
player,201510040den,min,SherMa20,kick_ret,0,,,,,
player,201510040den,min,SherMa20,kick_ret_yds,0,,,,,
player,201510040den,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201510040den,min,SherMa20,kick_ret_td,0,,,,,
player,201510040den,min,SherMa20,kick_ret_long,0,,,,,
player,201510040den,min,SherMa20,punt_ret,1,,,,,
player,201510040den,min,SherMa20,punt_ret_yds,7,,,,,
player,201510040den,min,SherMa20,punt_ret_yds_per_ret,7.0,,,,,
player,201510040den,min,SherMa20,punt_ret_td,0,,,,,
player,201510040den,min,SherMa20,punt_ret_long,7,,,,,
player,201510040den,min,PattCo00,kick_ret,2,,,,,
player,201510040den,min,PattCo00,kick_ret_yds,34,,,,,
player,201510040den,min,PattCo00,kick_ret_yds_per_ret,17.0,,,,,
player,201510040den,min,PattCo00,kick_ret_td,0,,,,,
player,201510040den,min,PattCo00,kick_ret_long,20,,,,,
player,201510040den,min,PattCo00,punt_ret,0,,,,,
player,201510040den,min,PattCo00,punt_ret_yds,0,,,,,
player,201510040den,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201510040den,min,PattCo00,punt_ret_td,0,,,,,
player,201510040den,min,PattCo00,punt_ret_long,0,,,,,
player,201510040den,den,SandEm00,kick_ret,0,,,,,
player,201510040den,den,SandEm00,kick_ret_yds,0,,,,,
player,201510040den,den,SandEm00,kick_ret_yds_per_ret,,,,,,
player,201510040den,den,SandEm00,kick_ret_td,0,,,,,
player,201510040den,den,SandEm00,kick_ret_long,0,,,,,
player,201510040den,den,SandEm00,punt_ret,1,,,,,
player,201510040den,den,SandEm00,punt_ret_yds,2,,,,,
player,201510040den,den,SandEm00,punt_ret_yds_per_ret,2.0,,,,,
player,201510040den,den,SandEm00,punt_ret_td,0,,,,,
player,201510040den,den,SandEm00,punt_ret_long,2,,,,,
player,201510040den,den,CaldAn00,kick_ret,2,,,,,
player,201510040den,den,CaldAn00,kick_ret_yds,55,,,,,
player,201510040den,den,CaldAn00,kick_ret_yds_per_ret,27.5,,,,,
player,201510040den,den,CaldAn00,kick_ret_td,0,,,,,
player,201510040den,den,CaldAn00,kick_ret_long,29,,,,,
player,201510040den,den,CaldAn00,punt_ret,0,,,,,
player,201510040den,den,CaldAn00,punt_ret_yds,0,,,,,
player,201510040den,den,CaldAn00,punt_ret_yds_per_ret,,,,,,
player,201510040den,den,CaldAn00,punt_ret_td,0,,,,,
player,201510040den,den,CaldAn00,punt_ret_long,0,,,,,
player,201510040den,min,WalsBl00,xpm,2,,,,,
player,201510040den,min,WalsBl00,xpa,2,,,,,
player,201510040den,min,WalsBl00,fgm,2,,,,,
player,201510040den,min,WalsBl00,fga,3,,,,,
player,201510040den,min,WalsBl00,punt,0,,,,,
player,201510040den,min,WalsBl00,punt_yds,0,,,,,
player,201510040den,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201510040den,min,WalsBl00,punt_long,0,,,,,
player,201510040den,min,LockJe00,xpm,,,,,,
player,201510040den,min,LockJe00,xpa,,,,,,
player,201510040den,min,LockJe00,fgm,,,,,,
player,201510040den,min,LockJe00,fga,,,,,,
player,201510040den,min,LockJe00,punt,5,,,,,
player,201510040den,min,LockJe00,punt_yds,217,,,,,
player,201510040den,min,LockJe00,punt_yds_per_punt,43.4,,,,,
player,201510040den,min,LockJe00,punt_long,54,,,,,
player,201510040den,den,McMaBr01,xpm,2,,,,,
player,201510040den,den,McMaBr01,xpa,2,,,,,
player,201510040den,den,McMaBr01,fgm,3,,,,,
player,201510040den,den,McMaBr01,fga,3,,,,,
player,201510040den,den,McMaBr01,punt,0,,,,,
player,201510040den,den,McMaBr01,punt_yds,0,,,,,
player,201510040den,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201510040den,den,McMaBr01,punt_long,0,,,,,
player,201510040den,den,ColqBr00,xpm,,,,,,
player,201510040den,den,ColqBr00,xpa,,,,,,
player,201510040den,den,ColqBr00,fgm,,,,,,
player,201510040den,den,ColqBr00,fga,,,,,,
player,201510040den,den,ColqBr00,punt,3,,,,,
player,201510040den,den,ColqBr00,punt_yds,141,,,,,
player,201510040den,den,ColqBr00,punt_yds_per_punt,47.0,,,,,
player,201510040den,den,ColqBr00,punt_long,50,,,,,
player,201510040den,den,HarrRy20,pos,T,,,,,
player,201510040den,den,HarrRy20,offense,57,,,,,
player,201510040den,den,HarrRy20,off_pct,100%,,,,,
player,201510040den,den,HarrRy20,defense,0,,,,,
player,201510040den,den,HarrRy20,def_pct,0%,,,,,
player,201510040den,den,HarrRy20,special_teams,5,,,,,
player,201510040den,den,HarrRy20,st_pct,17%,,,,,
player,201510040den,den,ParaMa00,pos,C,,,,,
player,201510040den,den,ParaMa00,offense,57,,,,,
player,201510040den,den,ParaMa00,off_pct,100%,,,,,
player,201510040den,den,ParaMa00,defense,0,,,,,
player,201510040den,den,ParaMa00,def_pct,0%,,,,,
player,201510040den,den,ParaMa00,special_teams,5,,,,,
player,201510040den,den,ParaMa00,st_pct,17%,,,,,
player,201510040den,den,MathEv20,pos,G,,,,,
player,201510040den,den,MathEv20,offense,57,,,,,
player,201510040den,den,MathEv20,off_pct,100%,,,,,
player,201510040den,den,MathEv20,defense,0,,,,,
player,201510040den,den,MathEv20,def_pct,0%,,,,,
player,201510040den,den,MathEv20,special_teams,5,,,,,
player,201510040den,den,MathEv20,st_pct,17%,,,,,
player,201510040den,den,SchoMi00,pos,T,,,,,
player,201510040den,den,SchoMi00,offense,57,,,,,
player,201510040den,den,SchoMi00,off_pct,100%,,,,,
player,201510040den,den,SchoMi00,defense,0,,,,,
player,201510040den,den,SchoMi00,def_pct,0%,,,,,
player,201510040den,den,SchoMi00,special_teams,5,,,,,
player,201510040den,den,SchoMi00,st_pct,17%,,,,,
player,201510040den,den,VasqLo20,pos,G,,,,,
player,201510040den,den,VasqLo20,offense,57,,,,,
player,201510040den,den,VasqLo20,off_pct,100%,,,,,
player,201510040den,den,VasqLo20,defense,0,,,,,
player,201510040den,den,VasqLo20,def_pct,0%,,,,,
player,201510040den,den,VasqLo20,special_teams,0,,,,,
player,201510040den,den,VasqLo20,st_pct,0%,,,,,
player,201510040den,den,MannPe00,pos,QB,,,,,
player,201510040den,den,MannPe00,offense,57,,,,,
player,201510040den,den,MannPe00,off_pct,100%,,,,,
player,201510040den,den,MannPe00,defense,0,,,,,
player,201510040den,den,MannPe00,def_pct,0%,,,,,
player,201510040den,den,MannPe00,special_teams,0,,,,,
player,201510040den,den,MannPe00,st_pct,0%,,,,,
player,201510040den,den,SandEm00,pos,WR,,,,,
player,201510040den,den,SandEm00,offense,52,,,,,
player,201510040den,den,SandEm00,off_pct,91%,,,,,
player,201510040den,den,SandEm00,defense,0,,,,,
player,201510040den,den,SandEm00,def_pct,0%,,,,,
player,201510040den,den,SandEm00,special_teams,5,,,,,
player,201510040den,den,SandEm00,st_pct,17%,,,,,
player,201510040den,den,DaniOw00,pos,TE,,,,,
player,201510040den,den,DaniOw00,offense,47,,,,,
player,201510040den,den,DaniOw00,off_pct,82%,,,,,
player,201510040den,den,DaniOw00,defense,0,,,,,
player,201510040den,den,DaniOw00,def_pct,0%,,,,,
player,201510040den,den,DaniOw00,special_teams,0,,,,,
player,201510040den,den,DaniOw00,st_pct,0%,,,,,
player,201510040den,den,ThomDe03,pos,WR,,,,,
player,201510040den,den,ThomDe03,offense,44,,,,,
player,201510040den,den,ThomDe03,off_pct,77%,,,,,
player,201510040den,den,ThomDe03,defense,0,,,,,
player,201510040den,den,ThomDe03,def_pct,0%,,,,,
player,201510040den,den,ThomDe03,special_teams,0,,,,,
player,201510040den,den,ThomDe03,st_pct,0%,,,,,
player,201510040den,den,GreeVi00,pos,TE,,,,,
player,201510040den,den,GreeVi00,offense,30,,,,,
player,201510040den,den,GreeVi00,off_pct,53%,,,,,
player,201510040den,den,GreeVi00,defense,0,,,,,
player,201510040den,den,GreeVi00,def_pct,0%,,,,,
player,201510040den,den,GreeVi00,special_teams,13,,,,,
player,201510040den,den,GreeVi00,st_pct,45%,,,,,
player,201510040den,den,AndeC.00,pos,RB,,,,,
player,201510040den,den,AndeC.00,offense,29,,,,,
player,201510040den,den,AndeC.00,off_pct,51%,,,,,
player,201510040den,den,AndeC.00,defense,0,,,,,
player,201510040den,den,AndeC.00,def_pct,0%,,,,,
player,201510040den,den,AndeC.00,special_teams,0,,,,,
player,201510040den,den,AndeC.00,st_pct,0%,,,,,
player,201510040den,den,HillRo00,pos,RB,,,,,
player,201510040den,den,HillRo00,offense,25,,,,,
player,201510040den,den,HillRo00,off_pct,44%,,,,,
player,201510040den,den,HillRo00,defense,0,,,,,
player,201510040den,den,HillRo00,def_pct,0%,,,,,
player,201510040den,den,HillRo00,special_teams,0,,,,,
player,201510040den,den,HillRo00,st_pct,0%,,,,,
player,201510040den,den,NorwJo00,pos,WR,,,,,
player,201510040den,den,NorwJo00,offense,21,,,,,
player,201510040den,den,NorwJo00,off_pct,37%,,,,,
player,201510040den,den,NorwJo00,defense,0,,,,,
player,201510040den,den,NorwJo00,def_pct,0%,,,,,
player,201510040den,den,NorwJo00,special_teams,0,,,,,
player,201510040den,den,NorwJo00,st_pct,0%,,,,,
player,201510040den,den,CaldAn00,pos,WR,,,,,
player,201510040den,den,CaldAn00,offense,16,,,,,
player,201510040den,den,CaldAn00,off_pct,28%,,,,,
player,201510040den,den,CaldAn00,defense,0,,,,,
player,201510040den,den,CaldAn00,def_pct,0%,,,,,
player,201510040den,den,CaldAn00,special_teams,10,,,,,
player,201510040den,den,CaldAn00,st_pct,34%,,,,,
player,201510040den,den,FowlBe00,pos,WR,,,,,
player,201510040den,den,FowlBe00,offense,9,,,,,
player,201510040den,den,FowlBe00,off_pct,16%,,,,,
player,201510040den,den,FowlBe00,defense,0,,,,,
player,201510040den,den,FowlBe00,def_pct,0%,,,,,
player,201510040den,den,FowlBe00,special_teams,17,,,,,
player,201510040den,den,FowlBe00,st_pct,59%,,,,,
player,201510040den,den,CaseJa00,pos,FB,,,,,
player,201510040den,den,CaseJa00,offense,6,,,,,
player,201510040den,den,CaseJa00,off_pct,11%,,,,,
player,201510040den,den,CaseJa00,defense,0,,,,,
player,201510040den,den,CaseJa00,def_pct,0%,,,,,
player,201510040den,den,CaseJa00,special_teams,16,,,,,
player,201510040den,den,CaseJa00,st_pct,55%,,,,,
player,201510040den,den,LatiCo00,pos,WR,,,,,
player,201510040den,den,LatiCo00,offense,2,,,,,
player,201510040den,den,LatiCo00,off_pct,4%,,,,,
player,201510040den,den,LatiCo00,defense,0,,,,,
player,201510040den,den,LatiCo00,def_pct,0%,,,,,
player,201510040den,den,LatiCo00,special_teams,10,,,,,
player,201510040den,den,LatiCo00,st_pct,34%,,,,,
player,201510040den,den,GarcMa00,pos,G,,,,,
player,201510040den,den,GarcMa00,offense,2,,,,,
player,201510040den,den,GarcMa00,off_pct,4%,,,,,
player,201510040den,den,GarcMa00,defense,0,,,,,
player,201510040den,den,GarcMa00,def_pct,0%,,,,,
player,201510040den,den,GarcMa00,special_teams,5,,,,,
player,201510040den,den,GarcMa00,st_pct,17%,,,,,
player,201510040den,den,FereJa00,pos,C,,,,,
player,201510040den,den,FereJa00,offense,2,,,,,
player,201510040den,den,FereJa00,off_pct,4%,,,,,
player,201510040den,den,FereJa00,defense,0,,,,,
player,201510040den,den,FereJa00,def_pct,0%,,,,,
player,201510040den,den,FereJa00,special_teams,5,,,,,
player,201510040den,den,FereJa00,st_pct,17%,,,,,
player,201510040den,den,TaliAq99,pos,CB,,,,,
player,201510040den,den,TaliAq99,offense,0,,,,,
player,201510040den,den,TaliAq99,off_pct,0%,,,,,
player,201510040den,den,TaliAq99,defense,73,,,,,
player,201510040den,den,TaliAq99,def_pct,100%,,,,,
player,201510040den,den,TaliAq99,special_teams,6,,,,,
player,201510040den,den,TaliAq99,st_pct,21%,,,,,
player,201510040den,den,HarrCh01,pos,CB,,,,,
player,201510040den,den,HarrCh01,offense,0,,,,,
player,201510040den,den,HarrCh01,off_pct,0%,,,,,
player,201510040den,den,HarrCh01,defense,72,,,,,
player,201510040den,den,HarrCh01,def_pct,99%,,,,,
player,201510040den,den,HarrCh01,special_teams,5,,,,,
player,201510040den,den,HarrCh01,st_pct,17%,,,,,
player,201510040den,den,WardT.99,pos,SS,,,,,
player,201510040den,den,WardT.99,offense,0,,,,,
player,201510040den,den,WardT.99,off_pct,0%,,,,,
player,201510040den,den,WardT.99,defense,72,,,,,
player,201510040den,den,WardT.99,def_pct,99%,,,,,
player,201510040den,den,WardT.99,special_teams,5,,,,,
player,201510040den,den,WardT.99,st_pct,17%,,,,,
player,201510040den,den,MarsBr01,pos,LB,,,,,
player,201510040den,den,MarsBr01,offense,0,,,,,
player,201510040den,den,MarsBr01,off_pct,0%,,,,,
player,201510040den,den,MarsBr01,defense,70,,,,,
player,201510040den,den,MarsBr01,def_pct,96%,,,,,
player,201510040den,den,MarsBr01,special_teams,7,,,,,
player,201510040den,den,MarsBr01,st_pct,24%,,,,,
player,201510040den,den,StewDa00,pos,FS,,,,,
player,201510040den,den,StewDa00,offense,0,,,,,
player,201510040den,den,StewDa00,off_pct,0%,,,,,
player,201510040den,den,StewDa00,defense,68,,,,,
player,201510040den,den,StewDa00,def_pct,93%,,,,,
player,201510040den,den,StewDa00,special_teams,5,,,,,
player,201510040den,den,StewDa00,st_pct,17%,,,,,
player,201510040den,den,MillVo00,pos,LB,,,,,
player,201510040den,den,MillVo00,offense,0,,,,,
player,201510040den,den,MillVo00,off_pct,0%,,,,,
player,201510040den,den,MillVo00,defense,53,,,,,
player,201510040den,den,MillVo00,def_pct,73%,,,,,
player,201510040den,den,MillVo00,special_teams,5,,,,,
player,201510040den,den,MillVo00,st_pct,17%,,,,,
player,201510040den,den,TrevDa00,pos,LB,,,,,
player,201510040den,den,TrevDa00,offense,0,,,,,
player,201510040den,den,TrevDa00,off_pct,0%,,,,,
player,201510040den,den,TrevDa00,defense,48,,,,,
player,201510040den,den,TrevDa00,def_pct,66%,,,,,
player,201510040den,den,TrevDa00,special_teams,7,,,,,
player,201510040den,den,TrevDa00,st_pct,24%,,,,,
player,201510040den,den,JackMa02,pos,DE,,,,,
player,201510040den,den,JackMa02,offense,0,,,,,
player,201510040den,den,JackMa02,off_pct,0%,,,,,
player,201510040den,den,JackMa02,defense,48,,,,,
player,201510040den,den,JackMa02,def_pct,66%,,,,,
player,201510040den,den,JackMa02,special_teams,7,,,,,
player,201510040den,den,JackMa02,st_pct,24%,,,,,
player,201510040den,den,WareDe99,pos,LB,,,,,
player,201510040den,den,WareDe99,offense,0,,,,,
player,201510040den,den,WareDe99,off_pct,0%,,,,,
player,201510040den,den,WareDe99,defense,48,,,,,
player,201510040den,den,WareDe99,def_pct,66%,,,,,
player,201510040den,den,WareDe99,special_teams,4,,,,,
player,201510040den,den,WareDe99,st_pct,14%,,,,,
player,201510040den,den,WillSy00,pos,NT,,,,,
player,201510040den,den,WillSy00,offense,0,,,,,
player,201510040den,den,WillSy00,off_pct,0%,,,,,
player,201510040den,den,WillSy00,defense,45,,,,,
player,201510040den,den,WillSy00,def_pct,62%,,,,,
player,201510040den,den,WillSy00,special_teams,5,,,,,
player,201510040den,den,WillSy00,st_pct,17%,,,,,
player,201510040den,den,WalkVa99,pos,DE,,,,,
player,201510040den,den,WalkVa99,offense,0,,,,,
player,201510040den,den,WalkVa99,off_pct,0%,,,,,
player,201510040den,den,WalkVa99,defense,42,,,,,
player,201510040den,den,WalkVa99,def_pct,58%,,,,,
player,201510040den,den,WalkVa99,special_teams,12,,,,,
player,201510040den,den,WalkVa99,st_pct,41%,,,,,
player,201510040den,den,RobyBr00,pos,CB,,,,,
player,201510040den,den,RobyBr00,offense,0,,,,,
player,201510040den,den,RobyBr00,off_pct,0%,,,,,
player,201510040den,den,RobyBr00,defense,38,,,,,
player,201510040den,den,RobyBr00,def_pct,52%,,,,,
player,201510040den,den,RobyBr00,special_teams,9,,,,,
player,201510040den,den,RobyBr00,st_pct,31%,,,,,
player,201510040den,den,SmitAn22,pos,DE,,,,,
player,201510040den,den,SmitAn22,offense,0,,,,,
player,201510040den,den,SmitAn22,off_pct,0%,,,,,
player,201510040den,den,SmitAn22,defense,30,,,,,
player,201510040den,den,SmitAn22,def_pct,41%,,,,,
player,201510040den,den,SmitAn22,special_teams,2,,,,,
player,201510040den,den,SmitAn22,st_pct,7%,,,,,
player,201510040den,den,BrutDa99,pos,SS,,,,,
player,201510040den,den,BrutDa99,offense,0,,,,,
player,201510040den,den,BrutDa99,off_pct,0%,,,,,
player,201510040den,den,BrutDa99,defense,28,,,,,
player,201510040den,den,BrutDa99,def_pct,38%,,,,,
player,201510040den,den,BrutDa99,special_teams,21,,,,,
player,201510040den,den,BrutDa99,st_pct,72%,,,,,
player,201510040den,den,RayxSh00,pos,LB,,,,,
player,201510040den,den,RayxSh00,offense,0,,,,,
player,201510040den,den,RayxSh00,off_pct,0%,,,,,
player,201510040den,den,RayxSh00,defense,24,,,,,
player,201510040den,den,RayxSh00,def_pct,33%,,,,,
player,201510040den,den,RayxSh00,special_teams,4,,,,,
player,201510040den,den,RayxSh00,st_pct,14%,,,,,
player,201510040den,den,BarrSh00,pos,LB,,,,,
player,201510040den,den,BarrSh00,offense,0,,,,,
player,201510040den,den,BarrSh00,off_pct,0%,,,,,
player,201510040den,den,BarrSh00,defense,21,,,,,
player,201510040den,den,BarrSh00,def_pct,29%,,,,,
player,201510040den,den,BarrSh00,special_teams,20,,,,,
player,201510040den,den,BarrSh00,st_pct,69%,,,,,
player,201510040den,den,KilgDa01,pos,NT,,,,,
player,201510040den,den,KilgDa01,offense,0,,,,,
player,201510040den,den,KilgDa01,off_pct,0%,,,,,
player,201510040den,den,KilgDa01,defense,19,,,,,
player,201510040den,den,KilgDa01,def_pct,26%,,,,,
player,201510040den,den,KilgDa01,special_teams,0,,,,,
player,201510040den,den,KilgDa01,st_pct,0%,,,,,
player,201510040den,den,NelsCo00,pos,LB,,,,,
player,201510040den,den,NelsCo00,offense,0,,,,,
player,201510040den,den,NelsCo00,off_pct,0%,,,,,
player,201510040den,den,NelsCo00,defense,3,,,,,
player,201510040den,den,NelsCo00,def_pct,4%,,,,,
player,201510040den,den,NelsCo00,special_teams,17,,,,,
player,201510040den,den,NelsCo00,st_pct,59%,,,,,
player,201510040den,den,DaviTo01,pos,LB,,,,,
player,201510040den,den,DaviTo01,offense,0,,,,,
player,201510040den,den,DaviTo01,off_pct,0%,,,,,
player,201510040den,den,DaviTo01,defense,1,,,,,
player,201510040den,den,DaviTo01,def_pct,1%,,,,,
player,201510040den,den,DaviTo01,special_teams,17,,,,,
player,201510040den,den,DaviTo01,st_pct,59%,,,,,
player,201510040den,den,ThomJu01,pos,RB,,,,,
player,201510040den,den,ThomJu01,offense,0,,,,,
player,201510040den,den,ThomJu01,off_pct,0%,,,,,
player,201510040den,den,ThomJu01,defense,0,,,,,
player,201510040den,den,ThomJu01,def_pct,0%,,,,,
player,201510040den,den,ThomJu01,special_teams,17,,,,,
player,201510040den,den,ThomJu01,st_pct,59%,,,,,
player,201510040den,den,WebsKa00,pos,CB,,,,,
player,201510040den,den,WebsKa00,offense,0,,,,,
player,201510040den,den,WebsKa00,off_pct,0%,,,,,
player,201510040den,den,WebsKa00,defense,0,,,,,
player,201510040den,den,WebsKa00,def_pct,0%,,,,,
player,201510040den,den,WebsKa00,special_teams,14,,,,,
player,201510040den,den,WebsKa00,st_pct,48%,,,,,
player,201510040den,den,McMaBr01,pos,K,,,,,
player,201510040den,den,McMaBr01,offense,0,,,,,
player,201510040den,den,McMaBr01,off_pct,0%,,,,,
player,201510040den,den,McMaBr01,defense,0,,,,,
player,201510040den,den,McMaBr01,def_pct,0%,,,,,
player,201510040den,den,McMaBr01,special_teams,11,,,,,
player,201510040den,den,McMaBr01,st_pct,38%,,,,,
player,201510040den,den,BrewAa00,pos,LS,,,,,
player,201510040den,den,BrewAa00,offense,0,,,,,
player,201510040den,den,BrewAa00,off_pct,0%,,,,,
player,201510040den,den,BrewAa00,defense,0,,,,,
player,201510040den,den,BrewAa00,def_pct,0%,,,,,
player,201510040den,den,BrewAa00,special_teams,8,,,,,
player,201510040den,den,BrewAa00,st_pct,28%,,,,,
player,201510040den,den,ColqBr00,pos,P,,,,,
player,201510040den,den,ColqBr00,offense,0,,,,,
player,201510040den,den,ColqBr00,off_pct,0%,,,,,
player,201510040den,den,ColqBr00,defense,0,,,,,
player,201510040den,den,ColqBr00,def_pct,0%,,,,,
player,201510040den,den,ColqBr00,special_teams,8,,,,,
player,201510040den,den,ColqBr00,st_pct,28%,,,,,
player,201510040den,den,DossLo00,pos,CB,,,,,
player,201510040den,den,DossLo00,offense,0,,,,,
player,201510040den,den,DossLo00,off_pct,0%,,,,,
player,201510040den,den,DossLo00,defense,0,,,,,
player,201510040den,den,DossLo00,def_pct,0%,,,,,
player,201510040den,den,DossLo00,special_teams,2,,,,,
player,201510040den,den,DossLo00,st_pct,7%,,,,,
player,201510040den,min,ClemT.00,pos,T,,,,,
player,201510040den,min,ClemT.00,offense,73,,,,,
player,201510040den,min,ClemT.00,off_pct,100%,,,,,
player,201510040den,min,ClemT.00,defense,0,,,,,
player,201510040den,min,ClemT.00,def_pct,0%,,,,,
player,201510040den,min,ClemT.00,special_teams,5,,,,,
player,201510040den,min,ClemT.00,st_pct,17%,,,,,
player,201510040den,min,HarrMi01,pos,G,,,,,
player,201510040den,min,HarrMi01,offense,73,,,,,
player,201510040den,min,HarrMi01,off_pct,100%,,,,,
player,201510040den,min,HarrMi01,defense,0,,,,,
player,201510040den,min,HarrMi01,def_pct,0%,,,,,
player,201510040den,min,HarrMi01,special_teams,5,,,,,
player,201510040den,min,HarrMi01,st_pct,17%,,,,,
player,201510040den,min,FuscBr00,pos,G,,,,,
player,201510040den,min,FuscBr00,offense,73,,,,,
player,201510040den,min,FuscBr00,off_pct,100%,,,,,
player,201510040den,min,FuscBr00,defense,0,,,,,
player,201510040den,min,FuscBr00,def_pct,0%,,,,,
player,201510040den,min,FuscBr00,special_teams,5,,,,,
player,201510040den,min,FuscBr00,st_pct,17%,,,,,
player,201510040den,min,KaliMa00,pos,T,,,,,
player,201510040den,min,KaliMa00,offense,73,,,,,
player,201510040den,min,KaliMa00,off_pct,100%,,,,,
player,201510040den,min,KaliMa00,defense,0,,,,,
player,201510040den,min,KaliMa00,def_pct,0%,,,,,
player,201510040den,min,KaliMa00,special_teams,5,,,,,
player,201510040den,min,KaliMa00,st_pct,17%,,,,,
player,201510040den,min,BergJo20,pos,C,,,,,
player,201510040den,min,BergJo20,offense,73,,,,,
player,201510040den,min,BergJo20,off_pct,100%,,,,,
player,201510040den,min,BergJo20,defense,0,,,,,
player,201510040den,min,BergJo20,def_pct,0%,,,,,
player,201510040den,min,BergJo20,special_teams,5,,,,,
player,201510040den,min,BergJo20,st_pct,17%,,,,,
player,201510040den,min,BridTe00,pos,QB,,,,,
player,201510040den,min,BridTe00,offense,73,,,,,
player,201510040den,min,BridTe00,off_pct,100%,,,,,
player,201510040den,min,BridTe00,defense,0,,,,,
player,201510040den,min,BridTe00,def_pct,0%,,,,,
player,201510040den,min,BridTe00,special_teams,0,,,,,
player,201510040den,min,BridTe00,st_pct,0%,,,,,
player,201510040den,min,RudoKy00,pos,TE,,,,,
player,201510040den,min,RudoKy00,offense,68,,,,,
player,201510040den,min,RudoKy00,off_pct,93%,,,,,
player,201510040den,min,RudoKy00,defense,0,,,,,
player,201510040den,min,RudoKy00,def_pct,0%,,,,,
player,201510040den,min,RudoKy00,special_teams,5,,,,,
player,201510040den,min,RudoKy00,st_pct,17%,,,,,
player,201510040den,min,ThieAd00,pos,WR,,,,,
player,201510040den,min,ThieAd00,offense,58,,,,,
player,201510040den,min,ThieAd00,off_pct,79%,,,,,
player,201510040den,min,ThieAd00,defense,0,,,,,
player,201510040den,min,ThieAd00,def_pct,0%,,,,,
player,201510040den,min,ThieAd00,special_teams,6,,,,,
player,201510040den,min,ThieAd00,st_pct,21%,,,,,
player,201510040den,min,PeteAd01,pos,RB,,,,,
player,201510040den,min,PeteAd01,offense,56,,,,,
player,201510040den,min,PeteAd01,off_pct,77%,,,,,
player,201510040den,min,PeteAd01,defense,0,,,,,
player,201510040den,min,PeteAd01,def_pct,0%,,,,,
player,201510040den,min,PeteAd01,special_teams,0,,,,,
player,201510040den,min,PeteAd01,st_pct,0%,,,,,
player,201510040den,min,WallMi00,pos,WR,,,,,
player,201510040den,min,WallMi00,offense,55,,,,,
player,201510040den,min,WallMi00,off_pct,75%,,,,,
player,201510040den,min,WallMi00,defense,0,,,,,
player,201510040den,min,WallMi00,def_pct,0%,,,,,
player,201510040den,min,WallMi00,special_teams,0,,,,,
player,201510040den,min,WallMi00,st_pct,0%,,,,,
player,201510040den,min,DiggSt00,pos,WR,,,,,
player,201510040den,min,DiggSt00,offense,41,,,,,
player,201510040den,min,DiggSt00,off_pct,56%,,,,,
player,201510040den,min,DiggSt00,defense,0,,,,,
player,201510040den,min,DiggSt00,def_pct,0%,,,,,
player,201510040den,min,DiggSt00,special_teams,0,,,,,
player,201510040den,min,DiggSt00,st_pct,0%,,,,,
player,201510040den,min,ElliRh00,pos,TE,,,,,
player,201510040den,min,ElliRh00,offense,30,,,,,
player,201510040den,min,ElliRh00,off_pct,41%,,,,,
player,201510040den,min,ElliRh00,defense,0,,,,,
player,201510040den,min,ElliRh00,def_pct,0%,,,,,
player,201510040den,min,ElliRh00,special_teams,19,,,,,
player,201510040den,min,ElliRh00,st_pct,66%,,,,,
player,201510040den,min,PattCo00,pos,WR,,,,,
player,201510040den,min,PattCo00,offense,17,,,,,
player,201510040den,min,PattCo00,off_pct,23%,,,,,
player,201510040den,min,PattCo00,defense,0,,,,,
player,201510040den,min,PattCo00,def_pct,0%,,,,,
player,201510040den,min,PattCo00,special_teams,7,,,,,
player,201510040den,min,PattCo00,st_pct,24%,,,,,
player,201510040den,min,AsiaMa00,pos,RB,,,,,
player,201510040den,min,AsiaMa00,offense,14,,,,,
player,201510040den,min,AsiaMa00,off_pct,19%,,,,,
player,201510040den,min,AsiaMa00,defense,0,,,,,
player,201510040den,min,AsiaMa00,def_pct,0%,,,,,
player,201510040den,min,AsiaMa00,special_teams,16,,,,,
player,201510040den,min,AsiaMa00,st_pct,55%,,,,,
player,201510040den,min,LineZa01,pos,FB,,,,,
player,201510040den,min,LineZa01,offense,13,,,,,
player,201510040den,min,LineZa01,off_pct,18%,,,,,
player,201510040den,min,LineZa01,defense,0,,,,,
player,201510040den,min,LineZa01,def_pct,0%,,,,,
player,201510040den,min,LineZa01,special_teams,6,,,,,
player,201510040den,min,LineZa01,st_pct,21%,,,,,
player,201510040den,min,PruiMy00,pos,TE,,,,,
player,201510040den,min,PruiMy00,offense,9,,,,,
player,201510040den,min,PruiMy00,off_pct,12%,,,,,
player,201510040den,min,PruiMy00,defense,0,,,,,
player,201510040den,min,PruiMy00,def_pct,0%,,,,,
player,201510040den,min,PruiMy00,special_teams,13,,,,,
player,201510040den,min,PruiMy00,st_pct,45%,,,,,
player,201510040den,min,McKiJe00,pos,RB,,,,,
player,201510040den,min,McKiJe00,offense,3,,,,,
player,201510040den,min,McKiJe00,off_pct,4%,,,,,
player,201510040den,min,McKiJe00,defense,0,,,,,
player,201510040den,min,McKiJe00,def_pct,0%,,,,,
player,201510040den,min,McKiJe00,special_teams,14,,,,,
