game,2015,4,20151004,201510040atl,htx,"Houston Texans",21,atl,"Atlanta Falcons",48
player,201510040atl,atl,HageRa00,def_pct,44%,,,,,
player,201510040atl,atl,HageRa00,special_teams,4,,,,,
player,201510040atl,atl,HageRa00,st_pct,13%,,,,,
player,201510040atl,atl,JarrGr00,pos,DT,,,,,
player,201510040atl,atl,JarrGr00,offense,0,,,,,
player,201510040atl,atl,JarrGr00,off_pct,0%,,,,,
player,201510040atl,atl,JarrGr00,defense,33,,,,,
player,201510040atl,atl,JarrGr00,def_pct,43%,,,,,
player,201510040atl,atl,JarrGr00,special_teams,1,,,,,
player,201510040atl,atl,JarrGr00,st_pct,3%,,,,,
player,201510040atl,atl,BradAl00,pos,LB,,,,,
player,201510040atl,atl,BradAl00,offense,0,,,,,
player,201510040atl,atl,BradAl00,off_pct,0%,,,,,
player,201510040atl,atl,BradAl00,defense,32,,,,,
player,201510040atl,atl,BradAl00,def_pct,42%,,,,,
player,201510040atl,atl,BradAl00,special_teams,18,,,,,
player,201510040atl,atl,BradAl00,st_pct,58%,,,,,
player,201510040atl,atl,StupNa01,pos,LB,,,,,
player,201510040atl,atl,StupNa01,offense,0,,,,,
player,201510040atl,atl,StupNa01,off_pct,0%,,,,,
player,201510040atl,atl,StupNa01,defense,26,,,,,
player,201510040atl,atl,StupNa01,def_pct,34%,,,,,
player,201510040atl,atl,StupNa01,special_teams,25,,,,,
player,201510040atl,atl,StupNa01,st_pct,81%,,,,,
player,201510040atl,atl,JackTy98,pos,DE,,,,,
player,201510040atl,atl,JackTy98,offense,0,,,,,
player,201510040atl,atl,JackTy98,off_pct,0%,,,,,
player,201510040atl,atl,JackTy98,defense,25,,,,,
player,201510040atl,atl,JackTy98,def_pct,32%,,,,,
player,201510040atl,atl,JackTy98,special_teams,4,,,,,
player,201510040atl,atl,JackTy98,st_pct,13%,,,,,
player,201510040atl,atl,BabiJo20,pos,NT,,,,,
player,201510040atl,atl,BabiJo20,offense,0,,,,,
player,201510040atl,atl,BabiJo20,off_pct,0%,,,,,
player,201510040atl,atl,BabiJo20,defense,25,,,,,
player,201510040atl,atl,BabiJo20,def_pct,32%,,,,,
player,201510040atl,atl,BabiJo20,special_teams,0,,,,,
player,201510040atl,atl,BabiJo20,st_pct,0%,,,,,
player,201510040atl,atl,BeasVi00,pos,DE,,,,,
player,201510040atl,atl,BeasVi00,offense,0,,,,,
player,201510040atl,atl,BeasVi00,off_pct,0%,,,,,
player,201510040atl,atl,BeasVi00,defense,24,,,,,
player,201510040atl,atl,BeasVi00,def_pct,31%,,,,,
player,201510040atl,atl,BeasVi00,special_teams,4,,,,,
player,201510040atl,atl,BeasVi00,st_pct,13%,,,,,
player,201510040atl,atl,ClayAd00,pos,DE,,,,,
player,201510040atl,atl,ClayAd00,offense,0,,,,,
player,201510040atl,atl,ClayAd00,off_pct,0%,,,,,
player,201510040atl,atl,ClayAd00,defense,20,,,,,
player,201510040atl,atl,ClayAd00,def_pct,26%,,,,,
player,201510040atl,atl,ClayAd00,special_teams,4,,,,,
player,201510040atl,atl,ClayAd00,st_pct,13%,,,,,
player,201510040atl,atl,SchoOB99,pos,LB,,,,,
player,201510040atl,atl,SchoOB99,offense,0,,,,,
player,201510040atl,atl,SchoOB99,off_pct,0%,,,,,
player,201510040atl,atl,SchoOB99,defense,18,,,,,
player,201510040atl,atl,SchoOB99,def_pct,23%,,,,,
player,201510040atl,atl,SchoOB99,special_teams,9,,,,,
player,201510040atl,atl,SchoOB99,st_pct,29%,,,,,
player,201510040atl,atl,SoutDe00,pos,CB,,,,,
player,201510040atl,atl,SoutDe00,offense,0,,,,,
player,201510040atl,atl,SoutDe00,off_pct,0%,,,,,
player,201510040atl,atl,SoutDe00,defense,17,,,,,
player,201510040atl,atl,SoutDe00,def_pct,22%,,,,,
player,201510040atl,atl,SoutDe00,special_teams,15,,,,,
player,201510040atl,atl,SoutDe00,st_pct,48%,,,,,
player,201510040atl,atl,ReedBr00,pos,LB,,,,,
player,201510040atl,atl,ReedBr00,offense,0,,,,,
player,201510040atl,atl,ReedBr00,off_pct,0%,,,,,
player,201510040atl,atl,ReedBr00,defense,15,,,,,
player,201510040atl,atl,ReedBr00,def_pct,19%,,,,,
player,201510040atl,atl,ReedBr00,special_teams,0,,,,,
player,201510040atl,atl,ReedBr00,st_pct,0%,,,,,
player,201510040atl,atl,DuraJu99,pos,LB,,,,,
player,201510040atl,atl,DuraJu99,offense,0,,,,,
player,201510040atl,atl,DuraJu99,off_pct,0%,,,,,
player,201510040atl,atl,DuraJu99,defense,7,,,,,
player,201510040atl,atl,DuraJu99,def_pct,9%,,,,,
player,201510040atl,atl,DuraJu99,special_teams,0,,,,,
player,201510040atl,atl,DuraJu99,st_pct,0%,,,,,
player,201510040atl,atl,BoshMa00,pos,P,,,,,
player,201510040atl,atl,BoshMa00,offense,0,,,,,
player,201510040atl,atl,BoshMa00,off_pct,0%,,,,,
player,201510040atl,atl,BoshMa00,defense,0,,,,,
player,201510040atl,atl,BoshMa00,def_pct,0%,,,,,
player,201510040atl,atl,BoshMa00,special_teams,19,,,,,
player,201510040atl,atl,BoshMa00,st_pct,61%,,,,,
player,201510040atl,atl,HarrJo02,pos,LS,,,,,
player,201510040atl,atl,HarrJo02,offense,0,,,,,
player,201510040atl,atl,HarrJo02,off_pct,0%,,,,,
player,201510040atl,atl,HarrJo02,defense,0,,,,,
player,201510040atl,atl,HarrJo02,def_pct,0%,,,,,
player,201510040atl,atl,HarrJo02,special_teams,12,,,,,
player,201510040atl,atl,HarrJo02,st_pct,39%,,,,,
player,201510040atl,atl,bryanmat01,pos,K,,,,,
player,201510040atl,atl,bryanmat01,offense,0,,,,,
player,201510040atl,atl,bryanmat01,off_pct,0%,,,,,
player,201510040atl,atl,bryanmat01,defense,0,,,,,
player,201510040atl,atl,bryanmat01,def_pct,0%,,,,,
player,201510040atl,atl,bryanmat01,special_teams,6,,,,,
player,201510040atl,atl,bryanmat01,st_pct,19%,,,,,
player,201510040atl,htx,NewtDe00,pos,T,,,,,
player,201510040atl,htx,NewtDe00,offense,77,,,,,
player,201510040atl,htx,NewtDe00,off_pct,100%,,,,,
player,201510040atl,htx,NewtDe00,defense,0,,,,,
player,201510040atl,htx,NewtDe00,def_pct,0%,,,,,
player,201510040atl,htx,NewtDe00,special_teams,4,,,,,
player,201510040atl,htx,NewtDe00,st_pct,13%,,,,,
player,201510040atl,htx,JoneBe01,pos,C,,,,,
player,201510040atl,htx,JoneBe01,offense,77,,,,,
player,201510040atl,htx,JoneBe01,off_pct,100%,,,,,
player,201510040atl,htx,JoneBe01,defense,0,,,,,
player,201510040atl,htx,JoneBe01,def_pct,0%,,,,,
player,201510040atl,htx,JoneBe01,special_teams,4,,,,,
player,201510040atl,htx,JoneBe01,st_pct,13%,,,,,
player,201510040atl,htx,BrooBr00,pos,G,,,,,
player,201510040atl,htx,BrooBr00,offense,77,,,,,
player,201510040atl,htx,BrooBr00,off_pct,100%,,,,,
player,201510040atl,htx,BrooBr00,defense,0,,,,,
player,201510040atl,htx,BrooBr00,def_pct,0%,,,,,
player,201510040atl,htx,BrooBr00,special_teams,4,,,,,
player,201510040atl,htx,BrooBr00,st_pct,13%,,,,,
player,201510040atl,htx,BrowDu20,pos,T,,,,,
player,201510040atl,htx,BrowDu20,offense,77,,,,,
player,201510040atl,htx,BrowDu20,off_pct,100%,,,,,
player,201510040atl,htx,BrowDu20,defense,0,,,,,
player,201510040atl,htx,BrowDu20,def_pct,0%,,,,,
player,201510040atl,htx,BrowDu20,special_teams,4,,,,,
player,201510040atl,htx,BrowDu20,st_pct,13%,,,,,
player,201510040atl,htx,HopkDe00,pos,WR,,,,,
player,201510040atl,htx,HopkDe00,offense,74,,,,,
player,201510040atl,htx,HopkDe00,off_pct,96%,,,,,
player,201510040atl,htx,HopkDe00,defense,0,,,,,
player,201510040atl,htx,HopkDe00,def_pct,0%,,,,,
player,201510040atl,htx,HopkDe00,special_teams,0,,,,,
player,201510040atl,htx,HopkDe00,st_pct,0%,,,,,
player,201510040atl,htx,ShorCe00,pos,WR,,,,,
player,201510040atl,htx,ShorCe00,offense,67,,,,,
player,201510040atl,htx,ShorCe00,off_pct,87%,,,,,
player,201510040atl,htx,ShorCe00,defense,0,,,,,
player,201510040atl,htx,ShorCe00,def_pct,0%,,,,,
player,201510040atl,htx,ShorCe00,special_teams,6,,,,,
player,201510040atl,htx,ShorCe00,st_pct,19%,,,,,
player,201510040atl,htx,AbouOd00,pos,T,,,,,
player,201510040atl,htx,AbouOd00,offense,57,,,,,
player,201510040atl,htx,AbouOd00,off_pct,74%,,,,,
player,201510040atl,htx,AbouOd00,defense,0,,,,,
player,201510040atl,htx,AbouOd00,def_pct,0%,,,,,
player,201510040atl,htx,AbouOd00,special_teams,4,,,,,
player,201510040atl,htx,AbouOd00,st_pct,13%,,,,,
player,201510040atl,htx,MumpKe00,pos,WR,,,,,
player,201510040atl,htx,MumpKe00,offense,55,,,,,
player,201510040atl,htx,MumpKe00,off_pct,71%,,,,,
player,201510040atl,htx,MumpKe00,defense,0,,,,,
player,201510040atl,htx,MumpKe00,def_pct,0%,,,,,
player,201510040atl,htx,MumpKe00,special_teams,11,,,,,
player,201510040atl,htx,MumpKe00,st_pct,35%,,,,,
player,201510040atl,htx,GrahGa00,pos,TE,,,,,
player,201510040atl,htx,GrahGa00,offense,47,,,,,
player,201510040atl,htx,GrahGa00,off_pct,61%,,,,,
player,201510040atl,htx,GrahGa00,defense,0,,,,,
player,201510040atl,htx,GrahGa00,def_pct,0%,,,,,
player,201510040atl,htx,GrahGa00,special_teams,4,,,,,
player,201510040atl,htx,GrahGa00,st_pct,13%,,,,,
player,201510040atl,htx,MallRy00,pos,QB,,,,,
player,201510040atl,htx,MallRy00,offense,41,,,,,
player,201510040atl,htx,MallRy00,off_pct,53%,,,,,
player,201510040atl,htx,MallRy00,defense,0,,,,,
player,201510040atl,htx,MallRy00,def_pct,0%,,,,,
player,201510040atl,htx,MallRy00,special_teams,0,,,,,
player,201510040atl,htx,MallRy00,st_pct,0%,,,,,
player,201510040atl,htx,FiedC.00,pos,TE,,,,,
player,201510040atl,htx,FiedC.00,offense,39,,,,,
player,201510040atl,htx,FiedC.00,off_pct,51%,,,,,
player,201510040atl,htx,FiedC.00,defense,0,,,,,
player,201510040atl,htx,FiedC.00,def_pct,0%,,,,,
player,201510040atl,htx,FiedC.00,special_teams,4,,,,,
player,201510040atl,htx,FiedC.00,st_pct,13%,,,,,
player,201510040atl,htx,HoyeBr00,pos,QB,,,,,
player,201510040atl,htx,HoyeBr00,offense,36,,,,,
player,201510040atl,htx,HoyeBr00,off_pct,47%,,,,,
player,201510040atl,htx,HoyeBr00,defense,0,,,,,
player,201510040atl,htx,HoyeBr00,def_pct,0%,,,,,
player,201510040atl,htx,HoyeBr00,special_teams,0,,,,,
player,201510040atl,htx,HoyeBr00,st_pct,0%,,,,,
player,201510040atl,htx,PolkCh00,pos,RB,,,,,
player,201510040atl,htx,PolkCh00,offense,32,,,,,
player,201510040atl,htx,PolkCh00,off_pct,42%,,,,,
player,201510040atl,htx,PolkCh00,defense,0,,,,,
player,201510040atl,htx,PolkCh00,def_pct,0%,,,,,
player,201510040atl,htx,PolkCh00,special_teams,12,,,,,
player,201510040atl,htx,PolkCh00,st_pct,39%,,,,,
player,201510040atl,htx,FostAr00,pos,RB,,,,,
player,201510040atl,htx,FostAr00,offense,32,,,,,
player,201510040atl,htx,FostAr00,off_pct,42%,,,,,
player,201510040atl,htx,FostAr00,defense,0,,,,,
player,201510040atl,htx,FostAr00,def_pct,0%,,,,,
player,201510040atl,htx,FostAr00,special_teams,0,,,,,
player,201510040atl,htx,FostAr00,st_pct,0%,,,,,
player,201510040atl,htx,Sua-Xa00,pos,G,,,,,
player,201510040atl,htx,Sua-Xa00,offense,20,,,,,
player,201510040atl,htx,Sua-Xa00,off_pct,26%,,,,,
player,201510040atl,htx,Sua-Xa00,defense,0,,,,,
player,201510040atl,htx,Sua-Xa00,def_pct,0%,,,,,
player,201510040atl,htx,Sua-Xa00,special_teams,0,,,,,
player,201510040atl,htx,Sua-Xa00,st_pct,0%,,,,,
player,201510040atl,htx,WashNa00,pos,WR,,,,,
player,201510040atl,htx,WashNa00,offense,12,,,,,
player,201510040atl,htx,WashNa00,off_pct,16%,,,,,
player,201510040atl,htx,WashNa00,defense,0,,,,,
player,201510040atl,htx,WashNa00,def_pct,0%,,,,,
player,201510040atl,htx,WashNa00,special_teams,0,,,,,
player,201510040atl,htx,WashNa00,st_pct,0%,,,,,
player,201510040atl,htx,BlueAl00,pos,RB,,,,,
player,201510040atl,htx,BlueAl00,offense,11,,,,,
player,201510040atl,htx,BlueAl00,off_pct,14%,,,,,
player,201510040atl,htx,BlueAl00,defense,0,,,,,
player,201510040atl,htx,BlueAl00,def_pct,0%,,,,,
player,201510040atl,htx,BlueAl00,special_teams,7,,,,,
player,201510040atl,htx,BlueAl00,st_pct,23%,,,,,
player,201510040atl,htx,ProsJa00,pos,FB,,,,,
player,201510040atl,htx,ProsJa00,offense,8,,,,,
player,201510040atl,htx,ProsJa00,off_pct,10%,,,,,
player,201510040atl,htx,ProsJa00,defense,0,,,,,
player,201510040atl,htx,ProsJa00,def_pct,0%,,,,,
player,201510040atl,htx,ProsJa00,special_teams,11,,,,,
player,201510040atl,htx,ProsJa00,st_pct,35%,,,,,
player,201510040atl,htx,LammKe00,pos,T,,,,,
player,201510040atl,htx,LammKe00,offense,6,,,,,
player,201510040atl,htx,LammKe00,off_pct,8%,,,,,
player,201510040atl,htx,LammKe00,defense,0,,,,,
player,201510040atl,htx,LammKe00,def_pct,0%,,,,,
player,201510040atl,htx,LammKe00,special_teams,4,,,,,
player,201510040atl,htx,LammKe00,st_pct,13%,,,,,
player,201510040atl,htx,WattJ.00,pos,DE,,,,,
player,201510040atl,htx,WattJ.00,offense,2,,,,,
player,201510040atl,htx,WattJ.00,off_pct,3%,,,,,
player,201510040atl,htx,WattJ.00,defense,64,,,,,
player,201510040atl,htx,WattJ.00,def_pct,90%,,,,,
player,201510040atl,htx,WattJ.00,special_teams,6,,,,,
player,201510040atl,htx,WattJ.00,st_pct,19%,,,,,
player,201510040atl,htx,CushBr99,pos,LB,,,,,
player,201510040atl,htx,CushBr99,offense,0,,,,,
player,201510040atl,htx,CushBr99,off_pct,0%,,,,,
player,201510040atl,htx,CushBr99,defense,70,,,,,
player,201510040atl,htx,CushBr99,def_pct,99%,,,,,
player,201510040atl,htx,CushBr99,special_teams,6,,,,,
player,201510040atl,htx,CushBr99,st_pct,19%,,,,,
player,201510040atl,htx,ClowJa00,pos,LB,,,,,
player,201510040atl,htx,ClowJa00,offense,0,,,,,
player,201510040atl,htx,ClowJa00,off_pct,0%,,,,,
player,201510040atl,htx,ClowJa00,defense,59,,,,,
player,201510040atl,htx,ClowJa00,def_pct,83%,,,,,
player,201510040atl,htx,ClowJa00,special_teams,5,,,,,
player,201510040atl,htx,ClowJa00,st_pct,16%,,,,,
player,201510040atl,htx,JohnKe04,pos,CB,,,,,
player,201510040atl,htx,JohnKe04,offense,0,,,,,
player,201510040atl,htx,JohnKe04,off_pct,0%,,,,,
player,201510040atl,htx,JohnKe04,defense,58,,,,,
player,201510040atl,htx,JohnKe04,def_pct,82%,,,,,
player,201510040atl,htx,JohnKe04,special_teams,16,,,,,
player,201510040atl,htx,JohnKe04,st_pct,52%,,,,,
player,201510040atl,htx,CricJa00,pos,DE,,,,,
player,201510040atl,htx,CricJa00,offense,0,,,,,
player,201510040atl,htx,CricJa00,off_pct,0%,,,,,
player,201510040atl,htx,CricJa00,defense,54,,,,,
player,201510040atl,htx,CricJa00,def_pct,76%,,,,,
player,201510040atl,htx,CricJa00,special_teams,6,,,,,
player,201510040atl,htx,CricJa00,st_pct,19%,,,,,
player,201510040atl,htx,MoorRa00,pos,FS,,,,,
player,201510040atl,htx,MoorRa00,offense,0,,,,,
player,201510040atl,htx,MoorRa00,off_pct,0%,,,,,
player,201510040atl,htx,MoorRa00,defense,51,,,,,
player,201510040atl,htx,MoorRa00,def_pct,72%,,,,,
player,201510040atl,htx,MoorRa00,special_teams,6,,,,,
player,201510040atl,htx,MoorRa00,st_pct,19%,,,,,
player,201510040atl,htx,MercWh00,pos,LB,,,,,
player,201510040atl,htx,MercWh00,offense,0,,,,,
player,201510040atl,htx,MercWh00,off_pct,0%,,,,,
player,201510040atl,htx,MercWh00,defense,49,,,,,
player,201510040atl,htx,MercWh00,def_pct,69%,,,,,
player,201510040atl,htx,MercWh00,special_teams,8,,,,,
player,201510040atl,htx,MercWh00,st_pct,26%,,,,,
player,201510040atl,htx,McKiBe00,pos,LB,,,,,
player,201510040atl,htx,McKiBe00,offense,0,,,,,
player,201510040atl,htx,McKiBe00,off_pct,0%,,,,,
player,201510040atl,htx,McKiBe00,defense,42,,,,,
player,201510040atl,htx,McKiBe00,def_pct,59%,,,,,
player,201510040atl,htx,McKiBe00,special_teams,11,,,,,
player,201510040atl,htx,McKiBe00,st_pct,35%,,,,,
player,201510040atl,htx,JackKa99,pos,CB,,,,,
player,201510040atl,htx,JackKa99,offense,0,,,,,
player,201510040atl,htx,JackKa99,off_pct,0%,,,,,
player,201510040atl,htx,JackKa99,defense,42,,,,,
player,201510040atl,htx,JackKa99,def_pct,59%,,,,,
player,201510040atl,htx,JackKa99,special_teams,0,,,,,
player,201510040atl,htx,JackKa99,st_pct,0%,,,,,
player,201510040atl,htx,SimoJo01,pos,LB,,,,,
player,201510040atl,htx,SimoJo01,offense,0,,,,,
player,201510040atl,htx,SimoJo01,off_pct,0%,,,,,
player,201510040atl,htx,SimoJo01,defense,38,,,,,
player,201510040atl,htx,SimoJo01,def_pct,54%,,,,,
player,201510040atl,htx,SimoJo01,special_teams,13,,,,,
player,201510040atl,htx,SimoJo01,st_pct,42%,,,,,
player,201510040atl,htx,DempQu99,pos,FS,,,,,
player,201510040atl,htx,DempQu99,offense,0,,,,,
player,201510040atl,htx,DempQu99,off_pct,0%,,,,,
player,201510040atl,htx,DempQu99,defense,37,,,,,
player,201510040atl,htx,DempQu99,def_pct,52%,,,,,
player,201510040atl,htx,DempQu99,special_teams,4,,,,,
player,201510040atl,htx,DempQu99,st_pct,13%,,,,,
player,201510040atl,htx,WilfVi20,pos,NT,,,,,
player,201510040atl,htx,WilfVi20,offense,0,,,,,
player,201510040atl,htx,WilfVi20,off_pct,0%,,,,,
player,201510040atl,htx,WilfVi20,defense,36,,,,,
player,201510040atl,htx,WilfVi20,def_pct,51%,,,,,
player,201510040atl,htx,WilfVi20,special_teams,6,,,,,
player,201510040atl,htx,WilfVi20,st_pct,19%,,,,,
player,201510040atl,htx,JoseJo20,pos,CB,,,,,
player,201510040atl,htx,JoseJo20,offense,0,,,,,
player,201510040atl,htx,JoseJo20,off_pct,0%,,,,,
player,201510040atl,htx,JoseJo20,defense,36,,,,,
player,201510040atl,htx,JoseJo20,def_pct,51%,,,,,
player,201510040atl,htx,JoseJo20,special_teams,0,,,,,
player,201510040atl,htx,JoseJo20,st_pct,0%,,,,,
player,201510040atl,htx,BouyA.00,pos,CB,,,,,
player,201510040atl,htx,BouyA.00,offense,0,,,,,
player,201510040atl,htx,BouyA.00,off_pct,0%,,,,,
player,201510040atl,htx,BouyA.00,defense,27,,,,,
player,201510040atl,htx,BouyA.00,def_pct,38%,,,,,
player,201510040atl,htx,BouyA.00,special_teams,16,,,,,
player,201510040atl,htx,BouyA.00,st_pct,52%,,,,,
player,201510040atl,htx,PleaEd00,pos,FS,,,,,
player,201510040atl,htx,PleaEd00,offense,0,,,,,
player,201510040atl,htx,PleaEd00,off_pct,0%,,,,,
player,201510040atl,htx,PleaEd00,defense,27,,,,,
player,201510040atl,htx,PleaEd00,def_pct,38%,,,,,
player,201510040atl,htx,PleaEd00,special_teams,13,,,,,
player,201510040atl,htx,PleaEd00,st_pct,42%,,,,,
player,201510040atl,htx,HalxAn00,pos,SS,,,,,
player,201510040atl,htx,HalxAn00,offense,0,,,,,
player,201510040atl,htx,HalxAn00,off_pct,0%,,,,,
player,201510040atl,htx,HalxAn00,defense,22,,,,,
player,201510040atl,htx,HalxAn00,def_pct,31%,,,,,
player,201510040atl,htx,HalxAn00,special_teams,23,,,,,
player,201510040atl,htx,HalxAn00,st_pct,74%,,,,,
player,201510040atl,htx,CoviCh00,pos,NT,,,,,
player,201510040atl,htx,CoviCh00,offense,0,,,,,
player,201510040atl,htx,CoviCh00,off_pct,0%,,,,,
player,201510040atl,htx,CoviCh00,defense,18,,,,,
player,201510040atl,htx,CoviCh00,def_pct,25%,,,,,
player,201510040atl,htx,CoviCh00,special_teams,7,,,,,
player,201510040atl,htx,CoviCh00,st_pct,23%,,,,,
player,201510040atl,htx,MorrDa01,pos,CB,,,,,
player,201510040atl,htx,MorrDa01,offense,0,,,,,
player,201510040atl,htx,MorrDa01,off_pct,0%,,,,,
player,201510040atl,htx,MorrDa01,defense,18,,,,,
player,201510040atl,htx,MorrDa01,def_pct,25%,,,,,
player,201510040atl,htx,MorrDa01,special_teams,6,,,,,
player,201510040atl,htx,MorrDa01,st_pct,19%,,,,,
player,201510040atl,htx,RollJu00,pos,CB,,,,,
player,201510040atl,htx,RollJu00,offense,0,,,,,
player,201510040atl,htx,RollJu00,off_pct,0%,,,,,
player,201510040atl,htx,RollJu00,defense,13,,,,,
player,201510040atl,htx,RollJu00,def_pct,18%,,,,,
player,201510040atl,htx,RollJu00,special_teams,17,,,,,
player,201510040atl,htx,RollJu00,st_pct,55%,,,,,
player,201510040atl,htx,TuggJu00,pos,LB,,,,,
player,201510040atl,htx,TuggJu00,offense,0,,,,,
player,201510040atl,htx,TuggJu00,off_pct,0%,,,,,
player,201510040atl,htx,TuggJu00,defense,11,,,,,
player,201510040atl,htx,TuggJu00,def_pct,15%,,,,,
player,201510040atl,htx,TuggJu00,special_teams,21,,,,,
player,201510040atl,htx,TuggJu00,st_pct,68%,,,,,
player,201510040atl,htx,PagaJe00,pos,DE,,,,,
player,201510040atl,htx,PagaJe00,offense,0,,,,,
player,201510040atl,htx,PagaJe00,off_pct,0%,,,,,
player,201510040atl,htx,PagaJe00,defense,8,,,,,
player,201510040atl,htx,PagaJe00,def_pct,11%,,,,,
player,201510040atl,htx,PagaJe00,special_teams,6,,,,,
player,201510040atl,htx,PagaJe00,st_pct,19%,,,,,
player,201510040atl,htx,BullMa00,pos,LB,,,,,
player,201510040atl,htx,BullMa00,offense,0,,,,,
player,201510040atl,htx,BullMa00,off_pct,0%,,,,,
player,201510040atl,htx,BullMa00,defense,1,,,,,
player,201510040atl,htx,BullMa00,def_pct,1%,,,,,
player,201510040atl,htx,BullMa00,special_teams,21,,,,,
player,201510040atl,htx,BullMa00,st_pct,68%,,,,,
player,201510040atl,htx,PeteBr00,pos,LB,,,,,
player,201510040atl,htx,PeteBr00,offense,0,,,,,
player,201510040atl,htx,PeteBr00,off_pct,0%,,,,,
player,201510040atl,htx,PeteBr00,defense,0,,,,,
player,201510040atl,htx,PeteBr00,def_pct,0%,,,,,
player,201510040atl,htx,PeteBr00,special_teams,21,,,,,
player,201510040atl,htx,PeteBr00,st_pct,68%,,,,,
player,201510040atl,htx,novaknic01,pos,K,,,,,
player,201510040atl,htx,novaknic01,offense,0,,,,,
player,201510040atl,htx,novaknic01,off_pct,0%,,,,,
player,201510040atl,htx,novaknic01,defense,0,,,,,
player,201510040atl,htx,novaknic01,def_pct,0%,,,,,
player,201510040atl,htx,novaknic01,special_teams,8,,,,,
player,201510040atl,htx,novaknic01,st_pct,26%,,,,,
player,201510040atl,htx,WeekJo00,pos,LS,,,,,
player,201510040atl,htx,WeekJo00,offense,0,,,,,
player,201510040atl,htx,WeekJo00,off_pct,0%,,,,,
player,201510040atl,htx,WeekJo00,defense,0,,,,,
player,201510040atl,htx,WeekJo00,def_pct,0%,,,,,
player,201510040atl,htx,WeekJo00,special_teams,8,,,,,
player,201510040atl,htx,WeekJo00,st_pct,26%,,,,,
player,201510040atl,htx,LechSh20,pos,P,,,,,
player,201510040atl,htx,LechSh20,offense,0,,,,,
player,201510040atl,htx,LechSh20,off_pct,0%,,,,,
player,201510040atl,htx,LechSh20,defense,0,,,,,
player,201510040atl,htx,LechSh20,def_pct,0%,,,,,
player,201510040atl,htx,LechSh20,special_teams,8,,,,,
player,201510040atl,htx,LechSh20,st_pct,26%,,,,,
