game,2015,1,20150913,201509130tam,oti,"Tennessee Titans",42,tam,"Tampa Bay Buccaneers",14
player,201509130tam,tam,SchuJa00,pos,P,,,,,
player,201509130tam,tam,SchuJa00,offense,0,,,,,
player,201509130tam,tam,SchuJa00,off_pct,0%,,,,,
player,201509130tam,tam,SchuJa00,defense,0,,,,,
player,201509130tam,tam,SchuJa00,def_pct,0%,,,,,
player,201509130tam,tam,SchuJa00,special_teams,6,,,,,
player,201509130tam,tam,SchuJa00,st_pct,23%,,,,,
player,201509130tam,tam,DePaAn00,pos,LS,,,,,
player,201509130tam,tam,DePaAn00,offense,0,,,,,
player,201509130tam,tam,DePaAn00,off_pct,0%,,,,,
player,201509130tam,tam,DePaAn00,defense,0,,,,,
player,201509130tam,tam,DePaAn00,def_pct,0%,,,,,
player,201509130tam,tam,DePaAn00,special_teams,6,,,,,
player,201509130tam,tam,DePaAn00,st_pct,23%,,,,,
player,201509130tam,tam,BrinKy00,pos,K,,,,,
player,201509130tam,tam,BrinKy00,offense,0,,,,,
player,201509130tam,tam,BrinKy00,off_pct,0%,,,,,
player,201509130tam,tam,BrinKy00,defense,0,,,,,
player,201509130tam,tam,BrinKy00,def_pct,0%,,,,,
player,201509130tam,tam,BrinKy00,special_teams,5,,,,,
player,201509130tam,tam,BrinKy00,st_pct,19%,,,,,
player,201509130tam,tam,PampKe00,pos,T,,,,,
player,201509130tam,tam,PampKe00,offense,0,,,,,
player,201509130tam,tam,PampKe00,off_pct,0%,,,,,
player,201509130tam,tam,PampKe00,defense,0,,,,,
player,201509130tam,tam,PampKe00,def_pct,0%,,,,,
player,201509130tam,tam,PampKe00,special_teams,2,,,,,
player,201509130tam,tam,PampKe00,st_pct,8%,,,,,
player,201509130tam,tam,MasiMa00,pos,G,,,,,
player,201509130tam,tam,MasiMa00,offense,0,,,,,
player,201509130tam,tam,MasiMa00,off_pct,0%,,,,,
player,201509130tam,tam,MasiMa00,defense,0,,,,,
player,201509130tam,tam,MasiMa00,def_pct,0%,,,,,
player,201509130tam,tam,MasiMa00,special_teams,2,,,,,
player,201509130tam,tam,MasiMa00,st_pct,8%,,,,,
player,201509130tam,oti,WarmCh00,pos,G,,,,,
player,201509130tam,oti,WarmCh00,offense,56,,,,,
player,201509130tam,oti,WarmCh00,off_pct,100%,,,,,
player,201509130tam,oti,WarmCh00,defense,0,,,,,
player,201509130tam,oti,WarmCh00,def_pct,0%,,,,,
player,201509130tam,oti,WarmCh00,special_teams,6,,,,,
player,201509130tam,oti,WarmCh00,st_pct,23%,,,,,
player,201509130tam,oti,PoutJe00,pos,T,,,,,
player,201509130tam,oti,PoutJe00,offense,56,,,,,
player,201509130tam,oti,PoutJe00,off_pct,100%,,,,,
player,201509130tam,oti,PoutJe00,defense,0,,,,,
player,201509130tam,oti,PoutJe00,def_pct,0%,,,,,
player,201509130tam,oti,PoutJe00,special_teams,0,,,,,
player,201509130tam,oti,PoutJe00,st_pct,0%,,,,,
player,201509130tam,oti,BellBy00,pos,G,,,,,
player,201509130tam,oti,BellBy00,offense,52,,,,,
player,201509130tam,oti,BellBy00,off_pct,93%,,,,,
player,201509130tam,oti,BellBy00,defense,0,,,,,
player,201509130tam,oti,BellBy00,def_pct,0%,,,,,
player,201509130tam,oti,BellBy00,special_teams,6,,,,,
player,201509130tam,oti,BellBy00,st_pct,23%,,,,,
player,201509130tam,oti,SchwBr00,pos,C,,,,,
player,201509130tam,oti,SchwBr00,offense,49,,,,,
player,201509130tam,oti,SchwBr00,off_pct,88%,,,,,
player,201509130tam,oti,SchwBr00,defense,0,,,,,
player,201509130tam,oti,SchwBr00,def_pct,0%,,,,,
player,201509130tam,oti,SchwBr00,special_teams,6,,,,,
player,201509130tam,oti,SchwBr00,st_pct,23%,,,,,
player,201509130tam,oti,LewaTa00,pos,T,,,,,
player,201509130tam,oti,LewaTa00,offense,45,,,,,
player,201509130tam,oti,LewaTa00,off_pct,80%,,,,,
player,201509130tam,oti,LewaTa00,defense,0,,,,,
player,201509130tam,oti,LewaTa00,def_pct,0%,,,,,
player,201509130tam,oti,LewaTa00,special_teams,6,,,,,
player,201509130tam,oti,LewaTa00,st_pct,23%,,,,,
player,201509130tam,oti,MariMa01,pos,QB,,,,,
player,201509130tam,oti,MariMa01,offense,45,,,,,
player,201509130tam,oti,MariMa01,off_pct,80%,,,,,
player,201509130tam,oti,MariMa01,defense,0,,,,,
player,201509130tam,oti,MariMa01,def_pct,0%,,,,,
player,201509130tam,oti,MariMa01,special_teams,0,,,,,
player,201509130tam,oti,MariMa01,st_pct,0%,,,,,
player,201509130tam,oti,StevCr00,pos,TE,,,,,
player,201509130tam,oti,StevCr00,offense,39,,,,,
player,201509130tam,oti,StevCr00,off_pct,70%,,,,,
player,201509130tam,oti,StevCr00,defense,0,,,,,
player,201509130tam,oti,StevCr00,def_pct,0%,,,,,
player,201509130tam,oti,StevCr00,special_teams,6,,,,,
player,201509130tam,oti,StevCr00,st_pct,23%,,,,,
player,201509130tam,oti,WalkHu00,pos,TE,,,,,
player,201509130tam,oti,WalkHu00,offense,34,,,,,
player,201509130tam,oti,WalkHu00,off_pct,61%,,,,,
player,201509130tam,oti,WalkHu00,defense,0,,,,,
player,201509130tam,oti,WalkHu00,def_pct,0%,,,,,
player,201509130tam,oti,WalkHu00,special_teams,0,,,,,
player,201509130tam,oti,WalkHu00,st_pct,0%,,,,,
player,201509130tam,oti,HuntJu00,pos,WR,,,,,
player,201509130tam,oti,HuntJu00,offense,31,,,,,
player,201509130tam,oti,HuntJu00,off_pct,55%,,,,,
player,201509130tam,oti,HuntJu00,defense,0,,,,,
player,201509130tam,oti,HuntJu00,def_pct,0%,,,,,
player,201509130tam,oti,HuntJu00,special_teams,0,,,,,
player,201509130tam,oti,HuntJu00,st_pct,0%,,,,,
player,201509130tam,oti,FasaAn00,pos,TE,,,,,
player,201509130tam,oti,FasaAn00,offense,29,,,,,
player,201509130tam,oti,FasaAn00,off_pct,52%,,,,,
player,201509130tam,oti,FasaAn00,defense,0,,,,,
player,201509130tam,oti,FasaAn00,def_pct,0%,,,,,
player,201509130tam,oti,FasaAn00,special_teams,6,,,,,
player,201509130tam,oti,FasaAn00,st_pct,23%,,,,,
player,201509130tam,oti,DougHa00,pos,WR,,,,,
player,201509130tam,oti,DougHa00,offense,28,,,,,
player,201509130tam,oti,DougHa00,off_pct,50%,,,,,
player,201509130tam,oti,DougHa00,defense,0,,,,,
player,201509130tam,oti,DougHa00,def_pct,0%,,,,,
player,201509130tam,oti,DougHa00,special_teams,1,,,,,
player,201509130tam,oti,DougHa00,st_pct,4%,,,,,
player,201509130tam,oti,FowlJa00,pos,FB,,,,,
player,201509130tam,oti,FowlJa00,offense,25,,,,,
player,201509130tam,oti,FowlJa00,off_pct,45%,,,,,
player,201509130tam,oti,FowlJa00,defense,0,,,,,
player,201509130tam,oti,FowlJa00,def_pct,0%,,,,,
player,201509130tam,oti,FowlJa00,special_teams,18,,,,,
player,201509130tam,oti,FowlJa00,st_pct,69%,,,,,
player,201509130tam,oti,WrigKe01,pos,WR,,,,,
player,201509130tam,oti,WrigKe01,offense,24,,,,,
player,201509130tam,oti,WrigKe01,off_pct,43%,,,,,
player,201509130tam,oti,WrigKe01,defense,0,,,,,
player,201509130tam,oti,WrigKe01,def_pct,0%,,,,,
player,201509130tam,oti,WrigKe01,special_teams,0,,,,,
player,201509130tam,oti,WrigKe01,st_pct,0%,,,,,
player,201509130tam,oti,SankBi00,pos,RB,,,,,
player,201509130tam,oti,SankBi00,offense,22,,,,,
player,201509130tam,oti,SankBi00,off_pct,39%,,,,,
player,201509130tam,oti,SankBi00,defense,0,,,,,
player,201509130tam,oti,SankBi00,def_pct,0%,,,,,
player,201509130tam,oti,SankBi00,special_teams,2,,,,,
player,201509130tam,oti,SankBi00,st_pct,8%,,,,,
player,201509130tam,oti,WestTe00,pos,RB,,,,,
player,201509130tam,oti,WestTe00,offense,21,,,,,
player,201509130tam,oti,WestTe00,off_pct,38%,,,,,
player,201509130tam,oti,WestTe00,defense,0,,,,,
player,201509130tam,oti,WestTe00,def_pct,0%,,,,,
player,201509130tam,oti,WestTe00,special_teams,3,,,,,
player,201509130tam,oti,WestTe00,st_pct,12%,,,,,
player,201509130tam,oti,McClDe00,pos,RB,,,,,
player,201509130tam,oti,McClDe00,offense,14,,,,,
player,201509130tam,oti,McClDe00,off_pct,25%,,,,,
player,201509130tam,oti,McClDe00,defense,0,,,,,
player,201509130tam,oti,McClDe00,def_pct,0%,,,,,
player,201509130tam,oti,McClDe00,special_teams,5,,,,,
player,201509130tam,oti,McClDe00,st_pct,19%,,,,,
player,201509130tam,oti,MettZa00,pos,QB,,,,,
player,201509130tam,oti,MettZa00,offense,11,,,,,
player,201509130tam,oti,MettZa00,off_pct,20%,,,,,
player,201509130tam,oti,MettZa00,defense,0,,,,,
player,201509130tam,oti,MettZa00,def_pct,0%,,,,,
player,201509130tam,oti,MettZa00,special_teams,0,,,,,
player,201509130tam,oti,MettZa00,st_pct,0%,,,,,
player,201509130tam,oti,MereJa20,pos,T,,,,,
player,201509130tam,oti,MereJa20,offense,11,,,,,
player,201509130tam,oti,MereJa20,off_pct,20%,,,,,
player,201509130tam,oti,MereJa20,defense,0,,,,,
player,201509130tam,oti,MereJa20,def_pct,0%,,,,,
player,201509130tam,oti,MereJa20,special_teams,0,,,,,
player,201509130tam,oti,MereJa20,st_pct,0%,,,,,
player,201509130tam,oti,GallAn00,pos,C,,,,,
player,201509130tam,oti,GallAn00,offense,11,,,,,
player,201509130tam,oti,GallAn00,off_pct,20%,,,,,
player,201509130tam,oti,GallAn00,defense,0,,,,,
player,201509130tam,oti,GallAn00,def_pct,0%,,,,,
player,201509130tam,oti,GallAn00,special_teams,0,,,,,
player,201509130tam,oti,GallAn00,st_pct,0%,,,,,
player,201509130tam,oti,GreeDo00,pos,WR,,,,,
player,201509130tam,oti,GreeDo00,offense,9,,,,,
player,201509130tam,oti,GreeDo00,off_pct,16%,,,,,
player,201509130tam,oti,GreeDo00,defense,0,,,,,
player,201509130tam,oti,GreeDo00,def_pct,0%,,,,,
player,201509130tam,oti,GreeDo00,special_teams,0,,,,,
player,201509130tam,oti,GreeDo00,st_pct,0%,,,,,
player,201509130tam,oti,SupePh00,pos,TE,,,,,
player,201509130tam,oti,SupePh00,offense,4,,,,,
player,201509130tam,oti,SupePh00,off_pct,7%,,,,,
player,201509130tam,oti,SupePh00,defense,0,,,,,
player,201509130tam,oti,SupePh00,def_pct,0%,,,,,
player,201509130tam,oti,SupePh00,special_teams,18,,,,,
player,201509130tam,oti,SupePh00,st_pct,69%,,,,,
player,201509130tam,oti,SensCo00,pos,CB,,,,,
player,201509130tam,oti,SensCo00,offense,0,,,,,
player,201509130tam,oti,SensCo00,off_pct,0%,,,,,
player,201509130tam,oti,SensCo00,defense,70,,,,,
player,201509130tam,oti,SensCo00,def_pct,100%,,,,,
player,201509130tam,oti,SensCo00,special_teams,4,,,,,
player,201509130tam,oti,SensCo00,st_pct,15%,,,,,
player,201509130tam,oti,WrehBl00,pos,CB,,,,,
player,201509130tam,oti,WrehBl00,offense,0,,,,,
player,201509130tam,oti,WrehBl00,off_pct,0%,,,,,
player,201509130tam,oti,WrehBl00,defense,52,,,,,
player,201509130tam,oti,WrehBl00,def_pct,74%,,,,,
player,201509130tam,oti,WrehBl00,special_teams,15,,,,,
player,201509130tam,oti,WrehBl00,st_pct,58%,,,,,
player,201509130tam,oti,CoxxPe99,pos,CB,,,,,
player,201509130tam,oti,CoxxPe99,offense,0,,,,,
player,201509130tam,oti,CoxxPe99,off_pct,0%,,,,,
player,201509130tam,oti,CoxxPe99,defense,50,,,,,
player,201509130tam,oti,CoxxPe99,def_pct,71%,,,,,
player,201509130tam,oti,CoxxPe99,special_teams,9,,,,,
player,201509130tam,oti,CoxxPe99,st_pct,35%,,,,,
player,201509130tam,oti,GrifMi99,pos,FS,,,,,
player,201509130tam,oti,GrifMi99,offense,0,,,,,
player,201509130tam,oti,GrifMi99,off_pct,0%,,,,,
player,201509130tam,oti,GrifMi99,defense,50,,,,,
player,201509130tam,oti,GrifMi99,def_pct,71%,,,,,
player,201509130tam,oti,GrifMi99,special_teams,5,,,,,
player,201509130tam,oti,GrifMi99,st_pct,19%,,,,,
player,201509130tam,oti,SearDa00,pos,SS,,,,,
player,201509130tam,oti,SearDa00,offense,0,,,,,
player,201509130tam,oti,SearDa00,off_pct,0%,,,,,
player,201509130tam,oti,SearDa00,defense,50,,,,,
player,201509130tam,oti,SearDa00,def_pct,71%,,,,,
player,201509130tam,oti,SearDa00,special_teams,4,,,,,
player,201509130tam,oti,SearDa00,st_pct,15%,,,,,
player,201509130tam,oti,BrowZa00,pos,LB,,,,,
player,201509130tam,oti,BrowZa00,offense,0,,,,,
player,201509130tam,oti,BrowZa00,off_pct,0%,,,,,
player,201509130tam,oti,BrowZa00,defense,50,,,,,
player,201509130tam,oti,BrowZa00,def_pct,71%,,,,,
player,201509130tam,oti,BrowZa00,special_teams,2,,,,,
player,201509130tam,oti,BrowZa00,st_pct,8%,,,,,
player,201509130tam,oti,MorgDe99,pos,LB,,,,,
player,201509130tam,oti,MorgDe99,offense,0,,,,,
player,201509130tam,oti,MorgDe99,off_pct,0%,,,,,
player,201509130tam,oti,MorgDe99,defense,44,,,,,
player,201509130tam,oti,MorgDe99,def_pct,63%,,,,,
player,201509130tam,oti,MorgDe99,special_teams,1,,,,,
player,201509130tam,oti,MorgDe99,st_pct,4%,,,,,
player,201509130tam,oti,OrakBr99,pos,LB,,,,,
player,201509130tam,oti,OrakBr99,offense,0,,,,,
player,201509130tam,oti,OrakBr99,off_pct,0%,,,,,
player,201509130tam,oti,OrakBr99,defense,44,,,,,
player,201509130tam,oti,OrakBr99,def_pct,63%,,,,,
player,201509130tam,oti,OrakBr99,special_teams,1,,,,,
player,201509130tam,oti,OrakBr99,st_pct,4%,,,,,
player,201509130tam,oti,WillAv00,pos,LB,,,,,
player,201509130tam,oti,WillAv00,offense,0,,,,,
player,201509130tam,oti,WillAv00,off_pct,0%,,,,,
player,201509130tam,oti,WillAv00,defense,42,,,,,
player,201509130tam,oti,WillAv00,def_pct,60%,,,,,
player,201509130tam,oti,WillAv00,special_teams,6,,,,,
player,201509130tam,oti,WillAv00,st_pct,23%,,,,,
player,201509130tam,oti,CaseJu00,pos,DT,,,,,
player,201509130tam,oti,CaseJu00,offense,0,,,,,
player,201509130tam,oti,CaseJu00,off_pct,0%,,,,,
player,201509130tam,oti,CaseJu00,defense,36,,,,,
player,201509130tam,oti,CaseJu00,def_pct,51%,,,,,
player,201509130tam,oti,CaseJu00,special_teams,2,,,,,
player,201509130tam,oti,CaseJu00,st_pct,8%,,,,,
player,201509130tam,oti,JoneDa04,pos,DE,,,,,
player,201509130tam,oti,JoneDa04,offense,0,,,,,
player,201509130tam,oti,JoneDa04,off_pct,0%,,,,,
player,201509130tam,oti,JoneDa04,defense,34,,,,,
player,201509130tam,oti,JoneDa04,def_pct,49%,,,,,
player,201509130tam,oti,JoneDa04,special_teams,0,,,,,
player,201509130tam,oti,JoneDa04,st_pct,0%,,,,,
player,201509130tam,oti,KlugKa00,pos,DT,,,,,
player,201509130tam,oti,KlugKa00,offense,0,,,,,
player,201509130tam,oti,KlugKa00,off_pct,0%,,,,,
player,201509130tam,oti,KlugKa00,defense,32,,,,,
player,201509130tam,oti,KlugKa00,def_pct,46%,,,,,
player,201509130tam,oti,KlugKa00,special_teams,9,,,,,
player,201509130tam,oti,KlugKa00,st_pct,35%,,,,,
player,201509130tam,oti,WoodWe20,pos,LB,,,,,
player,201509130tam,oti,WoodWe20,offense,0,,,,,
player,201509130tam,oti,WoodWe20,off_pct,0%,,,,,
player,201509130tam,oti,WoodWe20,defense,28,,,,,
player,201509130tam,oti,WoodWe20,def_pct,40%,,,,,
player,201509130tam,oti,WoodWe20,special_teams,14,,,,,
player,201509130tam,oti,WoodWe20,st_pct,54%,,,,,
player,201509130tam,oti,MounDe00,pos,LB,,,,,
player,201509130tam,oti,MounDe00,offense,0,,,,,
player,201509130tam,oti,MounDe00,off_pct,0%,,,,,
player,201509130tam,oti,MounDe00,defense,28,,,,,
player,201509130tam,oti,MounDe00,def_pct,40%,,,,,
player,201509130tam,oti,MounDe00,special_teams,5,,,,,
player,201509130tam,oti,MounDe00,st_pct,19%,,,,,
player,201509130tam,oti,BassDa00,pos,LB,,,,,
player,201509130tam,oti,BassDa00,offense,0,,,,,
player,201509130tam,oti,BassDa00,off_pct,0%,,,,,
player,201509130tam,oti,BassDa00,defense,24,,,,,
player,201509130tam,oti,BassDa00,def_pct,34%,,,,,
player,201509130tam,oti,BassDa00,special_teams,12,,,,,
player,201509130tam,oti,BassDa00,st_pct,46%,,,,,
player,201509130tam,oti,BlacAn00,pos,DE,,,,,
player,201509130tam,oti,BlacAn00,offense,0,,,,,
player,201509130tam,oti,BlacAn00,off_pct,0%,,,,,
player,201509130tam,oti,BlacAn00,defense,22,,,,,
player,201509130tam,oti,BlacAn00,def_pct,31%,,,,,
player,201509130tam,oti,BlacAn00,special_teams,1,,,,,
player,201509130tam,oti,BlacAn00,st_pct,4%,,,,,
player,201509130tam,oti,JohnSt02,pos,LB,,,,,
player,201509130tam,oti,JohnSt02,offense,0,,,,,
player,201509130tam,oti,JohnSt02,off_pct,0%,,,,,
player,201509130tam,oti,JohnSt02,defense,20,,,,,
player,201509130tam,oti,JohnSt02,def_pct,29%,,,,,
player,201509130tam,oti,JohnSt02,special_teams,18,,,,,
player,201509130tam,oti,JohnSt02,st_pct,69%,,,,,
player,201509130tam,oti,StafDa00,pos,SS,,,,,
player,201509130tam,oti,StafDa00,offense,0,,,,,
player,201509130tam,oti,StafDa00,off_pct,0%,,,,,
player,201509130tam,oti,StafDa00,defense,20,,,,,
player,201509130tam,oti,StafDa00,def_pct,29%,,,,,
player,201509130tam,oti,StafDa00,special_teams,18,,,,,
player,201509130tam,oti,StafDa00,st_pct,69%,,,,,
player,201509130tam,oti,HuffMa00,pos,FS,,,,,
player,201509130tam,oti,HuffMa00,offense,0,,,,,
player,201509130tam,oti,HuffMa00,off_pct,0%,,,,,
player,201509130tam,oti,HuffMa00,defense,20,,,,,
player,201509130tam,oti,HuffMa00,def_pct,29%,,,,,
player,201509130tam,oti,HuffMa00,special_teams,18,,,,,
player,201509130tam,oti,HuffMa00,st_pct,69%,,,,,
player,201509130tam,oti,RiggCo00,pos,CB,,,,,
player,201509130tam,oti,RiggCo00,offense,0,,,,,
player,201509130tam,oti,RiggCo00,off_pct,0%,,,,,
player,201509130tam,oti,RiggCo00,defense,20,,,,,
player,201509130tam,oti,RiggCo00,def_pct,29%,,,,,
player,201509130tam,oti,RiggCo00,special_teams,16,,,,,
player,201509130tam,oti,RiggCo00,st_pct,62%,,,,,
player,201509130tam,oti,MartMi01,pos,DT,,,,,
player,201509130tam,oti,MartMi01,offense,0,,,,,
player,201509130tam,oti,MartMi01,off_pct,0%,,,,,
player,201509130tam,oti,MartMi01,defense,18,,,,,
player,201509130tam,oti,MartMi01,def_pct,26%,,,,,
player,201509130tam,oti,MartMi01,special_teams,2,,,,,
player,201509130tam,oti,MartMi01,st_pct,8%,,,,,
player,201509130tam,oti,WoodAl99,pos,NT,,,,,
player,201509130tam,oti,WoodAl99,offense,0,,,,,
player,201509130tam,oti,WoodAl99,off_pct,0%,,,,,
player,201509130tam,oti,WoodAl99,defense,16,,,,,
player,201509130tam,oti,WoodAl99,def_pct,23%,,,,,
player,201509130tam,oti,WoodAl99,special_teams,8,,,,,
player,201509130tam,oti,WoodAl99,st_pct,31%,,,,,
player,201509130tam,oti,SuccRy44,pos,K,,,,,
player,201509130tam,oti,SuccRy44,offense,0,,,,,
player,201509130tam,oti,SuccRy44,off_pct,0%,,,,,
player,201509130tam,oti,SuccRy44,defense,0,,,,,
player,201509130tam,oti,SuccRy44,def_pct,0%,,,,,
player,201509130tam,oti,SuccRy44,special_teams,13,,,,,
player,201509130tam,oti,SuccRy44,st_pct,50%,,,,,
player,201509130tam,oti,BrinBe00,pos,LS,,,,,
player,201509130tam,oti,BrinBe00,offense,0,,,,,
player,201509130tam,oti,BrinBe00,off_pct,0%,,,,,
player,201509130tam,oti,BrinBe00,defense,0,,,,,
player,201509130tam,oti,BrinBe00,def_pct,0%,,,,,
player,201509130tam,oti,BrinBe00,special_teams,10,,,,,
player,201509130tam,oti,BrinBe00,st_pct,38%,,,,,
player,201509130tam,oti,KernBr20,pos,P,,,,,
player,201509130tam,oti,KernBr20,offense,0,,,,,
player,201509130tam,oti,KernBr20,off_pct,0%,,,,,
player,201509130tam,oti,KernBr20,defense,0,,,,,
player,201509130tam,oti,KernBr20,def_pct,0%,,,,,
player,201509130tam,oti,KernBr20,special_teams,10,,,,,
player,201509130tam,oti,KernBr20,st_pct,38%,,,,,
