game,2015,7,20151026,201510260crd,rav,"Baltimore Ravens",18,crd,"Arizona Cardinals",26
player,201510260crd,rav,UrscJo00,pos,G,,,,,
player,201510260crd,rav,UrscJo00,offense,17,,,,,
player,201510260crd,rav,UrscJo00,off_pct,27%,,,,,
player,201510260crd,rav,UrscJo00,defense,0,,,,,
player,201510260crd,rav,UrscJo00,def_pct,0%,,,,,
player,201510260crd,rav,UrscJo00,special_teams,8,,,,,
player,201510260crd,rav,UrscJo00,st_pct,29%,,,,,
player,201510260crd,rav,HursJa00,pos,T,,,,,
player,201510260crd,rav,HursJa00,offense,13,,,,,
player,201510260crd,rav,HursJa00,off_pct,20%,,,,,
player,201510260crd,rav,HursJa00,defense,0,,,,,
player,201510260crd,rav,HursJa00,def_pct,0%,,,,,
player,201510260crd,rav,HursJa00,special_teams,2,,,,,
player,201510260crd,rav,HursJa00,st_pct,7%,,,,,
player,201510260crd,rav,GiveCh00,pos,WR,,,,,
player,201510260crd,rav,GiveCh00,offense,10,,,,,
player,201510260crd,rav,GiveCh00,off_pct,16%,,,,,
player,201510260crd,rav,GiveCh00,defense,0,,,,,
player,201510260crd,rav,GiveCh00,def_pct,0%,,,,,
player,201510260crd,rav,GiveCh00,special_teams,0,,,,,
player,201510260crd,rav,GiveCh00,st_pct,0%,,,,,
player,201510260crd,rav,AlleJa01,pos,RB,,,,,
player,201510260crd,rav,AlleJa01,offense,9,,,,,
player,201510260crd,rav,AlleJa01,off_pct,14%,,,,,
player,201510260crd,rav,AlleJa01,defense,0,,,,,
player,201510260crd,rav,AlleJa01,def_pct,0%,,,,,
player,201510260crd,rav,AlleJa01,special_teams,1,,,,,
player,201510260crd,rav,AlleJa01,st_pct,4%,,,,,
player,201510260crd,rav,HillWi01,pos,SS,,,,,
player,201510260crd,rav,HillWi01,offense,0,,,,,
player,201510260crd,rav,HillWi01,off_pct,0%,,,,,
player,201510260crd,rav,HillWi01,defense,62,,,,,
player,201510260crd,rav,HillWi01,def_pct,100%,,,,,
player,201510260crd,rav,HillWi01,special_teams,13,,,,,
player,201510260crd,rav,HillWi01,st_pct,46%,,,,,
player,201510260crd,rav,MoslC.00,pos,LB,,,,,
player,201510260crd,rav,MoslC.00,offense,0,,,,,
player,201510260crd,rav,MoslC.00,off_pct,0%,,,,,
player,201510260crd,rav,MoslC.00,defense,62,,,,,
player,201510260crd,rav,MoslC.00,def_pct,100%,,,,,
player,201510260crd,rav,MoslC.00,special_teams,7,,,,,
player,201510260crd,rav,MoslC.00,st_pct,25%,,,,,
player,201510260crd,rav,SmitDa24,pos,LB,,,,,
player,201510260crd,rav,SmitDa24,offense,0,,,,,
player,201510260crd,rav,SmitDa24,off_pct,0%,,,,,
player,201510260crd,rav,SmitDa24,defense,62,,,,,
player,201510260crd,rav,SmitDa24,def_pct,100%,,,,,
player,201510260crd,rav,SmitDa24,special_teams,0,,,,,
player,201510260crd,rav,SmitDa24,st_pct,0%,,,,,
player,201510260crd,rav,SmitJi03,pos,CB,,,,,
player,201510260crd,rav,SmitJi03,offense,0,,,,,
player,201510260crd,rav,SmitJi03,off_pct,0%,,,,,
player,201510260crd,rav,SmitJi03,defense,61,,,,,
player,201510260crd,rav,SmitJi03,def_pct,98%,,,,,
player,201510260crd,rav,SmitJi03,special_teams,0,,,,,
player,201510260crd,rav,SmitJi03,st_pct,0%,,,,,
player,201510260crd,rav,WebbLa99,pos,CB,,,,,
player,201510260crd,rav,WebbLa99,offense,0,,,,,
player,201510260crd,rav,WebbLa99,off_pct,0%,,,,,
player,201510260crd,rav,WebbLa99,defense,61,,,,,
player,201510260crd,rav,WebbLa99,def_pct,98%,,,,,
player,201510260crd,rav,WebbLa99,special_teams,0,,,,,
player,201510260crd,rav,WebbLa99,st_pct,0%,,,,,
player,201510260crd,rav,TrawBr00,pos,SS,,,,,
player,201510260crd,rav,TrawBr00,offense,0,,,,,
player,201510260crd,rav,TrawBr00,off_pct,0%,,,,,
player,201510260crd,rav,TrawBr00,defense,59,,,,,
player,201510260crd,rav,TrawBr00,def_pct,95%,,,,,
player,201510260crd,rav,TrawBr00,special_teams,22,,,,,
player,201510260crd,rav,TrawBr00,st_pct,79%,,,,,
player,201510260crd,rav,UpshCo00,pos,LB,,,,,
player,201510260crd,rav,UpshCo00,offense,0,,,,,
player,201510260crd,rav,UpshCo00,off_pct,0%,,,,,
player,201510260crd,rav,UpshCo00,defense,47,,,,,
player,201510260crd,rav,UpshCo00,def_pct,76%,,,,,
player,201510260crd,rav,UpshCo00,special_teams,7,,,,,
player,201510260crd,rav,UpshCo00,st_pct,25%,,,,,
player,201510260crd,rav,WillBr02,pos,NT,,,,,
player,201510260crd,rav,WillBr02,offense,0,,,,,
player,201510260crd,rav,WillBr02,off_pct,0%,,,,,
player,201510260crd,rav,WillBr02,defense,43,,,,,
player,201510260crd,rav,WillBr02,def_pct,69%,,,,,
player,201510260crd,rav,WillBr02,special_teams,1,,,,,
player,201510260crd,rav,WillBr02,st_pct,4%,,,,,
player,201510260crd,rav,DumeEl20,pos,LB,,,,,
player,201510260crd,rav,DumeEl20,offense,0,,,,,
player,201510260crd,rav,DumeEl20,off_pct,0%,,,,,
player,201510260crd,rav,DumeEl20,defense,42,,,,,
player,201510260crd,rav,DumeEl20,def_pct,68%,,,,,
player,201510260crd,rav,DumeEl20,special_teams,0,,,,,
player,201510260crd,rav,DumeEl20,st_pct,0%,,,,,
player,201510260crd,rav,WrigSh00,pos,CB,,,,,
player,201510260crd,rav,WrigSh00,offense,0,,,,,
player,201510260crd,rav,WrigSh00,off_pct,0%,,,,,
player,201510260crd,rav,WrigSh00,defense,36,,,,,
player,201510260crd,rav,WrigSh00,def_pct,58%,,,,,
player,201510260crd,rav,WrigSh00,special_teams,0,,,,,
player,201510260crd,rav,WrigSh00,st_pct,0%,,,,,
player,201510260crd,rav,CantCh21,pos,DE,,,,,
player,201510260crd,rav,CantCh21,offense,0,,,,,
player,201510260crd,rav,CantCh21,off_pct,0%,,,,,
player,201510260crd,rav,CantCh21,defense,34,,,,,
player,201510260crd,rav,CantCh21,def_pct,55%,,,,,
player,201510260crd,rav,CantCh21,special_teams,6,,,,,
player,201510260crd,rav,CantCh21,st_pct,21%,,,,,
player,201510260crd,rav,SmitZa00,pos,LB,,,,,
player,201510260crd,rav,SmitZa00,offense,0,,,,,
player,201510260crd,rav,SmitZa00,off_pct,0%,,,,,
player,201510260crd,rav,SmitZa00,defense,26,,,,,
player,201510260crd,rav,SmitZa00,def_pct,42%,,,,,
player,201510260crd,rav,SmitZa00,special_teams,6,,,,,
player,201510260crd,rav,SmitZa00,st_pct,21%,,,,,
player,201510260crd,rav,JernTi00,pos,DT,,,,,
player,201510260crd,rav,JernTi00,offense,0,,,,,
player,201510260crd,rav,JernTi00,off_pct,0%,,,,,
player,201510260crd,rav,JernTi00,defense,23,,,,,
player,201510260crd,rav,JernTi00,def_pct,37%,,,,,
player,201510260crd,rav,JernTi00,special_teams,0,,,,,
player,201510260crd,rav,JernTi00,st_pct,0%,,,,,
player,201510260crd,rav,GuyxLa00,pos,DE,,,,,
player,201510260crd,rav,GuyxLa00,offense,0,,,,,
player,201510260crd,rav,GuyxLa00,off_pct,0%,,,,,
player,201510260crd,rav,GuyxLa00,defense,22,,,,,
player,201510260crd,rav,GuyxLa00,def_pct,35%,,,,,
player,201510260crd,rav,GuyxLa00,special_teams,9,,,,,
player,201510260crd,rav,GuyxLa00,st_pct,32%,,,,,
player,201510260crd,rav,DaviCa01,pos,NT,,,,,
player,201510260crd,rav,DaviCa01,offense,0,,,,,
player,201510260crd,rav,DaviCa01,off_pct,0%,,,,,
player,201510260crd,rav,DaviCa01,defense,17,,,,,
player,201510260crd,rav,DaviCa01,def_pct,27%,,,,,
player,201510260crd,rav,DaviCa01,special_teams,6,,,,,
player,201510260crd,rav,DaviCa01,st_pct,21%,,,,,
player,201510260crd,rav,OrrxZa00,pos,LB,,,,,
player,201510260crd,rav,OrrxZa00,offense,0,,,,,
player,201510260crd,rav,OrrxZa00,off_pct,0%,,,,,
player,201510260crd,rav,OrrxZa00,defense,12,,,,,
player,201510260crd,rav,OrrxZa00,def_pct,19%,,,,,
player,201510260crd,rav,OrrxZa00,special_teams,26,,,,,
player,201510260crd,rav,OrrxZa00,st_pct,93%,,,,,
player,201510260crd,rav,McClAl00,pos,LB,,,,,
player,201510260crd,rav,McClAl00,offense,0,,,,,
player,201510260crd,rav,McClAl00,off_pct,0%,,,,,
player,201510260crd,rav,McClAl00,defense,9,,,,,
player,201510260crd,rav,McClAl00,def_pct,15%,,,,,
player,201510260crd,rav,McClAl00,special_teams,26,,,,,
player,201510260crd,rav,McClAl00,st_pct,93%,,,,,
player,201510260crd,rav,ArriKy00,pos,CB,,,,,
player,201510260crd,rav,ArriKy00,offense,0,,,,,
player,201510260crd,rav,ArriKy00,off_pct,0%,,,,,
player,201510260crd,rav,ArriKy00,defense,3,,,,,
player,201510260crd,rav,ArriKy00,def_pct,5%,,,,,
player,201510260crd,rav,ArriKy00,special_teams,6,,,,,
player,201510260crd,rav,ArriKy00,st_pct,21%,,,,,
player,201510260crd,rav,LeviAn00,pos,FS,,,,,
player,201510260crd,rav,LeviAn00,offense,0,,,,,
player,201510260crd,rav,LeviAn00,off_pct,0%,,,,,
player,201510260crd,rav,LeviAn00,defense,1,,,,,
player,201510260crd,rav,LeviAn00,def_pct,2%,,,,,
player,201510260crd,rav,LeviAn00,special_teams,26,,,,,
player,201510260crd,rav,LeviAn00,st_pct,93%,,,,,
player,201510260crd,rav,JackAs00,pos,CB,,,,,
player,201510260crd,rav,JackAs00,offense,0,,,,,
player,201510260crd,rav,JackAs00,off_pct,0%,,,,,
player,201510260crd,rav,JackAs00,defense,0,,,,,
player,201510260crd,rav,JackAs00,def_pct,0%,,,,,
player,201510260crd,rav,JackAs00,special_teams,26,,,,,
player,201510260crd,rav,JackAs00,st_pct,93%,,,,,
player,201510260crd,rav,BrowAr00,pos,LB,,,,,
player,201510260crd,rav,BrowAr00,offense,0,,,,,
player,201510260crd,rav,BrowAr00,off_pct,0%,,,,,
player,201510260crd,rav,BrowAr00,defense,0,,,,,
player,201510260crd,rav,BrowAr00,def_pct,0%,,,,,
player,201510260crd,rav,BrowAr00,special_teams,13,,,,,
player,201510260crd,rav,BrowAr00,st_pct,46%,,,,,
player,201510260crd,rav,KochSa20,pos,P,,,,,
player,201510260crd,rav,KochSa20,offense,0,,,,,
player,201510260crd,rav,KochSa20,off_pct,0%,,,,,
player,201510260crd,rav,KochSa20,defense,0,,,,,
player,201510260crd,rav,KochSa20,def_pct,0%,,,,,
player,201510260crd,rav,KochSa20,special_teams,8,,,,,
player,201510260crd,rav,KochSa20,st_pct,29%,,,,,
player,201510260crd,rav,CoxxMo00,pos,LS,,,,,
player,201510260crd,rav,CoxxMo00,offense,0,,,,,
player,201510260crd,rav,CoxxMo00,off_pct,0%,,,,,
player,201510260crd,rav,CoxxMo00,defense,0,,,,,
player,201510260crd,rav,CoxxMo00,def_pct,0%,,,,,
player,201510260crd,rav,CoxxMo00,special_teams,8,,,,,
player,201510260crd,rav,CoxxMo00,st_pct,29%,,,,,
player,201510260crd,rav,MostRa00,pos,RB,,,,,
player,201510260crd,rav,MostRa00,offense,0,,,,,
player,201510260crd,rav,MostRa00,off_pct,0%,,,,,
player,201510260crd,rav,MostRa00,defense,0,,,,,
player,201510260crd,rav,MostRa00,def_pct,0%,,,,,
player,201510260crd,rav,MostRa00,special_teams,7,,,,,
player,201510260crd,rav,MostRa00,st_pct,25%,,,,,
player,201510260crd,rav,WalkTr00,pos,CB,,,,,
player,201510260crd,rav,WalkTr00,offense,0,,,,,
player,201510260crd,rav,WalkTr00,off_pct,0%,,,,,
player,201510260crd,rav,WalkTr00,defense,0,,,,,
player,201510260crd,rav,WalkTr00,def_pct,0%,,,,,
player,201510260crd,rav,WalkTr00,special_teams,7,,,,,
player,201510260crd,rav,WalkTr00,st_pct,25%,,,,,
player,201510260crd,rav,TuckJu00,pos,K,,,,,
player,201510260crd,rav,TuckJu00,offense,0,,,,,
player,201510260crd,rav,TuckJu00,off_pct,0%,,,,,
player,201510260crd,rav,TuckJu00,defense,0,,,,,
player,201510260crd,rav,TuckJu00,def_pct,0%,,,,,
player,201510260crd,rav,TuckJu00,special_teams,6,,,,,
player,201510260crd,rav,TuckJu00,st_pct,21%,,,,,
player,201510260crd,rav,WallDa01,pos,WR,,,,,
player,201510260crd,rav,WallDa01,offense,0,,,,,
player,201510260crd,rav,WallDa01,off_pct,0%,,,,,
player,201510260crd,rav,WallDa01,defense,0,,,,,
player,201510260crd,rav,WallDa01,def_pct,0%,,,,,
player,201510260crd,rav,WallDa01,special_teams,5,,,,,
player,201510260crd,rav,WallDa01,st_pct,18%,,,,,
