game,2015,5,20151011,201510110dal,nwe,"New England Patriots",30,dal,"Dallas Cowboys",6
player,201510110dal,dal,WhitCo01,tackles_combined,2,,,,,
player,201510110dal,dal,WhitCo01,tackles_solo,2,,,,,
player,201510110dal,dal,WhitCo01,tackles_assists,0,,,,,
player,201510110dal,dal,WhitCo01,tackles_loss,0,,,,,
player,201510110dal,dal,WhitCo01,qb_hits,0,,,,,
player,201510110dal,dal,WhitCo01,fumbles_rec,0,,,,,
player,201510110dal,dal,WhitCo01,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,WhitCo01,fumbles_rec_td,0,,,,,
player,201510110dal,dal,WhitCo01,fumbles_forced,0,,,,,
player,201510110dal,dal,WilbKy00,def_int,0,,,,,
player,201510110dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201510110dal,dal,WilbKy00,def_int_td,0,,,,,
player,201510110dal,dal,WilbKy00,def_int_long,0,,,,,
player,201510110dal,dal,WilbKy00,pass_defended,0,,,,,
player,201510110dal,dal,WilbKy00,sacks,0.0,,,,,
player,201510110dal,dal,WilbKy00,tackles_combined,2,,,,,
player,201510110dal,dal,WilbKy00,tackles_solo,1,,,,,
player,201510110dal,dal,WilbKy00,tackles_assists,1,,,,,
player,201510110dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201510110dal,dal,WilbKy00,qb_hits,0,,,,,
player,201510110dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201510110dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201510110dal,dal,CarrBr99,def_int,0,,,,,
player,201510110dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201510110dal,dal,CarrBr99,def_int_td,0,,,,,
player,201510110dal,dal,CarrBr99,def_int_long,0,,,,,
player,201510110dal,dal,CarrBr99,pass_defended,0,,,,,
player,201510110dal,dal,CarrBr99,sacks,0.0,,,,,
player,201510110dal,dal,CarrBr99,tackles_combined,1,,,,,
player,201510110dal,dal,CarrBr99,tackles_solo,1,,,,,
player,201510110dal,dal,CarrBr99,tackles_assists,0,,,,,
player,201510110dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201510110dal,dal,CarrBr99,qb_hits,0,,,,,
player,201510110dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201510110dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201510110dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201510110dal,dal,GachAn00,def_int,0,,,,,
player,201510110dal,dal,GachAn00,def_int_yds,0,,,,,
player,201510110dal,dal,GachAn00,def_int_td,0,,,,,
player,201510110dal,dal,GachAn00,def_int_long,0,,,,,
player,201510110dal,dal,GachAn00,pass_defended,0,,,,,
player,201510110dal,dal,GachAn00,sacks,0.0,,,,,
player,201510110dal,dal,GachAn00,tackles_combined,1,,,,,
player,201510110dal,dal,GachAn00,tackles_solo,1,,,,,
player,201510110dal,dal,GachAn00,tackles_assists,0,,,,,
player,201510110dal,dal,GachAn00,tackles_loss,0,,,,,
player,201510110dal,dal,GachAn00,qb_hits,0,,,,,
player,201510110dal,dal,GachAn00,fumbles_rec,0,,,,,
player,201510110dal,dal,GachAn00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,GachAn00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,GachAn00,fumbles_forced,0,,,,,
player,201510110dal,dal,HaydNi99,def_int,0,,,,,
player,201510110dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201510110dal,dal,HaydNi99,def_int_td,0,,,,,
player,201510110dal,dal,HaydNi99,def_int_long,0,,,,,
player,201510110dal,dal,HaydNi99,pass_defended,0,,,,,
player,201510110dal,dal,HaydNi99,sacks,0.0,,,,,
player,201510110dal,dal,HaydNi99,tackles_combined,1,,,,,
player,201510110dal,dal,HaydNi99,tackles_solo,0,,,,,
player,201510110dal,dal,HaydNi99,tackles_assists,1,,,,,
player,201510110dal,dal,HaydNi99,tackles_loss,0,,,,,
player,201510110dal,dal,HaydNi99,qb_hits,0,,,,,
player,201510110dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201510110dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201510110dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201510110dal,dal,HitcAn00,def_int,0,,,,,
player,201510110dal,dal,HitcAn00,def_int_yds,0,,,,,
player,201510110dal,dal,HitcAn00,def_int_td,0,,,,,
player,201510110dal,dal,HitcAn00,def_int_long,0,,,,,
player,201510110dal,dal,HitcAn00,pass_defended,0,,,,,
player,201510110dal,dal,HitcAn00,sacks,0.0,,,,,
player,201510110dal,dal,HitcAn00,tackles_combined,1,,,,,
player,201510110dal,dal,HitcAn00,tackles_solo,0,,,,,
player,201510110dal,dal,HitcAn00,tackles_assists,1,,,,,
player,201510110dal,dal,HitcAn00,tackles_loss,0,,,,,
player,201510110dal,dal,HitcAn00,qb_hits,0,,,,,
player,201510110dal,dal,HitcAn00,fumbles_rec,0,,,,,
player,201510110dal,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,HitcAn00,fumbles_forced,0,,,,,
player,201510110dal,dal,LadoL.20,def_int,0,,,,,
player,201510110dal,dal,LadoL.20,def_int_yds,0,,,,,
player,201510110dal,dal,LadoL.20,def_int_td,0,,,,,
player,201510110dal,dal,LadoL.20,def_int_long,0,,,,,
player,201510110dal,dal,LadoL.20,pass_defended,0,,,,,
player,201510110dal,dal,LadoL.20,sacks,0.0,,,,,
player,201510110dal,dal,LadoL.20,tackles_combined,1,,,,,
player,201510110dal,dal,LadoL.20,tackles_solo,0,,,,,
player,201510110dal,dal,LadoL.20,tackles_assists,1,,,,,
player,201510110dal,dal,LadoL.20,tackles_loss,0,,,,,
player,201510110dal,dal,LadoL.20,qb_hits,0,,,,,
player,201510110dal,dal,LadoL.20,fumbles_rec,0,,,,,
player,201510110dal,dal,LadoL.20,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,LadoL.20,fumbles_rec_td,0,,,,,
player,201510110dal,dal,LadoL.20,fumbles_forced,0,,,,,
player,201510110dal,dal,LawrDe00,def_int,0,,,,,
player,201510110dal,dal,LawrDe00,def_int_yds,0,,,,,
player,201510110dal,dal,LawrDe00,def_int_td,0,,,,,
player,201510110dal,dal,LawrDe00,def_int_long,0,,,,,
player,201510110dal,dal,LawrDe00,pass_defended,0,,,,,
player,201510110dal,dal,LawrDe00,sacks,0.0,,,,,
player,201510110dal,dal,LawrDe00,tackles_combined,1,,,,,
player,201510110dal,dal,LawrDe00,tackles_solo,0,,,,,
player,201510110dal,dal,LawrDe00,tackles_assists,1,,,,,
player,201510110dal,dal,LawrDe00,tackles_loss,0,,,,,
player,201510110dal,dal,LawrDe00,qb_hits,0,,,,,
player,201510110dal,dal,LawrDe00,fumbles_rec,0,,,,,
player,201510110dal,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,LawrDe00,fumbles_forced,0,,,,,
player,201510110dal,dal,WilsDa02,def_int,0,,,,,
player,201510110dal,dal,WilsDa02,def_int_yds,0,,,,,
player,201510110dal,dal,WilsDa02,def_int_td,0,,,,,
player,201510110dal,dal,WilsDa02,def_int_long,0,,,,,
player,201510110dal,dal,WilsDa02,pass_defended,0,,,,,
player,201510110dal,dal,WilsDa02,sacks,0.0,,,,,
player,201510110dal,dal,WilsDa02,tackles_combined,1,,,,,
player,201510110dal,dal,WilsDa02,tackles_solo,1,,,,,
player,201510110dal,dal,WilsDa02,tackles_assists,0,,,,,
player,201510110dal,dal,WilsDa02,tackles_loss,0,,,,,
player,201510110dal,dal,WilsDa02,qb_hits,0,,,,,
player,201510110dal,dal,WilsDa02,fumbles_rec,0,,,,,
player,201510110dal,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201510110dal,dal,WilsDa02,fumbles_forced,0,,,,,
player,201510110dal,nwe,AmenDa00,kick_ret,0,,,,,
player,201510110dal,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201510110dal,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201510110dal,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201510110dal,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201510110dal,nwe,AmenDa00,punt_ret,4,,,,,
player,201510110dal,nwe,AmenDa00,punt_ret_yds,52,,,,,
player,201510110dal,nwe,AmenDa00,punt_ret_yds_per_ret,13.0,,,,,
player,201510110dal,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201510110dal,nwe,AmenDa00,punt_ret_long,25,,,,,
player,201510110dal,dal,WhitLu00,kick_ret,1,,,,,
player,201510110dal,dal,WhitLu00,kick_ret_yds,21,,,,,
player,201510110dal,dal,WhitLu00,kick_ret_yds_per_ret,21.0,,,,,
player,201510110dal,dal,WhitLu00,kick_ret_td,0,,,,,
player,201510110dal,dal,WhitLu00,kick_ret_long,21,,,,,
player,201510110dal,dal,WhitLu00,punt_ret,1,,,,,
player,201510110dal,dal,WhitLu00,punt_ret_yds,-2,,,,,
player,201510110dal,dal,WhitLu00,punt_ret_yds_per_ret,-2.0,,,,,
player,201510110dal,dal,WhitLu00,punt_ret_td,0,,,,,
player,201510110dal,dal,WhitLu00,punt_ret_long,-2,,,,,
player,201510110dal,dal,BeasCo00,kick_ret,0,,,,,
player,201510110dal,dal,BeasCo00,kick_ret_yds,0,,,,,
player,201510110dal,dal,BeasCo00,kick_ret_yds_per_ret,,,,,,
player,201510110dal,dal,BeasCo00,kick_ret_td,0,,,,,
player,201510110dal,dal,BeasCo00,kick_ret_long,0,,,,,
player,201510110dal,dal,BeasCo00,punt_ret,1,,,,,
player,201510110dal,dal,BeasCo00,punt_ret_yds,8,,,,,
player,201510110dal,dal,BeasCo00,punt_ret_yds_per_ret,8.0,,,,,
player,201510110dal,dal,BeasCo00,punt_ret_td,0,,,,,
player,201510110dal,dal,BeasCo00,punt_ret_long,8,,,,,
player,201510110dal,nwe,GostSt20,xpm,3,,,,,
player,201510110dal,nwe,GostSt20,xpa,3,,,,,
player,201510110dal,nwe,GostSt20,fgm,3,,,,,
player,201510110dal,nwe,GostSt20,fga,3,,,,,
player,201510110dal,nwe,GostSt20,punt,0,,,,,
player,201510110dal,nwe,GostSt20,punt_yds,0,,,,,
player,201510110dal,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201510110dal,nwe,GostSt20,punt_long,0,,,,,
player,201510110dal,nwe,AlleRy01,xpm,,,,,,
player,201510110dal,nwe,AlleRy01,xpa,,,,,,
player,201510110dal,nwe,AlleRy01,fgm,,,,,,
player,201510110dal,nwe,AlleRy01,fga,,,,,,
player,201510110dal,nwe,AlleRy01,punt,4,,,,,
player,201510110dal,nwe,AlleRy01,punt_yds,175,,,,,
player,201510110dal,nwe,AlleRy01,punt_yds_per_punt,43.8,,,,,
player,201510110dal,nwe,AlleRy01,punt_long,60,,,,,
player,201510110dal,dal,JoneCh02,xpm,,,,,,
player,201510110dal,dal,JoneCh02,xpa,,,,,,
player,201510110dal,dal,JoneCh02,fgm,,,,,,
player,201510110dal,dal,JoneCh02,fga,,,,,,
player,201510110dal,dal,JoneCh02,punt,6,,,,,
player,201510110dal,dal,JoneCh02,punt_yds,298,,,,,
player,201510110dal,dal,JoneCh02,punt_yds_per_punt,49.7,,,,,
player,201510110dal,dal,JoneCh02,punt_long,59,,,,,
player,201510110dal,dal,BailDa00,xpm,,,,,,
player,201510110dal,dal,BailDa00,xpa,,,,,,
player,201510110dal,dal,BailDa00,fgm,2,,,,,
player,201510110dal,dal,BailDa00,fga,2,,,,,
player,201510110dal,dal,BailDa00,punt,0,,,,,
player,201510110dal,dal,BailDa00,punt_yds,0,,,,,
player,201510110dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201510110dal,dal,BailDa00,punt_long,0,,,,,
player,201510110dal,dal,LearRo00,pos,G,,,,,
player,201510110dal,dal,LearRo00,offense,72,,,,,
player,201510110dal,dal,LearRo00,off_pct,100%,,,,,
player,201510110dal,dal,LearRo00,defense,0,,,,,
player,201510110dal,dal,LearRo00,def_pct,0%,,,,,
player,201510110dal,dal,LearRo00,special_teams,2,,,,,
player,201510110dal,dal,LearRo00,st_pct,7%,,,,,
player,201510110dal,dal,MartZa00,pos,G,,,,,
player,201510110dal,dal,MartZa00,offense,72,,,,,
player,201510110dal,dal,MartZa00,off_pct,100%,,,,,
player,201510110dal,dal,MartZa00,defense,0,,,,,
player,201510110dal,dal,MartZa00,def_pct,0%,,,,,
player,201510110dal,dal,MartZa00,special_teams,2,,,,,
player,201510110dal,dal,MartZa00,st_pct,7%,,,,,
player,201510110dal,dal,SmitTy00,pos,T,,,,,
player,201510110dal,dal,SmitTy00,offense,72,,,,,
player,201510110dal,dal,SmitTy00,off_pct,100%,,,,,
player,201510110dal,dal,SmitTy00,defense,0,,,,,
player,201510110dal,dal,SmitTy00,def_pct,0%,,,,,
player,201510110dal,dal,SmitTy00,special_teams,2,,,,,
player,201510110dal,dal,SmitTy00,st_pct,7%,,,,,
player,201510110dal,dal,FreeDo20,pos,T,,,,,
player,201510110dal,dal,FreeDo20,offense,72,,,,,
player,201510110dal,dal,FreeDo20,off_pct,100%,,,,,
player,201510110dal,dal,FreeDo20,defense,0,,,,,
player,201510110dal,dal,FreeDo20,def_pct,0%,,,,,
player,201510110dal,dal,FreeDo20,special_teams,2,,,,,
player,201510110dal,dal,FreeDo20,st_pct,7%,,,,,
player,201510110dal,dal,FredTr00,pos,C,,,,,
player,201510110dal,dal,FredTr00,offense,72,,,,,
player,201510110dal,dal,FredTr00,off_pct,100%,,,,,
player,201510110dal,dal,FredTr00,defense,0,,,,,
player,201510110dal,dal,FredTr00,def_pct,0%,,,,,
player,201510110dal,dal,FredTr00,special_teams,2,,,,,
player,201510110dal,dal,FredTr00,st_pct,7%,,,,,
player,201510110dal,dal,WittJa00,pos,TE,,,,,
player,201510110dal,dal,WittJa00,offense,72,,,,,
player,201510110dal,dal,WittJa00,off_pct,100%,,,,,
player,201510110dal,dal,WittJa00,defense,0,,,,,
player,201510110dal,dal,WittJa00,def_pct,0%,,,,,
player,201510110dal,dal,WittJa00,special_teams,2,,,,,
player,201510110dal,dal,WittJa00,st_pct,7%,,,,,
player,201510110dal,dal,WeedBr00,pos,QB,,,,,
player,201510110dal,dal,WeedBr00,offense,72,,,,,
player,201510110dal,dal,WeedBr00,off_pct,100%,,,,,
player,201510110dal,dal,WeedBr00,defense,0,,,,,
player,201510110dal,dal,WeedBr00,def_pct,0%,,,,,
player,201510110dal,dal,WeedBr00,special_teams,0,,,,,
player,201510110dal,dal,WeedBr00,st_pct,0%,,,,,
player,201510110dal,dal,WillTe01,pos,WR,,,,,
player,201510110dal,dal,WillTe01,offense,62,,,,,
player,201510110dal,dal,WillTe01,off_pct,86%,,,,,
player,201510110dal,dal,WillTe01,defense,0,,,,,
player,201510110dal,dal,WillTe01,def_pct,0%,,,,,
player,201510110dal,dal,WillTe01,special_teams,1,,,,,
player,201510110dal,dal,WillTe01,st_pct,4%,,,,,
player,201510110dal,dal,StreDe00,pos,WR,,,,,
player,201510110dal,dal,StreDe00,offense,50,,,,,
player,201510110dal,dal,StreDe00,off_pct,69%,,,,,
player,201510110dal,dal,StreDe00,defense,0,,,,,
player,201510110dal,dal,StreDe00,def_pct,0%,,,,,
player,201510110dal,dal,StreDe00,special_teams,0,,,,,
player,201510110dal,dal,StreDe00,st_pct,0%,,,,,
player,201510110dal,dal,BeasCo00,pos,WR,,,,,
player,201510110dal,dal,BeasCo00,offense,48,,,,,
player,201510110dal,dal,BeasCo00,off_pct,67%,,,,,
player,201510110dal,dal,BeasCo00,defense,0,,,,,
player,201510110dal,dal,BeasCo00,def_pct,0%,,,,,
player,201510110dal,dal,BeasCo00,special_teams,4,,,,,
player,201510110dal,dal,BeasCo00,st_pct,14%,,,,,
player,201510110dal,dal,McFaDa00,pos,RB,,,,,
player,201510110dal,dal,McFaDa00,offense,32,,,,,
player,201510110dal,dal,McFaDa00,off_pct,44%,,,,,
player,201510110dal,dal,McFaDa00,defense,0,,,,,
player,201510110dal,dal,McFaDa00,def_pct,0%,,,,,
player,201510110dal,dal,McFaDa00,special_teams,0,,,,,
player,201510110dal,dal,McFaDa00,st_pct,0%,,,,,
player,201510110dal,dal,RandJo01,pos,RB,,,,,
player,201510110dal,dal,RandJo01,offense,29,,,,,
player,201510110dal,dal,RandJo01,off_pct,40%,,,,,
player,201510110dal,dal,RandJo01,defense,0,,,,,
player,201510110dal,dal,RandJo01,def_pct,0%,,,,,
player,201510110dal,dal,RandJo01,special_teams,0,,,,,
player,201510110dal,dal,RandJo01,st_pct,0%,,,,,
player,201510110dal,dal,EscoGa00,pos,TE,,,,,
player,201510110dal,dal,EscoGa00,offense,27,,,,,
player,201510110dal,dal,EscoGa00,off_pct,38%,,,,,
player,201510110dal,dal,EscoGa00,defense,0,,,,,
player,201510110dal,dal,EscoGa00,def_pct,0%,,,,,
player,201510110dal,dal,EscoGa00,special_teams,15,,,,,
player,201510110dal,dal,EscoGa00,st_pct,54%,,,,,
player,201510110dal,dal,WhitLu00,pos,WR,,,,,
player,201510110dal,dal,WhitLu00,offense,22,,,,,
player,201510110dal,dal,WhitLu00,off_pct,31%,,,,,
player,201510110dal,dal,WhitLu00,defense,0,,,,,
player,201510110dal,dal,WhitLu00,def_pct,0%,,,,,
player,201510110dal,dal,WhitLu00,special_teams,8,,,,,
player,201510110dal,dal,WhitLu00,st_pct,29%,,,,,
player,201510110dal,dal,ClutTy00,pos,FB,,,,,
player,201510110dal,dal,ClutTy00,offense,6,,,,,
player,201510110dal,dal,ClutTy00,off_pct,8%,,,,,
player,201510110dal,dal,ClutTy00,defense,0,,,,,
player,201510110dal,dal,ClutTy00,def_pct,0%,,,,,
player,201510110dal,dal,ClutTy00,special_teams,6,,,,,
player,201510110dal,dal,ClutTy00,st_pct,21%,,,,,
player,201510110dal,dal,MaylVi00,pos,WR,,,,,
player,201510110dal,dal,MaylVi00,offense,5,,,,,
player,201510110dal,dal,MaylVi00,off_pct,7%,,,,,
player,201510110dal,dal,MaylVi00,defense,0,,,,,
player,201510110dal,dal,MaylVi00,def_pct,0%,,,,,
player,201510110dal,dal,MaylVi00,special_teams,0,,,,,
player,201510110dal,dal,MaylVi00,st_pct,0%,,,,,
player,201510110dal,dal,SwaiGe00,pos,TE,,,,,
player,201510110dal,dal,SwaiGe00,offense,4,,,,,
player,201510110dal,dal,SwaiGe00,off_pct,6%,,,,,
player,201510110dal,dal,SwaiGe00,defense,0,,,,,
player,201510110dal,dal,SwaiGe00,def_pct,0%,,,,,
player,201510110dal,dal,SwaiGe00,special_teams,6,,,,,
player,201510110dal,dal,SwaiGe00,st_pct,21%,,,,,
player,201510110dal,dal,WilcJ.00,pos,FS,,,,,
player,201510110dal,dal,WilcJ.00,offense,1,,,,,
player,201510110dal,dal,WilcJ.00,off_pct,1%,,,,,
player,201510110dal,dal,WilcJ.00,defense,59,,,,,
player,201510110dal,dal,WilcJ.00,def_pct,100%,,,,,
player,201510110dal,dal,WilcJ.00,special_teams,12,,,,,
player,201510110dal,dal,WilcJ.00,st_pct,43%,,,,,
player,201510110dal,dal,BrowCh28,pos,T,,,,,
player,201510110dal,dal,BrowCh28,offense,1,,,,,
player,201510110dal,dal,BrowCh28,off_pct,1%,,,,,
player,201510110dal,dal,BrowCh28,defense,0,,,,,
player,201510110dal,dal,BrowCh28,def_pct,0%,,,,,
player,201510110dal,dal,BrowCh28,special_teams,2,,,,,
player,201510110dal,dal,BrowCh28,st_pct,7%,,,,,
player,201510110dal,dal,MichCh00,pos,RB,,,,,
player,201510110dal,dal,MichCh00,offense,1,,,,,
player,201510110dal,dal,MichCh00,off_pct,1%,,,,,
player,201510110dal,dal,MichCh00,defense,0,,,,,
player,201510110dal,dal,MichCh00,def_pct,0%,,,,,
player,201510110dal,dal,MichCh00,special_teams,0,,,,,
player,201510110dal,dal,MichCh00,st_pct,0%,,,,,
player,201510110dal,dal,CarrBr99,pos,CB,,,,,
player,201510110dal,dal,CarrBr99,offense,0,,,,,
player,201510110dal,dal,CarrBr99,off_pct,0%,,,,,
player,201510110dal,dal,CarrBr99,defense,59,,,,,
player,201510110dal,dal,CarrBr99,def_pct,100%,,,,,
player,201510110dal,dal,CarrBr99,special_teams,8,,,,,
player,201510110dal,dal,CarrBr99,st_pct,29%,,,,,
player,201510110dal,dal,LeexSe99,pos,LB,,,,,
player,201510110dal,dal,LeexSe99,offense,0,,,,,
player,201510110dal,dal,LeexSe99,off_pct,0%,,,,,
player,201510110dal,dal,LeexSe99,defense,59,,,,,
player,201510110dal,dal,LeexSe99,def_pct,100%,,,,,
player,201510110dal,dal,LeexSe99,special_teams,8,,,,,
player,201510110dal,dal,LeexSe99,st_pct,29%,,,,,
player,201510110dal,dal,JoneBy00,pos,CB,,,,,
player,201510110dal,dal,JoneBy00,offense,0,,,,,
player,201510110dal,dal,JoneBy00,off_pct,0%,,,,,
player,201510110dal,dal,JoneBy00,defense,57,,,,,
player,201510110dal,dal,JoneBy00,def_pct,97%,,,,,
player,201510110dal,dal,JoneBy00,special_teams,8,,,,,
player,201510110dal,dal,JoneBy00,st_pct,29%,,,,,
player,201510110dal,dal,ClaiMo00,pos,CB,,,,,
player,201510110dal,dal,ClaiMo00,offense,0,,,,,
player,201510110dal,dal,ClaiMo00,off_pct,0%,,,,,
player,201510110dal,dal,ClaiMo00,defense,54,,,,,
player,201510110dal,dal,ClaiMo00,def_pct,92%,,,,,
player,201510110dal,dal,ClaiMo00,special_teams,2,,,,,
player,201510110dal,dal,ClaiMo00,st_pct,7%,,,,,
player,201510110dal,dal,ChurBa99,pos,SS,,,,,
player,201510110dal,dal,ChurBa99,offense,0,,,,,
player,201510110dal,dal,ChurBa99,off_pct,0%,,,,,
player,201510110dal,dal,ChurBa99,defense,52,,,,,
player,201510110dal,dal,ChurBa99,def_pct,88%,,,,,
player,201510110dal,dal,ChurBa99,special_teams,6,,,,,
player,201510110dal,dal,ChurBa99,st_pct,21%,,,,,
player,201510110dal,dal,McClRo00,pos,LB,,,,,
player,201510110dal,dal,McClRo00,offense,0,,,,,
player,201510110dal,dal,McClRo00,off_pct,0%,,,,,
player,201510110dal,dal,McClRo00,defense,52,,,,,
player,201510110dal,dal,McClRo00,def_pct,88%,,,,,
player,201510110dal,dal,McClRo00,special_teams,2,,,,,
player,201510110dal,dal,McClRo00,st_pct,7%,,,,,
player,201510110dal,dal,WhitCo01,pos,CB,,,,,
player,201510110dal,dal,WhitCo01,offense,0,,,,,
player,201510110dal,dal,WhitCo01,off_pct,0%,,,,,
player,201510110dal,dal,WhitCo01,defense,49,,,,,
player,201510110dal,dal,WhitCo01,def_pct,83%,,,,,
player,201510110dal,dal,WhitCo01,special_teams,9,,,,,
player,201510110dal,dal,WhitCo01,st_pct,32%,,,,,
player,201510110dal,dal,CrawTy00,pos,DT,,,,,
player,201510110dal,dal,CrawTy00,offense,0,,,,,
player,201510110dal,dal,CrawTy00,off_pct,0%,,,,,
player,201510110dal,dal,CrawTy00,defense,41,,,,,
player,201510110dal,dal,CrawTy00,def_pct,69%,,,,,
player,201510110dal,dal,CrawTy00,special_teams,8,,,,,
player,201510110dal,dal,CrawTy00,st_pct,29%,,,,,
player,201510110dal,dal,HardGr99,pos,DE,,,,,
player,201510110dal,dal,HardGr99,offense,0,,,,,
player,201510110dal,dal,HardGr99,off_pct,0%,,,,,
player,201510110dal,dal,HardGr99,defense,41,,,,,
player,201510110dal,dal,HardGr99,def_pct,69%,,,,,
player,201510110dal,dal,HardGr99,special_teams,7,,,,,
player,201510110dal,dal,HardGr99,st_pct,25%,,,,,
player,201510110dal,dal,LawrDe00,pos,DE,,,,,
player,201510110dal,dal,LawrDe00,offense,0,,,,,
player,201510110dal,dal,LawrDe00,off_pct,0%,,,,,
player,201510110dal,dal,LawrDe00,defense,34,,,,,
player,201510110dal,dal,LawrDe00,def_pct,58%,,,,,
player,201510110dal,dal,LawrDe00,special_teams,7,,,,,
player,201510110dal,dal,LawrDe00,st_pct,25%,,,,,
player,201510110dal,dal,MincJe99,pos,DE,,,,,
player,201510110dal,dal,MincJe99,offense,0,,,,,
player,201510110dal,dal,MincJe99,off_pct,0%,,,,,
player,201510110dal,dal,MincJe99,defense,27,,,,,
player,201510110dal,dal,MincJe99,def_pct,46%,,,,,
player,201510110dal,dal,MincJe99,special_teams,1,,,,,
player,201510110dal,dal,MincJe99,st_pct,4%,,,,,
player,201510110dal,dal,HaydNi99,pos,DT,,,,,
player,201510110dal,dal,HaydNi99,offense,0,,,,,
player,201510110dal,dal,HaydNi99,off_pct,0%,,,,,
player,201510110dal,dal,HaydNi99,defense,23,,,,,
player,201510110dal,dal,HaydNi99,def_pct,39%,,,,,
player,201510110dal,dal,HaydNi99,special_teams,8,,,,,
player,201510110dal,dal,HaydNi99,st_pct,29%,,,,,
player,201510110dal,dal,CrawJa00,pos,DE,,,,,
player,201510110dal,dal,CrawJa00,offense,0,,,,,
player,201510110dal,dal,CrawJa00,off_pct,0%,,,,,
player,201510110dal,dal,CrawJa00,defense,17,,,,,
player,201510110dal,dal,CrawJa00,def_pct,29%,,,,,
player,201510110dal,dal,CrawJa00,special_teams,7,,,,,
player,201510110dal,dal,CrawJa00,st_pct,25%,,,,,
player,201510110dal,dal,HitcAn00,pos,LB,,,,,
player,201510110dal,dal,HitcAn00,offense,0,,,,,
player,201510110dal,dal,HitcAn00,off_pct,0%,,,,,
player,201510110dal,dal,HitcAn00,defense,10,,,,,
player,201510110dal,dal,HitcAn00,def_pct,17%,,,,,
player,201510110dal,dal,HitcAn00,special_teams,15,,,,,
player,201510110dal,dal,HitcAn00,st_pct,54%,,,,,
player,201510110dal,dal,HeatJe00,pos,FS,,,,,
player,201510110dal,dal,HeatJe00,offense,0,,,,,
player,201510110dal,dal,HeatJe00,off_pct,0%,,,,,
player,201510110dal,dal,HeatJe00,defense,6,,,,,
player,201510110dal,dal,HeatJe00,def_pct,10%,,,,,
player,201510110dal,dal,HeatJe00,special_teams,18,,,,,
player,201510110dal,dal,HeatJe00,st_pct,64%,,,,,
player,201510110dal,dal,IrviDa00,pos,DE,,,,,
player,201510110dal,dal,IrviDa00,offense,0,,,,,
player,201510110dal,dal,IrviDa00,off_pct,0%,,,,,
player,201510110dal,dal,IrviDa00,defense,6,,,,,
player,201510110dal,dal,IrviDa00,def_pct,10%,,,,,
player,201510110dal,dal,IrviDa00,special_teams,6,,,,,
player,201510110dal,dal,IrviDa00,st_pct,21%,,,,,
player,201510110dal,dal,WilbKy00,pos,LB,,,,,
player,201510110dal,dal,WilbKy00,offense,0,,,,,
player,201510110dal,dal,WilbKy00,off_pct,0%,,,,,
player,201510110dal,dal,WilbKy00,defense,3,,,,,
player,201510110dal,dal,WilbKy00,def_pct,5%,,,,,
player,201510110dal,dal,WilbKy00,special_teams,23,,,,,
player,201510110dal,dal,WilbKy00,st_pct,82%,,,,,
player,201510110dal,dal,PatmTy00,pos,CB,,,,,
player,201510110dal,dal,PatmTy00,offense,0,,,,,
player,201510110dal,dal,PatmTy00,off_pct,0%,,,,,
player,201510110dal,dal,PatmTy00,defense,0,,,,,
player,201510110dal,dal,PatmTy00,def_pct,0%,,,,,
player,201510110dal,dal,PatmTy00,special_teams,22,,,,,
