game,2015,1,20150913,201509130htx,kan,"Kansas City Chiefs",27,htx,"Houston Texans",20
player,201509130htx,kan,SmitAl03,special_teams,0,,,,,
player,201509130htx,kan,SmitAl03,st_pct,0%,,,,,
player,201509130htx,kan,ReidJa00,pos,T,,,,,
player,201509130htx,kan,ReidJa00,offense,70,,,,,
player,201509130htx,kan,ReidJa00,off_pct,100%,,,,,
player,201509130htx,kan,ReidJa00,defense,0,,,,,
player,201509130htx,kan,ReidJa00,def_pct,0%,,,,,
player,201509130htx,kan,ReidJa00,special_teams,0,,,,,
player,201509130htx,kan,ReidJa00,st_pct,0%,,,,,
player,201509130htx,kan,StepDo00,pos,T,,,,,
player,201509130htx,kan,StepDo00,offense,69,,,,,
player,201509130htx,kan,StepDo00,off_pct,99%,,,,,
player,201509130htx,kan,StepDo00,defense,0,,,,,
player,201509130htx,kan,StepDo00,def_pct,0%,,,,,
player,201509130htx,kan,StepDo00,special_teams,6,,,,,
player,201509130htx,kan,StepDo00,st_pct,18%,,,,,
player,201509130htx,kan,MaclJe00,pos,WR,,,,,
player,201509130htx,kan,MaclJe00,offense,65,,,,,
player,201509130htx,kan,MaclJe00,off_pct,93%,,,,,
player,201509130htx,kan,MaclJe00,defense,0,,,,,
player,201509130htx,kan,MaclJe00,def_pct,0%,,,,,
player,201509130htx,kan,MaclJe00,special_teams,2,,,,,
player,201509130htx,kan,MaclJe00,st_pct,6%,,,,,
player,201509130htx,kan,WilsAl02,pos,WR,,,,,
player,201509130htx,kan,WilsAl02,offense,57,,,,,
player,201509130htx,kan,WilsAl02,off_pct,81%,,,,,
player,201509130htx,kan,WilsAl02,defense,0,,,,,
player,201509130htx,kan,WilsAl02,def_pct,0%,,,,,
player,201509130htx,kan,WilsAl02,special_teams,4,,,,,
player,201509130htx,kan,WilsAl02,st_pct,12%,,,,,
player,201509130htx,kan,KelcTr00,pos,TE,,,,,
player,201509130htx,kan,KelcTr00,offense,56,,,,,
player,201509130htx,kan,KelcTr00,off_pct,80%,,,,,
player,201509130htx,kan,KelcTr00,defense,0,,,,,
player,201509130htx,kan,KelcTr00,def_pct,0%,,,,,
player,201509130htx,kan,KelcTr00,special_teams,5,,,,,
player,201509130htx,kan,KelcTr00,st_pct,15%,,,,,
player,201509130htx,kan,CharJa00,pos,RB,,,,,
player,201509130htx,kan,CharJa00,offense,52,,,,,
player,201509130htx,kan,CharJa00,off_pct,74%,,,,,
player,201509130htx,kan,CharJa00,defense,0,,,,,
player,201509130htx,kan,CharJa00,def_pct,0%,,,,,
player,201509130htx,kan,CharJa00,special_teams,0,,,,,
player,201509130htx,kan,CharJa00,st_pct,0%,,,,,
player,201509130htx,kan,HarrDe03,pos,TE,,,,,
player,201509130htx,kan,HarrDe03,offense,30,,,,,
player,201509130htx,kan,HarrDe03,off_pct,43%,,,,,
player,201509130htx,kan,HarrDe03,defense,0,,,,,
player,201509130htx,kan,HarrDe03,def_pct,0%,,,,,
player,201509130htx,kan,HarrDe03,special_teams,10,,,,,
player,201509130htx,kan,HarrDe03,st_pct,29%,,,,,
player,201509130htx,kan,SherAn00,pos,FB,,,,,
player,201509130htx,kan,SherAn00,offense,25,,,,,
player,201509130htx,kan,SherAn00,off_pct,36%,,,,,
player,201509130htx,kan,SherAn00,defense,0,,,,,
player,201509130htx,kan,SherAn00,def_pct,0%,,,,,
player,201509130htx,kan,SherAn00,special_teams,23,,,,,
player,201509130htx,kan,SherAn00,st_pct,68%,,,,,
player,201509130htx,kan,ThomDe05,pos,WR,,,,,
player,201509130htx,kan,ThomDe05,offense,18,,,,,
player,201509130htx,kan,ThomDe05,off_pct,26%,,,,,
player,201509130htx,kan,ThomDe05,defense,0,,,,,
player,201509130htx,kan,ThomDe05,def_pct,0%,,,,,
player,201509130htx,kan,ThomDe05,special_teams,10,,,,,
player,201509130htx,kan,ThomDe05,st_pct,29%,,,,,
player,201509130htx,kan,DaviKn00,pos,RB,,,,,
player,201509130htx,kan,DaviKn00,offense,18,,,,,
player,201509130htx,kan,DaviKn00,off_pct,26%,,,,,
player,201509130htx,kan,DaviKn00,defense,0,,,,,
player,201509130htx,kan,DaviKn00,def_pct,0%,,,,,
player,201509130htx,kan,DaviKn00,special_teams,3,,,,,
player,201509130htx,kan,DaviKn00,st_pct,9%,,,,,
player,201509130htx,kan,O'ShJa00,pos,TE,,,,,
player,201509130htx,kan,O'ShJa00,offense,13,,,,,
player,201509130htx,kan,O'ShJa00,off_pct,19%,,,,,
player,201509130htx,kan,O'ShJa00,defense,0,,,,,
player,201509130htx,kan,O'ShJa00,def_pct,0%,,,,,
player,201509130htx,kan,O'ShJa00,special_teams,13,,,,,
player,201509130htx,kan,O'ShJa00,st_pct,38%,,,,,
player,201509130htx,kan,AvanJa00,pos,WR,,,,,
player,201509130htx,kan,AvanJa00,offense,11,,,,,
player,201509130htx,kan,AvanJa00,off_pct,16%,,,,,
player,201509130htx,kan,AvanJa00,defense,0,,,,,
player,201509130htx,kan,AvanJa00,def_pct,0%,,,,,
player,201509130htx,kan,AvanJa00,special_teams,4,,,,,
player,201509130htx,kan,AvanJa00,st_pct,12%,,,,,
player,201509130htx,kan,ConlCh00,pos,WR,,,,,
player,201509130htx,kan,ConlCh00,offense,5,,,,,
player,201509130htx,kan,ConlCh00,off_pct,7%,,,,,
player,201509130htx,kan,ConlCh00,defense,0,,,,,
player,201509130htx,kan,ConlCh00,def_pct,0%,,,,,
player,201509130htx,kan,ConlCh00,special_teams,23,,,,,
player,201509130htx,kan,ConlCh00,st_pct,68%,,,,,
player,201509130htx,kan,FishEr00,pos,T,,,,,
player,201509130htx,kan,FishEr00,offense,1,,,,,
player,201509130htx,kan,FishEr00,off_pct,1%,,,,,
player,201509130htx,kan,FishEr00,defense,0,,,,,
player,201509130htx,kan,FishEr00,def_pct,0%,,,,,
player,201509130htx,kan,FishEr00,special_teams,6,,,,,
player,201509130htx,kan,FishEr00,st_pct,18%,,,,,
player,201509130htx,kan,GainPh00,pos,CB,,,,,
player,201509130htx,kan,GainPh00,offense,0,,,,,
player,201509130htx,kan,GainPh00,off_pct,0%,,,,,
player,201509130htx,kan,GainPh00,defense,75,,,,,
player,201509130htx,kan,GainPh00,def_pct,100%,,,,,
player,201509130htx,kan,GainPh00,special_teams,8,,,,,
player,201509130htx,kan,GainPh00,st_pct,24%,,,,,
player,201509130htx,kan,JohnDe25,pos,LB,,,,,
player,201509130htx,kan,JohnDe25,offense,0,,,,,
player,201509130htx,kan,JohnDe25,off_pct,0%,,,,,
player,201509130htx,kan,JohnDe25,defense,75,,,,,
player,201509130htx,kan,JohnDe25,def_pct,100%,,,,,
player,201509130htx,kan,JohnDe25,special_teams,0,,,,,
player,201509130htx,kan,JohnDe25,st_pct,0%,,,,,
player,201509130htx,kan,HousJu00,pos,LB,,,,,
player,201509130htx,kan,HousJu00,offense,0,,,,,
player,201509130htx,kan,HousJu00,off_pct,0%,,,,,
player,201509130htx,kan,HousJu00,defense,72,,,,,
player,201509130htx,kan,HousJu00,def_pct,96%,,,,,
player,201509130htx,kan,HousJu00,special_teams,0,,,,,
player,201509130htx,kan,HousJu00,st_pct,0%,,,,,
player,201509130htx,kan,ParkRo01,pos,SS,,,,,
player,201509130htx,kan,ParkRo01,offense,0,,,,,
player,201509130htx,kan,ParkRo01,off_pct,0%,,,,,
player,201509130htx,kan,ParkRo01,defense,67,,,,,
player,201509130htx,kan,ParkRo01,def_pct,89%,,,,,
player,201509130htx,kan,ParkRo01,special_teams,2,,,,,
player,201509130htx,kan,ParkRo01,st_pct,6%,,,,,
player,201509130htx,kan,BailAl00,pos,DE,,,,,
player,201509130htx,kan,BailAl00,offense,0,,,,,
player,201509130htx,kan,BailAl00,off_pct,0%,,,,,
player,201509130htx,kan,BailAl00,defense,66,,,,,
player,201509130htx,kan,BailAl00,def_pct,88%,,,,,
player,201509130htx,kan,BailAl00,special_teams,3,,,,,
player,201509130htx,kan,BailAl00,st_pct,9%,,,,,
player,201509130htx,kan,PeteMa00,pos,CB,,,,,
player,201509130htx,kan,PeteMa00,offense,0,,,,,
player,201509130htx,kan,PeteMa00,off_pct,0%,,,,,
player,201509130htx,kan,PeteMa00,defense,65,,,,,
player,201509130htx,kan,PeteMa00,def_pct,87%,,,,,
player,201509130htx,kan,PeteMa00,special_teams,0,,,,,
player,201509130htx,kan,PeteMa00,st_pct,0%,,,,,
player,201509130htx,kan,AbduHu99,pos,FS,,,,,
player,201509130htx,kan,AbduHu99,offense,0,,,,,
player,201509130htx,kan,AbduHu99,off_pct,0%,,,,,
player,201509130htx,kan,AbduHu99,defense,64,,,,,
player,201509130htx,kan,AbduHu99,def_pct,85%,,,,,
player,201509130htx,kan,AbduHu99,special_teams,3,,,,,
player,201509130htx,kan,AbduHu99,st_pct,9%,,,,,
player,201509130htx,kan,HaliTa20,pos,LB,,,,,
player,201509130htx,kan,HaliTa20,offense,0,,,,,
player,201509130htx,kan,HaliTa20,off_pct,0%,,,,,
player,201509130htx,kan,HaliTa20,defense,63,,,,,
player,201509130htx,kan,HaliTa20,def_pct,84%,,,,,
player,201509130htx,kan,HaliTa20,special_teams,0,,,,,
player,201509130htx,kan,HaliTa20,st_pct,0%,,,,,
player,201509130htx,kan,FlemJa00,pos,CB,,,,,
player,201509130htx,kan,FlemJa00,offense,0,,,,,
player,201509130htx,kan,FlemJa00,off_pct,0%,,,,,
player,201509130htx,kan,FlemJa00,defense,59,,,,,
player,201509130htx,kan,FlemJa00,def_pct,79%,,,,,
player,201509130htx,kan,FlemJa00,special_teams,14,,,,,
player,201509130htx,kan,FlemJa00,st_pct,41%,,,,,
player,201509130htx,kan,MaugJo00,pos,LB,,,,,
player,201509130htx,kan,MaugJo00,offense,0,,,,,
player,201509130htx,kan,MaugJo00,off_pct,0%,,,,,
player,201509130htx,kan,MaugJo00,defense,49,,,,,
player,201509130htx,kan,MaugJo00,def_pct,65%,,,,,
player,201509130htx,kan,MaugJo00,special_teams,3,,,,,
player,201509130htx,kan,MaugJo00,st_pct,9%,,,,,
player,201509130htx,kan,BerrEr99,pos,FS,,,,,
player,201509130htx,kan,BerrEr99,offense,0,,,,,
player,201509130htx,kan,BerrEr99,off_pct,0%,,,,,
player,201509130htx,kan,BerrEr99,defense,46,,,,,
player,201509130htx,kan,BerrEr99,def_pct,61%,,,,,
player,201509130htx,kan,BerrEr99,special_teams,7,,,,,
player,201509130htx,kan,BerrEr99,st_pct,21%,,,,,
player,201509130htx,kan,HowaJa00,pos,NT,,,,,
player,201509130htx,kan,HowaJa00,offense,0,,,,,
player,201509130htx,kan,HowaJa00,off_pct,0%,,,,,
player,201509130htx,kan,HowaJa00,defense,41,,,,,
player,201509130htx,kan,HowaJa00,def_pct,55%,,,,,
player,201509130htx,kan,HowaJa00,special_teams,3,,,,,
player,201509130htx,kan,HowaJa00,st_pct,9%,,,,,
player,201509130htx,kan,PoexDo00,pos,NT,,,,,
player,201509130htx,kan,PoexDo00,offense,0,,,,,
player,201509130htx,kan,PoexDo00,off_pct,0%,,,,,
player,201509130htx,kan,PoexDo00,defense,31,,,,,
player,201509130htx,kan,PoexDo00,def_pct,41%,,,,,
player,201509130htx,kan,PoexDo00,special_teams,3,,,,,
player,201509130htx,kan,PoexDo00,st_pct,9%,,,,,
player,201509130htx,kan,DeViMi99,pos,DE,,,,,
player,201509130htx,kan,DeViMi99,offense,0,,,,,
player,201509130htx,kan,DeViMi99,off_pct,0%,,,,,
player,201509130htx,kan,DeViMi99,defense,25,,,,,
player,201509130htx,kan,DeViMi99,def_pct,33%,,,,,
player,201509130htx,kan,DeViMi99,special_teams,3,,,,,
player,201509130htx,kan,DeViMi99,st_pct,9%,,,,,
player,201509130htx,kan,FordDe00,pos,LB,,,,,
player,201509130htx,kan,FordDe00,offense,0,,,,,
player,201509130htx,kan,FordDe00,off_pct,0%,,,,,
player,201509130htx,kan,FordDe00,defense,15,,,,,
player,201509130htx,kan,FordDe00,def_pct,20%,,,,,
player,201509130htx,kan,FordDe00,special_teams,0,,,,,
player,201509130htx,kan,FordDe00,st_pct,0%,,,,,
player,201509130htx,kan,BranTy99,pos,SS,,,,,
player,201509130htx,kan,BranTy99,offense,0,,,,,
player,201509130htx,kan,BranTy99,off_pct,0%,,,,,
player,201509130htx,kan,BranTy99,defense,7,,,,,
player,201509130htx,kan,BranTy99,def_pct,9%,,,,,
player,201509130htx,kan,BranTy99,special_teams,27,,,,,
player,201509130htx,kan,BranTy99,st_pct,79%,,,,,
player,201509130htx,kan,WillNi01,pos,DE,,,,,
player,201509130htx,kan,WillNi01,offense,0,,,,,
player,201509130htx,kan,WillNi01,off_pct,0%,,,,,
player,201509130htx,kan,WillNi01,defense,5,,,,,
player,201509130htx,kan,WillNi01,def_pct,7%,,,,,
player,201509130htx,kan,WillNi01,special_teams,0,,,,,
player,201509130htx,kan,WillNi01,st_pct,0%,,,,,
player,201509130htx,kan,SoreDa01,pos,FS,,,,,
player,201509130htx,kan,SoreDa01,offense,0,,,,,
player,201509130htx,kan,SoreDa01,off_pct,0%,,,,,
player,201509130htx,kan,SoreDa01,defense,0,,,,,
player,201509130htx,kan,SoreDa01,def_pct,0%,,,,,
player,201509130htx,kan,SoreDa01,special_teams,28,,,,,
player,201509130htx,kan,SoreDa01,st_pct,82%,,,,,
player,201509130htx,kan,ZombFr00,pos,LB,,,,,
player,201509130htx,kan,ZombFr00,offense,0,,,,,
player,201509130htx,kan,ZombFr00,off_pct,0%,,,,,
player,201509130htx,kan,ZombFr00,defense,0,,,,,
player,201509130htx,kan,ZombFr00,def_pct,0%,,,,,
player,201509130htx,kan,ZombFr00,special_teams,26,,,,,
player,201509130htx,kan,ZombFr00,st_pct,76%,,,,,
player,201509130htx,kan,WestCh01,pos,RB,,,,,
player,201509130htx,kan,WestCh01,offense,0,,,,,
player,201509130htx,kan,WestCh01,off_pct,0%,,,,,
player,201509130htx,kan,WestCh01,defense,0,,,,,
player,201509130htx,kan,WestCh01,def_pct,0%,,,,,
player,201509130htx,kan,WestCh01,special_teams,23,,,,,
player,201509130htx,kan,WestCh01,st_pct,68%,,,,,
player,201509130htx,kan,AlexD.00,pos,LB,,,,,
player,201509130htx,kan,AlexD.00,offense,0,,,,,
player,201509130htx,kan,AlexD.00,off_pct,0%,,,,,
player,201509130htx,kan,AlexD.00,defense,0,,,,,
player,201509130htx,kan,AlexD.00,def_pct,0%,,,,,
player,201509130htx,kan,AlexD.00,special_teams,23,,,,,
player,201509130htx,kan,AlexD.00,st_pct,68%,,,,,
player,201509130htx,kan,MoseDe00,pos,LB,,,,,
player,201509130htx,kan,MoseDe00,offense,0,,,,,
player,201509130htx,kan,MoseDe00,off_pct,0%,,,,,
player,201509130htx,kan,MoseDe00,defense,0,,,,,
player,201509130htx,kan,MoseDe00,def_pct,0%,,,,,
player,201509130htx,kan,MoseDe00,special_teams,15,,,,,
player,201509130htx,kan,MoseDe00,st_pct,44%,,,,,
player,201509130htx,kan,WincJa00,pos,LS,,,,,
player,201509130htx,kan,WincJa00,offense,0,,,,,
player,201509130htx,kan,WincJa00,off_pct,0%,,,,,
player,201509130htx,kan,WincJa00,defense,0,,,,,
player,201509130htx,kan,WincJa00,def_pct,0%,,,,,
player,201509130htx,kan,WincJa00,special_teams,13,,,,,
player,201509130htx,kan,WincJa00,st_pct,38%,,,,,
player,201509130htx,kan,ColqDu20,pos,P,,,,,
player,201509130htx,kan,ColqDu20,offense,0,,,,,
player,201509130htx,kan,ColqDu20,off_pct,0%,,,,,
player,201509130htx,kan,ColqDu20,defense,0,,,,,
player,201509130htx,kan,ColqDu20,def_pct,0%,,,,,
player,201509130htx,kan,ColqDu20,special_teams,13,,,,,
player,201509130htx,kan,ColqDu20,st_pct,38%,,,,,
player,201509130htx,kan,SantCa01,pos,K,,,,,
player,201509130htx,kan,SantCa01,offense,0,,,,,
player,201509130htx,kan,SantCa01,off_pct,0%,,,,,
player,201509130htx,kan,SantCa01,defense,0,,,,,
player,201509130htx,kan,SantCa01,def_pct,0%,,,,,
player,201509130htx,kan,SantCa01,special_teams,12,,,,,
player,201509130htx,kan,SantCa01,st_pct,35%,,,,,
player,201509130htx,kan,WilsRa00,pos,LB,,,,,
player,201509130htx,kan,WilsRa00,offense,0,,,,,
player,201509130htx,kan,WilsRa00,off_pct,0%,,,,,
player,201509130htx,kan,WilsRa00,defense,0,,,,,
player,201509130htx,kan,WilsRa00,def_pct,0%,,,,,
player,201509130htx,kan,WilsRa00,special_teams,12,,,,,
player,201509130htx,kan,WilsRa00,st_pct,35%,,,,,
player,201509130htx,kan,FultZa00,pos,C,,,,,
player,201509130htx,kan,FultZa00,offense,0,,,,,
player,201509130htx,kan,FultZa00,off_pct,0%,,,,,
player,201509130htx,kan,FultZa00,defense,0,,,,,
player,201509130htx,kan,FultZa00,def_pct,0%,,,,,
player,201509130htx,kan,FultZa00,special_teams,6,,,,,
player,201509130htx,kan,FultZa00,st_pct,18%,,,,,
