game,2015,16,20151227,201512270det,sfo,"San Francisco 49ers",17,det,"Detroit Lions",32
player,201512270det,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201512270det,sfo,HodgGe00,def_int,0,,,,,
player,201512270det,sfo,HodgGe00,def_int_yds,0,,,,,
player,201512270det,sfo,HodgGe00,def_int_td,0,,,,,
player,201512270det,sfo,HodgGe00,def_int_long,0,,,,,
player,201512270det,sfo,HodgGe00,pass_defended,0,,,,,
player,201512270det,sfo,HodgGe00,sacks,0.0,,,,,
player,201512270det,sfo,HodgGe00,tackles_combined,9,,,,,
player,201512270det,sfo,HodgGe00,tackles_solo,5,,,,,
player,201512270det,sfo,HodgGe00,tackles_assists,4,,,,,
player,201512270det,sfo,HodgGe00,tackles_loss,0,,,,,
player,201512270det,sfo,HodgGe00,qb_hits,0,,,,,
player,201512270det,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201512270det,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201512270det,sfo,ReidEr00,def_int,0,,,,,
player,201512270det,sfo,ReidEr00,def_int_yds,0,,,,,
player,201512270det,sfo,ReidEr00,def_int_td,0,,,,,
player,201512270det,sfo,ReidEr00,def_int_long,0,,,,,
player,201512270det,sfo,ReidEr00,pass_defended,0,,,,,
player,201512270det,sfo,ReidEr00,sacks,0.0,,,,,
player,201512270det,sfo,ReidEr00,tackles_combined,6,,,,,
player,201512270det,sfo,ReidEr00,tackles_solo,5,,,,,
player,201512270det,sfo,ReidEr00,tackles_assists,1,,,,,
player,201512270det,sfo,ReidEr00,tackles_loss,0,,,,,
player,201512270det,sfo,ReidEr00,qb_hits,0,,,,,
player,201512270det,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201512270det,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201512270det,sfo,WillIa00,def_int,0,,,,,
player,201512270det,sfo,WillIa00,def_int_yds,0,,,,,
player,201512270det,sfo,WillIa00,def_int_td,0,,,,,
player,201512270det,sfo,WillIa00,def_int_long,0,,,,,
player,201512270det,sfo,WillIa00,pass_defended,1,,,,,
player,201512270det,sfo,WillIa00,sacks,0.0,,,,,
player,201512270det,sfo,WillIa00,tackles_combined,6,,,,,
player,201512270det,sfo,WillIa00,tackles_solo,5,,,,,
player,201512270det,sfo,WillIa00,tackles_assists,1,,,,,
player,201512270det,sfo,WillIa00,tackles_loss,0,,,,,
player,201512270det,sfo,WillIa00,qb_hits,0,,,,,
player,201512270det,sfo,WillIa00,fumbles_rec,0,,,,,
player,201512270det,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,WillIa00,fumbles_forced,0,,,,,
player,201512270det,sfo,DialQu00,def_int,0,,,,,
player,201512270det,sfo,DialQu00,def_int_yds,0,,,,,
player,201512270det,sfo,DialQu00,def_int_td,0,,,,,
player,201512270det,sfo,DialQu00,def_int_long,0,,,,,
player,201512270det,sfo,DialQu00,pass_defended,0,,,,,
player,201512270det,sfo,DialQu00,sacks,0.0,,,,,
player,201512270det,sfo,DialQu00,tackles_combined,4,,,,,
player,201512270det,sfo,DialQu00,tackles_solo,1,,,,,
player,201512270det,sfo,DialQu00,tackles_assists,3,,,,,
player,201512270det,sfo,DialQu00,tackles_loss,0,,,,,
player,201512270det,sfo,DialQu00,qb_hits,1,,,,,
player,201512270det,sfo,DialQu00,fumbles_rec,0,,,,,
player,201512270det,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,DialQu00,fumbles_forced,0,,,,,
player,201512270det,sfo,JeroTo00,def_int,0,,,,,
player,201512270det,sfo,JeroTo00,def_int_yds,0,,,,,
player,201512270det,sfo,JeroTo00,def_int_td,0,,,,,
player,201512270det,sfo,JeroTo00,def_int_long,0,,,,,
player,201512270det,sfo,JeroTo00,pass_defended,0,,,,,
player,201512270det,sfo,JeroTo00,sacks,0.0,,,,,
player,201512270det,sfo,JeroTo00,tackles_combined,4,,,,,
player,201512270det,sfo,JeroTo00,tackles_solo,3,,,,,
player,201512270det,sfo,JeroTo00,tackles_assists,1,,,,,
player,201512270det,sfo,JeroTo00,tackles_loss,0,,,,,
player,201512270det,sfo,JeroTo00,qb_hits,0,,,,,
player,201512270det,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201512270det,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201512270det,sfo,BrocTr00,def_int,0,,,,,
player,201512270det,sfo,BrocTr00,def_int_yds,0,,,,,
player,201512270det,sfo,BrocTr00,def_int_td,0,,,,,
player,201512270det,sfo,BrocTr00,def_int_long,0,,,,,
player,201512270det,sfo,BrocTr00,pass_defended,1,,,,,
player,201512270det,sfo,BrocTr00,sacks,0.0,,,,,
player,201512270det,sfo,BrocTr00,tackles_combined,3,,,,,
player,201512270det,sfo,BrocTr00,tackles_solo,3,,,,,
player,201512270det,sfo,BrocTr00,tackles_assists,0,,,,,
player,201512270det,sfo,BrocTr00,tackles_loss,0,,,,,
player,201512270det,sfo,BrocTr00,qb_hits,0,,,,,
player,201512270det,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201512270det,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201512270det,sfo,JohnDo02,def_int,0,,,,,
player,201512270det,sfo,JohnDo02,def_int_yds,0,,,,,
player,201512270det,sfo,JohnDo02,def_int_td,0,,,,,
player,201512270det,sfo,JohnDo02,def_int_long,0,,,,,
player,201512270det,sfo,JohnDo02,pass_defended,1,,,,,
player,201512270det,sfo,JohnDo02,sacks,0.0,,,,,
player,201512270det,sfo,JohnDo02,tackles_combined,3,,,,,
player,201512270det,sfo,JohnDo02,tackles_solo,3,,,,,
player,201512270det,sfo,JohnDo02,tackles_assists,0,,,,,
player,201512270det,sfo,JohnDo02,tackles_loss,0,,,,,
player,201512270det,sfo,JohnDo02,qb_hits,0,,,,,
player,201512270det,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201512270det,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201512270det,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201512270det,sfo,TartJa00,def_int,0,,,,,
player,201512270det,sfo,TartJa00,def_int_yds,0,,,,,
player,201512270det,sfo,TartJa00,def_int_td,0,,,,,
player,201512270det,sfo,TartJa00,def_int_long,0,,,,,
player,201512270det,sfo,TartJa00,pass_defended,0,,,,,
player,201512270det,sfo,TartJa00,sacks,0.0,,,,,
player,201512270det,sfo,TartJa00,tackles_combined,3,,,,,
player,201512270det,sfo,TartJa00,tackles_solo,3,,,,,
player,201512270det,sfo,TartJa00,tackles_assists,0,,,,,
player,201512270det,sfo,TartJa00,tackles_loss,0,,,,,
player,201512270det,sfo,TartJa00,qb_hits,0,,,,,
player,201512270det,sfo,TartJa00,fumbles_rec,0,,,,,
player,201512270det,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,TartJa00,fumbles_forced,0,,,,,
player,201512270det,sfo,ArmsAr01,def_int,0,,,,,
player,201512270det,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201512270det,sfo,ArmsAr01,def_int_td,0,,,,,
player,201512270det,sfo,ArmsAr01,def_int_long,0,,,,,
player,201512270det,sfo,ArmsAr01,pass_defended,0,,,,,
player,201512270det,sfo,ArmsAr01,sacks,0.0,,,,,
player,201512270det,sfo,ArmsAr01,tackles_combined,2,,,,,
player,201512270det,sfo,ArmsAr01,tackles_solo,2,,,,,
player,201512270det,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201512270det,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201512270det,sfo,ArmsAr01,qb_hits,0,,,,,
player,201512270det,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201512270det,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201512270det,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201512270det,sfo,PurcMi00,def_int,0,,,,,
player,201512270det,sfo,PurcMi00,def_int_yds,0,,,,,
player,201512270det,sfo,PurcMi00,def_int_td,0,,,,,
player,201512270det,sfo,PurcMi00,def_int_long,0,,,,,
player,201512270det,sfo,PurcMi00,pass_defended,0,,,,,
player,201512270det,sfo,PurcMi00,sacks,0.0,,,,,
player,201512270det,sfo,PurcMi00,tackles_combined,2,,,,,
player,201512270det,sfo,PurcMi00,tackles_solo,2,,,,,
player,201512270det,sfo,PurcMi00,tackles_assists,0,,,,,
player,201512270det,sfo,PurcMi00,tackles_loss,0,,,,,
player,201512270det,sfo,PurcMi00,qb_hits,0,,,,,
player,201512270det,sfo,PurcMi00,fumbles_rec,0,,,,,
player,201512270det,sfo,PurcMi00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,PurcMi00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,PurcMi00,fumbles_forced,0,,,,,
player,201512270det,sfo,WardJi01,def_int,0,,,,,
player,201512270det,sfo,WardJi01,def_int_yds,0,,,,,
player,201512270det,sfo,WardJi01,def_int_td,0,,,,,
player,201512270det,sfo,WardJi01,def_int_long,0,,,,,
player,201512270det,sfo,WardJi01,pass_defended,0,,,,,
player,201512270det,sfo,WardJi01,sacks,0.0,,,,,
player,201512270det,sfo,WardJi01,tackles_combined,2,,,,,
player,201512270det,sfo,WardJi01,tackles_solo,2,,,,,
player,201512270det,sfo,WardJi01,tackles_assists,0,,,,,
player,201512270det,sfo,WardJi01,tackles_loss,0,,,,,
player,201512270det,sfo,WardJi01,qb_hits,0,,,,,
player,201512270det,sfo,WardJi01,fumbles_rec,0,,,,,
player,201512270det,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201512270det,sfo,WardJi01,fumbles_forced,0,,,,,
player,201512270det,sfo,AckeKe00,def_int,0,,,,,
player,201512270det,sfo,AckeKe00,def_int_yds,0,,,,,
player,201512270det,sfo,AckeKe00,def_int_td,0,,,,,
player,201512270det,sfo,AckeKe00,def_int_long,0,,,,,
player,201512270det,sfo,AckeKe00,pass_defended,0,,,,,
player,201512270det,sfo,AckeKe00,sacks,0.0,,,,,
player,201512270det,sfo,AckeKe00,tackles_combined,1,,,,,
player,201512270det,sfo,AckeKe00,tackles_solo,1,,,,,
player,201512270det,sfo,AckeKe00,tackles_assists,0,,,,,
player,201512270det,sfo,AckeKe00,tackles_loss,0,,,,,
player,201512270det,sfo,AckeKe00,qb_hits,0,,,,,
player,201512270det,sfo,AckeKe00,fumbles_rec,0,,,,,
player,201512270det,sfo,AckeKe00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,AckeKe00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,AckeKe00,fumbles_forced,0,,,,,
player,201512270det,sfo,BellNi01,def_int,0,,,,,
player,201512270det,sfo,BellNi01,def_int_yds,0,,,,,
player,201512270det,sfo,BellNi01,def_int_td,0,,,,,
player,201512270det,sfo,BellNi01,def_int_long,0,,,,,
player,201512270det,sfo,BellNi01,pass_defended,0,,,,,
player,201512270det,sfo,BellNi01,sacks,0.0,,,,,
player,201512270det,sfo,BellNi01,tackles_combined,1,,,,,
player,201512270det,sfo,BellNi01,tackles_solo,1,,,,,
player,201512270det,sfo,BellNi01,tackles_assists,0,,,,,
player,201512270det,sfo,BellNi01,tackles_loss,0,,,,,
player,201512270det,sfo,BellNi01,qb_hits,0,,,,,
player,201512270det,sfo,BellNi01,fumbles_rec,0,,,,,
player,201512270det,sfo,BellNi01,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,BellNi01,fumbles_rec_td,0,,,,,
player,201512270det,sfo,BellNi01,fumbles_forced,0,,,,,
player,201512270det,sfo,HaroEl00,def_int,0,,,,,
player,201512270det,sfo,HaroEl00,def_int_yds,0,,,,,
player,201512270det,sfo,HaroEl00,def_int_td,0,,,,,
player,201512270det,sfo,HaroEl00,def_int_long,0,,,,,
player,201512270det,sfo,HaroEl00,pass_defended,0,,,,,
player,201512270det,sfo,HaroEl00,sacks,0.0,,,,,
player,201512270det,sfo,HaroEl00,tackles_combined,1,,,,,
player,201512270det,sfo,HaroEl00,tackles_solo,0,,,,,
player,201512270det,sfo,HaroEl00,tackles_assists,1,,,,,
player,201512270det,sfo,HaroEl00,tackles_loss,0,,,,,
player,201512270det,sfo,HaroEl00,qb_hits,1,,,,,
player,201512270det,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201512270det,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201512270det,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201512270det,sfo,LyncAa00,def_int,0,,,,,
