game,2015,8,20151101,201511010cle,crd,"Arizona Cardinals",34,cle,"Cleveland Browns",20
player,201511010cle,cle,MingBa00,off_pct,0%,,,,,
player,201511010cle,cle,MingBa00,defense,18,,,,,
player,201511010cle,cle,MingBa00,def_pct,22%,,,,,
player,201511010cle,cle,MingBa00,special_teams,24,,,,,
player,201511010cle,cle,MingBa00,st_pct,89%,,,,,
player,201511010cle,cle,DesiPi00,pos,CB,,,,,
player,201511010cle,cle,DesiPi00,offense,0,,,,,
player,201511010cle,cle,DesiPi00,off_pct,0%,,,,,
player,201511010cle,cle,DesiPi00,defense,1,,,,,
player,201511010cle,cle,DesiPi00,def_pct,1%,,,,,
player,201511010cle,cle,DesiPi00,special_teams,3,,,,,
player,201511010cle,cle,DesiPi00,st_pct,11%,,,,,
player,201511010cle,cle,CardTa00,pos,LB,,,,,
player,201511010cle,cle,CardTa00,offense,0,,,,,
player,201511010cle,cle,CardTa00,off_pct,0%,,,,,
player,201511010cle,cle,CardTa00,defense,0,,,,,
player,201511010cle,cle,CardTa00,def_pct,0%,,,,,
player,201511010cle,cle,CardTa00,special_teams,24,,,,,
player,201511010cle,cle,CardTa00,st_pct,89%,,,,,
player,201511010cle,cle,GilbJu00,pos,CB,,,,,
player,201511010cle,cle,GilbJu00,offense,0,,,,,
player,201511010cle,cle,GilbJu00,off_pct,0%,,,,,
player,201511010cle,cle,GilbJu00,defense,0,,,,,
player,201511010cle,cle,GilbJu00,def_pct,0%,,,,,
player,201511010cle,cle,GilbJu00,special_teams,20,,,,,
player,201511010cle,cle,GilbJu00,st_pct,74%,,,,,
player,201511010cle,cle,LeexAn20,pos,P,,,,,
player,201511010cle,cle,LeexAn20,offense,0,,,,,
player,201511010cle,cle,LeexAn20,off_pct,0%,,,,,
player,201511010cle,cle,LeexAn20,defense,0,,,,,
player,201511010cle,cle,LeexAn20,def_pct,0%,,,,,
player,201511010cle,cle,LeexAn20,special_teams,9,,,,,
player,201511010cle,cle,LeexAn20,st_pct,33%,,,,,
player,201511010cle,cle,HughCh01,pos,LS,,,,,
player,201511010cle,cle,HughCh01,offense,0,,,,,
player,201511010cle,cle,HughCh01,off_pct,0%,,,,,
player,201511010cle,cle,HughCh01,defense,0,,,,,
player,201511010cle,cle,HughCh01,def_pct,0%,,,,,
player,201511010cle,cle,HughCh01,special_teams,9,,,,,
player,201511010cle,cle,HughCh01,st_pct,33%,,,,,
player,201511010cle,cle,CoonTr00,pos,K,,,,,
player,201511010cle,cle,CoonTr00,offense,0,,,,,
player,201511010cle,cle,CoonTr00,off_pct,0%,,,,,
player,201511010cle,cle,CoonTr00,defense,0,,,,,
player,201511010cle,cle,CoonTr00,def_pct,0%,,,,,
player,201511010cle,cle,CoonTr00,special_teams,7,,,,,
player,201511010cle,cle,CoonTr00,st_pct,26%,,,,,
player,201511010cle,cle,PaszAu00,pos,T,,,,,
player,201511010cle,cle,PaszAu00,offense,0,,,,,
player,201511010cle,cle,PaszAu00,off_pct,0%,,,,,
player,201511010cle,cle,PaszAu00,defense,0,,,,,
player,201511010cle,cle,PaszAu00,def_pct,0%,,,,,
player,201511010cle,cle,PaszAu00,special_teams,3,,,,,
player,201511010cle,cle,PaszAu00,st_pct,11%,,,,,
player,201511010cle,cle,ErviCa00,pos,G,,,,,
player,201511010cle,cle,ErviCa00,offense,0,,,,,
player,201511010cle,cle,ErviCa00,off_pct,0%,,,,,
player,201511010cle,cle,ErviCa00,defense,0,,,,,
player,201511010cle,cle,ErviCa00,def_pct,0%,,,,,
player,201511010cle,cle,ErviCa00,special_teams,3,,,,,
player,201511010cle,cle,ErviCa00,st_pct,11%,,,,,
player,201511010cle,crd,VeldJa20,pos,T,,,,,
player,201511010cle,crd,VeldJa20,offense,81,,,,,
player,201511010cle,crd,VeldJa20,off_pct,100%,,,,,
player,201511010cle,crd,VeldJa20,defense,0,,,,,
player,201511010cle,crd,VeldJa20,def_pct,0%,,,,,
player,201511010cle,crd,VeldJa20,special_teams,6,,,,,
player,201511010cle,crd,VeldJa20,st_pct,22%,,,,,
player,201511010cle,crd,IupaMi20,pos,G,,,,,
player,201511010cle,crd,IupaMi20,offense,81,,,,,
player,201511010cle,crd,IupaMi20,off_pct,100%,,,,,
player,201511010cle,crd,IupaMi20,defense,0,,,,,
player,201511010cle,crd,IupaMi20,def_pct,0%,,,,,
player,201511010cle,crd,IupaMi20,special_teams,6,,,,,
player,201511010cle,crd,IupaMi20,st_pct,22%,,,,,
player,201511010cle,crd,MassBo00,pos,T,,,,,
player,201511010cle,crd,MassBo00,offense,81,,,,,
player,201511010cle,crd,MassBo00,off_pct,100%,,,,,
player,201511010cle,crd,MassBo00,defense,0,,,,,
player,201511010cle,crd,MassBo00,def_pct,0%,,,,,
player,201511010cle,crd,MassBo00,special_teams,6,,,,,
player,201511010cle,crd,MassBo00,st_pct,22%,,,,,
player,201511010cle,crd,CoopJo01,pos,G,,,,,
player,201511010cle,crd,CoopJo01,offense,81,,,,,
player,201511010cle,crd,CoopJo01,off_pct,100%,,,,,
player,201511010cle,crd,CoopJo01,defense,0,,,,,
player,201511010cle,crd,CoopJo01,def_pct,0%,,,,,
player,201511010cle,crd,CoopJo01,special_teams,6,,,,,
player,201511010cle,crd,CoopJo01,st_pct,22%,,,,,
player,201511010cle,crd,SendLy20,pos,C,,,,,
player,201511010cle,crd,SendLy20,offense,81,,,,,
player,201511010cle,crd,SendLy20,off_pct,100%,,,,,
player,201511010cle,crd,SendLy20,defense,0,,,,,
player,201511010cle,crd,SendLy20,def_pct,0%,,,,,
player,201511010cle,crd,SendLy20,special_teams,0,,,,,
player,201511010cle,crd,SendLy20,st_pct,0%,,,,,
player,201511010cle,crd,PalmCa00,pos,QB,,,,,
player,201511010cle,crd,PalmCa00,offense,81,,,,,
player,201511010cle,crd,PalmCa00,off_pct,100%,,,,,
player,201511010cle,crd,PalmCa00,defense,0,,,,,
player,201511010cle,crd,PalmCa00,def_pct,0%,,,,,
player,201511010cle,crd,PalmCa00,special_teams,0,,,,,
player,201511010cle,crd,PalmCa00,st_pct,0%,,,,,
player,201511010cle,crd,FitzLa00,pos,WR,,,,,
player,201511010cle,crd,FitzLa00,offense,77,,,,,
player,201511010cle,crd,FitzLa00,off_pct,95%,,,,,
player,201511010cle,crd,FitzLa00,defense,0,,,,,
player,201511010cle,crd,FitzLa00,def_pct,0%,,,,,
player,201511010cle,crd,FitzLa00,special_teams,0,,,,,
player,201511010cle,crd,FitzLa00,st_pct,0%,,,,,
player,201511010cle,crd,FloyMi00,pos,WR,,,,,
player,201511010cle,crd,FloyMi00,offense,67,,,,,
player,201511010cle,crd,FloyMi00,off_pct,83%,,,,,
player,201511010cle,crd,FloyMi00,defense,0,,,,,
player,201511010cle,crd,FloyMi00,def_pct,0%,,,,,
player,201511010cle,crd,FloyMi00,special_teams,0,,,,,
player,201511010cle,crd,FloyMi00,st_pct,0%,,,,,
player,201511010cle,crd,GresJe00,pos,TE,,,,,
player,201511010cle,crd,GresJe00,offense,66,,,,,
player,201511010cle,crd,GresJe00,off_pct,81%,,,,,
player,201511010cle,crd,GresJe00,defense,0,,,,,
player,201511010cle,crd,GresJe00,def_pct,0%,,,,,
player,201511010cle,crd,GresJe00,special_teams,0,,,,,
player,201511010cle,crd,GresJe00,st_pct,0%,,,,,
player,201511010cle,crd,JohnCh04,pos,RB,,,,,
player,201511010cle,crd,JohnCh04,offense,51,,,,,
player,201511010cle,crd,JohnCh04,off_pct,63%,,,,,
player,201511010cle,crd,JohnCh04,defense,0,,,,,
player,201511010cle,crd,JohnCh04,def_pct,0%,,,,,
player,201511010cle,crd,JohnCh04,special_teams,0,,,,,
player,201511010cle,crd,JohnCh04,st_pct,0%,,,,,
player,201511010cle,crd,BrowJa03,pos,WR,,,,,
player,201511010cle,crd,BrowJa03,offense,38,,,,,
player,201511010cle,crd,BrowJa03,off_pct,47%,,,,,
player,201511010cle,crd,BrowJa03,defense,0,,,,,
player,201511010cle,crd,BrowJa03,def_pct,0%,,,,,
player,201511010cle,crd,BrowJa03,special_teams,16,,,,,
player,201511010cle,crd,BrowJa03,st_pct,59%,,,,,
player,201511010cle,crd,NiklTr00,pos,TE,,,,,
player,201511010cle,crd,NiklTr00,offense,34,,,,,
player,201511010cle,crd,NiklTr00,off_pct,42%,,,,,
player,201511010cle,crd,NiklTr00,defense,0,,,,,
player,201511010cle,crd,NiklTr00,def_pct,0%,,,,,
player,201511010cle,crd,NiklTr00,special_teams,6,,,,,
player,201511010cle,crd,NiklTr00,st_pct,22%,,,,,
player,201511010cle,crd,ElliAn00,pos,RB,,,,,
player,201511010cle,crd,ElliAn00,offense,26,,,,,
player,201511010cle,crd,ElliAn00,off_pct,32%,,,,,
player,201511010cle,crd,ElliAn00,defense,0,,,,,
player,201511010cle,crd,ElliAn00,def_pct,0%,,,,,
player,201511010cle,crd,ElliAn00,special_teams,0,,,,,
player,201511010cle,crd,ElliAn00,st_pct,0%,,,,,
player,201511010cle,crd,NelsJJ00,pos,WR,,,,,
player,201511010cle,crd,NelsJJ00,offense,20,,,,,
player,201511010cle,crd,NelsJJ00,off_pct,25%,,,,,
player,201511010cle,crd,NelsJJ00,defense,0,,,,,
player,201511010cle,crd,NelsJJ00,def_pct,0%,,,,,
player,201511010cle,crd,NelsJJ00,special_teams,0,,,,,
player,201511010cle,crd,NelsJJ00,st_pct,0%,,,,,
player,201511010cle,crd,ShipA.20,pos,C,,,,,
player,201511010cle,crd,ShipA.20,offense,13,,,,,
player,201511010cle,crd,ShipA.20,off_pct,16%,,,,,
player,201511010cle,crd,ShipA.20,defense,0,,,,,
player,201511010cle,crd,ShipA.20,def_pct,0%,,,,,
player,201511010cle,crd,ShipA.20,special_teams,0,,,,,
player,201511010cle,crd,ShipA.20,st_pct,0%,,,,,
player,201511010cle,crd,JohnDa08,pos,RB,,,,,
player,201511010cle,crd,JohnDa08,offense,6,,,,,
player,201511010cle,crd,JohnDa08,off_pct,7%,,,,,
player,201511010cle,crd,JohnDa08,defense,0,,,,,
player,201511010cle,crd,JohnDa08,def_pct,0%,,,,,
player,201511010cle,crd,JohnDa08,special_teams,16,,,,,
player,201511010cle,crd,JohnDa08,st_pct,59%,,,,,
player,201511010cle,crd,TaylSt00,pos,RB,,,,,
player,201511010cle,crd,TaylSt00,offense,4,,,,,
player,201511010cle,crd,TaylSt00,off_pct,5%,,,,,
player,201511010cle,crd,TaylSt00,defense,0,,,,,
player,201511010cle,crd,TaylSt00,def_pct,0%,,,,,
player,201511010cle,crd,TaylSt00,special_teams,18,,,,,
player,201511010cle,crd,TaylSt00,st_pct,67%,,,,,
player,201511010cle,crd,GoldBr00,pos,WR,,,,,
player,201511010cle,crd,GoldBr00,offense,3,,,,,
player,201511010cle,crd,GoldBr00,off_pct,4%,,,,,
player,201511010cle,crd,GoldBr00,defense,0,,,,,
player,201511010cle,crd,GoldBr00,def_pct,0%,,,,,
player,201511010cle,crd,GoldBr00,special_teams,18,,,,,
player,201511010cle,crd,GoldBr00,st_pct,67%,,,,,
player,201511010cle,crd,BethJu00,pos,CB,,,,,
player,201511010cle,crd,BethJu00,offense,0,,,,,
player,201511010cle,crd,BethJu00,off_pct,0%,,,,,
player,201511010cle,crd,BethJu00,defense,63,,,,,
player,201511010cle,crd,BethJu00,def_pct,100%,,,,,
player,201511010cle,crd,BethJu00,special_teams,17,,,,,
player,201511010cle,crd,BethJu00,st_pct,63%,,,,,
player,201511010cle,crd,PetePa00,pos,CB,,,,,
player,201511010cle,crd,PetePa00,offense,0,,,,,
player,201511010cle,crd,PetePa00,off_pct,0%,,,,,
player,201511010cle,crd,PetePa00,defense,63,,,,,
player,201511010cle,crd,PetePa00,def_pct,100%,,,,,
player,201511010cle,crd,PetePa00,special_teams,15,,,,,
player,201511010cle,crd,PetePa00,st_pct,56%,,,,,
player,201511010cle,crd,JohnRa98,pos,FS,,,,,
player,201511010cle,crd,JohnRa98,offense,0,,,,,
player,201511010cle,crd,JohnRa98,off_pct,0%,,,,,
player,201511010cle,crd,JohnRa98,defense,63,,,,,
player,201511010cle,crd,JohnRa98,def_pct,100%,,,,,
player,201511010cle,crd,JohnRa98,special_teams,11,,,,,
player,201511010cle,crd,JohnRa98,st_pct,41%,,,,,
player,201511010cle,crd,MathTy00,pos,FS,,,,,
player,201511010cle,crd,MathTy00,offense,0,,,,,
player,201511010cle,crd,MathTy00,off_pct,0%,,,,,
player,201511010cle,crd,MathTy00,defense,63,,,,,
player,201511010cle,crd,MathTy00,def_pct,100%,,,,,
player,201511010cle,crd,MathTy00,special_teams,3,,,,,
player,201511010cle,crd,MathTy00,st_pct,11%,,,,,
player,201511010cle,crd,MintKe00,pos,LB,,,,,
player,201511010cle,crd,MintKe00,offense,0,,,,,
player,201511010cle,crd,MintKe00,off_pct,0%,,,,,
player,201511010cle,crd,MintKe00,defense,63,,,,,
player,201511010cle,crd,MintKe00,def_pct,100%,,,,,
player,201511010cle,crd,MintKe00,special_teams,3,,,,,
player,201511010cle,crd,MintKe00,st_pct,11%,,,,,
player,201511010cle,crd,BucaDe00,pos,SS,,,,,
player,201511010cle,crd,BucaDe00,offense,0,,,,,
player,201511010cle,crd,BucaDe00,off_pct,0%,,,,,
player,201511010cle,crd,BucaDe00,defense,63,,,,,
player,201511010cle,crd,BucaDe00,def_pct,100%,,,,,
player,201511010cle,crd,BucaDe00,special_teams,2,,,,,
player,201511010cle,crd,BucaDe00,st_pct,7%,,,,,
player,201511010cle,crd,CampCa99,pos,DT,,,,,
player,201511010cle,crd,CampCa99,offense,0,,,,,
player,201511010cle,crd,CampCa99,off_pct,0%,,,,,
player,201511010cle,crd,CampCa99,defense,54,,,,,
player,201511010cle,crd,CampCa99,def_pct,86%,,,,,
player,201511010cle,crd,CampCa99,special_teams,9,,,,,
player,201511010cle,crd,CampCa99,st_pct,33%,,,,,
player,201511010cle,crd,GoldMa00,pos,LB,,,,,
player,201511010cle,crd,GoldMa00,offense,0,,,,,
player,201511010cle,crd,GoldMa00,off_pct,0%,,,,,
player,201511010cle,crd,GoldMa00,defense,54,,,,,
player,201511010cle,crd,GoldMa00,def_pct,86%,,,,,
player,201511010cle,crd,GoldMa00,special_teams,7,,,,,
player,201511010cle,crd,GoldMa00,st_pct,26%,,,,,
player,201511010cle,crd,RuckFr99,pos,DT,,,,,
player,201511010cle,crd,RuckFr99,offense,0,,,,,
player,201511010cle,crd,RuckFr99,off_pct,0%,,,,,
player,201511010cle,crd,RuckFr99,defense,46,,,,,
player,201511010cle,crd,RuckFr99,def_pct,73%,,,,,
player,201511010cle,crd,RuckFr99,special_teams,9,,,,,
player,201511010cle,crd,RuckFr99,st_pct,33%,,,,,
player,201511010cle,crd,JeffTo00,pos,SS,,,,,
player,201511010cle,crd,JeffTo00,offense,0,,,,,
player,201511010cle,crd,JeffTo00,off_pct,0%,,,,,
player,201511010cle,crd,JeffTo00,defense,34,,,,,
player,201511010cle,crd,JeffTo00,def_pct,54%,,,,,
player,201511010cle,crd,JeffTo00,special_teams,4,,,,,
player,201511010cle,crd,JeffTo00,st_pct,15%,,,,,
player,201511010cle,crd,WoodLa99,pos,LB,,,,,
player,201511010cle,crd,WoodLa99,offense,0,,,,,
player,201511010cle,crd,WoodLa99,off_pct,0%,,,,,
player,201511010cle,crd,WoodLa99,defense,34,,,,,
player,201511010cle,crd,WoodLa99,def_pct,54%,,,,,
player,201511010cle,crd,WoodLa99,special_teams,1,,,,,
player,201511010cle,crd,WoodLa99,st_pct,4%,,,,,
player,201511010cle,crd,FreeDw00,pos,LB,,,,,
player,201511010cle,crd,FreeDw00,offense,0,,,,,
player,201511010cle,crd,FreeDw00,off_pct,0%,,,,,
player,201511010cle,crd,FreeDw00,defense,25,,,,,
player,201511010cle,crd,FreeDw00,def_pct,40%,,,,,
player,201511010cle,crd,FreeDw00,special_teams,0,,,,,
player,201511010cle,crd,FreeDw00,st_pct,0%,,,,,
player,201511010cle,crd,GuntRo00,pos,NT,,,,,
player,201511010cle,crd,GuntRo00,offense,0,,,,,
player,201511010cle,crd,GuntRo00,off_pct,0%,,,,,
player,201511010cle,crd,GuntRo00,defense,24,,,,,
player,201511010cle,crd,GuntRo00,def_pct,38%,,,,,
player,201511010cle,crd,GuntRo00,special_teams,3,,,,,
player,201511010cle,crd,GuntRo00,st_pct,11%,,,,,
player,201511010cle,crd,ReddCo20,pos,DT,,,,,
player,201511010cle,crd,ReddCo20,offense,0,,,,,
player,201511010cle,crd,ReddCo20,off_pct,0%,,,,,
player,201511010cle,crd,ReddCo20,defense,19,,,,,
player,201511010cle,crd,ReddCo20,def_pct,30%,,,,,
player,201511010cle,crd,ReddCo20,special_teams,0,,,,,
player,201511010cle,crd,ReddCo20,st_pct,0%,,,,,
player,201511010cle,crd,MaurJo00,pos,DT,,,,,
player,201511010cle,crd,MaurJo00,offense,0,,,,,
player,201511010cle,crd,MaurJo00,off_pct,0%,,,,,
player,201511010cle,crd,MaurJo00,defense,11,,,,,
player,201511010cle,crd,MaurJo00,def_pct,17%,,,,,
player,201511010cle,crd,MaurJo00,special_teams,15,,,,,
player,201511010cle,crd,MaurJo00,st_pct,56%,,,,,
player,201511010cle,crd,StinEd00,pos,DT,,,,,
player,201511010cle,crd,StinEd00,offense,0,,,,,
player,201511010cle,crd,StinEd00,off_pct,0%,,,,,
player,201511010cle,crd,StinEd00,defense,10,,,,,
player,201511010cle,crd,StinEd00,def_pct,16%,,,,,
player,201511010cle,crd,StinEd00,special_teams,0,,,,,
player,201511010cle,crd,StinEd00,st_pct,0%,,,,,
player,201511010cle,crd,WeatSe99,pos,LB,,,,,
player,201511010cle,crd,WeatSe99,offense,0,,,,,
player,201511010cle,crd,WeatSe99,off_pct,0%,,,,,
player,201511010cle,crd,WeatSe99,defense,4,,,,,
player,201511010cle,crd,WeatSe99,def_pct,6%,,,,,
player,201511010cle,crd,WeatSe99,special_teams,12,,,,,
player,201511010cle,crd,WeatSe99,st_pct,44%,,,,,
player,201511010cle,crd,MartKa00,pos,LB,,,,,
player,201511010cle,crd,MartKa00,offense,0,,,,,
player,201511010cle,crd,MartKa00,off_pct,0%,,,,,
player,201511010cle,crd,MartKa00,defense,0,,,,,
player,201511010cle,crd,MartKa00,def_pct,0%,,,,,
player,201511010cle,crd,MartKa00,special_teams,20,,,,,
player,201511010cle,crd,MartKa00,st_pct,74%,,,,,
player,201511010cle,crd,FuaxAl00,pos,LB,,,,,
player,201511010cle,crd,FuaxAl00,offense,0,,,,,
player,201511010cle,crd,FuaxAl00,off_pct,0%,,,,,
player,201511010cle,crd,FuaxAl00,defense,0,,,,,
player,201511010cle,crd,FuaxAl00,def_pct,0%,,,,,
player,201511010cle,crd,FuaxAl00,special_teams,18,,,,,
player,201511010cle,crd,FuaxAl00,st_pct,67%,,,,,
player,201511010cle,crd,BrooCa00,pos,CB,,,,,
player,201511010cle,crd,BrooCa00,offense,0,,,,,
player,201511010cle,crd,BrooCa00,off_pct,0%,,,,,
player,201511010cle,crd,BrooCa00,defense,0,,,,,
player,201511010cle,crd,BrooCa00,def_pct,0%,,,,,
player,201511010cle,crd,BrooCa00,special_teams,16,,,,,
player,201511010cle,crd,BrooCa00,st_pct,59%,,,,,
player,201511010cle,crd,CataCh00,pos,K,,,,,
player,201511010cle,crd,CataCh00,offense,0,,,,,
player,201511010cle,crd,CataCh00,off_pct,0%,,,,,
player,201511010cle,crd,CataCh00,defense,0,,,,,
player,201511010cle,crd,CataCh00,def_pct,0%,,,,,
player,201511010cle,crd,CataCh00,special_teams,12,,,,,
player,201511010cle,crd,CataCh00,st_pct,44%,,,,,
player,201511010cle,crd,ButlDr00,pos,P,,,,,
player,201511010cle,crd,ButlDr00,offense,0,,,,,
player,201511010cle,crd,ButlDr00,off_pct,0%,,,,,
player,201511010cle,crd,ButlDr00,defense,0,,,,,
player,201511010cle,crd,ButlDr00,def_pct,0%,,,,,
player,201511010cle,crd,ButlDr00,special_teams,8,,,,,
player,201511010cle,crd,ButlDr00,st_pct,30%,,,,,
player,201511010cle,crd,LeacMi00,pos,LS,,,,,
player,201511010cle,crd,LeacMi00,offense,0,,,,,
player,201511010cle,crd,LeacMi00,off_pct,0%,,,,,
player,201511010cle,crd,LeacMi00,defense,0,,,,,
player,201511010cle,crd,LeacMi00,def_pct,0%,,,,,
player,201511010cle,crd,LeacMi00,special_teams,8,,,,,
player,201511010cle,crd,LeacMi00,st_pct,30%,,,,,
player,201511010cle,crd,SoweBr00,pos,T,,,,,
player,201511010cle,crd,SoweBr00,offense,0,,,,,
player,201511010cle,crd,SoweBr00,off_pct,0%,,,,,
player,201511010cle,crd,SoweBr00,defense,0,,,,,
player,201511010cle,crd,SoweBr00,def_pct,0%,,,,,
player,201511010cle,crd,SoweBr00,special_teams,6,,,,,
player,201511010cle,crd,SoweBr00,st_pct,22%,,,,,
