game,2015,9,20151108,201511080nwe,was,"Washington Redskins",10,nwe,"New England Patriots",27
player,201511080nwe,nwe,NinkRo20,offense,0,,,,,
player,201511080nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201511080nwe,nwe,NinkRo20,defense,47,,,,,
player,201511080nwe,nwe,NinkRo20,def_pct,81%,,,,,
player,201511080nwe,nwe,NinkRo20,special_teams,4,,,,,
player,201511080nwe,nwe,NinkRo20,st_pct,18%,,,,,
player,201511080nwe,nwe,ChunPa99,pos,SS,,,,,
player,201511080nwe,nwe,ChunPa99,offense,0,,,,,
player,201511080nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201511080nwe,nwe,ChunPa99,defense,45,,,,,
player,201511080nwe,nwe,ChunPa99,def_pct,78%,,,,,
player,201511080nwe,nwe,ChunPa99,special_teams,13,,,,,
player,201511080nwe,nwe,ChunPa99,st_pct,59%,,,,,
player,201511080nwe,nwe,HighDo01,pos,LB,,,,,
player,201511080nwe,nwe,HighDo01,offense,0,,,,,
player,201511080nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201511080nwe,nwe,HighDo01,defense,36,,,,,
player,201511080nwe,nwe,HighDo01,def_pct,62%,,,,,
player,201511080nwe,nwe,HighDo01,special_teams,3,,,,,
player,201511080nwe,nwe,HighDo01,st_pct,14%,,,,,
player,201511080nwe,nwe,EaslDo00,pos,DT,,,,,
player,201511080nwe,nwe,EaslDo00,offense,0,,,,,
player,201511080nwe,nwe,EaslDo00,off_pct,0%,,,,,
player,201511080nwe,nwe,EaslDo00,defense,30,,,,,
player,201511080nwe,nwe,EaslDo00,def_pct,52%,,,,,
player,201511080nwe,nwe,EaslDo00,special_teams,4,,,,,
player,201511080nwe,nwe,EaslDo00,st_pct,18%,,,,,
player,201511080nwe,nwe,BrowMa01,pos,DT,,,,,
player,201511080nwe,nwe,BrowMa01,offense,0,,,,,
player,201511080nwe,nwe,BrowMa01,off_pct,0%,,,,,
player,201511080nwe,nwe,BrowMa01,defense,23,,,,,
player,201511080nwe,nwe,BrowMa01,def_pct,40%,,,,,
player,201511080nwe,nwe,BrowMa01,special_teams,2,,,,,
player,201511080nwe,nwe,BrowMa01,st_pct,9%,,,,,
player,201511080nwe,nwe,HickAk00,pos,DE,,,,,
player,201511080nwe,nwe,HickAk00,offense,0,,,,,
player,201511080nwe,nwe,HickAk00,off_pct,0%,,,,,
player,201511080nwe,nwe,HickAk00,defense,21,,,,,
player,201511080nwe,nwe,HickAk00,def_pct,36%,,,,,
player,201511080nwe,nwe,HickAk00,special_teams,0,,,,,
player,201511080nwe,nwe,HickAk00,st_pct,0%,,,,,
player,201511080nwe,nwe,HarmDu00,pos,FS,,,,,
player,201511080nwe,nwe,HarmDu00,offense,0,,,,,
player,201511080nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201511080nwe,nwe,HarmDu00,defense,20,,,,,
player,201511080nwe,nwe,HarmDu00,def_pct,34%,,,,,
player,201511080nwe,nwe,HarmDu00,special_teams,0,,,,,
player,201511080nwe,nwe,HarmDu00,st_pct,0%,,,,,
player,201511080nwe,nwe,BranAl99,pos,DT,,,,,
player,201511080nwe,nwe,BranAl99,offense,0,,,,,
player,201511080nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201511080nwe,nwe,BranAl99,defense,18,,,,,
player,201511080nwe,nwe,BranAl99,def_pct,31%,,,,,
player,201511080nwe,nwe,BranAl99,special_teams,7,,,,,
player,201511080nwe,nwe,BranAl99,st_pct,32%,,,,,
player,201511080nwe,nwe,RichJo00,pos,DB,,,,,
player,201511080nwe,nwe,RichJo00,offense,0,,,,,
player,201511080nwe,nwe,RichJo00,off_pct,0%,,,,,
player,201511080nwe,nwe,RichJo00,defense,15,,,,,
player,201511080nwe,nwe,RichJo00,def_pct,26%,,,,,
player,201511080nwe,nwe,RichJo00,special_teams,14,,,,,
player,201511080nwe,nwe,RichJo00,st_pct,64%,,,,,
player,201511080nwe,nwe,GrisGe00,pos,DE,,,,,
player,201511080nwe,nwe,GrisGe00,offense,0,,,,,
player,201511080nwe,nwe,GrisGe00,off_pct,0%,,,,,
player,201511080nwe,nwe,GrisGe00,defense,14,,,,,
player,201511080nwe,nwe,GrisGe00,def_pct,24%,,,,,
player,201511080nwe,nwe,GrisGe00,special_teams,8,,,,,
player,201511080nwe,nwe,GrisGe00,st_pct,36%,,,,,
player,201511080nwe,nwe,MayoJe99,pos,LB,,,,,
player,201511080nwe,nwe,MayoJe99,offense,0,,,,,
player,201511080nwe,nwe,MayoJe99,off_pct,0%,,,,,
player,201511080nwe,nwe,MayoJe99,defense,13,,,,,
player,201511080nwe,nwe,MayoJe99,def_pct,22%,,,,,
player,201511080nwe,nwe,MayoJe99,special_teams,1,,,,,
player,201511080nwe,nwe,MayoJe99,st_pct,5%,,,,,
player,201511080nwe,nwe,BostJo00,pos,LB,,,,,
player,201511080nwe,nwe,BostJo00,offense,0,,,,,
player,201511080nwe,nwe,BostJo00,off_pct,0%,,,,,
player,201511080nwe,nwe,BostJo00,defense,10,,,,,
player,201511080nwe,nwe,BostJo00,def_pct,17%,,,,,
player,201511080nwe,nwe,BostJo00,special_teams,14,,,,,
player,201511080nwe,nwe,BostJo00,st_pct,64%,,,,,
player,201511080nwe,nwe,SiliSe00,pos,DT,,,,,
player,201511080nwe,nwe,SiliSe00,offense,0,,,,,
player,201511080nwe,nwe,SiliSe00,off_pct,0%,,,,,
player,201511080nwe,nwe,SiliSe00,defense,10,,,,,
player,201511080nwe,nwe,SiliSe00,def_pct,17%,,,,,
player,201511080nwe,nwe,SiliSe00,special_teams,5,,,,,
player,201511080nwe,nwe,SiliSe00,st_pct,23%,,,,,
player,201511080nwe,nwe,EbneNa00,pos,FS,,,,,
player,201511080nwe,nwe,EbneNa00,offense,0,,,,,
player,201511080nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201511080nwe,nwe,EbneNa00,defense,0,,,,,
player,201511080nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201511080nwe,nwe,EbneNa00,special_teams,17,,,,,
player,201511080nwe,nwe,EbneNa00,st_pct,77%,,,,,
player,201511080nwe,nwe,KingBr02,pos,LB,,,,,
player,201511080nwe,nwe,KingBr02,offense,0,,,,,
player,201511080nwe,nwe,KingBr02,off_pct,0%,,,,,
player,201511080nwe,nwe,KingBr02,defense,0,,,,,
player,201511080nwe,nwe,KingBr02,def_pct,0%,,,,,
player,201511080nwe,nwe,KingBr02,special_teams,13,,,,,
player,201511080nwe,nwe,KingBr02,st_pct,59%,,,,,
player,201511080nwe,nwe,GostSt20,pos,K,,,,,
player,201511080nwe,nwe,GostSt20,offense,0,,,,,
player,201511080nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201511080nwe,nwe,GostSt20,defense,0,,,,,
player,201511080nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201511080nwe,nwe,GostSt20,special_teams,11,,,,,
player,201511080nwe,nwe,GostSt20,st_pct,50%,,,,,
player,201511080nwe,nwe,MelvRa00,pos,CB,,,,,
player,201511080nwe,nwe,MelvRa00,offense,0,,,,,
player,201511080nwe,nwe,MelvRa00,off_pct,0%,,,,,
player,201511080nwe,nwe,MelvRa00,defense,0,,,,,
player,201511080nwe,nwe,MelvRa00,def_pct,0%,,,,,
player,201511080nwe,nwe,MelvRa00,special_teams,9,,,,,
player,201511080nwe,nwe,MelvRa00,st_pct,41%,,,,,
player,201511080nwe,nwe,McDoDe01,pos,DB,,,,,
player,201511080nwe,nwe,McDoDe01,offense,0,,,,,
player,201511080nwe,nwe,McDoDe01,off_pct,0%,,,,,
player,201511080nwe,nwe,McDoDe01,defense,0,,,,,
player,201511080nwe,nwe,McDoDe01,def_pct,0%,,,,,
player,201511080nwe,nwe,McDoDe01,special_teams,9,,,,,
player,201511080nwe,nwe,McDoDe01,st_pct,41%,,,,,
player,201511080nwe,nwe,AlleRy01,pos,P,,,,,
player,201511080nwe,nwe,AlleRy01,offense,0,,,,,
player,201511080nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201511080nwe,nwe,AlleRy01,defense,0,,,,,
player,201511080nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201511080nwe,nwe,AlleRy01,special_teams,7,,,,,
player,201511080nwe,nwe,AlleRy01,st_pct,32%,,,,,
player,201511080nwe,nwe,CardJo00,pos,LS,,,,,
player,201511080nwe,nwe,CardJo00,offense,0,,,,,
player,201511080nwe,nwe,CardJo00,off_pct,0%,,,,,
player,201511080nwe,nwe,CardJo00,defense,0,,,,,
player,201511080nwe,nwe,CardJo00,def_pct,0%,,,,,
player,201511080nwe,nwe,CardJo00,special_teams,7,,,,,
player,201511080nwe,nwe,CardJo00,st_pct,32%,,,,,
player,201511080nwe,nwe,WilsTa00,pos,SS,,,,,
player,201511080nwe,nwe,WilsTa00,offense,0,,,,,
player,201511080nwe,nwe,WilsTa00,off_pct,0%,,,,,
player,201511080nwe,nwe,WilsTa00,defense,0,,,,,
player,201511080nwe,nwe,WilsTa00,def_pct,0%,,,,,
player,201511080nwe,nwe,WilsTa00,special_teams,4,,,,,
player,201511080nwe,nwe,WilsTa00,st_pct,18%,,,,,
player,201511080nwe,was,MoseMo00,pos,T,,,,,
player,201511080nwe,was,MoseMo00,offense,58,,,,,
player,201511080nwe,was,MoseMo00,off_pct,100%,,,,,
player,201511080nwe,was,MoseMo00,defense,0,,,,,
player,201511080nwe,was,MoseMo00,def_pct,0%,,,,,
player,201511080nwe,was,MoseMo00,special_teams,2,,,,,
player,201511080nwe,was,MoseMo00,st_pct,9%,,,,,
player,201511080nwe,was,LongSp00,pos,G,,,,,
player,201511080nwe,was,LongSp00,offense,58,,,,,
player,201511080nwe,was,LongSp00,off_pct,100%,,,,,
player,201511080nwe,was,LongSp00,defense,0,,,,,
player,201511080nwe,was,LongSp00,def_pct,0%,,,,,
player,201511080nwe,was,LongSp00,special_teams,2,,,,,
player,201511080nwe,was,LongSp00,st_pct,9%,,,,,
player,201511080nwe,was,ScheBr00,pos,G,,,,,
player,201511080nwe,was,ScheBr00,offense,58,,,,,
player,201511080nwe,was,ScheBr00,off_pct,100%,,,,,
player,201511080nwe,was,ScheBr00,defense,0,,,,,
player,201511080nwe,was,ScheBr00,def_pct,0%,,,,,
player,201511080nwe,was,ScheBr00,special_teams,2,,,,,
player,201511080nwe,was,ScheBr00,st_pct,9%,,,,,
player,201511080nwe,was,WillTr21,pos,T,,,,,
player,201511080nwe,was,WillTr21,offense,58,,,,,
player,201511080nwe,was,WillTr21,off_pct,100%,,,,,
player,201511080nwe,was,WillTr21,defense,0,,,,,
player,201511080nwe,was,WillTr21,def_pct,0%,,,,,
player,201511080nwe,was,WillTr21,special_teams,0,,,,,
player,201511080nwe,was,WillTr21,st_pct,0%,,,,,
player,201511080nwe,was,CousKi00,pos,QB,,,,,
player,201511080nwe,was,CousKi00,offense,58,,,,,
player,201511080nwe,was,CousKi00,off_pct,100%,,,,,
player,201511080nwe,was,CousKi00,defense,0,,,,,
player,201511080nwe,was,CousKi00,def_pct,0%,,,,,
player,201511080nwe,was,CousKi00,special_teams,0,,,,,
player,201511080nwe,was,CousKi00,st_pct,0%,,,,,
player,201511080nwe,was,LeRiJo00,pos,C,,,,,
player,201511080nwe,was,LeRiJo00,offense,57,,,,,
player,201511080nwe,was,LeRiJo00,off_pct,98%,,,,,
player,201511080nwe,was,LeRiJo00,defense,0,,,,,
player,201511080nwe,was,LeRiJo00,def_pct,0%,,,,,
player,201511080nwe,was,LeRiJo00,special_teams,2,,,,,
player,201511080nwe,was,LeRiJo00,st_pct,9%,,,,,
player,201511080nwe,was,CrowJa00,pos,WR,,,,,
player,201511080nwe,was,CrowJa00,offense,55,,,,,
player,201511080nwe,was,CrowJa00,off_pct,95%,,,,,
player,201511080nwe,was,CrowJa00,defense,0,,,,,
player,201511080nwe,was,CrowJa00,def_pct,0%,,,,,
player,201511080nwe,was,CrowJa00,special_teams,2,,,,,
player,201511080nwe,was,CrowJa00,st_pct,9%,,,,,
player,201511080nwe,was,GarcPi00,pos,WR,,,,,
player,201511080nwe,was,GarcPi00,offense,51,,,,,
player,201511080nwe,was,GarcPi00,off_pct,88%,,,,,
player,201511080nwe,was,GarcPi00,defense,0,,,,,
player,201511080nwe,was,GarcPi00,def_pct,0%,,,,,
player,201511080nwe,was,GarcPi00,special_teams,0,,,,,
player,201511080nwe,was,GarcPi00,st_pct,0%,,,,,
player,201511080nwe,was,JackDe00,pos,WR,,,,,
player,201511080nwe,was,JackDe00,offense,49,,,,,
player,201511080nwe,was,JackDe00,off_pct,84%,,,,,
player,201511080nwe,was,JackDe00,defense,0,,,,,
player,201511080nwe,was,JackDe00,def_pct,0%,,,,,
player,201511080nwe,was,JackDe00,special_teams,0,,,,,
player,201511080nwe,was,JackDe00,st_pct,0%,,,,,
player,201511080nwe,was,ReedJo02,pos,TE,,,,,
player,201511080nwe,was,ReedJo02,offense,43,,,,,
player,201511080nwe,was,ReedJo02,off_pct,74%,,,,,
player,201511080nwe,was,ReedJo02,defense,0,,,,,
player,201511080nwe,was,ReedJo02,def_pct,0%,,,,,
player,201511080nwe,was,ReedJo02,special_teams,0,,,,,
player,201511080nwe,was,ReedJo02,st_pct,0%,,,,,
player,201511080nwe,was,JoneMa04,pos,RB,,,,,
player,201511080nwe,was,JoneMa04,offense,24,,,,,
player,201511080nwe,was,JoneMa04,off_pct,41%,,,,,
player,201511080nwe,was,JoneMa04,defense,0,,,,,
player,201511080nwe,was,JoneMa04,def_pct,0%,,,,,
player,201511080nwe,was,JoneMa04,special_teams,1,,,,,
player,201511080nwe,was,JoneMa04,st_pct,5%,,,,,
player,201511080nwe,was,ThomCh03,pos,RB,,,,,
player,201511080nwe,was,ThomCh03,offense,22,,,,,
player,201511080nwe,was,ThomCh03,off_pct,38%,,,,,
player,201511080nwe,was,ThomCh03,defense,0,,,,,
player,201511080nwe,was,ThomCh03,def_pct,0%,,,,,
player,201511080nwe,was,ThomCh03,special_teams,5,,,,,
player,201511080nwe,was,ThomCh03,st_pct,23%,,,,,
player,201511080nwe,was,CarrDe00,pos,TE,,,,,
player,201511080nwe,was,CarrDe00,offense,17,,,,,
player,201511080nwe,was,CarrDe00,off_pct,29%,,,,,
player,201511080nwe,was,CarrDe00,defense,0,,,,,
player,201511080nwe,was,CarrDe00,def_pct,0%,,,,,
player,201511080nwe,was,CarrDe00,special_teams,9,,,,,
player,201511080nwe,was,CarrDe00,st_pct,41%,,,,,
player,201511080nwe,was,MorrAl00,pos,RB,,,,,
player,201511080nwe,was,MorrAl00,offense,10,,,,,
player,201511080nwe,was,MorrAl00,off_pct,17%,,,,,
player,201511080nwe,was,MorrAl00,defense,0,,,,,
player,201511080nwe,was,MorrAl00,def_pct,0%,,,,,
player,201511080nwe,was,MorrAl00,special_teams,1,,,,,
player,201511080nwe,was,MorrAl00,st_pct,5%,,,,,
player,201511080nwe,was,RobeAn00,pos,WR,,,,,
player,201511080nwe,was,RobeAn00,offense,9,,,,,
player,201511080nwe,was,RobeAn00,off_pct,16%,,,,,
player,201511080nwe,was,RobeAn00,defense,0,,,,,
player,201511080nwe,was,RobeAn00,def_pct,0%,,,,,
player,201511080nwe,was,RobeAn00,special_teams,5,,,,,
player,201511080nwe,was,RobeAn00,st_pct,23%,,,,,
player,201511080nwe,was,GranRy01,pos,WR,,,,,
player,201511080nwe,was,GranRy01,offense,7,,,,,
player,201511080nwe,was,GranRy01,off_pct,12%,,,,,
player,201511080nwe,was,GranRy01,defense,0,,,,,
player,201511080nwe,was,GranRy01,def_pct,0%,,,,,
player,201511080nwe,was,GranRy01,special_teams,8,,,,,
player,201511080nwe,was,GranRy01,st_pct,36%,,,,,
player,201511080nwe,was,YounDa01,pos,FB,,,,,
player,201511080nwe,was,YounDa01,offense,2,,,,,
player,201511080nwe,was,YounDa01,off_pct,3%,,,,,
player,201511080nwe,was,YounDa01,defense,0,,,,,
player,201511080nwe,was,YounDa01,def_pct,0%,,,,,
player,201511080nwe,was,YounDa01,special_teams,15,,,,,
player,201511080nwe,was,YounDa01,st_pct,68%,,,,,
player,201511080nwe,was,CompTo00,pos,T,,,,,
player,201511080nwe,was,CompTo00,offense,1,,,,,
player,201511080nwe,was,CompTo00,off_pct,2%,,,,,
player,201511080nwe,was,CompTo00,defense,0,,,,,
player,201511080nwe,was,CompTo00,def_pct,0%,,,,,
player,201511080nwe,was,CompTo00,special_teams,6,,,,,
player,201511080nwe,was,CompTo00,st_pct,27%,,,,,
player,201511080nwe,was,KouaAr00,pos,G,,,,,
player,201511080nwe,was,KouaAr00,offense,1,,,,,
player,201511080nwe,was,KouaAr00,off_pct,2%,,,,,
player,201511080nwe,was,KouaAr00,defense,0,,,,,
player,201511080nwe,was,KouaAr00,def_pct,0%,,,,,
player,201511080nwe,was,KouaAr00,special_teams,2,,,,,
player,201511080nwe,was,KouaAr00,st_pct,9%,,,,,
player,201511080nwe,was,BlacWi20,pos,CB,,,,,
player,201511080nwe,was,BlacWi20,offense,0,,,,,
player,201511080nwe,was,BlacWi20,off_pct,0%,,,,,
player,201511080nwe,was,BlacWi20,defense,80,,,,,
player,201511080nwe,was,BlacWi20,def_pct,100%,,,,,
player,201511080nwe,was,BlacWi20,special_teams,8,,,,,
player,201511080nwe,was,BlacWi20,st_pct,36%,,,,,
player,201511080nwe,was,KerrRy00,pos,LB,,,,,
player,201511080nwe,was,KerrRy00,offense,0,,,,,
player,201511080nwe,was,KerrRy00,off_pct,0%,,,,,
player,201511080nwe,was,KerrRy00,defense,73,,,,,
player,201511080nwe,was,KerrRy00,def_pct,91%,,,,,
player,201511080nwe,was,KerrRy00,special_teams,5,,,,,
player,201511080nwe,was,KerrRy00,st_pct,23%,,,,,
player,201511080nwe,was,GoldDa99,pos,FS,,,,,
player,201511080nwe,was,GoldDa99,offense,0,,,,,
player,201511080nwe,was,GoldDa99,off_pct,0%,,,,,
player,201511080nwe,was,GoldDa99,defense,72,,,,,
player,201511080nwe,was,GoldDa99,def_pct,90%,,,,,
player,201511080nwe,was,GoldDa99,special_teams,7,,,,,
player,201511080nwe,was,GoldDa99,st_pct,32%,,,,,
player,201511080nwe,was,RobiKe01,pos,LB,,,,,
player,201511080nwe,was,RobiKe01,offense,0,,,,,
player,201511080nwe,was,RobiKe01,off_pct,0%,,,,,
player,201511080nwe,was,RobiKe01,defense,66,,,,,
player,201511080nwe,was,RobiKe01,def_pct,82%,,,,,
player,201511080nwe,was,RobiKe01,special_teams,5,,,,,
player,201511080nwe,was,RobiKe01,st_pct,23%,,,,,
player,201511080nwe,was,MurpTr00,pos,LB,,,,,
player,201511080nwe,was,MurpTr00,offense,0,,,,,
player,201511080nwe,was,MurpTr00,off_pct,0%,,,,,
player,201511080nwe,was,MurpTr00,defense,62,,,,,
player,201511080nwe,was,MurpTr00,def_pct,78%,,,,,
player,201511080nwe,was,MurpTr00,special_teams,7,,,,,
player,201511080nwe,was,MurpTr00,st_pct,32%,,,,,
player,201511080nwe,was,CompWi00,pos,LB,,,,,
player,201511080nwe,was,CompWi00,offense,0,,,,,
player,201511080nwe,was,CompWi00,off_pct,0%,,,,,
player,201511080nwe,was,CompWi00,defense,52,,,,,
player,201511080nwe,was,CompWi00,def_pct,65%,,,,,
player,201511080nwe,was,CompWi00,special_teams,13,,,,,
player,201511080nwe,was,CompWi00,st_pct,59%,,,,,
player,201511080nwe,was,CullCh00,pos,CB,,,,,
player,201511080nwe,was,CullCh00,offense,0,,,,,
player,201511080nwe,was,CullCh00,off_pct,0%,,,,,
player,201511080nwe,was,CullCh00,defense,51,,,,,
player,201511080nwe,was,CullCh00,def_pct,64%,,,,,
player,201511080nwe,was,CullCh00,special_teams,0,,,,,
player,201511080nwe,was,CullCh00,st_pct,0%,,,,,
player,201511080nwe,was,JohnJe02,pos,SS,,,,,
player,201511080nwe,was,JohnJe02,offense,0,,,,,
player,201511080nwe,was,JohnJe02,off_pct,0%,,,,,
player,201511080nwe,was,JohnJe02,defense,49,,,,,
player,201511080nwe,was,JohnJe02,def_pct,61%,,,,,
player,201511080nwe,was,JohnJe02,special_teams,13,,,,,
player,201511080nwe,was,JohnJe02,st_pct,59%,,,,,
player,201511080nwe,was,HatcJa20,pos,DE,,,,,
player,201511080nwe,was,HatcJa20,offense,0,,,,,
player,201511080nwe,was,HatcJa20,off_pct,0%,,,,,
player,201511080nwe,was,HatcJa20,defense,49,,,,,
player,201511080nwe,was,HatcJa20,def_pct,61%,,,,,
player,201511080nwe,was,HatcJa20,special_teams,5,,,,,
player,201511080nwe,was,HatcJa20,st_pct,23%,,,,,
player,201511080nwe,was,RilePe00,pos,LB,,,,,
player,201511080nwe,was,RilePe00,offense,0,,,,,
player,201511080nwe,was,RilePe00,off_pct,0%,,,,,
player,201511080nwe,was,RilePe00,defense,49,,,,,
player,201511080nwe,was,RilePe00,def_pct,61%,,,,,
player,201511080nwe,was,RilePe00,special_teams,3,,,,,
player,201511080nwe,was,RilePe00,st_pct,14%,,,,,
player,201511080nwe,was,JarrKy00,pos,FS,,,,,
player,201511080nwe,was,JarrKy00,offense,0,,,,,
player,201511080nwe,was,JarrKy00,off_pct,0%,,,,,
player,201511080nwe,was,JarrKy00,defense,49,,,,,
player,201511080nwe,was,JarrKy00,def_pct,61%,,,,,
player,201511080nwe,was,JarrKy00,special_teams,3,,,,,
player,201511080nwe,was,JarrKy00,st_pct,14%,,,,,
player,201511080nwe,was,BakeCh99,pos,DE,,,,,
player,201511080nwe,was,BakeCh99,offense,0,,,,,
player,201511080nwe,was,BakeCh99,off_pct,0%,,,,,
player,201511080nwe,was,BakeCh99,defense,47,,,,,
player,201511080nwe,was,BakeCh99,def_pct,59%,,,,,
player,201511080nwe,was,BakeCh99,special_teams,0,,,,,
player,201511080nwe,was,BakeCh99,st_pct,0%,,,,,
player,201511080nwe,was,GolsKe20,pos,NT,,,,,
player,201511080nwe,was,GolsKe20,offense,0,,,,,
player,201511080nwe,was,GolsKe20,off_pct,0%,,,,,
player,201511080nwe,was,GolsKe20,defense,33,,,,,
player,201511080nwe,was,GolsKe20,def_pct,41%,,,,,
player,201511080nwe,was,GolsKe20,special_teams,10,,,,,
player,201511080nwe,was,GolsKe20,st_pct,45%,,,,,
player,201511080nwe,was,RobiTr02,pos,FS,,,,,
player,201511080nwe,was,RobiTr02,offense,0,,,,,
player,201511080nwe,was,RobiTr02,off_pct,0%,,,,,
player,201511080nwe,was,RobiTr02,defense,32,,,,,
player,201511080nwe,was,RobiTr02,def_pct,40%,,,,,
player,201511080nwe,was,RobiTr02,special_teams,13,,,,,
player,201511080nwe,was,RobiTr02,st_pct,59%,,,,,
player,201511080nwe,was,BreeBa00,pos,CB,,,,,
player,201511080nwe,was,BreeBa00,offense,0,,,,,
player,201511080nwe,was,BreeBa00,off_pct,0%,,,,,
player,201511080nwe,was,BreeBa00,defense,32,,,,,
player,201511080nwe,was,BreeBa00,def_pct,40%,,,,,
player,201511080nwe,was,BreeBa00,special_teams,0,,,,,
player,201511080nwe,was,BreeBa00,st_pct,0%,,,,,
player,201511080nwe,was,JeanRi99,pos,DE,,,,,
player,201511080nwe,was,JeanRi99,offense,0,,,,,
player,201511080nwe,was,JeanRi99,off_pct,0%,,,,,
player,201511080nwe,was,JeanRi99,defense,28,,,,,
player,201511080nwe,was,JeanRi99,def_pct,35%,,,,,
player,201511080nwe,was,JeanRi99,special_teams,6,,,,,
player,201511080nwe,was,JeanRi99,st_pct,27%,,,,,
player,201511080nwe,was,SmitPr00,pos,LB,,,,,
player,201511080nwe,was,SmitPr00,offense,0,,,,,
player,201511080nwe,was,SmitPr00,off_pct,0%,,,,,
player,201511080nwe,was,SmitPr00,defense,27,,,,,
player,201511080nwe,was,SmitPr00,def_pct,34%,,,,,
player,201511080nwe,was,SmitPr00,special_teams,13,,,,,
player,201511080nwe,was,SmitPr00,st_pct,59%,,,,,
player,201511080nwe,was,PaeaSt00,pos,DE,,,,,
player,201511080nwe,was,PaeaSt00,offense,0,,,,,
player,201511080nwe,was,PaeaSt00,off_pct,0%,,,,,
player,201511080nwe,was,PaeaSt00,defense,23,,,,,
player,201511080nwe,was,PaeaSt00,def_pct,29%,,,,,
player,201511080nwe,was,PaeaSt00,special_teams,0,,,,,
player,201511080nwe,was,PaeaSt00,st_pct,0%,,,,,
player,201511080nwe,was,FostMa00,pos,LB,,,,,
player,201511080nwe,was,FostMa00,offense,0,,,,,
player,201511080nwe,was,FostMa00,off_pct,0%,,,,,
player,201511080nwe,was,FostMa00,defense,5,,,,,
player,201511080nwe,was,FostMa00,def_pct,6%,,,,,
player,201511080nwe,was,FostMa00,special_teams,15,,,,,
player,201511080nwe,was,FostMa00,st_pct,68%,,,,,
player,201511080nwe,was,EverDe01,pos,CB,,,,,
player,201511080nwe,was,EverDe01,offense,0,,,,,
player,201511080nwe,was,EverDe01,off_pct,0%,,,,,
player,201511080nwe,was,EverDe01,defense,1,,,,,
player,201511080nwe,was,EverDe01,def_pct,1%,,,,,
player,201511080nwe,was,EverDe01,special_teams,15,,,,,
player,201511080nwe,was,EverDe01,st_pct,68%,,,,,
player,201511080nwe,was,BateHo00,pos,LB,,,,,
player,201511080nwe,was,BateHo00,offense,0,,,,,
player,201511080nwe,was,BateHo00,off_pct,0%,,,,,
player,201511080nwe,was,BateHo00,defense,0,,,,,
player,201511080nwe,was,BateHo00,def_pct,0%,,,,,
player,201511080nwe,was,BateHo00,special_teams,11,,,,,
player,201511080nwe,was,BateHo00,st_pct,50%,,,,,
player,201511080nwe,was,DunbQu00,pos,CB,,,,,
player,201511080nwe,was,DunbQu00,offense,0,,,,,
player,201511080nwe,was,DunbQu00,off_pct,0%,,,,,
player,201511080nwe,was,DunbQu00,defense,0,,,,,
player,201511080nwe,was,DunbQu00,def_pct,0%,,,,,
player,201511080nwe,was,DunbQu00,special_teams,6,,,,,
player,201511080nwe,was,DunbQu00,st_pct,27%,,,,,
player,201511080nwe,was,SundNi00,pos,LS,,,,,
player,201511080nwe,was,SundNi00,offense,0,,,,,
player,201511080nwe,was,SundNi00,off_pct,0%,,,,,
player,201511080nwe,was,SundNi00,defense,0,,,,,
player,201511080nwe,was,SundNi00,def_pct,0%,,,,,
player,201511080nwe,was,SundNi00,special_teams,6,,,,,
player,201511080nwe,was,SundNi00,st_pct,27%,,,,,
player,201511080nwe,was,WayxTr00,pos,P,,,,,
player,201511080nwe,was,WayxTr00,offense,0,,,,,
player,201511080nwe,was,WayxTr00,off_pct,0%,,,,,
player,201511080nwe,was,WayxTr00,defense,0,,,,,
player,201511080nwe,was,WayxTr00,def_pct,0%,,,,,
player,201511080nwe,was,WayxTr00,special_teams,6,,,,,
player,201511080nwe,was,WayxTr00,st_pct,27%,,,,,
player,201511080nwe,was,HopkDu00,pos,K,,,,,
player,201511080nwe,was,HopkDu00,offense,0,,,,,
player,201511080nwe,was,HopkDu00,off_pct,0%,,,,,
player,201511080nwe,was,HopkDu00,defense,0,,,,,
player,201511080nwe,was,HopkDu00,def_pct,0%,,,,,
player,201511080nwe,was,HopkDu00,special_teams,5,,,,,
player,201511080nwe,was,HopkDu00,st_pct,23%,,,,,
player,201511080nwe,was,NsekTy00,pos,T,,,,,
player,201511080nwe,was,NsekTy00,offense,0,,,,,
player,201511080nwe,was,NsekTy00,off_pct,0%,,,,,
player,201511080nwe,was,NsekTy00,defense,0,,,,,
player,201511080nwe,was,NsekTy00,def_pct,0%,,,,,
player,201511080nwe,was,NsekTy00,special_teams,5,,,,,
player,201511080nwe,was,NsekTy00,st_pct,23%,,,,,
