game,2015,7,20151025,201510250kan,pit,"Pittsburgh Steelers",13,kan,"Kansas City Chiefs",23
player,201510250kan,pit,GilbMa00,defense,0,,,,,
player,201510250kan,pit,GilbMa00,def_pct,0%,,,,,
player,201510250kan,pit,GilbMa00,special_teams,3,,,,,
player,201510250kan,pit,GilbMa00,st_pct,12%,,,,,
player,201510250kan,pit,FostRa21,pos,G,,,,,
player,201510250kan,pit,FostRa21,offense,57,,,,,
player,201510250kan,pit,FostRa21,off_pct,100%,,,,,
player,201510250kan,pit,FostRa21,defense,0,,,,,
player,201510250kan,pit,FostRa21,def_pct,0%,,,,,
player,201510250kan,pit,FostRa21,special_teams,3,,,,,
player,201510250kan,pit,FostRa21,st_pct,12%,,,,,
player,201510250kan,pit,JoneLa02,pos,QB,,,,,
player,201510250kan,pit,JoneLa02,offense,57,,,,,
player,201510250kan,pit,JoneLa02,off_pct,100%,,,,,
player,201510250kan,pit,JoneLa02,defense,0,,,,,
player,201510250kan,pit,JoneLa02,def_pct,0%,,,,,
player,201510250kan,pit,JoneLa02,special_teams,0,,,,,
player,201510250kan,pit,JoneLa02,st_pct,0%,,,,,
player,201510250kan,pit,WallCo20,pos,C,,,,,
player,201510250kan,pit,WallCo20,offense,57,,,,,
player,201510250kan,pit,WallCo20,off_pct,100%,,,,,
player,201510250kan,pit,WallCo20,defense,0,,,,,
player,201510250kan,pit,WallCo20,def_pct,0%,,,,,
player,201510250kan,pit,WallCo20,special_teams,0,,,,,
player,201510250kan,pit,WallCo20,st_pct,0%,,,,,
player,201510250kan,pit,MillHe00,pos,TE,,,,,
player,201510250kan,pit,MillHe00,offense,56,,,,,
player,201510250kan,pit,MillHe00,off_pct,98%,,,,,
player,201510250kan,pit,MillHe00,defense,0,,,,,
player,201510250kan,pit,MillHe00,def_pct,0%,,,,,
player,201510250kan,pit,MillHe00,special_teams,3,,,,,
player,201510250kan,pit,MillHe00,st_pct,12%,,,,,
player,201510250kan,pit,BrowAn04,pos,WR,,,,,
player,201510250kan,pit,BrowAn04,offense,56,,,,,
player,201510250kan,pit,BrowAn04,off_pct,98%,,,,,
player,201510250kan,pit,BrowAn04,defense,0,,,,,
player,201510250kan,pit,BrowAn04,def_pct,0%,,,,,
player,201510250kan,pit,BrowAn04,special_teams,3,,,,,
player,201510250kan,pit,BrowAn04,st_pct,12%,,,,,
player,201510250kan,pit,BellLe00,pos,RB,,,,,
player,201510250kan,pit,BellLe00,offense,50,,,,,
player,201510250kan,pit,BellLe00,off_pct,88%,,,,,
player,201510250kan,pit,BellLe00,defense,0,,,,,
player,201510250kan,pit,BellLe00,def_pct,0%,,,,,
player,201510250kan,pit,BellLe00,special_teams,0,,,,,
player,201510250kan,pit,BellLe00,st_pct,0%,,,,,
player,201510250kan,pit,BryaMa00,pos,WR,,,,,
player,201510250kan,pit,BryaMa00,offense,37,,,,,
player,201510250kan,pit,BryaMa00,off_pct,65%,,,,,
player,201510250kan,pit,BryaMa00,defense,0,,,,,
player,201510250kan,pit,BryaMa00,def_pct,0%,,,,,
player,201510250kan,pit,BryaMa00,special_teams,0,,,,,
player,201510250kan,pit,BryaMa00,st_pct,0%,,,,,
player,201510250kan,pit,WheaMa00,pos,WR,,,,,
player,201510250kan,pit,WheaMa00,offense,27,,,,,
player,201510250kan,pit,WheaMa00,off_pct,47%,,,,,
player,201510250kan,pit,WheaMa00,defense,0,,,,,
player,201510250kan,pit,WheaMa00,def_pct,0%,,,,,
player,201510250kan,pit,WheaMa00,special_teams,0,,,,,
player,201510250kan,pit,WheaMa00,st_pct,0%,,,,,
player,201510250kan,pit,HeywDa00,pos,WR,,,,,
player,201510250kan,pit,HeywDa00,offense,21,,,,,
player,201510250kan,pit,HeywDa00,off_pct,37%,,,,,
player,201510250kan,pit,HeywDa00,defense,0,,,,,
player,201510250kan,pit,HeywDa00,def_pct,0%,,,,,
player,201510250kan,pit,HeywDa00,special_teams,8,,,,,
player,201510250kan,pit,HeywDa00,st_pct,33%,,,,,
player,201510250kan,pit,SpaeMa00,pos,TE,,,,,
player,201510250kan,pit,SpaeMa00,offense,16,,,,,
player,201510250kan,pit,SpaeMa00,off_pct,28%,,,,,
player,201510250kan,pit,SpaeMa00,defense,0,,,,,
player,201510250kan,pit,SpaeMa00,def_pct,0%,,,,,
player,201510250kan,pit,SpaeMa00,special_teams,11,,,,,
player,201510250kan,pit,SpaeMa00,st_pct,46%,,,,,
player,201510250kan,pit,NixxRo01,pos,FB,,,,,
player,201510250kan,pit,NixxRo01,offense,10,,,,,
player,201510250kan,pit,NixxRo01,off_pct,18%,,,,,
player,201510250kan,pit,NixxRo01,defense,0,,,,,
player,201510250kan,pit,NixxRo01,def_pct,0%,,,,,
player,201510250kan,pit,NixxRo01,special_teams,15,,,,,
player,201510250kan,pit,NixxRo01,st_pct,62%,,,,,
player,201510250kan,pit,WillDe02,pos,RB,,,,,
player,201510250kan,pit,WillDe02,offense,10,,,,,
player,201510250kan,pit,WillDe02,off_pct,18%,,,,,
player,201510250kan,pit,WillDe02,defense,0,,,,,
player,201510250kan,pit,WillDe02,def_pct,0%,,,,,
player,201510250kan,pit,WillDe02,special_teams,0,,,,,
player,201510250kan,pit,WillDe02,st_pct,0%,,,,,
player,201510250kan,pit,JohnWi00,pos,FB,,,,,
player,201510250kan,pit,JohnWi00,offense,2,,,,,
player,201510250kan,pit,JohnWi00,off_pct,4%,,,,,
player,201510250kan,pit,JohnWi00,defense,0,,,,,
player,201510250kan,pit,JohnWi00,def_pct,0%,,,,,
player,201510250kan,pit,JohnWi00,special_teams,11,,,,,
player,201510250kan,pit,JohnWi00,st_pct,46%,,,,,
player,201510250kan,pit,GoldRo00,pos,FS,,,,,
player,201510250kan,pit,GoldRo00,offense,0,,,,,
player,201510250kan,pit,GoldRo00,off_pct,0%,,,,,
player,201510250kan,pit,GoldRo00,defense,63,,,,,
player,201510250kan,pit,GoldRo00,def_pct,100%,,,,,
player,201510250kan,pit,GoldRo00,special_teams,18,,,,,
player,201510250kan,pit,GoldRo00,st_pct,75%,,,,,
player,201510250kan,pit,TimmLa99,pos,LB,,,,,
player,201510250kan,pit,TimmLa99,offense,0,,,,,
player,201510250kan,pit,TimmLa99,off_pct,0%,,,,,
player,201510250kan,pit,TimmLa99,defense,63,,,,,
player,201510250kan,pit,TimmLa99,def_pct,100%,,,,,
player,201510250kan,pit,TimmLa99,special_teams,6,,,,,
player,201510250kan,pit,TimmLa99,st_pct,25%,,,,,
player,201510250kan,pit,MitcMi99,pos,FS,,,,,
player,201510250kan,pit,MitcMi99,offense,0,,,,,
player,201510250kan,pit,MitcMi99,off_pct,0%,,,,,
player,201510250kan,pit,MitcMi99,defense,61,,,,,
player,201510250kan,pit,MitcMi99,def_pct,97%,,,,,
player,201510250kan,pit,MitcMi99,special_teams,6,,,,,
player,201510250kan,pit,MitcMi99,st_pct,25%,,,,,
player,201510250kan,pit,ShazRy00,pos,LB,,,,,
player,201510250kan,pit,ShazRy00,offense,0,,,,,
player,201510250kan,pit,ShazRy00,off_pct,0%,,,,,
player,201510250kan,pit,ShazRy00,defense,59,,,,,
player,201510250kan,pit,ShazRy00,def_pct,94%,,,,,
player,201510250kan,pit,ShazRy00,special_teams,9,,,,,
player,201510250kan,pit,ShazRy00,st_pct,38%,,,,,
player,201510250kan,pit,HeywCa01,pos,DE,,,,,
player,201510250kan,pit,HeywCa01,offense,0,,,,,
player,201510250kan,pit,HeywCa01,off_pct,0%,,,,,
player,201510250kan,pit,HeywCa01,defense,58,,,,,
player,201510250kan,pit,HeywCa01,def_pct,92%,,,,,
player,201510250kan,pit,HeywCa01,special_teams,9,,,,,
player,201510250kan,pit,HeywCa01,st_pct,38%,,,,,
player,201510250kan,pit,GayxWi99,pos,CB,,,,,
player,201510250kan,pit,GayxWi99,offense,0,,,,,
player,201510250kan,pit,GayxWi99,off_pct,0%,,,,,
player,201510250kan,pit,GayxWi99,defense,56,,,,,
player,201510250kan,pit,GayxWi99,def_pct,89%,,,,,
player,201510250kan,pit,GayxWi99,special_teams,6,,,,,
player,201510250kan,pit,GayxWi99,st_pct,25%,,,,,
player,201510250kan,pit,BlakAn00,pos,CB,,,,,
player,201510250kan,pit,BlakAn00,offense,0,,,,,
player,201510250kan,pit,BlakAn00,off_pct,0%,,,,,
player,201510250kan,pit,BlakAn00,defense,55,,,,,
player,201510250kan,pit,BlakAn00,def_pct,87%,,,,,
player,201510250kan,pit,BlakAn00,special_teams,0,,,,,
player,201510250kan,pit,BlakAn00,st_pct,0%,,,,,
player,201510250kan,pit,CockRo00,pos,CB,,,,,
player,201510250kan,pit,CockRo00,offense,0,,,,,
player,201510250kan,pit,CockRo00,off_pct,0%,,,,,
player,201510250kan,pit,CockRo00,defense,45,,,,,
player,201510250kan,pit,CockRo00,def_pct,71%,,,,,
player,201510250kan,pit,CockRo00,special_teams,3,,,,,
player,201510250kan,pit,CockRo00,st_pct,12%,,,,,
player,201510250kan,pit,McLeSt00,pos,NT,,,,,
player,201510250kan,pit,McLeSt00,offense,0,,,,,
player,201510250kan,pit,McLeSt00,off_pct,0%,,,,,
player,201510250kan,pit,McLeSt00,defense,41,,,,,
player,201510250kan,pit,McLeSt00,def_pct,65%,,,,,
player,201510250kan,pit,McLeSt00,special_teams,6,,,,,
player,201510250kan,pit,McLeSt00,st_pct,25%,,,,,
player,201510250kan,pit,MoatAr00,pos,LB,,,,,
player,201510250kan,pit,MoatAr00,offense,0,,,,,
player,201510250kan,pit,MoatAr00,off_pct,0%,,,,,
player,201510250kan,pit,MoatAr00,defense,35,,,,,
player,201510250kan,pit,MoatAr00,def_pct,56%,,,,,
player,201510250kan,pit,MoatAr00,special_teams,8,,,,,
player,201510250kan,pit,MoatAr00,st_pct,33%,,,,,
player,201510250kan,pit,ThomCa99,pos,DE,,,,,
player,201510250kan,pit,ThomCa99,offense,0,,,,,
player,201510250kan,pit,ThomCa99,off_pct,0%,,,,,
player,201510250kan,pit,ThomCa99,defense,35,,,,,
player,201510250kan,pit,ThomCa99,def_pct,56%,,,,,
player,201510250kan,pit,ThomCa99,special_teams,6,,,,,
player,201510250kan,pit,ThomCa99,st_pct,25%,,,,,
player,201510250kan,pit,JoneJa05,pos,LB,,,,,
player,201510250kan,pit,JoneJa05,offense,0,,,,,
player,201510250kan,pit,JoneJa05,off_pct,0%,,,,,
player,201510250kan,pit,JoneJa05,defense,34,,,,,
player,201510250kan,pit,JoneJa05,def_pct,54%,,,,,
player,201510250kan,pit,JoneJa05,special_teams,9,,,,,
player,201510250kan,pit,JoneJa05,st_pct,38%,,,,,
player,201510250kan,pit,HarrJa23,pos,LB,,,,,
player,201510250kan,pit,HarrJa23,offense,0,,,,,
player,201510250kan,pit,HarrJa23,off_pct,0%,,,,,
player,201510250kan,pit,HarrJa23,defense,29,,,,,
player,201510250kan,pit,HarrJa23,def_pct,46%,,,,,
player,201510250kan,pit,HarrJa23,special_teams,6,,,,,
player,201510250kan,pit,HarrJa23,st_pct,25%,,,,,
player,201510250kan,pit,DuprAl00,pos,LB,,,,,
player,201510250kan,pit,DuprAl00,offense,0,,,,,
player,201510250kan,pit,DuprAl00,off_pct,0%,,,,,
player,201510250kan,pit,DuprAl00,defense,28,,,,,
player,201510250kan,pit,DuprAl00,def_pct,44%,,,,,
player,201510250kan,pit,DuprAl00,special_teams,9,,,,,
player,201510250kan,pit,DuprAl00,st_pct,38%,,,,,
player,201510250kan,pit,BoykBr00,pos,CB,,,,,
player,201510250kan,pit,BoykBr00,offense,0,,,,,
player,201510250kan,pit,BoykBr00,off_pct,0%,,,,,
player,201510250kan,pit,BoykBr00,defense,10,,,,,
player,201510250kan,pit,BoykBr00,def_pct,16%,,,,,
player,201510250kan,pit,BoykBr00,special_teams,14,,,,,
player,201510250kan,pit,BoykBr00,st_pct,58%,,,,,
player,201510250kan,pit,McCuDa00,pos,NT,,,,,
player,201510250kan,pit,McCuDa00,offense,0,,,,,
player,201510250kan,pit,McCuDa00,off_pct,0%,,,,,
player,201510250kan,pit,McCuDa00,defense,8,,,,,
player,201510250kan,pit,McCuDa00,def_pct,13%,,,,,
player,201510250kan,pit,McCuDa00,special_teams,1,,,,,
player,201510250kan,pit,McCuDa00,st_pct,4%,,,,,
player,201510250kan,pit,WaltLe00,pos,DE,,,,,
player,201510250kan,pit,WaltLe00,offense,0,,,,,
player,201510250kan,pit,WaltLe00,off_pct,0%,,,,,
player,201510250kan,pit,WaltLe00,defense,5,,,,,
player,201510250kan,pit,WaltLe00,def_pct,8%,,,,,
player,201510250kan,pit,WaltLe00,special_teams,0,,,,,
player,201510250kan,pit,WaltLe00,st_pct,0%,,,,,
player,201510250kan,pit,SpenSe00,pos,LB,,,,,
player,201510250kan,pit,SpenSe00,offense,0,,,,,
player,201510250kan,pit,SpenSe00,off_pct,0%,,,,,
player,201510250kan,pit,SpenSe00,defense,4,,,,,
player,201510250kan,pit,SpenSe00,def_pct,6%,,,,,
player,201510250kan,pit,SpenSe00,special_teams,15,,,,,
player,201510250kan,pit,SpenSe00,st_pct,62%,,,,,
player,201510250kan,pit,WillVi01,pos,LB,,,,,
player,201510250kan,pit,WillVi01,offense,0,,,,,
player,201510250kan,pit,WillVi01,off_pct,0%,,,,,
player,201510250kan,pit,WillVi01,defense,2,,,,,
player,201510250kan,pit,WillVi01,def_pct,3%,,,,,
player,201510250kan,pit,WillVi01,special_teams,15,,,,,
player,201510250kan,pit,WillVi01,st_pct,62%,,,,,
player,201510250kan,pit,ThomSh00,pos,SS,,,,,
player,201510250kan,pit,ThomSh00,offense,0,,,,,
player,201510250kan,pit,ThomSh00,off_pct,0%,,,,,
player,201510250kan,pit,ThomSh00,defense,2,,,,,
player,201510250kan,pit,ThomSh00,def_pct,3%,,,,,
player,201510250kan,pit,ThomSh00,special_teams,15,,,,,
player,201510250kan,pit,ThomSh00,st_pct,62%,,,,,
player,201510250kan,pit,TodmJo00,pos,RB,,,,,
player,201510250kan,pit,TodmJo00,offense,0,,,,,
player,201510250kan,pit,TodmJo00,off_pct,0%,,,,,
player,201510250kan,pit,TodmJo00,defense,0,,,,,
player,201510250kan,pit,TodmJo00,def_pct,0%,,,,,
player,201510250kan,pit,TodmJo00,special_teams,9,,,,,
player,201510250kan,pit,TodmJo00,st_pct,38%,,,,,
player,201510250kan,pit,BoswCh00,pos,K,,,,,
player,201510250kan,pit,BoswCh00,offense,0,,,,,
player,201510250kan,pit,BoswCh00,off_pct,0%,,,,,
player,201510250kan,pit,BoswCh00,defense,0,,,,,
player,201510250kan,pit,BoswCh00,def_pct,0%,,,,,
player,201510250kan,pit,BoswCh00,special_teams,7,,,,,
player,201510250kan,pit,BoswCh00,st_pct,29%,,,,,
player,201510250kan,pit,ArchDr00,pos,RB,,,,,
player,201510250kan,pit,ArchDr00,offense,0,,,,,
player,201510250kan,pit,ArchDr00,off_pct,0%,,,,,
player,201510250kan,pit,ArchDr00,defense,0,,,,,
player,201510250kan,pit,ArchDr00,def_pct,0%,,,,,
player,201510250kan,pit,ArchDr00,special_teams,6,,,,,
player,201510250kan,pit,ArchDr00,st_pct,25%,,,,,
player,201510250kan,pit,WarrGr20,pos,LS,,,,,
player,201510250kan,pit,WarrGr20,offense,0,,,,,
player,201510250kan,pit,WarrGr20,off_pct,0%,,,,,
player,201510250kan,pit,WarrGr20,defense,0,,,,,
player,201510250kan,pit,WarrGr20,def_pct,0%,,,,,
player,201510250kan,pit,WarrGr20,special_teams,5,,,,,
player,201510250kan,pit,WarrGr20,st_pct,21%,,,,,
player,201510250kan,pit,BerrJo00,pos,P,,,,,
player,201510250kan,pit,BerrJo00,offense,0,,,,,
player,201510250kan,pit,BerrJo00,off_pct,0%,,,,,
player,201510250kan,pit,BerrJo00,defense,0,,,,,
player,201510250kan,pit,BerrJo00,def_pct,0%,,,,,
player,201510250kan,pit,BerrJo00,special_teams,5,,,,,
player,201510250kan,pit,BerrJo00,st_pct,21%,,,,,
player,201510250kan,pit,ChicAn00,pos,LB,,,,,
player,201510250kan,pit,ChicAn00,offense,0,,,,,
player,201510250kan,pit,ChicAn00,off_pct,0%,,,,,
player,201510250kan,pit,ChicAn00,defense,0,,,,,
player,201510250kan,pit,ChicAn00,def_pct,0%,,,,,
player,201510250kan,pit,ChicAn00,special_teams,4,,,,,
player,201510250kan,pit,ChicAn00,st_pct,17%,,,,,
player,201510250kan,pit,LeguDo00,pos,C,,,,,
player,201510250kan,pit,LeguDo00,offense,0,,,,,
player,201510250kan,pit,LeguDo00,off_pct,0%,,,,,
player,201510250kan,pit,LeguDo00,defense,0,,,,,
player,201510250kan,pit,LeguDo00,def_pct,0%,,,,,
player,201510250kan,pit,LeguDo00,special_teams,3,,,,,
player,201510250kan,pit,LeguDo00,st_pct,12%,,,,,
