game,2015,9,20151108,201511080min,ram,"St. Louis Rams",18,min,"Minnesota Vikings",21
player,201511080min,min,WattBr00,fumbles_rec,0,,,,,
player,201511080min,min,WattBr00,fumbles_rec_yds,0,,,,,
player,201511080min,min,WattBr00,fumbles_rec_td,0,,,,,
player,201511080min,min,WattBr00,fumbles_forced,0,,,,,
player,201511080min,min,ElliRh00,def_int,0,,,,,
player,201511080min,min,ElliRh00,def_int_yds,0,,,,,
player,201511080min,min,ElliRh00,def_int_td,0,,,,,
player,201511080min,min,ElliRh00,def_int_long,0,,,,,
player,201511080min,min,ElliRh00,pass_defended,0,,,,,
player,201511080min,min,ElliRh00,sacks,0.0,,,,,
player,201511080min,min,ElliRh00,tackles_combined,1,,,,,
player,201511080min,min,ElliRh00,tackles_solo,1,,,,,
player,201511080min,min,ElliRh00,tackles_assists,0,,,,,
player,201511080min,min,ElliRh00,tackles_loss,0,,,,,
player,201511080min,min,ElliRh00,qb_hits,0,,,,,
player,201511080min,min,ElliRh00,fumbles_rec,0,,,,,
player,201511080min,min,ElliRh00,fumbles_rec_yds,0,,,,,
player,201511080min,min,ElliRh00,fumbles_rec_td,0,,,,,
player,201511080min,min,ElliRh00,fumbles_forced,0,,,,,
player,201511080min,min,RobiEd00,def_int,0,,,,,
player,201511080min,min,RobiEd00,def_int_yds,0,,,,,
player,201511080min,min,RobiEd00,def_int_td,0,,,,,
player,201511080min,min,RobiEd00,def_int_long,0,,,,,
player,201511080min,min,RobiEd00,pass_defended,0,,,,,
player,201511080min,min,RobiEd00,sacks,0.0,,,,,
player,201511080min,min,RobiEd00,tackles_combined,1,,,,,
player,201511080min,min,RobiEd00,tackles_solo,1,,,,,
player,201511080min,min,RobiEd00,tackles_assists,0,,,,,
player,201511080min,min,RobiEd00,tackles_loss,0,,,,,
player,201511080min,min,RobiEd00,qb_hits,0,,,,,
player,201511080min,min,RobiEd00,fumbles_rec,0,,,,,
player,201511080min,min,RobiEd00,fumbles_rec_yds,0,,,,,
player,201511080min,min,RobiEd00,fumbles_rec_td,0,,,,,
player,201511080min,min,RobiEd00,fumbles_forced,0,,,,,
player,201511080min,min,PeteAd01,def_int,0,,,,,
player,201511080min,min,PeteAd01,def_int_yds,0,,,,,
player,201511080min,min,PeteAd01,def_int_td,0,,,,,
player,201511080min,min,PeteAd01,def_int_long,0,,,,,
player,201511080min,min,PeteAd01,pass_defended,0,,,,,
player,201511080min,min,PeteAd01,sacks,0.0,,,,,
player,201511080min,min,PeteAd01,tackles_combined,0,,,,,
player,201511080min,min,PeteAd01,tackles_solo,0,,,,,
player,201511080min,min,PeteAd01,tackles_assists,0,,,,,
player,201511080min,min,PeteAd01,tackles_loss,,,,,,
player,201511080min,min,PeteAd01,qb_hits,,,,,,
player,201511080min,min,PeteAd01,fumbles_rec,1,,,,,
player,201511080min,min,PeteAd01,fumbles_rec_yds,0,,,,,
player,201511080min,min,PeteAd01,fumbles_rec_td,0,,,,,
player,201511080min,min,PeteAd01,fumbles_forced,0,,,,,
player,201511080min,min,SmitHa00,def_int,0,,,,,
player,201511080min,min,SmitHa00,def_int_yds,0,,,,,
player,201511080min,min,SmitHa00,def_int_td,0,,,,,
player,201511080min,min,SmitHa00,def_int_long,0,,,,,
player,201511080min,min,SmitHa00,pass_defended,0,,,,,
player,201511080min,min,SmitHa00,sacks,0.0,,,,,
player,201511080min,min,SmitHa00,tackles_combined,0,,,,,
player,201511080min,min,SmitHa00,tackles_solo,0,,,,,
player,201511080min,min,SmitHa00,tackles_assists,0,,,,,
player,201511080min,min,SmitHa00,tackles_loss,0,,,,,
player,201511080min,min,SmitHa00,qb_hits,1,,,,,
player,201511080min,min,SmitHa00,fumbles_rec,0,,,,,
player,201511080min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201511080min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201511080min,min,SmitHa00,fumbles_forced,0,,,,,
player,201511080min,ram,AustTa00,kick_ret,0,,,,,
player,201511080min,ram,AustTa00,kick_ret_yds,0,,,,,
player,201511080min,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201511080min,ram,AustTa00,kick_ret_td,0,,,,,
player,201511080min,ram,AustTa00,kick_ret_long,0,,,,,
player,201511080min,ram,AustTa00,punt_ret,4,,,,,
player,201511080min,ram,AustTa00,punt_ret_yds,27,,,,,
player,201511080min,ram,AustTa00,punt_ret_yds_per_ret,6.8,,,,,
player,201511080min,ram,AustTa00,punt_ret_td,0,,,,,
player,201511080min,ram,AustTa00,punt_ret_long,12,,,,,
player,201511080min,min,SherMa20,kick_ret,1,,,,,
player,201511080min,min,SherMa20,kick_ret_yds,21,,,,,
player,201511080min,min,SherMa20,kick_ret_yds_per_ret,21.0,,,,,
player,201511080min,min,SherMa20,kick_ret_td,0,,,,,
player,201511080min,min,SherMa20,kick_ret_long,21,,,,,
player,201511080min,min,SherMa20,punt_ret,4,,,,,
player,201511080min,min,SherMa20,punt_ret_yds,40,,,,,
player,201511080min,min,SherMa20,punt_ret_yds_per_ret,10.0,,,,,
player,201511080min,min,SherMa20,punt_ret_td,0,,,,,
player,201511080min,min,SherMa20,punt_ret_long,26,,,,,
player,201511080min,min,PattCo00,kick_ret,3,,,,,
player,201511080min,min,PattCo00,kick_ret_yds,75,,,,,
player,201511080min,min,PattCo00,kick_ret_yds_per_ret,25.0,,,,,
player,201511080min,min,PattCo00,kick_ret_td,0,,,,,
player,201511080min,min,PattCo00,kick_ret_long,42,,,,,
player,201511080min,min,PattCo00,punt_ret,0,,,,,
player,201511080min,min,PattCo00,punt_ret_yds,0,,,,,
player,201511080min,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201511080min,min,PattCo00,punt_ret_td,0,,,,,
player,201511080min,min,PattCo00,punt_ret_long,0,,,,,
player,201511080min,ram,HekkJo00,xpm,,,,,,
player,201511080min,ram,HekkJo00,xpa,,,,,,
player,201511080min,ram,HekkJo00,fgm,,,,,,
player,201511080min,ram,HekkJo00,fga,,,,,,
player,201511080min,ram,HekkJo00,punt,8,,,,,
player,201511080min,ram,HekkJo00,punt_yds,372,,,,,
player,201511080min,ram,HekkJo00,punt_yds_per_punt,46.5,,,,,
player,201511080min,ram,HekkJo00,punt_long,63,,,,,
player,201511080min,ram,ZuerGr00,xpm,,,,,,
player,201511080min,ram,ZuerGr00,xpa,,,,,,
player,201511080min,ram,ZuerGr00,fgm,4,,,,,
player,201511080min,ram,ZuerGr00,fga,5,,,,,
player,201511080min,ram,ZuerGr00,punt,0,,,,,
player,201511080min,ram,ZuerGr00,punt_yds,0,,,,,
player,201511080min,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201511080min,ram,ZuerGr00,punt_long,0,,,,,
player,201511080min,min,WalsBl00,xpm,1,,,,,
player,201511080min,min,WalsBl00,xpa,1,,,,,
player,201511080min,min,WalsBl00,fgm,2,,,,,
player,201511080min,min,WalsBl00,fga,2,,,,,
player,201511080min,min,WalsBl00,punt,0,,,,,
player,201511080min,min,WalsBl00,punt_yds,0,,,,,
player,201511080min,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201511080min,min,WalsBl00,punt_long,0,,,,,
player,201511080min,min,LockJe00,xpm,,,,,,
player,201511080min,min,LockJe00,xpa,,,,,,
player,201511080min,min,LockJe00,fgm,,,,,,
player,201511080min,min,LockJe00,fga,,,,,,
player,201511080min,min,LockJe00,punt,8,,,,,
player,201511080min,min,LockJe00,punt_yds,334,,,,,
player,201511080min,min,LockJe00,punt_yds_per_punt,41.8,,,,,
player,201511080min,min,LockJe00,punt_long,61,,,,,
player,201511080min,min,ClemT.00,pos,T,,,,,
player,201511080min,min,ClemT.00,offense,72,,,,,
player,201511080min,min,ClemT.00,off_pct,100%,,,,,
player,201511080min,min,ClemT.00,defense,0,,,,,
player,201511080min,min,ClemT.00,def_pct,0%,,,,,
player,201511080min,min,ClemT.00,special_teams,3,,,,,
player,201511080min,min,ClemT.00,st_pct,9%,,,,,
player,201511080min,min,HarrMi01,pos,G,,,,,
player,201511080min,min,HarrMi01,offense,72,,,,,
player,201511080min,min,HarrMi01,off_pct,100%,,,,,
player,201511080min,min,HarrMi01,defense,0,,,,,
player,201511080min,min,HarrMi01,def_pct,0%,,,,,
player,201511080min,min,HarrMi01,special_teams,3,,,,,
player,201511080min,min,HarrMi01,st_pct,9%,,,,,
player,201511080min,min,KaliMa00,pos,T,,,,,
player,201511080min,min,KaliMa00,offense,72,,,,,
player,201511080min,min,KaliMa00,off_pct,100%,,,,,
player,201511080min,min,KaliMa00,defense,0,,,,,
player,201511080min,min,KaliMa00,def_pct,0%,,,,,
player,201511080min,min,KaliMa00,special_teams,3,,,,,
player,201511080min,min,KaliMa00,st_pct,9%,,,,,
player,201511080min,min,BergJo20,pos,C,,,,,
player,201511080min,min,BergJo20,offense,72,,,,,
player,201511080min,min,BergJo20,off_pct,100%,,,,,
player,201511080min,min,BergJo20,defense,0,,,,,
player,201511080min,min,BergJo20,def_pct,0%,,,,,
player,201511080min,min,BergJo20,special_teams,0,,,,,
player,201511080min,min,BergJo20,st_pct,0%,,,,,
player,201511080min,min,FuscBr00,pos,G,,,,,
player,201511080min,min,FuscBr00,offense,71,,,,,
player,201511080min,min,FuscBr00,off_pct,99%,,,,,
player,201511080min,min,FuscBr00,defense,0,,,,,
player,201511080min,min,FuscBr00,def_pct,0%,,,,,
player,201511080min,min,FuscBr00,special_teams,3,,,,,
player,201511080min,min,FuscBr00,st_pct,9%,,,,,
player,201511080min,min,RudoKy00,pos,TE,,,,,
player,201511080min,min,RudoKy00,offense,61,,,,,
player,201511080min,min,RudoKy00,off_pct,85%,,,,,
player,201511080min,min,RudoKy00,defense,0,,,,,
player,201511080min,min,RudoKy00,def_pct,0%,,,,,
player,201511080min,min,RudoKy00,special_teams,3,,,,,
player,201511080min,min,RudoKy00,st_pct,9%,,,,,
player,201511080min,min,PeteAd01,pos,RB,,,,,
player,201511080min,min,PeteAd01,offense,54,,,,,
player,201511080min,min,PeteAd01,off_pct,75%,,,,,
player,201511080min,min,PeteAd01,defense,0,,,,,
player,201511080min,min,PeteAd01,def_pct,0%,,,,,
player,201511080min,min,PeteAd01,special_teams,0,,,,,
player,201511080min,min,PeteAd01,st_pct,0%,,,,,
player,201511080min,min,BridTe00,pos,QB,,,,,
player,201511080min,min,BridTe00,offense,51,,,,,
player,201511080min,min,BridTe00,off_pct,71%,,,,,
player,201511080min,min,BridTe00,defense,0,,,,,
player,201511080min,min,BridTe00,def_pct,0%,,,,,
player,201511080min,min,BridTe00,special_teams,0,,,,,
player,201511080min,min,BridTe00,st_pct,0%,,,,,
player,201511080min,min,ElliRh00,pos,TE,,,,,
player,201511080min,min,ElliRh00,offense,47,,,,,
player,201511080min,min,ElliRh00,off_pct,65%,,,,,
player,201511080min,min,ElliRh00,defense,0,,,,,
player,201511080min,min,ElliRh00,def_pct,0%,,,,,
player,201511080min,min,ElliRh00,special_teams,21,,,,,
player,201511080min,min,ElliRh00,st_pct,60%,,,,,
player,201511080min,min,DiggSt00,pos,WR,,,,,
player,201511080min,min,DiggSt00,offense,47,,,,,
player,201511080min,min,DiggSt00,off_pct,65%,,,,,
player,201511080min,min,DiggSt00,defense,0,,,,,
player,201511080min,min,DiggSt00,def_pct,0%,,,,,
player,201511080min,min,DiggSt00,special_teams,1,,,,,
player,201511080min,min,DiggSt00,st_pct,3%,,,,,
player,201511080min,min,WallMi00,pos,WR,,,,,
player,201511080min,min,WallMi00,offense,45,,,,,
player,201511080min,min,WallMi00,off_pct,62%,,,,,
player,201511080min,min,WallMi00,defense,0,,,,,
player,201511080min,min,WallMi00,def_pct,0%,,,,,
player,201511080min,min,WallMi00,special_teams,0,,,,,
player,201511080min,min,WallMi00,st_pct,0%,,,,,
player,201511080min,min,JohnCh08,pos,WR,,,,,
player,201511080min,min,JohnCh08,offense,28,,,,,
player,201511080min,min,JohnCh08,off_pct,39%,,,,,
player,201511080min,min,JohnCh08,defense,0,,,,,
player,201511080min,min,JohnCh08,def_pct,0%,,,,,
player,201511080min,min,JohnCh08,special_teams,0,,,,,
player,201511080min,min,JohnCh08,st_pct,0%,,,,,
player,201511080min,min,WrigJa02,pos,WR,,,,,
player,201511080min,min,WrigJa02,offense,23,,,,,
player,201511080min,min,WrigJa02,off_pct,32%,,,,,
player,201511080min,min,WrigJa02,defense,0,,,,,
player,201511080min,min,WrigJa02,def_pct,0%,,,,,
player,201511080min,min,WrigJa02,special_teams,0,,,,,
player,201511080min,min,WrigJa02,st_pct,0%,,,,,
player,201511080min,min,HillSh00,pos,QB,,,,,
player,201511080min,min,HillSh00,offense,21,,,,,
player,201511080min,min,HillSh00,off_pct,29%,,,,,
player,201511080min,min,HillSh00,defense,0,,,,,
player,201511080min,min,HillSh00,def_pct,0%,,,,,
player,201511080min,min,HillSh00,special_teams,0,,,,,
player,201511080min,min,HillSh00,st_pct,0%,,,,,
player,201511080min,min,PruiMy00,pos,TE,,,,,
player,201511080min,min,PruiMy00,offense,19,,,,,
player,201511080min,min,PruiMy00,off_pct,26%,,,,,
player,201511080min,min,PruiMy00,defense,0,,,,,
player,201511080min,min,PruiMy00,def_pct,0%,,,,,
player,201511080min,min,PruiMy00,special_teams,13,,,,,
player,201511080min,min,PruiMy00,st_pct,37%,,,,,
player,201511080min,min,LineZa01,pos,FB,,,,,
player,201511080min,min,LineZa01,offense,16,,,,,
player,201511080min,min,LineZa01,off_pct,22%,,,,,
player,201511080min,min,LineZa01,defense,0,,,,,
player,201511080min,min,LineZa01,def_pct,0%,,,,,
player,201511080min,min,LineZa01,special_teams,0,,,,,
player,201511080min,min,LineZa01,st_pct,0%,,,,,
player,201511080min,min,AsiaMa00,pos,RB,,,,,
player,201511080min,min,AsiaMa00,offense,13,,,,,
player,201511080min,min,AsiaMa00,off_pct,18%,,,,,
player,201511080min,min,AsiaMa00,defense,0,,,,,
player,201511080min,min,AsiaMa00,def_pct,0%,,,,,
player,201511080min,min,AsiaMa00,special_teams,13,,,,,
player,201511080min,min,AsiaMa00,st_pct,37%,,,,,
player,201511080min,min,McKiJe00,pos,RB,,,,,
player,201511080min,min,McKiJe00,offense,5,,,,,
player,201511080min,min,McKiJe00,off_pct,7%,,,,,
player,201511080min,min,McKiJe00,defense,0,,,,,
player,201511080min,min,McKiJe00,def_pct,0%,,,,,
player,201511080min,min,McKiJe00,special_teams,23,,,,,
player,201511080min,min,McKiJe00,st_pct,66%,,,,,
player,201511080min,min,ThieAd00,pos,WR,,,,,
player,201511080min,min,ThieAd00,offense,1,,,,,
player,201511080min,min,ThieAd00,off_pct,1%,,,,,
player,201511080min,min,ThieAd00,defense,0,,,,,
player,201511080min,min,ThieAd00,def_pct,0%,,,,,
player,201511080min,min,ThieAd00,special_teams,27,,,,,
player,201511080min,min,ThieAd00,st_pct,77%,,,,,
player,201511080min,min,PattCo00,pos,WR,,,,,
player,201511080min,min,PattCo00,offense,1,,,,,
player,201511080min,min,PattCo00,off_pct,1%,,,,,
player,201511080min,min,PattCo00,defense,0,,,,,
player,201511080min,min,PattCo00,def_pct,0%,,,,,
player,201511080min,min,PattCo00,special_teams,5,,,,,
player,201511080min,min,PattCo00,st_pct,14%,,,,,
player,201511080min,min,KeriZa00,pos,G,,,,,
player,201511080min,min,KeriZa00,offense,1,,,,,
player,201511080min,min,KeriZa00,off_pct,1%,,,,,
player,201511080min,min,KeriZa00,defense,0,,,,,
player,201511080min,min,KeriZa00,def_pct,0%,,,,,
player,201511080min,min,KeriZa00,special_teams,0,,,,,
player,201511080min,min,KeriZa00,st_pct,0%,,,,,
player,201511080min,min,SendAn00,pos,SS,,,,,
player,201511080min,min,SendAn00,offense,0,,,,,
player,201511080min,min,SendAn00,off_pct,0%,,,,,
player,201511080min,min,SendAn00,defense,74,,,,,
player,201511080min,min,SendAn00,def_pct,100%,,,,,
player,201511080min,min,SendAn00,special_teams,19,,,,,
player,201511080min,min,SendAn00,st_pct,54%,,,,,
player,201511080min,min,GreeCh99,pos,LB,,,,,
player,201511080min,min,GreeCh99,offense,0,,,,,
player,201511080min,min,GreeCh99,off_pct,0%,,,,,
player,201511080min,min,GreeCh99,defense,74,,,,,
player,201511080min,min,GreeCh99,def_pct,100%,,,,,
player,201511080min,min,GreeCh99,special_teams,5,,,,,
player,201511080min,min,GreeCh99,st_pct,14%,,,,,
player,201511080min,min,BarrAn00,pos,LB,,,,,
player,201511080min,min,BarrAn00,offense,0,,,,,
player,201511080min,min,BarrAn00,off_pct,0%,,,,,
player,201511080min,min,BarrAn00,defense,74,,,,,
player,201511080min,min,BarrAn00,def_pct,100%,,,,,
player,201511080min,min,BarrAn00,special_teams,5,,,,,
player,201511080min,min,BarrAn00,st_pct,14%,,,,,
player,201511080min,min,SmitHa00,pos,FS,,,,,
player,201511080min,min,SmitHa00,offense,0,,,,,
player,201511080min,min,SmitHa00,off_pct,0%,,,,,
player,201511080min,min,SmitHa00,defense,74,,,,,
player,201511080min,min,SmitHa00,def_pct,100%,,,,,
player,201511080min,min,SmitHa00,special_teams,5,,,,,
player,201511080min,min,SmitHa00,st_pct,14%,,,,,
player,201511080min,min,RhodXa00,pos,CB,,,,,
player,201511080min,min,RhodXa00,offense,0,,,,,
player,201511080min,min,RhodXa00,off_pct,0%,,,,,
player,201511080min,min,RhodXa00,defense,73,,,,,
player,201511080min,min,RhodXa00,def_pct,99%,,,,,
player,201511080min,min,RhodXa00,special_teams,0,,,,,
player,201511080min,min,RhodXa00,st_pct,0%,,,,,
player,201511080min,min,GrifEv99,pos,DE,,,,,
player,201511080min,min,GrifEv99,offense,0,,,,,
player,201511080min,min,GrifEv99,off_pct,0%,,,,,
player,201511080min,min,GrifEv99,defense,72,,,,,
player,201511080min,min,GrifEv99,def_pct,97%,,,,,
player,201511080min,min,GrifEv99,special_teams,5,,,,,
player,201511080min,min,GrifEv99,st_pct,14%,,,,,
player,201511080min,min,JohnTo01,pos,DT,,,,,
player,201511080min,min,JohnTo01,offense,0,,,,,
player,201511080min,min,JohnTo01,off_pct,0%,,,,,
player,201511080min,min,JohnTo01,defense,67,,,,,
player,201511080min,min,JohnTo01,def_pct,91%,,,,,
player,201511080min,min,JohnTo01,special_teams,5,,,,,
player,201511080min,min,JohnTo01,st_pct,14%,,,,,
player,201511080min,min,RobiBr98,pos,DE,,,,,
player,201511080min,min,RobiBr98,offense,0,,,,,
player,201511080min,min,RobiBr98,off_pct,0%,,,,,
player,201511080min,min,RobiBr98,defense,63,,,,,
player,201511080min,min,RobiBr98,def_pct,85%,,,,,
player,201511080min,min,RobiBr98,special_teams,5,,,,,
player,201511080min,min,RobiBr98,st_pct,14%,,,,,
player,201511080min,min,JoseLi99,pos,NT,,,,,
player,201511080min,min,JoseLi99,offense,0,,,,,
player,201511080min,min,JoseLi99,off_pct,0%,,,,,
player,201511080min,min,JoseLi99,defense,54,,,,,
player,201511080min,min,JoseLi99,def_pct,73%,,,,,
player,201511080min,min,JoseLi99,special_teams,5,,,,,
player,201511080min,min,JoseLi99,st_pct,14%,,,,,
player,201511080min,min,NewmTe20,pos,CB,,,,,
player,201511080min,min,NewmTe20,offense,0,,,,,
player,201511080min,min,NewmTe20,off_pct,0%,,,,,
player,201511080min,min,NewmTe20,defense,42,,,,,
player,201511080min,min,NewmTe20,def_pct,57%,,,,,
player,201511080min,min,NewmTe20,special_teams,1,,,,,
player,201511080min,min,NewmTe20,st_pct,3%,,,,,
player,201511080min,min,MunnCa99,pos,CB,,,,,
player,201511080min,min,MunnCa99,offense,0,,,,,
player,201511080min,min,MunnCa99,off_pct,0%,,,,,
player,201511080min,min,MunnCa99,defense,34,,,,,
player,201511080min,min,MunnCa99,def_pct,46%,,,,,
player,201511080min,min,MunnCa99,special_teams,1,,,,,
player,201511080min,min,MunnCa99,st_pct,3%,,,,,
player,201511080min,min,ColeAu00,pos,LB,,,,,
player,201511080min,min,ColeAu00,offense,0,,,,,
player,201511080min,min,ColeAu00,off_pct,0%,,,,,
player,201511080min,min,ColeAu00,defense,33,,,,,
player,201511080min,min,ColeAu00,def_pct,45%,,,,,
player,201511080min,min,ColeAu00,special_teams,3,,,,,
player,201511080min,min,ColeAu00,st_pct,9%,,,,,
player,201511080min,min,WaynTr00,pos,CB,,,,,
player,201511080min,min,WaynTr00,offense,0,,,,,
player,201511080min,min,WaynTr00,off_pct,0%,,,,,
player,201511080min,min,WaynTr00,defense,31,,,,,
player,201511080min,min,WaynTr00,def_pct,42%,,,,,
player,201511080min,min,WaynTr00,special_teams,22,,,,,
player,201511080min,min,WaynTr00,st_pct,63%,,,,,
player,201511080min,min,HuntDa01,pos,DE,,,,,
player,201511080min,min,HuntDa01,offense,0,,,,,
player,201511080min,min,HuntDa01,off_pct,0%,,,,,
player,201511080min,min,HuntDa01,defense,21,,,,,
player,201511080min,min,HuntDa01,def_pct,28%,,,,,
player,201511080min,min,HuntDa01,special_teams,9,,,,,
player,201511080min,min,HuntDa01,st_pct,26%,,,,,
player,201511080min,min,CricSc00,pos,DE,,,,,
player,201511080min,min,CricSc00,offense,0,,,,,
player,201511080min,min,CricSc00,off_pct,0%,,,,,
player,201511080min,min,CricSc00,defense,10,,,,,
player,201511080min,min,CricSc00,def_pct,14%,,,,,
player,201511080min,min,CricSc00,special_teams,21,,,,,
player,201511080min,min,CricSc00,st_pct,60%,,,,,
player,201511080min,min,ElliKe01,pos,NT,,,,,
player,201511080min,min,ElliKe01,offense,0,,,,,
player,201511080min,min,ElliKe01,off_pct,0%,,,,,
player,201511080min,min,ElliKe01,defense,10,,,,,
player,201511080min,min,ElliKe01,def_pct,14%,,,,,
player,201511080min,min,ElliKe01,special_teams,0,,,,,
player,201511080min,min,ElliKe01,st_pct,0%,,,,,
player,201511080min,min,WattBr00,pos,LB,,,,,
player,201511080min,min,WattBr00,offense,0,,,,,
player,201511080min,min,WattBr00,off_pct,0%,,,,,
player,201511080min,min,WattBr00,defense,7,,,,,
player,201511080min,min,WattBr00,def_pct,9%,,,,,
player,201511080min,min,WattBr00,special_teams,23,,,,,
player,201511080min,min,WattBr00,st_pct,66%,,,,,
player,201511080min,min,BlanRo00,pos,SS,,,,,
player,201511080min,min,BlanRo00,offense,0,,,,,
player,201511080min,min,BlanRo00,off_pct,0%,,,,,
player,201511080min,min,BlanRo00,defense,1,,,,,
player,201511080min,min,BlanRo00,def_pct,1%,,,,,
player,201511080min,min,BlanRo00,special_teams,27,,,,,
player,201511080min,min,BlanRo00,st_pct,77%,,,,,
player,201511080min,min,SherMa20,pos,CB,,,,,
player,201511080min,min,SherMa20,offense,0,,,,,
player,201511080min,min,SherMa20,off_pct,0%,,,,,
player,201511080min,min,SherMa20,defense,0,,,,,
player,201511080min,min,SherMa20,def_pct,0%,,,,,
player,201511080min,min,SherMa20,special_teams,31,,,,,
player,201511080min,min,SherMa20,st_pct,89%,,,,,
player,201511080min,min,RobiEd00,pos,LB,,,,,
player,201511080min,min,RobiEd00,offense,0,,,,,
player,201511080min,min,RobiEd00,off_pct,0%,,,,,
player,201511080min,min,RobiEd00,defense,0,,,,,
player,201511080min,min,RobiEd00,def_pct,0%,,,,,
player,201511080min,min,RobiEd00,special_teams,22,,,,,
player,201511080min,min,RobiEd00,st_pct,63%,,,,,
player,201511080min,min,ExumAn00,pos,FS,,,,,
player,201511080min,min,ExumAn00,offense,0,,,,,
player,201511080min,min,ExumAn00,off_pct,0%,,,,,
player,201511080min,min,ExumAn00,defense,0,,,,,
player,201511080min,min,ExumAn00,def_pct,0%,,,,,
player,201511080min,min,ExumAn00,special_teams,20,,,,,
player,201511080min,min,ExumAn00,st_pct,57%,,,,,
player,201511080min,min,LockJe00,pos,P,,,,,
player,201511080min,min,LockJe00,offense,0,,,,,
player,201511080min,min,LockJe00,off_pct,0%,,,,,
player,201511080min,min,LockJe00,defense,0,,,,,
player,201511080min,min,LockJe00,def_pct,0%,,,,,
player,201511080min,min,LockJe00,special_teams,11,,,,,
player,201511080min,min,LockJe00,st_pct,31%,,,,,
player,201511080min,min,McDeKe00,pos,LS,,,,,
player,201511080min,min,McDeKe00,offense,0,,,,,
player,201511080min,min,McDeKe00,off_pct,0%,,,,,
player,201511080min,min,McDeKe00,defense,0,,,,,
player,201511080min,min,McDeKe00,def_pct,0%,,,,,
player,201511080min,min,McDeKe00,special_teams,11,,,,,
player,201511080min,min,McDeKe00,st_pct,31%,,,,,
player,201511080min,min,WalsBl00,pos,K,,,,,
player,201511080min,min,WalsBl00,offense,0,,,,,
player,201511080min,min,WalsBl00,off_pct,0%,,,,,
player,201511080min,min,WalsBl00,defense,0,,,,,
player,201511080min,min,WalsBl00,def_pct,0%,,,,,
player,201511080min,min,WalsBl00,special_teams,8,,,,,
player,201511080min,min,WalsBl00,st_pct,23%,,,,,
player,201511080min,min,ShepAu00,pos,G,,,,,
player,201511080min,min,ShepAu00,offense,0,,,,,
player,201511080min,min,ShepAu00,off_pct,0%,,,,,
player,201511080min,min,ShepAu00,defense,0,,,,,
player,201511080min,min,ShepAu00,def_pct,0%,,,,,
player,201511080min,min,ShepAu00,special_teams,3,,,,,
player,201511080min,min,ShepAu00,st_pct,9%,,,,,
player,201511080min,ram,DonnAn00,pos,T,,,,,
player,201511080min,ram,DonnAn00,offense,74,,,,,
player,201511080min,ram,DonnAn00,off_pct,100%,,,,,
player,201511080min,ram,DonnAn00,defense,0,,,,,
player,201511080min,ram,DonnAn00,def_pct,0%,,,,,
player,201511080min,ram,DonnAn00,special_teams,5,,,,,
player,201511080min,ram,DonnAn00,st_pct,14%,,,,,
player,201511080min,ram,ReynGa20,pos,G,,,,,
player,201511080min,ram,ReynGa20,offense,74,,,,,
player,201511080min,ram,ReynGa20,off_pct,100%,,,,,
player,201511080min,ram,ReynGa20,defense,0,,,,,
player,201511080min,ram,ReynGa20,def_pct,0%,,,,,
player,201511080min,ram,ReynGa20,special_teams,5,,,,,
player,201511080min,ram,ReynGa20,st_pct,14%,,,,,
player,201511080min,ram,BrowJa04,pos,G,,,,,
player,201511080min,ram,BrowJa04,offense,74,,,,,
player,201511080min,ram,BrowJa04,off_pct,100%,,,,,
player,201511080min,ram,BrowJa04,defense,0,,,,,
player,201511080min,ram,BrowJa04,def_pct,0%,,,,,
player,201511080min,ram,BrowJa04,special_teams,5,,,,,
player,201511080min,ram,BrowJa04,st_pct,14%,,,,,
player,201511080min,ram,FoleNi00,pos,QB,,,,,
player,201511080min,ram,FoleNi00,offense,74,,,,,
player,201511080min,ram,FoleNi00,off_pct,100%,,,,,
player,201511080min,ram,FoleNi00,defense,0,,,,,
player,201511080min,ram,FoleNi00,def_pct,0%,,,,,
player,201511080min,ram,FoleNi00,special_teams,0,,,,,
player,201511080min,ram,FoleNi00,st_pct,0%,,,,,
player,201511080min,ram,RobiGr01,pos,T,,,,,
player,201511080min,ram,RobiGr01,offense,74,,,,,
player,201511080min,ram,RobiGr01,off_pct,100%,,,,,
player,201511080min,ram,RobiGr01,defense,0,,,,,
player,201511080min,ram,RobiGr01,def_pct,0%,,,,,
player,201511080min,ram,RobiGr01,special_teams,0,,,,,
player,201511080min,ram,RobiGr01,st_pct,0%,,,,,
player,201511080min,ram,BarnTi01,pos,C,,,,,
player,201511080min,ram,BarnTi01,offense,74,,,,,
player,201511080min,ram,BarnTi01,off_pct,100%,,,,,
player,201511080min,ram,BarnTi01,defense,0,,,,,
player,201511080min,ram,BarnTi01,def_pct,0%,,,,,
player,201511080min,ram,BarnTi01,special_teams,0,,,,,
player,201511080min,ram,BarnTi01,st_pct,0%,,,,,
player,201511080min,ram,GurlTo01,pos,RB,,,,,
player,201511080min,ram,GurlTo01,offense,58,,,,,
player,201511080min,ram,GurlTo01,off_pct,78%,,,,,
player,201511080min,ram,GurlTo01,defense,0,,,,,
