game,2015,11,20151122,201511220mia,dal,"Dallas Cowboys",24,mia,"Miami Dolphins",14
player,201511220mia,dal,BailDa00,fga,1,,,,,
player,201511220mia,dal,BailDa00,punt,0,,,,,
player,201511220mia,dal,BailDa00,punt_yds,0,,,,,
player,201511220mia,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201511220mia,dal,BailDa00,punt_long,0,,,,,
player,201511220mia,dal,JoneCh02,xpm,,,,,,
player,201511220mia,dal,JoneCh02,xpa,,,,,,
player,201511220mia,dal,JoneCh02,fgm,,,,,,
player,201511220mia,dal,JoneCh02,fga,,,,,,
player,201511220mia,dal,JoneCh02,punt,3,,,,,
player,201511220mia,dal,JoneCh02,punt_yds,146,,,,,
player,201511220mia,dal,JoneCh02,punt_yds_per_punt,48.7,,,,,
player,201511220mia,dal,JoneCh02,punt_long,54,,,,,
player,201511220mia,mia,FranAn01,xpm,2,,,,,
player,201511220mia,mia,FranAn01,xpa,2,,,,,
player,201511220mia,mia,FranAn01,fgm,,,,,,
player,201511220mia,mia,FranAn01,fga,,,,,,
player,201511220mia,mia,FranAn01,punt,0,,,,,
player,201511220mia,mia,FranAn01,punt_yds,0,,,,,
player,201511220mia,mia,FranAn01,punt_yds_per_punt,,,,,,
player,201511220mia,mia,FranAn01,punt_long,0,,,,,
player,201511220mia,mia,DarrMa00,xpm,,,,,,
player,201511220mia,mia,DarrMa00,xpa,,,,,,
player,201511220mia,mia,DarrMa00,fgm,,,,,,
player,201511220mia,mia,DarrMa00,fga,,,,,,
player,201511220mia,mia,DarrMa00,punt,7,,,,,
player,201511220mia,mia,DarrMa00,punt_yds,305,,,,,
player,201511220mia,mia,DarrMa00,punt_yds_per_punt,43.6,,,,,
player,201511220mia,mia,DarrMa00,punt_long,50,,,,,
player,201511220mia,mia,MattRi00,pos,WR,,,,,
player,201511220mia,mia,MattRi00,offense,48,,,,,
player,201511220mia,mia,MattRi00,off_pct,100%,,,,,
player,201511220mia,mia,MattRi00,defense,0,,,,,
player,201511220mia,mia,MattRi00,def_pct,0%,,,,,
player,201511220mia,mia,MattRi00,special_teams,5,,,,,
player,201511220mia,mia,MattRi00,st_pct,21%,,,,,
player,201511220mia,mia,PounMi00,pos,C,,,,,
player,201511220mia,mia,PounMi00,offense,48,,,,,
player,201511220mia,mia,PounMi00,off_pct,100%,,,,,
player,201511220mia,mia,PounMi00,defense,0,,,,,
player,201511220mia,mia,PounMi00,def_pct,0%,,,,,
player,201511220mia,mia,PounMi00,special_teams,2,,,,,
player,201511220mia,mia,PounMi00,st_pct,8%,,,,,
player,201511220mia,mia,FoxxJa20,pos,T,,,,,
player,201511220mia,mia,FoxxJa20,offense,48,,,,,
player,201511220mia,mia,FoxxJa20,off_pct,100%,,,,,
player,201511220mia,mia,FoxxJa20,defense,0,,,,,
player,201511220mia,mia,FoxxJa20,def_pct,0%,,,,,
player,201511220mia,mia,FoxxJa20,special_teams,2,,,,,
player,201511220mia,mia,FoxxJa20,st_pct,8%,,,,,
player,201511220mia,mia,ThomDa04,pos,G,,,,,
player,201511220mia,mia,ThomDa04,offense,48,,,,,
player,201511220mia,mia,ThomDa04,off_pct,100%,,,,,
player,201511220mia,mia,ThomDa04,defense,0,,,,,
player,201511220mia,mia,ThomDa04,def_pct,0%,,,,,
player,201511220mia,mia,ThomDa04,special_teams,2,,,,,
player,201511220mia,mia,ThomDa04,st_pct,8%,,,,,
player,201511220mia,mia,TurnBi00,pos,G,,,,,
player,201511220mia,mia,TurnBi00,offense,48,,,,,
player,201511220mia,mia,TurnBi00,off_pct,100%,,,,,
player,201511220mia,mia,TurnBi00,defense,0,,,,,
player,201511220mia,mia,TurnBi00,def_pct,0%,,,,,
player,201511220mia,mia,TurnBi00,special_teams,2,,,,,
player,201511220mia,mia,TurnBi00,st_pct,8%,,,,,
player,201511220mia,mia,AlbeBr20,pos,T,,,,,
player,201511220mia,mia,AlbeBr20,offense,48,,,,,
player,201511220mia,mia,AlbeBr20,off_pct,100%,,,,,
player,201511220mia,mia,AlbeBr20,defense,0,,,,,
player,201511220mia,mia,AlbeBr20,def_pct,0%,,,,,
player,201511220mia,mia,AlbeBr20,special_teams,0,,,,,
player,201511220mia,mia,AlbeBr20,st_pct,0%,,,,,
player,201511220mia,mia,TannRy00,pos,QB,,,,,
player,201511220mia,mia,TannRy00,offense,48,,,,,
player,201511220mia,mia,TannRy00,off_pct,100%,,,,,
player,201511220mia,mia,TannRy00,defense,0,,,,,
player,201511220mia,mia,TannRy00,def_pct,0%,,,,,
player,201511220mia,mia,TannRy00,special_teams,0,,,,,
player,201511220mia,mia,TannRy00,st_pct,0%,,,,,
player,201511220mia,mia,LandJa00,pos,WR,,,,,
player,201511220mia,mia,LandJa00,offense,46,,,,,
player,201511220mia,mia,LandJa00,off_pct,96%,,,,,
player,201511220mia,mia,LandJa00,defense,0,,,,,
player,201511220mia,mia,LandJa00,def_pct,0%,,,,,
player,201511220mia,mia,LandJa00,special_teams,8,,,,,
player,201511220mia,mia,LandJa00,st_pct,33%,,,,,
player,201511220mia,mia,CameJo00,pos,TE,,,,,
player,201511220mia,mia,CameJo00,offense,36,,,,,
player,201511220mia,mia,CameJo00,off_pct,75%,,,,,
player,201511220mia,mia,CameJo00,defense,0,,,,,
player,201511220mia,mia,CameJo00,def_pct,0%,,,,,
player,201511220mia,mia,CameJo00,special_teams,0,,,,,
player,201511220mia,mia,CameJo00,st_pct,0%,,,,,
player,201511220mia,mia,StilKe00,pos,WR,,,,,
player,201511220mia,mia,StilKe00,offense,36,,,,,
player,201511220mia,mia,StilKe00,off_pct,75%,,,,,
player,201511220mia,mia,StilKe00,defense,0,,,,,
player,201511220mia,mia,StilKe00,def_pct,0%,,,,,
player,201511220mia,mia,StilKe00,special_teams,0,,,,,
player,201511220mia,mia,StilKe00,st_pct,0%,,,,,
player,201511220mia,mia,MillLa01,pos,RB,,,,,
player,201511220mia,mia,MillLa01,offense,32,,,,,
player,201511220mia,mia,MillLa01,off_pct,67%,,,,,
player,201511220mia,mia,MillLa01,defense,0,,,,,
player,201511220mia,mia,MillLa01,def_pct,0%,,,,,
player,201511220mia,mia,MillLa01,special_teams,0,,,,,
player,201511220mia,mia,MillLa01,st_pct,0%,,,,,
player,201511220mia,mia,SimsDi00,pos,TE,,,,,
player,201511220mia,mia,SimsDi00,offense,19,,,,,
player,201511220mia,mia,SimsDi00,off_pct,40%,,,,,
player,201511220mia,mia,SimsDi00,defense,0,,,,,
player,201511220mia,mia,SimsDi00,def_pct,0%,,,,,
player,201511220mia,mia,SimsDi00,special_teams,0,,,,,
player,201511220mia,mia,SimsDi00,st_pct,0%,,,,,
player,201511220mia,mia,AjayJa00,pos,RB,,,,,
player,201511220mia,mia,AjayJa00,offense,12,,,,,
player,201511220mia,mia,AjayJa00,off_pct,25%,,,,,
player,201511220mia,mia,AjayJa00,defense,0,,,,,
player,201511220mia,mia,AjayJa00,def_pct,0%,,,,,
player,201511220mia,mia,AjayJa00,special_teams,0,,,,,
player,201511220mia,mia,AjayJa00,st_pct,0%,,,,,
player,201511220mia,mia,WillDa05,pos,RB,,,,,
player,201511220mia,mia,WillDa05,offense,4,,,,,
player,201511220mia,mia,WillDa05,off_pct,8%,,,,,
player,201511220mia,mia,WillDa05,defense,0,,,,,
player,201511220mia,mia,WillDa05,def_pct,0%,,,,,
player,201511220mia,mia,WillDa05,special_teams,18,,,,,
player,201511220mia,mia,WillDa05,st_pct,75%,,,,,
player,201511220mia,mia,ParkDe01,pos,WR,,,,,
player,201511220mia,mia,ParkDe01,offense,4,,,,,
player,201511220mia,mia,ParkDe01,off_pct,8%,,,,,
player,201511220mia,mia,ParkDe01,defense,0,,,,,
player,201511220mia,mia,ParkDe01,def_pct,0%,,,,,
player,201511220mia,mia,ParkDe01,special_teams,0,,,,,
player,201511220mia,mia,ParkDe01,st_pct,0%,,,,,
player,201511220mia,mia,JennGr00,pos,WR,,,,,
player,201511220mia,mia,JennGr00,offense,2,,,,,
player,201511220mia,mia,JennGr00,off_pct,4%,,,,,
player,201511220mia,mia,JennGr00,defense,0,,,,,
player,201511220mia,mia,JennGr00,def_pct,0%,,,,,
player,201511220mia,mia,JennGr00,special_teams,0,,,,,
player,201511220mia,mia,JennGr00,st_pct,0%,,,,,
player,201511220mia,mia,MitcEa99,pos,DT,,,,,
player,201511220mia,mia,MitcEa99,offense,1,,,,,
player,201511220mia,mia,MitcEa99,off_pct,2%,,,,,
player,201511220mia,mia,MitcEa99,defense,45,,,,,
player,201511220mia,mia,MitcEa99,def_pct,63%,,,,,
player,201511220mia,mia,MitcEa99,special_teams,6,,,,,
player,201511220mia,mia,MitcEa99,st_pct,25%,,,,,
player,201511220mia,mia,GrimBr20,pos,CB,,,,,
player,201511220mia,mia,GrimBr20,offense,0,,,,,
player,201511220mia,mia,GrimBr20,off_pct,0%,,,,,
player,201511220mia,mia,GrimBr20,defense,71,,,,,
player,201511220mia,mia,GrimBr20,def_pct,100%,,,,,
player,201511220mia,mia,GrimBr20,special_teams,4,,,,,
player,201511220mia,mia,GrimBr20,st_pct,17%,,,,,
player,201511220mia,mia,JoneRe99,pos,FS,,,,,
player,201511220mia,mia,JoneRe99,offense,0,,,,,
player,201511220mia,mia,JoneRe99,off_pct,0%,,,,,
player,201511220mia,mia,JoneRe99,defense,71,,,,,
player,201511220mia,mia,JoneRe99,def_pct,100%,,,,,
player,201511220mia,mia,JoneRe99,special_teams,0,,,,,
player,201511220mia,mia,JoneRe99,st_pct,0%,,,,,
player,201511220mia,mia,ShepKe00,pos,LB,,,,,
player,201511220mia,mia,ShepKe00,offense,0,,,,,
player,201511220mia,mia,ShepKe00,off_pct,0%,,,,,
player,201511220mia,mia,ShepKe00,defense,70,,,,,
player,201511220mia,mia,ShepKe00,def_pct,99%,,,,,
player,201511220mia,mia,ShepKe00,special_teams,9,,,,,
player,201511220mia,mia,ShepKe00,st_pct,38%,,,,,
player,201511220mia,mia,VernOl00,pos,DE,,,,,
player,201511220mia,mia,VernOl00,offense,0,,,,,
player,201511220mia,mia,VernOl00,off_pct,0%,,,,,
player,201511220mia,mia,VernOl00,defense,69,,,,,
player,201511220mia,mia,VernOl00,def_pct,97%,,,,,
player,201511220mia,mia,VernOl00,special_teams,4,,,,,
player,201511220mia,mia,VernOl00,st_pct,17%,,,,,
player,201511220mia,mia,TaylJa01,pos,CB,,,,,
player,201511220mia,mia,TaylJa01,offense,0,,,,,
player,201511220mia,mia,TaylJa01,off_pct,0%,,,,,
player,201511220mia,mia,TaylJa01,defense,65,,,,,
player,201511220mia,mia,TaylJa01,def_pct,92%,,,,,
player,201511220mia,mia,TaylJa01,special_teams,0,,,,,
player,201511220mia,mia,TaylJa01,st_pct,0%,,,,,
player,201511220mia,mia,ShelDe00,pos,DE,,,,,
player,201511220mia,mia,ShelDe00,offense,0,,,,,
player,201511220mia,mia,ShelDe00,off_pct,0%,,,,,
player,201511220mia,mia,ShelDe00,defense,62,,,,,
player,201511220mia,mia,ShelDe00,def_pct,87%,,,,,
player,201511220mia,mia,ShelDe00,special_teams,6,,,,,
player,201511220mia,mia,ShelDe00,st_pct,25%,,,,,
player,201511220mia,mia,SuhxNd99,pos,DT,,,,,
player,201511220mia,mia,SuhxNd99,offense,0,,,,,
player,201511220mia,mia,SuhxNd99,off_pct,0%,,,,,
player,201511220mia,mia,SuhxNd99,defense,61,,,,,
player,201511220mia,mia,SuhxNd99,def_pct,86%,,,,,
player,201511220mia,mia,SuhxNd99,special_teams,0,,,,,
player,201511220mia,mia,SuhxNd99,st_pct,0%,,,,,
player,201511220mia,mia,HewiNe00,pos,LB,,,,,
player,201511220mia,mia,HewiNe00,offense,0,,,,,
player,201511220mia,mia,HewiNe00,off_pct,0%,,,,,
player,201511220mia,mia,HewiNe00,defense,57,,,,,
player,201511220mia,mia,HewiNe00,def_pct,80%,,,,,
player,201511220mia,mia,HewiNe00,special_teams,7,,,,,
player,201511220mia,mia,HewiNe00,st_pct,29%,,,,,
player,201511220mia,mia,AikeWa00,pos,SS,,,,,
player,201511220mia,mia,AikeWa00,offense,0,,,,,
player,201511220mia,mia,AikeWa00,off_pct,0%,,,,,
player,201511220mia,mia,AikeWa00,defense,41,,,,,
player,201511220mia,mia,AikeWa00,def_pct,58%,,,,,
player,201511220mia,mia,AikeWa00,special_teams,17,,,,,
player,201511220mia,mia,AikeWa00,st_pct,71%,,,,,
player,201511220mia,mia,McCaBr99,pos,CB,,,,,
player,201511220mia,mia,McCaBr99,offense,0,,,,,
player,201511220mia,mia,McCaBr99,off_pct,0%,,,,,
player,201511220mia,mia,McCaBr99,defense,40,,,,,
player,201511220mia,mia,McCaBr99,def_pct,56%,,,,,
player,201511220mia,mia,McCaBr99,special_teams,0,,,,,
player,201511220mia,mia,McCaBr99,st_pct,0%,,,,,
player,201511220mia,mia,ThomMi02,pos,FS,,,,,
player,201511220mia,mia,ThomMi02,offense,0,,,,,
player,201511220mia,mia,ThomMi02,off_pct,0%,,,,,
player,201511220mia,mia,ThomMi02,defense,33,,,,,
player,201511220mia,mia,ThomMi02,def_pct,46%,,,,,
player,201511220mia,mia,ThomMi02,special_teams,17,,,,,
player,201511220mia,mia,ThomMi02,st_pct,71%,,,,,
player,201511220mia,mia,VigiZa00,pos,LB,,,,,
player,201511220mia,mia,VigiZa00,offense,0,,,,,
player,201511220mia,mia,VigiZa00,off_pct,0%,,,,,
player,201511220mia,mia,VigiZa00,defense,27,,,,,
player,201511220mia,mia,VigiZa00,def_pct,38%,,,,,
player,201511220mia,mia,VigiZa00,special_teams,11,,,,,
player,201511220mia,mia,VigiZa00,st_pct,46%,,,,,
player,201511220mia,mia,MoslC.20,pos,DT,,,,,
player,201511220mia,mia,MoslC.20,offense,0,,,,,
player,201511220mia,mia,MoslC.20,off_pct,0%,,,,,
player,201511220mia,mia,MoslC.20,defense,26,,,,,
player,201511220mia,mia,MoslC.20,def_pct,37%,,,,,
player,201511220mia,mia,MoslC.20,special_teams,4,,,,,
player,201511220mia,mia,MoslC.20,st_pct,17%,,,,,
player,201511220mia,mia,PhilJo01,pos,DT,,,,,
player,201511220mia,mia,PhilJo01,offense,0,,,,,
player,201511220mia,mia,PhilJo01,off_pct,0%,,,,,
player,201511220mia,mia,PhilJo01,defense,16,,,,,
player,201511220mia,mia,PhilJo01,def_pct,23%,,,,,
player,201511220mia,mia,PhilJo01,special_teams,4,,,,,
player,201511220mia,mia,PhilJo01,st_pct,17%,,,,,
player,201511220mia,mia,FedeTe00,pos,DE,,,,,
player,201511220mia,mia,FedeTe00,offense,0,,,,,
player,201511220mia,mia,FedeTe00,off_pct,0%,,,,,
player,201511220mia,mia,FedeTe00,defense,8,,,,,
player,201511220mia,mia,FedeTe00,def_pct,11%,,,,,
player,201511220mia,mia,FedeTe00,special_teams,12,,,,,
player,201511220mia,mia,FedeTe00,st_pct,50%,,,,,
player,201511220mia,mia,BowmZa20,pos,CB,,,,,
player,201511220mia,mia,BowmZa20,offense,0,,,,,
player,201511220mia,mia,BowmZa20,off_pct,0%,,,,,
player,201511220mia,mia,BowmZa20,defense,7,,,,,
player,201511220mia,mia,BowmZa20,def_pct,10%,,,,,
player,201511220mia,mia,BowmZa20,special_teams,18,,,,,
player,201511220mia,mia,BowmZa20,st_pct,75%,,,,,
player,201511220mia,mia,HullMi01,pos,LB,,,,,
player,201511220mia,mia,HullMi01,offense,0,,,,,
player,201511220mia,mia,HullMi01,off_pct,0%,,,,,
player,201511220mia,mia,HullMi01,defense,7,,,,,
player,201511220mia,mia,HullMi01,def_pct,10%,,,,,
player,201511220mia,mia,HullMi01,special_teams,18,,,,,
player,201511220mia,mia,HullMi01,st_pct,75%,,,,,
player,201511220mia,mia,McCaCh00,pos,LB,,,,,
player,201511220mia,mia,McCaCh00,offense,0,,,,,
player,201511220mia,mia,McCaCh00,off_pct,0%,,,,,
player,201511220mia,mia,McCaCh00,defense,4,,,,,
player,201511220mia,mia,McCaCh00,def_pct,6%,,,,,
player,201511220mia,mia,McCaCh00,special_teams,9,,,,,
player,201511220mia,mia,McCaCh00,st_pct,38%,,,,,
player,201511220mia,mia,McCaBo01,pos,CB,,,,,
player,201511220mia,mia,McCaBo01,offense,0,,,,,
player,201511220mia,mia,McCaBo01,off_pct,0%,,,,,
player,201511220mia,mia,McCaBo01,defense,1,,,,,
player,201511220mia,mia,McCaBo01,def_pct,1%,,,,,
player,201511220mia,mia,McCaBo01,special_teams,15,,,,,
player,201511220mia,mia,McCaBo01,st_pct,62%,,,,,
player,201511220mia,mia,KovaJo00,pos,DB,,,,,
player,201511220mia,mia,KovaJo00,offense,0,,,,,
player,201511220mia,mia,KovaJo00,off_pct,0%,,,,,
player,201511220mia,mia,KovaJo00,defense,0,,,,,
player,201511220mia,mia,KovaJo00,def_pct,0%,,,,,
player,201511220mia,mia,KovaJo00,special_teams,18,,,,,
player,201511220mia,mia,KovaJo00,st_pct,75%,,,,,
player,201511220mia,mia,JohnJa04,pos,LB,,,,,
player,201511220mia,mia,JohnJa04,offense,0,,,,,
player,201511220mia,mia,JohnJa04,off_pct,0%,,,,,
player,201511220mia,mia,JohnJa04,defense,0,,,,,
player,201511220mia,mia,JohnJa04,def_pct,0%,,,,,
player,201511220mia,mia,JohnJa04,special_teams,11,,,,,
player,201511220mia,mia,JohnJa04,st_pct,46%,,,,,
player,201511220mia,mia,DarrMa00,pos,P,,,,,
player,201511220mia,mia,DarrMa00,offense,0,,,,,
player,201511220mia,mia,DarrMa00,off_pct,0%,,,,,
player,201511220mia,mia,DarrMa00,defense,0,,,,,
player,201511220mia,mia,DarrMa00,def_pct,0%,,,,,
player,201511220mia,mia,DarrMa00,special_teams,9,,,,,
player,201511220mia,mia,DarrMa00,st_pct,38%,,,,,
player,201511220mia,mia,DennJo20,pos,LS,,,,,
player,201511220mia,mia,DennJo20,offense,0,,,,,
player,201511220mia,mia,DennJo20,off_pct,0%,,,,,
player,201511220mia,mia,DennJo20,defense,0,,,,,
player,201511220mia,mia,DennJo20,def_pct,0%,,,,,
player,201511220mia,mia,DennJo20,special_teams,9,,,,,
player,201511220mia,mia,DennJo20,st_pct,38%,,,,,
player,201511220mia,mia,DougJa00,pos,G,,,,,
player,201511220mia,mia,DougJa00,offense,0,,,,,
player,201511220mia,mia,DougJa00,off_pct,0%,,,,,
player,201511220mia,mia,DougJa00,defense,0,,,,,
player,201511220mia,mia,DougJa00,def_pct,0%,,,,,
player,201511220mia,mia,DougJa00,special_teams,7,,,,,
player,201511220mia,mia,DougJa00,st_pct,29%,,,,,
player,201511220mia,mia,FranAn01,pos,K,,,,,
player,201511220mia,mia,FranAn01,offense,0,,,,,
player,201511220mia,mia,FranAn01,off_pct,0%,,,,,
player,201511220mia,mia,FranAn01,defense,0,,,,,
player,201511220mia,mia,FranAn01,def_pct,0%,,,,,
player,201511220mia,mia,FranAn01,special_teams,5,,,,,
player,201511220mia,mia,FranAn01,st_pct,21%,,,,,
player,201511220mia,mia,WillBr04,pos,TE,,,,,
player,201511220mia,mia,WillBr04,offense,0,,,,,
player,201511220mia,mia,WillBr04,off_pct,0%,,,,,
player,201511220mia,mia,WillBr04,defense,0,,,,,
player,201511220mia,mia,WillBr04,def_pct,0%,,,,,
player,201511220mia,mia,WillBr04,special_teams,3,,,,,
player,201511220mia,mia,WillBr04,st_pct,12%,,,,,
player,201511220mia,mia,LinkJe20,pos,T,,,,,
player,201511220mia,mia,LinkJe20,offense,0,,,,,
player,201511220mia,mia,LinkJe20,off_pct,0%,,,,,
player,201511220mia,mia,LinkJe20,defense,0,,,,,
player,201511220mia,mia,LinkJe20,def_pct,0%,,,,,
player,201511220mia,mia,LinkJe20,special_teams,2,,,,,
player,201511220mia,mia,LinkJe20,st_pct,8%,,,,,
player,201511220mia,dal,FredTr00,pos,C,,,,,
player,201511220mia,dal,FredTr00,offense,71,,,,,
player,201511220mia,dal,FredTr00,off_pct,100%,,,,,
player,201511220mia,dal,FredTr00,defense,0,,,,,
player,201511220mia,dal,FredTr00,def_pct,0%,,,,,
player,201511220mia,dal,FredTr00,special_teams,4,,,,,
player,201511220mia,dal,FredTr00,st_pct,17%,,,,,
player,201511220mia,dal,MartZa00,pos,G,,,,,
player,201511220mia,dal,MartZa00,offense,71,,,,,
player,201511220mia,dal,MartZa00,off_pct,100%,,,,,
player,201511220mia,dal,MartZa00,defense,0,,,,,
player,201511220mia,dal,MartZa00,def_pct,0%,,,,,
player,201511220mia,dal,MartZa00,special_teams,4,,,,,
player,201511220mia,dal,MartZa00,st_pct,17%,,,,,
player,201511220mia,dal,WittJa00,pos,TE,,,,,
player,201511220mia,dal,WittJa00,offense,71,,,,,
player,201511220mia,dal,WittJa00,off_pct,100%,,,,,
player,201511220mia,dal,WittJa00,defense,0,,,,,
player,201511220mia,dal,WittJa00,def_pct,0%,,,,,
player,201511220mia,dal,WittJa00,special_teams,4,,,,,
player,201511220mia,dal,WittJa00,st_pct,17%,,,,,
player,201511220mia,dal,FreeDo20,pos,T,,,,,
player,201511220mia,dal,FreeDo20,offense,71,,,,,
player,201511220mia,dal,FreeDo20,off_pct,100%,,,,,
player,201511220mia,dal,FreeDo20,defense,0,,,,,
player,201511220mia,dal,FreeDo20,def_pct,0%,,,,,
player,201511220mia,dal,FreeDo20,special_teams,4,,,,,
player,201511220mia,dal,FreeDo20,st_pct,17%,,,,,
player,201511220mia,dal,SmitTy00,pos,T,,,,,
player,201511220mia,dal,SmitTy00,offense,71,,,,,
player,201511220mia,dal,SmitTy00,off_pct,100%,,,,,
player,201511220mia,dal,SmitTy00,defense,0,,,,,
player,201511220mia,dal,SmitTy00,def_pct,0%,,,,,
player,201511220mia,dal,SmitTy00,special_teams,4,,,,,
player,201511220mia,dal,SmitTy00,st_pct,17%,,,,,
player,201511220mia,dal,CollLa01,pos,G,,,,,
player,201511220mia,dal,CollLa01,offense,71,,,,,
player,201511220mia,dal,CollLa01,off_pct,100%,,,,,
player,201511220mia,dal,CollLa01,defense,0,,,,,
player,201511220mia,dal,CollLa01,def_pct,0%,,,,,
player,201511220mia,dal,CollLa01,special_teams,4,,,,,
player,201511220mia,dal,CollLa01,st_pct,17%,,,,,
player,201511220mia,dal,RomoTo00,pos,QB,,,,,
player,201511220mia,dal,RomoTo00,offense,71,,,,,
player,201511220mia,dal,RomoTo00,off_pct,100%,,,,,
player,201511220mia,dal,RomoTo00,defense,0,,,,,
player,201511220mia,dal,RomoTo00,def_pct,0%,,,,,
player,201511220mia,dal,RomoTo00,special_teams,0,,,,,
player,201511220mia,dal,RomoTo00,st_pct,0%,,,,,
player,201511220mia,dal,BryaDe01,pos,WR,,,,,
player,201511220mia,dal,BryaDe01,offense,50,,,,,
player,201511220mia,dal,BryaDe01,off_pct,70%,,,,,
player,201511220mia,dal,BryaDe01,defense,0,,,,,
player,201511220mia,dal,BryaDe01,def_pct,0%,,,,,
player,201511220mia,dal,BryaDe01,special_teams,0,,,,,
player,201511220mia,dal,BryaDe01,st_pct,0%,,,,,
player,201511220mia,dal,McFaDa00,pos,RB,,,,,
player,201511220mia,dal,McFaDa00,offense,48,,,,,
player,201511220mia,dal,McFaDa00,off_pct,68%,,,,,
player,201511220mia,dal,McFaDa00,defense,0,,,,,
player,201511220mia,dal,McFaDa00,def_pct,0%,,,,,
player,201511220mia,dal,McFaDa00,special_teams,0,,,,,
player,201511220mia,dal,McFaDa00,st_pct,0%,,,,,
player,201511220mia,dal,WillTe01,pos,WR,,,,,
player,201511220mia,dal,WillTe01,offense,46,,,,,
player,201511220mia,dal,WillTe01,off_pct,65%,,,,,
player,201511220mia,dal,WillTe01,defense,0,,,,,
player,201511220mia,dal,WillTe01,def_pct,0%,,,,,
player,201511220mia,dal,WillTe01,special_teams,0,,,,,
player,201511220mia,dal,WillTe01,st_pct,0%,,,,,
player,201511220mia,dal,BeasCo00,pos,WR,,,,,
player,201511220mia,dal,BeasCo00,offense,36,,,,,
player,201511220mia,dal,BeasCo00,off_pct,51%,,,,,
player,201511220mia,dal,BeasCo00,defense,0,,,,,
player,201511220mia,dal,BeasCo00,def_pct,0%,,,,,
player,201511220mia,dal,BeasCo00,special_teams,5,,,,,
player,201511220mia,dal,BeasCo00,st_pct,21%,,,,,
player,201511220mia,dal,EscoGa00,pos,TE,,,,,
player,201511220mia,dal,EscoGa00,offense,20,,,,,
player,201511220mia,dal,EscoGa00,off_pct,28%,,,,,
player,201511220mia,dal,EscoGa00,defense,0,,,,,
player,201511220mia,dal,EscoGa00,def_pct,0%,,,,,
player,201511220mia,dal,EscoGa00,special_teams,8,,,,,
player,201511220mia,dal,EscoGa00,st_pct,33%,,,,,
player,201511220mia,dal,TurbRo00,pos,RB,,,,,
player,201511220mia,dal,TurbRo00,offense,20,,,,,
player,201511220mia,dal,TurbRo00,off_pct,28%,,,,,
player,201511220mia,dal,TurbRo00,defense,0,,,,,
player,201511220mia,dal,TurbRo00,def_pct,0%,,,,,
player,201511220mia,dal,TurbRo00,special_teams,0,,,,,
player,201511220mia,dal,TurbRo00,st_pct,0%,,,,,
player,201511220mia,dal,HannJa00,pos,TE,,,,,
player,201511220mia,dal,HannJa00,offense,19,,,,,
player,201511220mia,dal,HannJa00,off_pct,27%,,,,,
player,201511220mia,dal,HannJa00,defense,0,,,,,
player,201511220mia,dal,HannJa00,def_pct,0%,,,,,
player,201511220mia,dal,HannJa00,special_teams,8,,,,,
player,201511220mia,dal,HannJa00,st_pct,33%,,,,,
player,201511220mia,dal,WhitLu00,pos,WR,,,,,
player,201511220mia,dal,WhitLu00,offense,15,,,,,
player,201511220mia,dal,WhitLu00,off_pct,21%,,,,,
player,201511220mia,dal,WhitLu00,defense,0,,,,,
player,201511220mia,dal,WhitLu00,def_pct,0%,,,,,
player,201511220mia,dal,WhitLu00,special_teams,5,,,,,
player,201511220mia,dal,WhitLu00,st_pct,21%,,,,,
player,201511220mia,dal,StreDe00,pos,WR,,,,,
player,201511220mia,dal,StreDe00,offense,15,,,,,
player,201511220mia,dal,StreDe00,off_pct,21%,,,,,
player,201511220mia,dal,StreDe00,defense,0,,,,,
player,201511220mia,dal,StreDe00,def_pct,0%,,,,,
player,201511220mia,dal,StreDe00,special_teams,3,,,,,
player,201511220mia,dal,StreDe00,st_pct,12%,,,,,
player,201511220mia,dal,ClutTy00,pos,FB,,,,,
player,201511220mia,dal,ClutTy00,offense,13,,,,,
player,201511220mia,dal,ClutTy00,off_pct,18%,,,,,
player,201511220mia,dal,ClutTy00,defense,0,,,,,
player,201511220mia,dal,ClutTy00,def_pct,0%,,,,,
player,201511220mia,dal,ClutTy00,special_teams,3,,,,,
player,201511220mia,dal,ClutTy00,st_pct,12%,,,,,
player,201511220mia,dal,BrowCh28,pos,T,,,,,
player,201511220mia,dal,BrowCh28,offense,2,,,,,
player,201511220mia,dal,BrowCh28,off_pct,3%,,,,,
player,201511220mia,dal,BrowCh28,defense,0,,,,,
player,201511220mia,dal,BrowCh28,def_pct,0%,,,,,
player,201511220mia,dal,BrowCh28,special_teams,4,,,,,
player,201511220mia,dal,BrowCh28,st_pct,17%,,,,,
player,201511220mia,dal,LeexSe99,pos,LB,,,,,
player,201511220mia,dal,LeexSe99,offense,0,,,,,
player,201511220mia,dal,LeexSe99,off_pct,0%,,,,,
player,201511220mia,dal,LeexSe99,defense,48,,,,,
player,201511220mia,dal,LeexSe99,def_pct,100%,,,,,
player,201511220mia,dal,LeexSe99,special_teams,5,,,,,
player,201511220mia,dal,LeexSe99,st_pct,21%,,,,,
player,201511220mia,dal,CarrBr99,pos,CB,,,,,
player,201511220mia,dal,CarrBr99,offense,0,,,,,
player,201511220mia,dal,CarrBr99,off_pct,0%,,,,,
player,201511220mia,dal,CarrBr99,defense,48,,,,,
