game,2015,1,20150913,201509130crd,nor,"New Orleans Saints",19,crd,"Arizona Cardinals",31
player,201509130crd,nor,IngrMa01,def_pct,0%,,,,,
player,201509130crd,nor,IngrMa01,special_teams,0,,,,,
player,201509130crd,nor,IngrMa01,st_pct,0%,,,,,
player,201509130crd,nor,ColsMa00,pos,WR,,,,,
player,201509130crd,nor,ColsMa00,offense,45,,,,,
player,201509130crd,nor,ColsMa00,off_pct,62%,,,,,
player,201509130crd,nor,ColsMa00,defense,0,,,,,
player,201509130crd,nor,ColsMa00,def_pct,0%,,,,,
player,201509130crd,nor,ColsMa00,special_teams,0,,,,,
player,201509130crd,nor,ColsMa00,st_pct,0%,,,,,
player,201509130crd,nor,RobiKh00,pos,RB,,,,,
player,201509130crd,nor,RobiKh00,offense,26,,,,,
player,201509130crd,nor,RobiKh00,off_pct,36%,,,,,
player,201509130crd,nor,RobiKh00,defense,0,,,,,
player,201509130crd,nor,RobiKh00,def_pct,0%,,,,,
player,201509130crd,nor,RobiKh00,special_teams,6,,,,,
player,201509130crd,nor,RobiKh00,st_pct,19%,,,,,
player,201509130crd,nor,HillJo02,pos,TE,,,,,
player,201509130crd,nor,HillJo02,offense,18,,,,,
player,201509130crd,nor,HillJo02,off_pct,25%,,,,,
player,201509130crd,nor,HillJo02,defense,0,,,,,
player,201509130crd,nor,HillJo02,def_pct,0%,,,,,
player,201509130crd,nor,HillJo02,special_teams,13,,,,,
player,201509130crd,nor,HillJo02,st_pct,42%,,,,,
player,201509130crd,nor,SneaWi00,pos,WR,,,,,
player,201509130crd,nor,SneaWi00,offense,18,,,,,
player,201509130crd,nor,SneaWi00,off_pct,25%,,,,,
player,201509130crd,nor,SneaWi00,defense,0,,,,,
player,201509130crd,nor,SneaWi00,def_pct,0%,,,,,
player,201509130crd,nor,SneaWi00,special_teams,5,,,,,
player,201509130crd,nor,SneaWi00,st_pct,16%,,,,,
player,201509130crd,nor,JohnAu00,pos,FB,,,,,
player,201509130crd,nor,JohnAu00,offense,13,,,,,
player,201509130crd,nor,JohnAu00,off_pct,18%,,,,,
player,201509130crd,nor,JohnAu00,defense,0,,,,,
player,201509130crd,nor,JohnAu00,def_pct,0%,,,,,
player,201509130crd,nor,JohnAu00,special_teams,21,,,,,
player,201509130crd,nor,JohnAu00,st_pct,68%,,,,,
player,201509130crd,nor,PeatAn00,pos,T,,,,,
player,201509130crd,nor,PeatAn00,offense,3,,,,,
player,201509130crd,nor,PeatAn00,off_pct,4%,,,,,
player,201509130crd,nor,PeatAn00,defense,0,,,,,
player,201509130crd,nor,PeatAn00,def_pct,0%,,,,,
player,201509130crd,nor,PeatAn00,special_teams,5,,,,,
player,201509130crd,nor,PeatAn00,st_pct,16%,,,,,
player,201509130crd,nor,AnthSt00,pos,LB,,,,,
player,201509130crd,nor,AnthSt00,offense,0,,,,,
player,201509130crd,nor,AnthSt00,off_pct,0%,,,,,
player,201509130crd,nor,AnthSt00,defense,62,,,,,
player,201509130crd,nor,AnthSt00,def_pct,100%,,,,,
player,201509130crd,nor,AnthSt00,special_teams,5,,,,,
player,201509130crd,nor,AnthSt00,st_pct,16%,,,,,
player,201509130crd,nor,VaccKe00,pos,SS,,,,,
player,201509130crd,nor,VaccKe00,offense,0,,,,,
player,201509130crd,nor,VaccKe00,off_pct,0%,,,,,
player,201509130crd,nor,VaccKe00,defense,62,,,,,
player,201509130crd,nor,VaccKe00,def_pct,100%,,,,,
player,201509130crd,nor,VaccKe00,special_teams,4,,,,,
player,201509130crd,nor,VaccKe00,st_pct,13%,,,,,
player,201509130crd,nor,BrowBr00,pos,CB,,,,,
player,201509130crd,nor,BrowBr00,offense,0,,,,,
player,201509130crd,nor,BrowBr00,off_pct,0%,,,,,
player,201509130crd,nor,BrowBr00,defense,61,,,,,
player,201509130crd,nor,BrowBr00,def_pct,98%,,,,,
player,201509130crd,nor,BrowBr00,special_teams,5,,,,,
player,201509130crd,nor,BrowBr00,st_pct,16%,,,,,
player,201509130crd,nor,BreaDe00,pos,CB,,,,,
player,201509130crd,nor,BreaDe00,offense,0,,,,,
player,201509130crd,nor,BreaDe00,off_pct,0%,,,,,
player,201509130crd,nor,BreaDe00,defense,61,,,,,
player,201509130crd,nor,BreaDe00,def_pct,98%,,,,,
player,201509130crd,nor,BreaDe00,special_teams,5,,,,,
player,201509130crd,nor,BreaDe00,st_pct,16%,,,,,
player,201509130crd,nor,KikaHa00,pos,LB,,,,,
player,201509130crd,nor,KikaHa00,offense,0,,,,,
player,201509130crd,nor,KikaHa00,off_pct,0%,,,,,
player,201509130crd,nor,KikaHa00,defense,59,,,,,
player,201509130crd,nor,KikaHa00,def_pct,95%,,,,,
player,201509130crd,nor,KikaHa00,special_teams,6,,,,,
player,201509130crd,nor,KikaHa00,st_pct,19%,,,,,
player,201509130crd,nor,JordCa00,pos,DE,,,,,
player,201509130crd,nor,JordCa00,offense,0,,,,,
player,201509130crd,nor,JordCa00,off_pct,0%,,,,,
player,201509130crd,nor,JordCa00,defense,54,,,,,
player,201509130crd,nor,JordCa00,def_pct,87%,,,,,
player,201509130crd,nor,JordCa00,special_teams,5,,,,,
player,201509130crd,nor,JordCa00,st_pct,16%,,,,,
player,201509130crd,nor,HickAk00,pos,DE,,,,,
player,201509130crd,nor,HickAk00,offense,0,,,,,
player,201509130crd,nor,HickAk00,off_pct,0%,,,,,
player,201509130crd,nor,HickAk00,defense,42,,,,,
player,201509130crd,nor,HickAk00,def_pct,68%,,,,,
player,201509130crd,nor,HickAk00,special_teams,5,,,,,
player,201509130crd,nor,HickAk00,st_pct,16%,,,,,
player,201509130crd,nor,SanfJa99,pos,SS,,,,,
player,201509130crd,nor,SanfJa99,offense,0,,,,,
player,201509130crd,nor,SanfJa99,off_pct,0%,,,,,
player,201509130crd,nor,SanfJa99,defense,41,,,,,
player,201509130crd,nor,SanfJa99,def_pct,66%,,,,,
player,201509130crd,nor,SanfJa99,special_teams,10,,,,,
player,201509130crd,nor,SanfJa99,st_pct,32%,,,,,
player,201509130crd,nor,SwanDa02,pos,CB,,,,,
player,201509130crd,nor,SwanDa02,offense,0,,,,,
player,201509130crd,nor,SwanDa02,off_pct,0%,,,,,
player,201509130crd,nor,SwanDa02,defense,39,,,,,
player,201509130crd,nor,SwanDa02,def_pct,63%,,,,,
player,201509130crd,nor,SwanDa02,special_teams,10,,,,,
player,201509130crd,nor,SwanDa02,st_pct,32%,,,,,
player,201509130crd,nor,JenkJo00,pos,DT,,,,,
player,201509130crd,nor,JenkJo00,offense,0,,,,,
player,201509130crd,nor,JenkJo00,off_pct,0%,,,,,
player,201509130crd,nor,JenkJo00,defense,39,,,,,
player,201509130crd,nor,JenkJo00,def_pct,63%,,,,,
player,201509130crd,nor,JenkJo00,special_teams,0,,,,,
player,201509130crd,nor,JenkJo00,st_pct,0%,,,,,
player,201509130crd,nor,HumbRa00,pos,LB,,,,,
player,201509130crd,nor,HumbRa00,offense,0,,,,,
player,201509130crd,nor,HumbRa00,off_pct,0%,,,,,
player,201509130crd,nor,HumbRa00,defense,25,,,,,
player,201509130crd,nor,HumbRa00,def_pct,40%,,,,,
player,201509130crd,nor,HumbRa00,special_teams,21,,,,,
player,201509130crd,nor,HumbRa00,st_pct,68%,,,,,
player,201509130crd,nor,WillKe98,pos,DT,,,,,
player,201509130crd,nor,WillKe98,offense,0,,,,,
player,201509130crd,nor,WillKe98,off_pct,0%,,,,,
player,201509130crd,nor,WillKe98,defense,24,,,,,
player,201509130crd,nor,WillKe98,def_pct,39%,,,,,
player,201509130crd,nor,WillKe98,special_teams,5,,,,,
player,201509130crd,nor,WillKe98,st_pct,16%,,,,,
player,201509130crd,nor,HawtDa20,pos,LB,,,,,
player,201509130crd,nor,HawtDa20,offense,0,,,,,
player,201509130crd,nor,HawtDa20,off_pct,0%,,,,,
player,201509130crd,nor,HawtDa20,defense,22,,,,,
player,201509130crd,nor,HawtDa20,def_pct,35%,,,,,
player,201509130crd,nor,HawtDa20,special_teams,9,,,,,
player,201509130crd,nor,HawtDa20,st_pct,29%,,,,,
player,201509130crd,nor,BushRa00,pos,FS,,,,,
player,201509130crd,nor,BushRa00,offense,0,,,,,
player,201509130crd,nor,BushRa00,off_pct,0%,,,,,
player,201509130crd,nor,BushRa00,defense,21,,,,,
player,201509130crd,nor,BushRa00,def_pct,34%,,,,,
player,201509130crd,nor,BushRa00,special_teams,1,,,,,
player,201509130crd,nor,BushRa00,st_pct,3%,,,,,
player,201509130crd,nor,DaviTy01,pos,DT,,,,,
player,201509130crd,nor,DaviTy01,offense,0,,,,,
player,201509130crd,nor,DaviTy01,off_pct,0%,,,,,
player,201509130crd,nor,DaviTy01,defense,19,,,,,
player,201509130crd,nor,DaviTy01,def_pct,31%,,,,,
player,201509130crd,nor,DaviTy01,special_teams,11,,,,,
player,201509130crd,nor,DaviTy01,st_pct,35%,,,,,
player,201509130crd,nor,WilsKy99,pos,CB,,,,,
player,201509130crd,nor,WilsKy99,offense,0,,,,,
player,201509130crd,nor,WilsKy99,off_pct,0%,,,,,
player,201509130crd,nor,WilsKy99,defense,18,,,,,
player,201509130crd,nor,WilsKy99,def_pct,29%,,,,,
player,201509130crd,nor,WilsKy99,special_teams,6,,,,,
player,201509130crd,nor,WilsKy99,st_pct,19%,,,,,
player,201509130crd,nor,RichBo00,pos,DE,,,,,
player,201509130crd,nor,RichBo00,offense,0,,,,,
player,201509130crd,nor,RichBo00,off_pct,0%,,,,,
player,201509130crd,nor,RichBo00,defense,14,,,,,
player,201509130crd,nor,RichBo00,def_pct,23%,,,,,
player,201509130crd,nor,RichBo00,special_teams,0,,,,,
player,201509130crd,nor,RichBo00,st_pct,0%,,,,,
player,201509130crd,nor,BarnTa00,pos,DE,,,,,
player,201509130crd,nor,BarnTa00,offense,0,,,,,
player,201509130crd,nor,BarnTa00,off_pct,0%,,,,,
player,201509130crd,nor,BarnTa00,defense,14,,,,,
player,201509130crd,nor,BarnTa00,def_pct,23%,,,,,
player,201509130crd,nor,BarnTa00,special_teams,0,,,,,
player,201509130crd,nor,BarnTa00,st_pct,0%,,,,,
player,201509130crd,nor,EdebKa00,pos,LB,,,,,
player,201509130crd,nor,EdebKa00,offense,0,,,,,
player,201509130crd,nor,EdebKa00,off_pct,0%,,,,,
player,201509130crd,nor,EdebKa00,defense,4,,,,,
player,201509130crd,nor,EdebKa00,def_pct,6%,,,,,
player,201509130crd,nor,EdebKa00,special_teams,26,,,,,
player,201509130crd,nor,EdebKa00,st_pct,84%,,,,,
player,201509130crd,nor,OpurTo00,pos,FB,,,,,
player,201509130crd,nor,OpurTo00,offense,0,,,,,
player,201509130crd,nor,OpurTo00,off_pct,0%,,,,,
player,201509130crd,nor,OpurTo00,defense,0,,,,,
player,201509130crd,nor,OpurTo00,def_pct,0%,,,,,
player,201509130crd,nor,OpurTo00,special_teams,21,,,,,
player,201509130crd,nor,OpurTo00,st_pct,68%,,,,,
player,201509130crd,nor,MautMi00,pos,LB,,,,,
player,201509130crd,nor,MautMi00,offense,0,,,,,
player,201509130crd,nor,MautMi00,off_pct,0%,,,,,
player,201509130crd,nor,MautMi00,defense,0,,,,,
player,201509130crd,nor,MautMi00,def_pct,0%,,,,,
player,201509130crd,nor,MautMi00,special_teams,21,,,,,
player,201509130crd,nor,MautMi00,st_pct,68%,,,,,
player,201509130crd,nor,DixoBr01,pos,CB,,,,,
player,201509130crd,nor,DixoBr01,offense,0,,,,,
player,201509130crd,nor,DixoBr01,off_pct,0%,,,,,
player,201509130crd,nor,DixoBr01,defense,0,,,,,
player,201509130crd,nor,DixoBr01,def_pct,0%,,,,,
player,201509130crd,nor,DixoBr01,special_teams,15,,,,,
player,201509130crd,nor,DixoBr01,st_pct,48%,,,,,
player,201509130crd,nor,JoneDo02,pos,SS,,,,,
player,201509130crd,nor,JoneDo02,offense,0,,,,,
player,201509130crd,nor,JoneDo02,off_pct,0%,,,,,
player,201509130crd,nor,JoneDo02,defense,0,,,,,
player,201509130crd,nor,JoneDo02,def_pct,0%,,,,,
player,201509130crd,nor,JoneDo02,special_teams,14,,,,,
player,201509130crd,nor,JoneDo02,st_pct,45%,,,,,
player,201509130crd,nor,MorsTh00,pos,P,,,,,
player,201509130crd,nor,MorsTh00,offense,0,,,,,
player,201509130crd,nor,MorsTh00,off_pct,0%,,,,,
player,201509130crd,nor,MorsTh00,defense,0,,,,,
player,201509130crd,nor,MorsTh00,def_pct,0%,,,,,
player,201509130crd,nor,MorsTh00,special_teams,11,,,,,
player,201509130crd,nor,MorsTh00,st_pct,35%,,,,,
player,201509130crd,nor,DresJu20,pos,LS,,,,,
player,201509130crd,nor,DresJu20,offense,0,,,,,
player,201509130crd,nor,DresJu20,off_pct,0%,,,,,
player,201509130crd,nor,DresJu20,defense,0,,,,,
player,201509130crd,nor,DresJu20,def_pct,0%,,,,,
player,201509130crd,nor,DresJu20,special_teams,10,,,,,
player,201509130crd,nor,DresJu20,st_pct,32%,,,,,
player,201509130crd,nor,MurpMa03,pos,RB,,,,,
player,201509130crd,nor,MurpMa03,offense,0,,,,,
player,201509130crd,nor,MurpMa03,off_pct,0%,,,,,
player,201509130crd,nor,MurpMa03,defense,0,,,,,
player,201509130crd,nor,MurpMa03,def_pct,0%,,,,,
player,201509130crd,nor,MurpMa03,special_teams,10,,,,,
player,201509130crd,nor,MurpMa03,st_pct,32%,,,,,
player,201509130crd,nor,JoneSe01,pos,WR,,,,,
player,201509130crd,nor,JoneSe01,offense,0,,,,,
player,201509130crd,nor,JoneSe01,off_pct,0%,,,,,
player,201509130crd,nor,JoneSe01,defense,0,,,,,
player,201509130crd,nor,JoneSe01,def_pct,0%,,,,,
player,201509130crd,nor,JoneSe01,special_teams,9,,,,,
player,201509130crd,nor,JoneSe01,st_pct,29%,,,,,
player,201509130crd,nor,KeleSe00,pos,C,,,,,
player,201509130crd,nor,KeleSe00,offense,0,,,,,
player,201509130crd,nor,KeleSe00,off_pct,0%,,,,,
player,201509130crd,nor,KeleSe00,defense,0,,,,,
player,201509130crd,nor,KeleSe00,def_pct,0%,,,,,
player,201509130crd,nor,KeleSe00,special_teams,5,,,,,
player,201509130crd,nor,KeleSe00,st_pct,16%,,,,,
player,201509130crd,nor,HockZa00,pos,K,,,,,
player,201509130crd,nor,HockZa00,offense,0,,,,,
player,201509130crd,nor,HockZa00,off_pct,0%,,,,,
player,201509130crd,nor,HockZa00,defense,0,,,,,
player,201509130crd,nor,HockZa00,def_pct,0%,,,,,
player,201509130crd,nor,HockZa00,special_teams,5,,,,,
player,201509130crd,nor,HockZa00,st_pct,16%,,,,,
player,201509130crd,nor,McCoLu00,pos,QB,,,,,
player,201509130crd,nor,McCoLu00,offense,0,,,,,
player,201509130crd,nor,McCoLu00,off_pct,0%,,,,,
player,201509130crd,nor,McCoLu00,defense,0,,,,,
player,201509130crd,nor,McCoLu00,def_pct,0%,,,,,
player,201509130crd,nor,McCoLu00,special_teams,5,,,,,
player,201509130crd,nor,McCoLu00,st_pct,16%,,,,,
