game,2015,3,20150927,201509270min,sdg,"San Diego Chargers",14,min,"Minnesota Vikings",31
player,201509270min,sdg,WindMi00,st_pct,30%,,,,,
player,201509270min,sdg,ScifMi20,pos,P,,,,,
player,201509270min,sdg,ScifMi20,offense,0,,,,,
player,201509270min,sdg,ScifMi20,off_pct,0%,,,,,
player,201509270min,sdg,ScifMi20,defense,0,,,,,
player,201509270min,sdg,ScifMi20,def_pct,0%,,,,,
player,201509270min,sdg,ScifMi20,special_teams,8,,,,,
player,201509270min,sdg,ScifMi20,st_pct,30%,,,,,
player,201509270min,sdg,LambJo00,pos,K,,,,,
player,201509270min,sdg,LambJo00,offense,0,,,,,
player,201509270min,sdg,LambJo00,off_pct,0%,,,,,
player,201509270min,sdg,LambJo00,defense,0,,,,,
player,201509270min,sdg,LambJo00,def_pct,0%,,,,,
player,201509270min,sdg,LambJo00,special_teams,5,,,,,
player,201509270min,sdg,LambJo00,st_pct,19%,,,,,
