game,2015,3,20150927,201509270sea,chi,"Chicago Bears",0,sea,"Seattle Seahawks",26
player,201509270sea,sea,MarsCa00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,MarsCa00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,MarsCa00,fumbles_forced,0,,,,,
player,201509270sea,sea,SherRi00,def_int,0,,,,,
player,201509270sea,sea,SherRi00,def_int_yds,0,,,,,
player,201509270sea,sea,SherRi00,def_int_td,0,,,,,
player,201509270sea,sea,SherRi00,def_int_long,0,,,,,
player,201509270sea,sea,SherRi00,pass_defended,1,,,,,
player,201509270sea,sea,SherRi00,sacks,0.0,,,,,
player,201509270sea,sea,SherRi00,tackles_combined,1,,,,,
player,201509270sea,sea,SherRi00,tackles_solo,1,,,,,
player,201509270sea,sea,SherRi00,tackles_assists,0,,,,,
player,201509270sea,sea,SherRi00,tackles_loss,0,,,,,
player,201509270sea,sea,SherRi00,qb_hits,0,,,,,
player,201509270sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201509270sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201509270sea,sea,SmitTy01,def_int,0,,,,,
player,201509270sea,sea,SmitTy01,def_int_yds,0,,,,,
player,201509270sea,sea,SmitTy01,def_int_td,0,,,,,
player,201509270sea,sea,SmitTy01,def_int_long,0,,,,,
player,201509270sea,sea,SmitTy01,pass_defended,0,,,,,
player,201509270sea,sea,SmitTy01,sacks,0.0,,,,,
player,201509270sea,sea,SmitTy01,tackles_combined,1,,,,,
player,201509270sea,sea,SmitTy01,tackles_solo,0,,,,,
player,201509270sea,sea,SmitTy01,tackles_assists,1,,,,,
player,201509270sea,sea,SmitTy01,tackles_loss,0,,,,,
player,201509270sea,sea,SmitTy01,qb_hits,0,,,,,
player,201509270sea,sea,SmitTy01,fumbles_rec,0,,,,,
player,201509270sea,sea,SmitTy01,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,SmitTy01,fumbles_rec_td,0,,,,,
player,201509270sea,sea,SmitTy01,fumbles_forced,0,,,,,
player,201509270sea,chi,MariMa00,kick_ret,1,,,,,
player,201509270sea,chi,MariMa00,kick_ret_yds,27,,,,,
player,201509270sea,chi,MariMa00,kick_ret_yds_per_ret,27.0,,,,,
player,201509270sea,chi,MariMa00,kick_ret_td,0,,,,,
player,201509270sea,chi,MariMa00,kick_ret_long,27,,,,,
player,201509270sea,chi,MariMa00,punt_ret,0,,,,,
player,201509270sea,chi,MariMa00,punt_ret_yds,0,,,,,
player,201509270sea,chi,MariMa00,punt_ret_yds_per_ret,,,,,,
player,201509270sea,chi,MariMa00,punt_ret_td,0,,,,,
player,201509270sea,chi,MariMa00,punt_ret_long,0,,,,,
player,201509270sea,sea,LockTy00,kick_ret,1,,,,,
player,201509270sea,sea,LockTy00,kick_ret_yds,105,,,,,
player,201509270sea,sea,LockTy00,kick_ret_yds_per_ret,105.0,,,,,
player,201509270sea,sea,LockTy00,kick_ret_td,1,,,,,
player,201509270sea,sea,LockTy00,kick_ret_long,105,,,,,
player,201509270sea,sea,LockTy00,punt_ret,3,,,,,
player,201509270sea,sea,LockTy00,punt_ret_yds,9,,,,,
player,201509270sea,sea,LockTy00,punt_ret_yds_per_ret,3.0,,,,,
player,201509270sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201509270sea,sea,LockTy00,punt_ret_long,10,,,,,
player,201509270sea,sea,SherRi00,kick_ret,0,,,,,
player,201509270sea,sea,SherRi00,kick_ret_yds,0,,,,,
player,201509270sea,sea,SherRi00,kick_ret_yds_per_ret,,,,,,
player,201509270sea,sea,SherRi00,kick_ret_td,0,,,,,
player,201509270sea,sea,SherRi00,kick_ret_long,0,,,,,
player,201509270sea,sea,SherRi00,punt_ret,1,,,,,
player,201509270sea,sea,SherRi00,punt_ret_yds,64,,,,,
player,201509270sea,sea,SherRi00,punt_ret_yds_per_ret,64.0,,,,,
player,201509270sea,sea,SherRi00,punt_ret_td,0,,,,,
player,201509270sea,sea,SherRi00,punt_ret_long,64,,,,,
player,201509270sea,chi,ODonPa00,xpm,,,,,,
player,201509270sea,chi,ODonPa00,xpa,,,,,,
player,201509270sea,chi,ODonPa00,fgm,,,,,,
player,201509270sea,chi,ODonPa00,fga,,,,,,
player,201509270sea,chi,ODonPa00,punt,10,,,,,
player,201509270sea,chi,ODonPa00,punt_yds,477,,,,,
player,201509270sea,chi,ODonPa00,punt_yds_per_punt,47.7,,,,,
player,201509270sea,chi,ODonPa00,punt_long,72,,,,,
player,201509270sea,sea,HausSt00,xpm,2,,,,,
player,201509270sea,sea,HausSt00,xpa,2,,,,,
player,201509270sea,sea,HausSt00,fgm,4,,,,,
player,201509270sea,sea,HausSt00,fga,4,,,,,
player,201509270sea,sea,HausSt00,punt,0,,,,,
player,201509270sea,sea,HausSt00,punt_yds,0,,,,,
player,201509270sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201509270sea,sea,HausSt00,punt_long,0,,,,,
player,201509270sea,sea,RyanJo21,xpm,,,,,,
player,201509270sea,sea,RyanJo21,xpa,,,,,,
player,201509270sea,sea,RyanJo21,fgm,,,,,,
player,201509270sea,sea,RyanJo21,fga,,,,,,
player,201509270sea,sea,RyanJo21,punt,4,,,,,
player,201509270sea,sea,RyanJo21,punt_yds,166,,,,,
player,201509270sea,sea,RyanJo21,punt_yds_per_punt,41.5,,,,,
player,201509270sea,sea,RyanJo21,punt_long,46,,,,,
player,201509270sea,sea,NowaDr00,pos,C,,,,,
player,201509270sea,sea,NowaDr00,offense,64,,,,,
player,201509270sea,sea,NowaDr00,off_pct,100%,,,,,
player,201509270sea,sea,NowaDr00,defense,0,,,,,
player,201509270sea,sea,NowaDr00,def_pct,0%,,,,,
player,201509270sea,sea,NowaDr00,special_teams,6,,,,,
player,201509270sea,sea,NowaDr00,st_pct,22%,,,,,
player,201509270sea,sea,OkunRu20,pos,T,,,,,
player,201509270sea,sea,OkunRu20,offense,64,,,,,
player,201509270sea,sea,OkunRu20,off_pct,100%,,,,,
player,201509270sea,sea,OkunRu20,defense,0,,,,,
player,201509270sea,sea,OkunRu20,def_pct,0%,,,,,
player,201509270sea,sea,OkunRu20,special_teams,6,,,,,
player,201509270sea,sea,OkunRu20,st_pct,22%,,,,,
player,201509270sea,sea,BritJu00,pos,G,,,,,
player,201509270sea,sea,BritJu00,offense,64,,,,,
player,201509270sea,sea,BritJu00,off_pct,100%,,,,,
player,201509270sea,sea,BritJu00,defense,0,,,,,
player,201509270sea,sea,BritJu00,def_pct,0%,,,,,
player,201509270sea,sea,BritJu00,special_teams,6,,,,,
player,201509270sea,sea,BritJu00,st_pct,22%,,,,,
player,201509270sea,sea,GillGa01,pos,T,,,,,
player,201509270sea,sea,GillGa01,offense,64,,,,,
player,201509270sea,sea,GillGa01,off_pct,100%,,,,,
player,201509270sea,sea,GillGa01,defense,0,,,,,
player,201509270sea,sea,GillGa01,def_pct,0%,,,,,
player,201509270sea,sea,GillGa01,special_teams,6,,,,,
player,201509270sea,sea,GillGa01,st_pct,22%,,,,,
player,201509270sea,sea,SweeJ.00,pos,G,,,,,
player,201509270sea,sea,SweeJ.00,offense,64,,,,,
player,201509270sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201509270sea,sea,SweeJ.00,defense,0,,,,,
player,201509270sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201509270sea,sea,SweeJ.00,special_teams,6,,,,,
player,201509270sea,sea,SweeJ.00,st_pct,22%,,,,,
player,201509270sea,sea,WilsRu00,pos,QB,,,,,
player,201509270sea,sea,WilsRu00,offense,64,,,,,
player,201509270sea,sea,WilsRu00,off_pct,100%,,,,,
player,201509270sea,sea,WilsRu00,defense,0,,,,,
player,201509270sea,sea,WilsRu00,def_pct,0%,,,,,
player,201509270sea,sea,WilsRu00,special_teams,0,,,,,
player,201509270sea,sea,WilsRu00,st_pct,0%,,,,,
player,201509270sea,sea,GrahJi00,pos,TE,,,,,
player,201509270sea,sea,GrahJi00,offense,50,,,,,
player,201509270sea,sea,GrahJi00,off_pct,78%,,,,,
player,201509270sea,sea,GrahJi00,defense,0,,,,,
player,201509270sea,sea,GrahJi00,def_pct,0%,,,,,
player,201509270sea,sea,GrahJi00,special_teams,6,,,,,
player,201509270sea,sea,GrahJi00,st_pct,22%,,,,,
player,201509270sea,sea,BaldDo00,pos,WR,,,,,
player,201509270sea,sea,BaldDo00,offense,42,,,,,
player,201509270sea,sea,BaldDo00,off_pct,66%,,,,,
player,201509270sea,sea,BaldDo00,defense,0,,,,,
player,201509270sea,sea,BaldDo00,def_pct,0%,,,,,
player,201509270sea,sea,BaldDo00,special_teams,10,,,,,
player,201509270sea,sea,BaldDo00,st_pct,37%,,,,,
player,201509270sea,sea,KearJe01,pos,WR,,,,,
player,201509270sea,sea,KearJe01,offense,40,,,,,
player,201509270sea,sea,KearJe01,off_pct,62%,,,,,
player,201509270sea,sea,KearJe01,defense,0,,,,,
player,201509270sea,sea,KearJe01,def_pct,0%,,,,,
player,201509270sea,sea,KearJe01,special_teams,4,,,,,
player,201509270sea,sea,KearJe01,st_pct,15%,,,,,
player,201509270sea,sea,HelfCo00,pos,TE,,,,,
player,201509270sea,sea,HelfCo00,offense,34,,,,,
player,201509270sea,sea,HelfCo00,off_pct,53%,,,,,
player,201509270sea,sea,HelfCo00,defense,0,,,,,
player,201509270sea,sea,HelfCo00,def_pct,0%,,,,,
player,201509270sea,sea,HelfCo00,special_teams,10,,,,,
player,201509270sea,sea,HelfCo00,st_pct,37%,,,,,
player,201509270sea,sea,RawlTh00,pos,RB,,,,,
player,201509270sea,sea,RawlTh00,offense,34,,,,,
player,201509270sea,sea,RawlTh00,off_pct,53%,,,,,
player,201509270sea,sea,RawlTh00,defense,0,,,,,
player,201509270sea,sea,RawlTh00,def_pct,0%,,,,,
player,201509270sea,sea,RawlTh00,special_teams,0,,,,,
player,201509270sea,sea,RawlTh00,st_pct,0%,,,,,
player,201509270sea,sea,LockTy00,pos,WR,,,,,
player,201509270sea,sea,LockTy00,offense,24,,,,,
player,201509270sea,sea,LockTy00,off_pct,38%,,,,,
player,201509270sea,sea,LockTy00,defense,0,,,,,
player,201509270sea,sea,LockTy00,def_pct,0%,,,,,
player,201509270sea,sea,LockTy00,special_teams,11,,,,,
player,201509270sea,sea,LockTy00,st_pct,41%,,,,,
player,201509270sea,sea,LockRi00,pos,WR,,,,,
player,201509270sea,sea,LockRi00,offense,22,,,,,
player,201509270sea,sea,LockRi00,off_pct,34%,,,,,
player,201509270sea,sea,LockRi00,defense,0,,,,,
player,201509270sea,sea,LockRi00,def_pct,0%,,,,,
player,201509270sea,sea,LockRi00,special_teams,11,,,,,
player,201509270sea,sea,LockRi00,st_pct,41%,,,,,
player,201509270sea,sea,MattCh00,pos,WR,,,,,
player,201509270sea,sea,MattCh00,offense,18,,,,,
player,201509270sea,sea,MattCh00,off_pct,28%,,,,,
player,201509270sea,sea,MattCh00,defense,0,,,,,
player,201509270sea,sea,MattCh00,def_pct,0%,,,,,
player,201509270sea,sea,MattCh00,special_teams,16,,,,,
player,201509270sea,sea,MattCh00,st_pct,59%,,,,,
player,201509270sea,sea,JackFr02,pos,RB,,,,,
player,201509270sea,sea,JackFr02,offense,18,,,,,
player,201509270sea,sea,JackFr02,off_pct,28%,,,,,
player,201509270sea,sea,JackFr02,defense,0,,,,,
player,201509270sea,sea,JackFr02,def_pct,0%,,,,,
player,201509270sea,sea,JackFr02,special_teams,0,,,,,
player,201509270sea,sea,JackFr02,st_pct,0%,,,,,
player,201509270sea,sea,ColeDe00,pos,FB,,,,,
player,201509270sea,sea,ColeDe00,offense,14,,,,,
player,201509270sea,sea,ColeDe00,off_pct,22%,,,,,
player,201509270sea,sea,ColeDe00,defense,0,,,,,
player,201509270sea,sea,ColeDe00,def_pct,0%,,,,,
player,201509270sea,sea,ColeDe00,special_teams,21,,,,,
player,201509270sea,sea,ColeDe00,st_pct,78%,,,,,
player,201509270sea,sea,TukuWi00,pos,FB,,,,,
player,201509270sea,sea,TukuWi00,offense,12,,,,,
player,201509270sea,sea,TukuWi00,off_pct,19%,,,,,
player,201509270sea,sea,TukuWi00,defense,0,,,,,
player,201509270sea,sea,TukuWi00,def_pct,0%,,,,,
player,201509270sea,sea,TukuWi00,special_teams,1,,,,,
player,201509270sea,sea,TukuWi00,st_pct,4%,,,,,
player,201509270sea,sea,LyncMa00,pos,RB,,,,,
player,201509270sea,sea,LyncMa00,offense,11,,,,,
player,201509270sea,sea,LyncMa00,off_pct,17%,,,,,
player,201509270sea,sea,LyncMa00,defense,0,,,,,
player,201509270sea,sea,LyncMa00,def_pct,0%,,,,,
player,201509270sea,sea,LyncMa00,special_teams,0,,,,,
player,201509270sea,sea,LyncMa00,st_pct,0%,,,,,
player,201509270sea,sea,BailAl01,pos,T,,,,,
player,201509270sea,sea,BailAl01,offense,1,,,,,
player,201509270sea,sea,BailAl01,off_pct,2%,,,,,
player,201509270sea,sea,BailAl01,defense,0,,,,,
player,201509270sea,sea,BailAl01,def_pct,0%,,,,,
player,201509270sea,sea,BailAl01,special_teams,6,,,,,
player,201509270sea,sea,BailAl01,st_pct,22%,,,,,
player,201509270sea,sea,SherRi00,pos,CB,,,,,
player,201509270sea,sea,SherRi00,offense,0,,,,,
player,201509270sea,sea,SherRi00,off_pct,0%,,,,,
player,201509270sea,sea,SherRi00,defense,47,,,,,
player,201509270sea,sea,SherRi00,def_pct,100%,,,,,
player,201509270sea,sea,SherRi00,special_teams,4,,,,,
player,201509270sea,sea,SherRi00,st_pct,15%,,,,,
player,201509270sea,sea,WillCa99,pos,CB,,,,,
player,201509270sea,sea,WillCa99,offense,0,,,,,
player,201509270sea,sea,WillCa99,off_pct,0%,,,,,
player,201509270sea,sea,WillCa99,defense,47,,,,,
player,201509270sea,sea,WillCa99,def_pct,100%,,,,,
player,201509270sea,sea,WillCa99,special_teams,3,,,,,
player,201509270sea,sea,WillCa99,st_pct,11%,,,,,
player,201509270sea,sea,WagnBo00,pos,LB,,,,,
player,201509270sea,sea,WagnBo00,offense,0,,,,,
player,201509270sea,sea,WagnBo00,off_pct,0%,,,,,
player,201509270sea,sea,WagnBo00,defense,47,,,,,
player,201509270sea,sea,WagnBo00,def_pct,100%,,,,,
player,201509270sea,sea,WagnBo00,special_teams,0,,,,,
player,201509270sea,sea,WagnBo00,st_pct,0%,,,,,
player,201509270sea,sea,ThomEa99,pos,FS,,,,,
player,201509270sea,sea,ThomEa99,offense,0,,,,,
player,201509270sea,sea,ThomEa99,off_pct,0%,,,,,
player,201509270sea,sea,ThomEa99,defense,47,,,,,
player,201509270sea,sea,ThomEa99,def_pct,100%,,,,,
player,201509270sea,sea,ThomEa99,special_teams,0,,,,,
player,201509270sea,sea,ThomEa99,st_pct,0%,,,,,
player,201509270sea,sea,WrigK.00,pos,LB,,,,,
player,201509270sea,sea,WrigK.00,offense,0,,,,,
player,201509270sea,sea,WrigK.00,off_pct,0%,,,,,
player,201509270sea,sea,WrigK.00,defense,47,,,,,
player,201509270sea,sea,WrigK.00,def_pct,100%,,,,,
player,201509270sea,sea,WrigK.00,special_teams,0,,,,,
player,201509270sea,sea,WrigK.00,st_pct,0%,,,,,
player,201509270sea,sea,IrviBr00,pos,LB,,,,,
player,201509270sea,sea,IrviBr00,offense,0,,,,,
player,201509270sea,sea,IrviBr00,off_pct,0%,,,,,
player,201509270sea,sea,IrviBr00,defense,45,,,,,
player,201509270sea,sea,IrviBr00,def_pct,96%,,,,,
player,201509270sea,sea,IrviBr00,special_teams,0,,,,,
player,201509270sea,sea,IrviBr00,st_pct,0%,,,,,
player,201509270sea,sea,BennMi99,pos,DE,,,,,
player,201509270sea,sea,BennMi99,offense,0,,,,,
player,201509270sea,sea,BennMi99,off_pct,0%,,,,,
player,201509270sea,sea,BennMi99,defense,38,,,,,
player,201509270sea,sea,BennMi99,def_pct,81%,,,,,
player,201509270sea,sea,BennMi99,special_teams,0,,,,,
player,201509270sea,sea,BennMi99,st_pct,0%,,,,,
player,201509270sea,sea,AvriCl99,pos,DE,,,,,
player,201509270sea,sea,AvriCl99,offense,0,,,,,
player,201509270sea,sea,AvriCl99,off_pct,0%,,,,,
player,201509270sea,sea,AvriCl99,defense,37,,,,,
player,201509270sea,sea,AvriCl99,def_pct,79%,,,,,
player,201509270sea,sea,AvriCl99,special_teams,0,,,,,
player,201509270sea,sea,AvriCl99,st_pct,0%,,,,,
player,201509270sea,sea,ChanKa99,pos,SS,,,,,
player,201509270sea,sea,ChanKa99,offense,0,,,,,
player,201509270sea,sea,ChanKa99,off_pct,0%,,,,,
player,201509270sea,sea,ChanKa99,defense,37,,,,,
player,201509270sea,sea,ChanKa99,def_pct,79%,,,,,
player,201509270sea,sea,ChanKa99,special_teams,0,,,,,
player,201509270sea,sea,ChanKa99,st_pct,0%,,,,,
player,201509270sea,sea,RubiAh99,pos,DT,,,,,
player,201509270sea,sea,RubiAh99,offense,0,,,,,
player,201509270sea,sea,RubiAh99,off_pct,0%,,,,,
player,201509270sea,sea,RubiAh99,defense,29,,,,,
player,201509270sea,sea,RubiAh99,def_pct,62%,,,,,
player,201509270sea,sea,RubiAh99,special_teams,0,,,,,
player,201509270sea,sea,RubiAh99,st_pct,0%,,,,,
player,201509270sea,sea,HillJo01,pos,DT,,,,,
player,201509270sea,sea,HillJo01,offense,0,,,,,
player,201509270sea,sea,HillJo01,off_pct,0%,,,,,
player,201509270sea,sea,HillJo01,defense,28,,,,,
player,201509270sea,sea,HillJo01,def_pct,60%,,,,,
player,201509270sea,sea,HillJo01,special_teams,1,,,,,
player,201509270sea,sea,HillJo01,st_pct,4%,,,,,
player,201509270sea,sea,ClarFr01,pos,DE,,,,,
player,201509270sea,sea,ClarFr01,offense,0,,,,,
player,201509270sea,sea,ClarFr01,off_pct,0%,,,,,
player,201509270sea,sea,ClarFr01,defense,20,,,,,
player,201509270sea,sea,ClarFr01,def_pct,43%,,,,,
player,201509270sea,sea,ClarFr01,special_teams,0,,,,,
player,201509270sea,sea,ClarFr01,st_pct,0%,,,,,
player,201509270sea,sea,BurlMa00,pos,CB,,,,,
player,201509270sea,sea,BurlMa00,offense,0,,,,,
player,201509270sea,sea,BurlMa00,off_pct,0%,,,,,
player,201509270sea,sea,BurlMa00,defense,16,,,,,
player,201509270sea,sea,BurlMa00,def_pct,34%,,,,,
player,201509270sea,sea,BurlMa00,special_teams,14,,,,,
player,201509270sea,sea,BurlMa00,st_pct,52%,,,,,
player,201509270sea,sea,SheaDe00,pos,SS,,,,,
player,201509270sea,sea,SheaDe00,offense,0,,,,,
player,201509270sea,sea,SheaDe00,off_pct,0%,,,,,
player,201509270sea,sea,SheaDe00,defense,10,,,,,
player,201509270sea,sea,SheaDe00,def_pct,21%,,,,,
player,201509270sea,sea,SheaDe00,special_teams,15,,,,,
player,201509270sea,sea,SheaDe00,st_pct,56%,,,,,
player,201509270sea,sea,DobbDe00,pos,DE,,,,,
player,201509270sea,sea,DobbDe00,offense,0,,,,,
player,201509270sea,sea,DobbDe00,off_pct,0%,,,,,
player,201509270sea,sea,DobbDe00,defense,9,,,,,
player,201509270sea,sea,DobbDe00,def_pct,19%,,,,,
player,201509270sea,sea,DobbDe00,special_teams,1,,,,,
player,201509270sea,sea,DobbDe00,st_pct,4%,,,,,
player,201509270sea,sea,MebaBr99,pos,DT,,,,,
player,201509270sea,sea,MebaBr99,offense,0,,,,,
player,201509270sea,sea,MebaBr99,off_pct,0%,,,,,
player,201509270sea,sea,MebaBr99,defense,7,,,,,
player,201509270sea,sea,MebaBr99,def_pct,15%,,,,,
player,201509270sea,sea,MebaBr99,special_teams,0,,,,,
player,201509270sea,sea,MebaBr99,st_pct,0%,,,,,
player,201509270sea,sea,MarsCa00,pos,DE,,,,,
player,201509270sea,sea,MarsCa00,offense,0,,,,,
player,201509270sea,sea,MarsCa00,off_pct,0%,,,,,
player,201509270sea,sea,MarsCa00,defense,6,,,,,
player,201509270sea,sea,MarsCa00,def_pct,13%,,,,,
player,201509270sea,sea,MarsCa00,special_teams,6,,,,,
player,201509270sea,sea,MarsCa00,st_pct,22%,,,,,
player,201509270sea,sea,CoylBr00,pos,LB,,,,,
player,201509270sea,sea,CoylBr00,offense,0,,,,,
player,201509270sea,sea,CoylBr00,off_pct,0%,,,,,
player,201509270sea,sea,CoylBr00,defense,0,,,,,
player,201509270sea,sea,CoylBr00,def_pct,0%,,,,,
player,201509270sea,sea,CoylBr00,special_teams,21,,,,,
player,201509270sea,sea,CoylBr00,st_pct,78%,,,,,
player,201509270sea,sea,PierKe00,pos,LB,,,,,
player,201509270sea,sea,PierKe00,offense,0,,,,,
player,201509270sea,sea,PierKe00,off_pct,0%,,,,,
player,201509270sea,sea,PierKe00,defense,0,,,,,
player,201509270sea,sea,PierKe00,def_pct,0%,,,,,
player,201509270sea,sea,PierKe00,special_teams,21,,,,,
player,201509270sea,sea,PierKe00,st_pct,78%,,,,,
player,201509270sea,sea,MorgMi00,pos,LB,,,,,
player,201509270sea,sea,MorgMi00,offense,0,,,,,
player,201509270sea,sea,MorgMi00,off_pct,0%,,,,,
player,201509270sea,sea,MorgMi00,defense,0,,,,,
player,201509270sea,sea,MorgMi00,def_pct,0%,,,,,
player,201509270sea,sea,MorgMi00,special_teams,21,,,,,
player,201509270sea,sea,MorgMi00,st_pct,78%,,,,,
player,201509270sea,sea,McCrKe00,pos,SS,,,,,
player,201509270sea,sea,McCrKe00,offense,0,,,,,
player,201509270sea,sea,McCrKe00,off_pct,0%,,,,,
player,201509270sea,sea,McCrKe00,defense,0,,,,,
player,201509270sea,sea,McCrKe00,def_pct,0%,,,,,
player,201509270sea,sea,McCrKe00,special_teams,21,,,,,
player,201509270sea,sea,McCrKe00,st_pct,78%,,,,,
player,201509270sea,sea,HausSt00,pos,K,,,,,
player,201509270sea,sea,HausSt00,offense,0,,,,,
player,201509270sea,sea,HausSt00,off_pct,0%,,,,,
player,201509270sea,sea,HausSt00,defense,0,,,,,
player,201509270sea,sea,HausSt00,def_pct,0%,,,,,
player,201509270sea,sea,HausSt00,special_teams,12,,,,,
player,201509270sea,sea,HausSt00,st_pct,44%,,,,,
player,201509270sea,sea,SmitTy01,pos,CB,,,,,
player,201509270sea,sea,SmitTy01,offense,0,,,,,
player,201509270sea,sea,SmitTy01,off_pct,0%,,,,,
player,201509270sea,sea,SmitTy01,defense,0,,,,,
player,201509270sea,sea,SmitTy01,def_pct,0%,,,,,
player,201509270sea,sea,SmitTy01,special_teams,11,,,,,
player,201509270sea,sea,SmitTy01,st_pct,41%,,,,,
player,201509270sea,sea,GresCl00,pos,LS,,,,,
player,201509270sea,sea,GresCl00,offense,0,,,,,
player,201509270sea,sea,GresCl00,off_pct,0%,,,,,
player,201509270sea,sea,GresCl00,defense,0,,,,,
player,201509270sea,sea,GresCl00,def_pct,0%,,,,,
player,201509270sea,sea,GresCl00,special_teams,10,,,,,
player,201509270sea,sea,GresCl00,st_pct,37%,,,,,
player,201509270sea,sea,RyanJo21,pos,P,,,,,
player,201509270sea,sea,RyanJo21,offense,0,,,,,
player,201509270sea,sea,RyanJo21,off_pct,0%,,,,,
player,201509270sea,sea,RyanJo21,defense,0,,,,,
player,201509270sea,sea,RyanJo21,def_pct,0%,,,,,
player,201509270sea,sea,RyanJo21,special_teams,10,,,,,
player,201509270sea,sea,RyanJo21,st_pct,37%,,,,,
player,201509270sea,chi,DucaVl20,pos,G,,,,,
player,201509270sea,chi,DucaVl20,offense,47,,,,,
player,201509270sea,chi,DucaVl20,off_pct,100%,,,,,
player,201509270sea,chi,DucaVl20,defense,0,,,,,
player,201509270sea,chi,DucaVl20,def_pct,0%,,,,,
player,201509270sea,chi,DucaVl20,special_teams,0,,,,,
player,201509270sea,chi,DucaVl20,st_pct,0%,,,,,
player,201509270sea,chi,SlauMa20,pos,G,,,,,
player,201509270sea,chi,SlauMa20,offense,47,,,,,
player,201509270sea,chi,SlauMa20,off_pct,100%,,,,,
player,201509270sea,chi,SlauMa20,defense,0,,,,,
player,201509270sea,chi,SlauMa20,def_pct,0%,,,,,
player,201509270sea,chi,SlauMa20,special_teams,0,,,,,
player,201509270sea,chi,SlauMa20,st_pct,0%,,,,,
player,201509270sea,chi,MontWi20,pos,C,,,,,
player,201509270sea,chi,MontWi20,offense,47,,,,,
player,201509270sea,chi,MontWi20,off_pct,100%,,,,,
player,201509270sea,chi,MontWi20,defense,0,,,,,
player,201509270sea,chi,MontWi20,def_pct,0%,,,,,
player,201509270sea,chi,MontWi20,special_teams,0,,,,,
player,201509270sea,chi,MontWi20,st_pct,0%,,,,,
player,201509270sea,chi,BennMa00,pos,TE,,,,,
player,201509270sea,chi,BennMa00,offense,47,,,,,
player,201509270sea,chi,BennMa00,off_pct,100%,,,,,
player,201509270sea,chi,BennMa00,defense,0,,,,,
player,201509270sea,chi,BennMa00,def_pct,0%,,,,,
player,201509270sea,chi,BennMa00,special_teams,0,,,,,
player,201509270sea,chi,BennMa00,st_pct,0%,,,,,
player,201509270sea,chi,LongKy00,pos,G,,,,,
player,201509270sea,chi,LongKy00,offense,47,,,,,
player,201509270sea,chi,LongKy00,off_pct,100%,,,,,
player,201509270sea,chi,LongKy00,defense,0,,,,,
player,201509270sea,chi,LongKy00,def_pct,0%,,,,,
player,201509270sea,chi,LongKy00,special_teams,0,,,,,
player,201509270sea,chi,LongKy00,st_pct,0%,,,,,
player,201509270sea,chi,ClauJi00,pos,QB,,,,,
player,201509270sea,chi,ClauJi00,offense,47,,,,,
player,201509270sea,chi,ClauJi00,off_pct,100%,,,,,
player,201509270sea,chi,ClauJi00,defense,0,,,,,
player,201509270sea,chi,ClauJi00,def_pct,0%,,,,,
player,201509270sea,chi,ClauJi00,special_teams,0,,,,,
player,201509270sea,chi,ClauJi00,st_pct,0%,,,,,
player,201509270sea,chi,FortMa00,pos,RB,,,,,
player,201509270sea,chi,FortMa00,offense,41,,,,,
player,201509270sea,chi,FortMa00,off_pct,87%,,,,,
player,201509270sea,chi,FortMa00,defense,0,,,,,
player,201509270sea,chi,FortMa00,def_pct,0%,,,,,
player,201509270sea,chi,FortMa00,special_teams,0,,,,,
player,201509270sea,chi,FortMa00,st_pct,0%,,,,,
player,201509270sea,chi,RoyaEd00,pos,WR,,,,,
player,201509270sea,chi,RoyaEd00,offense,39,,,,,
player,201509270sea,chi,RoyaEd00,off_pct,83%,,,,,
player,201509270sea,chi,RoyaEd00,defense,0,,,,,
player,201509270sea,chi,RoyaEd00,def_pct,0%,,,,,
player,201509270sea,chi,RoyaEd00,special_teams,0,,,,,
player,201509270sea,chi,RoyaEd00,st_pct,0%,,,,,
player,201509270sea,chi,WilsMa02,pos,WR,,,,,
player,201509270sea,chi,WilsMa02,offense,36,,,,,
player,201509270sea,chi,WilsMa02,off_pct,77%,,,,,
player,201509270sea,chi,WilsMa02,defense,0,,,,,
player,201509270sea,chi,WilsMa02,def_pct,0%,,,,,
player,201509270sea,chi,WilsMa02,special_teams,0,,,,,
player,201509270sea,chi,WilsMa02,st_pct,0%,,,,,
player,201509270sea,chi,BushJe20,pos,T,,,,,
player,201509270sea,chi,BushJe20,offense,34,,,,,
player,201509270sea,chi,BushJe20,off_pct,72%,,,,,
player,201509270sea,chi,BushJe20,defense,0,,,,,
player,201509270sea,chi,BushJe20,def_pct,0%,,,,,
player,201509270sea,chi,BushJe20,special_teams,0,,,,,
player,201509270sea,chi,BushJe20,st_pct,0%,,,,,
player,201509270sea,chi,MillZa02,pos,TE,,,,,
player,201509270sea,chi,MillZa02,offense,27,,,,,
player,201509270sea,chi,MillZa02,off_pct,57%,,,,,
