game,2015,6,20151018,201510180sfo,rav,"Baltimore Ravens",20,sfo,"San Francisco 49ers",25
player,201510180sfo,sfo,BellNi01,defense,0,,,,,
player,201510180sfo,sfo,BellNi01,def_pct,0%,,,,,
player,201510180sfo,sfo,BellNi01,special_teams,25,,,,,
player,201510180sfo,sfo,BellNi01,st_pct,83%,,,,,
player,201510180sfo,sfo,McCrL.00,pos,SS,,,,,
player,201510180sfo,sfo,McCrL.00,offense,0,,,,,
player,201510180sfo,sfo,McCrL.00,off_pct,0%,,,,,
player,201510180sfo,sfo,McCrL.00,defense,0,,,,,
player,201510180sfo,sfo,McCrL.00,def_pct,0%,,,,,
player,201510180sfo,sfo,McCrL.00,special_teams,19,,,,,
player,201510180sfo,sfo,McCrL.00,st_pct,63%,,,,,
player,201510180sfo,sfo,JohnDo02,pos,CB,,,,,
player,201510180sfo,sfo,JohnDo02,offense,0,,,,,
player,201510180sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201510180sfo,sfo,JohnDo02,defense,0,,,,,
player,201510180sfo,sfo,JohnDo02,def_pct,0%,,,,,
player,201510180sfo,sfo,JohnDo02,special_teams,19,,,,,
player,201510180sfo,sfo,JohnDo02,st_pct,63%,,,,,
player,201510180sfo,sfo,PiniBr00,pos,P,,,,,
player,201510180sfo,sfo,PiniBr00,offense,0,,,,,
player,201510180sfo,sfo,PiniBr00,off_pct,0%,,,,,
player,201510180sfo,sfo,PiniBr00,defense,0,,,,,
player,201510180sfo,sfo,PiniBr00,def_pct,0%,,,,,
player,201510180sfo,sfo,PiniBr00,special_teams,17,,,,,
player,201510180sfo,sfo,PiniBr00,st_pct,57%,,,,,
player,201510180sfo,sfo,NelsKy00,pos,LS,,,,,
player,201510180sfo,sfo,NelsKy00,offense,0,,,,,
player,201510180sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201510180sfo,sfo,NelsKy00,defense,0,,,,,
player,201510180sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201510180sfo,sfo,NelsKy00,special_teams,9,,,,,
player,201510180sfo,sfo,NelsKy00,st_pct,30%,,,,,
player,201510180sfo,sfo,dawsophi01,pos,K,,,,,
player,201510180sfo,sfo,dawsophi01,offense,0,,,,,
player,201510180sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201510180sfo,sfo,dawsophi01,defense,0,,,,,
player,201510180sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201510180sfo,sfo,dawsophi01,special_teams,5,,,,,
player,201510180sfo,sfo,dawsophi01,st_pct,17%,,,,,
player,201510180sfo,rav,YandMa20,pos,G,,,,,
player,201510180sfo,rav,YandMa20,offense,76,,,,,
player,201510180sfo,rav,YandMa20,off_pct,100%,,,,,
player,201510180sfo,rav,YandMa20,defense,0,,,,,
player,201510180sfo,rav,YandMa20,def_pct,0%,,,,,
player,201510180sfo,rav,YandMa20,special_teams,5,,,,,
player,201510180sfo,rav,YandMa20,st_pct,17%,,,,,
player,201510180sfo,rav,WagnRi00,pos,T,,,,,
player,201510180sfo,rav,WagnRi00,offense,76,,,,,
player,201510180sfo,rav,WagnRi00,off_pct,100%,,,,,
player,201510180sfo,rav,WagnRi00,defense,0,,,,,
player,201510180sfo,rav,WagnRi00,def_pct,0%,,,,,
player,201510180sfo,rav,WagnRi00,special_teams,5,,,,,
player,201510180sfo,rav,WagnRi00,st_pct,17%,,,,,
player,201510180sfo,rav,MonrEu20,pos,T,,,,,
player,201510180sfo,rav,MonrEu20,offense,76,,,,,
player,201510180sfo,rav,MonrEu20,off_pct,100%,,,,,
player,201510180sfo,rav,MonrEu20,defense,0,,,,,
player,201510180sfo,rav,MonrEu20,def_pct,0%,,,,,
player,201510180sfo,rav,MonrEu20,special_teams,5,,,,,
player,201510180sfo,rav,MonrEu20,st_pct,17%,,,,,
player,201510180sfo,rav,OsemKe00,pos,G,,,,,
player,201510180sfo,rav,OsemKe00,offense,76,,,,,
player,201510180sfo,rav,OsemKe00,off_pct,100%,,,,,
player,201510180sfo,rav,OsemKe00,defense,0,,,,,
player,201510180sfo,rav,OsemKe00,def_pct,0%,,,,,
player,201510180sfo,rav,OsemKe00,special_teams,5,,,,,
player,201510180sfo,rav,OsemKe00,st_pct,17%,,,,,
player,201510180sfo,rav,FlacJo00,pos,QB,,,,,
player,201510180sfo,rav,FlacJo00,offense,76,,,,,
player,201510180sfo,rav,FlacJo00,off_pct,100%,,,,,
player,201510180sfo,rav,FlacJo00,defense,0,,,,,
player,201510180sfo,rav,FlacJo00,def_pct,0%,,,,,
player,201510180sfo,rav,FlacJo00,special_teams,0,,,,,
player,201510180sfo,rav,FlacJo00,st_pct,0%,,,,,
player,201510180sfo,rav,ZuttJe20,pos,C,,,,,
player,201510180sfo,rav,ZuttJe20,offense,76,,,,,
player,201510180sfo,rav,ZuttJe20,off_pct,100%,,,,,
player,201510180sfo,rav,ZuttJe20,defense,0,,,,,
player,201510180sfo,rav,ZuttJe20,def_pct,0%,,,,,
player,201510180sfo,rav,ZuttJe20,special_teams,0,,,,,
player,201510180sfo,rav,ZuttJe20,st_pct,0%,,,,,
player,201510180sfo,rav,GillCr00,pos,TE,,,,,
player,201510180sfo,rav,GillCr00,offense,63,,,,,
player,201510180sfo,rav,GillCr00,off_pct,83%,,,,,
player,201510180sfo,rav,GillCr00,defense,0,,,,,
player,201510180sfo,rav,GillCr00,def_pct,0%,,,,,
player,201510180sfo,rav,GillCr00,special_teams,0,,,,,
player,201510180sfo,rav,GillCr00,st_pct,0%,,,,,
player,201510180sfo,rav,AikeKa00,pos,WR,,,,,
player,201510180sfo,rav,AikeKa00,offense,62,,,,,
player,201510180sfo,rav,AikeKa00,off_pct,82%,,,,,
player,201510180sfo,rav,AikeKa00,defense,0,,,,,
player,201510180sfo,rav,AikeKa00,def_pct,0%,,,,,
player,201510180sfo,rav,AikeKa00,special_teams,0,,,,,
player,201510180sfo,rav,AikeKa00,st_pct,0%,,,,,
player,201510180sfo,rav,ForsJu00,pos,RB,,,,,
player,201510180sfo,rav,ForsJu00,offense,60,,,,,
player,201510180sfo,rav,ForsJu00,off_pct,79%,,,,,
player,201510180sfo,rav,ForsJu00,defense,0,,,,,
player,201510180sfo,rav,ForsJu00,def_pct,0%,,,,,
player,201510180sfo,rav,ForsJu00,special_teams,0,,,,,
player,201510180sfo,rav,ForsJu00,st_pct,0%,,,,,
player,201510180sfo,rav,SmitSt01,pos,WR,,,,,
player,201510180sfo,rav,SmitSt01,offense,59,,,,,
player,201510180sfo,rav,SmitSt01,off_pct,78%,,,,,
player,201510180sfo,rav,SmitSt01,defense,0,,,,,
player,201510180sfo,rav,SmitSt01,def_pct,0%,,,,,
player,201510180sfo,rav,SmitSt01,special_teams,0,,,,,
player,201510180sfo,rav,SmitSt01,st_pct,0%,,,,,
player,201510180sfo,rav,BrowMa00,pos,WR,,,,,
player,201510180sfo,rav,BrowMa00,offense,43,,,,,
player,201510180sfo,rav,BrowMa00,off_pct,57%,,,,,
player,201510180sfo,rav,BrowMa00,defense,0,,,,,
player,201510180sfo,rav,BrowMa00,def_pct,0%,,,,,
player,201510180sfo,rav,BrowMa00,special_teams,11,,,,,
player,201510180sfo,rav,BrowMa00,st_pct,37%,,,,,
player,201510180sfo,rav,RossJe01,pos,WR,,,,,
player,201510180sfo,rav,RossJe01,offense,30,,,,,
player,201510180sfo,rav,RossJe01,off_pct,39%,,,,,
player,201510180sfo,rav,RossJe01,defense,0,,,,,
player,201510180sfo,rav,RossJe01,def_pct,0%,,,,,
player,201510180sfo,rav,RossJe01,special_teams,17,,,,,
player,201510180sfo,rav,RossJe01,st_pct,57%,,,,,
player,201510180sfo,rav,WillMa04,pos,TE,,,,,
player,201510180sfo,rav,WillMa04,offense,19,,,,,
player,201510180sfo,rav,WillMa04,off_pct,25%,,,,,
player,201510180sfo,rav,WillMa04,defense,0,,,,,
player,201510180sfo,rav,WillMa04,def_pct,0%,,,,,
player,201510180sfo,rav,WillMa04,special_teams,8,,,,,
player,201510180sfo,rav,WillMa04,st_pct,27%,,,,,
player,201510180sfo,rav,JuszKy00,pos,FB,,,,,
player,201510180sfo,rav,JuszKy00,offense,13,,,,,
player,201510180sfo,rav,JuszKy00,off_pct,17%,,,,,
player,201510180sfo,rav,JuszKy00,defense,0,,,,,
player,201510180sfo,rav,JuszKy00,def_pct,0%,,,,,
player,201510180sfo,rav,JuszKy00,special_teams,14,,,,,
player,201510180sfo,rav,JuszKy00,st_pct,47%,,,,,
player,201510180sfo,rav,GiveCh00,pos,WR,,,,,
player,201510180sfo,rav,GiveCh00,offense,12,,,,,
player,201510180sfo,rav,GiveCh00,off_pct,16%,,,,,
player,201510180sfo,rav,GiveCh00,defense,0,,,,,
player,201510180sfo,rav,GiveCh00,def_pct,0%,,,,,
player,201510180sfo,rav,GiveCh00,special_teams,0,,,,,
player,201510180sfo,rav,GiveCh00,st_pct,0%,,,,,
player,201510180sfo,rav,AlleJa01,pos,RB,,,,,
player,201510180sfo,rav,AlleJa01,offense,12,,,,,
player,201510180sfo,rav,AlleJa01,off_pct,16%,,,,,
player,201510180sfo,rav,AlleJa01,defense,0,,,,,
player,201510180sfo,rav,AlleJa01,def_pct,0%,,,,,
player,201510180sfo,rav,AlleJa01,special_teams,0,,,,,
player,201510180sfo,rav,AlleJa01,st_pct,0%,,,,,
player,201510180sfo,rav,BoylNi00,pos,TE,,,,,
player,201510180sfo,rav,BoylNi00,offense,7,,,,,
player,201510180sfo,rav,BoylNi00,off_pct,9%,,,,,
player,201510180sfo,rav,BoylNi00,defense,0,,,,,
player,201510180sfo,rav,BoylNi00,def_pct,0%,,,,,
player,201510180sfo,rav,BoylNi00,special_teams,21,,,,,
player,201510180sfo,rav,BoylNi00,st_pct,70%,,,,,
player,201510180sfo,rav,HillWi01,pos,SS,,,,,
player,201510180sfo,rav,HillWi01,offense,0,,,,,
player,201510180sfo,rav,HillWi01,off_pct,0%,,,,,
player,201510180sfo,rav,HillWi01,defense,59,,,,,
player,201510180sfo,rav,HillWi01,def_pct,100%,,,,,
player,201510180sfo,rav,HillWi01,special_teams,9,,,,,
player,201510180sfo,rav,HillWi01,st_pct,30%,,,,,
player,201510180sfo,rav,MoslC.00,pos,LB,,,,,
player,201510180sfo,rav,MoslC.00,offense,0,,,,,
player,201510180sfo,rav,MoslC.00,off_pct,0%,,,,,
player,201510180sfo,rav,MoslC.00,defense,59,,,,,
player,201510180sfo,rav,MoslC.00,def_pct,100%,,,,,
player,201510180sfo,rav,MoslC.00,special_teams,3,,,,,
player,201510180sfo,rav,MoslC.00,st_pct,10%,,,,,
player,201510180sfo,rav,SmitJi03,pos,CB,,,,,
player,201510180sfo,rav,SmitJi03,offense,0,,,,,
player,201510180sfo,rav,SmitJi03,off_pct,0%,,,,,
player,201510180sfo,rav,SmitJi03,defense,59,,,,,
player,201510180sfo,rav,SmitJi03,def_pct,100%,,,,,
player,201510180sfo,rav,SmitJi03,special_teams,0,,,,,
player,201510180sfo,rav,SmitJi03,st_pct,0%,,,,,
player,201510180sfo,rav,SmitDa24,pos,LB,,,,,
player,201510180sfo,rav,SmitDa24,offense,0,,,,,
player,201510180sfo,rav,SmitDa24,off_pct,0%,,,,,
player,201510180sfo,rav,SmitDa24,defense,59,,,,,
player,201510180sfo,rav,SmitDa24,def_pct,100%,,,,,
player,201510180sfo,rav,SmitDa24,special_teams,0,,,,,
player,201510180sfo,rav,SmitDa24,st_pct,0%,,,,,
player,201510180sfo,rav,GuyxLa00,pos,DE,,,,,
player,201510180sfo,rav,GuyxLa00,offense,0,,,,,
player,201510180sfo,rav,GuyxLa00,off_pct,0%,,,,,
player,201510180sfo,rav,GuyxLa00,defense,46,,,,,
player,201510180sfo,rav,GuyxLa00,def_pct,78%,,,,,
player,201510180sfo,rav,GuyxLa00,special_teams,11,,,,,
player,201510180sfo,rav,GuyxLa00,st_pct,37%,,,,,
player,201510180sfo,rav,WillBr02,pos,NT,,,,,
player,201510180sfo,rav,WillBr02,offense,0,,,,,
player,201510180sfo,rav,WillBr02,off_pct,0%,,,,,
player,201510180sfo,rav,WillBr02,defense,46,,,,,
player,201510180sfo,rav,WillBr02,def_pct,78%,,,,,
player,201510180sfo,rav,WillBr02,special_teams,1,,,,,
player,201510180sfo,rav,WillBr02,st_pct,3%,,,,,
player,201510180sfo,rav,WrigSh00,pos,CB,,,,,
player,201510180sfo,rav,WrigSh00,offense,0,,,,,
player,201510180sfo,rav,WrigSh00,off_pct,0%,,,,,
player,201510180sfo,rav,WrigSh00,defense,46,,,,,
player,201510180sfo,rav,WrigSh00,def_pct,78%,,,,,
player,201510180sfo,rav,WrigSh00,special_teams,0,,,,,
player,201510180sfo,rav,WrigSh00,st_pct,0%,,,,,
player,201510180sfo,rav,DumeEl20,pos,LB,,,,,
player,201510180sfo,rav,DumeEl20,offense,0,,,,,
player,201510180sfo,rav,DumeEl20,off_pct,0%,,,,,
player,201510180sfo,rav,DumeEl20,defense,44,,,,,
player,201510180sfo,rav,DumeEl20,def_pct,75%,,,,,
player,201510180sfo,rav,DumeEl20,special_teams,0,,,,,
player,201510180sfo,rav,DumeEl20,st_pct,0%,,,,,
player,201510180sfo,rav,UpshCo00,pos,LB,,,,,
player,201510180sfo,rav,UpshCo00,offense,0,,,,,
player,201510180sfo,rav,UpshCo00,off_pct,0%,,,,,
player,201510180sfo,rav,UpshCo00,defense,42,,,,,
player,201510180sfo,rav,UpshCo00,def_pct,71%,,,,,
player,201510180sfo,rav,UpshCo00,special_teams,6,,,,,
player,201510180sfo,rav,UpshCo00,st_pct,20%,,,,,
player,201510180sfo,rav,LewiKe00,pos,FS,,,,,
player,201510180sfo,rav,LewiKe00,offense,0,,,,,
player,201510180sfo,rav,LewiKe00,off_pct,0%,,,,,
player,201510180sfo,rav,LewiKe00,defense,38,,,,,
player,201510180sfo,rav,LewiKe00,def_pct,64%,,,,,
player,201510180sfo,rav,LewiKe00,special_teams,4,,,,,
player,201510180sfo,rav,LewiKe00,st_pct,13%,,,,,
player,201510180sfo,rav,JernTi00,pos,DT,,,,,
player,201510180sfo,rav,JernTi00,offense,0,,,,,
player,201510180sfo,rav,JernTi00,off_pct,0%,,,,,
player,201510180sfo,rav,JernTi00,defense,36,,,,,
player,201510180sfo,rav,JernTi00,def_pct,61%,,,,,
player,201510180sfo,rav,JernTi00,special_teams,0,,,,,
player,201510180sfo,rav,JernTi00,st_pct,0%,,,,,
player,201510180sfo,rav,ArriKy00,pos,CB,,,,,
player,201510180sfo,rav,ArriKy00,offense,0,,,,,
player,201510180sfo,rav,ArriKy00,off_pct,0%,,,,,
player,201510180sfo,rav,ArriKy00,defense,26,,,,,
player,201510180sfo,rav,ArriKy00,def_pct,44%,,,,,
player,201510180sfo,rav,ArriKy00,special_teams,6,,,,,
player,201510180sfo,rav,ArriKy00,st_pct,20%,,,,,
player,201510180sfo,rav,DaviCa01,pos,NT,,,,,
player,201510180sfo,rav,DaviCa01,offense,0,,,,,
player,201510180sfo,rav,DaviCa01,off_pct,0%,,,,,
player,201510180sfo,rav,DaviCa01,defense,22,,,,,
player,201510180sfo,rav,DaviCa01,def_pct,37%,,,,,
player,201510180sfo,rav,DaviCa01,special_teams,5,,,,,
player,201510180sfo,rav,DaviCa01,st_pct,17%,,,,,
player,201510180sfo,rav,TrawBr00,pos,SS,,,,,
player,201510180sfo,rav,TrawBr00,offense,0,,,,,
player,201510180sfo,rav,TrawBr00,off_pct,0%,,,,,
player,201510180sfo,rav,TrawBr00,defense,21,,,,,
player,201510180sfo,rav,TrawBr00,def_pct,36%,,,,,
player,201510180sfo,rav,TrawBr00,special_teams,23,,,,,
player,201510180sfo,rav,TrawBr00,st_pct,77%,,,,,
player,201510180sfo,rav,SmitZa00,pos,LB,,,,,
player,201510180sfo,rav,SmitZa00,offense,0,,,,,
player,201510180sfo,rav,SmitZa00,off_pct,0%,,,,,
player,201510180sfo,rav,SmitZa00,defense,18,,,,,
player,201510180sfo,rav,SmitZa00,def_pct,31%,,,,,
player,201510180sfo,rav,SmitZa00,special_teams,5,,,,,
player,201510180sfo,rav,SmitZa00,st_pct,17%,,,,,
player,201510180sfo,rav,McClAl00,pos,LB,,,,,
player,201510180sfo,rav,McClAl00,offense,0,,,,,
player,201510180sfo,rav,McClAl00,off_pct,0%,,,,,
player,201510180sfo,rav,McClAl00,defense,14,,,,,
player,201510180sfo,rav,McClAl00,def_pct,24%,,,,,
player,201510180sfo,rav,McClAl00,special_teams,25,,,,,
player,201510180sfo,rav,McClAl00,st_pct,83%,,,,,
player,201510180sfo,rav,LewiKa00,pos,DT,,,,,
player,201510180sfo,rav,LewiKa00,offense,0,,,,,
player,201510180sfo,rav,LewiKa00,off_pct,0%,,,,,
player,201510180sfo,rav,LewiKa00,defense,11,,,,,
player,201510180sfo,rav,LewiKa00,def_pct,19%,,,,,
player,201510180sfo,rav,LewiKa00,special_teams,5,,,,,
player,201510180sfo,rav,LewiKa00,st_pct,17%,,,,,
player,201510180sfo,rav,OrrxZa00,pos,LB,,,,,
player,201510180sfo,rav,OrrxZa00,offense,0,,,,,
player,201510180sfo,rav,OrrxZa00,off_pct,0%,,,,,
player,201510180sfo,rav,OrrxZa00,defense,3,,,,,
player,201510180sfo,rav,OrrxZa00,def_pct,5%,,,,,
player,201510180sfo,rav,OrrxZa00,special_teams,25,,,,,
player,201510180sfo,rav,OrrxZa00,st_pct,83%,,,,,
player,201510180sfo,rav,LeviAn00,pos,FS,,,,,
player,201510180sfo,rav,LeviAn00,offense,0,,,,,
player,201510180sfo,rav,LeviAn00,off_pct,0%,,,,,
player,201510180sfo,rav,LeviAn00,defense,0,,,,,
player,201510180sfo,rav,LeviAn00,def_pct,0%,,,,,
player,201510180sfo,rav,LeviAn00,special_teams,25,,,,,
player,201510180sfo,rav,LeviAn00,st_pct,83%,,,,,
player,201510180sfo,rav,BrowAr00,pos,LB,,,,,
player,201510180sfo,rav,BrowAr00,offense,0,,,,,
player,201510180sfo,rav,BrowAr00,off_pct,0%,,,,,
player,201510180sfo,rav,BrowAr00,defense,0,,,,,
player,201510180sfo,rav,BrowAr00,def_pct,0%,,,,,
player,201510180sfo,rav,BrowAr00,special_teams,16,,,,,
player,201510180sfo,rav,BrowAr00,st_pct,53%,,,,,
player,201510180sfo,rav,UrscJo00,pos,G,,,,,
player,201510180sfo,rav,UrscJo00,offense,0,,,,,
player,201510180sfo,rav,UrscJo00,off_pct,0%,,,,,
player,201510180sfo,rav,UrscJo00,defense,0,,,,,
player,201510180sfo,rav,UrscJo00,def_pct,0%,,,,,
player,201510180sfo,rav,UrscJo00,special_teams,13,,,,,
player,201510180sfo,rav,UrscJo00,st_pct,43%,,,,,
player,201510180sfo,rav,JackAs00,pos,CB,,,,,
player,201510180sfo,rav,JackAs00,offense,0,,,,,
player,201510180sfo,rav,JackAs00,off_pct,0%,,,,,
player,201510180sfo,rav,JackAs00,defense,0,,,,,
player,201510180sfo,rav,JackAs00,def_pct,0%,,,,,
player,201510180sfo,rav,JackAs00,special_teams,13,,,,,
player,201510180sfo,rav,JackAs00,st_pct,43%,,,,,
player,201510180sfo,rav,WalkTr00,pos,CB,,,,,
player,201510180sfo,rav,WalkTr00,offense,0,,,,,
player,201510180sfo,rav,WalkTr00,off_pct,0%,,,,,
player,201510180sfo,rav,WalkTr00,defense,0,,,,,
player,201510180sfo,rav,WalkTr00,def_pct,0%,,,,,
player,201510180sfo,rav,WalkTr00,special_teams,11,,,,,
player,201510180sfo,rav,WalkTr00,st_pct,37%,,,,,
player,201510180sfo,rav,TuckJu00,pos,K,,,,,
player,201510180sfo,rav,TuckJu00,offense,0,,,,,
player,201510180sfo,rav,TuckJu00,off_pct,0%,,,,,
player,201510180sfo,rav,TuckJu00,defense,0,,,,,
player,201510180sfo,rav,TuckJu00,def_pct,0%,,,,,
player,201510180sfo,rav,TuckJu00,special_teams,10,,,,,
player,201510180sfo,rav,TuckJu00,st_pct,33%,,,,,
player,201510180sfo,rav,CoxxMo00,pos,LS,,,,,
player,201510180sfo,rav,CoxxMo00,offense,0,,,,,
player,201510180sfo,rav,CoxxMo00,off_pct,0%,,,,,
player,201510180sfo,rav,CoxxMo00,defense,0,,,,,
player,201510180sfo,rav,CoxxMo00,def_pct,0%,,,,,
player,201510180sfo,rav,CoxxMo00,special_teams,8,,,,,
player,201510180sfo,rav,CoxxMo00,st_pct,27%,,,,,
player,201510180sfo,rav,KochSa20,pos,P,,,,,
player,201510180sfo,rav,KochSa20,offense,0,,,,,
player,201510180sfo,rav,KochSa20,off_pct,0%,,,,,
player,201510180sfo,rav,KochSa20,defense,0,,,,,
player,201510180sfo,rav,KochSa20,def_pct,0%,,,,,
player,201510180sfo,rav,KochSa20,special_teams,8,,,,,
player,201510180sfo,rav,KochSa20,st_pct,27%,,,,,
player,201510180sfo,rav,HursJa00,pos,T,,,,,
player,201510180sfo,rav,HursJa00,offense,0,,,,,
player,201510180sfo,rav,HursJa00,off_pct,0%,,,,,
player,201510180sfo,rav,HursJa00,defense,0,,,,,
player,201510180sfo,rav,HursJa00,def_pct,0%,,,,,
player,201510180sfo,rav,HursJa00,special_teams,5,,,,,
player,201510180sfo,rav,HursJa00,st_pct,17%,,,,,
player,201510180sfo,rav,MageTe00,pos,RB,,,,,
player,201510180sfo,rav,MageTe00,offense,0,,,,,
player,201510180sfo,rav,MageTe00,off_pct,0%,,,,,
player,201510180sfo,rav,MageTe00,defense,0,,,,,
player,201510180sfo,rav,MageTe00,def_pct,0%,,,,,
player,201510180sfo,rav,MageTe00,special_teams,2,,,,,
player,201510180sfo,rav,MageTe00,st_pct,7%,,,,,
