game,2015,3,20150927,201509270det,den,"Denver Broncos",24,det,"Detroit Lions",12
player,201509270det,den,CaldAn00,offense,7,,,,,
player,201509270det,den,CaldAn00,off_pct,11%,,,,,
player,201509270det,den,CaldAn00,defense,0,,,,,
player,201509270det,den,CaldAn00,def_pct,0%,,,,,
player,201509270det,den,CaldAn00,special_teams,13,,,,,
player,201509270det,den,CaldAn00,st_pct,54%,,,,,
player,201509270det,den,ThomJu01,pos,RB,,,,,
player,201509270det,den,ThomJu01,offense,5,,,,,
player,201509270det,den,ThomJu01,off_pct,8%,,,,,
player,201509270det,den,ThomJu01,defense,0,,,,,
player,201509270det,den,ThomJu01,def_pct,0%,,,,,
player,201509270det,den,ThomJu01,special_teams,5,,,,,
player,201509270det,den,ThomJu01,st_pct,21%,,,,,
player,201509270det,den,HenrMi00,pos,TE,,,,,
player,201509270det,den,HenrMi00,offense,1,,,,,
player,201509270det,den,HenrMi00,off_pct,2%,,,,,
player,201509270det,den,HenrMi00,defense,0,,,,,
player,201509270det,den,HenrMi00,def_pct,0%,,,,,
player,201509270det,den,HenrMi00,special_teams,2,,,,,
player,201509270det,den,HenrMi00,st_pct,8%,,,,,
player,201509270det,den,TaliAq99,pos,CB,,,,,
player,201509270det,den,TaliAq99,offense,0,,,,,
player,201509270det,den,TaliAq99,off_pct,0%,,,,,
player,201509270det,den,TaliAq99,defense,74,,,,,
player,201509270det,den,TaliAq99,def_pct,100%,,,,,
player,201509270det,den,TaliAq99,special_teams,1,,,,,
player,201509270det,den,TaliAq99,st_pct,4%,,,,,
player,201509270det,den,HarrCh01,pos,CB,,,,,
player,201509270det,den,HarrCh01,offense,0,,,,,
player,201509270det,den,HarrCh01,off_pct,0%,,,,,
player,201509270det,den,HarrCh01,defense,73,,,,,
player,201509270det,den,HarrCh01,def_pct,99%,,,,,
player,201509270det,den,HarrCh01,special_teams,1,,,,,
player,201509270det,den,HarrCh01,st_pct,4%,,,,,
player,201509270det,den,WardT.99,pos,SS,,,,,
player,201509270det,den,WardT.99,offense,0,,,,,
player,201509270det,den,WardT.99,off_pct,0%,,,,,
player,201509270det,den,WardT.99,defense,73,,,,,
player,201509270det,den,WardT.99,def_pct,99%,,,,,
player,201509270det,den,WardT.99,special_teams,1,,,,,
player,201509270det,den,WardT.99,st_pct,4%,,,,,
player,201509270det,den,StewDa00,pos,FS,,,,,
player,201509270det,den,StewDa00,offense,0,,,,,
player,201509270det,den,StewDa00,off_pct,0%,,,,,
player,201509270det,den,StewDa00,defense,71,,,,,
player,201509270det,den,StewDa00,def_pct,96%,,,,,
player,201509270det,den,StewDa00,special_teams,3,,,,,
player,201509270det,den,StewDa00,st_pct,12%,,,,,
player,201509270det,den,MarsBr01,pos,LB,,,,,
player,201509270det,den,MarsBr01,offense,0,,,,,
player,201509270det,den,MarsBr01,off_pct,0%,,,,,
player,201509270det,den,MarsBr01,defense,70,,,,,
player,201509270det,den,MarsBr01,def_pct,95%,,,,,
player,201509270det,den,MarsBr01,special_teams,1,,,,,
player,201509270det,den,MarsBr01,st_pct,4%,,,,,
player,201509270det,den,JackMa02,pos,DE,,,,,
player,201509270det,den,JackMa02,offense,0,,,,,
player,201509270det,den,JackMa02,off_pct,0%,,,,,
player,201509270det,den,JackMa02,defense,61,,,,,
player,201509270det,den,JackMa02,def_pct,82%,,,,,
player,201509270det,den,JackMa02,special_teams,1,,,,,
player,201509270det,den,JackMa02,st_pct,4%,,,,,
player,201509270det,den,WareDe99,pos,LB,,,,,
player,201509270det,den,WareDe99,offense,0,,,,,
player,201509270det,den,WareDe99,off_pct,0%,,,,,
player,201509270det,den,WareDe99,defense,59,,,,,
player,201509270det,den,WareDe99,def_pct,80%,,,,,
player,201509270det,den,WareDe99,special_teams,1,,,,,
player,201509270det,den,WareDe99,st_pct,4%,,,,,
player,201509270det,den,MillVo00,pos,LB,,,,,
player,201509270det,den,MillVo00,offense,0,,,,,
player,201509270det,den,MillVo00,off_pct,0%,,,,,
player,201509270det,den,MillVo00,defense,58,,,,,
player,201509270det,den,MillVo00,def_pct,78%,,,,,
player,201509270det,den,MillVo00,special_teams,0,,,,,
player,201509270det,den,MillVo00,st_pct,0%,,,,,
player,201509270det,den,TrevDa00,pos,LB,,,,,
player,201509270det,den,TrevDa00,offense,0,,,,,
player,201509270det,den,TrevDa00,off_pct,0%,,,,,
player,201509270det,den,TrevDa00,defense,50,,,,,
player,201509270det,den,TrevDa00,def_pct,68%,,,,,
player,201509270det,den,TrevDa00,special_teams,1,,,,,
player,201509270det,den,TrevDa00,st_pct,4%,,,,,
player,201509270det,den,RobyBr00,pos,CB,,,,,
player,201509270det,den,RobyBr00,offense,0,,,,,
player,201509270det,den,RobyBr00,off_pct,0%,,,,,
player,201509270det,den,RobyBr00,defense,45,,,,,
player,201509270det,den,RobyBr00,def_pct,61%,,,,,
player,201509270det,den,RobyBr00,special_teams,6,,,,,
player,201509270det,den,RobyBr00,st_pct,25%,,,,,
player,201509270det,den,SmitAn22,pos,DE,,,,,
player,201509270det,den,SmitAn22,offense,0,,,,,
player,201509270det,den,SmitAn22,off_pct,0%,,,,,
player,201509270det,den,SmitAn22,defense,41,,,,,
player,201509270det,den,SmitAn22,def_pct,55%,,,,,
player,201509270det,den,SmitAn22,special_teams,0,,,,,
player,201509270det,den,SmitAn22,st_pct,0%,,,,,
player,201509270det,den,WillSy00,pos,NT,,,,,
player,201509270det,den,WillSy00,offense,0,,,,,
player,201509270det,den,WillSy00,off_pct,0%,,,,,
player,201509270det,den,WillSy00,defense,36,,,,,
player,201509270det,den,WillSy00,def_pct,49%,,,,,
player,201509270det,den,WillSy00,special_teams,1,,,,,
player,201509270det,den,WillSy00,st_pct,4%,,,,,
player,201509270det,den,WalkVa99,pos,DE,,,,,
player,201509270det,den,WalkVa99,offense,0,,,,,
player,201509270det,den,WalkVa99,off_pct,0%,,,,,
player,201509270det,den,WalkVa99,defense,31,,,,,
player,201509270det,den,WalkVa99,def_pct,42%,,,,,
player,201509270det,den,WalkVa99,special_teams,1,,,,,
player,201509270det,den,WalkVa99,st_pct,4%,,,,,
player,201509270det,den,BrutDa99,pos,SS,,,,,
player,201509270det,den,BrutDa99,offense,0,,,,,
player,201509270det,den,BrutDa99,off_pct,0%,,,,,
player,201509270det,den,BrutDa99,defense,28,,,,,
player,201509270det,den,BrutDa99,def_pct,38%,,,,,
player,201509270det,den,BrutDa99,special_teams,19,,,,,
player,201509270det,den,BrutDa99,st_pct,79%,,,,,
player,201509270det,den,RayxSh00,pos,LB,,,,,
player,201509270det,den,RayxSh00,offense,0,,,,,
player,201509270det,den,RayxSh00,off_pct,0%,,,,,
player,201509270det,den,RayxSh00,defense,15,,,,,
player,201509270det,den,RayxSh00,def_pct,20%,,,,,
player,201509270det,den,RayxSh00,special_teams,1,,,,,
player,201509270det,den,RayxSh00,st_pct,4%,,,,,
player,201509270det,den,BarrSh00,pos,LB,,,,,
player,201509270det,den,BarrSh00,offense,0,,,,,
player,201509270det,den,BarrSh00,off_pct,0%,,,,,
player,201509270det,den,BarrSh00,defense,10,,,,,
player,201509270det,den,BarrSh00,def_pct,14%,,,,,
player,201509270det,den,BarrSh00,special_teams,19,,,,,
player,201509270det,den,BarrSh00,st_pct,79%,,,,,
player,201509270det,den,KilgDa01,pos,NT,,,,,
player,201509270det,den,KilgDa01,offense,0,,,,,
player,201509270det,den,KilgDa01,off_pct,0%,,,,,
player,201509270det,den,KilgDa01,defense,7,,,,,
player,201509270det,den,KilgDa01,def_pct,9%,,,,,
player,201509270det,den,KilgDa01,special_teams,0,,,,,
player,201509270det,den,KilgDa01,st_pct,0%,,,,,
player,201509270det,den,McCrLe01,pos,LB,,,,,
player,201509270det,den,McCrLe01,offense,0,,,,,
player,201509270det,den,McCrLe01,off_pct,0%,,,,,
player,201509270det,den,McCrLe01,defense,6,,,,,
player,201509270det,den,McCrLe01,def_pct,8%,,,,,
player,201509270det,den,McCrLe01,special_teams,12,,,,,
player,201509270det,den,McCrLe01,st_pct,50%,,,,,
player,201509270det,den,DaviTo01,pos,LB,,,,,
player,201509270det,den,DaviTo01,offense,0,,,,,
player,201509270det,den,DaviTo01,off_pct,0%,,,,,
player,201509270det,den,DaviTo01,defense,4,,,,,
player,201509270det,den,DaviTo01,def_pct,5%,,,,,
player,201509270det,den,DaviTo01,special_teams,18,,,,,
player,201509270det,den,DaviTo01,st_pct,75%,,,,,
player,201509270det,den,BushJo00,pos,SS,,,,,
player,201509270det,den,BushJo00,offense,0,,,,,
player,201509270det,den,BushJo00,off_pct,0%,,,,,
player,201509270det,den,BushJo00,defense,2,,,,,
player,201509270det,den,BushJo00,def_pct,3%,,,,,
player,201509270det,den,BushJo00,special_teams,18,,,,,
player,201509270det,den,BushJo00,st_pct,75%,,,,,
player,201509270det,den,NelsCo00,pos,LB,,,,,
player,201509270det,den,NelsCo00,offense,0,,,,,
player,201509270det,den,NelsCo00,off_pct,0%,,,,,
player,201509270det,den,NelsCo00,defense,0,,,,,
player,201509270det,den,NelsCo00,def_pct,0%,,,,,
player,201509270det,den,NelsCo00,special_teams,18,,,,,
player,201509270det,den,NelsCo00,st_pct,75%,,,,,
player,201509270det,den,LatiCo00,pos,WR,,,,,
player,201509270det,den,LatiCo00,offense,0,,,,,
player,201509270det,den,LatiCo00,off_pct,0%,,,,,
player,201509270det,den,LatiCo00,defense,0,,,,,
player,201509270det,den,LatiCo00,def_pct,0%,,,,,
player,201509270det,den,LatiCo00,special_teams,18,,,,,
player,201509270det,den,LatiCo00,st_pct,75%,,,,,
player,201509270det,den,BrewAa00,pos,LS,,,,,
player,201509270det,den,BrewAa00,offense,0,,,,,
player,201509270det,den,BrewAa00,off_pct,0%,,,,,
player,201509270det,den,BrewAa00,defense,0,,,,,
player,201509270det,den,BrewAa00,def_pct,0%,,,,,
player,201509270det,den,BrewAa00,special_teams,10,,,,,
player,201509270det,den,BrewAa00,st_pct,42%,,,,,
player,201509270det,den,McMaBr01,pos,K,,,,,
player,201509270det,den,McMaBr01,offense,0,,,,,
player,201509270det,den,McMaBr01,off_pct,0%,,,,,
player,201509270det,den,McMaBr01,defense,0,,,,,
player,201509270det,den,McMaBr01,def_pct,0%,,,,,
player,201509270det,den,McMaBr01,special_teams,10,,,,,
player,201509270det,den,McMaBr01,st_pct,42%,,,,,
player,201509270det,den,ColqBr00,pos,P,,,,,
player,201509270det,den,ColqBr00,offense,0,,,,,
player,201509270det,den,ColqBr00,off_pct,0%,,,,,
player,201509270det,den,ColqBr00,defense,0,,,,,
player,201509270det,den,ColqBr00,def_pct,0%,,,,,
player,201509270det,den,ColqBr00,special_teams,10,,,,,
player,201509270det,den,ColqBr00,st_pct,42%,,,,,
player,201509270det,den,GarcMa00,pos,G,,,,,
player,201509270det,den,GarcMa00,offense,0,,,,,
player,201509270det,den,GarcMa00,off_pct,0%,,,,,
player,201509270det,den,GarcMa00,defense,0,,,,,
player,201509270det,den,GarcMa00,def_pct,0%,,,,,
player,201509270det,den,GarcMa00,special_teams,5,,,,,
player,201509270det,den,GarcMa00,st_pct,21%,,,,,
player,201509270det,den,DossLo00,pos,CB,,,,,
player,201509270det,den,DossLo00,offense,0,,,,,
player,201509270det,den,DossLo00,off_pct,0%,,,,,
player,201509270det,den,DossLo00,defense,0,,,,,
player,201509270det,den,DossLo00,def_pct,0%,,,,,
player,201509270det,den,DossLo00,special_teams,1,,,,,
player,201509270det,den,DossLo00,st_pct,4%,,,,,
