game,2015,15,20151220,201512200sea,cle,"Cleveland Browns",13,sea,"Seattle Seahawks",30
player,201512200sea,sea,SheaDe00,st_pct,9%,,,,,
player,201512200sea,sea,MorgMi00,pos,LB,,,,,
player,201512200sea,sea,MorgMi00,offense,0,,,,,
player,201512200sea,sea,MorgMi00,off_pct,0%,,,,,
player,201512200sea,sea,MorgMi00,defense,3,,,,,
player,201512200sea,sea,MorgMi00,def_pct,5%,,,,,
player,201512200sea,sea,MorgMi00,special_teams,16,,,,,
player,201512200sea,sea,MorgMi00,st_pct,70%,,,,,
player,201512200sea,sea,TerrSt00,pos,FS,,,,,
player,201512200sea,sea,TerrSt00,offense,0,,,,,
player,201512200sea,sea,TerrSt00,off_pct,0%,,,,,
player,201512200sea,sea,TerrSt00,defense,0,,,,,
player,201512200sea,sea,TerrSt00,def_pct,0%,,,,,
player,201512200sea,sea,TerrSt00,special_teams,16,,,,,
player,201512200sea,sea,TerrSt00,st_pct,70%,,,,,
player,201512200sea,sea,PierKe00,pos,LB,,,,,
player,201512200sea,sea,PierKe00,offense,0,,,,,
player,201512200sea,sea,PierKe00,off_pct,0%,,,,,
player,201512200sea,sea,PierKe00,defense,0,,,,,
player,201512200sea,sea,PierKe00,def_pct,0%,,,,,
player,201512200sea,sea,PierKe00,special_teams,16,,,,,
player,201512200sea,sea,PierKe00,st_pct,70%,,,,,
player,201512200sea,sea,CoylBr00,pos,LB,,,,,
player,201512200sea,sea,CoylBr00,offense,0,,,,,
player,201512200sea,sea,CoylBr00,off_pct,0%,,,,,
player,201512200sea,sea,CoylBr00,defense,0,,,,,
player,201512200sea,sea,CoylBr00,def_pct,0%,,,,,
player,201512200sea,sea,CoylBr00,special_teams,13,,,,,
player,201512200sea,sea,CoylBr00,st_pct,57%,,,,,
player,201512200sea,sea,PinkEr00,pos,LB,,,,,
player,201512200sea,sea,PinkEr00,offense,0,,,,,
player,201512200sea,sea,PinkEr00,off_pct,0%,,,,,
player,201512200sea,sea,PinkEr00,defense,0,,,,,
player,201512200sea,sea,PinkEr00,def_pct,0%,,,,,
player,201512200sea,sea,PinkEr00,special_teams,12,,,,,
player,201512200sea,sea,PinkEr00,st_pct,52%,,,,,
player,201512200sea,sea,HausSt00,pos,K,,,,,
player,201512200sea,sea,HausSt00,offense,0,,,,,
player,201512200sea,sea,HausSt00,off_pct,0%,,,,,
player,201512200sea,sea,HausSt00,defense,0,,,,,
player,201512200sea,sea,HausSt00,def_pct,0%,,,,,
player,201512200sea,sea,HausSt00,special_teams,12,,,,,
player,201512200sea,sea,HausSt00,st_pct,52%,,,,,
player,201512200sea,sea,JeanLe00,pos,C,,,,,
player,201512200sea,sea,JeanLe00,offense,0,,,,,
player,201512200sea,sea,JeanLe00,off_pct,0%,,,,,
player,201512200sea,sea,JeanLe00,defense,0,,,,,
player,201512200sea,sea,JeanLe00,def_pct,0%,,,,,
player,201512200sea,sea,JeanLe00,special_teams,10,,,,,
player,201512200sea,sea,JeanLe00,st_pct,43%,,,,,
player,201512200sea,sea,RyanJo21,pos,P,,,,,
player,201512200sea,sea,RyanJo21,offense,0,,,,,
player,201512200sea,sea,RyanJo21,off_pct,0%,,,,,
player,201512200sea,sea,RyanJo21,defense,0,,,,,
player,201512200sea,sea,RyanJo21,def_pct,0%,,,,,
player,201512200sea,sea,RyanJo21,special_teams,7,,,,,
player,201512200sea,sea,RyanJo21,st_pct,30%,,,,,
player,201512200sea,sea,GresCl00,pos,LS,,,,,
player,201512200sea,sea,GresCl00,offense,0,,,,,
player,201512200sea,sea,GresCl00,off_pct,0%,,,,,
player,201512200sea,sea,GresCl00,defense,0,,,,,
player,201512200sea,sea,GresCl00,def_pct,0%,,,,,
player,201512200sea,sea,GresCl00,special_teams,7,,,,,
player,201512200sea,sea,GresCl00,st_pct,30%,,,,,
player,201512200sea,sea,GlowMa00,pos,G,,,,,
player,201512200sea,sea,GlowMa00,offense,0,,,,,
player,201512200sea,sea,GlowMa00,off_pct,0%,,,,,
player,201512200sea,sea,GlowMa00,defense,0,,,,,
player,201512200sea,sea,GlowMa00,def_pct,0%,,,,,
player,201512200sea,sea,GlowMa00,special_teams,6,,,,,
player,201512200sea,sea,GlowMa00,st_pct,26%,,,,,
player,201512200sea,sea,SmitTy01,pos,CB,,,,,
player,201512200sea,sea,SmitTy01,offense,0,,,,,
player,201512200sea,sea,SmitTy01,off_pct,0%,,,,,
player,201512200sea,sea,SmitTy01,defense,0,,,,,
player,201512200sea,sea,SmitTy01,def_pct,0%,,,,,
player,201512200sea,sea,SmitTy01,special_teams,2,,,,,
player,201512200sea,sea,SmitTy01,st_pct,9%,,,,,
player,201512200sea,cle,SchwMi00,pos,T,,,,,
player,201512200sea,cle,SchwMi00,offense,55,,,,,
player,201512200sea,cle,SchwMi00,off_pct,100%,,,,,
player,201512200sea,cle,SchwMi00,defense,0,,,,,
player,201512200sea,cle,SchwMi00,def_pct,0%,,,,,
player,201512200sea,cle,SchwMi00,special_teams,3,,,,,
player,201512200sea,cle,SchwMi00,st_pct,13%,,,,,
player,201512200sea,cle,PaszAu00,pos,T,,,,,
player,201512200sea,cle,PaszAu00,offense,55,,,,,
player,201512200sea,cle,PaszAu00,off_pct,100%,,,,,
player,201512200sea,cle,PaszAu00,defense,0,,,,,
player,201512200sea,cle,PaszAu00,def_pct,0%,,,,,
player,201512200sea,cle,PaszAu00,special_teams,3,,,,,
player,201512200sea,cle,PaszAu00,st_pct,13%,,,,,
player,201512200sea,cle,ThomJo28,pos,T,,,,,
player,201512200sea,cle,ThomJo28,offense,55,,,,,
player,201512200sea,cle,ThomJo28,off_pct,100%,,,,,
player,201512200sea,cle,ThomJo28,defense,0,,,,,
player,201512200sea,cle,ThomJo28,def_pct,0%,,,,,
player,201512200sea,cle,ThomJo28,special_teams,2,,,,,
player,201512200sea,cle,ThomJo28,st_pct,9%,,,,,
player,201512200sea,cle,ManzJo00,pos,QB,,,,,
player,201512200sea,cle,ManzJo00,offense,55,,,,,
player,201512200sea,cle,ManzJo00,off_pct,100%,,,,,
player,201512200sea,cle,ManzJo00,defense,0,,,,,
player,201512200sea,cle,ManzJo00,def_pct,0%,,,,,
player,201512200sea,cle,ManzJo00,special_teams,0,,,,,
player,201512200sea,cle,ManzJo00,st_pct,0%,,,,,
player,201512200sea,cle,MackAl20,pos,C,,,,,
player,201512200sea,cle,MackAl20,offense,55,,,,,
player,201512200sea,cle,MackAl20,off_pct,100%,,,,,
player,201512200sea,cle,MackAl20,defense,0,,,,,
player,201512200sea,cle,MackAl20,def_pct,0%,,,,,
player,201512200sea,cle,MackAl20,special_teams,0,,,,,
player,201512200sea,cle,MackAl20,st_pct,0%,,,,,
player,201512200sea,cle,ErviCa00,pos,G,,,,,
player,201512200sea,cle,ErviCa00,offense,53,,,,,
player,201512200sea,cle,ErviCa00,off_pct,96%,,,,,
player,201512200sea,cle,ErviCa00,defense,0,,,,,
player,201512200sea,cle,ErviCa00,def_pct,0%,,,,,
player,201512200sea,cle,ErviCa00,special_teams,1,,,,,
player,201512200sea,cle,ErviCa00,st_pct,4%,,,,,
player,201512200sea,cle,BenjTr00,pos,WR,,,,,
player,201512200sea,cle,BenjTr00,offense,52,,,,,
player,201512200sea,cle,BenjTr00,off_pct,95%,,,,,
player,201512200sea,cle,BenjTr00,defense,0,,,,,
player,201512200sea,cle,BenjTr00,def_pct,0%,,,,,
player,201512200sea,cle,BenjTr00,special_teams,1,,,,,
player,201512200sea,cle,BenjTr00,st_pct,4%,,,,,
player,201512200sea,cle,BarnGa01,pos,TE,,,,,
player,201512200sea,cle,BarnGa01,offense,49,,,,,
player,201512200sea,cle,BarnGa01,off_pct,89%,,,,,
player,201512200sea,cle,BarnGa01,defense,0,,,,,
player,201512200sea,cle,BarnGa01,def_pct,0%,,,,,
player,201512200sea,cle,BarnGa01,special_teams,3,,,,,
player,201512200sea,cle,BarnGa01,st_pct,13%,,,,,
player,201512200sea,cle,GabrTa00,pos,WR,,,,,
player,201512200sea,cle,GabrTa00,offense,46,,,,,
player,201512200sea,cle,GabrTa00,off_pct,84%,,,,,
player,201512200sea,cle,GabrTa00,defense,0,,,,,
player,201512200sea,cle,GabrTa00,def_pct,0%,,,,,
player,201512200sea,cle,GabrTa00,special_teams,0,,,,,
player,201512200sea,cle,GabrTa00,st_pct,0%,,,,,
player,201512200sea,cle,JohnDu00,pos,RB,,,,,
player,201512200sea,cle,JohnDu00,offense,30,,,,,
player,201512200sea,cle,JohnDu00,off_pct,55%,,,,,
player,201512200sea,cle,JohnDu00,defense,0,,,,,
player,201512200sea,cle,JohnDu00,def_pct,0%,,,,,
player,201512200sea,cle,JohnDu00,special_teams,0,,,,,
player,201512200sea,cle,JohnDu00,st_pct,0%,,,,,
player,201512200sea,cle,CrowIs00,pos,RB,,,,,
player,201512200sea,cle,CrowIs00,offense,25,,,,,
player,201512200sea,cle,CrowIs00,off_pct,45%,,,,,
player,201512200sea,cle,CrowIs00,defense,0,,,,,
player,201512200sea,cle,CrowIs00,def_pct,0%,,,,,
player,201512200sea,cle,CrowIs00,special_teams,0,,,,,
player,201512200sea,cle,CrowIs00,st_pct,0%,,,,,
player,201512200sea,cle,MoorMa02,pos,WR,,,,,
player,201512200sea,cle,MoorMa02,offense,24,,,,,
player,201512200sea,cle,MoorMa02,off_pct,44%,,,,,
player,201512200sea,cle,MoorMa02,defense,0,,,,,
player,201512200sea,cle,MoorMa02,def_pct,0%,,,,,
player,201512200sea,cle,MoorMa02,special_teams,0,,,,,
player,201512200sea,cle,MoorMa02,st_pct,0%,,,,,
player,201512200sea,cle,DrayJi00,pos,TE,,,,,
player,201512200sea,cle,DrayJi00,offense,18,,,,,
player,201512200sea,cle,DrayJi00,off_pct,33%,,,,,
player,201512200sea,cle,DrayJi00,defense,0,,,,,
player,201512200sea,cle,DrayJi00,def_pct,0%,,,,,
player,201512200sea,cle,DrayJi00,special_teams,9,,,,,
player,201512200sea,cle,DrayJi00,st_pct,39%,,,,,
player,201512200sea,cle,PryoTe00,pos,WR,,,,,
player,201512200sea,cle,PryoTe00,offense,15,,,,,
player,201512200sea,cle,PryoTe00,off_pct,27%,,,,,
player,201512200sea,cle,PryoTe00,defense,0,,,,,
player,201512200sea,cle,PryoTe00,def_pct,0%,,,,,
player,201512200sea,cle,PryoTe00,special_teams,0,,,,,
player,201512200sea,cle,PryoTe00,st_pct,0%,,,,,
player,201512200sea,cle,BoweDw00,pos,WR,,,,,
player,201512200sea,cle,BoweDw00,offense,12,,,,,
player,201512200sea,cle,BoweDw00,off_pct,22%,,,,,
player,201512200sea,cle,BoweDw00,defense,0,,,,,
player,201512200sea,cle,BoweDw00,def_pct,0%,,,,,
player,201512200sea,cle,BoweDw00,special_teams,0,,,,,
player,201512200sea,cle,BoweDw00,st_pct,0%,,,,,
player,201512200sea,cle,BibbE.00,pos,TE,,,,,
player,201512200sea,cle,BibbE.00,offense,4,,,,,
player,201512200sea,cle,BibbE.00,off_pct,7%,,,,,
player,201512200sea,cle,BibbE.00,defense,0,,,,,
player,201512200sea,cle,BibbE.00,def_pct,0%,,,,,
player,201512200sea,cle,BibbE.00,special_teams,0,,,,,
player,201512200sea,cle,BibbE.00,st_pct,0%,,,,,
player,201512200sea,cle,GrecJo20,pos,G,,,,,
player,201512200sea,cle,GrecJo20,offense,2,,,,,
player,201512200sea,cle,GrecJo20,off_pct,4%,,,,,
player,201512200sea,cle,GrecJo20,defense,0,,,,,
player,201512200sea,cle,GrecJo20,def_pct,0%,,,,,
player,201512200sea,cle,GrecJo20,special_teams,0,,,,,
player,201512200sea,cle,GrecJo20,st_pct,0%,,,,,
player,201512200sea,cle,DansKa20,pos,LB,,,,,
player,201512200sea,cle,DansKa20,offense,0,,,,,
player,201512200sea,cle,DansKa20,off_pct,0%,,,,,
player,201512200sea,cle,DansKa20,defense,71,,,,,
player,201512200sea,cle,DansKa20,def_pct,100%,,,,,
player,201512200sea,cle,DansKa20,special_teams,6,,,,,
player,201512200sea,cle,DansKa20,st_pct,26%,,,,,
player,201512200sea,cle,WillTr99,pos,CB,,,,,
player,201512200sea,cle,WillTr99,offense,0,,,,,
player,201512200sea,cle,WillTr99,off_pct,0%,,,,,
player,201512200sea,cle,WillTr99,defense,69,,,,,
player,201512200sea,cle,WillTr99,def_pct,97%,,,,,
player,201512200sea,cle,WillTr99,special_teams,6,,,,,
player,201512200sea,cle,WillTr99,st_pct,26%,,,,,
player,201512200sea,cle,GipsTa00,pos,FS,,,,,
player,201512200sea,cle,GipsTa00,offense,0,,,,,
player,201512200sea,cle,GipsTa00,off_pct,0%,,,,,
player,201512200sea,cle,GipsTa00,defense,69,,,,,
player,201512200sea,cle,GipsTa00,def_pct,97%,,,,,
player,201512200sea,cle,GipsTa00,special_teams,0,,,,,
player,201512200sea,cle,GipsTa00,st_pct,0%,,,,,
player,201512200sea,cle,GainCh00,pos,DB,,,,,
player,201512200sea,cle,GainCh00,offense,0,,,,,
player,201512200sea,cle,GainCh00,off_pct,0%,,,,,
player,201512200sea,cle,GainCh00,defense,69,,,,,
player,201512200sea,cle,GainCh00,def_pct,97%,,,,,
player,201512200sea,cle,GainCh00,special_teams,0,,,,,
player,201512200sea,cle,GainCh00,st_pct,0%,,,,,
player,201512200sea,cle,WhitDo20,pos,SS,,,,,
player,201512200sea,cle,WhitDo20,offense,0,,,,,
player,201512200sea,cle,WhitDo20,off_pct,0%,,,,,
player,201512200sea,cle,WhitDo20,defense,68,,,,,
player,201512200sea,cle,WhitDo20,def_pct,96%,,,,,
player,201512200sea,cle,WhitDo20,special_teams,0,,,,,
player,201512200sea,cle,WhitDo20,st_pct,0%,,,,,
player,201512200sea,cle,KrugPa99,pos,LB,,,,,
player,201512200sea,cle,KrugPa99,offense,0,,,,,
player,201512200sea,cle,KrugPa99,off_pct,0%,,,,,
player,201512200sea,cle,KrugPa99,defense,40,,,,,
player,201512200sea,cle,KrugPa99,def_pct,56%,,,,,
player,201512200sea,cle,KrugPa99,special_teams,0,,,,,
player,201512200sea,cle,KrugPa99,st_pct,0%,,,,,
player,201512200sea,cle,BryaDe00,pos,DE,,,,,
player,201512200sea,cle,BryaDe00,offense,0,,,,,
player,201512200sea,cle,BryaDe00,off_pct,0%,,,,,
player,201512200sea,cle,BryaDe00,defense,39,,,,,
player,201512200sea,cle,BryaDe00,def_pct,55%,,,,,
player,201512200sea,cle,BryaDe00,special_teams,6,,,,,
player,201512200sea,cle,BryaDe00,st_pct,26%,,,,,
player,201512200sea,cle,RobeCr00,pos,LB,,,,,
player,201512200sea,cle,RobeCr00,offense,0,,,,,
player,201512200sea,cle,RobeCr00,off_pct,0%,,,,,
player,201512200sea,cle,RobeCr00,defense,38,,,,,
player,201512200sea,cle,RobeCr00,def_pct,54%,,,,,
player,201512200sea,cle,RobeCr00,special_teams,14,,,,,
player,201512200sea,cle,RobeCr00,st_pct,61%,,,,,
player,201512200sea,cle,ShelDa01,pos,NT,,,,,
player,201512200sea,cle,ShelDa01,offense,0,,,,,
player,201512200sea,cle,ShelDa01,off_pct,0%,,,,,
player,201512200sea,cle,ShelDa01,defense,36,,,,,
player,201512200sea,cle,ShelDa01,def_pct,51%,,,,,
player,201512200sea,cle,ShelDa01,special_teams,3,,,,,
player,201512200sea,cle,ShelDa01,st_pct,13%,,,,,
player,201512200sea,cle,OrchNa00,pos,LB,,,,,
player,201512200sea,cle,OrchNa00,offense,0,,,,,
player,201512200sea,cle,OrchNa00,off_pct,0%,,,,,
player,201512200sea,cle,OrchNa00,defense,36,,,,,
player,201512200sea,cle,OrchNa00,def_pct,51%,,,,,
player,201512200sea,cle,OrchNa00,special_teams,1,,,,,
player,201512200sea,cle,OrchNa00,st_pct,4%,,,,,
player,201512200sea,cle,KirkCh00,pos,LB,,,,,
player,201512200sea,cle,KirkCh00,offense,0,,,,,
player,201512200sea,cle,KirkCh00,off_pct,0%,,,,,
player,201512200sea,cle,KirkCh00,defense,35,,,,,
player,201512200sea,cle,KirkCh00,def_pct,49%,,,,,
player,201512200sea,cle,KirkCh00,special_teams,14,,,,,
player,201512200sea,cle,KirkCh00,st_pct,61%,,,,,
player,201512200sea,cle,CoopXa00,pos,DE,,,,,
player,201512200sea,cle,CoopXa00,offense,0,,,,,
player,201512200sea,cle,CoopXa00,off_pct,0%,,,,,
player,201512200sea,cle,CoopXa00,defense,32,,,,,
player,201512200sea,cle,CoopXa00,def_pct,45%,,,,,
player,201512200sea,cle,CoopXa00,special_teams,0,,,,,
player,201512200sea,cle,CoopXa00,st_pct,0%,,,,,
player,201512200sea,cle,BadeJo00,pos,CB,,,,,
player,201512200sea,cle,BadeJo00,offense,0,,,,,
player,201512200sea,cle,BadeJo00,off_pct,0%,,,,,
player,201512200sea,cle,BadeJo00,defense,30,,,,,
player,201512200sea,cle,BadeJo00,def_pct,42%,,,,,
player,201512200sea,cle,BadeJo00,special_teams,15,,,,,
player,201512200sea,cle,BadeJo00,st_pct,65%,,,,,
player,201512200sea,cle,HughJo00,pos,DE,,,,,
player,201512200sea,cle,HughJo00,offense,0,,,,,
player,201512200sea,cle,HughJo00,off_pct,0%,,,,,
player,201512200sea,cle,HughJo00,defense,29,,,,,
player,201512200sea,cle,HughJo00,def_pct,41%,,,,,
player,201512200sea,cle,HughJo00,special_teams,6,,,,,
player,201512200sea,cle,HughJo00,st_pct,26%,,,,,
player,201512200sea,cle,BryaAr00,pos,DE,,,,,
player,201512200sea,cle,BryaAr00,offense,0,,,,,
player,201512200sea,cle,BryaAr00,off_pct,0%,,,,,
player,201512200sea,cle,BryaAr00,defense,28,,,,,
player,201512200sea,cle,BryaAr00,def_pct,39%,,,,,
player,201512200sea,cle,BryaAr00,special_teams,16,,,,,
player,201512200sea,cle,BryaAr00,st_pct,70%,,,,,
player,201512200sea,cle,MedeJa00,pos,NT,,,,,
player,201512200sea,cle,MedeJa00,offense,0,,,,,
player,201512200sea,cle,MedeJa00,off_pct,0%,,,,,
player,201512200sea,cle,MedeJa00,defense,26,,,,,
player,201512200sea,cle,MedeJa00,def_pct,37%,,,,,
player,201512200sea,cle,MedeJa00,special_teams,9,,,,,
player,201512200sea,cle,MedeJa00,st_pct,39%,,,,,
player,201512200sea,cle,StarRa20,pos,DE,,,,,
player,201512200sea,cle,StarRa20,offense,0,,,,,
player,201512200sea,cle,StarRa20,off_pct,0%,,,,,
player,201512200sea,cle,StarRa20,defense,26,,,,,
player,201512200sea,cle,StarRa20,def_pct,37%,,,,,
player,201512200sea,cle,StarRa20,special_teams,0,,,,,
player,201512200sea,cle,StarRa20,st_pct,0%,,,,,
player,201512200sea,cle,MingBa00,pos,LB,,,,,
player,201512200sea,cle,MingBa00,offense,0,,,,,
player,201512200sea,cle,MingBa00,off_pct,0%,,,,,
player,201512200sea,cle,MingBa00,defense,20,,,,,
player,201512200sea,cle,MingBa00,def_pct,28%,,,,,
player,201512200sea,cle,MingBa00,special_teams,20,,,,,
player,201512200sea,cle,MingBa00,st_pct,87%,,,,,
player,201512200sea,cle,DesiPi00,pos,CB,,,,,
player,201512200sea,cle,DesiPi00,offense,0,,,,,
player,201512200sea,cle,DesiPi00,off_pct,0%,,,,,
player,201512200sea,cle,DesiPi00,defense,11,,,,,
player,201512200sea,cle,DesiPi00,def_pct,15%,,,,,
player,201512200sea,cle,DesiPi00,special_teams,4,,,,,
player,201512200sea,cle,DesiPi00,st_pct,17%,,,,,
player,201512200sea,cle,PoyeJo00,pos,FS,,,,,
player,201512200sea,cle,PoyeJo00,offense,0,,,,,
player,201512200sea,cle,PoyeJo00,off_pct,0%,,,,,
player,201512200sea,cle,PoyeJo00,defense,9,,,,,
player,201512200sea,cle,PoyeJo00,def_pct,13%,,,,,
player,201512200sea,cle,PoyeJo00,special_teams,20,,,,,
player,201512200sea,cle,PoyeJo00,st_pct,87%,,,,,
player,201512200sea,cle,JoneDo02,pos,SS,,,,,
player,201512200sea,cle,JoneDo02,offense,0,,,,,
player,201512200sea,cle,JoneDo02,off_pct,0%,,,,,
player,201512200sea,cle,JoneDo02,defense,0,,,,,
player,201512200sea,cle,JoneDo02,def_pct,0%,,,,,
player,201512200sea,cle,JoneDo02,special_teams,20,,,,,
player,201512200sea,cle,JoneDo02,st_pct,87%,,,,,
player,201512200sea,cle,CardTa00,pos,LB,,,,,
player,201512200sea,cle,CardTa00,offense,0,,,,,
player,201512200sea,cle,CardTa00,off_pct,0%,,,,,
player,201512200sea,cle,CardTa00,defense,0,,,,,
player,201512200sea,cle,CardTa00,def_pct,0%,,,,,
player,201512200sea,cle,CardTa00,special_teams,19,,,,,
player,201512200sea,cle,CardTa00,st_pct,83%,,,,,
player,201512200sea,cle,CampIb00,pos,SS,,,,,
player,201512200sea,cle,CampIb00,offense,0,,,,,
player,201512200sea,cle,CampIb00,off_pct,0%,,,,,
player,201512200sea,cle,CampIb00,defense,0,,,,,
player,201512200sea,cle,CampIb00,def_pct,0%,,,,,
player,201512200sea,cle,CampIb00,special_teams,15,,,,,
player,201512200sea,cle,CampIb00,st_pct,65%,,,,,
player,201512200sea,cle,MostRa00,pos,RB,,,,,
player,201512200sea,cle,MostRa00,offense,0,,,,,
player,201512200sea,cle,MostRa00,off_pct,0%,,,,,
player,201512200sea,cle,MostRa00,defense,0,,,,,
player,201512200sea,cle,MostRa00,def_pct,0%,,,,,
player,201512200sea,cle,MostRa00,special_teams,14,,,,,
player,201512200sea,cle,MostRa00,st_pct,61%,,,,,
player,201512200sea,cle,CoonTr00,pos,K,,,,,
player,201512200sea,cle,CoonTr00,offense,0,,,,,
player,201512200sea,cle,CoonTr00,off_pct,0%,,,,,
player,201512200sea,cle,CoonTr00,defense,0,,,,,
player,201512200sea,cle,CoonTr00,def_pct,0%,,,,,
player,201512200sea,cle,CoonTr00,special_teams,7,,,,,
player,201512200sea,cle,CoonTr00,st_pct,30%,,,,,
player,201512200sea,cle,HughCh01,pos,LS,,,,,
player,201512200sea,cle,HughCh01,offense,0,,,,,
player,201512200sea,cle,HughCh01,off_pct,0%,,,,,
player,201512200sea,cle,HughCh01,defense,0,,,,,
player,201512200sea,cle,HughCh01,def_pct,0%,,,,,
player,201512200sea,cle,HughCh01,special_teams,6,,,,,
player,201512200sea,cle,HughCh01,st_pct,26%,,,,,
player,201512200sea,cle,LeexAn20,pos,P,,,,,
player,201512200sea,cle,LeexAn20,offense,0,,,,,
player,201512200sea,cle,LeexAn20,off_pct,0%,,,,,
player,201512200sea,cle,LeexAn20,defense,0,,,,,
player,201512200sea,cle,LeexAn20,def_pct,0%,,,,,
player,201512200sea,cle,LeexAn20,special_teams,6,,,,,
player,201512200sea,cle,LeexAn20,st_pct,26%,,,,,
player,201512200sea,cle,MillDa00,pos,T,,,,,
player,201512200sea,cle,MillDa00,offense,0,,,,,
player,201512200sea,cle,MillDa00,off_pct,0%,,,,,
player,201512200sea,cle,MillDa00,defense,0,,,,,
player,201512200sea,cle,MillDa00,def_pct,0%,,,,,
player,201512200sea,cle,MillDa00,special_teams,3,,,,,
player,201512200sea,cle,MillDa00,st_pct,13%,,,,,
