game,2015,16,20151227,201512270kan,cle,"Cleveland Browns",13,kan,"Kansas City Chiefs",17
player,201512270kan,kan,SoreDa01,pass_defended,0,,,,,
player,201512270kan,kan,SoreDa01,sacks,0.0,,,,,
player,201512270kan,kan,SoreDa01,tackles_combined,2,,,,,
player,201512270kan,kan,SoreDa01,tackles_solo,2,,,,,
player,201512270kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201512270kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201512270kan,kan,SoreDa01,qb_hits,0,,,,,
player,201512270kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201512270kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201512270kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201512270kan,kan,ConlCh00,def_int,0,,,,,
player,201512270kan,kan,ConlCh00,def_int_yds,0,,,,,
player,201512270kan,kan,ConlCh00,def_int_td,0,,,,,
player,201512270kan,kan,ConlCh00,def_int_long,0,,,,,
player,201512270kan,kan,ConlCh00,pass_defended,0,,,,,
player,201512270kan,kan,ConlCh00,sacks,0.0,,,,,
player,201512270kan,kan,ConlCh00,tackles_combined,1,,,,,
player,201512270kan,kan,ConlCh00,tackles_solo,1,,,,,
player,201512270kan,kan,ConlCh00,tackles_assists,0,,,,,
player,201512270kan,kan,ConlCh00,tackles_loss,0,,,,,
player,201512270kan,kan,ConlCh00,qb_hits,0,,,,,
player,201512270kan,kan,ConlCh00,fumbles_rec,0,,,,,
player,201512270kan,kan,ConlCh00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,ConlCh00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,ConlCh00,fumbles_forced,0,,,,,
player,201512270kan,kan,DeViMi99,def_int,0,,,,,
player,201512270kan,kan,DeViMi99,def_int_yds,0,,,,,
player,201512270kan,kan,DeViMi99,def_int_td,0,,,,,
player,201512270kan,kan,DeViMi99,def_int_long,0,,,,,
player,201512270kan,kan,DeViMi99,pass_defended,0,,,,,
player,201512270kan,kan,DeViMi99,sacks,0.0,,,,,
player,201512270kan,kan,DeViMi99,tackles_combined,1,,,,,
player,201512270kan,kan,DeViMi99,tackles_solo,1,,,,,
player,201512270kan,kan,DeViMi99,tackles_assists,0,,,,,
player,201512270kan,kan,DeViMi99,tackles_loss,1,,,,,
player,201512270kan,kan,DeViMi99,qb_hits,0,,,,,
player,201512270kan,kan,DeViMi99,fumbles_rec,0,,,,,
player,201512270kan,kan,DeViMi99,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,DeViMi99,fumbles_rec_td,0,,,,,
player,201512270kan,kan,DeViMi99,fumbles_forced,0,,,,,
player,201512270kan,kan,FlemJa00,def_int,0,,,,,
player,201512270kan,kan,FlemJa00,def_int_yds,0,,,,,
player,201512270kan,kan,FlemJa00,def_int_td,0,,,,,
player,201512270kan,kan,FlemJa00,def_int_long,0,,,,,
player,201512270kan,kan,FlemJa00,pass_defended,0,,,,,
player,201512270kan,kan,FlemJa00,sacks,0.0,,,,,
player,201512270kan,kan,FlemJa00,tackles_combined,1,,,,,
player,201512270kan,kan,FlemJa00,tackles_solo,1,,,,,
player,201512270kan,kan,FlemJa00,tackles_assists,0,,,,,
player,201512270kan,kan,FlemJa00,tackles_loss,0,,,,,
player,201512270kan,kan,FlemJa00,qb_hits,0,,,,,
player,201512270kan,kan,FlemJa00,fumbles_rec,0,,,,,
player,201512270kan,kan,FlemJa00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,FlemJa00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,FlemJa00,fumbles_forced,0,,,,,
player,201512270kan,kan,FordDe00,def_int,0,,,,,
player,201512270kan,kan,FordDe00,def_int_yds,0,,,,,
player,201512270kan,kan,FordDe00,def_int_td,0,,,,,
player,201512270kan,kan,FordDe00,def_int_long,0,,,,,
player,201512270kan,kan,FordDe00,pass_defended,0,,,,,
player,201512270kan,kan,FordDe00,sacks,0.0,,,,,
player,201512270kan,kan,FordDe00,tackles_combined,1,,,,,
player,201512270kan,kan,FordDe00,tackles_solo,1,,,,,
player,201512270kan,kan,FordDe00,tackles_assists,0,,,,,
player,201512270kan,kan,FordDe00,tackles_loss,1,,,,,
player,201512270kan,kan,FordDe00,qb_hits,3,,,,,
player,201512270kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201512270kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201512270kan,kan,MoseDe00,def_int,0,,,,,
player,201512270kan,kan,MoseDe00,def_int_yds,0,,,,,
player,201512270kan,kan,MoseDe00,def_int_td,0,,,,,
player,201512270kan,kan,MoseDe00,def_int_long,0,,,,,
player,201512270kan,kan,MoseDe00,pass_defended,0,,,,,
player,201512270kan,kan,MoseDe00,sacks,0.0,,,,,
player,201512270kan,kan,MoseDe00,tackles_combined,1,,,,,
player,201512270kan,kan,MoseDe00,tackles_solo,1,,,,,
player,201512270kan,kan,MoseDe00,tackles_assists,0,,,,,
player,201512270kan,kan,MoseDe00,tackles_loss,0,,,,,
player,201512270kan,kan,MoseDe00,qb_hits,0,,,,,
player,201512270kan,kan,MoseDe00,fumbles_rec,0,,,,,
player,201512270kan,kan,MoseDe00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,MoseDe00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,MoseDe00,fumbles_forced,0,,,,,
player,201512270kan,kan,WilsRa00,def_int,0,,,,,
player,201512270kan,kan,WilsRa00,def_int_yds,0,,,,,
player,201512270kan,kan,WilsRa00,def_int_td,0,,,,,
player,201512270kan,kan,WilsRa00,def_int_long,0,,,,,
player,201512270kan,kan,WilsRa00,pass_defended,0,,,,,
player,201512270kan,kan,WilsRa00,sacks,0.0,,,,,
player,201512270kan,kan,WilsRa00,tackles_combined,0,,,,,
player,201512270kan,kan,WilsRa00,tackles_solo,0,,,,,
player,201512270kan,kan,WilsRa00,tackles_assists,0,,,,,
player,201512270kan,kan,WilsRa00,tackles_loss,1,,,,,
player,201512270kan,kan,WilsRa00,qb_hits,3,,,,,
player,201512270kan,kan,WilsRa00,fumbles_rec,0,,,,,
player,201512270kan,kan,WilsRa00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,WilsRa00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,WilsRa00,fumbles_forced,0,,,,,
player,201512270kan,cle,BenjTr00,kick_ret,0,,,,,
player,201512270kan,cle,BenjTr00,kick_ret_yds,0,,,,,
player,201512270kan,cle,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201512270kan,cle,BenjTr00,kick_ret_td,0,,,,,
player,201512270kan,cle,BenjTr00,kick_ret_long,0,,,,,
player,201512270kan,cle,BenjTr00,punt_ret,1,,,,,
player,201512270kan,cle,BenjTr00,punt_ret_yds,16,,,,,
player,201512270kan,cle,BenjTr00,punt_ret_yds_per_ret,16.0,,,,,
player,201512270kan,cle,BenjTr00,punt_ret_td,0,,,,,
player,201512270kan,cle,BenjTr00,punt_ret_long,16,,,,,
player,201512270kan,cle,WillTr99,kick_ret,0,,,,,
player,201512270kan,cle,WillTr99,kick_ret_yds,0,,,,,
player,201512270kan,cle,WillTr99,kick_ret_yds_per_ret,,,,,,
player,201512270kan,cle,WillTr99,kick_ret_td,0,,,,,
player,201512270kan,cle,WillTr99,kick_ret_long,0,,,,,
player,201512270kan,cle,WillTr99,punt_ret,1,,,,,
player,201512270kan,cle,WillTr99,punt_ret_yds,1,,,,,
player,201512270kan,cle,WillTr99,punt_ret_yds_per_ret,1.0,,,,,
player,201512270kan,cle,WillTr99,punt_ret_td,0,,,,,
player,201512270kan,cle,WillTr99,punt_ret_long,1,,,,,
player,201512270kan,cle,JennDa00,kick_ret,2,,,,,
player,201512270kan,cle,JennDa00,kick_ret_yds,46,,,,,
player,201512270kan,cle,JennDa00,kick_ret_yds_per_ret,23.0,,,,,
player,201512270kan,cle,JennDa00,kick_ret_td,0,,,,,
player,201512270kan,cle,JennDa00,kick_ret_long,25,,,,,
player,201512270kan,cle,JennDa00,punt_ret,0,,,,,
player,201512270kan,cle,JennDa00,punt_ret_yds,0,,,,,
player,201512270kan,cle,JennDa00,punt_ret_yds_per_ret,,,,,,
player,201512270kan,cle,JennDa00,punt_ret_td,0,,,,,
player,201512270kan,cle,JennDa00,punt_ret_long,0,,,,,
player,201512270kan,cle,MostRa00,kick_ret,2,,,,,
player,201512270kan,cle,MostRa00,kick_ret_yds,30,,,,,
player,201512270kan,cle,MostRa00,kick_ret_yds_per_ret,15.0,,,,,
player,201512270kan,cle,MostRa00,kick_ret_td,0,,,,,
player,201512270kan,cle,MostRa00,kick_ret_long,20,,,,,
player,201512270kan,cle,MostRa00,punt_ret,0,,,,,
player,201512270kan,cle,MostRa00,punt_ret_yds,0,,,,,
player,201512270kan,cle,MostRa00,punt_ret_yds_per_ret,,,,,,
player,201512270kan,cle,MostRa00,punt_ret_td,0,,,,,
player,201512270kan,cle,MostRa00,punt_ret_long,0,,,,,
player,201512270kan,kan,HammFr00,kick_ret,0,,,,,
player,201512270kan,kan,HammFr00,kick_ret_yds,0,,,,,
player,201512270kan,kan,HammFr00,kick_ret_yds_per_ret,,,,,,
player,201512270kan,kan,HammFr00,kick_ret_td,0,,,,,
player,201512270kan,kan,HammFr00,kick_ret_long,0,,,,,
player,201512270kan,kan,HammFr00,punt_ret,2,,,,,
player,201512270kan,kan,HammFr00,punt_ret_yds,17,,,,,
player,201512270kan,kan,HammFr00,punt_ret_yds_per_ret,8.5,,,,,
player,201512270kan,kan,HammFr00,punt_ret_td,0,,,,,
player,201512270kan,kan,HammFr00,punt_ret_long,9,,,,,
player,201512270kan,kan,DaviKn00,kick_ret,4,,,,,
player,201512270kan,kan,DaviKn00,kick_ret_yds,74,,,,,
player,201512270kan,kan,DaviKn00,kick_ret_yds_per_ret,18.5,,,,,
player,201512270kan,kan,DaviKn00,kick_ret_td,0,,,,,
player,201512270kan,kan,DaviKn00,kick_ret_long,29,,,,,
player,201512270kan,kan,DaviKn00,punt_ret,0,,,,,
player,201512270kan,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201512270kan,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201512270kan,kan,DaviKn00,punt_ret_td,0,,,,,
player,201512270kan,kan,DaviKn00,punt_ret_long,0,,,,,
player,201512270kan,cle,CoonTr00,xpm,1,,,,,
player,201512270kan,cle,CoonTr00,xpa,1,,,,,
player,201512270kan,cle,CoonTr00,fgm,2,,,,,
player,201512270kan,cle,CoonTr00,fga,3,,,,,
player,201512270kan,cle,CoonTr00,punt,0,,,,,
player,201512270kan,cle,CoonTr00,punt_yds,0,,,,,
player,201512270kan,cle,CoonTr00,punt_yds_per_punt,,,,,,
player,201512270kan,cle,CoonTr00,punt_long,0,,,,,
player,201512270kan,cle,LeexAn20,xpm,,,,,,
player,201512270kan,cle,LeexAn20,xpa,,,,,,
player,201512270kan,cle,LeexAn20,fgm,,,,,,
player,201512270kan,cle,LeexAn20,fga,,,,,,
player,201512270kan,cle,LeexAn20,punt,3,,,,,
player,201512270kan,cle,LeexAn20,punt_yds,135,,,,,
player,201512270kan,cle,LeexAn20,punt_yds_per_punt,45.0,,,,,
player,201512270kan,cle,LeexAn20,punt_long,49,,,,,
player,201512270kan,kan,SantCa01,xpm,2,,,,,
player,201512270kan,kan,SantCa01,xpa,2,,,,,
player,201512270kan,kan,SantCa01,fgm,1,,,,,
player,201512270kan,kan,SantCa01,fga,1,,,,,
player,201512270kan,kan,SantCa01,punt,0,,,,,
player,201512270kan,kan,SantCa01,punt_yds,0,,,,,
player,201512270kan,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201512270kan,kan,SantCa01,punt_long,0,,,,,
player,201512270kan,kan,ColqDu20,xpm,,,,,,
player,201512270kan,kan,ColqDu20,xpa,,,,,,
player,201512270kan,kan,ColqDu20,fgm,,,,,,
player,201512270kan,kan,ColqDu20,fga,,,,,,
player,201512270kan,kan,ColqDu20,punt,5,,,,,
player,201512270kan,kan,ColqDu20,punt_yds,184,,,,,
player,201512270kan,kan,ColqDu20,punt_yds_per_punt,36.8,,,,,
player,201512270kan,kan,ColqDu20,punt_long,47,,,,,
player,201512270kan,kan,ReidJa00,pos,T,,,,,
player,201512270kan,kan,ReidJa00,offense,54,,,,,
player,201512270kan,kan,ReidJa00,off_pct,100%,,,,,
player,201512270kan,kan,ReidJa00,defense,0,,,,,
player,201512270kan,kan,ReidJa00,def_pct,0%,,,,,
player,201512270kan,kan,ReidJa00,special_teams,3,,,,,
player,201512270kan,kan,ReidJa00,st_pct,13%,,,,,
player,201512270kan,kan,AlleJe01,pos,G,,,,,
player,201512270kan,kan,AlleJe01,offense,54,,,,,
player,201512270kan,kan,AlleJe01,off_pct,100%,,,,,
player,201512270kan,kan,AlleJe01,defense,0,,,,,
player,201512270kan,kan,AlleJe01,def_pct,0%,,,,,
player,201512270kan,kan,AlleJe01,special_teams,3,,,,,
player,201512270kan,kan,AlleJe01,st_pct,13%,,,,,
player,201512270kan,kan,FishEr00,pos,T,,,,,
player,201512270kan,kan,FishEr00,offense,54,,,,,
player,201512270kan,kan,FishEr00,off_pct,100%,,,,,
player,201512270kan,kan,FishEr00,defense,0,,,,,
player,201512270kan,kan,FishEr00,def_pct,0%,,,,,
player,201512270kan,kan,FishEr00,special_teams,3,,,,,
player,201512270kan,kan,FishEr00,st_pct,13%,,,,,
player,201512270kan,kan,DuveLa00,pos,G,,,,,
player,201512270kan,kan,DuveLa00,offense,54,,,,,
player,201512270kan,kan,DuveLa00,off_pct,100%,,,,,
player,201512270kan,kan,DuveLa00,defense,0,,,,,
player,201512270kan,kan,DuveLa00,def_pct,0%,,,,,
player,201512270kan,kan,DuveLa00,special_teams,3,,,,,
player,201512270kan,kan,DuveLa00,st_pct,13%,,,,,
player,201512270kan,kan,SmitAl03,pos,QB,,,,,
player,201512270kan,kan,SmitAl03,offense,54,,,,,
player,201512270kan,kan,SmitAl03,off_pct,100%,,,,,
player,201512270kan,kan,SmitAl03,defense,0,,,,,
player,201512270kan,kan,SmitAl03,def_pct,0%,,,,,
player,201512270kan,kan,SmitAl03,special_teams,0,,,,,
player,201512270kan,kan,SmitAl03,st_pct,0%,,,,,
player,201512270kan,kan,MorsMi00,pos,C,,,,,
player,201512270kan,kan,MorsMi00,offense,54,,,,,
player,201512270kan,kan,MorsMi00,off_pct,100%,,,,,
player,201512270kan,kan,MorsMi00,defense,0,,,,,
player,201512270kan,kan,MorsMi00,def_pct,0%,,,,,
player,201512270kan,kan,MorsMi00,special_teams,0,,,,,
player,201512270kan,kan,MorsMi00,st_pct,0%,,,,,
player,201512270kan,kan,KelcTr00,pos,TE,,,,,
player,201512270kan,kan,KelcTr00,offense,53,,,,,
player,201512270kan,kan,KelcTr00,off_pct,98%,,,,,
player,201512270kan,kan,KelcTr00,defense,0,,,,,
player,201512270kan,kan,KelcTr00,def_pct,0%,,,,,
player,201512270kan,kan,KelcTr00,special_teams,2,,,,,
player,201512270kan,kan,KelcTr00,st_pct,9%,,,,,
player,201512270kan,kan,MaclJe00,pos,WR,,,,,
player,201512270kan,kan,MaclJe00,offense,49,,,,,
player,201512270kan,kan,MaclJe00,off_pct,91%,,,,,
player,201512270kan,kan,MaclJe00,defense,0,,,,,
player,201512270kan,kan,MaclJe00,def_pct,0%,,,,,
player,201512270kan,kan,MaclJe00,special_teams,0,,,,,
player,201512270kan,kan,MaclJe00,st_pct,0%,,,,,
player,201512270kan,kan,WestCh01,pos,RB,,,,,
player,201512270kan,kan,WestCh01,offense,48,,,,,
player,201512270kan,kan,WestCh01,off_pct,89%,,,,,
player,201512270kan,kan,WestCh01,defense,0,,,,,
player,201512270kan,kan,WestCh01,def_pct,0%,,,,,
player,201512270kan,kan,WestCh01,special_teams,0,,,,,
player,201512270kan,kan,WestCh01,st_pct,0%,,,,,
player,201512270kan,kan,WilsAl02,pos,WR,,,,,
player,201512270kan,kan,WilsAl02,offense,38,,,,,
player,201512270kan,kan,WilsAl02,off_pct,70%,,,,,
player,201512270kan,kan,WilsAl02,defense,0,,,,,
player,201512270kan,kan,WilsAl02,def_pct,0%,,,,,
player,201512270kan,kan,WilsAl02,special_teams,0,,,,,
player,201512270kan,kan,WilsAl02,st_pct,0%,,,,,
player,201512270kan,kan,HarrDe03,pos,TE,,,,,
player,201512270kan,kan,HarrDe03,offense,20,,,,,
player,201512270kan,kan,HarrDe03,off_pct,37%,,,,,
player,201512270kan,kan,HarrDe03,defense,0,,,,,
player,201512270kan,kan,HarrDe03,def_pct,0%,,,,,
player,201512270kan,kan,HarrDe03,special_teams,12,,,,,
player,201512270kan,kan,HarrDe03,st_pct,52%,,,,,
player,201512270kan,kan,ConlCh00,pos,WR,,,,,
player,201512270kan,kan,ConlCh00,offense,19,,,,,
player,201512270kan,kan,ConlCh00,off_pct,35%,,,,,
player,201512270kan,kan,ConlCh00,defense,0,,,,,
player,201512270kan,kan,ConlCh00,def_pct,0%,,,,,
player,201512270kan,kan,ConlCh00,special_teams,12,,,,,
player,201512270kan,kan,ConlCh00,st_pct,52%,,,,,
player,201512270kan,kan,AvanJa00,pos,WR,,,,,
player,201512270kan,kan,AvanJa00,offense,19,,,,,
player,201512270kan,kan,AvanJa00,off_pct,35%,,,,,
player,201512270kan,kan,AvanJa00,defense,0,,,,,
player,201512270kan,kan,AvanJa00,def_pct,0%,,,,,
player,201512270kan,kan,AvanJa00,special_teams,4,,,,,
player,201512270kan,kan,AvanJa00,st_pct,17%,,,,,
player,201512270kan,kan,SherAn00,pos,FB,,,,,
player,201512270kan,kan,SherAn00,offense,10,,,,,
player,201512270kan,kan,SherAn00,off_pct,19%,,,,,
player,201512270kan,kan,SherAn00,defense,0,,,,,
player,201512270kan,kan,SherAn00,def_pct,0%,,,,,
player,201512270kan,kan,SherAn00,special_teams,16,,,,,
player,201512270kan,kan,SherAn00,st_pct,70%,,,,,
player,201512270kan,kan,WareSp00,pos,FB,,,,,
player,201512270kan,kan,WareSp00,offense,6,,,,,
player,201512270kan,kan,WareSp00,off_pct,11%,,,,,
player,201512270kan,kan,WareSp00,defense,0,,,,,
player,201512270kan,kan,WareSp00,def_pct,0%,,,,,
player,201512270kan,kan,WareSp00,special_teams,5,,,,,
player,201512270kan,kan,WareSp00,st_pct,22%,,,,,
player,201512270kan,kan,ParkBr00,pos,TE,,,,,
player,201512270kan,kan,ParkBr00,offense,5,,,,,
player,201512270kan,kan,ParkBr00,off_pct,9%,,,,,
player,201512270kan,kan,ParkBr00,defense,0,,,,,
player,201512270kan,kan,ParkBr00,def_pct,0%,,,,,
player,201512270kan,kan,ParkBr00,special_teams,3,,,,,
player,201512270kan,kan,ParkBr00,st_pct,13%,,,,,
player,201512270kan,kan,StepDo00,pos,T,,,,,
player,201512270kan,kan,StepDo00,offense,3,,,,,
player,201512270kan,kan,StepDo00,off_pct,6%,,,,,
player,201512270kan,kan,StepDo00,defense,0,,,,,
player,201512270kan,kan,StepDo00,def_pct,0%,,,,,
player,201512270kan,kan,StepDo00,special_teams,3,,,,,
player,201512270kan,kan,StepDo00,st_pct,13%,,,,,
player,201512270kan,kan,ZombFr00,pos,LB,,,,,
player,201512270kan,kan,ZombFr00,offense,0,,,,,
player,201512270kan,kan,ZombFr00,off_pct,0%,,,,,
player,201512270kan,kan,ZombFr00,defense,68,,,,,
player,201512270kan,kan,ZombFr00,def_pct,100%,,,,,
player,201512270kan,kan,ZombFr00,special_teams,20,,,,,
player,201512270kan,kan,ZombFr00,st_pct,87%,,,,,
player,201512270kan,kan,FordDe00,pos,LB,,,,,
player,201512270kan,kan,FordDe00,offense,0,,,,,
player,201512270kan,kan,FordDe00,off_pct,0%,,,,,
player,201512270kan,kan,FordDe00,defense,68,,,,,
player,201512270kan,kan,FordDe00,def_pct,100%,,,,,
player,201512270kan,kan,FordDe00,special_teams,0,,,,,
player,201512270kan,kan,FordDe00,st_pct,0%,,,,,
player,201512270kan,kan,JohnDe25,pos,LB,,,,,
player,201512270kan,kan,JohnDe25,offense,0,,,,,
player,201512270kan,kan,JohnDe25,off_pct,0%,,,,,
player,201512270kan,kan,JohnDe25,defense,68,,,,,
player,201512270kan,kan,JohnDe25,def_pct,100%,,,,,
player,201512270kan,kan,JohnDe25,special_teams,0,,,,,
player,201512270kan,kan,JohnDe25,st_pct,0%,,,,,
player,201512270kan,kan,SmitSe99,pos,CB,,,,,
player,201512270kan,kan,SmitSe99,offense,0,,,,,
player,201512270kan,kan,SmitSe99,off_pct,0%,,,,,
player,201512270kan,kan,SmitSe99,defense,68,,,,,
player,201512270kan,kan,SmitSe99,def_pct,100%,,,,,
player,201512270kan,kan,SmitSe99,special_teams,0,,,,,
player,201512270kan,kan,SmitSe99,st_pct,0%,,,,,
player,201512270kan,kan,BerrEr99,pos,FS,,,,,
player,201512270kan,kan,BerrEr99,offense,0,,,,,
player,201512270kan,kan,BerrEr99,off_pct,0%,,,,,
player,201512270kan,kan,BerrEr99,defense,68,,,,,
player,201512270kan,kan,BerrEr99,def_pct,100%,,,,,
player,201512270kan,kan,BerrEr99,special_teams,0,,,,,
player,201512270kan,kan,BerrEr99,st_pct,0%,,,,,
player,201512270kan,kan,PeteMa00,pos,CB,,,,,
player,201512270kan,kan,PeteMa00,offense,0,,,,,
player,201512270kan,kan,PeteMa00,off_pct,0%,,,,,
player,201512270kan,kan,PeteMa00,defense,68,,,,,
player,201512270kan,kan,PeteMa00,def_pct,100%,,,,,
player,201512270kan,kan,PeteMa00,special_teams,0,,,,,
player,201512270kan,kan,PeteMa00,st_pct,0%,,,,,
player,201512270kan,kan,ParkRo01,pos,SS,,,,,
player,201512270kan,kan,ParkRo01,offense,0,,,,,
player,201512270kan,kan,ParkRo01,off_pct,0%,,,,,
player,201512270kan,kan,ParkRo01,defense,68,,,,,
player,201512270kan,kan,ParkRo01,def_pct,100%,,,,,
player,201512270kan,kan,ParkRo01,special_teams,0,,,,,
player,201512270kan,kan,ParkRo01,st_pct,0%,,,,,
player,201512270kan,kan,PoexDo00,pos,NT,,,,,
player,201512270kan,kan,PoexDo00,offense,0,,,,,
player,201512270kan,kan,PoexDo00,off_pct,0%,,,,,
player,201512270kan,kan,PoexDo00,defense,59,,,,,
player,201512270kan,kan,PoexDo00,def_pct,87%,,,,,
player,201512270kan,kan,PoexDo00,special_teams,4,,,,,
player,201512270kan,kan,PoexDo00,st_pct,17%,,,,,
player,201512270kan,kan,HowaJa00,pos,NT,,,,,
player,201512270kan,kan,HowaJa00,offense,0,,,,,
player,201512270kan,kan,HowaJa00,off_pct,0%,,,,,
player,201512270kan,kan,HowaJa00,defense,57,,,,,
player,201512270kan,kan,HowaJa00,def_pct,84%,,,,,
player,201512270kan,kan,HowaJa00,special_teams,4,,,,,
player,201512270kan,kan,HowaJa00,st_pct,17%,,,,,
player,201512270kan,kan,MaugJo00,pos,LB,,,,,
player,201512270kan,kan,MaugJo00,offense,0,,,,,
player,201512270kan,kan,MaugJo00,off_pct,0%,,,,,
player,201512270kan,kan,MaugJo00,defense,46,,,,,
player,201512270kan,kan,MaugJo00,def_pct,68%,,,,,
player,201512270kan,kan,MaugJo00,special_teams,4,,,,,
player,201512270kan,kan,MaugJo00,st_pct,17%,,,,,
player,201512270kan,kan,BailAl00,pos,DE,,,,,
player,201512270kan,kan,BailAl00,offense,0,,,,,
player,201512270kan,kan,BailAl00,off_pct,0%,,,,,
player,201512270kan,kan,BailAl00,defense,41,,,,,
player,201512270kan,kan,BailAl00,def_pct,60%,,,,,
player,201512270kan,kan,BailAl00,special_teams,4,,,,,
player,201512270kan,kan,BailAl00,st_pct,17%,,,,,
player,201512270kan,kan,BranTy99,pos,SS,,,,,
player,201512270kan,kan,BranTy99,offense,0,,,,,
player,201512270kan,kan,BranTy99,off_pct,0%,,,,,
player,201512270kan,kan,BranTy99,defense,40,,,,,
player,201512270kan,kan,BranTy99,def_pct,59%,,,,,
player,201512270kan,kan,BranTy99,special_teams,14,,,,,
player,201512270kan,kan,BranTy99,st_pct,61%,,,,,
player,201512270kan,kan,SoreDa01,pos,FS,,,,,
player,201512270kan,kan,SoreDa01,offense,0,,,,,
player,201512270kan,kan,SoreDa01,off_pct,0%,,,,,
player,201512270kan,kan,SoreDa01,defense,20,,,,,
player,201512270kan,kan,SoreDa01,def_pct,29%,,,,,
player,201512270kan,kan,SoreDa01,special_teams,20,,,,,
player,201512270kan,kan,SoreDa01,st_pct,87%,,,,,
player,201512270kan,kan,DeViMi99,pos,DE,,,,,
player,201512270kan,kan,DeViMi99,offense,0,,,,,
player,201512270kan,kan,DeViMi99,off_pct,0%,,,,,
player,201512270kan,kan,DeViMi99,defense,9,,,,,
player,201512270kan,kan,DeViMi99,def_pct,13%,,,,,
player,201512270kan,kan,DeViMi99,special_teams,4,,,,,
player,201512270kan,kan,DeViMi99,st_pct,17%,,,,,
player,201512270kan,kan,AlexD.00,pos,LB,,,,,
player,201512270kan,kan,AlexD.00,offense,0,,,,,
player,201512270kan,kan,AlexD.00,off_pct,0%,,,,,
player,201512270kan,kan,AlexD.00,defense,0,,,,,
player,201512270kan,kan,AlexD.00,def_pct,0%,,,,,
player,201512270kan,kan,AlexD.00,special_teams,20,,,,,
player,201512270kan,kan,AlexD.00,st_pct,87%,,,,,
player,201512270kan,kan,FlemJa00,pos,CB,,,,,
player,201512270kan,kan,FlemJa00,offense,0,,,,,
player,201512270kan,kan,FlemJa00,off_pct,0%,,,,,
player,201512270kan,kan,FlemJa00,defense,0,,,,,
player,201512270kan,kan,FlemJa00,def_pct,0%,,,,,
player,201512270kan,kan,FlemJa00,special_teams,20,,,,,
player,201512270kan,kan,FlemJa00,st_pct,87%,,,,,
player,201512270kan,kan,MoseDe00,pos,LB,,,,,
player,201512270kan,kan,MoseDe00,offense,0,,,,,
player,201512270kan,kan,MoseDe00,off_pct,0%,,,,,
player,201512270kan,kan,MoseDe00,defense,0,,,,,
player,201512270kan,kan,MoseDe00,def_pct,0%,,,,,
player,201512270kan,kan,MoseDe00,special_teams,13,,,,,
player,201512270kan,kan,MoseDe00,st_pct,57%,,,,,
player,201512270kan,kan,CoopMa00,pos,CB,,,,,
player,201512270kan,kan,CoopMa00,offense,0,,,,,
player,201512270kan,kan,CoopMa00,off_pct,0%,,,,,
player,201512270kan,kan,CoopMa00,defense,0,,,,,
player,201512270kan,kan,CoopMa00,def_pct,0%,,,,,
player,201512270kan,kan,CoopMa00,special_teams,8,,,,,
player,201512270kan,kan,CoopMa00,st_pct,35%,,,,,
player,201512270kan,kan,ColqDu20,pos,P,,,,,
player,201512270kan,kan,ColqDu20,offense,0,,,,,
player,201512270kan,kan,ColqDu20,off_pct,0%,,,,,
player,201512270kan,kan,ColqDu20,defense,0,,,,,
player,201512270kan,kan,ColqDu20,def_pct,0%,,,,,
player,201512270kan,kan,ColqDu20,special_teams,8,,,,,
player,201512270kan,kan,ColqDu20,st_pct,35%,,,,,
player,201512270kan,kan,DaviKn00,pos,RB,,,,,
player,201512270kan,kan,DaviKn00,offense,0,,,,,
player,201512270kan,kan,DaviKn00,off_pct,0%,,,,,
player,201512270kan,kan,DaviKn00,defense,0,,,,,
player,201512270kan,kan,DaviKn00,def_pct,0%,,,,,
player,201512270kan,kan,DaviKn00,special_teams,8,,,,,
player,201512270kan,kan,DaviKn00,st_pct,35%,,,,,
player,201512270kan,kan,WincJa00,pos,LS,,,,,
player,201512270kan,kan,WincJa00,offense,0,,,,,
player,201512270kan,kan,WincJa00,off_pct,0%,,,,,
player,201512270kan,kan,WincJa00,defense,0,,,,,
