game,2015,15,20151220,201512200sdg,mia,"Miami Dolphins",14,sdg,"San Diego Chargers",30
player,201512200sdg,sdg,DzubNi00,special_teams,21,,,,,
player,201512200sdg,sdg,DzubNi00,st_pct,72%,,,,,
player,201512200sdg,sdg,MaysJo99,pos,LB,,,,,
player,201512200sdg,sdg,MaysJo99,offense,0,,,,,
player,201512200sdg,sdg,MaysJo99,off_pct,0%,,,,,
player,201512200sdg,sdg,MaysJo99,defense,0,,,,,
player,201512200sdg,sdg,MaysJo99,def_pct,0%,,,,,
player,201512200sdg,sdg,MaysJo99,special_teams,21,,,,,
player,201512200sdg,sdg,MaysJo99,st_pct,72%,,,,,
player,201512200sdg,sdg,ButlDo99,pos,LB,,,,,
player,201512200sdg,sdg,ButlDo99,offense,0,,,,,
player,201512200sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201512200sdg,sdg,ButlDo99,defense,0,,,,,
player,201512200sdg,sdg,ButlDo99,def_pct,0%,,,,,
player,201512200sdg,sdg,ButlDo99,special_teams,15,,,,,
player,201512200sdg,sdg,ButlDo99,st_pct,52%,,,,,
player,201512200sdg,sdg,LambJo00,pos,K,,,,,
player,201512200sdg,sdg,LambJo00,offense,0,,,,,
player,201512200sdg,sdg,LambJo00,off_pct,0%,,,,,
player,201512200sdg,sdg,LambJo00,defense,0,,,,,
player,201512200sdg,sdg,LambJo00,def_pct,0%,,,,,
player,201512200sdg,sdg,LambJo00,special_teams,12,,,,,
player,201512200sdg,sdg,LambJo00,st_pct,41%,,,,,
player,201512200sdg,sdg,ScifMi20,pos,P,,,,,
player,201512200sdg,sdg,ScifMi20,offense,0,,,,,
player,201512200sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201512200sdg,sdg,ScifMi20,defense,0,,,,,
player,201512200sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201512200sdg,sdg,ScifMi20,special_teams,10,,,,,
player,201512200sdg,sdg,ScifMi20,st_pct,34%,,,,,
player,201512200sdg,sdg,WindMi00,pos,LS,,,,,
player,201512200sdg,sdg,WindMi00,offense,0,,,,,
player,201512200sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201512200sdg,sdg,WindMi00,defense,0,,,,,
player,201512200sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201512200sdg,sdg,WindMi00,special_teams,10,,,,,
player,201512200sdg,sdg,WindMi00,st_pct,34%,,,,,
player,201512200sdg,sdg,BurwTy00,pos,T,,,,,
player,201512200sdg,sdg,BurwTy00,offense,0,,,,,
player,201512200sdg,sdg,BurwTy00,off_pct,0%,,,,,
player,201512200sdg,sdg,BurwTy00,defense,0,,,,,
player,201512200sdg,sdg,BurwTy00,def_pct,0%,,,,,
player,201512200sdg,sdg,BurwTy00,special_teams,1,,,,,
player,201512200sdg,sdg,BurwTy00,st_pct,3%,,,,,
player,201512200sdg,mia,FoxxJa20,pos,T,,,,,
player,201512200sdg,mia,FoxxJa20,offense,57,,,,,
player,201512200sdg,mia,FoxxJa20,off_pct,100%,,,,,
player,201512200sdg,mia,FoxxJa20,defense,0,,,,,
player,201512200sdg,mia,FoxxJa20,def_pct,0%,,,,,
player,201512200sdg,mia,FoxxJa20,special_teams,2,,,,,
player,201512200sdg,mia,FoxxJa20,st_pct,7%,,,,,
player,201512200sdg,mia,ThomDa04,pos,G,,,,,
player,201512200sdg,mia,ThomDa04,offense,57,,,,,
player,201512200sdg,mia,ThomDa04,off_pct,100%,,,,,
player,201512200sdg,mia,ThomDa04,defense,0,,,,,
player,201512200sdg,mia,ThomDa04,def_pct,0%,,,,,
player,201512200sdg,mia,ThomDa04,special_teams,2,,,,,
player,201512200sdg,mia,ThomDa04,st_pct,7%,,,,,
player,201512200sdg,mia,TurnBi00,pos,G,,,,,
player,201512200sdg,mia,TurnBi00,offense,57,,,,,
player,201512200sdg,mia,TurnBi00,off_pct,100%,,,,,
player,201512200sdg,mia,TurnBi00,defense,0,,,,,
player,201512200sdg,mia,TurnBi00,def_pct,0%,,,,,
player,201512200sdg,mia,TurnBi00,special_teams,2,,,,,
player,201512200sdg,mia,TurnBi00,st_pct,7%,,,,,
player,201512200sdg,mia,TannRy00,pos,QB,,,,,
player,201512200sdg,mia,TannRy00,offense,57,,,,,
player,201512200sdg,mia,TannRy00,off_pct,100%,,,,,
player,201512200sdg,mia,TannRy00,defense,0,,,,,
player,201512200sdg,mia,TannRy00,def_pct,0%,,,,,
player,201512200sdg,mia,TannRy00,special_teams,0,,,,,
player,201512200sdg,mia,TannRy00,st_pct,0%,,,,,
player,201512200sdg,mia,ParkDe01,pos,WR,,,,,
player,201512200sdg,mia,ParkDe01,offense,52,,,,,
player,201512200sdg,mia,ParkDe01,off_pct,91%,,,,,
player,201512200sdg,mia,ParkDe01,defense,0,,,,,
player,201512200sdg,mia,ParkDe01,def_pct,0%,,,,,
player,201512200sdg,mia,ParkDe01,special_teams,0,,,,,
player,201512200sdg,mia,ParkDe01,st_pct,0%,,,,,
player,201512200sdg,mia,CameJo00,pos,TE,,,,,
player,201512200sdg,mia,CameJo00,offense,45,,,,,
player,201512200sdg,mia,CameJo00,off_pct,79%,,,,,
player,201512200sdg,mia,CameJo00,defense,0,,,,,
player,201512200sdg,mia,CameJo00,def_pct,0%,,,,,
player,201512200sdg,mia,CameJo00,special_teams,1,,,,,
player,201512200sdg,mia,CameJo00,st_pct,3%,,,,,
player,201512200sdg,mia,StilKe00,pos,WR,,,,,
player,201512200sdg,mia,StilKe00,offense,45,,,,,
player,201512200sdg,mia,StilKe00,off_pct,79%,,,,,
player,201512200sdg,mia,StilKe00,defense,0,,,,,
player,201512200sdg,mia,StilKe00,def_pct,0%,,,,,
player,201512200sdg,mia,StilKe00,special_teams,0,,,,,
player,201512200sdg,mia,StilKe00,st_pct,0%,,,,,
player,201512200sdg,mia,LandJa00,pos,WR,,,,,
player,201512200sdg,mia,LandJa00,offense,44,,,,,
player,201512200sdg,mia,LandJa00,off_pct,77%,,,,,
player,201512200sdg,mia,LandJa00,defense,0,,,,,
player,201512200sdg,mia,LandJa00,def_pct,0%,,,,,
player,201512200sdg,mia,LandJa00,special_teams,5,,,,,
player,201512200sdg,mia,LandJa00,st_pct,17%,,,,,
player,201512200sdg,mia,DougJa00,pos,G,,,,,
player,201512200sdg,mia,DougJa00,offense,37,,,,,
player,201512200sdg,mia,DougJa00,off_pct,65%,,,,,
player,201512200sdg,mia,DougJa00,defense,0,,,,,
player,201512200sdg,mia,DougJa00,def_pct,0%,,,,,
player,201512200sdg,mia,DougJa00,special_teams,2,,,,,
player,201512200sdg,mia,DougJa00,st_pct,7%,,,,,
player,201512200sdg,mia,PounMi00,pos,C,,,,,
player,201512200sdg,mia,PounMi00,offense,36,,,,,
player,201512200sdg,mia,PounMi00,off_pct,63%,,,,,
player,201512200sdg,mia,PounMi00,defense,0,,,,,
player,201512200sdg,mia,PounMi00,def_pct,0%,,,,,
player,201512200sdg,mia,PounMi00,special_teams,0,,,,,
player,201512200sdg,mia,PounMi00,st_pct,0%,,,,,
player,201512200sdg,mia,AjayJa00,pos,RB,,,,,
player,201512200sdg,mia,AjayJa00,offense,31,,,,,
player,201512200sdg,mia,AjayJa00,off_pct,54%,,,,,
player,201512200sdg,mia,AjayJa00,defense,0,,,,,
player,201512200sdg,mia,AjayJa00,def_pct,0%,,,,,
player,201512200sdg,mia,AjayJa00,special_teams,14,,,,,
player,201512200sdg,mia,AjayJa00,st_pct,48%,,,,,
player,201512200sdg,mia,JohnUl00,pos,T,,,,,
player,201512200sdg,mia,JohnUl00,offense,29,,,,,
player,201512200sdg,mia,JohnUl00,off_pct,51%,,,,,
player,201512200sdg,mia,JohnUl00,defense,0,,,,,
player,201512200sdg,mia,JohnUl00,def_pct,0%,,,,,
player,201512200sdg,mia,JohnUl00,special_teams,2,,,,,
player,201512200sdg,mia,JohnUl00,st_pct,7%,,,,,
player,201512200sdg,mia,SimsDi00,pos,TE,,,,,
player,201512200sdg,mia,SimsDi00,offense,24,,,,,
player,201512200sdg,mia,SimsDi00,off_pct,42%,,,,,
player,201512200sdg,mia,SimsDi00,defense,0,,,,,
player,201512200sdg,mia,SimsDi00,def_pct,0%,,,,,
player,201512200sdg,mia,SimsDi00,special_teams,4,,,,,
player,201512200sdg,mia,SimsDi00,st_pct,14%,,,,,
player,201512200sdg,mia,MillLa01,pos,RB,,,,,
player,201512200sdg,mia,MillLa01,offense,18,,,,,
player,201512200sdg,mia,MillLa01,off_pct,32%,,,,,
player,201512200sdg,mia,MillLa01,defense,0,,,,,
player,201512200sdg,mia,MillLa01,def_pct,0%,,,,,
player,201512200sdg,mia,MillLa01,special_teams,0,,,,,
player,201512200sdg,mia,MillLa01,st_pct,0%,,,,,
player,201512200sdg,mia,AlbeBr20,pos,T,,,,,
player,201512200sdg,mia,AlbeBr20,offense,12,,,,,
player,201512200sdg,mia,AlbeBr20,off_pct,21%,,,,,
player,201512200sdg,mia,AlbeBr20,defense,0,,,,,
player,201512200sdg,mia,AlbeBr20,def_pct,0%,,,,,
player,201512200sdg,mia,AlbeBr20,special_teams,0,,,,,
player,201512200sdg,mia,AlbeBr20,st_pct,0%,,,,,
player,201512200sdg,mia,WillDa05,pos,RB,,,,,
player,201512200sdg,mia,WillDa05,offense,9,,,,,
player,201512200sdg,mia,WillDa05,off_pct,16%,,,,,
player,201512200sdg,mia,WillDa05,defense,0,,,,,
player,201512200sdg,mia,WillDa05,def_pct,0%,,,,,
player,201512200sdg,mia,WillDa05,special_teams,21,,,,,
player,201512200sdg,mia,WillDa05,st_pct,72%,,,,,
player,201512200sdg,mia,JennGr00,pos,WR,,,,,
player,201512200sdg,mia,JennGr00,offense,9,,,,,
player,201512200sdg,mia,JennGr00,off_pct,16%,,,,,
player,201512200sdg,mia,JennGr00,defense,0,,,,,
player,201512200sdg,mia,JennGr00,def_pct,0%,,,,,
player,201512200sdg,mia,JennGr00,special_teams,0,,,,,
player,201512200sdg,mia,JennGr00,st_pct,0%,,,,,
player,201512200sdg,mia,HazeMa01,pos,WR,,,,,
player,201512200sdg,mia,HazeMa01,offense,6,,,,,
player,201512200sdg,mia,HazeMa01,off_pct,11%,,,,,
player,201512200sdg,mia,HazeMa01,defense,0,,,,,
player,201512200sdg,mia,HazeMa01,def_pct,0%,,,,,
player,201512200sdg,mia,HazeMa01,special_teams,0,,,,,
player,201512200sdg,mia,HazeMa01,st_pct,0%,,,,,
player,201512200sdg,mia,StonJa01,pos,TE,,,,,
player,201512200sdg,mia,StonJa01,offense,2,,,,,
player,201512200sdg,mia,StonJa01,off_pct,4%,,,,,
player,201512200sdg,mia,StonJa01,defense,0,,,,,
player,201512200sdg,mia,StonJa01,def_pct,0%,,,,,
player,201512200sdg,mia,StonJa01,special_teams,6,,,,,
player,201512200sdg,mia,StonJa01,st_pct,21%,,,,,
player,201512200sdg,mia,GrimBr20,pos,CB,,,,,
player,201512200sdg,mia,GrimBr20,offense,0,,,,,
player,201512200sdg,mia,GrimBr20,off_pct,0%,,,,,
player,201512200sdg,mia,GrimBr20,defense,79,,,,,
player,201512200sdg,mia,GrimBr20,def_pct,100%,,,,,
player,201512200sdg,mia,GrimBr20,special_teams,6,,,,,
player,201512200sdg,mia,GrimBr20,st_pct,21%,,,,,
player,201512200sdg,mia,JoneRe99,pos,FS,,,,,
player,201512200sdg,mia,JoneRe99,offense,0,,,,,
player,201512200sdg,mia,JoneRe99,off_pct,0%,,,,,
player,201512200sdg,mia,JoneRe99,defense,79,,,,,
player,201512200sdg,mia,JoneRe99,def_pct,100%,,,,,
player,201512200sdg,mia,JoneRe99,special_teams,4,,,,,
player,201512200sdg,mia,JoneRe99,st_pct,14%,,,,,
player,201512200sdg,mia,ThomMi02,pos,FS,,,,,
player,201512200sdg,mia,ThomMi02,offense,0,,,,,
player,201512200sdg,mia,ThomMi02,off_pct,0%,,,,,
player,201512200sdg,mia,ThomMi02,defense,77,,,,,
player,201512200sdg,mia,ThomMi02,def_pct,97%,,,,,
player,201512200sdg,mia,ThomMi02,special_teams,21,,,,,
player,201512200sdg,mia,ThomMi02,st_pct,72%,,,,,
player,201512200sdg,mia,VernOl00,pos,DE,,,,,
player,201512200sdg,mia,VernOl00,offense,0,,,,,
player,201512200sdg,mia,VernOl00,off_pct,0%,,,,,
player,201512200sdg,mia,VernOl00,defense,77,,,,,
player,201512200sdg,mia,VernOl00,def_pct,97%,,,,,
player,201512200sdg,mia,VernOl00,special_teams,6,,,,,
player,201512200sdg,mia,VernOl00,st_pct,21%,,,,,
player,201512200sdg,mia,SuhxNd99,pos,DT,,,,,
player,201512200sdg,mia,SuhxNd99,offense,0,,,,,
player,201512200sdg,mia,SuhxNd99,off_pct,0%,,,,,
player,201512200sdg,mia,SuhxNd99,defense,69,,,,,
player,201512200sdg,mia,SuhxNd99,def_pct,87%,,,,,
player,201512200sdg,mia,SuhxNd99,special_teams,0,,,,,
player,201512200sdg,mia,SuhxNd99,st_pct,0%,,,,,
player,201512200sdg,mia,ShepKe00,pos,LB,,,,,
player,201512200sdg,mia,ShepKe00,offense,0,,,,,
player,201512200sdg,mia,ShepKe00,off_pct,0%,,,,,
player,201512200sdg,mia,ShepKe00,defense,67,,,,,
player,201512200sdg,mia,ShepKe00,def_pct,85%,,,,,
player,201512200sdg,mia,ShepKe00,special_teams,12,,,,,
player,201512200sdg,mia,ShepKe00,st_pct,41%,,,,,
player,201512200sdg,mia,ShelDe00,pos,DE,,,,,
player,201512200sdg,mia,ShelDe00,offense,0,,,,,
player,201512200sdg,mia,ShelDe00,off_pct,0%,,,,,
player,201512200sdg,mia,ShelDe00,defense,67,,,,,
player,201512200sdg,mia,ShelDe00,def_pct,85%,,,,,
player,201512200sdg,mia,ShelDe00,special_teams,8,,,,,
player,201512200sdg,mia,ShelDe00,st_pct,28%,,,,,
player,201512200sdg,mia,McCaBr99,pos,CB,,,,,
player,201512200sdg,mia,McCaBr99,offense,0,,,,,
player,201512200sdg,mia,McCaBr99,off_pct,0%,,,,,
player,201512200sdg,mia,McCaBr99,defense,65,,,,,
player,201512200sdg,mia,McCaBr99,def_pct,82%,,,,,
player,201512200sdg,mia,McCaBr99,special_teams,4,,,,,
player,201512200sdg,mia,McCaBr99,st_pct,14%,,,,,
player,201512200sdg,mia,PhilJo01,pos,DT,,,,,
player,201512200sdg,mia,PhilJo01,offense,0,,,,,
player,201512200sdg,mia,PhilJo01,off_pct,0%,,,,,
player,201512200sdg,mia,PhilJo01,defense,59,,,,,
player,201512200sdg,mia,PhilJo01,def_pct,75%,,,,,
player,201512200sdg,mia,PhilJo01,special_teams,8,,,,,
player,201512200sdg,mia,PhilJo01,st_pct,28%,,,,,
player,201512200sdg,mia,MisiKo99,pos,LB,,,,,
player,201512200sdg,mia,MisiKo99,offense,0,,,,,
player,201512200sdg,mia,MisiKo99,off_pct,0%,,,,,
player,201512200sdg,mia,MisiKo99,defense,49,,,,,
player,201512200sdg,mia,MisiKo99,def_pct,62%,,,,,
player,201512200sdg,mia,MisiKo99,special_teams,0,,,,,
player,201512200sdg,mia,MisiKo99,st_pct,0%,,,,,
player,201512200sdg,mia,LippTo00,pos,CB,,,,,
player,201512200sdg,mia,LippTo00,offense,0,,,,,
player,201512200sdg,mia,LippTo00,off_pct,0%,,,,,
player,201512200sdg,mia,LippTo00,defense,38,,,,,
player,201512200sdg,mia,LippTo00,def_pct,48%,,,,,
player,201512200sdg,mia,LippTo00,special_teams,16,,,,,
player,201512200sdg,mia,LippTo00,st_pct,55%,,,,,
player,201512200sdg,mia,McCaBo01,pos,CB,,,,,
player,201512200sdg,mia,McCaBo01,offense,0,,,,,
player,201512200sdg,mia,McCaBo01,off_pct,0%,,,,,
player,201512200sdg,mia,McCaBo01,defense,35,,,,,
player,201512200sdg,mia,McCaBo01,def_pct,44%,,,,,
player,201512200sdg,mia,McCaBo01,special_teams,2,,,,,
player,201512200sdg,mia,McCaBo01,st_pct,7%,,,,,
player,201512200sdg,mia,PaysSp00,pos,LB,,,,,
player,201512200sdg,mia,PaysSp00,offense,0,,,,,
player,201512200sdg,mia,PaysSp00,off_pct,0%,,,,,
player,201512200sdg,mia,PaysSp00,defense,25,,,,,
player,201512200sdg,mia,PaysSp00,def_pct,32%,,,,,
player,201512200sdg,mia,PaysSp00,special_teams,27,,,,,
player,201512200sdg,mia,PaysSp00,st_pct,93%,,,,,
player,201512200sdg,mia,HewiNe00,pos,LB,,,,,
player,201512200sdg,mia,HewiNe00,offense,0,,,,,
player,201512200sdg,mia,HewiNe00,off_pct,0%,,,,,
player,201512200sdg,mia,HewiNe00,defense,25,,,,,
player,201512200sdg,mia,HewiNe00,def_pct,32%,,,,,
player,201512200sdg,mia,HewiNe00,special_teams,20,,,,,
player,201512200sdg,mia,HewiNe00,st_pct,69%,,,,,
player,201512200sdg,mia,ColeDe01,pos,DT,,,,,
player,201512200sdg,mia,ColeDe01,offense,0,,,,,
player,201512200sdg,mia,ColeDe01,off_pct,0%,,,,,
player,201512200sdg,mia,ColeDe01,defense,22,,,,,
player,201512200sdg,mia,ColeDe01,def_pct,28%,,,,,
player,201512200sdg,mia,ColeDe01,special_teams,6,,,,,
player,201512200sdg,mia,ColeDe01,st_pct,21%,,,,,
player,201512200sdg,mia,CoplQu00,pos,LB,,,,,
player,201512200sdg,mia,CoplQu00,offense,0,,,,,
player,201512200sdg,mia,CoplQu00,off_pct,0%,,,,,
player,201512200sdg,mia,CoplQu00,defense,14,,,,,
player,201512200sdg,mia,CoplQu00,def_pct,18%,,,,,
player,201512200sdg,mia,CoplQu00,special_teams,6,,,,,
player,201512200sdg,mia,CoplQu00,st_pct,21%,,,,,
player,201512200sdg,mia,MoorDa01,pos,DE,,,,,
player,201512200sdg,mia,MoorDa01,offense,0,,,,,
player,201512200sdg,mia,MoorDa01,off_pct,0%,,,,,
player,201512200sdg,mia,MoorDa01,defense,8,,,,,
player,201512200sdg,mia,MoorDa01,def_pct,10%,,,,,
player,201512200sdg,mia,MoorDa01,special_teams,16,,,,,
player,201512200sdg,mia,MoorDa01,st_pct,55%,,,,,
player,201512200sdg,mia,GarySh00,pos,DB,,,,,
player,201512200sdg,mia,GarySh00,offense,0,,,,,
player,201512200sdg,mia,GarySh00,off_pct,0%,,,,,
player,201512200sdg,mia,GarySh00,defense,8,,,,,
player,201512200sdg,mia,GarySh00,def_pct,10%,,,,,
player,201512200sdg,mia,GarySh00,special_teams,8,,,,,
player,201512200sdg,mia,GarySh00,st_pct,28%,,,,,
player,201512200sdg,mia,VigiZa00,pos,LB,,,,,
player,201512200sdg,mia,VigiZa00,offense,0,,,,,
player,201512200sdg,mia,VigiZa00,off_pct,0%,,,,,
player,201512200sdg,mia,VigiZa00,defense,6,,,,,
player,201512200sdg,mia,VigiZa00,def_pct,8%,,,,,
player,201512200sdg,mia,VigiZa00,special_teams,19,,,,,
player,201512200sdg,mia,VigiZa00,st_pct,66%,,,,,
player,201512200sdg,mia,AikeWa00,pos,SS,,,,,
player,201512200sdg,mia,AikeWa00,offense,0,,,,,
player,201512200sdg,mia,AikeWa00,off_pct,0%,,,,,
player,201512200sdg,mia,AikeWa00,defense,0,,,,,
player,201512200sdg,mia,AikeWa00,def_pct,0%,,,,,
player,201512200sdg,mia,AikeWa00,special_teams,27,,,,,
player,201512200sdg,mia,AikeWa00,st_pct,93%,,,,,
player,201512200sdg,mia,DarrMa00,pos,P,,,,,
player,201512200sdg,mia,DarrMa00,offense,0,,,,,
player,201512200sdg,mia,DarrMa00,off_pct,0%,,,,,
player,201512200sdg,mia,DarrMa00,defense,0,,,,,
player,201512200sdg,mia,DarrMa00,def_pct,0%,,,,,
player,201512200sdg,mia,DarrMa00,special_teams,11,,,,,
player,201512200sdg,mia,DarrMa00,st_pct,38%,,,,,
player,201512200sdg,mia,DennJo20,pos,LS,,,,,
player,201512200sdg,mia,DennJo20,offense,0,,,,,
player,201512200sdg,mia,DennJo20,off_pct,0%,,,,,
player,201512200sdg,mia,DennJo20,defense,0,,,,,
player,201512200sdg,mia,DennJo20,def_pct,0%,,,,,
player,201512200sdg,mia,DennJo20,special_teams,10,,,,,
player,201512200sdg,mia,DennJo20,st_pct,34%,,,,,
player,201512200sdg,mia,McCaCh00,pos,LB,,,,,
player,201512200sdg,mia,McCaCh00,offense,0,,,,,
player,201512200sdg,mia,McCaCh00,off_pct,0%,,,,,
player,201512200sdg,mia,McCaCh00,defense,0,,,,,
player,201512200sdg,mia,McCaCh00,def_pct,0%,,,,,
player,201512200sdg,mia,McCaCh00,special_teams,8,,,,,
player,201512200sdg,mia,McCaCh00,st_pct,28%,,,,,
player,201512200sdg,mia,FedeTe00,pos,DE,,,,,
player,201512200sdg,mia,FedeTe00,offense,0,,,,,
player,201512200sdg,mia,FedeTe00,off_pct,0%,,,,,
player,201512200sdg,mia,FedeTe00,defense,0,,,,,
player,201512200sdg,mia,FedeTe00,def_pct,0%,,,,,
player,201512200sdg,mia,FedeTe00,special_teams,8,,,,,
player,201512200sdg,mia,FedeTe00,st_pct,28%,,,,,
player,201512200sdg,mia,FranAn01,pos,K,,,,,
player,201512200sdg,mia,FranAn01,offense,0,,,,,
player,201512200sdg,mia,FranAn01,off_pct,0%,,,,,
player,201512200sdg,mia,FranAn01,defense,0,,,,,
player,201512200sdg,mia,FranAn01,def_pct,0%,,,,,
player,201512200sdg,mia,FranAn01,special_teams,5,,,,,
player,201512200sdg,mia,FranAn01,st_pct,17%,,,,,
