game,2015,7,20151025,201510250car,phi,"Philadelphia Eagles",16,car,"Carolina Panthers",27
player,201510250car,phi,CoxxFl00,def_pct,85%,,,,,
player,201510250car,phi,CoxxFl00,special_teams,0,,,,,
player,201510250car,phi,CoxxFl00,st_pct,0%,,,,,
player,201510250car,phi,ThorCe00,pos,DE,,,,,
player,201510250car,phi,ThorCe00,offense,0,,,,,
player,201510250car,phi,ThorCe00,off_pct,0%,,,,,
player,201510250car,phi,ThorCe00,defense,40,,,,,
player,201510250car,phi,ThorCe00,def_pct,66%,,,,,
player,201510250car,phi,ThorCe00,special_teams,5,,,,,
player,201510250car,phi,ThorCe00,st_pct,17%,,,,,
player,201510250car,phi,LogaBe00,pos,NT,,,,,
player,201510250car,phi,LogaBe00,offense,0,,,,,
player,201510250car,phi,LogaBe00,off_pct,0%,,,,,
player,201510250car,phi,LogaBe00,defense,40,,,,,
player,201510250car,phi,LogaBe00,def_pct,66%,,,,,
player,201510250car,phi,LogaBe00,special_teams,5,,,,,
player,201510250car,phi,LogaBe00,st_pct,17%,,,,,
player,201510250car,phi,GrahBr99,pos,LB,,,,,
player,201510250car,phi,GrahBr99,offense,0,,,,,
player,201510250car,phi,GrahBr99,off_pct,0%,,,,,
player,201510250car,phi,GrahBr99,defense,39,,,,,
player,201510250car,phi,GrahBr99,def_pct,64%,,,,,
player,201510250car,phi,GrahBr99,special_teams,5,,,,,
player,201510250car,phi,GrahBr99,st_pct,17%,,,,,
player,201510250car,phi,MaraCh99,pos,FS,,,,,
player,201510250car,phi,MaraCh99,offense,0,,,,,
player,201510250car,phi,MaraCh99,off_pct,0%,,,,,
player,201510250car,phi,MaraCh99,defense,30,,,,,
player,201510250car,phi,MaraCh99,def_pct,49%,,,,,
player,201510250car,phi,MaraCh99,special_teams,25,,,,,
player,201510250car,phi,MaraCh99,st_pct,83%,,,,,
player,201510250car,phi,HartTa00,pos,DE,,,,,
player,201510250car,phi,HartTa00,offense,0,,,,,
player,201510250car,phi,HartTa00,off_pct,0%,,,,,
player,201510250car,phi,HartTa00,defense,20,,,,,
player,201510250car,phi,HartTa00,def_pct,33%,,,,,
player,201510250car,phi,HartTa00,special_teams,5,,,,,
player,201510250car,phi,HartTa00,st_pct,17%,,,,,
player,201510250car,phi,AlleBe00,pos,NT,,,,,
player,201510250car,phi,AlleBe00,offense,0,,,,,
player,201510250car,phi,AlleBe00,off_pct,0%,,,,,
player,201510250car,phi,AlleBe00,defense,15,,,,,
player,201510250car,phi,AlleBe00,def_pct,25%,,,,,
player,201510250car,phi,AlleBe00,special_teams,10,,,,,
player,201510250car,phi,AlleBe00,st_pct,33%,,,,,
player,201510250car,phi,BiggE.99,pos,CB,,,,,
player,201510250car,phi,BiggE.99,offense,0,,,,,
player,201510250car,phi,BiggE.99,off_pct,0%,,,,,
player,201510250car,phi,BiggE.99,defense,10,,,,,
player,201510250car,phi,BiggE.99,def_pct,16%,,,,,
player,201510250car,phi,BiggE.99,special_teams,15,,,,,
player,201510250car,phi,BiggE.99,st_pct,50%,,,,,
player,201510250car,phi,CurrVi00,pos,DE,,,,,
player,201510250car,phi,CurrVi00,offense,0,,,,,
player,201510250car,phi,CurrVi00,off_pct,0%,,,,,
player,201510250car,phi,CurrVi00,defense,9,,,,,
player,201510250car,phi,CurrVi00,def_pct,15%,,,,,
player,201510250car,phi,CurrVi00,special_teams,5,,,,,
player,201510250car,phi,CurrVi00,st_pct,17%,,,,,
player,201510250car,phi,SmitMa03,pos,LB,,,,,
player,201510250car,phi,SmitMa03,offense,0,,,,,
player,201510250car,phi,SmitMa03,off_pct,0%,,,,,
player,201510250car,phi,SmitMa03,defense,3,,,,,
player,201510250car,phi,SmitMa03,def_pct,5%,,,,,
player,201510250car,phi,SmitMa03,special_teams,4,,,,,
player,201510250car,phi,SmitMa03,st_pct,13%,,,,,
player,201510250car,phi,GoodNa00,pos,LB,,,,,
player,201510250car,phi,GoodNa00,offense,0,,,,,
player,201510250car,phi,GoodNa00,off_pct,0%,,,,,
player,201510250car,phi,GoodNa00,defense,1,,,,,
player,201510250car,phi,GoodNa00,def_pct,2%,,,,,
player,201510250car,phi,GoodNa00,special_teams,20,,,,,
player,201510250car,phi,GoodNa00,st_pct,67%,,,,,
player,201510250car,phi,BramBr00,pos,LB,,,,,
player,201510250car,phi,BramBr00,offense,0,,,,,
player,201510250car,phi,BramBr00,off_pct,0%,,,,,
player,201510250car,phi,BramBr00,defense,0,,,,,
player,201510250car,phi,BramBr00,def_pct,0%,,,,,
player,201510250car,phi,BramBr00,special_teams,24,,,,,
player,201510250car,phi,BramBr00,st_pct,80%,,,,,
player,201510250car,phi,AjirSe00,pos,WR,,,,,
player,201510250car,phi,AjirSe00,offense,0,,,,,
player,201510250car,phi,AjirSe00,off_pct,0%,,,,,
player,201510250car,phi,AjirSe00,defense,0,,,,,
player,201510250car,phi,AjirSe00,def_pct,0%,,,,,
player,201510250car,phi,AjirSe00,special_teams,20,,,,,
player,201510250car,phi,AjirSe00,st_pct,67%,,,,,
player,201510250car,phi,CoupJe00,pos,SS,,,,,
player,201510250car,phi,CoupJe00,offense,0,,,,,
player,201510250car,phi,CoupJe00,off_pct,0%,,,,,
player,201510250car,phi,CoupJe00,defense,0,,,,,
player,201510250car,phi,CoupJe00,def_pct,0%,,,,,
player,201510250car,phi,CoupJe00,special_teams,20,,,,,
player,201510250car,phi,CoupJe00,st_pct,67%,,,,,
player,201510250car,phi,JoneBr99,pos,LB,,,,,
player,201510250car,phi,JoneBr99,offense,0,,,,,
player,201510250car,phi,JoneBr99,off_pct,0%,,,,,
player,201510250car,phi,JoneBr99,defense,0,,,,,
player,201510250car,phi,JoneBr99,def_pct,0%,,,,,
player,201510250car,phi,JoneBr99,special_teams,16,,,,,
player,201510250car,phi,JoneBr99,st_pct,53%,,,,,
player,201510250car,phi,DoreJo20,pos,LS,,,,,
player,201510250car,phi,DoreJo20,offense,0,,,,,
player,201510250car,phi,DoreJo20,off_pct,0%,,,,,
player,201510250car,phi,DoreJo20,defense,0,,,,,
player,201510250car,phi,DoreJo20,def_pct,0%,,,,,
player,201510250car,phi,DoreJo20,special_teams,11,,,,,
player,201510250car,phi,DoreJo20,st_pct,37%,,,,,
player,201510250car,phi,JoneDo21,pos,P,,,,,
player,201510250car,phi,JoneDo21,offense,0,,,,,
player,201510250car,phi,JoneDo21,off_pct,0%,,,,,
player,201510250car,phi,JoneDo21,defense,0,,,,,
player,201510250car,phi,JoneDo21,def_pct,0%,,,,,
player,201510250car,phi,JoneDo21,special_teams,10,,,,,
player,201510250car,phi,JoneDo21,st_pct,33%,,,,,
player,201510250car,phi,SturCa00,pos,K,,,,,
player,201510250car,phi,SturCa00,offense,0,,,,,
player,201510250car,phi,SturCa00,off_pct,0%,,,,,
player,201510250car,phi,SturCa00,defense,0,,,,,
player,201510250car,phi,SturCa00,def_pct,0%,,,,,
player,201510250car,phi,SturCa00,special_teams,10,,,,,
player,201510250car,phi,SturCa00,st_pct,33%,,,,,
player,201510250car,phi,RoweEr00,pos,CB,,,,,
player,201510250car,phi,RoweEr00,offense,0,,,,,
player,201510250car,phi,RoweEr00,off_pct,0%,,,,,
player,201510250car,phi,RoweEr00,defense,0,,,,,
player,201510250car,phi,RoweEr00,def_pct,0%,,,,,
player,201510250car,phi,RoweEr00,special_teams,9,,,,,
player,201510250car,phi,RoweEr00,st_pct,30%,,,,,
player,201510250car,phi,AndrJo01,pos,G,,,,,
player,201510250car,phi,AndrJo01,offense,0,,,,,
player,201510250car,phi,AndrJo01,off_pct,0%,,,,,
player,201510250car,phi,AndrJo01,defense,0,,,,,
player,201510250car,phi,AndrJo01,def_pct,0%,,,,,
player,201510250car,phi,AndrJo01,special_teams,5,,,,,
player,201510250car,phi,AndrJo01,st_pct,17%,,,,,
