game,2015,13,20151206,201512060nwe,phi,"Philadelphia Eagles",35,nwe,"New England Patriots",28
player,201512060nwe,nwe,FlemCa00,pos,T,,,,,
player,201512060nwe,nwe,FlemCa00,offense,3,,,,,
player,201512060nwe,nwe,FlemCa00,off_pct,3%,,,,,
player,201512060nwe,nwe,FlemCa00,defense,0,,,,,
player,201512060nwe,nwe,FlemCa00,def_pct,0%,,,,,
player,201512060nwe,nwe,FlemCa00,special_teams,0,,,,,
player,201512060nwe,nwe,FlemCa00,st_pct,0%,,,,,
player,201512060nwe,nwe,ChunPa99,pos,SS,,,,,
player,201512060nwe,nwe,ChunPa99,offense,0,,,,,
player,201512060nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201512060nwe,nwe,ChunPa99,defense,61,,,,,
player,201512060nwe,nwe,ChunPa99,def_pct,100%,,,,,
player,201512060nwe,nwe,ChunPa99,special_teams,15,,,,,
player,201512060nwe,nwe,ChunPa99,st_pct,43%,,,,,
player,201512060nwe,nwe,McCoDe99,pos,SS,,,,,
player,201512060nwe,nwe,McCoDe99,offense,0,,,,,
player,201512060nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201512060nwe,nwe,McCoDe99,defense,61,,,,,
player,201512060nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201512060nwe,nwe,McCoDe99,special_teams,10,,,,,
player,201512060nwe,nwe,McCoDe99,st_pct,29%,,,,,
player,201512060nwe,nwe,ButlMa01,pos,CB,,,,,
player,201512060nwe,nwe,ButlMa01,offense,0,,,,,
player,201512060nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201512060nwe,nwe,ButlMa01,defense,61,,,,,
player,201512060nwe,nwe,ButlMa01,def_pct,100%,,,,,
player,201512060nwe,nwe,ButlMa01,special_teams,7,,,,,
player,201512060nwe,nwe,ButlMa01,st_pct,20%,,,,,
player,201512060nwe,nwe,RyanLo00,pos,CB,,,,,
player,201512060nwe,nwe,RyanLo00,offense,0,,,,,
player,201512060nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201512060nwe,nwe,RyanLo00,defense,61,,,,,
player,201512060nwe,nwe,RyanLo00,def_pct,100%,,,,,
player,201512060nwe,nwe,RyanLo00,special_teams,4,,,,,
player,201512060nwe,nwe,RyanLo00,st_pct,11%,,,,,
player,201512060nwe,nwe,CollJa00,pos,LB,,,,,
player,201512060nwe,nwe,CollJa00,offense,0,,,,,
player,201512060nwe,nwe,CollJa00,off_pct,0%,,,,,
player,201512060nwe,nwe,CollJa00,defense,54,,,,,
player,201512060nwe,nwe,CollJa00,def_pct,89%,,,,,
player,201512060nwe,nwe,CollJa00,special_teams,6,,,,,
player,201512060nwe,nwe,CollJa00,st_pct,17%,,,,,
player,201512060nwe,nwe,HarmDu00,pos,FS,,,,,
player,201512060nwe,nwe,HarmDu00,offense,0,,,,,
player,201512060nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201512060nwe,nwe,HarmDu00,defense,53,,,,,
player,201512060nwe,nwe,HarmDu00,def_pct,87%,,,,,
player,201512060nwe,nwe,HarmDu00,special_teams,12,,,,,
player,201512060nwe,nwe,HarmDu00,st_pct,34%,,,,,
player,201512060nwe,nwe,JoneCh03,pos,DE,,,,,
player,201512060nwe,nwe,JoneCh03,offense,0,,,,,
player,201512060nwe,nwe,JoneCh03,off_pct,0%,,,,,
player,201512060nwe,nwe,JoneCh03,defense,52,,,,,
player,201512060nwe,nwe,JoneCh03,def_pct,85%,,,,,
player,201512060nwe,nwe,JoneCh03,special_teams,10,,,,,
player,201512060nwe,nwe,JoneCh03,st_pct,29%,,,,,
player,201512060nwe,nwe,NinkRo20,pos,DE,,,,,
player,201512060nwe,nwe,NinkRo20,offense,0,,,,,
player,201512060nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201512060nwe,nwe,NinkRo20,defense,49,,,,,
player,201512060nwe,nwe,NinkRo20,def_pct,80%,,,,,
player,201512060nwe,nwe,NinkRo20,special_teams,6,,,,,
player,201512060nwe,nwe,NinkRo20,st_pct,17%,,,,,
player,201512060nwe,nwe,FreeJo01,pos,LB,,,,,
player,201512060nwe,nwe,FreeJo01,offense,0,,,,,
player,201512060nwe,nwe,FreeJo01,off_pct,0%,,,,,
player,201512060nwe,nwe,FreeJo01,defense,47,,,,,
player,201512060nwe,nwe,FreeJo01,def_pct,77%,,,,,
player,201512060nwe,nwe,FreeJo01,special_teams,21,,,,,
player,201512060nwe,nwe,FreeJo01,st_pct,60%,,,,,
player,201512060nwe,nwe,BrowMa01,pos,DT,,,,,
player,201512060nwe,nwe,BrowMa01,offense,0,,,,,
player,201512060nwe,nwe,BrowMa01,off_pct,0%,,,,,
player,201512060nwe,nwe,BrowMa01,defense,37,,,,,
player,201512060nwe,nwe,BrowMa01,def_pct,61%,,,,,
player,201512060nwe,nwe,BrowMa01,special_teams,5,,,,,
player,201512060nwe,nwe,BrowMa01,st_pct,14%,,,,,
player,201512060nwe,nwe,SheaJa00,pos,DE,,,,,
player,201512060nwe,nwe,SheaJa00,offense,0,,,,,
player,201512060nwe,nwe,SheaJa00,off_pct,0%,,,,,
player,201512060nwe,nwe,SheaJa00,defense,37,,,,,
player,201512060nwe,nwe,SheaJa00,def_pct,61%,,,,,
player,201512060nwe,nwe,SheaJa00,special_teams,0,,,,,
player,201512060nwe,nwe,SheaJa00,st_pct,0%,,,,,
player,201512060nwe,nwe,BranAl99,pos,DT,,,,,
player,201512060nwe,nwe,BranAl99,offense,0,,,,,
player,201512060nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201512060nwe,nwe,BranAl99,defense,36,,,,,
player,201512060nwe,nwe,BranAl99,def_pct,59%,,,,,
player,201512060nwe,nwe,BranAl99,special_teams,9,,,,,
player,201512060nwe,nwe,BranAl99,st_pct,26%,,,,,
player,201512060nwe,nwe,HickAk00,pos,DE,,,,,
player,201512060nwe,nwe,HickAk00,offense,0,,,,,
player,201512060nwe,nwe,HickAk00,off_pct,0%,,,,,
player,201512060nwe,nwe,HickAk00,defense,23,,,,,
player,201512060nwe,nwe,HickAk00,def_pct,38%,,,,,
player,201512060nwe,nwe,HickAk00,special_teams,1,,,,,
player,201512060nwe,nwe,HickAk00,st_pct,3%,,,,,
player,201512060nwe,nwe,SiliSe00,pos,DT,,,,,
player,201512060nwe,nwe,SiliSe00,offense,0,,,,,
player,201512060nwe,nwe,SiliSe00,off_pct,0%,,,,,
player,201512060nwe,nwe,SiliSe00,defense,17,,,,,
player,201512060nwe,nwe,SiliSe00,def_pct,28%,,,,,
player,201512060nwe,nwe,SiliSe00,special_teams,6,,,,,
player,201512060nwe,nwe,SiliSe00,st_pct,17%,,,,,
player,201512060nwe,nwe,MayoJe99,pos,LB,,,,,
player,201512060nwe,nwe,MayoJe99,offense,0,,,,,
player,201512060nwe,nwe,MayoJe99,off_pct,0%,,,,,
player,201512060nwe,nwe,MayoJe99,defense,13,,,,,
player,201512060nwe,nwe,MayoJe99,def_pct,21%,,,,,
player,201512060nwe,nwe,MayoJe99,special_teams,0,,,,,
player,201512060nwe,nwe,MayoJe99,st_pct,0%,,,,,
player,201512060nwe,nwe,EbneNa00,pos,FS,,,,,
player,201512060nwe,nwe,EbneNa00,offense,0,,,,,
player,201512060nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201512060nwe,nwe,EbneNa00,defense,8,,,,,
player,201512060nwe,nwe,EbneNa00,def_pct,13%,,,,,
player,201512060nwe,nwe,EbneNa00,special_teams,31,,,,,
player,201512060nwe,nwe,EbneNa00,st_pct,89%,,,,,
player,201512060nwe,nwe,WilsTa00,pos,SS,,,,,
player,201512060nwe,nwe,WilsTa00,offense,0,,,,,
player,201512060nwe,nwe,WilsTa00,off_pct,0%,,,,,
player,201512060nwe,nwe,WilsTa00,defense,1,,,,,
player,201512060nwe,nwe,WilsTa00,def_pct,2%,,,,,
player,201512060nwe,nwe,WilsTa00,special_teams,25,,,,,
player,201512060nwe,nwe,WilsTa00,st_pct,71%,,,,,
player,201512060nwe,nwe,KingBr02,pos,LB,,,,,
player,201512060nwe,nwe,KingBr02,offense,0,,,,,
player,201512060nwe,nwe,KingBr02,off_pct,0%,,,,,
player,201512060nwe,nwe,KingBr02,defense,0,,,,,
player,201512060nwe,nwe,KingBr02,def_pct,0%,,,,,
player,201512060nwe,nwe,KingBr02,special_teams,24,,,,,
player,201512060nwe,nwe,KingBr02,st_pct,69%,,,,,
player,201512060nwe,nwe,BostJo00,pos,LB,,,,,
player,201512060nwe,nwe,BostJo00,offense,0,,,,,
player,201512060nwe,nwe,BostJo00,off_pct,0%,,,,,
player,201512060nwe,nwe,BostJo00,defense,0,,,,,
player,201512060nwe,nwe,BostJo00,def_pct,0%,,,,,
player,201512060nwe,nwe,BostJo00,special_teams,23,,,,,
player,201512060nwe,nwe,BostJo00,st_pct,66%,,,,,
player,201512060nwe,nwe,FlemDa00,pos,LB,,,,,
player,201512060nwe,nwe,FlemDa00,offense,0,,,,,
player,201512060nwe,nwe,FlemDa00,off_pct,0%,,,,,
player,201512060nwe,nwe,FlemDa00,defense,0,,,,,
player,201512060nwe,nwe,FlemDa00,def_pct,0%,,,,,
player,201512060nwe,nwe,FlemDa00,special_teams,23,,,,,
player,201512060nwe,nwe,FlemDa00,st_pct,66%,,,,,
player,201512060nwe,nwe,SlatMa00,pos,WR,,,,,
player,201512060nwe,nwe,SlatMa00,offense,0,,,,,
player,201512060nwe,nwe,SlatMa00,off_pct,0%,,,,,
player,201512060nwe,nwe,SlatMa00,defense,0,,,,,
player,201512060nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201512060nwe,nwe,SlatMa00,special_teams,15,,,,,
player,201512060nwe,nwe,SlatMa00,st_pct,43%,,,,,
player,201512060nwe,nwe,MelvRa00,pos,CB,,,,,
player,201512060nwe,nwe,MelvRa00,offense,0,,,,,
player,201512060nwe,nwe,MelvRa00,off_pct,0%,,,,,
player,201512060nwe,nwe,MelvRa00,defense,0,,,,,
player,201512060nwe,nwe,MelvRa00,def_pct,0%,,,,,
player,201512060nwe,nwe,MelvRa00,special_teams,12,,,,,
player,201512060nwe,nwe,MelvRa00,st_pct,34%,,,,,
player,201512060nwe,nwe,AlleRy01,pos,P,,,,,
player,201512060nwe,nwe,AlleRy01,offense,0,,,,,
player,201512060nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201512060nwe,nwe,AlleRy01,defense,0,,,,,
player,201512060nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201512060nwe,nwe,AlleRy01,special_teams,11,,,,,
player,201512060nwe,nwe,AlleRy01,st_pct,31%,,,,,
player,201512060nwe,nwe,CardJo00,pos,LS,,,,,
player,201512060nwe,nwe,CardJo00,offense,0,,,,,
player,201512060nwe,nwe,CardJo00,off_pct,0%,,,,,
player,201512060nwe,nwe,CardJo00,defense,0,,,,,
player,201512060nwe,nwe,CardJo00,def_pct,0%,,,,,
player,201512060nwe,nwe,CardJo00,special_teams,11,,,,,
player,201512060nwe,nwe,CardJo00,st_pct,31%,,,,,
player,201512060nwe,nwe,GrisGe00,pos,DE,,,,,
player,201512060nwe,nwe,GrisGe00,offense,0,,,,,
player,201512060nwe,nwe,GrisGe00,off_pct,0%,,,,,
player,201512060nwe,nwe,GrisGe00,defense,0,,,,,
player,201512060nwe,nwe,GrisGe00,def_pct,0%,,,,,
player,201512060nwe,nwe,GrisGe00,special_teams,10,,,,,
player,201512060nwe,nwe,GrisGe00,st_pct,29%,,,,,
player,201512060nwe,nwe,GostSt20,pos,K,,,,,
player,201512060nwe,nwe,GostSt20,offense,0,,,,,
player,201512060nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201512060nwe,nwe,GostSt20,defense,0,,,,,
player,201512060nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201512060nwe,nwe,GostSt20,special_teams,9,,,,,
player,201512060nwe,nwe,GostSt20,st_pct,26%,,,,,
player,201512060nwe,phi,BarbAl20,pos,G,,,,,
player,201512060nwe,phi,BarbAl20,offense,61,,,,,
player,201512060nwe,phi,BarbAl20,off_pct,100%,,,,,
player,201512060nwe,phi,BarbAl20,defense,0,,,,,
player,201512060nwe,phi,BarbAl20,def_pct,0%,,,,,
player,201512060nwe,phi,BarbAl20,special_teams,5,,,,,
player,201512060nwe,phi,BarbAl20,st_pct,14%,,,,,
player,201512060nwe,phi,TobiMa00,pos,G,,,,,
player,201512060nwe,phi,TobiMa00,offense,61,,,,,
player,201512060nwe,phi,TobiMa00,off_pct,100%,,,,,
player,201512060nwe,phi,TobiMa00,defense,0,,,,,
player,201512060nwe,phi,TobiMa00,def_pct,0%,,,,,
player,201512060nwe,phi,TobiMa00,special_teams,5,,,,,
player,201512060nwe,phi,TobiMa00,st_pct,14%,,,,,
player,201512060nwe,phi,JohnLa01,pos,T,,,,,
player,201512060nwe,phi,JohnLa01,offense,61,,,,,
player,201512060nwe,phi,JohnLa01,off_pct,100%,,,,,
player,201512060nwe,phi,JohnLa01,defense,0,,,,,
player,201512060nwe,phi,JohnLa01,def_pct,0%,,,,,
player,201512060nwe,phi,JohnLa01,special_teams,0,,,,,
player,201512060nwe,phi,JohnLa01,st_pct,0%,,,,,
player,201512060nwe,phi,BradSa00,pos,QB,,,,,
player,201512060nwe,phi,BradSa00,offense,61,,,,,
player,201512060nwe,phi,BradSa00,off_pct,100%,,,,,
player,201512060nwe,phi,BradSa00,defense,0,,,,,
player,201512060nwe,phi,BradSa00,def_pct,0%,,,,,
player,201512060nwe,phi,BradSa00,special_teams,0,,,,,
player,201512060nwe,phi,BradSa00,st_pct,0%,,,,,
player,201512060nwe,phi,KelcJa00,pos,C,,,,,
player,201512060nwe,phi,KelcJa00,offense,61,,,,,
player,201512060nwe,phi,KelcJa00,off_pct,100%,,,,,
player,201512060nwe,phi,KelcJa00,defense,0,,,,,
player,201512060nwe,phi,KelcJa00,def_pct,0%,,,,,
player,201512060nwe,phi,KelcJa00,special_teams,0,,,,,
player,201512060nwe,phi,KelcJa00,st_pct,0%,,,,,
player,201512060nwe,phi,PeteJa21,pos,T,,,,,
player,201512060nwe,phi,PeteJa21,offense,61,,,,,
player,201512060nwe,phi,PeteJa21,off_pct,100%,,,,,
player,201512060nwe,phi,PeteJa21,defense,0,,,,,
player,201512060nwe,phi,PeteJa21,def_pct,0%,,,,,
player,201512060nwe,phi,PeteJa21,special_teams,0,,,,,
player,201512060nwe,phi,PeteJa21,st_pct,0%,,,,,
player,201512060nwe,phi,ErtzZa00,pos,TE,,,,,
player,201512060nwe,phi,ErtzZa00,offense,53,,,,,
player,201512060nwe,phi,ErtzZa00,off_pct,87%,,,,,
player,201512060nwe,phi,ErtzZa00,defense,0,,,,,
player,201512060nwe,phi,ErtzZa00,def_pct,0%,,,,,
player,201512060nwe,phi,ErtzZa00,special_teams,5,,,,,
player,201512060nwe,phi,ErtzZa00,st_pct,14%,,,,,
player,201512060nwe,phi,MattJo00,pos,WR,,,,,
player,201512060nwe,phi,MattJo00,offense,46,,,,,
player,201512060nwe,phi,MattJo00,off_pct,75%,,,,,
player,201512060nwe,phi,MattJo00,defense,0,,,,,
player,201512060nwe,phi,MattJo00,def_pct,0%,,,,,
player,201512060nwe,phi,MattJo00,special_teams,0,,,,,
player,201512060nwe,phi,MattJo00,st_pct,0%,,,,,
player,201512060nwe,phi,CeleBr00,pos,TE,,,,,
player,201512060nwe,phi,CeleBr00,offense,37,,,,,
player,201512060nwe,phi,CeleBr00,off_pct,61%,,,,,
player,201512060nwe,phi,CeleBr00,defense,0,,,,,
player,201512060nwe,phi,CeleBr00,def_pct,0%,,,,,
player,201512060nwe,phi,CeleBr00,special_teams,16,,,,,
player,201512060nwe,phi,CeleBr00,st_pct,46%,,,,,
player,201512060nwe,phi,SproDa00,pos,RB,,,,,
player,201512060nwe,phi,SproDa00,offense,35,,,,,
player,201512060nwe,phi,SproDa00,off_pct,57%,,,,,
player,201512060nwe,phi,SproDa00,defense,0,,,,,
player,201512060nwe,phi,SproDa00,def_pct,0%,,,,,
player,201512060nwe,phi,SproDa00,special_teams,9,,,,,
player,201512060nwe,phi,SproDa00,st_pct,26%,,,,,
player,201512060nwe,phi,CoopRi00,pos,WR,,,,,
player,201512060nwe,phi,CoopRi00,offense,34,,,,,
player,201512060nwe,phi,CoopRi00,off_pct,56%,,,,,
player,201512060nwe,phi,CoopRi00,defense,0,,,,,
player,201512060nwe,phi,CoopRi00,def_pct,0%,,,,,
player,201512060nwe,phi,CoopRi00,special_teams,13,,,,,
player,201512060nwe,phi,CoopRi00,st_pct,37%,,,,,
player,201512060nwe,phi,AghoNe00,pos,WR,,,,,
player,201512060nwe,phi,AghoNe00,offense,33,,,,,
player,201512060nwe,phi,AghoNe00,off_pct,54%,,,,,
player,201512060nwe,phi,AghoNe00,defense,0,,,,,
player,201512060nwe,phi,AghoNe00,def_pct,0%,,,,,
player,201512060nwe,phi,AghoNe00,special_teams,0,,,,,
player,201512060nwe,phi,AghoNe00,st_pct,0%,,,,,
player,201512060nwe,phi,HuffJo00,pos,WR,,,,,
player,201512060nwe,phi,HuffJo00,offense,31,,,,,
player,201512060nwe,phi,HuffJo00,off_pct,51%,,,,,
player,201512060nwe,phi,HuffJo00,defense,0,,,,,
player,201512060nwe,phi,HuffJo00,def_pct,0%,,,,,
player,201512060nwe,phi,HuffJo00,special_teams,5,,,,,
player,201512060nwe,phi,HuffJo00,st_pct,14%,,,,,
player,201512060nwe,phi,MurrDe00,pos,RB,,,,,
player,201512060nwe,phi,MurrDe00,offense,14,,,,,
player,201512060nwe,phi,MurrDe00,off_pct,23%,,,,,
player,201512060nwe,phi,MurrDe00,defense,0,,,,,
player,201512060nwe,phi,MurrDe00,def_pct,0%,,,,,
player,201512060nwe,phi,MurrDe00,special_teams,0,,,,,
player,201512060nwe,phi,MurrDe00,st_pct,0%,,,,,
player,201512060nwe,phi,BarnKe00,pos,RB,,,,,
player,201512060nwe,phi,BarnKe00,offense,12,,,,,
player,201512060nwe,phi,BarnKe00,off_pct,20%,,,,,
player,201512060nwe,phi,BarnKe00,defense,0,,,,,
player,201512060nwe,phi,BarnKe00,def_pct,0%,,,,,
player,201512060nwe,phi,BarnKe00,special_teams,6,,,,,
player,201512060nwe,phi,BarnKe00,st_pct,17%,,,,,
player,201512060nwe,phi,KrauJo00,pos,WR,,,,,
player,201512060nwe,phi,KrauJo00,offense,8,,,,,
player,201512060nwe,phi,KrauJo00,off_pct,13%,,,,,
player,201512060nwe,phi,KrauJo00,defense,0,,,,,
player,201512060nwe,phi,KrauJo00,def_pct,0%,,,,,
player,201512060nwe,phi,KrauJo00,special_teams,1,,,,,
player,201512060nwe,phi,KrauJo00,st_pct,3%,,,,,
player,201512060nwe,phi,BurtTr01,pos,TE,,,,,
player,201512060nwe,phi,BurtTr01,offense,2,,,,,
player,201512060nwe,phi,BurtTr01,off_pct,3%,,,,,
player,201512060nwe,phi,BurtTr01,defense,0,,,,,
player,201512060nwe,phi,BurtTr01,def_pct,0%,,,,,
player,201512060nwe,phi,BurtTr01,special_teams,30,,,,,
player,201512060nwe,phi,BurtTr01,st_pct,86%,,,,,
player,201512060nwe,phi,JenkMa99,pos,FS,,,,,
player,201512060nwe,phi,JenkMa99,offense,0,,,,,
player,201512060nwe,phi,JenkMa99,off_pct,0%,,,,,
player,201512060nwe,phi,JenkMa99,defense,89,,,,,
player,201512060nwe,phi,JenkMa99,def_pct,100%,,,,,
player,201512060nwe,phi,JenkMa99,special_teams,11,,,,,
player,201512060nwe,phi,JenkMa99,st_pct,31%,,,,,
player,201512060nwe,phi,MaxwBy00,pos,CB,,,,,
player,201512060nwe,phi,MaxwBy00,offense,0,,,,,
player,201512060nwe,phi,MaxwBy00,off_pct,0%,,,,,
player,201512060nwe,phi,MaxwBy00,defense,89,,,,,
player,201512060nwe,phi,MaxwBy00,def_pct,100%,,,,,
player,201512060nwe,phi,MaxwBy00,special_teams,1,,,,,
player,201512060nwe,phi,MaxwBy00,st_pct,3%,,,,,
player,201512060nwe,phi,ThurWa99,pos,S,,,,,
player,201512060nwe,phi,ThurWa99,offense,0,,,,,
player,201512060nwe,phi,ThurWa99,off_pct,0%,,,,,
player,201512060nwe,phi,ThurWa99,defense,89,,,,,
player,201512060nwe,phi,ThurWa99,def_pct,100%,,,,,
player,201512060nwe,phi,ThurWa99,special_teams,1,,,,,
player,201512060nwe,phi,ThurWa99,st_pct,3%,,,,,
player,201512060nwe,phi,RoweEr00,pos,CB,,,,,
player,201512060nwe,phi,RoweEr00,offense,0,,,,,
player,201512060nwe,phi,RoweEr00,off_pct,0%,,,,,
player,201512060nwe,phi,RoweEr00,defense,86,,,,,
player,201512060nwe,phi,RoweEr00,def_pct,97%,,,,,
player,201512060nwe,phi,RoweEr00,special_teams,10,,,,,
player,201512060nwe,phi,RoweEr00,st_pct,29%,,,,,
player,201512060nwe,phi,BarwCo99,pos,LB,,,,,
player,201512060nwe,phi,BarwCo99,offense,0,,,,,
player,201512060nwe,phi,BarwCo99,off_pct,0%,,,,,
player,201512060nwe,phi,BarwCo99,defense,82,,,,,
player,201512060nwe,phi,BarwCo99,def_pct,92%,,,,,
player,201512060nwe,phi,BarwCo99,special_teams,3,,,,,
player,201512060nwe,phi,BarwCo99,st_pct,9%,,,,,
player,201512060nwe,phi,ReynEd00,pos,S,,,,,
player,201512060nwe,phi,ReynEd00,offense,0,,,,,
player,201512060nwe,phi,ReynEd00,off_pct,0%,,,,,
player,201512060nwe,phi,ReynEd00,defense,79,,,,,
player,201512060nwe,phi,ReynEd00,def_pct,89%,,,,,
player,201512060nwe,phi,ReynEd00,special_teams,9,,,,,
player,201512060nwe,phi,ReynEd00,st_pct,26%,,,,,
player,201512060nwe,phi,AlonKi00,pos,LB,,,,,
player,201512060nwe,phi,AlonKi00,offense,0,,,,,
player,201512060nwe,phi,AlonKi00,off_pct,0%,,,,,
player,201512060nwe,phi,AlonKi00,defense,70,,,,,
player,201512060nwe,phi,AlonKi00,def_pct,79%,,,,,
player,201512060nwe,phi,AlonKi00,special_teams,1,,,,,
player,201512060nwe,phi,AlonKi00,st_pct,3%,,,,,
player,201512060nwe,phi,GrahBr99,pos,LB,,,,,
player,201512060nwe,phi,GrahBr99,offense,0,,,,,
player,201512060nwe,phi,GrahBr99,off_pct,0%,,,,,
player,201512060nwe,phi,GrahBr99,defense,67,,,,,
player,201512060nwe,phi,GrahBr99,def_pct,75%,,,,,
player,201512060nwe,phi,GrahBr99,special_teams,5,,,,,
player,201512060nwe,phi,GrahBr99,st_pct,14%,,,,,
player,201512060nwe,phi,CoxxFl00,pos,DE,,,,,
player,201512060nwe,phi,CoxxFl00,offense,0,,,,,
player,201512060nwe,phi,CoxxFl00,off_pct,0%,,,,,
player,201512060nwe,phi,CoxxFl00,defense,66,,,,,
player,201512060nwe,phi,CoxxFl00,def_pct,74%,,,,,
player,201512060nwe,phi,CoxxFl00,special_teams,1,,,,,
player,201512060nwe,phi,CoxxFl00,st_pct,3%,,,,,
player,201512060nwe,phi,CurrVi00,pos,DE,,,,,
player,201512060nwe,phi,CurrVi00,offense,0,,,,,
player,201512060nwe,phi,CurrVi00,off_pct,0%,,,,,
player,201512060nwe,phi,CurrVi00,defense,55,,,,,
player,201512060nwe,phi,CurrVi00,def_pct,62%,,,,,
player,201512060nwe,phi,CurrVi00,special_teams,5,,,,,
player,201512060nwe,phi,CurrVi00,st_pct,14%,,,,,
player,201512060nwe,phi,KendMy00,pos,LB,,,,,
player,201512060nwe,phi,KendMy00,offense,0,,,,,
player,201512060nwe,phi,KendMy00,off_pct,0%,,,,,
player,201512060nwe,phi,KendMy00,defense,48,,,,,
player,201512060nwe,phi,KendMy00,def_pct,54%,,,,,
player,201512060nwe,phi,KendMy00,special_teams,6,,,,,
player,201512060nwe,phi,KendMy00,st_pct,17%,,,,,
player,201512060nwe,phi,BiggE.99,pos,CB,,,,,
player,201512060nwe,phi,BiggE.99,offense,0,,,,,
player,201512060nwe,phi,BiggE.99,off_pct,0%,,,,,
player,201512060nwe,phi,BiggE.99,defense,39,,,,,
player,201512060nwe,phi,BiggE.99,def_pct,44%,,,,,
player,201512060nwe,phi,BiggE.99,special_teams,20,,,,,
player,201512060nwe,phi,BiggE.99,st_pct,57%,,,,,
player,201512060nwe,phi,HartTa00,pos,DE,,,,,
player,201512060nwe,phi,HartTa00,offense,0,,,,,
player,201512060nwe,phi,HartTa00,off_pct,0%,,,,,
player,201512060nwe,phi,HartTa00,defense,34,,,,,
player,201512060nwe,phi,HartTa00,def_pct,38%,,,,,
player,201512060nwe,phi,HartTa00,special_teams,5,,,,,
player,201512060nwe,phi,HartTa00,st_pct,14%,,,,,
player,201512060nwe,phi,RyanDe20,pos,LB,,,,,
player,201512060nwe,phi,RyanDe20,offense,0,,,,,
player,201512060nwe,phi,RyanDe20,off_pct,0%,,,,,
player,201512060nwe,phi,RyanDe20,defense,21,,,,,
player,201512060nwe,phi,RyanDe20,def_pct,24%,,,,,
player,201512060nwe,phi,RyanDe20,special_teams,0,,,,,
player,201512060nwe,phi,RyanDe20,st_pct,0%,,,,,
player,201512060nwe,phi,LogaBe00,pos,NT,,,,,
player,201512060nwe,phi,LogaBe00,offense,0,,,,,
player,201512060nwe,phi,LogaBe00,off_pct,0%,,,,,
player,201512060nwe,phi,LogaBe00,defense,19,,,,,
player,201512060nwe,phi,LogaBe00,def_pct,21%,,,,,
player,201512060nwe,phi,LogaBe00,special_teams,4,,,,,
player,201512060nwe,phi,LogaBe00,st_pct,11%,,,,,
player,201512060nwe,phi,BairBr00,pos,DE,,,,,
player,201512060nwe,phi,BairBr00,offense,0,,,,,
player,201512060nwe,phi,BairBr00,off_pct,0%,,,,,
player,201512060nwe,phi,BairBr00,defense,16,,,,,
player,201512060nwe,phi,BairBr00,def_pct,18%,,,,,
player,201512060nwe,phi,BairBr00,special_teams,4,,,,,
player,201512060nwe,phi,BairBr00,st_pct,11%,,,,,
player,201512060nwe,phi,AlleBe00,pos,NT,,,,,
player,201512060nwe,phi,AlleBe00,offense,0,,,,,
player,201512060nwe,phi,AlleBe00,off_pct,0%,,,,,
player,201512060nwe,phi,AlleBe00,defense,15,,,,,
player,201512060nwe,phi,AlleBe00,def_pct,17%,,,,,
player,201512060nwe,phi,AlleBe00,special_teams,9,,,,,
player,201512060nwe,phi,AlleBe00,st_pct,26%,,,,,
player,201512060nwe,phi,SmitMa03,pos,LB,,,,,
player,201512060nwe,phi,SmitMa03,offense,0,,,,,
player,201512060nwe,phi,SmitMa03,off_pct,0%,,,,,
player,201512060nwe,phi,SmitMa03,defense,10,,,,,
player,201512060nwe,phi,SmitMa03,def_pct,11%,,,,,
player,201512060nwe,phi,SmitMa03,special_teams,19,,,,,
player,201512060nwe,phi,SmitMa03,st_pct,54%,,,,,
player,201512060nwe,phi,WatkJa01,pos,CB,,,,,
player,201512060nwe,phi,WatkJa01,offense,0,,,,,
player,201512060nwe,phi,WatkJa01,off_pct,0%,,,,,
player,201512060nwe,phi,WatkJa01,defense,3,,,,,
player,201512060nwe,phi,WatkJa01,def_pct,3%,,,,,
player,201512060nwe,phi,WatkJa01,special_teams,18,,,,,
player,201512060nwe,phi,WatkJa01,st_pct,51%,,,,,
player,201512060nwe,phi,BramBr00,pos,LB,,,,,
player,201512060nwe,phi,BramBr00,offense,0,,,,,
player,201512060nwe,phi,BramBr00,off_pct,0%,,,,,
player,201512060nwe,phi,BramBr00,defense,2,,,,,
player,201512060nwe,phi,BramBr00,def_pct,2%,,,,,
player,201512060nwe,phi,BramBr00,special_teams,28,,,,,
player,201512060nwe,phi,BramBr00,st_pct,80%,,,,,
player,201512060nwe,phi,MaraCh99,pos,FS,,,,,
player,201512060nwe,phi,MaraCh99,offense,0,,,,,
