game,2015,15,20151220,201512200nwe,oti,"Tennessee Titans",16,nwe,"New England Patriots",33
player,201512200nwe,nwe,HickAk00,defense,33,,,,,
player,201512200nwe,nwe,HickAk00,def_pct,53%,,,,,
player,201512200nwe,nwe,HickAk00,special_teams,3,,,,,
player,201512200nwe,nwe,HickAk00,st_pct,9%,,,,,
player,201512200nwe,nwe,HighDo01,pos,LB,,,,,
player,201512200nwe,nwe,HighDo01,offense,0,,,,,
player,201512200nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201512200nwe,nwe,HighDo01,defense,31,,,,,
player,201512200nwe,nwe,HighDo01,def_pct,50%,,,,,
player,201512200nwe,nwe,HighDo01,special_teams,3,,,,,
player,201512200nwe,nwe,HighDo01,st_pct,9%,,,,,
player,201512200nwe,nwe,RichJo00,pos,DB,,,,,
player,201512200nwe,nwe,RichJo00,offense,0,,,,,
player,201512200nwe,nwe,RichJo00,off_pct,0%,,,,,
player,201512200nwe,nwe,RichJo00,defense,30,,,,,
player,201512200nwe,nwe,RichJo00,def_pct,48%,,,,,
player,201512200nwe,nwe,RichJo00,special_teams,19,,,,,
player,201512200nwe,nwe,RichJo00,st_pct,59%,,,,,
player,201512200nwe,nwe,BranAl99,pos,DT,,,,,
player,201512200nwe,nwe,BranAl99,offense,0,,,,,
player,201512200nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201512200nwe,nwe,BranAl99,defense,29,,,,,
player,201512200nwe,nwe,BranAl99,def_pct,47%,,,,,
player,201512200nwe,nwe,BranAl99,special_teams,12,,,,,
player,201512200nwe,nwe,BranAl99,st_pct,38%,,,,,
player,201512200nwe,nwe,EbneNa00,pos,FS,,,,,
player,201512200nwe,nwe,EbneNa00,offense,0,,,,,
player,201512200nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201512200nwe,nwe,EbneNa00,defense,18,,,,,
player,201512200nwe,nwe,EbneNa00,def_pct,29%,,,,,
player,201512200nwe,nwe,EbneNa00,special_teams,24,,,,,
player,201512200nwe,nwe,EbneNa00,st_pct,75%,,,,,
player,201512200nwe,nwe,JohnLe03,pos,CB,,,,,
player,201512200nwe,nwe,JohnLe03,offense,0,,,,,
player,201512200nwe,nwe,JohnLe03,off_pct,0%,,,,,
player,201512200nwe,nwe,JohnLe03,defense,17,,,,,
player,201512200nwe,nwe,JohnLe03,def_pct,27%,,,,,
player,201512200nwe,nwe,JohnLe03,special_teams,6,,,,,
player,201512200nwe,nwe,JohnLe03,st_pct,19%,,,,,
player,201512200nwe,nwe,GrisGe00,pos,DE,,,,,
player,201512200nwe,nwe,GrisGe00,offense,0,,,,,
player,201512200nwe,nwe,GrisGe00,off_pct,0%,,,,,
player,201512200nwe,nwe,GrisGe00,defense,14,,,,,
player,201512200nwe,nwe,GrisGe00,def_pct,23%,,,,,
player,201512200nwe,nwe,GrisGe00,special_teams,8,,,,,
player,201512200nwe,nwe,GrisGe00,st_pct,25%,,,,,
player,201512200nwe,nwe,WilsTa00,pos,SS,,,,,
player,201512200nwe,nwe,WilsTa00,offense,0,,,,,
player,201512200nwe,nwe,WilsTa00,off_pct,0%,,,,,
player,201512200nwe,nwe,WilsTa00,defense,6,,,,,
player,201512200nwe,nwe,WilsTa00,def_pct,10%,,,,,
player,201512200nwe,nwe,WilsTa00,special_teams,20,,,,,
player,201512200nwe,nwe,WilsTa00,st_pct,62%,,,,,
player,201512200nwe,nwe,SiliSe00,pos,DT,,,,,
player,201512200nwe,nwe,SiliSe00,offense,0,,,,,
player,201512200nwe,nwe,SiliSe00,off_pct,0%,,,,,
player,201512200nwe,nwe,SiliSe00,defense,6,,,,,
player,201512200nwe,nwe,SiliSe00,def_pct,10%,,,,,
player,201512200nwe,nwe,SiliSe00,special_teams,8,,,,,
player,201512200nwe,nwe,SiliSe00,st_pct,25%,,,,,
player,201512200nwe,nwe,FlemDa00,pos,LB,,,,,
player,201512200nwe,nwe,FlemDa00,offense,0,,,,,
player,201512200nwe,nwe,FlemDa00,off_pct,0%,,,,,
player,201512200nwe,nwe,FlemDa00,defense,4,,,,,
player,201512200nwe,nwe,FlemDa00,def_pct,6%,,,,,
player,201512200nwe,nwe,FlemDa00,special_teams,20,,,,,
player,201512200nwe,nwe,FlemDa00,st_pct,62%,,,,,
player,201512200nwe,nwe,ColeJu01,pos,DB,,,,,
player,201512200nwe,nwe,ColeJu01,offense,0,,,,,
player,201512200nwe,nwe,ColeJu01,off_pct,0%,,,,,
player,201512200nwe,nwe,ColeJu01,defense,3,,,,,
player,201512200nwe,nwe,ColeJu01,def_pct,5%,,,,,
player,201512200nwe,nwe,ColeJu01,special_teams,4,,,,,
player,201512200nwe,nwe,ColeJu01,st_pct,12%,,,,,
player,201512200nwe,nwe,BostJo00,pos,LB,,,,,
player,201512200nwe,nwe,BostJo00,offense,0,,,,,
player,201512200nwe,nwe,BostJo00,off_pct,0%,,,,,
player,201512200nwe,nwe,BostJo00,defense,2,,,,,
player,201512200nwe,nwe,BostJo00,def_pct,3%,,,,,
player,201512200nwe,nwe,BostJo00,special_teams,20,,,,,
player,201512200nwe,nwe,BostJo00,st_pct,62%,,,,,
player,201512200nwe,nwe,KingBr02,pos,LB,,,,,
player,201512200nwe,nwe,KingBr02,offense,0,,,,,
player,201512200nwe,nwe,KingBr02,off_pct,0%,,,,,
player,201512200nwe,nwe,KingBr02,defense,0,,,,,
player,201512200nwe,nwe,KingBr02,def_pct,0%,,,,,
player,201512200nwe,nwe,KingBr02,special_teams,20,,,,,
player,201512200nwe,nwe,KingBr02,st_pct,62%,,,,,
player,201512200nwe,nwe,GostSt20,pos,K,,,,,
player,201512200nwe,nwe,GostSt20,offense,0,,,,,
player,201512200nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201512200nwe,nwe,GostSt20,defense,0,,,,,
player,201512200nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201512200nwe,nwe,GostSt20,special_teams,16,,,,,
player,201512200nwe,nwe,GostSt20,st_pct,50%,,,,,
player,201512200nwe,nwe,AlleRy01,pos,P,,,,,
player,201512200nwe,nwe,AlleRy01,offense,0,,,,,
player,201512200nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201512200nwe,nwe,AlleRy01,defense,0,,,,,
player,201512200nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201512200nwe,nwe,AlleRy01,special_teams,12,,,,,
player,201512200nwe,nwe,AlleRy01,st_pct,38%,,,,,
player,201512200nwe,nwe,ClevAs00,pos,TE,,,,,
player,201512200nwe,nwe,ClevAs00,offense,0,,,,,
player,201512200nwe,nwe,ClevAs00,off_pct,0%,,,,,
player,201512200nwe,nwe,ClevAs00,defense,0,,,,,
player,201512200nwe,nwe,ClevAs00,def_pct,0%,,,,,
player,201512200nwe,nwe,ClevAs00,special_teams,12,,,,,
player,201512200nwe,nwe,ClevAs00,st_pct,38%,,,,,
player,201512200nwe,nwe,CardJo00,pos,LS,,,,,
player,201512200nwe,nwe,CardJo00,offense,0,,,,,
player,201512200nwe,nwe,CardJo00,off_pct,0%,,,,,
player,201512200nwe,nwe,CardJo00,defense,0,,,,,
player,201512200nwe,nwe,CardJo00,def_pct,0%,,,,,
player,201512200nwe,nwe,CardJo00,special_teams,12,,,,,
player,201512200nwe,nwe,CardJo00,st_pct,38%,,,,,
player,201512200nwe,oti,WarmCh00,pos,G,,,,,
player,201512200nwe,oti,WarmCh00,offense,62,,,,,
player,201512200nwe,oti,WarmCh00,off_pct,100%,,,,,
player,201512200nwe,oti,WarmCh00,defense,0,,,,,
player,201512200nwe,oti,WarmCh00,def_pct,0%,,,,,
player,201512200nwe,oti,WarmCh00,special_teams,3,,,,,
player,201512200nwe,oti,WarmCh00,st_pct,9%,,,,,
player,201512200nwe,oti,BellBy00,pos,G,,,,,
player,201512200nwe,oti,BellBy00,offense,62,,,,,
player,201512200nwe,oti,BellBy00,off_pct,100%,,,,,
player,201512200nwe,oti,BellBy00,defense,0,,,,,
player,201512200nwe,oti,BellBy00,def_pct,0%,,,,,
player,201512200nwe,oti,BellBy00,special_teams,3,,,,,
player,201512200nwe,oti,BellBy00,st_pct,9%,,,,,
player,201512200nwe,oti,SpaiQu00,pos,G,,,,,
player,201512200nwe,oti,SpaiQu00,offense,62,,,,,
player,201512200nwe,oti,SpaiQu00,off_pct,100%,,,,,
player,201512200nwe,oti,SpaiQu00,defense,0,,,,,
player,201512200nwe,oti,SpaiQu00,def_pct,0%,,,,,
player,201512200nwe,oti,SpaiQu00,special_teams,3,,,,,
player,201512200nwe,oti,SpaiQu00,st_pct,9%,,,,,
player,201512200nwe,oti,LewaTa00,pos,T,,,,,
player,201512200nwe,oti,LewaTa00,offense,62,,,,,
player,201512200nwe,oti,LewaTa00,off_pct,100%,,,,,
player,201512200nwe,oti,LewaTa00,defense,0,,,,,
player,201512200nwe,oti,LewaTa00,def_pct,0%,,,,,
player,201512200nwe,oti,LewaTa00,special_teams,0,,,,,
player,201512200nwe,oti,LewaTa00,st_pct,0%,,,,,
player,201512200nwe,oti,DougHa00,pos,WR,,,,,
player,201512200nwe,oti,DougHa00,offense,52,,,,,
player,201512200nwe,oti,DougHa00,off_pct,84%,,,,,
player,201512200nwe,oti,DougHa00,defense,0,,,,,
player,201512200nwe,oti,DougHa00,def_pct,0%,,,,,
player,201512200nwe,oti,DougHa00,special_teams,3,,,,,
player,201512200nwe,oti,DougHa00,st_pct,9%,,,,,
player,201512200nwe,oti,WalkHu00,pos,TE,,,,,
player,201512200nwe,oti,WalkHu00,offense,50,,,,,
player,201512200nwe,oti,WalkHu00,off_pct,81%,,,,,
player,201512200nwe,oti,WalkHu00,defense,0,,,,,
player,201512200nwe,oti,WalkHu00,def_pct,0%,,,,,
player,201512200nwe,oti,WalkHu00,special_teams,0,,,,,
player,201512200nwe,oti,WalkHu00,st_pct,0%,,,,,
player,201512200nwe,oti,GreeDo00,pos,WR,,,,,
player,201512200nwe,oti,GreeDo00,offense,49,,,,,
player,201512200nwe,oti,GreeDo00,off_pct,79%,,,,,
player,201512200nwe,oti,GreeDo00,defense,0,,,,,
player,201512200nwe,oti,GreeDo00,def_pct,0%,,,,,
player,201512200nwe,oti,GreeDo00,special_teams,0,,,,,
player,201512200nwe,oti,GreeDo00,st_pct,0%,,,,,
player,201512200nwe,oti,MettZa00,pos,QB,,,,,
player,201512200nwe,oti,MettZa00,offense,43,,,,,
player,201512200nwe,oti,MettZa00,off_pct,69%,,,,,
player,201512200nwe,oti,MettZa00,defense,0,,,,,
player,201512200nwe,oti,MettZa00,def_pct,0%,,,,,
player,201512200nwe,oti,MettZa00,special_teams,0,,,,,
player,201512200nwe,oti,MettZa00,st_pct,0%,,,,,
player,201512200nwe,oti,AndrAn00,pos,RB,,,,,
player,201512200nwe,oti,AndrAn00,offense,36,,,,,
player,201512200nwe,oti,AndrAn00,off_pct,58%,,,,,
player,201512200nwe,oti,AndrAn00,defense,0,,,,,
player,201512200nwe,oti,AndrAn00,def_pct,0%,,,,,
player,201512200nwe,oti,AndrAn00,special_teams,8,,,,,
player,201512200nwe,oti,AndrAn00,st_pct,25%,,,,,
player,201512200nwe,oti,FasaAn00,pos,TE,,,,,
player,201512200nwe,oti,FasaAn00,offense,34,,,,,
player,201512200nwe,oti,FasaAn00,off_pct,55%,,,,,
player,201512200nwe,oti,FasaAn00,defense,0,,,,,
player,201512200nwe,oti,FasaAn00,def_pct,0%,,,,,
player,201512200nwe,oti,FasaAn00,special_teams,0,,,,,
player,201512200nwe,oti,FasaAn00,st_pct,0%,,,,,
player,201512200nwe,oti,LoonJo01,pos,C,,,,,
player,201512200nwe,oti,LoonJo01,offense,32,,,,,
player,201512200nwe,oti,LoonJo01,off_pct,52%,,,,,
player,201512200nwe,oti,LoonJo01,defense,0,,,,,
player,201512200nwe,oti,LoonJo01,def_pct,0%,,,,,
player,201512200nwe,oti,LoonJo01,special_teams,0,,,,,
player,201512200nwe,oti,LoonJo01,st_pct,0%,,,,,
player,201512200nwe,oti,GallAn00,pos,C,,,,,
player,201512200nwe,oti,GallAn00,offense,30,,,,,
player,201512200nwe,oti,GallAn00,off_pct,48%,,,,,
player,201512200nwe,oti,GallAn00,defense,0,,,,,
player,201512200nwe,oti,GallAn00,def_pct,0%,,,,,
player,201512200nwe,oti,GallAn00,special_teams,0,,,,,
player,201512200nwe,oti,GallAn00,st_pct,0%,,,,,
player,201512200nwe,oti,StevCr00,pos,TE,,,,,
player,201512200nwe,oti,StevCr00,offense,25,,,,,
player,201512200nwe,oti,StevCr00,off_pct,40%,,,,,
player,201512200nwe,oti,StevCr00,defense,0,,,,,
player,201512200nwe,oti,StevCr00,def_pct,0%,,,,,
player,201512200nwe,oti,StevCr00,special_teams,3,,,,,
player,201512200nwe,oti,StevCr00,st_pct,9%,,,,,
player,201512200nwe,oti,MariMa01,pos,QB,,,,,
player,201512200nwe,oti,MariMa01,offense,19,,,,,
player,201512200nwe,oti,MariMa01,off_pct,31%,,,,,
player,201512200nwe,oti,MariMa01,defense,0,,,,,
player,201512200nwe,oti,MariMa01,def_pct,0%,,,,,
player,201512200nwe,oti,MariMa01,special_teams,0,,,,,
player,201512200nwe,oti,MariMa01,st_pct,0%,,,,,
player,201512200nwe,oti,SankBi00,pos,RB,,,,,
player,201512200nwe,oti,SankBi00,offense,16,,,,,
player,201512200nwe,oti,SankBi00,off_pct,26%,,,,,
player,201512200nwe,oti,SankBi00,defense,0,,,,,
player,201512200nwe,oti,SankBi00,def_pct,0%,,,,,
player,201512200nwe,oti,SankBi00,special_teams,0,,,,,
player,201512200nwe,oti,SankBi00,st_pct,0%,,,,,
player,201512200nwe,oti,TurzAn00,pos,WR,,,,,
player,201512200nwe,oti,TurzAn00,offense,12,,,,,
player,201512200nwe,oti,TurzAn00,off_pct,19%,,,,,
player,201512200nwe,oti,TurzAn00,defense,0,,,,,
player,201512200nwe,oti,TurzAn00,def_pct,0%,,,,,
player,201512200nwe,oti,TurzAn00,special_teams,8,,,,,
player,201512200nwe,oti,TurzAn00,st_pct,25%,,,,,
player,201512200nwe,oti,McBrTr00,pos,WR,,,,,
player,201512200nwe,oti,McBrTr00,offense,11,,,,,
player,201512200nwe,oti,McBrTr00,off_pct,18%,,,,,
player,201512200nwe,oti,McBrTr00,defense,0,,,,,
player,201512200nwe,oti,McBrTr00,def_pct,0%,,,,,
player,201512200nwe,oti,McBrTr00,special_teams,17,,,,,
player,201512200nwe,oti,McBrTr00,st_pct,53%,,,,,
player,201512200nwe,oti,FowlJa00,pos,FB,,,,,
player,201512200nwe,oti,FowlJa00,offense,11,,,,,
player,201512200nwe,oti,FowlJa00,off_pct,18%,,,,,
player,201512200nwe,oti,FowlJa00,defense,0,,,,,
player,201512200nwe,oti,FowlJa00,def_pct,0%,,,,,
player,201512200nwe,oti,FowlJa00,special_teams,17,,,,,
player,201512200nwe,oti,FowlJa00,st_pct,53%,,,,,
player,201512200nwe,oti,CobbDa00,pos,RB,,,,,
player,201512200nwe,oti,CobbDa00,offense,11,,,,,
player,201512200nwe,oti,CobbDa00,off_pct,18%,,,,,
player,201512200nwe,oti,CobbDa00,defense,0,,,,,
player,201512200nwe,oti,CobbDa00,def_pct,0%,,,,,
player,201512200nwe,oti,CobbDa00,special_teams,0,,,,,
player,201512200nwe,oti,CobbDa00,st_pct,0%,,,,,
player,201512200nwe,oti,SupePh00,pos,TE,,,,,
player,201512200nwe,oti,SupePh00,offense,3,,,,,
player,201512200nwe,oti,SupePh00,off_pct,5%,,,,,
player,201512200nwe,oti,SupePh00,defense,0,,,,,
player,201512200nwe,oti,SupePh00,def_pct,0%,,,,,
player,201512200nwe,oti,SupePh00,special_teams,21,,,,,
player,201512200nwe,oti,SupePh00,st_pct,66%,,,,,
player,201512200nwe,oti,StafDa00,pos,SS,,,,,
player,201512200nwe,oti,StafDa00,offense,0,,,,,
player,201512200nwe,oti,StafDa00,off_pct,0%,,,,,
player,201512200nwe,oti,StafDa00,defense,66,,,,,
player,201512200nwe,oti,StafDa00,def_pct,100%,,,,,
player,201512200nwe,oti,StafDa00,special_teams,13,,,,,
player,201512200nwe,oti,StafDa00,st_pct,41%,,,,,
player,201512200nwe,oti,WillAv00,pos,LB,,,,,
player,201512200nwe,oti,WillAv00,offense,0,,,,,
player,201512200nwe,oti,WillAv00,off_pct,0%,,,,,
player,201512200nwe,oti,WillAv00,defense,66,,,,,
player,201512200nwe,oti,WillAv00,def_pct,100%,,,,,
player,201512200nwe,oti,WillAv00,special_teams,8,,,,,
player,201512200nwe,oti,WillAv00,st_pct,25%,,,,,
player,201512200nwe,oti,GrifMi99,pos,FS,,,,,
player,201512200nwe,oti,GrifMi99,offense,0,,,,,
player,201512200nwe,oti,GrifMi99,off_pct,0%,,,,,
player,201512200nwe,oti,GrifMi99,defense,66,,,,,
player,201512200nwe,oti,GrifMi99,def_pct,100%,,,,,
player,201512200nwe,oti,GrifMi99,special_teams,8,,,,,
player,201512200nwe,oti,GrifMi99,st_pct,25%,,,,,
player,201512200nwe,oti,CoxxPe99,pos,CB,,,,,
player,201512200nwe,oti,CoxxPe99,offense,0,,,,,
player,201512200nwe,oti,CoxxPe99,off_pct,0%,,,,,
player,201512200nwe,oti,CoxxPe99,defense,65,,,,,
player,201512200nwe,oti,CoxxPe99,def_pct,98%,,,,,
player,201512200nwe,oti,CoxxPe99,special_teams,1,,,,,
player,201512200nwe,oti,CoxxPe99,st_pct,3%,,,,,
player,201512200nwe,oti,BassDa00,pos,LB,,,,,
player,201512200nwe,oti,BassDa00,offense,0,,,,,
player,201512200nwe,oti,BassDa00,off_pct,0%,,,,,
player,201512200nwe,oti,BassDa00,defense,64,,,,,
player,201512200nwe,oti,BassDa00,def_pct,97%,,,,,
player,201512200nwe,oti,BassDa00,special_teams,4,,,,,
player,201512200nwe,oti,BassDa00,st_pct,12%,,,,,
player,201512200nwe,oti,OrakBr99,pos,LB,,,,,
player,201512200nwe,oti,OrakBr99,offense,0,,,,,
player,201512200nwe,oti,OrakBr99,off_pct,0%,,,,,
player,201512200nwe,oti,OrakBr99,defense,64,,,,,
player,201512200nwe,oti,OrakBr99,def_pct,97%,,,,,
player,201512200nwe,oti,OrakBr99,special_teams,0,,,,,
player,201512200nwe,oti,OrakBr99,st_pct,0%,,,,,
player,201512200nwe,oti,SensCo00,pos,CB,,,,,
player,201512200nwe,oti,SensCo00,offense,0,,,,,
player,201512200nwe,oti,SensCo00,off_pct,0%,,,,,
player,201512200nwe,oti,SensCo00,defense,63,,,,,
player,201512200nwe,oti,SensCo00,def_pct,95%,,,,,
player,201512200nwe,oti,SensCo00,special_teams,12,,,,,
player,201512200nwe,oti,SensCo00,st_pct,38%,,,,,
player,201512200nwe,oti,CaseJu00,pos,DT,,,,,
player,201512200nwe,oti,CaseJu00,offense,0,,,,,
player,201512200nwe,oti,CaseJu00,off_pct,0%,,,,,
player,201512200nwe,oti,CaseJu00,defense,49,,,,,
player,201512200nwe,oti,CaseJu00,def_pct,74%,,,,,
player,201512200nwe,oti,CaseJu00,special_teams,8,,,,,
player,201512200nwe,oti,CaseJu00,st_pct,25%,,,,,
player,201512200nwe,oti,JoneDa04,pos,DE,,,,,
player,201512200nwe,oti,JoneDa04,offense,0,,,,,
player,201512200nwe,oti,JoneDa04,off_pct,0%,,,,,
player,201512200nwe,oti,JoneDa04,defense,44,,,,,
player,201512200nwe,oti,JoneDa04,def_pct,67%,,,,,
player,201512200nwe,oti,JoneDa04,special_teams,11,,,,,
player,201512200nwe,oti,JoneDa04,st_pct,34%,,,,,
player,201512200nwe,oti,WoodWe20,pos,LB,,,,,
player,201512200nwe,oti,WoodWe20,offense,0,,,,,
player,201512200nwe,oti,WoodWe20,off_pct,0%,,,,,
player,201512200nwe,oti,WoodWe20,defense,34,,,,,
player,201512200nwe,oti,WoodWe20,def_pct,52%,,,,,
player,201512200nwe,oti,WoodWe20,special_teams,13,,,,,
player,201512200nwe,oti,WoodWe20,st_pct,41%,,,,,
player,201512200nwe,oti,WoodAl99,pos,NT,,,,,
player,201512200nwe,oti,WoodAl99,offense,0,,,,,
player,201512200nwe,oti,WoodAl99,off_pct,0%,,,,,
player,201512200nwe,oti,WoodAl99,defense,28,,,,,
player,201512200nwe,oti,WoodAl99,def_pct,42%,,,,,
player,201512200nwe,oti,WoodAl99,special_teams,4,,,,,
player,201512200nwe,oti,WoodAl99,st_pct,12%,,,,,
player,201512200nwe,oti,WebbBW00,pos,CB,,,,,
player,201512200nwe,oti,WebbBW00,offense,0,,,,,
player,201512200nwe,oti,WebbBW00,off_pct,0%,,,,,
player,201512200nwe,oti,WebbBW00,defense,26,,,,,
player,201512200nwe,oti,WebbBW00,def_pct,39%,,,,,
player,201512200nwe,oti,WebbBW00,special_teams,11,,,,,
player,201512200nwe,oti,WebbBW00,st_pct,34%,,,,,
player,201512200nwe,oti,KlugKa00,pos,DT,,,,,
player,201512200nwe,oti,KlugKa00,offense,0,,,,,
player,201512200nwe,oti,KlugKa00,off_pct,0%,,,,,
player,201512200nwe,oti,KlugKa00,defense,22,,,,,
player,201512200nwe,oti,KlugKa00,def_pct,33%,,,,,
player,201512200nwe,oti,KlugKa00,special_teams,11,,,,,
player,201512200nwe,oti,KlugKa00,st_pct,34%,,,,,
player,201512200nwe,oti,HuffMa00,pos,FS,,,,,
player,201512200nwe,oti,HuffMa00,offense,0,,,,,
player,201512200nwe,oti,HuffMa00,off_pct,0%,,,,,
player,201512200nwe,oti,HuffMa00,defense,21,,,,,
player,201512200nwe,oti,HuffMa00,def_pct,32%,,,,,
player,201512200nwe,oti,HuffMa00,special_teams,26,,,,,
player,201512200nwe,oti,HuffMa00,st_pct,81%,,,,,
player,201512200nwe,oti,BlacAn00,pos,DE,,,,,
player,201512200nwe,oti,BlacAn00,offense,0,,,,,
player,201512200nwe,oti,BlacAn00,off_pct,0%,,,,,
player,201512200nwe,oti,BlacAn00,defense,17,,,,,
player,201512200nwe,oti,BlacAn00,def_pct,26%,,,,,
player,201512200nwe,oti,BlacAn00,special_teams,3,,,,,
player,201512200nwe,oti,BlacAn00,st_pct,9%,,,,,
player,201512200nwe,oti,BrowZa00,pos,LB,,,,,
player,201512200nwe,oti,BrowZa00,offense,0,,,,,
player,201512200nwe,oti,BrowZa00,off_pct,0%,,,,,
player,201512200nwe,oti,BrowZa00,defense,14,,,,,
player,201512200nwe,oti,BrowZa00,def_pct,21%,,,,,
player,201512200nwe,oti,BrowZa00,special_teams,4,,,,,
player,201512200nwe,oti,BrowZa00,st_pct,12%,,,,,
player,201512200nwe,oti,HillSa99,pos,NT,,,,,
player,201512200nwe,oti,HillSa99,offense,0,,,,,
player,201512200nwe,oti,HillSa99,off_pct,0%,,,,,
player,201512200nwe,oti,HillSa99,defense,12,,,,,
player,201512200nwe,oti,HillSa99,def_pct,18%,,,,,
player,201512200nwe,oti,HillSa99,special_teams,4,,,,,
player,201512200nwe,oti,HillSa99,st_pct,12%,,,,,
player,201512200nwe,oti,StapJu00,pos,LB,,,,,
player,201512200nwe,oti,StapJu00,offense,0,,,,,
player,201512200nwe,oti,StapJu00,off_pct,0%,,,,,
player,201512200nwe,oti,StapJu00,defense,2,,,,,
player,201512200nwe,oti,StapJu00,def_pct,3%,,,,,
player,201512200nwe,oti,StapJu00,special_teams,28,,,,,
player,201512200nwe,oti,StapJu00,st_pct,88%,,,,,
player,201512200nwe,oti,TavaJ.00,pos,LB,,,,,
player,201512200nwe,oti,TavaJ.00,offense,0,,,,,
player,201512200nwe,oti,TavaJ.00,off_pct,0%,,,,,
player,201512200nwe,oti,TavaJ.00,defense,2,,,,,
player,201512200nwe,oti,TavaJ.00,def_pct,3%,,,,,
player,201512200nwe,oti,TavaJ.00,special_teams,13,,,,,
player,201512200nwe,oti,TavaJ.00,st_pct,41%,,,,,
player,201512200nwe,oti,RiggCo00,pos,CB,,,,,
player,201512200nwe,oti,RiggCo00,offense,0,,,,,
player,201512200nwe,oti,RiggCo00,off_pct,0%,,,,,
player,201512200nwe,oti,RiggCo00,defense,1,,,,,
player,201512200nwe,oti,RiggCo00,def_pct,2%,,,,,
player,201512200nwe,oti,RiggCo00,special_teams,21,,,,,
player,201512200nwe,oti,RiggCo00,st_pct,66%,,,,,
player,201512200nwe,oti,JohnSt02,pos,LB,,,,,
player,201512200nwe,oti,JohnSt02,offense,0,,,,,
player,201512200nwe,oti,JohnSt02,off_pct,0%,,,,,
player,201512200nwe,oti,JohnSt02,defense,0,,,,,
player,201512200nwe,oti,JohnSt02,def_pct,0%,,,,,
player,201512200nwe,oti,JohnSt02,special_teams,21,,,,,
player,201512200nwe,oti,JohnSt02,st_pct,66%,,,,,
player,201512200nwe,oti,AubrJo00,pos,SS,,,,,
player,201512200nwe,oti,AubrJo00,offense,0,,,,,
player,201512200nwe,oti,AubrJo00,off_pct,0%,,,,,
player,201512200nwe,oti,AubrJo00,defense,0,,,,,
player,201512200nwe,oti,AubrJo00,def_pct,0%,,,,,
player,201512200nwe,oti,AubrJo00,special_teams,16,,,,,
player,201512200nwe,oti,AubrJo00,st_pct,50%,,,,,
player,201512200nwe,oti,BrinBe00,pos,LS,,,,,
player,201512200nwe,oti,BrinBe00,offense,0,,,,,
player,201512200nwe,oti,BrinBe00,off_pct,0%,,,,,
player,201512200nwe,oti,BrinBe00,defense,0,,,,,
player,201512200nwe,oti,BrinBe00,def_pct,0%,,,,,
player,201512200nwe,oti,BrinBe00,special_teams,8,,,,,
player,201512200nwe,oti,BrinBe00,st_pct,25%,,,,,
player,201512200nwe,oti,KernBr20,pos,P,,,,,
player,201512200nwe,oti,KernBr20,offense,0,,,,,
player,201512200nwe,oti,KernBr20,off_pct,0%,,,,,
player,201512200nwe,oti,KernBr20,defense,0,,,,,
player,201512200nwe,oti,KernBr20,def_pct,0%,,,,,
player,201512200nwe,oti,KernBr20,special_teams,8,,,,,
player,201512200nwe,oti,KernBr20,st_pct,25%,,,,,
player,201512200nwe,oti,SuccRy44,pos,K,,,,,
player,201512200nwe,oti,SuccRy44,offense,0,,,,,
player,201512200nwe,oti,SuccRy44,off_pct,0%,,,,,
player,201512200nwe,oti,SuccRy44,defense,0,,,,,
player,201512200nwe,oti,SuccRy44,def_pct,0%,,,,,
player,201512200nwe,oti,SuccRy44,special_teams,7,,,,,
player,201512200nwe,oti,SuccRy44,st_pct,22%,,,,,
player,201512200nwe,oti,PoutJe00,pos,T,,,,,
player,201512200nwe,oti,PoutJe00,offense,0,,,,,
player,201512200nwe,oti,PoutJe00,off_pct,0%,,,,,
player,201512200nwe,oti,PoutJe00,defense,0,,,,,
player,201512200nwe,oti,PoutJe00,def_pct,0%,,,,,
player,201512200nwe,oti,PoutJe00,special_teams,3,,,,,
player,201512200nwe,oti,PoutJe00,st_pct,9%,,,,,
