game,2015,15,20151220,201512200nyg,car,"Carolina Panthers",38,nyg,"New York Giants",35
player,201512200nyg,nyg,BromJa00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,BromJa00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,DarkOr00,def_int,0,,,,,
player,201512200nyg,nyg,DarkOr00,def_int_yds,0,,,,,
player,201512200nyg,nyg,DarkOr00,def_int_td,0,,,,,
player,201512200nyg,nyg,DarkOr00,def_int_long,0,,,,,
player,201512200nyg,nyg,DarkOr00,pass_defended,0,,,,,
player,201512200nyg,nyg,DarkOr00,sacks,0.0,,,,,
player,201512200nyg,nyg,DarkOr00,tackles_combined,3,,,,,
player,201512200nyg,nyg,DarkOr00,tackles_solo,2,,,,,
player,201512200nyg,nyg,DarkOr00,tackles_assists,1,,,,,
player,201512200nyg,nyg,DarkOr00,tackles_loss,0,,,,,
player,201512200nyg,nyg,DarkOr00,qb_hits,0,,,,,
player,201512200nyg,nyg,DarkOr00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,DarkOr00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,DarkOr00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,DarkOr00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,RodgDo99,def_int,0,,,,,
player,201512200nyg,nyg,RodgDo99,def_int_yds,0,,,,,
player,201512200nyg,nyg,RodgDo99,def_int_td,0,,,,,
player,201512200nyg,nyg,RodgDo99,def_int_long,0,,,,,
player,201512200nyg,nyg,RodgDo99,pass_defended,3,,,,,
player,201512200nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201512200nyg,nyg,RodgDo99,tackles_combined,3,,,,,
player,201512200nyg,nyg,RodgDo99,tackles_solo,3,,,,,
player,201512200nyg,nyg,RodgDo99,tackles_assists,0,,,,,
player,201512200nyg,nyg,RodgDo99,tackles_loss,0,,,,,
player,201512200nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201512200nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201512200nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201512200nyg,nyg,HerzMa00,def_int,0,,,,,
player,201512200nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201512200nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201512200nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201512200nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201512200nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201512200nyg,nyg,HerzMa00,tackles_combined,2,,,,,
player,201512200nyg,nyg,HerzMa00,tackles_solo,1,,,,,
player,201512200nyg,nyg,HerzMa00,tackles_assists,1,,,,,
player,201512200nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201512200nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201512200nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,HughMo00,def_int,0,,,,,
player,201512200nyg,nyg,HughMo00,def_int_yds,0,,,,,
player,201512200nyg,nyg,HughMo00,def_int_td,0,,,,,
player,201512200nyg,nyg,HughMo00,def_int_long,0,,,,,
player,201512200nyg,nyg,HughMo00,pass_defended,0,,,,,
player,201512200nyg,nyg,HughMo00,sacks,0.0,,,,,
player,201512200nyg,nyg,HughMo00,tackles_combined,2,,,,,
player,201512200nyg,nyg,HughMo00,tackles_solo,0,,,,,
player,201512200nyg,nyg,HughMo00,tackles_assists,2,,,,,
player,201512200nyg,nyg,HughMo00,tackles_loss,0,,,,,
player,201512200nyg,nyg,HughMo00,qb_hits,0,,,,,
player,201512200nyg,nyg,HughMo00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,HughMo00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,HughMo00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,HughMo00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,JenkCu20,def_int,0,,,,,
player,201512200nyg,nyg,JenkCu20,def_int_yds,0,,,,,
player,201512200nyg,nyg,JenkCu20,def_int_td,0,,,,,
player,201512200nyg,nyg,JenkCu20,def_int_long,0,,,,,
player,201512200nyg,nyg,JenkCu20,pass_defended,0,,,,,
player,201512200nyg,nyg,JenkCu20,sacks,0.0,,,,,
player,201512200nyg,nyg,JenkCu20,tackles_combined,2,,,,,
player,201512200nyg,nyg,JenkCu20,tackles_solo,2,,,,,
player,201512200nyg,nyg,JenkCu20,tackles_assists,0,,,,,
player,201512200nyg,nyg,JenkCu20,tackles_loss,0,,,,,
player,201512200nyg,nyg,JenkCu20,qb_hits,1,,,,,
player,201512200nyg,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201512200nyg,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201512200nyg,nyg,MorrJa01,def_int,0,,,,,
player,201512200nyg,nyg,MorrJa01,def_int_yds,0,,,,,
player,201512200nyg,nyg,MorrJa01,def_int_td,0,,,,,
player,201512200nyg,nyg,MorrJa01,def_int_long,0,,,,,
player,201512200nyg,nyg,MorrJa01,pass_defended,0,,,,,
player,201512200nyg,nyg,MorrJa01,sacks,0.0,,,,,
player,201512200nyg,nyg,MorrJa01,tackles_combined,2,,,,,
player,201512200nyg,nyg,MorrJa01,tackles_solo,2,,,,,
player,201512200nyg,nyg,MorrJa01,tackles_assists,0,,,,,
player,201512200nyg,nyg,MorrJa01,tackles_loss,0,,,,,
player,201512200nyg,nyg,MorrJa01,qb_hits,0,,,,,
player,201512200nyg,nyg,MorrJa01,fumbles_rec,0,,,,,
player,201512200nyg,nyg,MorrJa01,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,MorrJa01,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,MorrJa01,fumbles_forced,0,,,,,
player,201512200nyg,nyg,TaylCo01,def_int,0,,,,,
player,201512200nyg,nyg,TaylCo01,def_int_yds,0,,,,,
player,201512200nyg,nyg,TaylCo01,def_int_td,0,,,,,
player,201512200nyg,nyg,TaylCo01,def_int_long,0,,,,,
player,201512200nyg,nyg,TaylCo01,pass_defended,0,,,,,
player,201512200nyg,nyg,TaylCo01,sacks,0.0,,,,,
player,201512200nyg,nyg,TaylCo01,tackles_combined,2,,,,,
player,201512200nyg,nyg,TaylCo01,tackles_solo,1,,,,,
player,201512200nyg,nyg,TaylCo01,tackles_assists,1,,,,,
player,201512200nyg,nyg,TaylCo01,tackles_loss,0,,,,,
player,201512200nyg,nyg,TaylCo01,qb_hits,0,,,,,
player,201512200nyg,nyg,TaylCo01,fumbles_rec,0,,,,,
player,201512200nyg,nyg,TaylCo01,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,TaylCo01,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,TaylCo01,fumbles_forced,0,,,,,
player,201512200nyg,nyg,WynnKe00,def_int,0,,,,,
player,201512200nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201512200nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201512200nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201512200nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201512200nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201512200nyg,nyg,WynnKe00,tackles_combined,2,,,,,
player,201512200nyg,nyg,WynnKe00,tackles_solo,0,,,,,
player,201512200nyg,nyg,WynnKe00,tackles_assists,2,,,,,
player,201512200nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201512200nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201512200nyg,nyg,WynnKe00,fumbles_rec,1,,,,,
player,201512200nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,McBrTr99,def_int,0,,,,,
player,201512200nyg,nyg,McBrTr99,def_int_yds,0,,,,,
player,201512200nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201512200nyg,nyg,McBrTr99,def_int_long,0,,,,,
player,201512200nyg,nyg,McBrTr99,pass_defended,0,,,,,
player,201512200nyg,nyg,McBrTr99,sacks,0.0,,,,,
player,201512200nyg,nyg,McBrTr99,tackles_combined,1,,,,,
player,201512200nyg,nyg,McBrTr99,tackles_solo,1,,,,,
player,201512200nyg,nyg,McBrTr99,tackles_assists,0,,,,,
player,201512200nyg,nyg,McBrTr99,tackles_loss,0,,,,,
player,201512200nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201512200nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201512200nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201512200nyg,nyg,WadeTr00,def_int,0,,,,,
player,201512200nyg,nyg,WadeTr00,def_int_yds,0,,,,,
player,201512200nyg,nyg,WadeTr00,def_int_td,0,,,,,
player,201512200nyg,nyg,WadeTr00,def_int_long,0,,,,,
player,201512200nyg,nyg,WadeTr00,pass_defended,0,,,,,
player,201512200nyg,nyg,WadeTr00,sacks,0.0,,,,,
player,201512200nyg,nyg,WadeTr00,tackles_combined,1,,,,,
player,201512200nyg,nyg,WadeTr00,tackles_solo,1,,,,,
player,201512200nyg,nyg,WadeTr00,tackles_assists,0,,,,,
player,201512200nyg,nyg,WadeTr00,tackles_loss,0,,,,,
player,201512200nyg,nyg,WadeTr00,qb_hits,0,,,,,
player,201512200nyg,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201512200nyg,car,GinnTe00,kick_ret,0,,,,,
player,201512200nyg,car,GinnTe00,kick_ret_yds,0,,,,,
player,201512200nyg,car,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201512200nyg,car,GinnTe00,kick_ret_td,0,,,,,
player,201512200nyg,car,GinnTe00,kick_ret_long,0,,,,,
player,201512200nyg,car,GinnTe00,punt_ret,3,,,,,
player,201512200nyg,car,GinnTe00,punt_ret_yds,44,,,,,
player,201512200nyg,car,GinnTe00,punt_ret_yds_per_ret,14.7,,,,,
player,201512200nyg,car,GinnTe00,punt_ret_td,0,,,,,
player,201512200nyg,car,GinnTe00,punt_ret_long,36,,,,,
player,201512200nyg,car,WebbJo00,kick_ret,3,,,,,
player,201512200nyg,car,WebbJo00,kick_ret_yds,64,,,,,
player,201512200nyg,car,WebbJo00,kick_ret_yds_per_ret,21.3,,,,,
player,201512200nyg,car,WebbJo00,kick_ret_td,0,,,,,
player,201512200nyg,car,WebbJo00,kick_ret_long,27,,,,,
player,201512200nyg,car,WebbJo00,punt_ret,0,,,,,
player,201512200nyg,car,WebbJo00,punt_ret_yds,0,,,,,
player,201512200nyg,car,WebbJo00,punt_ret_yds_per_ret,,,,,,
player,201512200nyg,car,WebbJo00,punt_ret_td,0,,,,,
player,201512200nyg,car,WebbJo00,punt_ret_long,0,,,,,
player,201512200nyg,car,DickEd00,kick_ret,1,,,,,
player,201512200nyg,car,DickEd00,kick_ret_yds,1,,,,,
player,201512200nyg,car,DickEd00,kick_ret_yds_per_ret,1.0,,,,,
player,201512200nyg,car,DickEd00,kick_ret_td,0,,,,,
player,201512200nyg,car,DickEd00,kick_ret_long,1,,,,,
player,201512200nyg,car,DickEd00,punt_ret,0,,,,,
player,201512200nyg,car,DickEd00,punt_ret_yds,0,,,,,
player,201512200nyg,car,DickEd00,punt_ret_yds_per_ret,,,,,,
player,201512200nyg,car,DickEd00,punt_ret_td,0,,,,,
player,201512200nyg,car,DickEd00,punt_ret_long,0,,,,,
player,201512200nyg,car,WhitFo00,kick_ret,1,,,,,
player,201512200nyg,car,WhitFo00,kick_ret_yds,17,,,,,
player,201512200nyg,car,WhitFo00,kick_ret_yds_per_ret,17.0,,,,,
player,201512200nyg,car,WhitFo00,kick_ret_td,0,,,,,
player,201512200nyg,car,WhitFo00,kick_ret_long,17,,,,,
player,201512200nyg,car,WhitFo00,punt_ret,0,,,,,
player,201512200nyg,car,WhitFo00,punt_ret_yds,0,,,,,
player,201512200nyg,car,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201512200nyg,car,WhitFo00,punt_ret_td,0,,,,,
player,201512200nyg,car,WhitFo00,punt_ret_long,0,,,,,
player,201512200nyg,nyg,HarrDw00,kick_ret,1,,,,,
player,201512200nyg,nyg,HarrDw00,kick_ret_yds,19,,,,,
player,201512200nyg,nyg,HarrDw00,kick_ret_yds_per_ret,19.0,,,,,
player,201512200nyg,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201512200nyg,nyg,HarrDw00,kick_ret_long,19,,,,,
player,201512200nyg,nyg,HarrDw00,punt_ret,3,,,,,
player,201512200nyg,nyg,HarrDw00,punt_ret_yds,11,,,,,
player,201512200nyg,nyg,HarrDw00,punt_ret_yds_per_ret,3.7,,,,,
player,201512200nyg,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201512200nyg,nyg,HarrDw00,punt_ret_long,9,,,,,
player,201512200nyg,nyg,BeckOd00,kick_ret,0,,,,,
player,201512200nyg,nyg,BeckOd00,kick_ret_yds,0,,,,,
player,201512200nyg,nyg,BeckOd00,kick_ret_yds_per_ret,,,,,,
player,201512200nyg,nyg,BeckOd00,kick_ret_td,0,,,,,
player,201512200nyg,nyg,BeckOd00,kick_ret_long,0,,,,,
player,201512200nyg,nyg,BeckOd00,punt_ret,1,,,,,
player,201512200nyg,nyg,BeckOd00,punt_ret_yds,21,,,,,
player,201512200nyg,nyg,BeckOd00,punt_ret_yds_per_ret,21.0,,,,,
player,201512200nyg,nyg,BeckOd00,punt_ret_td,0,,,,,
player,201512200nyg,nyg,BeckOd00,punt_ret_long,21,,,,,
player,201512200nyg,car,GanoGr44,xpm,5,,,,,
player,201512200nyg,car,GanoGr44,xpa,5,,,,,
player,201512200nyg,car,GanoGr44,fgm,1,,,,,
player,201512200nyg,car,GanoGr44,fga,2,,,,,
player,201512200nyg,car,GanoGr44,punt,0,,,,,
player,201512200nyg,car,GanoGr44,punt_yds,0,,,,,
player,201512200nyg,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201512200nyg,car,GanoGr44,punt_long,0,,,,,
player,201512200nyg,car,NortBr00,xpm,,,,,,
player,201512200nyg,car,NortBr00,xpa,,,,,,
player,201512200nyg,car,NortBr00,fgm,,,,,,
player,201512200nyg,car,NortBr00,fga,,,,,,
player,201512200nyg,car,NortBr00,punt,7,,,,,
player,201512200nyg,car,NortBr00,punt_yds,318,,,,,
player,201512200nyg,car,NortBr00,punt_yds_per_punt,45.4,,,,,
player,201512200nyg,car,NortBr00,punt_long,59,,,,,
player,201512200nyg,nyg,brownjos01,xpm,5,,,,,
player,201512200nyg,nyg,brownjos01,xpa,5,,,,,
player,201512200nyg,nyg,brownjos01,fgm,,,,,,
player,201512200nyg,nyg,brownjos01,fga,,,,,,
player,201512200nyg,nyg,brownjos01,punt,0,,,,,
player,201512200nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201512200nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201512200nyg,nyg,brownjos01,punt_long,0,,,,,
player,201512200nyg,nyg,WingBr00,xpm,,,,,,
player,201512200nyg,nyg,WingBr00,xpa,,,,,,
player,201512200nyg,nyg,WingBr00,fgm,,,,,,
player,201512200nyg,nyg,WingBr00,fga,,,,,,
player,201512200nyg,nyg,WingBr00,punt,7,,,,,
player,201512200nyg,nyg,WingBr00,punt_yds,315,,,,,
player,201512200nyg,nyg,WingBr00,punt_yds_per_punt,45.0,,,,,
player,201512200nyg,nyg,WingBr00,punt_long,58,,,,,
player,201512200nyg,nyg,NewhMa20,pos,T,,,,,
player,201512200nyg,nyg,NewhMa20,offense,75,,,,,
player,201512200nyg,nyg,NewhMa20,off_pct,100%,,,,,
player,201512200nyg,nyg,NewhMa20,defense,0,,,,,
player,201512200nyg,nyg,NewhMa20,def_pct,0%,,,,,
player,201512200nyg,nyg,NewhMa20,special_teams,5,,,,,
player,201512200nyg,nyg,NewhMa20,st_pct,13%,,,,,
player,201512200nyg,nyg,PughJu00,pos,G,,,,,
player,201512200nyg,nyg,PughJu00,offense,75,,,,,
player,201512200nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201512200nyg,nyg,PughJu00,defense,0,,,,,
player,201512200nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201512200nyg,nyg,PughJu00,special_teams,5,,,,,
player,201512200nyg,nyg,PughJu00,st_pct,13%,,,,,
player,201512200nyg,nyg,JerrJo20,pos,G,,,,,
player,201512200nyg,nyg,JerrJo20,offense,75,,,,,
player,201512200nyg,nyg,JerrJo20,off_pct,100%,,,,,
player,201512200nyg,nyg,JerrJo20,defense,0,,,,,
player,201512200nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201512200nyg,nyg,JerrJo20,special_teams,5,,,,,
player,201512200nyg,nyg,JerrJo20,st_pct,13%,,,,,
player,201512200nyg,nyg,BeckOd00,pos,WR,,,,,
player,201512200nyg,nyg,BeckOd00,offense,75,,,,,
player,201512200nyg,nyg,BeckOd00,off_pct,100%,,,,,
player,201512200nyg,nyg,BeckOd00,defense,0,,,,,
player,201512200nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201512200nyg,nyg,BeckOd00,special_teams,4,,,,,
player,201512200nyg,nyg,BeckOd00,st_pct,11%,,,,,
player,201512200nyg,nyg,RandRu00,pos,WR,,,,,
player,201512200nyg,nyg,RandRu00,offense,75,,,,,
player,201512200nyg,nyg,RandRu00,off_pct,100%,,,,,
player,201512200nyg,nyg,RandRu00,defense,0,,,,,
player,201512200nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201512200nyg,nyg,RandRu00,special_teams,0,,,,,
player,201512200nyg,nyg,RandRu00,st_pct,0%,,,,,
player,201512200nyg,nyg,RichWe00,pos,C,,,,,
player,201512200nyg,nyg,RichWe00,offense,75,,,,,
player,201512200nyg,nyg,RichWe00,off_pct,100%,,,,,
player,201512200nyg,nyg,RichWe00,defense,0,,,,,
player,201512200nyg,nyg,RichWe00,def_pct,0%,,,,,
player,201512200nyg,nyg,RichWe00,special_teams,0,,,,,
player,201512200nyg,nyg,RichWe00,st_pct,0%,,,,,
player,201512200nyg,nyg,MannEl00,pos,QB,,,,,
player,201512200nyg,nyg,MannEl00,offense,75,,,,,
player,201512200nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201512200nyg,nyg,MannEl00,defense,0,,,,,
player,201512200nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201512200nyg,nyg,MannEl00,special_teams,0,,,,,
player,201512200nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201512200nyg,nyg,FlowEr00,pos,T,,,,,
player,201512200nyg,nyg,FlowEr00,offense,75,,,,,
player,201512200nyg,nyg,FlowEr00,off_pct,100%,,,,,
player,201512200nyg,nyg,FlowEr00,defense,0,,,,,
player,201512200nyg,nyg,FlowEr00,def_pct,0%,,,,,
player,201512200nyg,nyg,FlowEr00,special_teams,0,,,,,
player,201512200nyg,nyg,FlowEr00,st_pct,0%,,,,,
player,201512200nyg,nyg,TyexWi00,pos,TE,,,,,
player,201512200nyg,nyg,TyexWi00,offense,59,,,,,
player,201512200nyg,nyg,TyexWi00,off_pct,79%,,,,,
player,201512200nyg,nyg,TyexWi00,defense,0,,,,,
player,201512200nyg,nyg,TyexWi00,def_pct,0%,,,,,
player,201512200nyg,nyg,TyexWi00,special_teams,0,,,,,
player,201512200nyg,nyg,TyexWi00,st_pct,0%,,,,,
player,201512200nyg,nyg,NickHa01,pos,WR,,,,,
player,201512200nyg,nyg,NickHa01,offense,37,,,,,
player,201512200nyg,nyg,NickHa01,off_pct,49%,,,,,
player,201512200nyg,nyg,NickHa01,defense,0,,,,,
player,201512200nyg,nyg,NickHa01,def_pct,0%,,,,,
player,201512200nyg,nyg,NickHa01,special_teams,0,,,,,
player,201512200nyg,nyg,NickHa01,st_pct,0%,,,,,
player,201512200nyg,nyg,JennRa00,pos,RB,,,,,
player,201512200nyg,nyg,JennRa00,offense,35,,,,,
player,201512200nyg,nyg,JennRa00,off_pct,47%,,,,,
player,201512200nyg,nyg,JennRa00,defense,0,,,,,
player,201512200nyg,nyg,JennRa00,def_pct,0%,,,,,
player,201512200nyg,nyg,JennRa00,special_teams,5,,,,,
player,201512200nyg,nyg,JennRa00,st_pct,13%,,,,,
player,201512200nyg,nyg,VereSh00,pos,RB,,,,,
player,201512200nyg,nyg,VereSh00,offense,31,,,,,
player,201512200nyg,nyg,VereSh00,off_pct,41%,,,,,
player,201512200nyg,nyg,VereSh00,defense,0,,,,,
player,201512200nyg,nyg,VereSh00,def_pct,0%,,,,,
player,201512200nyg,nyg,VereSh00,special_teams,0,,,,,
player,201512200nyg,nyg,VereSh00,st_pct,0%,,,,,
player,201512200nyg,nyg,HarrDw00,pos,WR,,,,,
player,201512200nyg,nyg,HarrDw00,offense,19,,,,,
player,201512200nyg,nyg,HarrDw00,off_pct,25%,,,,,
player,201512200nyg,nyg,HarrDw00,defense,0,,,,,
player,201512200nyg,nyg,HarrDw00,def_pct,0%,,,,,
player,201512200nyg,nyg,HarrDw00,special_teams,11,,,,,
player,201512200nyg,nyg,HarrDw00,st_pct,29%,,,,,
player,201512200nyg,nyg,WhitMy00,pos,WR,,,,,
player,201512200nyg,nyg,WhitMy00,offense,13,,,,,
player,201512200nyg,nyg,WhitMy00,off_pct,17%,,,,,
player,201512200nyg,nyg,WhitMy00,defense,0,,,,,
player,201512200nyg,nyg,WhitMy00,def_pct,0%,,,,,
player,201512200nyg,nyg,WhitMy00,special_teams,0,,,,,
player,201512200nyg,nyg,WhitMy00,st_pct,0%,,,,,
player,201512200nyg,nyg,CunnJe00,pos,TE,,,,,
player,201512200nyg,nyg,CunnJe00,offense,12,,,,,
player,201512200nyg,nyg,CunnJe00,off_pct,16%,,,,,
player,201512200nyg,nyg,CunnJe00,defense,0,,,,,
player,201512200nyg,nyg,CunnJe00,def_pct,0%,,,,,
player,201512200nyg,nyg,CunnJe00,special_teams,0,,,,,
player,201512200nyg,nyg,CunnJe00,st_pct,0%,,,,,
player,201512200nyg,nyg,WhitNi01,pos,FB,,,,,
player,201512200nyg,nyg,WhitNi01,offense,7,,,,,
player,201512200nyg,nyg,WhitNi01,off_pct,9%,,,,,
player,201512200nyg,nyg,WhitNi01,defense,10,,,,,
player,201512200nyg,nyg,WhitNi01,def_pct,13%,,,,,
player,201512200nyg,nyg,WhitNi01,special_teams,23,,,,,
player,201512200nyg,nyg,WhitNi01,st_pct,61%,,,,,
player,201512200nyg,nyg,WillAn00,pos,RB,,,,,
player,201512200nyg,nyg,WillAn00,offense,7,,,,,
player,201512200nyg,nyg,WillAn00,off_pct,9%,,,,,
player,201512200nyg,nyg,WillAn00,defense,0,,,,,
player,201512200nyg,nyg,WillAn00,def_pct,0%,,,,,
player,201512200nyg,nyg,WillAn00,special_teams,19,,,,,
player,201512200nyg,nyg,WillAn00,st_pct,50%,,,,,
player,201512200nyg,nyg,HartBo00,pos,T,,,,,
player,201512200nyg,nyg,HartBo00,offense,5,,,,,
player,201512200nyg,nyg,HartBo00,off_pct,7%,,,,,
player,201512200nyg,nyg,HartBo00,defense,0,,,,,
player,201512200nyg,nyg,HartBo00,def_pct,0%,,,,,
player,201512200nyg,nyg,HartBo00,special_teams,5,,,,,
player,201512200nyg,nyg,HartBo00,st_pct,13%,,,,,
player,201512200nyg,nyg,AmukPr00,pos,CB,,,,,
player,201512200nyg,nyg,AmukPr00,offense,0,,,,,
player,201512200nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201512200nyg,nyg,AmukPr00,defense,73,,,,,
player,201512200nyg,nyg,AmukPr00,def_pct,95%,,,,,
player,201512200nyg,nyg,AmukPr00,special_teams,14,,,,,
player,201512200nyg,nyg,AmukPr00,st_pct,37%,,,,,
player,201512200nyg,nyg,PierJa99,pos,DE,,,,,
player,201512200nyg,nyg,PierJa99,offense,0,,,,,
player,201512200nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201512200nyg,nyg,PierJa99,defense,73,,,,,
player,201512200nyg,nyg,PierJa99,def_pct,95%,,,,,
player,201512200nyg,nyg,PierJa99,special_teams,7,,,,,
player,201512200nyg,nyg,PierJa99,st_pct,18%,,,,,
player,201512200nyg,nyg,DahlCr99,pos,SS,,,,,
player,201512200nyg,nyg,DahlCr99,offense,0,,,,,
player,201512200nyg,nyg,DahlCr99,off_pct,0%,,,,,
player,201512200nyg,nyg,DahlCr99,defense,72,,,,,
player,201512200nyg,nyg,DahlCr99,def_pct,94%,,,,,
player,201512200nyg,nyg,DahlCr99,special_teams,21,,,,,
player,201512200nyg,nyg,DahlCr99,st_pct,55%,,,,,
player,201512200nyg,nyg,CollLa00,pos,FS,,,,,
player,201512200nyg,nyg,CollLa00,offense,0,,,,,
player,201512200nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201512200nyg,nyg,CollLa00,defense,70,,,,,
player,201512200nyg,nyg,CollLa00,def_pct,91%,,,,,
player,201512200nyg,nyg,CollLa00,special_teams,12,,,,,
player,201512200nyg,nyg,CollLa00,st_pct,32%,,,,,
player,201512200nyg,nyg,AyerRo99,pos,DE,,,,,
player,201512200nyg,nyg,AyerRo99,offense,0,,,,,
player,201512200nyg,nyg,AyerRo99,off_pct,0%,,,,,
player,201512200nyg,nyg,AyerRo99,defense,61,,,,,
player,201512200nyg,nyg,AyerRo99,def_pct,79%,,,,,
player,201512200nyg,nyg,AyerRo99,special_teams,0,,,,,
player,201512200nyg,nyg,AyerRo99,st_pct,0%,,,,,
player,201512200nyg,nyg,RodgDo99,pos,CB,,,,,
player,201512200nyg,nyg,RodgDo99,offense,0,,,,,
player,201512200nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201512200nyg,nyg,RodgDo99,defense,59,,,,,
player,201512200nyg,nyg,RodgDo99,def_pct,77%,,,,,
player,201512200nyg,nyg,RodgDo99,special_teams,14,,,,,
player,201512200nyg,nyg,RodgDo99,st_pct,37%,,,,,
player,201512200nyg,nyg,JenkCu20,pos,DE,,,,,
player,201512200nyg,nyg,JenkCu20,offense,0,,,,,
player,201512200nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201512200nyg,nyg,JenkCu20,defense,56,,,,,
player,201512200nyg,nyg,JenkCu20,def_pct,73%,,,,,
player,201512200nyg,nyg,JenkCu20,special_teams,0,,,,,
player,201512200nyg,nyg,JenkCu20,st_pct,0%,,,,,
player,201512200nyg,nyg,CasiJo99,pos,LB,,,,,
player,201512200nyg,nyg,CasiJo99,offense,0,,,,,
player,201512200nyg,nyg,CasiJo99,off_pct,0%,,,,,
player,201512200nyg,nyg,CasiJo99,defense,54,,,,,
player,201512200nyg,nyg,CasiJo99,def_pct,70%,,,,,
player,201512200nyg,nyg,CasiJo99,special_teams,16,,,,,
