game,2015,7,20151025,201510250oti,atl,"Atlanta Falcons",10,oti,"Tennessee Titans",7
player,201510250oti,oti,MorgDe99,tackles_loss,1,,,,,
player,201510250oti,oti,MorgDe99,qb_hits,1,,,,,
player,201510250oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201510250oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201510250oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201510250oti,oti,StapJu00,def_int,0,,,,,
player,201510250oti,oti,StapJu00,def_int_yds,0,,,,,
player,201510250oti,oti,StapJu00,def_int_td,0,,,,,
player,201510250oti,oti,StapJu00,def_int_long,0,,,,,
player,201510250oti,oti,StapJu00,pass_defended,0,,,,,
player,201510250oti,oti,StapJu00,sacks,0.0,,,,,
player,201510250oti,oti,StapJu00,tackles_combined,1,,,,,
player,201510250oti,oti,StapJu00,tackles_solo,1,,,,,
player,201510250oti,oti,StapJu00,tackles_assists,0,,,,,
player,201510250oti,oti,StapJu00,tackles_loss,0,,,,,
player,201510250oti,oti,StapJu00,qb_hits,0,,,,,
player,201510250oti,oti,StapJu00,fumbles_rec,0,,,,,
player,201510250oti,oti,StapJu00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,StapJu00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,StapJu00,fumbles_forced,0,,,,,
player,201510250oti,oti,SupePh00,def_int,0,,,,,
player,201510250oti,oti,SupePh00,def_int_yds,0,,,,,
player,201510250oti,oti,SupePh00,def_int_td,0,,,,,
player,201510250oti,oti,SupePh00,def_int_long,0,,,,,
player,201510250oti,oti,SupePh00,pass_defended,0,,,,,
player,201510250oti,oti,SupePh00,sacks,0.0,,,,,
player,201510250oti,oti,SupePh00,tackles_combined,1,,,,,
player,201510250oti,oti,SupePh00,tackles_solo,0,,,,,
player,201510250oti,oti,SupePh00,tackles_assists,1,,,,,
player,201510250oti,oti,SupePh00,tackles_loss,0,,,,,
player,201510250oti,oti,SupePh00,qb_hits,0,,,,,
player,201510250oti,oti,SupePh00,fumbles_rec,0,,,,,
player,201510250oti,oti,SupePh00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,SupePh00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,SupePh00,fumbles_forced,0,,,,,
player,201510250oti,oti,WoodAl99,def_int,0,,,,,
player,201510250oti,oti,WoodAl99,def_int_yds,0,,,,,
player,201510250oti,oti,WoodAl99,def_int_td,0,,,,,
player,201510250oti,oti,WoodAl99,def_int_long,0,,,,,
player,201510250oti,oti,WoodAl99,pass_defended,0,,,,,
player,201510250oti,oti,WoodAl99,sacks,0.0,,,,,
player,201510250oti,oti,WoodAl99,tackles_combined,1,,,,,
player,201510250oti,oti,WoodAl99,tackles_solo,1,,,,,
player,201510250oti,oti,WoodAl99,tackles_assists,0,,,,,
player,201510250oti,oti,WoodAl99,tackles_loss,0,,,,,
player,201510250oti,oti,WoodAl99,qb_hits,0,,,,,
player,201510250oti,oti,WoodAl99,fumbles_rec,0,,,,,
player,201510250oti,oti,WoodAl99,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,WoodAl99,fumbles_rec_td,0,,,,,
player,201510250oti,oti,WoodAl99,fumbles_forced,0,,,,,
player,201510250oti,oti,HuffMa00,def_int,0,,,,,
player,201510250oti,oti,HuffMa00,def_int_yds,0,,,,,
player,201510250oti,oti,HuffMa00,def_int_td,0,,,,,
player,201510250oti,oti,HuffMa00,def_int_long,0,,,,,
player,201510250oti,oti,HuffMa00,pass_defended,1,,,,,
player,201510250oti,oti,HuffMa00,sacks,0.0,,,,,
player,201510250oti,oti,HuffMa00,tackles_combined,0,,,,,
player,201510250oti,oti,HuffMa00,tackles_solo,0,,,,,
player,201510250oti,oti,HuffMa00,tackles_assists,0,,,,,
player,201510250oti,oti,HuffMa00,tackles_loss,0,,,,,
player,201510250oti,oti,HuffMa00,qb_hits,0,,,,,
player,201510250oti,oti,HuffMa00,fumbles_rec,0,,,,,
player,201510250oti,oti,HuffMa00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,HuffMa00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,HuffMa00,fumbles_forced,0,,,,,
player,201510250oti,oti,RiggCo00,def_int,0,,,,,
player,201510250oti,oti,RiggCo00,def_int_yds,0,,,,,
player,201510250oti,oti,RiggCo00,def_int_td,0,,,,,
player,201510250oti,oti,RiggCo00,def_int_long,0,,,,,
player,201510250oti,oti,RiggCo00,pass_defended,1,,,,,
player,201510250oti,oti,RiggCo00,sacks,0.0,,,,,
player,201510250oti,oti,RiggCo00,tackles_combined,0,,,,,
player,201510250oti,oti,RiggCo00,tackles_solo,0,,,,,
player,201510250oti,oti,RiggCo00,tackles_assists,0,,,,,
player,201510250oti,oti,RiggCo00,tackles_loss,0,,,,,
player,201510250oti,oti,RiggCo00,qb_hits,0,,,,,
player,201510250oti,oti,RiggCo00,fumbles_rec,0,,,,,
player,201510250oti,oti,RiggCo00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,RiggCo00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,RiggCo00,fumbles_forced,0,,,,,
player,201510250oti,atl,WeemEr00,kick_ret,1,,,,,
player,201510250oti,atl,WeemEr00,kick_ret_yds,28,,,,,
player,201510250oti,atl,WeemEr00,kick_ret_yds_per_ret,28.0,,,,,
player,201510250oti,atl,WeemEr00,kick_ret_td,0,,,,,
player,201510250oti,atl,WeemEr00,kick_ret_long,28,,,,,
player,201510250oti,atl,WeemEr00,punt_ret,1,,,,,
player,201510250oti,atl,WeemEr00,punt_ret_yds,12,,,,,
player,201510250oti,atl,WeemEr00,punt_ret_yds_per_ret,12.0,,,,,
player,201510250oti,atl,WeemEr00,punt_ret_td,0,,,,,
player,201510250oti,atl,WeemEr00,punt_ret_long,12,,,,,
player,201510250oti,oti,SankBi00,kick_ret,1,,,,,
player,201510250oti,oti,SankBi00,kick_ret_yds,27,,,,,
player,201510250oti,oti,SankBi00,kick_ret_yds_per_ret,27.0,,,,,
player,201510250oti,oti,SankBi00,kick_ret_td,0,,,,,
player,201510250oti,oti,SankBi00,kick_ret_long,27,,,,,
player,201510250oti,oti,SankBi00,punt_ret,0,,,,,
player,201510250oti,oti,SankBi00,punt_ret_yds,0,,,,,
player,201510250oti,oti,SankBi00,punt_ret_yds_per_ret,,,,,,
player,201510250oti,oti,SankBi00,punt_ret_td,0,,,,,
player,201510250oti,oti,SankBi00,punt_ret_long,0,,,,,
player,201510250oti,atl,bryanmat01,xpm,1,,,,,
player,201510250oti,atl,bryanmat01,xpa,1,,,,,
player,201510250oti,atl,bryanmat01,fgm,1,,,,,
player,201510250oti,atl,bryanmat01,fga,2,,,,,
player,201510250oti,atl,bryanmat01,punt,0,,,,,
player,201510250oti,atl,bryanmat01,punt_yds,0,,,,,
player,201510250oti,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201510250oti,atl,bryanmat01,punt_long,0,,,,,
player,201510250oti,atl,BoshMa00,xpm,,,,,,
player,201510250oti,atl,BoshMa00,xpa,,,,,,
player,201510250oti,atl,BoshMa00,fgm,,,,,,
player,201510250oti,atl,BoshMa00,fga,,,,,,
player,201510250oti,atl,BoshMa00,punt,4,,,,,
player,201510250oti,atl,BoshMa00,punt_yds,174,,,,,
player,201510250oti,atl,BoshMa00,punt_yds_per_punt,43.5,,,,,
player,201510250oti,atl,BoshMa00,punt_long,53,,,,,
player,201510250oti,oti,SuccRy44,xpm,1,,,,,
player,201510250oti,oti,SuccRy44,xpa,1,,,,,
player,201510250oti,oti,SuccRy44,fgm,,,,,,
player,201510250oti,oti,SuccRy44,fga,,,,,,
player,201510250oti,oti,SuccRy44,punt,0,,,,,
player,201510250oti,oti,SuccRy44,punt_yds,0,,,,,
player,201510250oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201510250oti,oti,SuccRy44,punt_long,0,,,,,
player,201510250oti,oti,KernBr20,xpm,,,,,,
player,201510250oti,oti,KernBr20,xpa,,,,,,
player,201510250oti,oti,KernBr20,fgm,,,,,,
player,201510250oti,oti,KernBr20,fga,,,,,,
player,201510250oti,oti,KernBr20,punt,7,,,,,
player,201510250oti,oti,KernBr20,punt_yds,305,,,,,
player,201510250oti,oti,KernBr20,punt_yds_per_punt,43.6,,,,,
player,201510250oti,oti,KernBr20,punt_long,54,,,,,
player,201510250oti,oti,WarmCh00,pos,G,,,,,
player,201510250oti,oti,WarmCh00,offense,54,,,,,
player,201510250oti,oti,WarmCh00,off_pct,100%,,,,,
player,201510250oti,oti,WarmCh00,defense,0,,,,,
player,201510250oti,oti,WarmCh00,def_pct,0%,,,,,
player,201510250oti,oti,WarmCh00,special_teams,1,,,,,
player,201510250oti,oti,WarmCh00,st_pct,5%,,,,,
player,201510250oti,oti,BellBy00,pos,G,,,,,
player,201510250oti,oti,BellBy00,offense,54,,,,,
player,201510250oti,oti,BellBy00,off_pct,100%,,,,,
player,201510250oti,oti,BellBy00,defense,0,,,,,
player,201510250oti,oti,BellBy00,def_pct,0%,,,,,
player,201510250oti,oti,BellBy00,special_teams,1,,,,,
player,201510250oti,oti,BellBy00,st_pct,5%,,,,,
player,201510250oti,oti,MettZa00,pos,QB,,,,,
player,201510250oti,oti,MettZa00,offense,54,,,,,
player,201510250oti,oti,MettZa00,off_pct,100%,,,,,
player,201510250oti,oti,MettZa00,defense,0,,,,,
player,201510250oti,oti,MettZa00,def_pct,0%,,,,,
player,201510250oti,oti,MettZa00,special_teams,0,,,,,
player,201510250oti,oti,MettZa00,st_pct,0%,,,,,
player,201510250oti,oti,PoutJe00,pos,T,,,,,
player,201510250oti,oti,PoutJe00,offense,54,,,,,
player,201510250oti,oti,PoutJe00,off_pct,100%,,,,,
player,201510250oti,oti,PoutJe00,defense,0,,,,,
player,201510250oti,oti,PoutJe00,def_pct,0%,,,,,
player,201510250oti,oti,PoutJe00,special_teams,0,,,,,
player,201510250oti,oti,PoutJe00,st_pct,0%,,,,,
player,201510250oti,oti,LewaTa00,pos,T,,,,,
player,201510250oti,oti,LewaTa00,offense,53,,,,,
player,201510250oti,oti,LewaTa00,off_pct,98%,,,,,
player,201510250oti,oti,LewaTa00,defense,0,,,,,
player,201510250oti,oti,LewaTa00,def_pct,0%,,,,,
player,201510250oti,oti,LewaTa00,special_teams,0,,,,,
player,201510250oti,oti,LewaTa00,st_pct,0%,,,,,
player,201510250oti,oti,HuntJu00,pos,WR,,,,,
player,201510250oti,oti,HuntJu00,offense,51,,,,,
player,201510250oti,oti,HuntJu00,off_pct,94%,,,,,
player,201510250oti,oti,HuntJu00,defense,0,,,,,
player,201510250oti,oti,HuntJu00,def_pct,0%,,,,,
player,201510250oti,oti,HuntJu00,special_teams,0,,,,,
player,201510250oti,oti,HuntJu00,st_pct,0%,,,,,
player,201510250oti,oti,WrigKe01,pos,WR,,,,,
player,201510250oti,oti,WrigKe01,offense,40,,,,,
player,201510250oti,oti,WrigKe01,off_pct,74%,,,,,
player,201510250oti,oti,WrigKe01,defense,0,,,,,
player,201510250oti,oti,WrigKe01,def_pct,0%,,,,,
player,201510250oti,oti,WrigKe01,special_teams,0,,,,,
player,201510250oti,oti,WrigKe01,st_pct,0%,,,,,
player,201510250oti,oti,McClDe00,pos,RB,,,,,
player,201510250oti,oti,McClDe00,offense,39,,,,,
player,201510250oti,oti,McClDe00,off_pct,72%,,,,,
player,201510250oti,oti,McClDe00,defense,0,,,,,
player,201510250oti,oti,McClDe00,def_pct,0%,,,,,
player,201510250oti,oti,McClDe00,special_teams,4,,,,,
player,201510250oti,oti,McClDe00,st_pct,19%,,,,,
player,201510250oti,oti,WalkHu00,pos,TE,,,,,
player,201510250oti,oti,WalkHu00,offense,39,,,,,
player,201510250oti,oti,WalkHu00,off_pct,72%,,,,,
player,201510250oti,oti,WalkHu00,defense,0,,,,,
player,201510250oti,oti,WalkHu00,def_pct,0%,,,,,
player,201510250oti,oti,WalkHu00,special_teams,0,,,,,
player,201510250oti,oti,WalkHu00,st_pct,0%,,,,,
player,201510250oti,oti,GreeDo00,pos,WR,,,,,
player,201510250oti,oti,GreeDo00,offense,36,,,,,
player,201510250oti,oti,GreeDo00,off_pct,67%,,,,,
player,201510250oti,oti,GreeDo00,defense,0,,,,,
player,201510250oti,oti,GreeDo00,def_pct,0%,,,,,
player,201510250oti,oti,GreeDo00,special_teams,0,,,,,
player,201510250oti,oti,GreeDo00,st_pct,0%,,,,,
player,201510250oti,oti,GallAn00,pos,C,,,,,
player,201510250oti,oti,GallAn00,offense,31,,,,,
player,201510250oti,oti,GallAn00,off_pct,57%,,,,,
player,201510250oti,oti,GallAn00,defense,0,,,,,
player,201510250oti,oti,GallAn00,def_pct,0%,,,,,
player,201510250oti,oti,GallAn00,special_teams,0,,,,,
player,201510250oti,oti,GallAn00,st_pct,0%,,,,,
player,201510250oti,oti,LoonJo01,pos,C,,,,,
player,201510250oti,oti,LoonJo01,offense,23,,,,,
player,201510250oti,oti,LoonJo01,off_pct,43%,,,,,
player,201510250oti,oti,LoonJo01,defense,0,,,,,
player,201510250oti,oti,LoonJo01,def_pct,0%,,,,,
player,201510250oti,oti,LoonJo01,special_teams,0,,,,,
player,201510250oti,oti,LoonJo01,st_pct,0%,,,,,
player,201510250oti,oti,FasaAn00,pos,TE,,,,,
player,201510250oti,oti,FasaAn00,offense,22,,,,,
player,201510250oti,oti,FasaAn00,off_pct,41%,,,,,
player,201510250oti,oti,FasaAn00,defense,0,,,,,
player,201510250oti,oti,FasaAn00,def_pct,0%,,,,,
player,201510250oti,oti,FasaAn00,special_teams,0,,,,,
player,201510250oti,oti,FasaAn00,st_pct,0%,,,,,
player,201510250oti,oti,AndrAn00,pos,RB,,,,,
player,201510250oti,oti,AndrAn00,offense,17,,,,,
player,201510250oti,oti,AndrAn00,off_pct,31%,,,,,
player,201510250oti,oti,AndrAn00,defense,0,,,,,
player,201510250oti,oti,AndrAn00,def_pct,0%,,,,,
player,201510250oti,oti,AndrAn00,special_teams,5,,,,,
player,201510250oti,oti,AndrAn00,st_pct,24%,,,,,
player,201510250oti,oti,StevCr00,pos,TE,,,,,
player,201510250oti,oti,StevCr00,offense,14,,,,,
player,201510250oti,oti,StevCr00,off_pct,26%,,,,,
player,201510250oti,oti,StevCr00,defense,0,,,,,
player,201510250oti,oti,StevCr00,def_pct,0%,,,,,
player,201510250oti,oti,StevCr00,special_teams,1,,,,,
player,201510250oti,oti,StevCr00,st_pct,5%,,,,,
player,201510250oti,oti,SupePh00,pos,TE,,,,,
player,201510250oti,oti,SupePh00,offense,6,,,,,
player,201510250oti,oti,SupePh00,off_pct,11%,,,,,
player,201510250oti,oti,SupePh00,defense,0,,,,,
player,201510250oti,oti,SupePh00,def_pct,0%,,,,,
player,201510250oti,oti,SupePh00,special_teams,15,,,,,
player,201510250oti,oti,SupePh00,st_pct,71%,,,,,
player,201510250oti,oti,FowlJa00,pos,FB,,,,,
player,201510250oti,oti,FowlJa00,offense,3,,,,,
player,201510250oti,oti,FowlJa00,off_pct,6%,,,,,
player,201510250oti,oti,FowlJa00,defense,0,,,,,
player,201510250oti,oti,FowlJa00,def_pct,0%,,,,,
player,201510250oti,oti,FowlJa00,special_teams,14,,,,,
player,201510250oti,oti,FowlJa00,st_pct,67%,,,,,
player,201510250oti,oti,SankBi00,pos,RB,,,,,
player,201510250oti,oti,SankBi00,offense,2,,,,,
player,201510250oti,oti,SankBi00,off_pct,4%,,,,,
player,201510250oti,oti,SankBi00,defense,0,,,,,
player,201510250oti,oti,SankBi00,def_pct,0%,,,,,
player,201510250oti,oti,SankBi00,special_teams,3,,,,,
player,201510250oti,oti,SankBi00,st_pct,14%,,,,,
player,201510250oti,oti,MereJa20,pos,T,,,,,
player,201510250oti,oti,MereJa20,offense,1,,,,,
player,201510250oti,oti,MereJa20,off_pct,2%,,,,,
player,201510250oti,oti,MereJa20,defense,0,,,,,
player,201510250oti,oti,MereJa20,def_pct,0%,,,,,
player,201510250oti,oti,MereJa20,special_teams,1,,,,,
player,201510250oti,oti,MereJa20,st_pct,5%,,,,,
player,201510250oti,oti,RichRi00,pos,WR,,,,,
player,201510250oti,oti,RichRi00,offense,1,,,,,
player,201510250oti,oti,RichRi00,off_pct,2%,,,,,
player,201510250oti,oti,RichRi00,defense,0,,,,,
player,201510250oti,oti,RichRi00,def_pct,0%,,,,,
player,201510250oti,oti,RichRi00,special_teams,0,,,,,
player,201510250oti,oti,RichRi00,st_pct,0%,,,,,
player,201510250oti,oti,WillAv00,pos,LB,,,,,
player,201510250oti,oti,WillAv00,offense,0,,,,,
player,201510250oti,oti,WillAv00,off_pct,0%,,,,,
player,201510250oti,oti,WillAv00,defense,75,,,,,
player,201510250oti,oti,WillAv00,def_pct,100%,,,,,
player,201510250oti,oti,WillAv00,special_teams,4,,,,,
player,201510250oti,oti,WillAv00,st_pct,19%,,,,,
player,201510250oti,oti,SearDa00,pos,SS,,,,,
player,201510250oti,oti,SearDa00,offense,0,,,,,
player,201510250oti,oti,SearDa00,off_pct,0%,,,,,
player,201510250oti,oti,SearDa00,defense,75,,,,,
player,201510250oti,oti,SearDa00,def_pct,100%,,,,,
player,201510250oti,oti,SearDa00,special_teams,3,,,,,
player,201510250oti,oti,SearDa00,st_pct,14%,,,,,
player,201510250oti,oti,SensCo00,pos,CB,,,,,
player,201510250oti,oti,SensCo00,offense,0,,,,,
player,201510250oti,oti,SensCo00,off_pct,0%,,,,,
player,201510250oti,oti,SensCo00,defense,73,,,,,
player,201510250oti,oti,SensCo00,def_pct,97%,,,,,
player,201510250oti,oti,SensCo00,special_teams,9,,,,,
player,201510250oti,oti,SensCo00,st_pct,43%,,,,,
player,201510250oti,oti,MorgDe99,pos,LB,,,,,
player,201510250oti,oti,MorgDe99,offense,0,,,,,
player,201510250oti,oti,MorgDe99,off_pct,0%,,,,,
player,201510250oti,oti,MorgDe99,defense,72,,,,,
player,201510250oti,oti,MorgDe99,def_pct,96%,,,,,
player,201510250oti,oti,MorgDe99,special_teams,4,,,,,
player,201510250oti,oti,MorgDe99,st_pct,19%,,,,,
player,201510250oti,oti,OrakBr99,pos,LB,,,,,
player,201510250oti,oti,OrakBr99,offense,0,,,,,
player,201510250oti,oti,OrakBr99,off_pct,0%,,,,,
player,201510250oti,oti,OrakBr99,defense,69,,,,,
player,201510250oti,oti,OrakBr99,def_pct,92%,,,,,
player,201510250oti,oti,OrakBr99,special_teams,4,,,,,
player,201510250oti,oti,OrakBr99,st_pct,19%,,,,,
player,201510250oti,oti,CaseJu00,pos,DT,,,,,
player,201510250oti,oti,CaseJu00,offense,0,,,,,
player,201510250oti,oti,CaseJu00,off_pct,0%,,,,,
player,201510250oti,oti,CaseJu00,defense,60,,,,,
player,201510250oti,oti,CaseJu00,def_pct,80%,,,,,
player,201510250oti,oti,CaseJu00,special_teams,4,,,,,
player,201510250oti,oti,CaseJu00,st_pct,19%,,,,,
player,201510250oti,oti,StafDa00,pos,SS,,,,,
player,201510250oti,oti,StafDa00,offense,0,,,,,
player,201510250oti,oti,StafDa00,off_pct,0%,,,,,
player,201510250oti,oti,StafDa00,defense,57,,,,,
player,201510250oti,oti,StafDa00,def_pct,76%,,,,,
player,201510250oti,oti,StafDa00,special_teams,19,,,,,
player,201510250oti,oti,StafDa00,st_pct,90%,,,,,
player,201510250oti,oti,JoneDa04,pos,DE,,,,,
player,201510250oti,oti,JoneDa04,offense,0,,,,,
player,201510250oti,oti,JoneDa04,off_pct,0%,,,,,
player,201510250oti,oti,JoneDa04,defense,51,,,,,
player,201510250oti,oti,JoneDa04,def_pct,68%,,,,,
player,201510250oti,oti,JoneDa04,special_teams,4,,,,,
player,201510250oti,oti,JoneDa04,st_pct,19%,,,,,
player,201510250oti,oti,WoodAl99,pos,NT,,,,,
player,201510250oti,oti,WoodAl99,offense,0,,,,,
player,201510250oti,oti,WoodAl99,off_pct,0%,,,,,
player,201510250oti,oti,WoodAl99,defense,49,,,,,
player,201510250oti,oti,WoodAl99,def_pct,65%,,,,,
player,201510250oti,oti,WoodAl99,special_teams,5,,,,,
player,201510250oti,oti,WoodAl99,st_pct,24%,,,,,
player,201510250oti,oti,WrehBl00,pos,CB,,,,,
player,201510250oti,oti,WrehBl00,offense,0,,,,,
player,201510250oti,oti,WrehBl00,off_pct,0%,,,,,
player,201510250oti,oti,WrehBl00,defense,47,,,,,
player,201510250oti,oti,WrehBl00,def_pct,63%,,,,,
player,201510250oti,oti,WrehBl00,special_teams,17,,,,,
player,201510250oti,oti,WrehBl00,st_pct,81%,,,,,
player,201510250oti,oti,McCoJa99,pos,CB,,,,,
player,201510250oti,oti,McCoJa99,offense,0,,,,,
player,201510250oti,oti,McCoJa99,off_pct,0%,,,,,
player,201510250oti,oti,McCoJa99,defense,47,,,,,
player,201510250oti,oti,McCoJa99,def_pct,63%,,,,,
player,201510250oti,oti,McCoJa99,special_teams,0,,,,,
player,201510250oti,oti,McCoJa99,st_pct,0%,,,,,
player,201510250oti,oti,WoodWe20,pos,LB,,,,,
player,201510250oti,oti,WoodWe20,offense,0,,,,,
player,201510250oti,oti,WoodWe20,off_pct,0%,,,,,
player,201510250oti,oti,WoodWe20,defense,42,,,,,
player,201510250oti,oti,WoodWe20,def_pct,56%,,,,,
player,201510250oti,oti,WoodWe20,special_teams,12,,,,,
player,201510250oti,oti,WoodWe20,st_pct,57%,,,,,
player,201510250oti,oti,BrowZa00,pos,LB,,,,,
player,201510250oti,oti,BrowZa00,offense,0,,,,,
player,201510250oti,oti,BrowZa00,off_pct,0%,,,,,
player,201510250oti,oti,BrowZa00,defense,33,,,,,
player,201510250oti,oti,BrowZa00,def_pct,44%,,,,,
player,201510250oti,oti,BrowZa00,special_teams,0,,,,,
player,201510250oti,oti,BrowZa00,st_pct,0%,,,,,
player,201510250oti,oti,RiggCo00,pos,CB,,,,,
player,201510250oti,oti,RiggCo00,offense,0,,,,,
player,201510250oti,oti,RiggCo00,off_pct,0%,,,,,
player,201510250oti,oti,RiggCo00,defense,16,,,,,
player,201510250oti,oti,RiggCo00,def_pct,21%,,,,,
player,201510250oti,oti,RiggCo00,special_teams,13,,,,,
player,201510250oti,oti,RiggCo00,st_pct,62%,,,,,
player,201510250oti,oti,BlacAn00,pos,DE,,,,,
player,201510250oti,oti,BlacAn00,offense,0,,,,,
player,201510250oti,oti,BlacAn00,off_pct,0%,,,,,
player,201510250oti,oti,BlacAn00,defense,16,,,,,
player,201510250oti,oti,BlacAn00,def_pct,21%,,,,,
player,201510250oti,oti,BlacAn00,special_teams,5,,,,,
player,201510250oti,oti,BlacAn00,st_pct,24%,,,,,
player,201510250oti,oti,KlugKa00,pos,DT,,,,,
player,201510250oti,oti,KlugKa00,offense,0,,,,,
player,201510250oti,oti,KlugKa00,off_pct,0%,,,,,
player,201510250oti,oti,KlugKa00,defense,14,,,,,
player,201510250oti,oti,KlugKa00,def_pct,19%,,,,,
player,201510250oti,oti,KlugKa00,special_teams,6,,,,,
player,201510250oti,oti,KlugKa00,st_pct,29%,,,,,
player,201510250oti,oti,MartMi01,pos,DT,,,,,
player,201510250oti,oti,MartMi01,offense,0,,,,,
player,201510250oti,oti,MartMi01,off_pct,0%,,,,,
player,201510250oti,oti,MartMi01,defense,12,,,,,
player,201510250oti,oti,MartMi01,def_pct,16%,,,,,
player,201510250oti,oti,MartMi01,special_teams,0,,,,,
player,201510250oti,oti,MartMi01,st_pct,0%,,,,,
player,201510250oti,oti,BassDa00,pos,LB,,,,,
player,201510250oti,oti,BassDa00,offense,0,,,,,
player,201510250oti,oti,BassDa00,off_pct,0%,,,,,
player,201510250oti,oti,BassDa00,defense,9,,,,,
player,201510250oti,oti,BassDa00,def_pct,12%,,,,,
player,201510250oti,oti,BassDa00,special_teams,5,,,,,
player,201510250oti,oti,BassDa00,st_pct,24%,,,,,
player,201510250oti,oti,PitoRo00,pos,DE,,,,,
player,201510250oti,oti,PitoRo00,offense,0,,,,,
player,201510250oti,oti,PitoRo00,off_pct,0%,,,,,
player,201510250oti,oti,PitoRo00,defense,6,,,,,
player,201510250oti,oti,PitoRo00,def_pct,8%,,,,,
player,201510250oti,oti,PitoRo00,special_teams,0,,,,,
player,201510250oti,oti,PitoRo00,st_pct,0%,,,,,
player,201510250oti,oti,HuffMa00,pos,FS,,,,,
player,201510250oti,oti,HuffMa00,offense,0,,,,,
player,201510250oti,oti,HuffMa00,off_pct,0%,,,,,
player,201510250oti,oti,HuffMa00,defense,2,,,,,
player,201510250oti,oti,HuffMa00,def_pct,3%,,,,,
player,201510250oti,oti,HuffMa00,special_teams,19,,,,,
player,201510250oti,oti,HuffMa00,st_pct,90%,,,,,
player,201510250oti,oti,JohnSt02,pos,LB,,,,,
player,201510250oti,oti,JohnSt02,offense,0,,,,,
player,201510250oti,oti,JohnSt02,off_pct,0%,,,,,
player,201510250oti,oti,JohnSt02,defense,0,,,,,
player,201510250oti,oti,JohnSt02,def_pct,0%,,,,,
player,201510250oti,oti,JohnSt02,special_teams,16,,,,,
player,201510250oti,oti,JohnSt02,st_pct,76%,,,,,
player,201510250oti,oti,StapJu00,pos,LB,,,,,
player,201510250oti,oti,StapJu00,offense,0,,,,,
player,201510250oti,oti,StapJu00,off_pct,0%,,,,,
player,201510250oti,oti,StapJu00,defense,0,,,,,
player,201510250oti,oti,StapJu00,def_pct,0%,,,,,
player,201510250oti,oti,StapJu00,special_teams,16,,,,,
player,201510250oti,oti,StapJu00,st_pct,76%,,,,,
player,201510250oti,oti,BrinBe00,pos,LS,,,,,
player,201510250oti,oti,BrinBe00,offense,0,,,,,
player,201510250oti,oti,BrinBe00,off_pct,0%,,,,,
player,201510250oti,oti,BrinBe00,defense,0,,,,,
player,201510250oti,oti,BrinBe00,def_pct,0%,,,,,
player,201510250oti,oti,BrinBe00,special_teams,9,,,,,
player,201510250oti,oti,BrinBe00,st_pct,43%,,,,,
player,201510250oti,oti,KernBr20,pos,P,,,,,
player,201510250oti,oti,KernBr20,offense,0,,,,,
player,201510250oti,oti,KernBr20,off_pct,0%,,,,,
player,201510250oti,oti,KernBr20,defense,0,,,,,
player,201510250oti,oti,KernBr20,def_pct,0%,,,,,
player,201510250oti,oti,KernBr20,special_teams,9,,,,,
player,201510250oti,oti,KernBr20,st_pct,43%,,,,,
player,201510250oti,oti,SuccRy44,pos,K,,,,,
player,201510250oti,oti,SuccRy44,offense,0,,,,,
player,201510250oti,oti,SuccRy44,off_pct,0%,,,,,
player,201510250oti,oti,SuccRy44,defense,0,,,,,
player,201510250oti,oti,SuccRy44,def_pct,0%,,,,,
player,201510250oti,oti,SuccRy44,special_teams,3,,,,,
player,201510250oti,oti,SuccRy44,st_pct,14%,,,,,
player,201510250oti,atl,LeviAn20,pos,G,,,,,
player,201510250oti,atl,LeviAn20,offense,75,,,,,
player,201510250oti,atl,LeviAn20,off_pct,100%,,,,,
player,201510250oti,atl,LeviAn20,defense,0,,,,,
player,201510250oti,atl,LeviAn20,def_pct,0%,,,,,
player,201510250oti,atl,LeviAn20,special_teams,3,,,,,
player,201510250oti,atl,LeviAn20,st_pct,14%,,,,,
player,201510250oti,atl,ChesCh21,pos,G,,,,,
player,201510250oti,atl,ChesCh21,offense,75,,,,,
player,201510250oti,atl,ChesCh21,off_pct,100%,,,,,
player,201510250oti,atl,ChesCh21,defense,0,,,,,
player,201510250oti,atl,ChesCh21,def_pct,0%,,,,,
player,201510250oti,atl,ChesCh21,special_teams,3,,,,,
player,201510250oti,atl,ChesCh21,st_pct,14%,,,,,
player,201510250oti,atl,SchrRy00,pos,T,,,,,
player,201510250oti,atl,SchrRy00,offense,75,,,,,
player,201510250oti,atl,SchrRy00,off_pct,100%,,,,,
