game,2015,2,20150920,201509200car,htx,"Houston Texans",17,car,"Carolina Panthers",24
player,201509200car,car,JohnCh98,qb_hits,0,,,,,
player,201509200car,car,JohnCh98,fumbles_rec,0,,,,,
player,201509200car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201509200car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201509200car,car,JohnCh98,fumbles_forced,0,,,,,
player,201509200car,car,LoveKy00,def_int,0,,,,,
player,201509200car,car,LoveKy00,def_int_yds,0,,,,,
player,201509200car,car,LoveKy00,def_int_td,0,,,,,
player,201509200car,car,LoveKy00,def_int_long,0,,,,,
player,201509200car,car,LoveKy00,pass_defended,0,,,,,
player,201509200car,car,LoveKy00,sacks,0.0,,,,,
player,201509200car,car,LoveKy00,tackles_combined,2,,,,,
player,201509200car,car,LoveKy00,tackles_solo,1,,,,,
player,201509200car,car,LoveKy00,tackles_assists,1,,,,,
player,201509200car,car,LoveKy00,tackles_loss,0,,,,,
player,201509200car,car,LoveKy00,qb_hits,0,,,,,
player,201509200car,car,LoveKy00,fumbles_rec,0,,,,,
player,201509200car,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201509200car,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201509200car,car,LoveKy00,fumbles_forced,0,,,,,
player,201509200car,car,MayoDa00,def_int,0,,,,,
player,201509200car,car,MayoDa00,def_int_yds,0,,,,,
player,201509200car,car,MayoDa00,def_int_td,0,,,,,
player,201509200car,car,MayoDa00,def_int_long,0,,,,,
player,201509200car,car,MayoDa00,pass_defended,0,,,,,
player,201509200car,car,MayoDa00,sacks,0.0,,,,,
player,201509200car,car,MayoDa00,tackles_combined,2,,,,,
player,201509200car,car,MayoDa00,tackles_solo,2,,,,,
player,201509200car,car,MayoDa00,tackles_assists,0,,,,,
player,201509200car,car,MayoDa00,tackles_loss,0,,,,,
player,201509200car,car,MayoDa00,qb_hits,0,,,,,
player,201509200car,car,MayoDa00,fumbles_rec,0,,,,,
player,201509200car,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201509200car,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201509200car,car,MayoDa00,fumbles_forced,0,,,,,
player,201509200car,car,ColeCo20,def_int,0,,,,,
player,201509200car,car,ColeCo20,def_int_yds,0,,,,,
player,201509200car,car,ColeCo20,def_int_td,0,,,,,
player,201509200car,car,ColeCo20,def_int_long,0,,,,,
player,201509200car,car,ColeCo20,pass_defended,0,,,,,
player,201509200car,car,ColeCo20,sacks,0.0,,,,,
player,201509200car,car,ColeCo20,tackles_combined,1,,,,,
player,201509200car,car,ColeCo20,tackles_solo,0,,,,,
player,201509200car,car,ColeCo20,tackles_assists,1,,,,,
player,201509200car,car,ColeCo20,tackles_loss,0,,,,,
player,201509200car,car,ColeCo20,qb_hits,1,,,,,
player,201509200car,car,ColeCo20,fumbles_rec,0,,,,,
player,201509200car,car,ColeCo20,fumbles_rec_yds,0,,,,,
player,201509200car,car,ColeCo20,fumbles_rec_td,0,,,,,
player,201509200car,car,ColeCo20,fumbles_forced,0,,,,,
player,201509200car,car,HortWe00,def_int,0,,,,,
player,201509200car,car,HortWe00,def_int_yds,0,,,,,
player,201509200car,car,HortWe00,def_int_td,0,,,,,
player,201509200car,car,HortWe00,def_int_long,0,,,,,
player,201509200car,car,HortWe00,pass_defended,0,,,,,
player,201509200car,car,HortWe00,sacks,0.0,,,,,
player,201509200car,car,HortWe00,tackles_combined,1,,,,,
player,201509200car,car,HortWe00,tackles_solo,0,,,,,
player,201509200car,car,HortWe00,tackles_assists,1,,,,,
player,201509200car,car,HortWe00,tackles_loss,0,,,,,
player,201509200car,car,HortWe00,qb_hits,0,,,,,
player,201509200car,car,HortWe00,fumbles_rec,0,,,,,
player,201509200car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201509200car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201509200car,car,HortWe00,fumbles_forced,0,,,,,
player,201509200car,car,JacoBe00,def_int,0,,,,,
player,201509200car,car,JacoBe00,def_int_yds,0,,,,,
player,201509200car,car,JacoBe00,def_int_td,0,,,,,
player,201509200car,car,JacoBe00,def_int_long,0,,,,,
player,201509200car,car,JacoBe00,pass_defended,0,,,,,
player,201509200car,car,JacoBe00,sacks,0.0,,,,,
player,201509200car,car,JacoBe00,tackles_combined,1,,,,,
player,201509200car,car,JacoBe00,tackles_solo,0,,,,,
player,201509200car,car,JacoBe00,tackles_assists,1,,,,,
player,201509200car,car,JacoBe00,tackles_loss,0,,,,,
player,201509200car,car,JacoBe00,qb_hits,0,,,,,
player,201509200car,car,JacoBe00,fumbles_rec,0,,,,,
player,201509200car,car,JacoBe00,fumbles_rec_yds,0,,,,,
player,201509200car,car,JacoBe00,fumbles_rec_td,0,,,,,
player,201509200car,car,JacoBe00,fumbles_forced,0,,,,,
player,201509200car,car,JansJ.00,def_int,0,,,,,
player,201509200car,car,JansJ.00,def_int_yds,0,,,,,
player,201509200car,car,JansJ.00,def_int_td,0,,,,,
player,201509200car,car,JansJ.00,def_int_long,0,,,,,
player,201509200car,car,JansJ.00,pass_defended,0,,,,,
player,201509200car,car,JansJ.00,sacks,0.0,,,,,
player,201509200car,car,JansJ.00,tackles_combined,1,,,,,
player,201509200car,car,JansJ.00,tackles_solo,0,,,,,
player,201509200car,car,JansJ.00,tackles_assists,1,,,,,
player,201509200car,car,JansJ.00,tackles_loss,0,,,,,
player,201509200car,car,JansJ.00,qb_hits,0,,,,,
player,201509200car,car,JansJ.00,fumbles_rec,0,,,,,
player,201509200car,car,JansJ.00,fumbles_rec_yds,0,,,,,
player,201509200car,car,JansJ.00,fumbles_rec_td,0,,,,,
player,201509200car,car,JansJ.00,fumbles_forced,0,,,,,
player,201509200car,car,WillTe00,def_int,0,,,,,
player,201509200car,car,WillTe00,def_int_yds,0,,,,,
player,201509200car,car,WillTe00,def_int_td,0,,,,,
player,201509200car,car,WillTe00,def_int_long,0,,,,,
player,201509200car,car,WillTe00,pass_defended,0,,,,,
player,201509200car,car,WillTe00,sacks,0.0,,,,,
player,201509200car,car,WillTe00,tackles_combined,1,,,,,
player,201509200car,car,WillTe00,tackles_solo,1,,,,,
player,201509200car,car,WillTe00,tackles_assists,0,,,,,
player,201509200car,car,WillTe00,tackles_loss,0,,,,,
player,201509200car,car,WillTe00,qb_hits,0,,,,,
player,201509200car,car,WillTe00,fumbles_rec,0,,,,,
player,201509200car,car,WillTe00,fumbles_rec_yds,0,,,,,
player,201509200car,car,WillTe00,fumbles_rec_td,0,,,,,
player,201509200car,car,WillTe00,fumbles_forced,0,,,,,
player,201509200car,car,WebbJo00,def_int,0,,,,,
player,201509200car,car,WebbJo00,def_int_yds,0,,,,,
player,201509200car,car,WebbJo00,def_int_td,0,,,,,
player,201509200car,car,WebbJo00,def_int_long,0,,,,,
player,201509200car,car,WebbJo00,pass_defended,0,,,,,
player,201509200car,car,WebbJo00,sacks,0.0,,,,,
player,201509200car,car,WebbJo00,tackles_combined,0,,,,,
player,201509200car,car,WebbJo00,tackles_solo,0,,,,,
player,201509200car,car,WebbJo00,tackles_assists,0,,,,,
player,201509200car,car,WebbJo00,tackles_loss,0,,,,,
player,201509200car,car,WebbJo00,qb_hits,1,,,,,
player,201509200car,car,WebbJo00,fumbles_rec,0,,,,,
player,201509200car,car,WebbJo00,fumbles_rec_yds,0,,,,,
player,201509200car,car,WebbJo00,fumbles_rec_td,0,,,,,
player,201509200car,car,WebbJo00,fumbles_forced,0,,,,,
player,201509200car,htx,MumpKe00,kick_ret,0,,,,,
player,201509200car,htx,MumpKe00,kick_ret_yds,0,,,,,
player,201509200car,htx,MumpKe00,kick_ret_yds_per_ret,,,,,,
player,201509200car,htx,MumpKe00,kick_ret_td,0,,,,,
player,201509200car,htx,MumpKe00,kick_ret_long,0,,,,,
player,201509200car,htx,MumpKe00,punt_ret,6,,,,,
player,201509200car,htx,MumpKe00,punt_ret_yds,58,,,,,
player,201509200car,htx,MumpKe00,punt_ret_yds_per_ret,9.7,,,,,
player,201509200car,htx,MumpKe00,punt_ret_td,0,,,,,
player,201509200car,htx,MumpKe00,punt_ret_long,15,,,,,
player,201509200car,htx,WortCh00,kick_ret,1,,,,,
player,201509200car,htx,WortCh00,kick_ret_yds,27,,,,,
player,201509200car,htx,WortCh00,kick_ret_yds_per_ret,27.0,,,,,
player,201509200car,htx,WortCh00,kick_ret_td,0,,,,,
player,201509200car,htx,WortCh00,kick_ret_long,27,,,,,
player,201509200car,htx,WortCh00,punt_ret,0,,,,,
player,201509200car,htx,WortCh00,punt_ret_yds,0,,,,,
player,201509200car,htx,WortCh00,punt_ret_yds_per_ret,,,,,,
player,201509200car,htx,WortCh00,punt_ret_td,0,,,,,
player,201509200car,htx,WortCh00,punt_ret_long,0,,,,,
player,201509200car,car,GinnTe00,kick_ret,0,,,,,
player,201509200car,car,GinnTe00,kick_ret_yds,0,,,,,
player,201509200car,car,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201509200car,car,GinnTe00,kick_ret_td,0,,,,,
player,201509200car,car,GinnTe00,kick_ret_long,0,,,,,
player,201509200car,car,GinnTe00,punt_ret,4,,,,,
player,201509200car,car,GinnTe00,punt_ret_yds,44,,,,,
player,201509200car,car,GinnTe00,punt_ret_yds_per_ret,11.0,,,,,
player,201509200car,car,GinnTe00,punt_ret_td,0,,,,,
player,201509200car,car,GinnTe00,punt_ret_long,17,,,,,
player,201509200car,car,WhitFo00,kick_ret,1,,,,,
player,201509200car,car,WhitFo00,kick_ret_yds,33,,,,,
player,201509200car,car,WhitFo00,kick_ret_yds_per_ret,33.0,,,,,
player,201509200car,car,WhitFo00,kick_ret_td,0,,,,,
player,201509200car,car,WhitFo00,kick_ret_long,33,,,,,
player,201509200car,car,WhitFo00,punt_ret,0,,,,,
player,201509200car,car,WhitFo00,punt_ret_yds,0,,,,,
player,201509200car,car,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201509200car,car,WhitFo00,punt_ret_td,0,,,,,
player,201509200car,car,WhitFo00,punt_ret_long,0,,,,,
player,201509200car,htx,BullRa00,xpm,2,,,,,
player,201509200car,htx,BullRa00,xpa,2,,,,,
player,201509200car,htx,BullRa00,fgm,1,,,,,
player,201509200car,htx,BullRa00,fga,1,,,,,
player,201509200car,htx,BullRa00,punt,0,,,,,
player,201509200car,htx,BullRa00,punt_yds,0,,,,,
player,201509200car,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201509200car,htx,BullRa00,punt_long,0,,,,,
player,201509200car,htx,LechSh20,xpm,,,,,,
player,201509200car,htx,LechSh20,xpa,,,,,,
player,201509200car,htx,LechSh20,fgm,,,,,,
player,201509200car,htx,LechSh20,fga,,,,,,
player,201509200car,htx,LechSh20,punt,8,,,,,
player,201509200car,htx,LechSh20,punt_yds,388,,,,,
player,201509200car,htx,LechSh20,punt_yds_per_punt,48.5,,,,,
player,201509200car,htx,LechSh20,punt_long,60,,,,,
player,201509200car,car,GanoGr44,xpm,3,,,,,
player,201509200car,car,GanoGr44,xpa,3,,,,,
player,201509200car,car,GanoGr44,fgm,1,,,,,
player,201509200car,car,GanoGr44,fga,2,,,,,
player,201509200car,car,GanoGr44,punt,0,,,,,
player,201509200car,car,GanoGr44,punt_yds,0,,,,,
player,201509200car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201509200car,car,GanoGr44,punt_long,0,,,,,
player,201509200car,car,NortBr00,xpm,,,,,,
player,201509200car,car,NortBr00,xpa,,,,,,
player,201509200car,car,NortBr00,fgm,,,,,,
player,201509200car,car,NortBr00,fga,,,,,,
player,201509200car,car,NortBr00,punt,7,,,,,
player,201509200car,car,NortBr00,punt_yds,377,,,,,
player,201509200car,car,NortBr00,punt_yds_per_punt,53.9,,,,,
player,201509200car,car,NortBr00,punt_long,65,,,,,
player,201509200car,car,RemmMi00,pos,T,,,,,
player,201509200car,car,RemmMi00,offense,78,,,,,
player,201509200car,car,RemmMi00,off_pct,100%,,,,,
player,201509200car,car,RemmMi00,defense,0,,,,,
player,201509200car,car,RemmMi00,def_pct,0%,,,,,
player,201509200car,car,RemmMi00,special_teams,5,,,,,
player,201509200car,car,RemmMi00,st_pct,16%,,,,,
player,201509200car,car,OherMi20,pos,T,,,,,
player,201509200car,car,OherMi20,offense,78,,,,,
player,201509200car,car,OherMi20,off_pct,100%,,,,,
player,201509200car,car,OherMi20,defense,0,,,,,
player,201509200car,car,OherMi20,def_pct,0%,,,,,
player,201509200car,car,OherMi20,special_teams,5,,,,,
player,201509200car,car,OherMi20,st_pct,16%,,,,,
player,201509200car,car,NorwAn01,pos,G,,,,,
player,201509200car,car,NorwAn01,offense,78,,,,,
player,201509200car,car,NorwAn01,off_pct,100%,,,,,
player,201509200car,car,NorwAn01,defense,0,,,,,
player,201509200car,car,NorwAn01,def_pct,0%,,,,,
player,201509200car,car,NorwAn01,special_teams,5,,,,,
player,201509200car,car,NorwAn01,st_pct,16%,,,,,
player,201509200car,car,NewtCa00,pos,QB,,,,,
player,201509200car,car,NewtCa00,offense,78,,,,,
player,201509200car,car,NewtCa00,off_pct,100%,,,,,
player,201509200car,car,NewtCa00,defense,0,,,,,
player,201509200car,car,NewtCa00,def_pct,0%,,,,,
player,201509200car,car,NewtCa00,special_teams,0,,,,,
player,201509200car,car,NewtCa00,st_pct,0%,,,,,
player,201509200car,car,OlseGr00,pos,TE,,,,,
player,201509200car,car,OlseGr00,offense,78,,,,,
player,201509200car,car,OlseGr00,off_pct,100%,,,,,
player,201509200car,car,OlseGr00,defense,0,,,,,
player,201509200car,car,OlseGr00,def_pct,0%,,,,,
player,201509200car,car,OlseGr00,special_teams,0,,,,,
player,201509200car,car,OlseGr00,st_pct,0%,,,,,
player,201509200car,car,KaliRy20,pos,C,,,,,
player,201509200car,car,KaliRy20,offense,78,,,,,
player,201509200car,car,KaliRy20,off_pct,100%,,,,,
player,201509200car,car,KaliRy20,defense,0,,,,,
player,201509200car,car,KaliRy20,def_pct,0%,,,,,
player,201509200car,car,KaliRy20,special_teams,0,,,,,
player,201509200car,car,KaliRy20,st_pct,0%,,,,,
player,201509200car,car,TurnTr01,pos,G,,,,,
player,201509200car,car,TurnTr01,offense,76,,,,,
player,201509200car,car,TurnTr01,off_pct,97%,,,,,
player,201509200car,car,TurnTr01,defense,0,,,,,
player,201509200car,car,TurnTr01,def_pct,0%,,,,,
player,201509200car,car,TurnTr01,special_teams,5,,,,,
player,201509200car,car,TurnTr01,st_pct,16%,,,,,
player,201509200car,car,BrowPh00,pos,WR,,,,,
player,201509200car,car,BrowPh00,offense,60,,,,,
player,201509200car,car,BrowPh00,off_pct,77%,,,,,
player,201509200car,car,BrowPh00,defense,0,,,,,
player,201509200car,car,BrowPh00,def_pct,0%,,,,,
player,201509200car,car,BrowPh00,special_teams,0,,,,,
player,201509200car,car,BrowPh00,st_pct,0%,,,,,
player,201509200car,car,StewJo00,pos,RB,,,,,
player,201509200car,car,StewJo00,offense,56,,,,,
player,201509200car,car,StewJo00,off_pct,72%,,,,,
player,201509200car,car,StewJo00,defense,0,,,,,
player,201509200car,car,StewJo00,def_pct,0%,,,,,
player,201509200car,car,StewJo00,special_teams,0,,,,,
player,201509200car,car,StewJo00,st_pct,0%,,,,,
player,201509200car,car,DickEd00,pos,TE,,,,,
player,201509200car,car,DickEd00,offense,50,,,,,
player,201509200car,car,DickEd00,off_pct,64%,,,,,
player,201509200car,car,DickEd00,defense,0,,,,,
player,201509200car,car,DickEd00,def_pct,0%,,,,,
player,201509200car,car,DickEd00,special_teams,16,,,,,
player,201509200car,car,DickEd00,st_pct,50%,,,,,
player,201509200car,car,GinnTe00,pos,WR,,,,,
player,201509200car,car,GinnTe00,offense,49,,,,,
player,201509200car,car,GinnTe00,off_pct,63%,,,,,
player,201509200car,car,GinnTe00,defense,0,,,,,
player,201509200car,car,GinnTe00,def_pct,0%,,,,,
player,201509200car,car,GinnTe00,special_teams,8,,,,,
player,201509200car,car,GinnTe00,st_pct,25%,,,,,
player,201509200car,car,FuncDe00,pos,WR,,,,,
player,201509200car,car,FuncDe00,offense,38,,,,,
player,201509200car,car,FuncDe00,off_pct,49%,,,,,
player,201509200car,car,FuncDe00,defense,0,,,,,
player,201509200car,car,FuncDe00,def_pct,0%,,,,,
player,201509200car,car,FuncDe00,special_teams,0,,,,,
player,201509200car,car,FuncDe00,st_pct,0%,,,,,
player,201509200car,car,TolbMi00,pos,FB,,,,,
player,201509200car,car,TolbMi00,offense,28,,,,,
player,201509200car,car,TolbMi00,off_pct,36%,,,,,
player,201509200car,car,TolbMi00,defense,0,,,,,
player,201509200car,car,TolbMi00,def_pct,0%,,,,,
player,201509200car,car,TolbMi00,special_teams,8,,,,,
player,201509200car,car,TolbMi00,st_pct,25%,,,,,
player,201509200car,car,NorwKe00,pos,WR,,,,,
player,201509200car,car,NorwKe00,offense,13,,,,,
player,201509200car,car,NorwKe00,off_pct,17%,,,,,
player,201509200car,car,NorwKe00,defense,0,,,,,
player,201509200car,car,NorwKe00,def_pct,0%,,,,,
player,201509200car,car,NorwKe00,special_teams,6,,,,,
player,201509200car,car,NorwKe00,st_pct,19%,,,,,
player,201509200car,car,CotcJe00,pos,WR,,,,,
player,201509200car,car,CotcJe00,offense,11,,,,,
player,201509200car,car,CotcJe00,off_pct,14%,,,,,
player,201509200car,car,CotcJe00,defense,0,,,,,
player,201509200car,car,CotcJe00,def_pct,0%,,,,,
player,201509200car,car,CotcJe00,special_teams,0,,,,,
player,201509200car,car,CotcJe00,st_pct,0%,,,,,
player,201509200car,car,WhitFo00,pos,RB,,,,,
player,201509200car,car,WhitFo00,offense,4,,,,,
player,201509200car,car,WhitFo00,off_pct,5%,,,,,
player,201509200car,car,WhitFo00,defense,0,,,,,
player,201509200car,car,WhitFo00,def_pct,0%,,,,,
player,201509200car,car,WhitFo00,special_teams,15,,,,,
player,201509200car,car,WhitFo00,st_pct,47%,,,,,
player,201509200car,car,WillBr04,pos,TE,,,,,
player,201509200car,car,WillBr04,offense,3,,,,,
player,201509200car,car,WillBr04,off_pct,4%,,,,,
player,201509200car,car,WillBr04,defense,0,,,,,
player,201509200car,car,WillBr04,def_pct,0%,,,,,
player,201509200car,car,WillBr04,special_teams,23,,,,,
player,201509200car,car,WillBr04,st_pct,72%,,,,,
player,201509200car,car,ScotCh23,pos,G,,,,,
player,201509200car,car,ScotCh23,offense,2,,,,,
player,201509200car,car,ScotCh23,off_pct,3%,,,,,
player,201509200car,car,ScotCh23,defense,0,,,,,
player,201509200car,car,ScotCh23,def_pct,0%,,,,,
player,201509200car,car,ScotCh23,special_teams,0,,,,,
player,201509200car,car,ScotCh23,st_pct,0%,,,,,
player,201509200car,car,ColeKu99,pos,FS,,,,,
player,201509200car,car,ColeKu99,offense,0,,,,,
player,201509200car,car,ColeKu99,off_pct,0%,,,,,
player,201509200car,car,ColeKu99,defense,88,,,,,
player,201509200car,car,ColeKu99,def_pct,100%,,,,,
player,201509200car,car,ColeKu99,special_teams,5,,,,,
player,201509200car,car,ColeKu99,st_pct,16%,,,,,
player,201509200car,car,NormJo01,pos,CB,,,,,
player,201509200car,car,NormJo01,offense,0,,,,,
player,201509200car,car,NormJo01,off_pct,0%,,,,,
player,201509200car,car,NormJo01,defense,88,,,,,
player,201509200car,car,NormJo01,def_pct,100%,,,,,
player,201509200car,car,NormJo01,special_teams,5,,,,,
player,201509200car,car,NormJo01,st_pct,16%,,,,,
player,201509200car,car,DaviTh20,pos,LB,,,,,
player,201509200car,car,DaviTh20,offense,0,,,,,
player,201509200car,car,DaviTh20,off_pct,0%,,,,,
player,201509200car,car,DaviTh20,defense,88,,,,,
player,201509200car,car,DaviTh20,def_pct,100%,,,,,
player,201509200car,car,DaviTh20,special_teams,4,,,,,
player,201509200car,car,DaviTh20,st_pct,12%,,,,,
player,201509200car,car,HarpRo21,pos,SS,,,,,
player,201509200car,car,HarpRo21,offense,0,,,,,
player,201509200car,car,HarpRo21,off_pct,0%,,,,,
player,201509200car,car,HarpRo21,defense,87,,,,,
player,201509200car,car,HarpRo21,def_pct,99%,,,,,
player,201509200car,car,HarpRo21,special_teams,4,,,,,
player,201509200car,car,HarpRo21,st_pct,12%,,,,,
player,201509200car,car,BenwBe00,pos,CB,,,,,
player,201509200car,car,BenwBe00,offense,0,,,,,
player,201509200car,car,BenwBe00,off_pct,0%,,,,,
player,201509200car,car,BenwBe00,defense,81,,,,,
player,201509200car,car,BenwBe00,def_pct,92%,,,,,
player,201509200car,car,BenwBe00,special_teams,7,,,,,
player,201509200car,car,BenwBe00,st_pct,22%,,,,,
player,201509200car,car,TillCh20,pos,CB,,,,,
player,201509200car,car,TillCh20,offense,0,,,,,
player,201509200car,car,TillCh20,off_pct,0%,,,,,
player,201509200car,car,TillCh20,defense,78,,,,,
player,201509200car,car,TillCh20,def_pct,89%,,,,,
player,201509200car,car,TillCh20,special_teams,10,,,,,
player,201509200car,car,TillCh20,st_pct,31%,,,,,
player,201509200car,car,KleiAJ00,pos,LB,,,,,
player,201509200car,car,KleiAJ00,offense,0,,,,,
player,201509200car,car,KleiAJ00,off_pct,0%,,,,,
player,201509200car,car,KleiAJ00,defense,58,,,,,
player,201509200car,car,KleiAJ00,def_pct,66%,,,,,
player,201509200car,car,KleiAJ00,special_teams,9,,,,,
player,201509200car,car,KleiAJ00,st_pct,28%,,,,,
player,201509200car,car,JohnCh98,pos,DE,,,,,
player,201509200car,car,JohnCh98,offense,0,,,,,
player,201509200car,car,JohnCh98,off_pct,0%,,,,,
player,201509200car,car,JohnCh98,defense,53,,,,,
player,201509200car,car,JohnCh98,def_pct,60%,,,,,
player,201509200car,car,JohnCh98,special_teams,1,,,,,
player,201509200car,car,JohnCh98,st_pct,3%,,,,,
player,201509200car,car,ShorKa00,pos,DT,,,,,
player,201509200car,car,ShorKa00,offense,0,,,,,
player,201509200car,car,ShorKa00,off_pct,0%,,,,,
player,201509200car,car,ShorKa00,defense,52,,,,,
player,201509200car,car,ShorKa00,def_pct,59%,,,,,
player,201509200car,car,ShorKa00,special_teams,4,,,,,
player,201509200car,car,ShorKa00,st_pct,12%,,,,,
player,201509200car,car,EdwaDw20,pos,DT,,,,,
player,201509200car,car,EdwaDw20,offense,0,,,,,
player,201509200car,car,EdwaDw20,off_pct,0%,,,,,
player,201509200car,car,EdwaDw20,defense,51,,,,,
player,201509200car,car,EdwaDw20,def_pct,58%,,,,,
player,201509200car,car,EdwaDw20,special_teams,9,,,,,
player,201509200car,car,EdwaDw20,st_pct,28%,,,,,
player,201509200car,car,EalyKo00,pos,DE,,,,,
player,201509200car,car,EalyKo00,offense,0,,,,,
player,201509200car,car,EalyKo00,off_pct,0%,,,,,
player,201509200car,car,EalyKo00,defense,48,,,,,
player,201509200car,car,EalyKo00,def_pct,55%,,,,,
player,201509200car,car,EalyKo00,special_teams,3,,,,,
player,201509200car,car,EalyKo00,st_pct,9%,,,,,
player,201509200car,car,AddiMa00,pos,DE,,,,,
player,201509200car,car,AddiMa00,offense,0,,,,,
player,201509200car,car,AddiMa00,off_pct,0%,,,,,
player,201509200car,car,AddiMa00,defense,46,,,,,
player,201509200car,car,AddiMa00,def_pct,52%,,,,,
player,201509200car,car,AddiMa00,special_teams,12,,,,,
player,201509200car,car,AddiMa00,st_pct,38%,,,,,
player,201509200car,car,LoveKy00,pos,DT,,,,,
player,201509200car,car,LoveKy00,offense,0,,,,,
player,201509200car,car,LoveKy00,off_pct,0%,,,,,
player,201509200car,car,LoveKy00,defense,46,,,,,
player,201509200car,car,LoveKy00,def_pct,52%,,,,,
player,201509200car,car,LoveKy00,special_teams,3,,,,,
player,201509200car,car,LoveKy00,st_pct,9%,,,,,
player,201509200car,car,ThomSh01,pos,LB,,,,,
player,201509200car,car,ThomSh01,offense,0,,,,,
player,201509200car,car,ThomSh01,off_pct,0%,,,,,
player,201509200car,car,ThomSh01,defense,43,,,,,
player,201509200car,car,ThomSh01,def_pct,49%,,,,,
player,201509200car,car,ThomSh01,special_teams,12,,,,,
player,201509200car,car,ThomSh01,st_pct,38%,,,,,
player,201509200car,car,ColeCo20,pos,DT,,,,,
player,201509200car,car,ColeCo20,offense,0,,,,,
player,201509200car,car,ColeCo20,off_pct,0%,,,,,
player,201509200car,car,ColeCo20,defense,34,,,,,
player,201509200car,car,ColeCo20,def_pct,39%,,,,,
player,201509200car,car,ColeCo20,special_teams,0,,,,,
player,201509200car,car,ColeCo20,st_pct,0%,,,,,
player,201509200car,car,HortWe00,pos,DE,,,,,
player,201509200car,car,HortWe00,offense,0,,,,,
player,201509200car,car,HortWe00,off_pct,0%,,,,,
player,201509200car,car,HortWe00,defense,22,,,,,
player,201509200car,car,HortWe00,def_pct,25%,,,,,
player,201509200car,car,HortWe00,special_teams,1,,,,,
player,201509200car,car,HortWe00,st_pct,3%,,,,,
player,201509200car,car,WillTe00,pos,CB,,,,,
player,201509200car,car,WillTe00,offense,0,,,,,
player,201509200car,car,WillTe00,off_pct,0%,,,,,
player,201509200car,car,WillTe00,defense,4,,,,,
player,201509200car,car,WillTe00,def_pct,5%,,,,,
player,201509200car,car,WillTe00,special_teams,25,,,,,
player,201509200car,car,WillTe00,st_pct,78%,,,,,
player,201509200car,car,BostTr00,pos,FS,,,,,
player,201509200car,car,BostTr00,offense,0,,,,,
player,201509200car,car,BostTr00,off_pct,0%,,,,,
player,201509200car,car,BostTr00,defense,1,,,,,
player,201509200car,car,BostTr00,def_pct,1%,,,,,
player,201509200car,car,BostTr00,special_teams,10,,,,,
player,201509200car,car,BostTr00,st_pct,31%,,,,,
player,201509200car,car,JoneCo01,pos,FS,,,,,
player,201509200car,car,JoneCo01,offense,0,,,,,
player,201509200car,car,JoneCo01,off_pct,0%,,,,,
player,201509200car,car,JoneCo01,defense,0,,,,,
player,201509200car,car,JoneCo01,def_pct,0%,,,,,
player,201509200car,car,JoneCo01,special_teams,26,,,,,
player,201509200car,car,JoneCo01,st_pct,81%,,,,,
player,201509200car,car,JacoBe00,pos,LB,,,,,
player,201509200car,car,JacoBe00,offense,0,,,,,
player,201509200car,car,JacoBe00,off_pct,0%,,,,,
player,201509200car,car,JacoBe00,defense,0,,,,,
player,201509200car,car,JacoBe00,def_pct,0%,,,,,
player,201509200car,car,JacoBe00,special_teams,25,,,,,
player,201509200car,car,JacoBe00,st_pct,78%,,,,,
player,201509200car,car,WebbJo00,pos,QB,,,,,
player,201509200car,car,WebbJo00,offense,0,,,,,
player,201509200car,car,WebbJo00,off_pct,0%,,,,,
player,201509200car,car,WebbJo00,defense,0,,,,,
player,201509200car,car,WebbJo00,def_pct,0%,,,,,
player,201509200car,car,WebbJo00,special_teams,23,,,,,
player,201509200car,car,WebbJo00,st_pct,72%,,,,,
player,201509200car,car,MayoDa00,pos,LB,,,,,
player,201509200car,car,MayoDa00,offense,0,,,,,
player,201509200car,car,MayoDa00,off_pct,0%,,,,,
player,201509200car,car,MayoDa00,defense,0,,,,,
player,201509200car,car,MayoDa00,def_pct,0%,,,,,
player,201509200car,car,MayoDa00,special_teams,17,,,,,
player,201509200car,car,MayoDa00,st_pct,53%,,,,,
player,201509200car,car,JansJ.00,pos,LS,,,,,
player,201509200car,car,JansJ.00,offense,0,,,,,
player,201509200car,car,JansJ.00,off_pct,0%,,,,,
player,201509200car,car,JansJ.00,defense,0,,,,,
player,201509200car,car,JansJ.00,def_pct,0%,,,,,
player,201509200car,car,JansJ.00,special_teams,12,,,,,
player,201509200car,car,JansJ.00,st_pct,38%,,,,,
player,201509200car,car,NortBr00,pos,P,,,,,
player,201509200car,car,NortBr00,offense,0,,,,,
player,201509200car,car,NortBr00,off_pct,0%,,,,,
player,201509200car,car,NortBr00,defense,0,,,,,
player,201509200car,car,NortBr00,def_pct,0%,,,,,
