game,2015,8,20151101,201511010kan,det,"Detroit Lions",10,kan,"Kansas City Chiefs",45
player,201511010kan,kan,HowaJa00,def_pct,62%,,,,,
player,201511010kan,kan,HowaJa00,special_teams,2,,,,,
player,201511010kan,kan,HowaJa00,st_pct,7%,,,,,
player,201511010kan,kan,BailAl00,pos,DE,,,,,
player,201511010kan,kan,BailAl00,offense,0,,,,,
player,201511010kan,kan,BailAl00,off_pct,0%,,,,,
player,201511010kan,kan,BailAl00,defense,34,,,,,
player,201511010kan,kan,BailAl00,def_pct,57%,,,,,
player,201511010kan,kan,BailAl00,special_teams,2,,,,,
player,201511010kan,kan,BailAl00,st_pct,7%,,,,,
player,201511010kan,kan,PoexDo00,pos,NT,,,,,
player,201511010kan,kan,PoexDo00,offense,0,,,,,
player,201511010kan,kan,PoexDo00,off_pct,0%,,,,,
player,201511010kan,kan,PoexDo00,defense,28,,,,,
player,201511010kan,kan,PoexDo00,def_pct,47%,,,,,
player,201511010kan,kan,PoexDo00,special_teams,2,,,,,
player,201511010kan,kan,PoexDo00,st_pct,7%,,,,,
player,201511010kan,kan,MaugJo00,pos,LB,,,,,
player,201511010kan,kan,MaugJo00,offense,0,,,,,
player,201511010kan,kan,MaugJo00,off_pct,0%,,,,,
player,201511010kan,kan,MaugJo00,defense,22,,,,,
player,201511010kan,kan,MaugJo00,def_pct,37%,,,,,
player,201511010kan,kan,MaugJo00,special_teams,6,,,,,
player,201511010kan,kan,MaugJo00,st_pct,20%,,,,,
player,201511010kan,kan,WillNi01,pos,DE,,,,,
player,201511010kan,kan,WillNi01,offense,0,,,,,
player,201511010kan,kan,WillNi01,off_pct,0%,,,,,
player,201511010kan,kan,WillNi01,defense,22,,,,,
player,201511010kan,kan,WillNi01,def_pct,37%,,,,,
player,201511010kan,kan,WillNi01,special_teams,0,,,,,
player,201511010kan,kan,WillNi01,st_pct,0%,,,,,
player,201511010kan,kan,FordDe00,pos,LB,,,,,
player,201511010kan,kan,FordDe00,offense,0,,,,,
player,201511010kan,kan,FordDe00,off_pct,0%,,,,,
player,201511010kan,kan,FordDe00,defense,22,,,,,
player,201511010kan,kan,FordDe00,def_pct,37%,,,,,
player,201511010kan,kan,FordDe00,special_teams,0,,,,,
player,201511010kan,kan,FordDe00,st_pct,0%,,,,,
player,201511010kan,kan,NelsSt01,pos,CB,,,,,
player,201511010kan,kan,NelsSt01,offense,0,,,,,
player,201511010kan,kan,NelsSt01,off_pct,0%,,,,,
player,201511010kan,kan,NelsSt01,defense,7,,,,,
player,201511010kan,kan,NelsSt01,def_pct,12%,,,,,
player,201511010kan,kan,NelsSt01,special_teams,14,,,,,
player,201511010kan,kan,NelsSt01,st_pct,47%,,,,,
player,201511010kan,kan,MoseDe00,pos,LB,,,,,
player,201511010kan,kan,MoseDe00,offense,0,,,,,
player,201511010kan,kan,MoseDe00,off_pct,0%,,,,,
player,201511010kan,kan,MoseDe00,defense,7,,,,,
player,201511010kan,kan,MoseDe00,def_pct,12%,,,,,
player,201511010kan,kan,MoseDe00,special_teams,7,,,,,
player,201511010kan,kan,MoseDe00,st_pct,23%,,,,,
player,201511010kan,kan,NuneRa00,pos,DE,,,,,
player,201511010kan,kan,NuneRa00,offense,0,,,,,
player,201511010kan,kan,NuneRa00,off_pct,0%,,,,,
player,201511010kan,kan,NuneRa00,defense,7,,,,,
player,201511010kan,kan,NuneRa00,def_pct,12%,,,,,
player,201511010kan,kan,NuneRa00,special_teams,2,,,,,
player,201511010kan,kan,NuneRa00,st_pct,7%,,,,,
player,201511010kan,kan,SoreDa01,pos,FS,,,,,
player,201511010kan,kan,SoreDa01,offense,0,,,,,
player,201511010kan,kan,SoreDa01,off_pct,0%,,,,,
player,201511010kan,kan,SoreDa01,defense,6,,,,,
player,201511010kan,kan,SoreDa01,def_pct,10%,,,,,
player,201511010kan,kan,SoreDa01,special_teams,23,,,,,
player,201511010kan,kan,SoreDa01,st_pct,77%,,,,,
player,201511010kan,kan,AlexD.00,pos,LB,,,,,
player,201511010kan,kan,AlexD.00,offense,0,,,,,
player,201511010kan,kan,AlexD.00,off_pct,0%,,,,,
player,201511010kan,kan,AlexD.00,defense,4,,,,,
player,201511010kan,kan,AlexD.00,def_pct,7%,,,,,
player,201511010kan,kan,AlexD.00,special_teams,23,,,,,
player,201511010kan,kan,AlexD.00,st_pct,77%,,,,,
player,201511010kan,kan,ZombFr00,pos,LB,,,,,
player,201511010kan,kan,ZombFr00,offense,0,,,,,
player,201511010kan,kan,ZombFr00,off_pct,0%,,,,,
player,201511010kan,kan,ZombFr00,defense,4,,,,,
player,201511010kan,kan,ZombFr00,def_pct,7%,,,,,
player,201511010kan,kan,ZombFr00,special_teams,23,,,,,
player,201511010kan,kan,ZombFr00,st_pct,77%,,,,,
player,201511010kan,kan,FlemJa00,pos,CB,,,,,
player,201511010kan,kan,FlemJa00,offense,0,,,,,
player,201511010kan,kan,FlemJa00,off_pct,0%,,,,,
player,201511010kan,kan,FlemJa00,defense,4,,,,,
player,201511010kan,kan,FlemJa00,def_pct,7%,,,,,
player,201511010kan,kan,FlemJa00,special_teams,19,,,,,
player,201511010kan,kan,FlemJa00,st_pct,63%,,,,,
player,201511010kan,kan,SantCa01,pos,K,,,,,
player,201511010kan,kan,SantCa01,offense,0,,,,,
player,201511010kan,kan,SantCa01,off_pct,0%,,,,,
player,201511010kan,kan,SantCa01,defense,0,,,,,
player,201511010kan,kan,SantCa01,def_pct,0%,,,,,
player,201511010kan,kan,SantCa01,special_teams,15,,,,,
player,201511010kan,kan,SantCa01,st_pct,50%,,,,,
player,201511010kan,kan,ColqDu20,pos,P,,,,,
player,201511010kan,kan,ColqDu20,offense,0,,,,,
player,201511010kan,kan,ColqDu20,off_pct,0%,,,,,
player,201511010kan,kan,ColqDu20,defense,0,,,,,
player,201511010kan,kan,ColqDu20,def_pct,0%,,,,,
player,201511010kan,kan,ColqDu20,special_teams,11,,,,,
player,201511010kan,kan,ColqDu20,st_pct,37%,,,,,
player,201511010kan,kan,WincJa00,pos,LS,,,,,
player,201511010kan,kan,WincJa00,offense,0,,,,,
player,201511010kan,kan,WincJa00,off_pct,0%,,,,,
player,201511010kan,kan,WincJa00,defense,0,,,,,
player,201511010kan,kan,WincJa00,def_pct,0%,,,,,
player,201511010kan,kan,WincJa00,special_teams,11,,,,,
player,201511010kan,kan,WincJa00,st_pct,37%,,,,,
player,201511010kan,kan,StepDo00,pos,T,,,,,
player,201511010kan,kan,StepDo00,offense,0,,,,,
player,201511010kan,kan,StepDo00,off_pct,0%,,,,,
player,201511010kan,kan,StepDo00,defense,0,,,,,
player,201511010kan,kan,StepDo00,def_pct,0%,,,,,
player,201511010kan,kan,StepDo00,special_teams,7,,,,,
player,201511010kan,kan,StepDo00,st_pct,23%,,,,,
player,201511010kan,kan,FultZa00,pos,G,,,,,
player,201511010kan,kan,FultZa00,offense,0,,,,,
player,201511010kan,kan,FultZa00,off_pct,0%,,,,,
player,201511010kan,kan,FultZa00,defense,0,,,,,
player,201511010kan,kan,FultZa00,def_pct,0%,,,,,
player,201511010kan,kan,FultZa00,special_teams,7,,,,,
player,201511010kan,kan,FultZa00,st_pct,23%,,,,,
player,201511010kan,det,TomlLa01,pos,G,,,,,
player,201511010kan,det,TomlLa01,offense,60,,,,,
player,201511010kan,det,TomlLa01,off_pct,100%,,,,,
player,201511010kan,det,TomlLa01,defense,0,,,,,
player,201511010kan,det,TomlLa01,def_pct,0%,,,,,
player,201511010kan,det,TomlLa01,special_teams,2,,,,,
player,201511010kan,det,TomlLa01,st_pct,7%,,,,,
player,201511010kan,det,SwanTr00,pos,C,,,,,
player,201511010kan,det,SwanTr00,offense,60,,,,,
player,201511010kan,det,SwanTr00,off_pct,100%,,,,,
player,201511010kan,det,SwanTr00,defense,0,,,,,
player,201511010kan,det,SwanTr00,def_pct,0%,,,,,
player,201511010kan,det,SwanTr00,special_teams,2,,,,,
player,201511010kan,det,SwanTr00,st_pct,7%,,,,,
player,201511010kan,det,WarfLa00,pos,G,,,,,
player,201511010kan,det,WarfLa00,offense,60,,,,,
player,201511010kan,det,WarfLa00,off_pct,100%,,,,,
player,201511010kan,det,WarfLa00,defense,0,,,,,
player,201511010kan,det,WarfLa00,def_pct,0%,,,,,
player,201511010kan,det,WarfLa00,special_teams,0,,,,,
player,201511010kan,det,WarfLa00,st_pct,0%,,,,,
player,201511010kan,det,TateGo00,pos,WR,,,,,
player,201511010kan,det,TateGo00,offense,59,,,,,
player,201511010kan,det,TateGo00,off_pct,98%,,,,,
player,201511010kan,det,TateGo00,defense,0,,,,,
player,201511010kan,det,TateGo00,def_pct,0%,,,,,
player,201511010kan,det,TateGo00,special_teams,3,,,,,
player,201511010kan,det,TateGo00,st_pct,10%,,,,,
player,201511010kan,det,WaddLa01,pos,T,,,,,
player,201511010kan,det,WaddLa01,offense,56,,,,,
player,201511010kan,det,WaddLa01,off_pct,93%,,,,,
player,201511010kan,det,WaddLa01,defense,0,,,,,
player,201511010kan,det,WaddLa01,def_pct,0%,,,,,
player,201511010kan,det,WaddLa01,special_teams,2,,,,,
player,201511010kan,det,WaddLa01,st_pct,7%,,,,,
player,201511010kan,det,ReifRi00,pos,T,,,,,
player,201511010kan,det,ReifRi00,offense,56,,,,,
player,201511010kan,det,ReifRi00,off_pct,93%,,,,,
player,201511010kan,det,ReifRi00,defense,0,,,,,
player,201511010kan,det,ReifRi00,def_pct,0%,,,,,
player,201511010kan,det,ReifRi00,special_teams,2,,,,,
player,201511010kan,det,ReifRi00,st_pct,7%,,,,,
player,201511010kan,det,StafMa00,pos,QB,,,,,
player,201511010kan,det,StafMa00,offense,56,,,,,
player,201511010kan,det,StafMa00,off_pct,93%,,,,,
player,201511010kan,det,StafMa00,defense,0,,,,,
player,201511010kan,det,StafMa00,def_pct,0%,,,,,
player,201511010kan,det,StafMa00,special_teams,0,,,,,
player,201511010kan,det,StafMa00,st_pct,0%,,,,,
player,201511010kan,det,MoorLa00,pos,WR,,,,,
player,201511010kan,det,MoorLa00,offense,47,,,,,
player,201511010kan,det,MoorLa00,off_pct,78%,,,,,
player,201511010kan,det,MoorLa00,defense,0,,,,,
player,201511010kan,det,MoorLa00,def_pct,0%,,,,,
player,201511010kan,det,MoorLa00,special_teams,1,,,,,
player,201511010kan,det,MoorLa00,st_pct,3%,,,,,
player,201511010kan,det,JohnCa00,pos,WR,,,,,
player,201511010kan,det,JohnCa00,offense,46,,,,,
player,201511010kan,det,JohnCa00,off_pct,77%,,,,,
player,201511010kan,det,JohnCa00,defense,0,,,,,
player,201511010kan,det,JohnCa00,def_pct,0%,,,,,
player,201511010kan,det,JohnCa00,special_teams,0,,,,,
player,201511010kan,det,JohnCa00,st_pct,0%,,,,,
player,201511010kan,det,EbroEr00,pos,TE,,,,,
player,201511010kan,det,EbroEr00,offense,46,,,,,
player,201511010kan,det,EbroEr00,off_pct,77%,,,,,
player,201511010kan,det,EbroEr00,defense,0,,,,,
player,201511010kan,det,EbroEr00,def_pct,0%,,,,,
player,201511010kan,det,EbroEr00,special_teams,0,,,,,
player,201511010kan,det,EbroEr00,st_pct,0%,,,,,
player,201511010kan,det,RiddTh00,pos,RB,,,,,
player,201511010kan,det,RiddTh00,offense,39,,,,,
player,201511010kan,det,RiddTh00,off_pct,65%,,,,,
player,201511010kan,det,RiddTh00,defense,0,,,,,
player,201511010kan,det,RiddTh00,def_pct,0%,,,,,
player,201511010kan,det,RiddTh00,special_teams,6,,,,,
player,201511010kan,det,RiddTh00,st_pct,20%,,,,,
player,201511010kan,det,FullCo00,pos,WR,,,,,
player,201511010kan,det,FullCo00,offense,22,,,,,
player,201511010kan,det,FullCo00,off_pct,37%,,,,,
player,201511010kan,det,FullCo00,defense,0,,,,,
player,201511010kan,det,FullCo00,def_pct,0%,,,,,
player,201511010kan,det,FullCo00,special_teams,4,,,,,
player,201511010kan,det,FullCo00,st_pct,13%,,,,,
player,201511010kan,det,BellJo01,pos,RB,,,,,
player,201511010kan,det,BellJo01,offense,17,,,,,
player,201511010kan,det,BellJo01,off_pct,28%,,,,,
player,201511010kan,det,BellJo01,defense,0,,,,,
player,201511010kan,det,BellJo01,def_pct,0%,,,,,
player,201511010kan,det,BellJo01,special_teams,0,,,,,
player,201511010kan,det,BellJo01,st_pct,0%,,,,,
player,201511010kan,det,PettBr00,pos,TE,,,,,
player,201511010kan,det,PettBr00,offense,15,,,,,
player,201511010kan,det,PettBr00,off_pct,25%,,,,,
player,201511010kan,det,PettBr00,defense,0,,,,,
player,201511010kan,det,PettBr00,def_pct,0%,,,,,
player,201511010kan,det,PettBr00,special_teams,0,,,,,
player,201511010kan,det,PettBr00,st_pct,0%,,,,,
player,201511010kan,det,AbduAm00,pos,RB,,,,,
player,201511010kan,det,AbduAm00,offense,5,,,,,
player,201511010kan,det,AbduAm00,off_pct,8%,,,,,
player,201511010kan,det,AbduAm00,defense,0,,,,,
player,201511010kan,det,AbduAm00,def_pct,0%,,,,,
player,201511010kan,det,AbduAm00,special_teams,8,,,,,
player,201511010kan,det,AbduAm00,st_pct,27%,,,,,
player,201511010kan,det,BurtMi00,pos,FB,,,,,
player,201511010kan,det,BurtMi00,offense,4,,,,,
player,201511010kan,det,BurtMi00,off_pct,7%,,,,,
player,201511010kan,det,BurtMi00,defense,0,,,,,
player,201511010kan,det,BurtMi00,def_pct,0%,,,,,
player,201511010kan,det,BurtMi00,special_teams,15,,,,,
player,201511010kan,det,BurtMi00,st_pct,50%,,,,,
player,201511010kan,det,LucaCo01,pos,T,,,,,
player,201511010kan,det,LucaCo01,offense,4,,,,,
player,201511010kan,det,LucaCo01,off_pct,7%,,,,,
player,201511010kan,det,LucaCo01,defense,0,,,,,
player,201511010kan,det,LucaCo01,def_pct,0%,,,,,
player,201511010kan,det,LucaCo01,special_teams,2,,,,,
player,201511010kan,det,LucaCo01,st_pct,7%,,,,,
player,201511010kan,det,OrloDa00,pos,QB,,,,,
player,201511010kan,det,OrloDa00,offense,4,,,,,
player,201511010kan,det,OrloDa00,off_pct,7%,,,,,
player,201511010kan,det,OrloDa00,defense,0,,,,,
player,201511010kan,det,OrloDa00,def_pct,0%,,,,,
player,201511010kan,det,OrloDa00,special_teams,0,,,,,
player,201511010kan,det,OrloDa00,st_pct,0%,,,,,
player,201511010kan,det,OlaxMi00,pos,T,,,,,
player,201511010kan,det,OlaxMi00,offense,4,,,,,
player,201511010kan,det,OlaxMi00,off_pct,7%,,,,,
player,201511010kan,det,OlaxMi00,defense,0,,,,,
player,201511010kan,det,OlaxMi00,def_pct,0%,,,,,
player,201511010kan,det,OlaxMi00,special_teams,0,,,,,
player,201511010kan,det,OlaxMi00,st_pct,0%,,,,,
player,201511010kan,det,LawsNe00,pos,CB,,,,,
player,201511010kan,det,LawsNe00,offense,0,,,,,
player,201511010kan,det,LawsNe00,off_pct,0%,,,,,
player,201511010kan,det,LawsNe00,defense,65,,,,,
player,201511010kan,det,LawsNe00,def_pct,100%,,,,,
player,201511010kan,det,LawsNe00,special_teams,6,,,,,
player,201511010kan,det,LawsNe00,st_pct,20%,,,,,
player,201511010kan,det,QuinGl99,pos,FS,,,,,
player,201511010kan,det,QuinGl99,offense,0,,,,,
player,201511010kan,det,QuinGl99,off_pct,0%,,,,,
player,201511010kan,det,QuinGl99,defense,63,,,,,
player,201511010kan,det,QuinGl99,def_pct,97%,,,,,
player,201511010kan,det,QuinGl99,special_teams,7,,,,,
player,201511010kan,det,QuinGl99,st_pct,23%,,,,,
player,201511010kan,det,SlayDa00,pos,CB,,,,,
player,201511010kan,det,SlayDa00,offense,0,,,,,
player,201511010kan,det,SlayDa00,off_pct,0%,,,,,
player,201511010kan,det,SlayDa00,defense,58,,,,,
player,201511010kan,det,SlayDa00,def_pct,89%,,,,,
player,201511010kan,det,SlayDa00,special_teams,6,,,,,
player,201511010kan,det,SlayDa00,st_pct,20%,,,,,
player,201511010kan,det,TullSt20,pos,LB,,,,,
player,201511010kan,det,TullSt20,offense,0,,,,,
player,201511010kan,det,TullSt20,off_pct,0%,,,,,
player,201511010kan,det,TullSt20,defense,55,,,,,
player,201511010kan,det,TullSt20,def_pct,85%,,,,,
player,201511010kan,det,TullSt20,special_teams,7,,,,,
player,201511010kan,det,TullSt20,st_pct,23%,,,,,
player,201511010kan,det,IhedJa00,pos,SS,,,,,
player,201511010kan,det,IhedJa00,offense,0,,,,,
player,201511010kan,det,IhedJa00,off_pct,0%,,,,,
player,201511010kan,det,IhedJa00,defense,53,,,,,
player,201511010kan,det,IhedJa00,def_pct,82%,,,,,
player,201511010kan,det,IhedJa00,special_teams,0,,,,,
player,201511010kan,det,IhedJa00,st_pct,0%,,,,,
player,201511010kan,det,ByneJo00,pos,LB,,,,,
player,201511010kan,det,ByneJo00,offense,0,,,,,
player,201511010kan,det,ByneJo00,off_pct,0%,,,,,
player,201511010kan,det,ByneJo00,defense,49,,,,,
player,201511010kan,det,ByneJo00,def_pct,75%,,,,,
player,201511010kan,det,ByneJo00,special_teams,6,,,,,
player,201511010kan,det,ByneJo00,st_pct,20%,,,,,
player,201511010kan,det,ReidCa00,pos,DT,,,,,
player,201511010kan,det,ReidCa00,offense,0,,,,,
player,201511010kan,det,ReidCa00,off_pct,0%,,,,,
player,201511010kan,det,ReidCa00,defense,41,,,,,
player,201511010kan,det,ReidCa00,def_pct,63%,,,,,
player,201511010kan,det,ReidCa00,special_teams,0,,,,,
player,201511010kan,det,ReidCa00,st_pct,0%,,,,,
player,201511010kan,det,NgatHa20,pos,DT,,,,,
player,201511010kan,det,NgatHa20,offense,0,,,,,
player,201511010kan,det,NgatHa20,off_pct,0%,,,,,
player,201511010kan,det,NgatHa20,defense,39,,,,,
player,201511010kan,det,NgatHa20,def_pct,60%,,,,,
player,201511010kan,det,NgatHa20,special_teams,7,,,,,
player,201511010kan,det,NgatHa20,st_pct,23%,,,,,
player,201511010kan,det,TaylDe00,pos,DE,,,,,
player,201511010kan,det,TaylDe00,offense,0,,,,,
player,201511010kan,det,TaylDe00,off_pct,0%,,,,,
player,201511010kan,det,TaylDe00,defense,39,,,,,
player,201511010kan,det,TaylDe00,def_pct,60%,,,,,
player,201511010kan,det,TaylDe00,special_teams,3,,,,,
player,201511010kan,det,TaylDe00,st_pct,10%,,,,,
player,201511010kan,det,JoneJa99,pos,DE,,,,,
player,201511010kan,det,JoneJa99,offense,0,,,,,
player,201511010kan,det,JoneJa99,off_pct,0%,,,,,
player,201511010kan,det,JoneJa99,defense,38,,,,,
player,201511010kan,det,JoneJa99,def_pct,58%,,,,,
player,201511010kan,det,JoneJa99,special_teams,6,,,,,
player,201511010kan,det,JoneJa99,st_pct,20%,,,,,
player,201511010kan,det,AnsaEz00,pos,DE,,,,,
player,201511010kan,det,AnsaEz00,offense,0,,,,,
player,201511010kan,det,AnsaEz00,off_pct,0%,,,,,
player,201511010kan,det,AnsaEz00,defense,36,,,,,
player,201511010kan,det,AnsaEz00,def_pct,55%,,,,,
player,201511010kan,det,AnsaEz00,special_teams,7,,,,,
player,201511010kan,det,AnsaEz00,st_pct,23%,,,,,
player,201511010kan,det,DiggQu00,pos,CB,,,,,
player,201511010kan,det,DiggQu00,offense,0,,,,,
player,201511010kan,det,DiggQu00,off_pct,0%,,,,,
player,201511010kan,det,DiggQu00,defense,27,,,,,
player,201511010kan,det,DiggQu00,def_pct,42%,,,,,
player,201511010kan,det,DiggQu00,special_teams,6,,,,,
player,201511010kan,det,DiggQu00,st_pct,20%,,,,,
player,201511010kan,det,LewiTr00,pos,LB,,,,,
player,201511010kan,det,LewiTr00,offense,0,,,,,
player,201511010kan,det,LewiTr00,off_pct,0%,,,,,
player,201511010kan,det,LewiTr00,defense,26,,,,,
player,201511010kan,det,LewiTr00,def_pct,40%,,,,,
player,201511010kan,det,LewiTr00,special_teams,28,,,,,
player,201511010kan,det,LewiTr00,st_pct,93%,,,,,
player,201511010kan,det,TappDa20,pos,DE,,,,,
player,201511010kan,det,TappDa20,offense,0,,,,,
player,201511010kan,det,TappDa20,off_pct,0%,,,,,
player,201511010kan,det,TappDa20,defense,26,,,,,
player,201511010kan,det,TappDa20,def_pct,40%,,,,,
player,201511010kan,det,TappDa20,special_teams,17,,,,,
player,201511010kan,det,TappDa20,st_pct,57%,,,,,
player,201511010kan,det,WhitTa00,pos,LB,,,,,
player,201511010kan,det,WhitTa00,offense,0,,,,,
player,201511010kan,det,WhitTa00,off_pct,0%,,,,,
player,201511010kan,det,WhitTa00,defense,25,,,,,
player,201511010kan,det,WhitTa00,def_pct,38%,,,,,
player,201511010kan,det,WhitTa00,special_teams,28,,,,,
player,201511010kan,det,WhitTa00,st_pct,93%,,,,,
player,201511010kan,det,FlueAn99,pos,DT,,,,,
player,201511010kan,det,FlueAn99,offense,0,,,,,
player,201511010kan,det,FlueAn99,off_pct,0%,,,,,
player,201511010kan,det,FlueAn99,defense,25,,,,,
player,201511010kan,det,FlueAn99,def_pct,38%,,,,,
player,201511010kan,det,FlueAn99,special_teams,6,,,,,
player,201511010kan,det,FlueAn99,st_pct,20%,,,,,
player,201511010kan,det,CudjJe00,pos,DT,,,,,
player,201511010kan,det,CudjJe00,offense,0,,,,,
player,201511010kan,det,CudjJe00,off_pct,0%,,,,,
player,201511010kan,det,CudjJe00,defense,16,,,,,
player,201511010kan,det,CudjJe00,def_pct,25%,,,,,
player,201511010kan,det,CudjJe00,special_teams,0,,,,,
player,201511010kan,det,CudjJe00,st_pct,0%,,,,,
player,201511010kan,det,AbduIs00,pos,FS,,,,,
player,201511010kan,det,AbduIs00,offense,0,,,,,
player,201511010kan,det,AbduIs00,off_pct,0%,,,,,
player,201511010kan,det,AbduIs00,defense,12,,,,,
player,201511010kan,det,AbduIs00,def_pct,18%,,,,,
player,201511010kan,det,AbduIs00,special_teams,28,,,,,
player,201511010kan,det,AbduIs00,st_pct,93%,,,,,
player,201511010kan,det,WilsJo99,pos,CB,,,,,
player,201511010kan,det,WilsJo99,offense,0,,,,,
player,201511010kan,det,WilsJo99,off_pct,0%,,,,,
player,201511010kan,det,WilsJo99,defense,10,,,,,
player,201511010kan,det,WilsJo99,def_pct,15%,,,,,
player,201511010kan,det,WilsJo99,special_teams,2,,,,,
player,201511010kan,det,WilsJo99,st_pct,7%,,,,,
player,201511010kan,det,VanNKy00,pos,LB,,,,,
player,201511010kan,det,VanNKy00,offense,0,,,,,
player,201511010kan,det,VanNKy00,off_pct,0%,,,,,
player,201511010kan,det,VanNKy00,defense,7,,,,,
player,201511010kan,det,VanNKy00,def_pct,11%,,,,,
player,201511010kan,det,VanNKy00,special_teams,21,,,,,
player,201511010kan,det,VanNKy00,st_pct,70%,,,,,
player,201511010kan,det,CareDo00,pos,SS,,,,,
player,201511010kan,det,CareDo00,offense,0,,,,,
player,201511010kan,det,CareDo00,off_pct,0%,,,,,
player,201511010kan,det,CareDo00,defense,4,,,,,
player,201511010kan,det,CareDo00,def_pct,6%,,,,,
player,201511010kan,det,CareDo00,special_teams,28,,,,,
player,201511010kan,det,CareDo00,st_pct,93%,,,,,
player,201511010kan,det,CopeBr00,pos,LB,,,,,
player,201511010kan,det,CopeBr00,offense,0,,,,,
player,201511010kan,det,CopeBr00,off_pct,0%,,,,,
player,201511010kan,det,CopeBr00,defense,1,,,,,
player,201511010kan,det,CopeBr00,def_pct,2%,,,,,
player,201511010kan,det,CopeBr00,special_teams,20,,,,,
player,201511010kan,det,CopeBr00,st_pct,67%,,,,,
player,201511010kan,det,WinnGe00,pos,RB,,,,,
player,201511010kan,det,WinnGe00,offense,0,,,,,
player,201511010kan,det,WinnGe00,off_pct,0%,,,,,
player,201511010kan,det,WinnGe00,defense,0,,,,,
player,201511010kan,det,WinnGe00,def_pct,0%,,,,,
player,201511010kan,det,WinnGe00,special_teams,21,,,,,
player,201511010kan,det,WinnGe00,st_pct,70%,,,,,
player,201511010kan,det,MartSa01,pos,P,,,,,
player,201511010kan,det,MartSa01,offense,0,,,,,
player,201511010kan,det,MartSa01,off_pct,0%,,,,,
player,201511010kan,det,MartSa01,defense,0,,,,,
player,201511010kan,det,MartSa01,def_pct,0%,,,,,
player,201511010kan,det,MartSa01,special_teams,11,,,,,
player,201511010kan,det,MartSa01,st_pct,37%,,,,,
player,201511010kan,det,MuhlDo20,pos,LS,,,,,
player,201511010kan,det,MuhlDo20,offense,0,,,,,
player,201511010kan,det,MuhlDo20,off_pct,0%,,,,,
player,201511010kan,det,MuhlDo20,defense,0,,,,,
player,201511010kan,det,MuhlDo20,def_pct,0%,,,,,
player,201511010kan,det,MuhlDo20,special_teams,8,,,,,
player,201511010kan,det,MuhlDo20,st_pct,27%,,,,,
player,201511010kan,det,RamiMa20,pos,G,,,,,
player,201511010kan,det,RamiMa20,offense,0,,,,,
player,201511010kan,det,RamiMa20,off_pct,0%,,,,,
player,201511010kan,det,RamiMa20,defense,0,,,,,
player,201511010kan,det,RamiMa20,def_pct,0%,,,,,
player,201511010kan,det,RamiMa20,special_teams,2,,,,,
player,201511010kan,det,RamiMa20,st_pct,7%,,,,,
player,201511010kan,det,PratMa20,pos,K,,,,,
player,201511010kan,det,PratMa20,offense,0,,,,,
player,201511010kan,det,PratMa20,off_pct,0%,,,,,
player,201511010kan,det,PratMa20,defense,0,,,,,
player,201511010kan,det,PratMa20,def_pct,0%,,,,,
player,201511010kan,det,PratMa20,special_teams,2,,,,,
player,201511010kan,det,PratMa20,st_pct,7%,,,,,
