game,2015,4,20151004,201510040chi,rai,"Oakland Raiders",20,chi,"Chicago Bears",22
player,201510040chi,chi,RollAn20,def_pct,41%,,,,,
player,201510040chi,chi,RollAn20,special_teams,0,,,,,
player,201510040chi,chi,RollAn20,st_pct,0%,,,,,
player,201510040chi,chi,UnreMi00,pos,DT,,,,,
player,201510040chi,chi,UnreMi00,offense,0,,,,,
player,201510040chi,chi,UnreMi00,off_pct,0%,,,,,
player,201510040chi,chi,UnreMi00,defense,21,,,,,
player,201510040chi,chi,UnreMi00,def_pct,36%,,,,,
player,201510040chi,chi,UnreMi00,special_teams,9,,,,,
player,201510040chi,chi,UnreMi00,st_pct,32%,,,,,
player,201510040chi,chi,YounWi99,pos,LB,,,,,
player,201510040chi,chi,YounWi99,offense,0,,,,,
player,201510040chi,chi,YounWi99,off_pct,0%,,,,,
player,201510040chi,chi,YounWi99,defense,18,,,,,
player,201510040chi,chi,YounWi99,def_pct,31%,,,,,
player,201510040chi,chi,YounWi99,special_teams,0,,,,,
player,201510040chi,chi,YounWi99,st_pct,0%,,,,,
player,201510040chi,chi,MitcTe00,pos,CB,,,,,
player,201510040chi,chi,MitcTe00,offense,0,,,,,
player,201510040chi,chi,MitcTe00,off_pct,0%,,,,,
player,201510040chi,chi,MitcTe00,defense,2,,,,,
player,201510040chi,chi,MitcTe00,def_pct,3%,,,,,
player,201510040chi,chi,MitcTe00,special_teams,11,,,,,
player,201510040chi,chi,MitcTe00,st_pct,39%,,,,,
player,201510040chi,chi,ProsCh00,pos,FS,,,,,
player,201510040chi,chi,ProsCh00,offense,0,,,,,
player,201510040chi,chi,ProsCh00,off_pct,0%,,,,,
player,201510040chi,chi,ProsCh00,defense,0,,,,,
player,201510040chi,chi,ProsCh00,def_pct,0%,,,,,
player,201510040chi,chi,ProsCh00,special_teams,23,,,,,
player,201510040chi,chi,ProsCh00,st_pct,82%,,,,,
player,201510040chi,chi,BarrLa00,pos,LB,,,,,
player,201510040chi,chi,BarrLa00,offense,0,,,,,
player,201510040chi,chi,BarrLa00,off_pct,0%,,,,,
player,201510040chi,chi,BarrLa00,defense,0,,,,,
player,201510040chi,chi,BarrLa00,def_pct,0%,,,,,
player,201510040chi,chi,BarrLa00,special_teams,19,,,,,
player,201510040chi,chi,BarrLa00,st_pct,68%,,,,,
player,201510040chi,chi,ReynLa00,pos,LB,,,,,
player,201510040chi,chi,ReynLa00,offense,0,,,,,
player,201510040chi,chi,ReynLa00,off_pct,0%,,,,,
player,201510040chi,chi,ReynLa00,defense,0,,,,,
player,201510040chi,chi,ReynLa00,def_pct,0%,,,,,
player,201510040chi,chi,ReynLa00,special_teams,16,,,,,
player,201510040chi,chi,ReynLa00,st_pct,57%,,,,,
player,201510040chi,chi,gouldrob01,pos,K,,,,,
player,201510040chi,chi,gouldrob01,offense,0,,,,,
player,201510040chi,chi,gouldrob01,off_pct,0%,,,,,
player,201510040chi,chi,gouldrob01,defense,0,,,,,
player,201510040chi,chi,gouldrob01,def_pct,0%,,,,,
player,201510040chi,chi,gouldrob01,special_teams,11,,,,,
player,201510040chi,chi,gouldrob01,st_pct,39%,,,,,
player,201510040chi,chi,TimuJo00,pos,LB,,,,,
player,201510040chi,chi,TimuJo00,offense,0,,,,,
player,201510040chi,chi,TimuJo00,off_pct,0%,,,,,
player,201510040chi,chi,TimuJo00,defense,0,,,,,
player,201510040chi,chi,TimuJo00,def_pct,0%,,,,,
player,201510040chi,chi,TimuJo00,special_teams,8,,,,,
player,201510040chi,chi,TimuJo00,st_pct,29%,,,,,
player,201510040chi,chi,LannSp00,pos,P,,,,,
player,201510040chi,chi,LannSp00,offense,0,,,,,
player,201510040chi,chi,LannSp00,off_pct,0%,,,,,
player,201510040chi,chi,LannSp00,defense,0,,,,,
player,201510040chi,chi,LannSp00,def_pct,0%,,,,,
player,201510040chi,chi,LannSp00,special_teams,8,,,,,
player,201510040chi,chi,LannSp00,st_pct,29%,,,,,
player,201510040chi,chi,GaffTh20,pos,LS,,,,,
player,201510040chi,chi,GaffTh20,offense,0,,,,,
player,201510040chi,chi,GaffTh20,off_pct,0%,,,,,
player,201510040chi,chi,GaffTh20,defense,0,,,,,
player,201510040chi,chi,GaffTh20,def_pct,0%,,,,,
player,201510040chi,chi,GaffTh20,special_teams,8,,,,,
player,201510040chi,chi,GaffTh20,st_pct,29%,,,,,
player,201510040chi,rai,PennDo20,pos,T,,,,,
player,201510040chi,rai,PennDo20,offense,58,,,,,
player,201510040chi,rai,PennDo20,off_pct,100%,,,,,
player,201510040chi,rai,PennDo20,defense,0,,,,,
player,201510040chi,rai,PennDo20,def_pct,0%,,,,,
player,201510040chi,rai,PennDo20,special_teams,4,,,,,
player,201510040chi,rai,PennDo20,st_pct,14%,,,,,
player,201510040chi,rai,JackGa00,pos,G,,,,,
player,201510040chi,rai,JackGa00,offense,58,,,,,
player,201510040chi,rai,JackGa00,off_pct,100%,,,,,
player,201510040chi,rai,JackGa00,defense,0,,,,,
player,201510040chi,rai,JackGa00,def_pct,0%,,,,,
player,201510040chi,rai,JackGa00,special_teams,4,,,,,
player,201510040chi,rai,JackGa00,st_pct,14%,,,,,
player,201510040chi,rai,HowaAu20,pos,T,,,,,
player,201510040chi,rai,HowaAu20,offense,58,,,,,
player,201510040chi,rai,HowaAu20,off_pct,100%,,,,,
player,201510040chi,rai,HowaAu20,defense,0,,,,,
player,201510040chi,rai,HowaAu20,def_pct,0%,,,,,
player,201510040chi,rai,HowaAu20,special_teams,4,,,,,
player,201510040chi,rai,HowaAu20,st_pct,14%,,,,,
player,201510040chi,rai,WebbJM20,pos,T,,,,,
player,201510040chi,rai,WebbJM20,offense,58,,,,,
player,201510040chi,rai,WebbJM20,off_pct,100%,,,,,
player,201510040chi,rai,WebbJM20,defense,0,,,,,
player,201510040chi,rai,WebbJM20,def_pct,0%,,,,,
player,201510040chi,rai,WebbJM20,special_teams,4,,,,,
player,201510040chi,rai,WebbJM20,st_pct,14%,,,,,
player,201510040chi,rai,HudsRo00,pos,C,,,,,
player,201510040chi,rai,HudsRo00,offense,58,,,,,
player,201510040chi,rai,HudsRo00,off_pct,100%,,,,,
player,201510040chi,rai,HudsRo00,defense,0,,,,,
player,201510040chi,rai,HudsRo00,def_pct,0%,,,,,
player,201510040chi,rai,HudsRo00,special_teams,0,,,,,
player,201510040chi,rai,HudsRo00,st_pct,0%,,,,,
player,201510040chi,rai,CarrDe02,pos,QB,,,,,
player,201510040chi,rai,CarrDe02,offense,58,,,,,
player,201510040chi,rai,CarrDe02,off_pct,100%,,,,,
player,201510040chi,rai,CarrDe02,defense,0,,,,,
player,201510040chi,rai,CarrDe02,def_pct,0%,,,,,
player,201510040chi,rai,CarrDe02,special_teams,0,,,,,
player,201510040chi,rai,CarrDe02,st_pct,0%,,,,,
player,201510040chi,rai,CoopAm00,pos,WR,,,,,
player,201510040chi,rai,CoopAm00,offense,57,,,,,
player,201510040chi,rai,CoopAm00,off_pct,98%,,,,,
player,201510040chi,rai,CoopAm00,defense,0,,,,,
player,201510040chi,rai,CoopAm00,def_pct,0%,,,,,
player,201510040chi,rai,CoopAm00,special_teams,1,,,,,
player,201510040chi,rai,CoopAm00,st_pct,4%,,,,,
player,201510040chi,rai,SmitLe00,pos,TE,,,,,
player,201510040chi,rai,SmitLe00,offense,41,,,,,
player,201510040chi,rai,SmitLe00,off_pct,71%,,,,,
player,201510040chi,rai,SmitLe00,defense,0,,,,,
player,201510040chi,rai,SmitLe00,def_pct,0%,,,,,
player,201510040chi,rai,SmitLe00,special_teams,10,,,,,
player,201510040chi,rai,SmitLe00,st_pct,36%,,,,,
player,201510040chi,rai,MurrLa00,pos,RB,,,,,
player,201510040chi,rai,MurrLa00,offense,39,,,,,
player,201510040chi,rai,MurrLa00,off_pct,67%,,,,,
player,201510040chi,rai,MurrLa00,defense,0,,,,,
player,201510040chi,rai,MurrLa00,def_pct,0%,,,,,
player,201510040chi,rai,MurrLa00,special_teams,0,,,,,
player,201510040chi,rai,MurrLa00,st_pct,0%,,,,,
player,201510040chi,rai,CrabMi00,pos,WR,,,,,
player,201510040chi,rai,CrabMi00,offense,30,,,,,
player,201510040chi,rai,CrabMi00,off_pct,52%,,,,,
player,201510040chi,rai,CrabMi00,defense,0,,,,,
player,201510040chi,rai,CrabMi00,def_pct,0%,,,,,
player,201510040chi,rai,CrabMi00,special_teams,0,,,,,
player,201510040chi,rai,CrabMi00,st_pct,0%,,,,,
player,201510040chi,rai,RobeSe00,pos,WR,,,,,
player,201510040chi,rai,RobeSe00,offense,29,,,,,
player,201510040chi,rai,RobeSe00,off_pct,50%,,,,,
player,201510040chi,rai,RobeSe00,defense,0,,,,,
player,201510040chi,rai,RobeSe00,def_pct,0%,,,,,
player,201510040chi,rai,RobeSe00,special_teams,0,,,,,
player,201510040chi,rai,RobeSe00,st_pct,0%,,,,,
player,201510040chi,rai,RiveMy00,pos,TE,,,,,
player,201510040chi,rai,RiveMy00,offense,23,,,,,
player,201510040chi,rai,RiveMy00,off_pct,40%,,,,,
player,201510040chi,rai,RiveMy00,defense,0,,,,,
player,201510040chi,rai,RiveMy00,def_pct,0%,,,,,
player,201510040chi,rai,RiveMy00,special_teams,4,,,,,
player,201510040chi,rai,RiveMy00,st_pct,14%,,,,,
player,201510040chi,rai,HolmAn00,pos,WR,,,,,
player,201510040chi,rai,HolmAn00,offense,21,,,,,
player,201510040chi,rai,HolmAn00,off_pct,36%,,,,,
player,201510040chi,rai,HolmAn00,defense,0,,,,,
player,201510040chi,rai,HolmAn00,def_pct,0%,,,,,
player,201510040chi,rai,HolmAn00,special_teams,17,,,,,
player,201510040chi,rai,HolmAn00,st_pct,61%,,,,,
player,201510040chi,rai,WalfCl00,pos,TE,,,,,
player,201510040chi,rai,WalfCl00,offense,19,,,,,
player,201510040chi,rai,WalfCl00,off_pct,33%,,,,,
player,201510040chi,rai,WalfCl00,defense,0,,,,,
player,201510040chi,rai,WalfCl00,def_pct,0%,,,,,
player,201510040chi,rai,WalfCl00,special_teams,0,,,,,
player,201510040chi,rai,WalfCl00,st_pct,0%,,,,,
player,201510040chi,rai,HeluRo00,pos,RB,,,,,
player,201510040chi,rai,HeluRo00,offense,13,,,,,
player,201510040chi,rai,HeluRo00,off_pct,22%,,,,,
player,201510040chi,rai,HeluRo00,defense,0,,,,,
player,201510040chi,rai,HeluRo00,def_pct,0%,,,,,
player,201510040chi,rai,HeluRo00,special_teams,10,,,,,
player,201510040chi,rai,HeluRo00,st_pct,36%,,,,,
player,201510040chi,rai,ReecMa00,pos,FB,,,,,
player,201510040chi,rai,ReecMa00,offense,11,,,,,
player,201510040chi,rai,ReecMa00,off_pct,19%,,,,,
player,201510040chi,rai,ReecMa00,defense,0,,,,,
player,201510040chi,rai,ReecMa00,def_pct,0%,,,,,
player,201510040chi,rai,ReecMa00,special_teams,14,,,,,
player,201510040chi,rai,ReecMa00,st_pct,50%,,,,,
player,201510040chi,rai,OlawJa00,pos,FB,,,,,
player,201510040chi,rai,OlawJa00,offense,7,,,,,
player,201510040chi,rai,OlawJa00,off_pct,12%,,,,,
player,201510040chi,rai,OlawJa00,defense,0,,,,,
player,201510040chi,rai,OlawJa00,def_pct,0%,,,,,
player,201510040chi,rai,OlawJa00,special_teams,19,,,,,
player,201510040chi,rai,OlawJa00,st_pct,68%,,,,,
player,201510040chi,rai,SmitMa02,pos,LB,,,,,
player,201510040chi,rai,SmitMa02,offense,0,,,,,
player,201510040chi,rai,SmitMa02,off_pct,0%,,,,,
player,201510040chi,rai,SmitMa02,defense,78,,,,,
player,201510040chi,rai,SmitMa02,def_pct,100%,,,,,
player,201510040chi,rai,SmitMa02,special_teams,0,,,,,
player,201510040chi,rai,SmitMa02,st_pct,0%,,,,,
player,201510040chi,rai,AmerDa00,pos,CB,,,,,
player,201510040chi,rai,AmerDa00,offense,0,,,,,
player,201510040chi,rai,AmerDa00,off_pct,0%,,,,,
player,201510040chi,rai,AmerDa00,defense,76,,,,,
player,201510040chi,rai,AmerDa00,def_pct,97%,,,,,
player,201510040chi,rai,AmerDa00,special_teams,3,,,,,
player,201510040chi,rai,AmerDa00,st_pct,11%,,,,,
player,201510040chi,rai,WoodCh00,pos,FS,,,,,
player,201510040chi,rai,WoodCh00,offense,0,,,,,
player,201510040chi,rai,WoodCh00,off_pct,0%,,,,,
player,201510040chi,rai,WoodCh00,defense,76,,,,,
player,201510040chi,rai,WoodCh00,def_pct,97%,,,,,
player,201510040chi,rai,WoodCh00,special_teams,0,,,,,
player,201510040chi,rai,WoodCh00,st_pct,0%,,,,,
player,201510040chi,rai,HaydDJ00,pos,CB,,,,,
player,201510040chi,rai,HaydDJ00,offense,0,,,,,
player,201510040chi,rai,HaydDJ00,off_pct,0%,,,,,
player,201510040chi,rai,HaydDJ00,defense,74,,,,,
player,201510040chi,rai,HaydDJ00,def_pct,95%,,,,,
player,201510040chi,rai,HaydDJ00,special_teams,7,,,,,
player,201510040chi,rai,HaydDJ00,st_pct,25%,,,,,
player,201510040chi,rai,SmitAl04,pos,LB,,,,,
player,201510040chi,rai,SmitAl04,offense,0,,,,,
player,201510040chi,rai,SmitAl04,off_pct,0%,,,,,
player,201510040chi,rai,SmitAl04,defense,71,,,,,
player,201510040chi,rai,SmitAl04,def_pct,91%,,,,,
player,201510040chi,rai,SmitAl04,special_teams,0,,,,,
player,201510040chi,rai,SmitAl04,st_pct,0%,,,,,
player,201510040chi,rai,LoftCu99,pos,LB,,,,,
player,201510040chi,rai,LoftCu99,offense,0,,,,,
player,201510040chi,rai,LoftCu99,off_pct,0%,,,,,
player,201510040chi,rai,LoftCu99,defense,64,,,,,
player,201510040chi,rai,LoftCu99,def_pct,82%,,,,,
player,201510040chi,rai,LoftCu99,special_teams,5,,,,,
player,201510040chi,rai,LoftCu99,st_pct,18%,,,,,
player,201510040chi,rai,MackKh00,pos,DE,,,,,
player,201510040chi,rai,MackKh00,offense,0,,,,,
player,201510040chi,rai,MackKh00,off_pct,0%,,,,,
player,201510040chi,rai,MackKh00,defense,64,,,,,
player,201510040chi,rai,MackKh00,def_pct,82%,,,,,
player,201510040chi,rai,MackKh00,special_teams,5,,,,,
player,201510040chi,rai,MackKh00,st_pct,18%,,,,,
player,201510040chi,rai,AsanLa99,pos,FS,,,,,
player,201510040chi,rai,AsanLa99,offense,0,,,,,
player,201510040chi,rai,AsanLa99,off_pct,0%,,,,,
player,201510040chi,rai,AsanLa99,defense,55,,,,,
player,201510040chi,rai,AsanLa99,def_pct,71%,,,,,
player,201510040chi,rai,AsanLa99,special_teams,21,,,,,
player,201510040chi,rai,AsanLa99,st_pct,75%,,,,,
player,201510040chi,rai,TuckJu20,pos,DE,,,,,
player,201510040chi,rai,TuckJu20,offense,0,,,,,
player,201510040chi,rai,TuckJu20,off_pct,0%,,,,,
player,201510040chi,rai,TuckJu20,defense,51,,,,,
player,201510040chi,rai,TuckJu20,def_pct,65%,,,,,
player,201510040chi,rai,TuckJu20,special_teams,5,,,,,
player,201510040chi,rai,TuckJu20,st_pct,18%,,,,,
player,201510040chi,rai,ThorNe00,pos,CB,,,,,
player,201510040chi,rai,ThorNe00,offense,0,,,,,
player,201510040chi,rai,ThorNe00,off_pct,0%,,,,,
player,201510040chi,rai,ThorNe00,defense,46,,,,,
player,201510040chi,rai,ThorNe00,def_pct,59%,,,,,
player,201510040chi,rai,ThorNe00,special_teams,14,,,,,
player,201510040chi,rai,ThorNe00,st_pct,50%,,,,,
player,201510040chi,rai,AutrDe00,pos,DT,,,,,
player,201510040chi,rai,AutrDe00,offense,0,,,,,
player,201510040chi,rai,AutrDe00,off_pct,0%,,,,,
player,201510040chi,rai,AutrDe00,defense,43,,,,,
player,201510040chi,rai,AutrDe00,def_pct,55%,,,,,
player,201510040chi,rai,AutrDe00,special_teams,3,,,,,
player,201510040chi,rai,AutrDe00,st_pct,11%,,,,,
player,201510040chi,rai,WillDa99,pos,DT,,,,,
player,201510040chi,rai,WillDa99,offense,0,,,,,
player,201510040chi,rai,WillDa99,off_pct,0%,,,,,
player,201510040chi,rai,WillDa99,defense,36,,,,,
player,201510040chi,rai,WillDa99,def_pct,46%,,,,,
player,201510040chi,rai,WillDa99,special_teams,5,,,,,
player,201510040chi,rai,WillDa99,st_pct,18%,,,,,
player,201510040chi,rai,EdwaMa01,pos,DE,,,,,
player,201510040chi,rai,EdwaMa01,offense,0,,,,,
player,201510040chi,rai,EdwaMa01,off_pct,0%,,,,,
player,201510040chi,rai,EdwaMa01,defense,26,,,,,
player,201510040chi,rai,EdwaMa01,def_pct,33%,,,,,
player,201510040chi,rai,EdwaMa01,special_teams,2,,,,,
player,201510040chi,rai,EdwaMa01,st_pct,7%,,,,,
player,201510040chi,rai,McGeSt01,pos,NT,,,,,
player,201510040chi,rai,McGeSt01,offense,0,,,,,
player,201510040chi,rai,McGeSt01,off_pct,0%,,,,,
player,201510040chi,rai,McGeSt01,defense,25,,,,,
player,201510040chi,rai,McGeSt01,def_pct,32%,,,,,
player,201510040chi,rai,McGeSt01,special_teams,5,,,,,
player,201510040chi,rai,McGeSt01,st_pct,18%,,,,,
player,201510040chi,rai,ElliJu01,pos,NT,,,,,
player,201510040chi,rai,ElliJu01,offense,0,,,,,
player,201510040chi,rai,ElliJu01,off_pct,0%,,,,,
player,201510040chi,rai,ElliJu01,defense,25,,,,,
player,201510040chi,rai,ElliJu01,def_pct,32%,,,,,
player,201510040chi,rai,ElliJu01,special_teams,0,,,,,
player,201510040chi,rai,ElliJu01,st_pct,0%,,,,,
player,201510040chi,rai,CarrTr00,pos,CB,,,,,
player,201510040chi,rai,CarrTr00,offense,0,,,,,
player,201510040chi,rai,CarrTr00,off_pct,0%,,,,,
player,201510040chi,rai,CarrTr00,defense,22,,,,,
player,201510040chi,rai,CarrTr00,def_pct,28%,,,,,
player,201510040chi,rai,CarrTr00,special_teams,3,,,,,
player,201510040chi,rai,CarrTr00,st_pct,11%,,,,,
player,201510040chi,rai,ArmsRa01,pos,LB,,,,,
player,201510040chi,rai,ArmsRa01,offense,0,,,,,
player,201510040chi,rai,ArmsRa01,off_pct,0%,,,,,
player,201510040chi,rai,ArmsRa01,defense,21,,,,,
player,201510040chi,rai,ArmsRa01,def_pct,27%,,,,,
player,201510040chi,rai,ArmsRa01,special_teams,16,,,,,
player,201510040chi,rai,ArmsRa01,st_pct,57%,,,,,
player,201510040chi,rai,McDoDe02,pos,CB,,,,,
player,201510040chi,rai,McDoDe02,offense,0,,,,,
player,201510040chi,rai,McDoDe02,off_pct,0%,,,,,
player,201510040chi,rai,McDoDe02,defense,3,,,,,
player,201510040chi,rai,McDoDe02,def_pct,4%,,,,,
player,201510040chi,rai,McDoDe02,special_teams,9,,,,,
player,201510040chi,rai,McDoDe02,st_pct,32%,,,,,
player,201510040chi,rai,BallNe00,pos,LB,,,,,
player,201510040chi,rai,BallNe00,offense,0,,,,,
player,201510040chi,rai,BallNe00,off_pct,0%,,,,,
player,201510040chi,rai,BallNe00,defense,1,,,,,
player,201510040chi,rai,BallNe00,def_pct,1%,,,,,
player,201510040chi,rai,BallNe00,special_teams,19,,,,,
player,201510040chi,rai,BallNe00,st_pct,68%,,,,,
player,201510040chi,rai,LambKe00,pos,S,,,,,
player,201510040chi,rai,LambKe00,offense,0,,,,,
player,201510040chi,rai,LambKe00,off_pct,0%,,,,,
player,201510040chi,rai,LambKe00,defense,1,,,,,
player,201510040chi,rai,LambKe00,def_pct,1%,,,,,
player,201510040chi,rai,LambKe00,special_teams,16,,,,,
player,201510040chi,rai,LambKe00,st_pct,57%,,,,,
player,201510040chi,rai,AlexLo99,pos,LB,,,,,
player,201510040chi,rai,AlexLo99,offense,0,,,,,
player,201510040chi,rai,AlexLo99,off_pct,0%,,,,,
player,201510040chi,rai,AlexLo99,defense,0,,,,,
player,201510040chi,rai,AlexLo99,def_pct,0%,,,,,
player,201510040chi,rai,AlexLo99,special_teams,24,,,,,
player,201510040chi,rai,AlexLo99,st_pct,86%,,,,,
player,201510040chi,rai,MaysTa99,pos,FS,,,,,
player,201510040chi,rai,MaysTa99,offense,0,,,,,
player,201510040chi,rai,MaysTa99,off_pct,0%,,,,,
player,201510040chi,rai,MaysTa99,defense,0,,,,,
player,201510040chi,rai,MaysTa99,def_pct,0%,,,,,
player,201510040chi,rai,MaysTa99,special_teams,14,,,,,
player,201510040chi,rai,MaysTa99,st_pct,50%,,,,,
player,201510040chi,rai,BergTo00,pos,C,,,,,
player,201510040chi,rai,BergTo00,offense,0,,,,,
player,201510040chi,rai,BergTo00,off_pct,0%,,,,,
player,201510040chi,rai,BergTo00,defense,0,,,,,
player,201510040chi,rai,BergTo00,def_pct,0%,,,,,
player,201510040chi,rai,BergTo00,special_teams,10,,,,,
player,201510040chi,rai,BergTo00,st_pct,36%,,,,,
player,201510040chi,rai,CondJo20,pos,LS,,,,,
player,201510040chi,rai,CondJo20,offense,0,,,,,
player,201510040chi,rai,CondJo20,off_pct,0%,,,,,
player,201510040chi,rai,CondJo20,defense,0,,,,,
player,201510040chi,rai,CondJo20,def_pct,0%,,,,,
player,201510040chi,rai,CondJo20,special_teams,9,,,,,
player,201510040chi,rai,CondJo20,st_pct,32%,,,,,
player,201510040chi,rai,janikseb01,pos,K,,,,,
player,201510040chi,rai,janikseb01,offense,0,,,,,
player,201510040chi,rai,janikseb01,off_pct,0%,,,,,
player,201510040chi,rai,janikseb01,defense,0,,,,,
player,201510040chi,rai,janikseb01,def_pct,0%,,,,,
player,201510040chi,rai,janikseb01,special_teams,9,,,,,
player,201510040chi,rai,janikseb01,st_pct,32%,,,,,
player,201510040chi,rai,KingMa00,pos,P,,,,,
player,201510040chi,rai,KingMa00,offense,0,,,,,
player,201510040chi,rai,KingMa00,off_pct,0%,,,,,
player,201510040chi,rai,KingMa00,defense,0,,,,,
player,201510040chi,rai,KingMa00,def_pct,0%,,,,,
player,201510040chi,rai,KingMa00,special_teams,9,,,,,
player,201510040chi,rai,KingMa00,st_pct,32%,,,,,
player,201510040chi,rai,BarnKh20,pos,T,,,,,
player,201510040chi,rai,BarnKh20,offense,0,,,,,
player,201510040chi,rai,BarnKh20,off_pct,0%,,,,,
player,201510040chi,rai,BarnKh20,defense,0,,,,,
player,201510040chi,rai,BarnKh20,def_pct,0%,,,,,
player,201510040chi,rai,BarnKh20,special_teams,4,,,,,
player,201510040chi,rai,BarnKh20,st_pct,14%,,,,,
