game,2015,12,20151129,201511290clt,tam,"Tampa Bay Buccaneers",12,clt,"Indianapolis Colts",25
player,201511290clt,tam,BratCa00,pos,TE,,,,,
player,201511290clt,tam,BratCa00,offense,41,,,,,
player,201511290clt,tam,BratCa00,off_pct,61%,,,,,
player,201511290clt,tam,BratCa00,defense,0,,,,,
player,201511290clt,tam,BratCa00,def_pct,0%,,,,,
player,201511290clt,tam,BratCa00,special_teams,9,,,,,
player,201511290clt,tam,BratCa00,st_pct,32%,,,,,
player,201511290clt,tam,HumpAd00,pos,WR,,,,,
player,201511290clt,tam,HumpAd00,offense,37,,,,,
player,201511290clt,tam,HumpAd00,off_pct,55%,,,,,
player,201511290clt,tam,HumpAd00,defense,0,,,,,
player,201511290clt,tam,HumpAd00,def_pct,0%,,,,,
player,201511290clt,tam,HumpAd00,special_teams,10,,,,,
player,201511290clt,tam,HumpAd00,st_pct,36%,,,,,
player,201511290clt,tam,MartDo00,pos,RB,,,,,
player,201511290clt,tam,MartDo00,offense,37,,,,,
player,201511290clt,tam,MartDo00,off_pct,55%,,,,,
player,201511290clt,tam,MartDo00,defense,0,,,,,
player,201511290clt,tam,MartDo00,def_pct,0%,,,,,
player,201511290clt,tam,MartDo00,special_teams,0,,,,,
player,201511290clt,tam,MartDo00,st_pct,0%,,,,,
player,201511290clt,tam,StocLu00,pos,TE,,,,,
player,201511290clt,tam,StocLu00,offense,36,,,,,
player,201511290clt,tam,StocLu00,off_pct,54%,,,,,
player,201511290clt,tam,StocLu00,defense,0,,,,,
player,201511290clt,tam,StocLu00,def_pct,0%,,,,,
player,201511290clt,tam,StocLu00,special_teams,4,,,,,
player,201511290clt,tam,StocLu00,st_pct,14%,,,,,
player,201511290clt,tam,SimsCh00,pos,RB,,,,,
player,201511290clt,tam,SimsCh00,offense,30,,,,,
player,201511290clt,tam,SimsCh00,off_pct,45%,,,,,
player,201511290clt,tam,SimsCh00,defense,0,,,,,
player,201511290clt,tam,SimsCh00,def_pct,0%,,,,,
player,201511290clt,tam,SimsCh00,special_teams,0,,,,,
player,201511290clt,tam,SimsCh00,st_pct,0%,,,,,
player,201511290clt,tam,ShepRu00,pos,WR,,,,,
player,201511290clt,tam,ShepRu00,offense,12,,,,,
player,201511290clt,tam,ShepRu00,off_pct,18%,,,,,
player,201511290clt,tam,ShepRu00,defense,0,,,,,
player,201511290clt,tam,ShepRu00,def_pct,0%,,,,,
player,201511290clt,tam,ShepRu00,special_teams,17,,,,,
player,201511290clt,tam,ShepRu00,st_pct,61%,,,,,
player,201511290clt,tam,MyerBr00,pos,TE,,,,,
player,201511290clt,tam,MyerBr00,offense,10,,,,,
player,201511290clt,tam,MyerBr00,off_pct,15%,,,,,
player,201511290clt,tam,MyerBr00,defense,0,,,,,
player,201511290clt,tam,MyerBr00,def_pct,0%,,,,,
player,201511290clt,tam,MyerBr00,special_teams,7,,,,,
player,201511290clt,tam,MyerBr00,st_pct,25%,,,,,
player,201511290clt,tam,LaneJo00,pos,FB,,,,,
player,201511290clt,tam,LaneJo00,offense,8,,,,,
player,201511290clt,tam,LaneJo00,off_pct,12%,,,,,
player,201511290clt,tam,LaneJo00,defense,0,,,,,
player,201511290clt,tam,LaneJo00,def_pct,0%,,,,,
player,201511290clt,tam,LaneJo00,special_teams,5,,,,,
player,201511290clt,tam,LaneJo00,st_pct,18%,,,,,
player,201511290clt,tam,PampKe00,pos,T,,,,,
player,201511290clt,tam,PampKe00,offense,5,,,,,
player,201511290clt,tam,PampKe00,off_pct,7%,,,,,
player,201511290clt,tam,PampKe00,defense,0,,,,,
player,201511290clt,tam,PampKe00,def_pct,0%,,,,,
player,201511290clt,tam,PampKe00,special_teams,4,,,,,
player,201511290clt,tam,PampKe00,st_pct,14%,,,,,
player,201511290clt,tam,RainBo00,pos,RB,,,,,
player,201511290clt,tam,RainBo00,offense,1,,,,,
player,201511290clt,tam,RainBo00,off_pct,1%,,,,,
player,201511290clt,tam,RainBo00,defense,0,,,,,
player,201511290clt,tam,RainBo00,def_pct,0%,,,,,
player,201511290clt,tam,RainBo00,special_teams,17,,,,,
player,201511290clt,tam,RainBo00,st_pct,61%,,,,,
player,201511290clt,tam,AlexKw00,pos,LB,,,,,
player,201511290clt,tam,AlexKw00,offense,0,,,,,
player,201511290clt,tam,AlexKw00,off_pct,0%,,,,,
player,201511290clt,tam,AlexKw00,defense,74,,,,,
player,201511290clt,tam,AlexKw00,def_pct,100%,,,,,
player,201511290clt,tam,AlexKw00,special_teams,7,,,,,
player,201511290clt,tam,AlexKw00,st_pct,25%,,,,,
player,201511290clt,tam,MoorSt00,pos,CB,,,,,
player,201511290clt,tam,MoorSt00,offense,0,,,,,
player,201511290clt,tam,MoorSt00,off_pct,0%,,,,,
player,201511290clt,tam,MoorSt00,defense,74,,,,,
player,201511290clt,tam,MoorSt00,def_pct,100%,,,,,
player,201511290clt,tam,MoorSt00,special_teams,7,,,,,
player,201511290clt,tam,MoorSt00,st_pct,25%,,,,,
player,201511290clt,tam,DaviLa00,pos,LB,,,,,
player,201511290clt,tam,DaviLa00,offense,0,,,,,
player,201511290clt,tam,DaviLa00,off_pct,0%,,,,,
player,201511290clt,tam,DaviLa00,defense,74,,,,,
player,201511290clt,tam,DaviLa00,def_pct,100%,,,,,
player,201511290clt,tam,DaviLa00,special_teams,7,,,,,
player,201511290clt,tam,DaviLa00,st_pct,25%,,,,,
player,201511290clt,tam,AdjeJu00,pos,DB,,,,,
player,201511290clt,tam,AdjeJu00,offense,0,,,,,
player,201511290clt,tam,AdjeJu00,off_pct,0%,,,,,
player,201511290clt,tam,AdjeJu00,defense,74,,,,,
player,201511290clt,tam,AdjeJu00,def_pct,100%,,,,,
player,201511290clt,tam,AdjeJu00,special_teams,7,,,,,
player,201511290clt,tam,AdjeJu00,st_pct,25%,,,,,
player,201511290clt,tam,ContCh00,pos,FS,,,,,
player,201511290clt,tam,ContCh00,offense,0,,,,,
player,201511290clt,tam,ContCh00,off_pct,0%,,,,,
player,201511290clt,tam,ContCh00,defense,71,,,,,
player,201511290clt,tam,ContCh00,def_pct,96%,,,,,
player,201511290clt,tam,ContCh00,special_teams,7,,,,,
player,201511290clt,tam,ContCh00,st_pct,25%,,,,,
player,201511290clt,tam,McDoBr01,pos,FS,,,,,
player,201511290clt,tam,McDoBr01,offense,0,,,,,
player,201511290clt,tam,McDoBr01,off_pct,0%,,,,,
player,201511290clt,tam,McDoBr01,defense,71,,,,,
player,201511290clt,tam,McDoBr01,def_pct,96%,,,,,
player,201511290clt,tam,McDoBr01,special_teams,6,,,,,
player,201511290clt,tam,McDoBr01,st_pct,21%,,,,,
player,201511290clt,tam,GholWi00,pos,DE,,,,,
player,201511290clt,tam,GholWi00,offense,0,,,,,
player,201511290clt,tam,GholWi00,off_pct,0%,,,,,
player,201511290clt,tam,GholWi00,defense,54,,,,,
player,201511290clt,tam,GholWi00,def_pct,73%,,,,,
player,201511290clt,tam,GholWi00,special_teams,5,,,,,
player,201511290clt,tam,GholWi00,st_pct,18%,,,,,
player,201511290clt,tam,McCoGe99,pos,DT,,,,,
player,201511290clt,tam,McCoGe99,offense,0,,,,,
player,201511290clt,tam,McCoGe99,off_pct,0%,,,,,
player,201511290clt,tam,McCoGe99,defense,49,,,,,
player,201511290clt,tam,McCoGe99,def_pct,66%,,,,,
player,201511290clt,tam,McCoGe99,special_teams,7,,,,,
player,201511290clt,tam,McCoGe99,st_pct,25%,,,,,
player,201511290clt,tam,SmitJa01,pos,DE,,,,,
player,201511290clt,tam,SmitJa01,offense,0,,,,,
player,201511290clt,tam,SmitJa01,off_pct,0%,,,,,
player,201511290clt,tam,SmitJa01,defense,48,,,,,
player,201511290clt,tam,SmitJa01,def_pct,65%,,,,,
player,201511290clt,tam,SmitJa01,special_teams,5,,,,,
player,201511290clt,tam,SmitJa01,st_pct,18%,,,,,
player,201511290clt,tam,SpenAk00,pos,DT,,,,,
player,201511290clt,tam,SpenAk00,offense,0,,,,,
player,201511290clt,tam,SpenAk00,off_pct,0%,,,,,
player,201511290clt,tam,SpenAk00,defense,47,,,,,
player,201511290clt,tam,SpenAk00,def_pct,64%,,,,,
player,201511290clt,tam,SpenAk00,special_teams,6,,,,,
player,201511290clt,tam,SpenAk00,st_pct,21%,,,,,
player,201511290clt,tam,MeltHe99,pos,DT,,,,,
player,201511290clt,tam,MeltHe99,offense,0,,,,,
player,201511290clt,tam,MeltHe99,off_pct,0%,,,,,
player,201511290clt,tam,MeltHe99,defense,41,,,,,
player,201511290clt,tam,MeltHe99,def_pct,55%,,,,,
player,201511290clt,tam,MeltHe99,special_teams,4,,,,,
player,201511290clt,tam,MeltHe99,st_pct,14%,,,,,
player,201511290clt,tam,VernAl99,pos,CB,,,,,
player,201511290clt,tam,VernAl99,offense,0,,,,,
player,201511290clt,tam,VernAl99,off_pct,0%,,,,,
player,201511290clt,tam,VernAl99,defense,39,,,,,
player,201511290clt,tam,VernAl99,def_pct,53%,,,,,
player,201511290clt,tam,VernAl99,special_teams,10,,,,,
player,201511290clt,tam,VernAl99,st_pct,36%,,,,,
player,201511290clt,tam,JoneHo01,pos,DE,,,,,
player,201511290clt,tam,JoneHo01,offense,0,,,,,
player,201511290clt,tam,JoneHo01,off_pct,0%,,,,,
player,201511290clt,tam,JoneHo01,defense,34,,,,,
player,201511290clt,tam,JoneHo01,def_pct,46%,,,,,
player,201511290clt,tam,JoneHo01,special_teams,4,,,,,
player,201511290clt,tam,JoneHo01,st_pct,14%,,,,,
player,201511290clt,tam,LansDa00,pos,LB,,,,,
player,201511290clt,tam,LansDa00,offense,0,,,,,
player,201511290clt,tam,LansDa00,off_pct,0%,,,,,
player,201511290clt,tam,LansDa00,defense,32,,,,,
player,201511290clt,tam,LansDa00,def_pct,43%,,,,,
player,201511290clt,tam,LansDa00,special_teams,8,,,,,
player,201511290clt,tam,LansDa00,st_pct,29%,,,,,
player,201511290clt,tam,McDaTo20,pos,DT,,,,,
player,201511290clt,tam,McDaTo20,offense,0,,,,,
player,201511290clt,tam,McDaTo20,off_pct,0%,,,,,
player,201511290clt,tam,McDaTo20,defense,18,,,,,
player,201511290clt,tam,McDaTo20,def_pct,24%,,,,,
player,201511290clt,tam,McDaTo20,special_teams,1,,,,,
player,201511290clt,tam,McDaTo20,st_pct,4%,,,,,
player,201511290clt,tam,WrigMa99,pos,SS,,,,,
player,201511290clt,tam,WrigMa99,offense,0,,,,,
player,201511290clt,tam,WrigMa99,off_pct,0%,,,,,
player,201511290clt,tam,WrigMa99,defense,6,,,,,
player,201511290clt,tam,WrigMa99,def_pct,8%,,,,,
player,201511290clt,tam,WrigMa99,special_teams,8,,,,,
player,201511290clt,tam,WrigMa99,st_pct,29%,,,,,
player,201511290clt,tam,ShirJo00,pos,DE,,,,,
player,201511290clt,tam,ShirJo00,offense,0,,,,,
player,201511290clt,tam,ShirJo00,off_pct,0%,,,,,
player,201511290clt,tam,ShirJo00,defense,5,,,,,
player,201511290clt,tam,ShirJo00,def_pct,7%,,,,,
player,201511290clt,tam,ShirJo00,special_teams,17,,,,,
player,201511290clt,tam,ShirJo00,st_pct,61%,,,,,
player,201511290clt,tam,CartBr00,pos,LB,,,,,
player,201511290clt,tam,CartBr00,offense,0,,,,,
player,201511290clt,tam,CartBr00,off_pct,0%,,,,,
player,201511290clt,tam,CartBr00,defense,3,,,,,
player,201511290clt,tam,CartBr00,def_pct,4%,,,,,
player,201511290clt,tam,CartBr00,special_teams,13,,,,,
player,201511290clt,tam,CartBr00,st_pct,46%,,,,,
player,201511290clt,tam,KeyeJo00,pos,LB,,,,,
player,201511290clt,tam,KeyeJo00,offense,0,,,,,
player,201511290clt,tam,KeyeJo00,off_pct,0%,,,,,
player,201511290clt,tam,KeyeJo00,defense,0,,,,,
player,201511290clt,tam,KeyeJo00,def_pct,0%,,,,,
player,201511290clt,tam,KeyeJo00,special_teams,17,,,,,
player,201511290clt,tam,KeyeJo00,st_pct,61%,,,,,
player,201511290clt,tam,GeorJe01,pos,LB,,,,,
player,201511290clt,tam,GeorJe01,offense,0,,,,,
player,201511290clt,tam,GeorJe01,off_pct,0%,,,,,
player,201511290clt,tam,GeorJe01,defense,0,,,,,
player,201511290clt,tam,GeorJe01,def_pct,0%,,,,,
player,201511290clt,tam,GeorJe01,special_teams,17,,,,,
player,201511290clt,tam,GeorJe01,st_pct,61%,,,,,
player,201511290clt,tam,BankJo00,pos,CB,,,,,
player,201511290clt,tam,BankJo00,offense,0,,,,,
player,201511290clt,tam,BankJo00,off_pct,0%,,,,,
player,201511290clt,tam,BankJo00,defense,0,,,,,
player,201511290clt,tam,BankJo00,def_pct,0%,,,,,
player,201511290clt,tam,BankJo00,special_teams,14,,,,,
player,201511290clt,tam,BankJo00,st_pct,50%,,,,,
player,201511290clt,tam,McFaKi00,pos,S,,,,,
player,201511290clt,tam,McFaKi00,offense,0,,,,,
player,201511290clt,tam,McFaKi00,off_pct,0%,,,,,
player,201511290clt,tam,McFaKi00,defense,0,,,,,
player,201511290clt,tam,McFaKi00,def_pct,0%,,,,,
player,201511290clt,tam,McFaKi00,special_teams,13,,,,,
player,201511290clt,tam,McFaKi00,st_pct,46%,,,,,
player,201511290clt,tam,barthco01,pos,K,,,,,
player,201511290clt,tam,barthco01,offense,0,,,,,
player,201511290clt,tam,barthco01,off_pct,0%,,,,,
player,201511290clt,tam,barthco01,defense,0,,,,,
player,201511290clt,tam,barthco01,def_pct,0%,,,,,
player,201511290clt,tam,barthco01,special_teams,8,,,,,
player,201511290clt,tam,barthco01,st_pct,29%,,,,,
player,201511290clt,tam,SchuJa00,pos,P,,,,,
player,201511290clt,tam,SchuJa00,offense,0,,,,,
player,201511290clt,tam,SchuJa00,off_pct,0%,,,,,
player,201511290clt,tam,SchuJa00,defense,0,,,,,
player,201511290clt,tam,SchuJa00,def_pct,0%,,,,,
player,201511290clt,tam,SchuJa00,special_teams,7,,,,,
player,201511290clt,tam,SchuJa00,st_pct,25%,,,,,
player,201511290clt,tam,JenkMi99,pos,CB,,,,,
player,201511290clt,tam,JenkMi99,offense,0,,,,,
player,201511290clt,tam,JenkMi99,off_pct,0%,,,,,
player,201511290clt,tam,JenkMi99,defense,0,,,,,
player,201511290clt,tam,JenkMi99,def_pct,0%,,,,,
player,201511290clt,tam,JenkMi99,special_teams,7,,,,,
player,201511290clt,tam,JenkMi99,st_pct,25%,,,,,
player,201511290clt,tam,DePaAn00,pos,LS,,,,,
player,201511290clt,tam,DePaAn00,offense,0,,,,,
player,201511290clt,tam,DePaAn00,off_pct,0%,,,,,
player,201511290clt,tam,DePaAn00,defense,0,,,,,
player,201511290clt,tam,DePaAn00,def_pct,0%,,,,,
player,201511290clt,tam,DePaAn00,special_teams,7,,,,,
player,201511290clt,tam,DePaAn00,st_pct,25%,,,,,
player,201511290clt,tam,DotsDe00,pos,T,,,,,
player,201511290clt,tam,DotsDe00,offense,0,,,,,
player,201511290clt,tam,DotsDe00,off_pct,0%,,,,,
player,201511290clt,tam,DotsDe00,defense,0,,,,,
player,201511290clt,tam,DotsDe00,def_pct,0%,,,,,
player,201511290clt,tam,DotsDe00,special_teams,4,,,,,
player,201511290clt,tam,DotsDe00,st_pct,14%,,,,,
