game,2015,2,20150920,201509200was,ram,"St. Louis Rams",10,was,"Washington Redskins",24
player,201509200was,ram,JenkJa03,sacks,0.0,,,,,
player,201509200was,ram,JenkJa03,tackles_combined,6,,,,,
player,201509200was,ram,JenkJa03,tackles_solo,6,,,,,
player,201509200was,ram,JenkJa03,tackles_assists,0,,,,,
player,201509200was,ram,JenkJa03,tackles_loss,0,,,,,
player,201509200was,ram,JenkJa03,qb_hits,0,,,,,
player,201509200was,ram,JenkJa03,fumbles_rec,0,,,,,
player,201509200was,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201509200was,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201509200was,ram,JenkJa03,fumbles_forced,0,,,,,
player,201509200was,ram,McLeRo00,def_int,0,,,,,
player,201509200was,ram,McLeRo00,def_int_yds,0,,,,,
player,201509200was,ram,McLeRo00,def_int_td,0,,,,,
player,201509200was,ram,McLeRo00,def_int_long,0,,,,,
player,201509200was,ram,McLeRo00,pass_defended,0,,,,,
player,201509200was,ram,McLeRo00,sacks,0.0,,,,,
player,201509200was,ram,McLeRo00,tackles_combined,6,,,,,
player,201509200was,ram,McLeRo00,tackles_solo,4,,,,,
player,201509200was,ram,McLeRo00,tackles_assists,2,,,,,
player,201509200was,ram,McLeRo00,tackles_loss,1,,,,,
player,201509200was,ram,McLeRo00,qb_hits,0,,,,,
player,201509200was,ram,McLeRo00,fumbles_rec,0,,,,,
player,201509200was,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201509200was,ram,McLeRo00,fumbles_forced,0,,,,,
player,201509200was,ram,JoynLa00,def_int,0,,,,,
player,201509200was,ram,JoynLa00,def_int_yds,0,,,,,
player,201509200was,ram,JoynLa00,def_int_td,0,,,,,
player,201509200was,ram,JoynLa00,def_int_long,0,,,,,
player,201509200was,ram,JoynLa00,pass_defended,0,,,,,
player,201509200was,ram,JoynLa00,sacks,0.0,,,,,
player,201509200was,ram,JoynLa00,tackles_combined,5,,,,,
player,201509200was,ram,JoynLa00,tackles_solo,5,,,,,
player,201509200was,ram,JoynLa00,tackles_assists,0,,,,,
player,201509200was,ram,JoynLa00,tackles_loss,0,,,,,
player,201509200was,ram,JoynLa00,qb_hits,0,,,,,
player,201509200was,ram,JoynLa00,fumbles_rec,0,,,,,
player,201509200was,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201509200was,ram,JoynLa00,fumbles_forced,0,,,,,
player,201509200was,ram,BarrMa00,def_int,0,,,,,
player,201509200was,ram,BarrMa00,def_int_yds,0,,,,,
player,201509200was,ram,BarrMa00,def_int_td,0,,,,,
player,201509200was,ram,BarrMa00,def_int_long,0,,,,,
player,201509200was,ram,BarrMa00,pass_defended,0,,,,,
player,201509200was,ram,BarrMa00,sacks,0.0,,,,,
player,201509200was,ram,BarrMa00,tackles_combined,4,,,,,
player,201509200was,ram,BarrMa00,tackles_solo,0,,,,,
player,201509200was,ram,BarrMa00,tackles_assists,4,,,,,
player,201509200was,ram,BarrMa00,tackles_loss,0,,,,,
player,201509200was,ram,BarrMa00,qb_hits,0,,,,,
player,201509200was,ram,BarrMa00,fumbles_rec,0,,,,,
player,201509200was,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201509200was,ram,BarrMa00,fumbles_forced,0,,,,,
player,201509200was,ram,HayeWi99,def_int,0,,,,,
player,201509200was,ram,HayeWi99,def_int_yds,0,,,,,
player,201509200was,ram,HayeWi99,def_int_td,0,,,,,
player,201509200was,ram,HayeWi99,def_int_long,0,,,,,
player,201509200was,ram,HayeWi99,pass_defended,0,,,,,
player,201509200was,ram,HayeWi99,sacks,0.0,,,,,
player,201509200was,ram,HayeWi99,tackles_combined,4,,,,,
player,201509200was,ram,HayeWi99,tackles_solo,1,,,,,
player,201509200was,ram,HayeWi99,tackles_assists,3,,,,,
player,201509200was,ram,HayeWi99,tackles_loss,0,,,,,
player,201509200was,ram,HayeWi99,qb_hits,0,,,,,
player,201509200was,ram,HayeWi99,fumbles_rec,0,,,,,
player,201509200was,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201509200was,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201509200was,ram,HayeWi99,fumbles_forced,0,,,,,
player,201509200was,ram,JohnTr05,def_int,0,,,,,
player,201509200was,ram,JohnTr05,def_int_yds,0,,,,,
player,201509200was,ram,JohnTr05,def_int_td,0,,,,,
player,201509200was,ram,JohnTr05,def_int_long,0,,,,,
player,201509200was,ram,JohnTr05,pass_defended,1,,,,,
player,201509200was,ram,JohnTr05,sacks,0.0,,,,,
player,201509200was,ram,JohnTr05,tackles_combined,4,,,,,
player,201509200was,ram,JohnTr05,tackles_solo,1,,,,,
player,201509200was,ram,JohnTr05,tackles_assists,3,,,,,
player,201509200was,ram,JohnTr05,tackles_loss,0,,,,,
player,201509200was,ram,JohnTr05,qb_hits,0,,,,,
player,201509200was,ram,JohnTr05,fumbles_rec,0,,,,,
player,201509200was,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201509200was,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201509200was,ram,JohnTr05,fumbles_forced,0,,,,,
player,201509200was,ram,McDoTJ00,def_int,0,,,,,
player,201509200was,ram,McDoTJ00,def_int_yds,0,,,,,
player,201509200was,ram,McDoTJ00,def_int_td,0,,,,,
player,201509200was,ram,McDoTJ00,def_int_long,0,,,,,
player,201509200was,ram,McDoTJ00,pass_defended,0,,,,,
player,201509200was,ram,McDoTJ00,sacks,0.0,,,,,
player,201509200was,ram,McDoTJ00,tackles_combined,4,,,,,
player,201509200was,ram,McDoTJ00,tackles_solo,1,,,,,
player,201509200was,ram,McDoTJ00,tackles_assists,3,,,,,
player,201509200was,ram,McDoTJ00,tackles_loss,1,,,,,
player,201509200was,ram,McDoTJ00,qb_hits,0,,,,,
player,201509200was,ram,McDoTJ00,fumbles_rec,1,,,,,
player,201509200was,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201509200was,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201509200was,ram,QuinRo00,def_int,0,,,,,
player,201509200was,ram,QuinRo00,def_int_yds,0,,,,,
player,201509200was,ram,QuinRo00,def_int_td,0,,,,,
player,201509200was,ram,QuinRo00,def_int_long,0,,,,,
player,201509200was,ram,QuinRo00,pass_defended,0,,,,,
player,201509200was,ram,QuinRo00,sacks,0.0,,,,,
player,201509200was,ram,QuinRo00,tackles_combined,4,,,,,
player,201509200was,ram,QuinRo00,tackles_solo,2,,,,,
player,201509200was,ram,QuinRo00,tackles_assists,2,,,,,
player,201509200was,ram,QuinRo00,tackles_loss,1,,,,,
player,201509200was,ram,QuinRo00,qb_hits,0,,,,,
player,201509200was,ram,QuinRo00,fumbles_rec,0,,,,,
player,201509200was,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201509200was,ram,QuinRo00,fumbles_forced,1,,,,,
player,201509200was,ram,MarqBr00,def_int,0,,,,,
player,201509200was,ram,MarqBr00,def_int_yds,0,,,,,
player,201509200was,ram,MarqBr00,def_int_td,0,,,,,
player,201509200was,ram,MarqBr00,def_int_long,0,,,,,
player,201509200was,ram,MarqBr00,pass_defended,0,,,,,
player,201509200was,ram,MarqBr00,sacks,0.0,,,,,
player,201509200was,ram,MarqBr00,tackles_combined,3,,,,,
player,201509200was,ram,MarqBr00,tackles_solo,3,,,,,
player,201509200was,ram,MarqBr00,tackles_assists,0,,,,,
player,201509200was,ram,MarqBr00,tackles_loss,0,,,,,
player,201509200was,ram,MarqBr00,qb_hits,0,,,,,
player,201509200was,ram,MarqBr00,fumbles_rec,0,,,,,
player,201509200was,ram,MarqBr00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,MarqBr00,fumbles_rec_td,0,,,,,
player,201509200was,ram,MarqBr00,fumbles_forced,0,,,,,
player,201509200was,ram,WestEt00,def_int,0,,,,,
player,201509200was,ram,WestEt00,def_int_yds,0,,,,,
player,201509200was,ram,WestEt00,def_int_td,0,,,,,
player,201509200was,ram,WestEt00,def_int_long,0,,,,,
player,201509200was,ram,WestEt00,pass_defended,0,,,,,
player,201509200was,ram,WestEt00,sacks,0.0,,,,,
player,201509200was,ram,WestEt00,tackles_combined,2,,,,,
player,201509200was,ram,WestEt00,tackles_solo,1,,,,,
player,201509200was,ram,WestEt00,tackles_assists,1,,,,,
player,201509200was,ram,WestEt00,tackles_loss,0,,,,,
player,201509200was,ram,WestEt00,qb_hits,0,,,,,
player,201509200was,ram,WestEt00,fumbles_rec,0,,,,,
player,201509200was,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201509200was,ram,WestEt00,fumbles_forced,0,,,,,
player,201509200was,ram,AlexMa00,def_int,0,,,,,
player,201509200was,ram,AlexMa00,def_int_yds,0,,,,,
player,201509200was,ram,AlexMa00,def_int_td,0,,,,,
player,201509200was,ram,AlexMa00,def_int_long,0,,,,,
player,201509200was,ram,AlexMa00,pass_defended,0,,,,,
player,201509200was,ram,AlexMa00,sacks,0.0,,,,,
player,201509200was,ram,AlexMa00,tackles_combined,1,,,,,
player,201509200was,ram,AlexMa00,tackles_solo,1,,,,,
player,201509200was,ram,AlexMa00,tackles_assists,0,,,,,
player,201509200was,ram,AlexMa00,tackles_loss,0,,,,,
player,201509200was,ram,AlexMa00,qb_hits,0,,,,,
player,201509200was,ram,AlexMa00,fumbles_rec,0,,,,,
player,201509200was,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201509200was,ram,AlexMa00,fumbles_forced,0,,,,,
player,201509200was,ram,AyerAk00,def_int,0,,,,,
player,201509200was,ram,AyerAk00,def_int_yds,0,,,,,
player,201509200was,ram,AyerAk00,def_int_td,0,,,,,
player,201509200was,ram,AyerAk00,def_int_long,0,,,,,
player,201509200was,ram,AyerAk00,pass_defended,0,,,,,
player,201509200was,ram,AyerAk00,sacks,0.0,,,,,
player,201509200was,ram,AyerAk00,tackles_combined,1,,,,,
player,201509200was,ram,AyerAk00,tackles_solo,1,,,,,
player,201509200was,ram,AyerAk00,tackles_assists,0,,,,,
player,201509200was,ram,AyerAk00,tackles_loss,0,,,,,
player,201509200was,ram,AyerAk00,qb_hits,0,,,,,
player,201509200was,ram,AyerAk00,fumbles_rec,0,,,,,
player,201509200was,ram,AyerAk00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,AyerAk00,fumbles_rec_td,0,,,,,
player,201509200was,ram,AyerAk00,fumbles_forced,0,,,,,
player,201509200was,ram,BailSt01,def_int,0,,,,,
player,201509200was,ram,BailSt01,def_int_yds,0,,,,,
player,201509200was,ram,BailSt01,def_int_td,0,,,,,
player,201509200was,ram,BailSt01,def_int_long,0,,,,,
player,201509200was,ram,BailSt01,pass_defended,0,,,,,
player,201509200was,ram,BailSt01,sacks,0.0,,,,,
player,201509200was,ram,BailSt01,tackles_combined,1,,,,,
player,201509200was,ram,BailSt01,tackles_solo,1,,,,,
player,201509200was,ram,BailSt01,tackles_assists,0,,,,,
player,201509200was,ram,BailSt01,tackles_loss,0,,,,,
player,201509200was,ram,BailSt01,qb_hits,0,,,,,
player,201509200was,ram,BailSt01,fumbles_rec,0,,,,,
player,201509200was,ram,BailSt01,fumbles_rec_yds,0,,,,,
player,201509200was,ram,BailSt01,fumbles_rec_td,0,,,,,
player,201509200was,ram,BailSt01,fumbles_forced,0,,,,,
player,201509200was,ram,DaviCo02,def_int,0,,,,,
player,201509200was,ram,DaviCo02,def_int_yds,0,,,,,
player,201509200was,ram,DaviCo02,def_int_td,0,,,,,
player,201509200was,ram,DaviCo02,def_int_long,0,,,,,
