game,2015,9,20151108,201511080clt,den,"Denver Broncos",24,clt,"Indianapolis Colts",27
player,201511080clt,clt,McAfPa44,offense,0,,,,,
player,201511080clt,clt,McAfPa44,off_pct,0%,,,,,
player,201511080clt,clt,McAfPa44,defense,0,,,,,
player,201511080clt,clt,McAfPa44,def_pct,0%,,,,,
player,201511080clt,clt,McAfPa44,special_teams,17,,,,,
player,201511080clt,clt,McAfPa44,st_pct,57%,,,,,
player,201511080clt,clt,TiptZu01,pos,RB,,,,,
player,201511080clt,clt,TiptZu01,offense,0,,,,,
player,201511080clt,clt,TiptZu01,off_pct,0%,,,,,
player,201511080clt,clt,TiptZu01,defense,0,,,,,
player,201511080clt,clt,TiptZu01,def_pct,0%,,,,,
player,201511080clt,clt,TiptZu01,special_teams,17,,,,,
player,201511080clt,clt,TiptZu01,st_pct,57%,,,,,
player,201511080clt,clt,CartTo99,pos,CB,,,,,
player,201511080clt,clt,CartTo99,offense,0,,,,,
player,201511080clt,clt,CartTo99,off_pct,0%,,,,,
player,201511080clt,clt,CartTo99,defense,0,,,,,
player,201511080clt,clt,CartTo99,def_pct,0%,,,,,
player,201511080clt,clt,CartTo99,special_teams,15,,,,,
player,201511080clt,clt,CartTo99,st_pct,50%,,,,,
player,201511080clt,clt,OverMa00,pos,LS,,,,,
player,201511080clt,clt,OverMa00,offense,0,,,,,
player,201511080clt,clt,OverMa00,off_pct,0%,,,,,
player,201511080clt,clt,OverMa00,defense,0,,,,,
player,201511080clt,clt,OverMa00,def_pct,0%,,,,,
player,201511080clt,clt,OverMa00,special_teams,11,,,,,
player,201511080clt,clt,OverMa00,st_pct,37%,,,,,
player,201511080clt,clt,BrayQu00,pos,WR,,,,,
player,201511080clt,clt,BrayQu00,offense,0,,,,,
player,201511080clt,clt,BrayQu00,off_pct,0%,,,,,
player,201511080clt,clt,BrayQu00,defense,0,,,,,
player,201511080clt,clt,BrayQu00,def_pct,0%,,,,,
player,201511080clt,clt,BrayQu00,special_teams,9,,,,,
player,201511080clt,clt,BrayQu00,st_pct,30%,,,,,
player,201511080clt,clt,vinatada01,pos,K,,,,,
player,201511080clt,clt,vinatada01,offense,0,,,,,
player,201511080clt,clt,vinatada01,off_pct,0%,,,,,
player,201511080clt,clt,vinatada01,defense,0,,,,,
player,201511080clt,clt,vinatada01,def_pct,0%,,,,,
player,201511080clt,clt,vinatada01,special_teams,6,,,,,
player,201511080clt,clt,vinatada01,st_pct,20%,,,,,
player,201511080clt,den,ParaMa00,pos,C,,,,,
player,201511080clt,den,ParaMa00,offense,52,,,,,
player,201511080clt,den,ParaMa00,off_pct,100%,,,,,
player,201511080clt,den,ParaMa00,defense,0,,,,,
player,201511080clt,den,ParaMa00,def_pct,0%,,,,,
player,201511080clt,den,ParaMa00,special_teams,4,,,,,
player,201511080clt,den,ParaMa00,st_pct,13%,,,,,
player,201511080clt,den,SchoMi00,pos,T,,,,,
player,201511080clt,den,SchoMi00,offense,52,,,,,
player,201511080clt,den,SchoMi00,off_pct,100%,,,,,
player,201511080clt,den,SchoMi00,defense,0,,,,,
player,201511080clt,den,SchoMi00,def_pct,0%,,,,,
player,201511080clt,den,SchoMi00,special_teams,4,,,,,
player,201511080clt,den,SchoMi00,st_pct,13%,,,,,
player,201511080clt,den,MannPe00,pos,QB,,,,,
player,201511080clt,den,MannPe00,offense,52,,,,,
player,201511080clt,den,MannPe00,off_pct,100%,,,,,
player,201511080clt,den,MannPe00,defense,0,,,,,
player,201511080clt,den,MannPe00,def_pct,0%,,,,,
player,201511080clt,den,MannPe00,special_teams,0,,,,,
player,201511080clt,den,MannPe00,st_pct,0%,,,,,
player,201511080clt,den,MathEv20,pos,G,,,,,
player,201511080clt,den,MathEv20,offense,48,,,,,
player,201511080clt,den,MathEv20,off_pct,92%,,,,,
player,201511080clt,den,MathEv20,defense,0,,,,,
player,201511080clt,den,MathEv20,def_pct,0%,,,,,
player,201511080clt,den,MathEv20,special_teams,4,,,,,
player,201511080clt,den,MathEv20,st_pct,13%,,,,,
player,201511080clt,den,ThomDe03,pos,WR,,,,,
player,201511080clt,den,ThomDe03,offense,47,,,,,
player,201511080clt,den,ThomDe03,off_pct,90%,,,,,
player,201511080clt,den,ThomDe03,defense,0,,,,,
player,201511080clt,den,ThomDe03,def_pct,0%,,,,,
player,201511080clt,den,ThomDe03,special_teams,0,,,,,
player,201511080clt,den,ThomDe03,st_pct,0%,,,,,
player,201511080clt,den,DaniOw00,pos,TE,,,,,
player,201511080clt,den,DaniOw00,offense,43,,,,,
player,201511080clt,den,DaniOw00,off_pct,83%,,,,,
player,201511080clt,den,DaniOw00,defense,0,,,,,
player,201511080clt,den,DaniOw00,def_pct,0%,,,,,
player,201511080clt,den,DaniOw00,special_teams,0,,,,,
player,201511080clt,den,DaniOw00,st_pct,0%,,,,,
player,201511080clt,den,SandEm00,pos,WR,,,,,
player,201511080clt,den,SandEm00,offense,43,,,,,
player,201511080clt,den,SandEm00,off_pct,83%,,,,,
player,201511080clt,den,SandEm00,defense,0,,,,,
player,201511080clt,den,SandEm00,def_pct,0%,,,,,
player,201511080clt,den,SandEm00,special_teams,0,,,,,
player,201511080clt,den,SandEm00,st_pct,0%,,,,,
player,201511080clt,den,HarrRy20,pos,T,,,,,
player,201511080clt,den,HarrRy20,offense,35,,,,,
player,201511080clt,den,HarrRy20,off_pct,67%,,,,,
player,201511080clt,den,HarrRy20,defense,0,,,,,
player,201511080clt,den,HarrRy20,def_pct,0%,,,,,
player,201511080clt,den,HarrRy20,special_teams,4,,,,,
player,201511080clt,den,HarrRy20,st_pct,13%,,,,,
player,201511080clt,den,VasqLo20,pos,G,,,,,
player,201511080clt,den,VasqLo20,offense,34,,,,,
player,201511080clt,den,VasqLo20,off_pct,65%,,,,,
player,201511080clt,den,VasqLo20,defense,0,,,,,
player,201511080clt,den,VasqLo20,def_pct,0%,,,,,
player,201511080clt,den,VasqLo20,special_teams,0,,,,,
player,201511080clt,den,VasqLo20,st_pct,0%,,,,,
player,201511080clt,den,AndeC.00,pos,RB,,,,,
player,201511080clt,den,AndeC.00,offense,27,,,,,
player,201511080clt,den,AndeC.00,off_pct,52%,,,,,
player,201511080clt,den,AndeC.00,defense,0,,,,,
player,201511080clt,den,AndeC.00,def_pct,0%,,,,,
player,201511080clt,den,AndeC.00,special_teams,0,,,,,
player,201511080clt,den,AndeC.00,st_pct,0%,,,,,
player,201511080clt,den,GreeVi00,pos,TE,,,,,
player,201511080clt,den,GreeVi00,offense,25,,,,,
player,201511080clt,den,GreeVi00,off_pct,48%,,,,,
player,201511080clt,den,GreeVi00,defense,0,,,,,
player,201511080clt,den,GreeVi00,def_pct,0%,,,,,
player,201511080clt,den,GreeVi00,special_teams,15,,,,,
player,201511080clt,den,GreeVi00,st_pct,50%,,,,,
player,201511080clt,den,HillRo00,pos,RB,,,,,
player,201511080clt,den,HillRo00,offense,24,,,,,
player,201511080clt,den,HillRo00,off_pct,46%,,,,,
player,201511080clt,den,HillRo00,defense,0,,,,,
player,201511080clt,den,HillRo00,def_pct,0%,,,,,
player,201511080clt,den,HillRo00,special_teams,0,,,,,
player,201511080clt,den,HillRo00,st_pct,0%,,,,,
player,201511080clt,den,GarcMa00,pos,G,,,,,
player,201511080clt,den,GarcMa00,offense,22,,,,,
player,201511080clt,den,GarcMa00,off_pct,42%,,,,,
player,201511080clt,den,GarcMa00,defense,0,,,,,
player,201511080clt,den,GarcMa00,def_pct,0%,,,,,
player,201511080clt,den,GarcMa00,special_teams,4,,,,,
player,201511080clt,den,GarcMa00,st_pct,13%,,,,,
player,201511080clt,den,CaldAn00,pos,WR,,,,,
player,201511080clt,den,CaldAn00,offense,18,,,,,
player,201511080clt,den,CaldAn00,off_pct,35%,,,,,
player,201511080clt,den,CaldAn00,defense,0,,,,,
player,201511080clt,den,CaldAn00,def_pct,0%,,,,,
player,201511080clt,den,CaldAn00,special_teams,8,,,,,
player,201511080clt,den,CaldAn00,st_pct,27%,,,,,
player,201511080clt,den,PoluTy20,pos,T,,,,,
player,201511080clt,den,PoluTy20,offense,17,,,,,
player,201511080clt,den,PoluTy20,off_pct,33%,,,,,
player,201511080clt,den,PoluTy20,defense,0,,,,,
player,201511080clt,den,PoluTy20,def_pct,0%,,,,,
player,201511080clt,den,PoluTy20,special_teams,4,,,,,
player,201511080clt,den,PoluTy20,st_pct,13%,,,,,
player,201511080clt,den,FowlBe00,pos,WR,,,,,
player,201511080clt,den,FowlBe00,offense,15,,,,,
player,201511080clt,den,FowlBe00,off_pct,29%,,,,,
player,201511080clt,den,FowlBe00,defense,0,,,,,
player,201511080clt,den,FowlBe00,def_pct,0%,,,,,
player,201511080clt,den,FowlBe00,special_teams,16,,,,,
player,201511080clt,den,FowlBe00,st_pct,53%,,,,,
player,201511080clt,den,DaviVe00,pos,TE,,,,,
player,201511080clt,den,DaviVe00,offense,9,,,,,
player,201511080clt,den,DaviVe00,off_pct,17%,,,,,
player,201511080clt,den,DaviVe00,defense,0,,,,,
player,201511080clt,den,DaviVe00,def_pct,0%,,,,,
player,201511080clt,den,DaviVe00,special_teams,0,,,,,
player,201511080clt,den,DaviVe00,st_pct,0%,,,,,
player,201511080clt,den,LatiCo00,pos,WR,,,,,
player,201511080clt,den,LatiCo00,offense,8,,,,,
player,201511080clt,den,LatiCo00,off_pct,15%,,,,,
player,201511080clt,den,LatiCo00,defense,0,,,,,
player,201511080clt,den,LatiCo00,def_pct,0%,,,,,
player,201511080clt,den,LatiCo00,special_teams,14,,,,,
player,201511080clt,den,LatiCo00,st_pct,47%,,,,,
player,201511080clt,den,FereJa00,pos,C,,,,,
player,201511080clt,den,FereJa00,offense,1,,,,,
player,201511080clt,den,FereJa00,off_pct,2%,,,,,
player,201511080clt,den,FereJa00,defense,0,,,,,
player,201511080clt,den,FereJa00,def_pct,0%,,,,,
player,201511080clt,den,FereJa00,special_teams,0,,,,,
player,201511080clt,den,FereJa00,st_pct,0%,,,,,
player,201511080clt,den,TaliAq99,pos,CB,,,,,
player,201511080clt,den,TaliAq99,offense,0,,,,,
player,201511080clt,den,TaliAq99,off_pct,0%,,,,,
player,201511080clt,den,TaliAq99,defense,74,,,,,
player,201511080clt,den,TaliAq99,def_pct,94%,,,,,
player,201511080clt,den,TaliAq99,special_teams,5,,,,,
player,201511080clt,den,TaliAq99,st_pct,17%,,,,,
player,201511080clt,den,WardT.99,pos,SS,,,,,
player,201511080clt,den,WardT.99,offense,0,,,,,
player,201511080clt,den,WardT.99,off_pct,0%,,,,,
player,201511080clt,den,WardT.99,defense,71,,,,,
player,201511080clt,den,WardT.99,def_pct,90%,,,,,
player,201511080clt,den,WardT.99,special_teams,6,,,,,
player,201511080clt,den,WardT.99,st_pct,20%,,,,,
player,201511080clt,den,TrevDa00,pos,LB,,,,,
player,201511080clt,den,TrevDa00,offense,0,,,,,
player,201511080clt,den,TrevDa00,off_pct,0%,,,,,
player,201511080clt,den,TrevDa00,defense,70,,,,,
player,201511080clt,den,TrevDa00,def_pct,89%,,,,,
player,201511080clt,den,TrevDa00,special_teams,7,,,,,
player,201511080clt,den,TrevDa00,st_pct,23%,,,,,
player,201511080clt,den,HarrCh01,pos,CB,,,,,
player,201511080clt,den,HarrCh01,offense,0,,,,,
player,201511080clt,den,HarrCh01,off_pct,0%,,,,,
player,201511080clt,den,HarrCh01,defense,70,,,,,
player,201511080clt,den,HarrCh01,def_pct,89%,,,,,
player,201511080clt,den,HarrCh01,special_teams,6,,,,,
player,201511080clt,den,HarrCh01,st_pct,20%,,,,,
player,201511080clt,den,MarsBr01,pos,LB,,,,,
player,201511080clt,den,MarsBr01,offense,0,,,,,
player,201511080clt,den,MarsBr01,off_pct,0%,,,,,
player,201511080clt,den,MarsBr01,defense,67,,,,,
player,201511080clt,den,MarsBr01,def_pct,85%,,,,,
player,201511080clt,den,MarsBr01,special_teams,6,,,,,
player,201511080clt,den,MarsBr01,st_pct,20%,,,,,
player,201511080clt,den,StewDa00,pos,FS,,,,,
player,201511080clt,den,StewDa00,offense,0,,,,,
player,201511080clt,den,StewDa00,off_pct,0%,,,,,
player,201511080clt,den,StewDa00,defense,67,,,,,
player,201511080clt,den,StewDa00,def_pct,85%,,,,,
player,201511080clt,den,StewDa00,special_teams,4,,,,,
player,201511080clt,den,StewDa00,st_pct,13%,,,,,
player,201511080clt,den,MillVo00,pos,LB,,,,,
player,201511080clt,den,MillVo00,offense,0,,,,,
player,201511080clt,den,MillVo00,off_pct,0%,,,,,
player,201511080clt,den,MillVo00,defense,64,,,,,
player,201511080clt,den,MillVo00,def_pct,81%,,,,,
player,201511080clt,den,MillVo00,special_teams,0,,,,,
player,201511080clt,den,MillVo00,st_pct,0%,,,,,
player,201511080clt,den,JackMa02,pos,DE,,,,,
player,201511080clt,den,JackMa02,offense,0,,,,,
player,201511080clt,den,JackMa02,off_pct,0%,,,,,
player,201511080clt,den,JackMa02,defense,62,,,,,
player,201511080clt,den,JackMa02,def_pct,78%,,,,,
player,201511080clt,den,JackMa02,special_teams,6,,,,,
player,201511080clt,den,JackMa02,st_pct,20%,,,,,
player,201511080clt,den,WolfDe00,pos,DE,,,,,
player,201511080clt,den,WolfDe00,offense,0,,,,,
player,201511080clt,den,WolfDe00,off_pct,0%,,,,,
player,201511080clt,den,WolfDe00,defense,53,,,,,
player,201511080clt,den,WolfDe00,def_pct,67%,,,,,
player,201511080clt,den,WolfDe00,special_teams,5,,,,,
player,201511080clt,den,WolfDe00,st_pct,17%,,,,,
player,201511080clt,den,WillSy00,pos,NT,,,,,
player,201511080clt,den,WillSy00,offense,0,,,,,
player,201511080clt,den,WillSy00,off_pct,0%,,,,,
player,201511080clt,den,WillSy00,defense,48,,,,,
player,201511080clt,den,WillSy00,def_pct,61%,,,,,
player,201511080clt,den,WillSy00,special_teams,7,,,,,
player,201511080clt,den,WillSy00,st_pct,23%,,,,,
player,201511080clt,den,BarrSh00,pos,LB,,,,,
player,201511080clt,den,BarrSh00,offense,0,,,,,
player,201511080clt,den,BarrSh00,off_pct,0%,,,,,
player,201511080clt,den,BarrSh00,defense,40,,,,,
player,201511080clt,den,BarrSh00,def_pct,51%,,,,,
player,201511080clt,den,BarrSh00,special_teams,15,,,,,
player,201511080clt,den,BarrSh00,st_pct,50%,,,,,
player,201511080clt,den,WalkVa99,pos,DE,,,,,
player,201511080clt,den,WalkVa99,offense,0,,,,,
player,201511080clt,den,WalkVa99,off_pct,0%,,,,,
player,201511080clt,den,WalkVa99,defense,37,,,,,
player,201511080clt,den,WalkVa99,def_pct,47%,,,,,
player,201511080clt,den,WalkVa99,special_teams,5,,,,,
player,201511080clt,den,WalkVa99,st_pct,17%,,,,,
player,201511080clt,den,RobyBr00,pos,CB,,,,,
player,201511080clt,den,RobyBr00,offense,0,,,,,
player,201511080clt,den,RobyBr00,off_pct,0%,,,,,
player,201511080clt,den,RobyBr00,defense,30,,,,,
player,201511080clt,den,RobyBr00,def_pct,38%,,,,,
player,201511080clt,den,RobyBr00,special_teams,8,,,,,
player,201511080clt,den,RobyBr00,st_pct,27%,,,,,
player,201511080clt,den,WareDe99,pos,LB,,,,,
player,201511080clt,den,WareDe99,offense,0,,,,,
player,201511080clt,den,WareDe99,off_pct,0%,,,,,
player,201511080clt,den,WareDe99,defense,30,,,,,
player,201511080clt,den,WareDe99,def_pct,38%,,,,,
player,201511080clt,den,WareDe99,special_teams,0,,,,,
player,201511080clt,den,WareDe99,st_pct,0%,,,,,
player,201511080clt,den,McCrLe01,pos,LB,,,,,
player,201511080clt,den,McCrLe01,offense,0,,,,,
player,201511080clt,den,McCrLe01,off_pct,0%,,,,,
player,201511080clt,den,McCrLe01,defense,24,,,,,
player,201511080clt,den,McCrLe01,def_pct,30%,,,,,
player,201511080clt,den,McCrLe01,special_teams,26,,,,,
player,201511080clt,den,McCrLe01,st_pct,87%,,,,,
player,201511080clt,den,SmitAn22,pos,DE,,,,,
player,201511080clt,den,SmitAn22,offense,0,,,,,
player,201511080clt,den,SmitAn22,off_pct,0%,,,,,
player,201511080clt,den,SmitAn22,defense,23,,,,,
player,201511080clt,den,SmitAn22,def_pct,29%,,,,,
player,201511080clt,den,SmitAn22,special_teams,2,,,,,
player,201511080clt,den,SmitAn22,st_pct,7%,,,,,
player,201511080clt,den,BrutDa99,pos,SS,,,,,
player,201511080clt,den,BrutDa99,offense,0,,,,,
player,201511080clt,den,BrutDa99,off_pct,0%,,,,,
player,201511080clt,den,BrutDa99,defense,21,,,,,
player,201511080clt,den,BrutDa99,def_pct,27%,,,,,
player,201511080clt,den,BrutDa99,special_teams,25,,,,,
player,201511080clt,den,BrutDa99,st_pct,83%,,,,,
player,201511080clt,den,DaviTo01,pos,LB,,,,,
player,201511080clt,den,DaviTo01,offense,0,,,,,
player,201511080clt,den,DaviTo01,off_pct,0%,,,,,
player,201511080clt,den,DaviTo01,defense,12,,,,,
player,201511080clt,den,DaviTo01,def_pct,15%,,,,,
player,201511080clt,den,DaviTo01,special_teams,20,,,,,
player,201511080clt,den,DaviTo01,st_pct,67%,,,,,
player,201511080clt,den,WebsKa00,pos,CB,,,,,
player,201511080clt,den,WebsKa00,offense,0,,,,,
player,201511080clt,den,WebsKa00,off_pct,0%,,,,,
player,201511080clt,den,WebsKa00,defense,3,,,,,
player,201511080clt,den,WebsKa00,def_pct,4%,,,,,
player,201511080clt,den,WebsKa00,special_teams,19,,,,,
player,201511080clt,den,WebsKa00,st_pct,63%,,,,,
player,201511080clt,den,NelsCo00,pos,LB,,,,,
player,201511080clt,den,NelsCo00,offense,0,,,,,
player,201511080clt,den,NelsCo00,off_pct,0%,,,,,
player,201511080clt,den,NelsCo00,defense,2,,,,,
player,201511080clt,den,NelsCo00,def_pct,3%,,,,,
player,201511080clt,den,NelsCo00,special_teams,19,,,,,
player,201511080clt,den,NelsCo00,st_pct,63%,,,,,
player,201511080clt,den,BoldOm00,pos,FS,,,,,
player,201511080clt,den,BoldOm00,offense,0,,,,,
player,201511080clt,den,BoldOm00,off_pct,0%,,,,,
player,201511080clt,den,BoldOm00,defense,1,,,,,
player,201511080clt,den,BoldOm00,def_pct,1%,,,,,
player,201511080clt,den,BoldOm00,special_teams,18,,,,,
player,201511080clt,den,BoldOm00,st_pct,60%,,,,,
player,201511080clt,den,ThomJu01,pos,RB,,,,,
player,201511080clt,den,ThomJu01,offense,0,,,,,
player,201511080clt,den,ThomJu01,off_pct,0%,,,,,
player,201511080clt,den,ThomJu01,defense,0,,,,,
player,201511080clt,den,ThomJu01,def_pct,0%,,,,,
player,201511080clt,den,ThomJu01,special_teams,12,,,,,
player,201511080clt,den,ThomJu01,st_pct,40%,,,,,
player,201511080clt,den,BrewAa00,pos,LS,,,,,
player,201511080clt,den,BrewAa00,offense,0,,,,,
player,201511080clt,den,BrewAa00,off_pct,0%,,,,,
player,201511080clt,den,BrewAa00,defense,0,,,,,
player,201511080clt,den,BrewAa00,def_pct,0%,,,,,
player,201511080clt,den,BrewAa00,special_teams,9,,,,,
player,201511080clt,den,BrewAa00,st_pct,30%,,,,,
player,201511080clt,den,ColqBr00,pos,P,,,,,
player,201511080clt,den,ColqBr00,offense,0,,,,,
player,201511080clt,den,ColqBr00,off_pct,0%,,,,,
player,201511080clt,den,ColqBr00,defense,0,,,,,
player,201511080clt,den,ColqBr00,def_pct,0%,,,,,
player,201511080clt,den,ColqBr00,special_teams,9,,,,,
player,201511080clt,den,ColqBr00,st_pct,30%,,,,,
player,201511080clt,den,McMaBr01,pos,K,,,,,
player,201511080clt,den,McMaBr01,offense,0,,,,,
player,201511080clt,den,McMaBr01,off_pct,0%,,,,,
player,201511080clt,den,McMaBr01,defense,0,,,,,
player,201511080clt,den,McMaBr01,def_pct,0%,,,,,
player,201511080clt,den,McMaBr01,special_teams,8,,,,,
player,201511080clt,den,McMaBr01,st_pct,27%,,,,,
player,201511080clt,den,AnunKe00,pos,DE,,,,,
player,201511080clt,den,AnunKe00,offense,0,,,,,
player,201511080clt,den,AnunKe00,off_pct,0%,,,,,
player,201511080clt,den,AnunKe00,defense,0,,,,,
player,201511080clt,den,AnunKe00,def_pct,0%,,,,,
player,201511080clt,den,AnunKe00,special_teams,6,,,,,
player,201511080clt,den,AnunKe00,st_pct,20%,,,,,
