game,2015,5,20151011,201510110gnb,ram,"St. Louis Rams",10,gnb,"Green Bay Packers",24
player,201510110gnb,gnb,JaniJe00,defense,0,,,,,
player,201510110gnb,gnb,JaniJe00,def_pct,0%,,,,,
player,201510110gnb,gnb,JaniJe00,special_teams,14,,,,,
player,201510110gnb,gnb,JaniJe00,st_pct,52%,,,,,
player,201510110gnb,gnb,CrosMa20,pos,K,,,,,
player,201510110gnb,gnb,CrosMa20,offense,0,,,,,
player,201510110gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201510110gnb,gnb,CrosMa20,defense,0,,,,,
player,201510110gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201510110gnb,gnb,CrosMa20,special_teams,10,,,,,
player,201510110gnb,gnb,CrosMa20,st_pct,37%,,,,,
player,201510110gnb,gnb,GoodDe00,pos,CB,,,,,
player,201510110gnb,gnb,GoodDe00,offense,0,,,,,
player,201510110gnb,gnb,GoodDe00,off_pct,0%,,,,,
player,201510110gnb,gnb,GoodDe00,defense,0,,,,,
player,201510110gnb,gnb,GoodDe00,def_pct,0%,,,,,
player,201510110gnb,gnb,GoodDe00,special_teams,9,,,,,
player,201510110gnb,gnb,GoodDe00,st_pct,33%,,,,,
player,201510110gnb,gnb,GoodBr99,pos,LS,,,,,
player,201510110gnb,gnb,GoodBr99,offense,0,,,,,
player,201510110gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201510110gnb,gnb,GoodBr99,defense,0,,,,,
player,201510110gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201510110gnb,gnb,GoodBr99,special_teams,9,,,,,
player,201510110gnb,gnb,GoodBr99,st_pct,33%,,,,,
player,201510110gnb,gnb,MastTi99,pos,P,,,,,
player,201510110gnb,gnb,MastTi99,offense,0,,,,,
player,201510110gnb,gnb,MastTi99,off_pct,0%,,,,,
player,201510110gnb,gnb,MastTi99,defense,0,,,,,
player,201510110gnb,gnb,MastTi99,def_pct,0%,,,,,
player,201510110gnb,gnb,MastTi99,special_teams,9,,,,,
player,201510110gnb,gnb,MastTi99,st_pct,33%,,,,,
player,201510110gnb,gnb,HarrAl00,pos,RB,,,,,
player,201510110gnb,gnb,HarrAl00,offense,0,,,,,
player,201510110gnb,gnb,HarrAl00,off_pct,0%,,,,,
player,201510110gnb,gnb,HarrAl00,defense,0,,,,,
player,201510110gnb,gnb,HarrAl00,def_pct,0%,,,,,
player,201510110gnb,gnb,HarrAl00,special_teams,8,,,,,
player,201510110gnb,gnb,HarrAl00,st_pct,30%,,,,,
player,201510110gnb,ram,HaveRo00,pos,T,,,,,
player,201510110gnb,ram,HaveRo00,offense,70,,,,,
player,201510110gnb,ram,HaveRo00,off_pct,100%,,,,,
player,201510110gnb,ram,HaveRo00,defense,0,,,,,
player,201510110gnb,ram,HaveRo00,def_pct,0%,,,,,
player,201510110gnb,ram,HaveRo00,special_teams,5,,,,,
player,201510110gnb,ram,HaveRo00,st_pct,19%,,,,,
player,201510110gnb,ram,RobiGr01,pos,T,,,,,
player,201510110gnb,ram,RobiGr01,offense,70,,,,,
player,201510110gnb,ram,RobiGr01,off_pct,100%,,,,,
player,201510110gnb,ram,RobiGr01,defense,0,,,,,
player,201510110gnb,ram,RobiGr01,def_pct,0%,,,,,
player,201510110gnb,ram,RobiGr01,special_teams,5,,,,,
player,201510110gnb,ram,RobiGr01,st_pct,19%,,,,,
player,201510110gnb,ram,BrowJa04,pos,G,,,,,
player,201510110gnb,ram,BrowJa04,offense,70,,,,,
player,201510110gnb,ram,BrowJa04,off_pct,100%,,,,,
player,201510110gnb,ram,BrowJa04,defense,0,,,,,
player,201510110gnb,ram,BrowJa04,def_pct,0%,,,,,
player,201510110gnb,ram,BrowJa04,special_teams,5,,,,,
player,201510110gnb,ram,BrowJa04,st_pct,19%,,,,,
player,201510110gnb,ram,FoleNi00,pos,QB,,,,,
player,201510110gnb,ram,FoleNi00,offense,70,,,,,
player,201510110gnb,ram,FoleNi00,off_pct,100%,,,,,
player,201510110gnb,ram,FoleNi00,defense,0,,,,,
player,201510110gnb,ram,FoleNi00,def_pct,0%,,,,,
player,201510110gnb,ram,FoleNi00,special_teams,0,,,,,
player,201510110gnb,ram,FoleNi00,st_pct,0%,,,,,
player,201510110gnb,ram,BarnTi01,pos,C,,,,,
player,201510110gnb,ram,BarnTi01,offense,69,,,,,
player,201510110gnb,ram,BarnTi01,off_pct,99%,,,,,
player,201510110gnb,ram,BarnTi01,defense,0,,,,,
player,201510110gnb,ram,BarnTi01,def_pct,0%,,,,,
player,201510110gnb,ram,BarnTi01,special_teams,0,,,,,
player,201510110gnb,ram,BarnTi01,st_pct,0%,,,,,
player,201510110gnb,ram,AustTa00,pos,WR,,,,,
player,201510110gnb,ram,AustTa00,offense,54,,,,,
player,201510110gnb,ram,AustTa00,off_pct,77%,,,,,
player,201510110gnb,ram,AustTa00,defense,0,,,,,
player,201510110gnb,ram,AustTa00,def_pct,0%,,,,,
player,201510110gnb,ram,AustTa00,special_teams,4,,,,,
player,201510110gnb,ram,AustTa00,st_pct,15%,,,,,
player,201510110gnb,ram,CookJa02,pos,TE,,,,,
player,201510110gnb,ram,CookJa02,offense,53,,,,,
player,201510110gnb,ram,CookJa02,off_pct,76%,,,,,
player,201510110gnb,ram,CookJa02,defense,0,,,,,
player,201510110gnb,ram,CookJa02,def_pct,0%,,,,,
player,201510110gnb,ram,CookJa02,special_teams,0,,,,,
player,201510110gnb,ram,CookJa02,st_pct,0%,,,,,
player,201510110gnb,ram,BritKe00,pos,WR,,,,,
player,201510110gnb,ram,BritKe00,offense,52,,,,,
player,201510110gnb,ram,BritKe00,off_pct,74%,,,,,
player,201510110gnb,ram,BritKe00,defense,0,,,,,
player,201510110gnb,ram,BritKe00,def_pct,0%,,,,,
player,201510110gnb,ram,BritKe00,special_teams,0,,,,,
player,201510110gnb,ram,BritKe00,st_pct,0%,,,,,
player,201510110gnb,ram,ReynGa20,pos,G,,,,,
player,201510110gnb,ram,ReynGa20,offense,51,,,,,
player,201510110gnb,ram,ReynGa20,off_pct,73%,,,,,
player,201510110gnb,ram,ReynGa20,defense,0,,,,,
player,201510110gnb,ram,ReynGa20,def_pct,0%,,,,,
player,201510110gnb,ram,ReynGa20,special_teams,7,,,,,
player,201510110gnb,ram,ReynGa20,st_pct,26%,,,,,
player,201510110gnb,ram,GurlTo01,pos,RB,,,,,
player,201510110gnb,ram,GurlTo01,offense,45,,,,,
player,201510110gnb,ram,GurlTo01,off_pct,64%,,,,,
player,201510110gnb,ram,GurlTo01,defense,0,,,,,
player,201510110gnb,ram,GurlTo01,def_pct,0%,,,,,
player,201510110gnb,ram,GurlTo01,special_teams,0,,,,,
player,201510110gnb,ram,GurlTo01,st_pct,0%,,,,,
player,201510110gnb,ram,BailSt01,pos,WR,,,,,
player,201510110gnb,ram,BailSt01,offense,43,,,,,
player,201510110gnb,ram,BailSt01,off_pct,61%,,,,,
player,201510110gnb,ram,BailSt01,defense,0,,,,,
player,201510110gnb,ram,BailSt01,def_pct,0%,,,,,
player,201510110gnb,ram,BailSt01,special_teams,7,,,,,
player,201510110gnb,ram,BailSt01,st_pct,26%,,,,,
player,201510110gnb,ram,KendLa00,pos,TE,,,,,
player,201510110gnb,ram,KendLa00,offense,39,,,,,
player,201510110gnb,ram,KendLa00,off_pct,56%,,,,,
player,201510110gnb,ram,KendLa00,defense,0,,,,,
player,201510110gnb,ram,KendLa00,def_pct,0%,,,,,
player,201510110gnb,ram,KendLa00,special_teams,5,,,,,
player,201510110gnb,ram,KendLa00,st_pct,19%,,,,,
player,201510110gnb,ram,HarkCo00,pos,TE,,,,,
player,201510110gnb,ram,HarkCo00,offense,20,,,,,
player,201510110gnb,ram,HarkCo00,off_pct,29%,,,,,
player,201510110gnb,ram,HarkCo00,defense,0,,,,,
player,201510110gnb,ram,HarkCo00,def_pct,0%,,,,,
player,201510110gnb,ram,HarkCo00,special_teams,15,,,,,
player,201510110gnb,ram,HarkCo00,st_pct,56%,,,,,
player,201510110gnb,ram,QuicBr00,pos,WR,,,,,
player,201510110gnb,ram,QuicBr00,offense,20,,,,,
player,201510110gnb,ram,QuicBr00,off_pct,29%,,,,,
player,201510110gnb,ram,QuicBr00,defense,0,,,,,
player,201510110gnb,ram,QuicBr00,def_pct,0%,,,,,
player,201510110gnb,ram,QuicBr00,special_teams,0,,,,,
player,201510110gnb,ram,QuicBr00,st_pct,0%,,,,,
player,201510110gnb,ram,CunnBe01,pos,RB,,,,,
player,201510110gnb,ram,CunnBe01,offense,19,,,,,
player,201510110gnb,ram,CunnBe01,off_pct,27%,,,,,
player,201510110gnb,ram,CunnBe01,defense,0,,,,,
player,201510110gnb,ram,CunnBe01,def_pct,0%,,,,,
player,201510110gnb,ram,CunnBe01,special_teams,15,,,,,
player,201510110gnb,ram,CunnBe01,st_pct,56%,,,,,
player,201510110gnb,ram,SaffRo20,pos,T,,,,,
player,201510110gnb,ram,SaffRo20,offense,19,,,,,
player,201510110gnb,ram,SaffRo20,off_pct,27%,,,,,
player,201510110gnb,ram,SaffRo20,defense,0,,,,,
player,201510110gnb,ram,SaffRo20,def_pct,0%,,,,,
player,201510110gnb,ram,SaffRo20,special_teams,0,,,,,
player,201510110gnb,ram,SaffRo20,st_pct,0%,,,,,
player,201510110gnb,ram,MasoTr00,pos,RB,,,,,
player,201510110gnb,ram,MasoTr00,offense,5,,,,,
player,201510110gnb,ram,MasoTr00,off_pct,7%,,,,,
player,201510110gnb,ram,MasoTr00,defense,0,,,,,
player,201510110gnb,ram,MasoTr00,def_pct,0%,,,,,
player,201510110gnb,ram,MasoTr00,special_teams,0,,,,,
player,201510110gnb,ram,MasoTr00,st_pct,0%,,,,,
player,201510110gnb,ram,RhanDe00,pos,C,,,,,
player,201510110gnb,ram,RhanDe00,offense,1,,,,,
player,201510110gnb,ram,RhanDe00,off_pct,1%,,,,,
player,201510110gnb,ram,RhanDe00,defense,0,,,,,
player,201510110gnb,ram,RhanDe00,def_pct,0%,,,,,
player,201510110gnb,ram,RhanDe00,special_teams,10,,,,,
player,201510110gnb,ram,RhanDe00,st_pct,37%,,,,,
player,201510110gnb,ram,McDoTJ00,pos,SS,,,,,
player,201510110gnb,ram,McDoTJ00,offense,0,,,,,
player,201510110gnb,ram,McDoTJ00,off_pct,0%,,,,,
player,201510110gnb,ram,McDoTJ00,defense,62,,,,,
player,201510110gnb,ram,McDoTJ00,def_pct,100%,,,,,
player,201510110gnb,ram,McDoTJ00,special_teams,8,,,,,
player,201510110gnb,ram,McDoTJ00,st_pct,30%,,,,,
player,201510110gnb,ram,McLeRo00,pos,FS,,,,,
player,201510110gnb,ram,McLeRo00,offense,0,,,,,
player,201510110gnb,ram,McLeRo00,off_pct,0%,,,,,
player,201510110gnb,ram,McLeRo00,defense,62,,,,,
player,201510110gnb,ram,McLeRo00,def_pct,100%,,,,,
player,201510110gnb,ram,McLeRo00,special_teams,8,,,,,
player,201510110gnb,ram,McLeRo00,st_pct,30%,,,,,
player,201510110gnb,ram,JohnTr05,pos,CB,,,,,
player,201510110gnb,ram,JohnTr05,offense,0,,,,,
player,201510110gnb,ram,JohnTr05,off_pct,0%,,,,,
player,201510110gnb,ram,JohnTr05,defense,62,,,,,
player,201510110gnb,ram,JohnTr05,def_pct,100%,,,,,
player,201510110gnb,ram,JohnTr05,special_teams,7,,,,,
player,201510110gnb,ram,JohnTr05,st_pct,26%,,,,,
player,201510110gnb,ram,JenkJa03,pos,CB,,,,,
player,201510110gnb,ram,JenkJa03,offense,0,,,,,
player,201510110gnb,ram,JenkJa03,off_pct,0%,,,,,
player,201510110gnb,ram,JenkJa03,defense,62,,,,,
player,201510110gnb,ram,JenkJa03,def_pct,100%,,,,,
player,201510110gnb,ram,JenkJa03,special_teams,7,,,,,
player,201510110gnb,ram,JenkJa03,st_pct,26%,,,,,
player,201510110gnb,ram,LaurJa99,pos,LB,,,,,
player,201510110gnb,ram,LaurJa99,offense,0,,,,,
player,201510110gnb,ram,LaurJa99,off_pct,0%,,,,,
player,201510110gnb,ram,LaurJa99,defense,62,,,,,
player,201510110gnb,ram,LaurJa99,def_pct,100%,,,,,
player,201510110gnb,ram,LaurJa99,special_teams,0,,,,,
player,201510110gnb,ram,LaurJa99,st_pct,0%,,,,,
player,201510110gnb,ram,JoynLa00,pos,CB,,,,,
player,201510110gnb,ram,JoynLa00,offense,0,,,,,
player,201510110gnb,ram,JoynLa00,off_pct,0%,,,,,
player,201510110gnb,ram,JoynLa00,defense,54,,,,,
player,201510110gnb,ram,JoynLa00,def_pct,87%,,,,,
player,201510110gnb,ram,JoynLa00,special_teams,2,,,,,
player,201510110gnb,ram,JoynLa00,st_pct,7%,,,,,
player,201510110gnb,ram,DonaAa00,pos,DT,,,,,
player,201510110gnb,ram,DonaAa00,offense,0,,,,,
player,201510110gnb,ram,DonaAa00,off_pct,0%,,,,,
player,201510110gnb,ram,DonaAa00,defense,50,,,,,
player,201510110gnb,ram,DonaAa00,def_pct,81%,,,,,
player,201510110gnb,ram,DonaAa00,special_teams,7,,,,,
player,201510110gnb,ram,DonaAa00,st_pct,26%,,,,,
player,201510110gnb,ram,BarrMa00,pos,SS,,,,,
player,201510110gnb,ram,BarrMa00,offense,0,,,,,
player,201510110gnb,ram,BarrMa00,off_pct,0%,,,,,
player,201510110gnb,ram,BarrMa00,defense,50,,,,,
player,201510110gnb,ram,BarrMa00,def_pct,81%,,,,,
player,201510110gnb,ram,BarrMa00,special_teams,3,,,,,
player,201510110gnb,ram,BarrMa00,st_pct,11%,,,,,
player,201510110gnb,ram,HayeWi99,pos,DE,,,,,
player,201510110gnb,ram,HayeWi99,offense,0,,,,,
player,201510110gnb,ram,HayeWi99,off_pct,0%,,,,,
player,201510110gnb,ram,HayeWi99,defense,43,,,,,
player,201510110gnb,ram,HayeWi99,def_pct,69%,,,,,
player,201510110gnb,ram,HayeWi99,special_teams,7,,,,,
player,201510110gnb,ram,HayeWi99,st_pct,26%,,,,,
player,201510110gnb,ram,QuinRo00,pos,DE,,,,,
player,201510110gnb,ram,QuinRo00,offense,0,,,,,
player,201510110gnb,ram,QuinRo00,off_pct,0%,,,,,
player,201510110gnb,ram,QuinRo00,defense,39,,,,,
player,201510110gnb,ram,QuinRo00,def_pct,63%,,,,,
player,201510110gnb,ram,QuinRo00,special_teams,7,,,,,
player,201510110gnb,ram,QuinRo00,st_pct,26%,,,,,
player,201510110gnb,ram,BrocMi00,pos,DT,,,,,
player,201510110gnb,ram,BrocMi00,offense,0,,,,,
player,201510110gnb,ram,BrocMi00,off_pct,0%,,,,,
player,201510110gnb,ram,BrocMi00,defense,38,,,,,
player,201510110gnb,ram,BrocMi00,def_pct,61%,,,,,
player,201510110gnb,ram,BrocMi00,special_teams,7,,,,,
player,201510110gnb,ram,BrocMi00,st_pct,26%,,,,,
player,201510110gnb,ram,SimsEu99,pos,DE,,,,,
player,201510110gnb,ram,SimsEu99,offense,0,,,,,
player,201510110gnb,ram,SimsEu99,off_pct,0%,,,,,
player,201510110gnb,ram,SimsEu99,defense,28,,,,,
player,201510110gnb,ram,SimsEu99,def_pct,45%,,,,,
player,201510110gnb,ram,SimsEu99,special_teams,4,,,,,
player,201510110gnb,ram,SimsEu99,st_pct,15%,,,,,
player,201510110gnb,ram,FairNi00,pos,DT,,,,,
player,201510110gnb,ram,FairNi00,offense,0,,,,,
player,201510110gnb,ram,FairNi00,off_pct,0%,,,,,
player,201510110gnb,ram,FairNi00,defense,27,,,,,
player,201510110gnb,ram,FairNi00,def_pct,44%,,,,,
player,201510110gnb,ram,FairNi00,special_teams,0,,,,,
player,201510110gnb,ram,FairNi00,st_pct,0%,,,,,
player,201510110gnb,ram,AyerAk00,pos,LB,,,,,
player,201510110gnb,ram,AyerAk00,offense,0,,,,,
player,201510110gnb,ram,AyerAk00,off_pct,0%,,,,,
player,201510110gnb,ram,AyerAk00,defense,20,,,,,
player,201510110gnb,ram,AyerAk00,def_pct,32%,,,,,
player,201510110gnb,ram,AyerAk00,special_teams,0,,,,,
player,201510110gnb,ram,AyerAk00,st_pct,0%,,,,,
player,201510110gnb,ram,LongCh99,pos,DE,,,,,
player,201510110gnb,ram,LongCh99,offense,0,,,,,
player,201510110gnb,ram,LongCh99,off_pct,0%,,,,,
player,201510110gnb,ram,LongCh99,defense,15,,,,,
player,201510110gnb,ram,LongCh99,def_pct,24%,,,,,
player,201510110gnb,ram,LongCh99,special_teams,3,,,,,
player,201510110gnb,ram,LongCh99,st_pct,11%,,,,,
player,201510110gnb,ram,BateDa00,pos,LB,,,,,
player,201510110gnb,ram,BateDa00,offense,0,,,,,
player,201510110gnb,ram,BateDa00,off_pct,0%,,,,,
player,201510110gnb,ram,BateDa00,defense,8,,,,,
player,201510110gnb,ram,BateDa00,def_pct,13%,,,,,
player,201510110gnb,ram,BateDa00,special_teams,22,,,,,
player,201510110gnb,ram,BateDa00,st_pct,81%,,,,,
player,201510110gnb,ram,DaviCo02,pos,FS,,,,,
player,201510110gnb,ram,DaviCo02,offense,0,,,,,
player,201510110gnb,ram,DaviCo02,off_pct,0%,,,,,
player,201510110gnb,ram,DaviCo02,defense,0,,,,,
player,201510110gnb,ram,DaviCo02,def_pct,0%,,,,,
player,201510110gnb,ram,DaviCo02,special_teams,22,,,,,
player,201510110gnb,ram,DaviCo02,st_pct,81%,,,,,
player,201510110gnb,ram,HageBr00,pos,LB,,,,,
player,201510110gnb,ram,HageBr00,offense,0,,,,,
player,201510110gnb,ram,HageBr00,off_pct,0%,,,,,
player,201510110gnb,ram,HageBr00,defense,0,,,,,
player,201510110gnb,ram,HageBr00,def_pct,0%,,,,,
player,201510110gnb,ram,HageBr00,special_teams,15,,,,,
player,201510110gnb,ram,HageBr00,st_pct,56%,,,,,
player,201510110gnb,ram,ReynCh00,pos,RB,,,,,
player,201510110gnb,ram,ReynCh00,offense,0,,,,,
player,201510110gnb,ram,ReynCh00,off_pct,0%,,,,,
player,201510110gnb,ram,ReynCh00,defense,0,,,,,
player,201510110gnb,ram,ReynCh00,def_pct,0%,,,,,
player,201510110gnb,ram,ReynCh00,special_teams,15,,,,,
player,201510110gnb,ram,ReynCh00,st_pct,56%,,,,,
player,201510110gnb,ram,MarqBr00,pos,WR,,,,,
player,201510110gnb,ram,MarqBr00,offense,0,,,,,
player,201510110gnb,ram,MarqBr00,off_pct,0%,,,,,
player,201510110gnb,ram,MarqBr00,defense,0,,,,,
player,201510110gnb,ram,MarqBr00,def_pct,0%,,,,,
player,201510110gnb,ram,MarqBr00,special_teams,15,,,,,
player,201510110gnb,ram,MarqBr00,st_pct,56%,,,,,
player,201510110gnb,ram,LyncCa00,pos,LB,,,,,
player,201510110gnb,ram,LyncCa00,offense,0,,,,,
player,201510110gnb,ram,LyncCa00,off_pct,0%,,,,,
player,201510110gnb,ram,LyncCa00,defense,0,,,,,
player,201510110gnb,ram,LyncCa00,def_pct,0%,,,,,
player,201510110gnb,ram,LyncCa00,special_teams,15,,,,,
player,201510110gnb,ram,LyncCa00,st_pct,56%,,,,,
player,201510110gnb,ram,HekkJo00,pos,P,,,,,
player,201510110gnb,ram,HekkJo00,offense,0,,,,,
player,201510110gnb,ram,HekkJo00,off_pct,0%,,,,,
player,201510110gnb,ram,HekkJo00,defense,0,,,,,
player,201510110gnb,ram,HekkJo00,def_pct,0%,,,,,
player,201510110gnb,ram,HekkJo00,special_teams,10,,,,,
player,201510110gnb,ram,HekkJo00,st_pct,37%,,,,,
player,201510110gnb,ram,McQuJa00,pos,LS,,,,,
player,201510110gnb,ram,McQuJa00,offense,0,,,,,
player,201510110gnb,ram,McQuJa00,off_pct,0%,,,,,
player,201510110gnb,ram,McQuJa00,defense,0,,,,,
player,201510110gnb,ram,McQuJa00,def_pct,0%,,,,,
player,201510110gnb,ram,McQuJa00,special_teams,10,,,,,
player,201510110gnb,ram,McQuJa00,st_pct,37%,,,,,
player,201510110gnb,ram,DonnAn00,pos,T,,,,,
player,201510110gnb,ram,DonnAn00,offense,0,,,,,
player,201510110gnb,ram,DonnAn00,off_pct,0%,,,,,
player,201510110gnb,ram,DonnAn00,defense,0,,,,,
player,201510110gnb,ram,DonnAn00,def_pct,0%,,,,,
player,201510110gnb,ram,DonnAn00,special_teams,8,,,,,
player,201510110gnb,ram,DonnAn00,st_pct,30%,,,,,
player,201510110gnb,ram,BryaC.00,pos,S,,,,,
player,201510110gnb,ram,BryaC.00,offense,0,,,,,
player,201510110gnb,ram,BryaC.00,off_pct,0%,,,,,
player,201510110gnb,ram,BryaC.00,defense,0,,,,,
player,201510110gnb,ram,BryaC.00,def_pct,0%,,,,,
player,201510110gnb,ram,BryaC.00,special_teams,8,,,,,
player,201510110gnb,ram,BryaC.00,st_pct,30%,,,,,
player,201510110gnb,ram,ZuerGr00,pos,K,,,,,
player,201510110gnb,ram,ZuerGr00,offense,0,,,,,
player,201510110gnb,ram,ZuerGr00,off_pct,0%,,,,,
player,201510110gnb,ram,ZuerGr00,defense,0,,,,,
player,201510110gnb,ram,ZuerGr00,def_pct,0%,,,,,
player,201510110gnb,ram,ZuerGr00,special_teams,8,,,,,
player,201510110gnb,ram,ZuerGr00,st_pct,30%,,,,,
player,201510110gnb,ram,RobeMa00,pos,CB,,,,,
player,201510110gnb,ram,RobeMa00,offense,0,,,,,
player,201510110gnb,ram,RobeMa00,off_pct,0%,,,,,
player,201510110gnb,ram,RobeMa00,defense,0,,,,,
player,201510110gnb,ram,RobeMa00,def_pct,0%,,,,,
player,201510110gnb,ram,RobeMa00,special_teams,1,,,,,
player,201510110gnb,ram,RobeMa00,st_pct,4%,,,,,
