game,2015,13,20151206,201512060mia,rav,"Baltimore Ravens",13,mia,"Miami Dolphins",15
player,201512060mia,mia,DennJo20,qb_hits,0,,,,,
player,201512060mia,mia,DennJo20,fumbles_rec,0,,,,,
player,201512060mia,mia,DennJo20,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,DennJo20,fumbles_rec_td,0,,,,,
player,201512060mia,mia,DennJo20,fumbles_forced,0,,,,,
player,201512060mia,mia,FedeTe00,def_int,0,,,,,
player,201512060mia,mia,FedeTe00,def_int_yds,0,,,,,
player,201512060mia,mia,FedeTe00,def_int_td,0,,,,,
player,201512060mia,mia,FedeTe00,def_int_long,0,,,,,
player,201512060mia,mia,FedeTe00,pass_defended,0,,,,,
player,201512060mia,mia,FedeTe00,sacks,0.0,,,,,
player,201512060mia,mia,FedeTe00,tackles_combined,1,,,,,
player,201512060mia,mia,FedeTe00,tackles_solo,1,,,,,
player,201512060mia,mia,FedeTe00,tackles_assists,0,,,,,
player,201512060mia,mia,FedeTe00,tackles_loss,0,,,,,
player,201512060mia,mia,FedeTe00,qb_hits,0,,,,,
player,201512060mia,mia,FedeTe00,fumbles_rec,0,,,,,
player,201512060mia,mia,FedeTe00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,FedeTe00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,FedeTe00,fumbles_forced,0,,,,,
player,201512060mia,mia,ThomRo04,def_int,0,,,,,
player,201512060mia,mia,ThomRo04,def_int_yds,0,,,,,
player,201512060mia,mia,ThomRo04,def_int_td,0,,,,,
player,201512060mia,mia,ThomRo04,def_int_long,0,,,,,
player,201512060mia,mia,ThomRo04,pass_defended,0,,,,,
player,201512060mia,mia,ThomRo04,sacks,0.0,,,,,
player,201512060mia,mia,ThomRo04,tackles_combined,1,,,,,
player,201512060mia,mia,ThomRo04,tackles_solo,0,,,,,
player,201512060mia,mia,ThomRo04,tackles_assists,1,,,,,
player,201512060mia,mia,ThomRo04,tackles_loss,0,,,,,
player,201512060mia,mia,ThomRo04,qb_hits,0,,,,,
player,201512060mia,mia,ThomRo04,fumbles_rec,0,,,,,
player,201512060mia,mia,ThomRo04,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,ThomRo04,fumbles_rec_td,0,,,,,
player,201512060mia,mia,ThomRo04,fumbles_forced,0,,,,,
player,201512060mia,mia,VigiZa00,def_int,0,,,,,
player,201512060mia,mia,VigiZa00,def_int_yds,0,,,,,
player,201512060mia,mia,VigiZa00,def_int_td,0,,,,,
player,201512060mia,mia,VigiZa00,def_int_long,0,,,,,
player,201512060mia,mia,VigiZa00,pass_defended,0,,,,,
player,201512060mia,mia,VigiZa00,sacks,0.0,,,,,
player,201512060mia,mia,VigiZa00,tackles_combined,1,,,,,
player,201512060mia,mia,VigiZa00,tackles_solo,1,,,,,
player,201512060mia,mia,VigiZa00,tackles_assists,0,,,,,
player,201512060mia,mia,VigiZa00,tackles_loss,0,,,,,
player,201512060mia,mia,VigiZa00,qb_hits,0,,,,,
player,201512060mia,mia,VigiZa00,fumbles_rec,0,,,,,
player,201512060mia,mia,VigiZa00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,VigiZa00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,VigiZa00,fumbles_forced,0,,,,,
player,201512060mia,rav,ClayKa00,kick_ret,0,,,,,
player,201512060mia,rav,ClayKa00,kick_ret_yds,0,,,,,
player,201512060mia,rav,ClayKa00,kick_ret_yds_per_ret,,,,,,
player,201512060mia,rav,ClayKa00,kick_ret_td,0,,,,,
player,201512060mia,rav,ClayKa00,kick_ret_long,0,,,,,
player,201512060mia,rav,ClayKa00,punt_ret,4,,,,,
player,201512060mia,rav,ClayKa00,punt_ret_yds,40,,,,,
player,201512060mia,rav,ClayKa00,punt_ret_yds_per_ret,10.0,,,,,
player,201512060mia,rav,ClayKa00,punt_ret_td,0,,,,,
player,201512060mia,rav,ClayKa00,punt_ret_long,17,,,,,
player,201512060mia,rav,WebbLa99,kick_ret,0,,,,,
player,201512060mia,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201512060mia,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201512060mia,rav,WebbLa99,kick_ret_td,0,,,,,
player,201512060mia,rav,WebbLa99,kick_ret_long,0,,,,,
player,201512060mia,rav,WebbLa99,punt_ret,1,,,,,
player,201512060mia,rav,WebbLa99,punt_ret_yds,7,,,,,
player,201512060mia,rav,WebbLa99,punt_ret_yds_per_ret,7.0,,,,,
player,201512060mia,rav,WebbLa99,punt_ret_td,0,,,,,
player,201512060mia,rav,WebbLa99,punt_ret_long,7,,,,,
player,201512060mia,rav,MostRa00,kick_ret,1,,,,,
player,201512060mia,rav,MostRa00,kick_ret_yds,23,,,,,
player,201512060mia,rav,MostRa00,kick_ret_yds_per_ret,23.0,,,,,
player,201512060mia,rav,MostRa00,kick_ret_td,0,,,,,
player,201512060mia,rav,MostRa00,kick_ret_long,23,,,,,
player,201512060mia,rav,MostRa00,punt_ret,0,,,,,
player,201512060mia,rav,MostRa00,punt_ret_yds,0,,,,,
player,201512060mia,rav,MostRa00,punt_ret_yds_per_ret,,,,,,
player,201512060mia,rav,MostRa00,punt_ret_td,0,,,,,
player,201512060mia,rav,MostRa00,punt_ret_long,0,,,,,
player,201512060mia,mia,GrimBr20,kick_ret,0,,,,,
player,201512060mia,mia,GrimBr20,kick_ret_yds,0,,,,,
player,201512060mia,mia,GrimBr20,kick_ret_yds_per_ret,,,,,,
player,201512060mia,mia,GrimBr20,kick_ret_td,0,,,,,
player,201512060mia,mia,GrimBr20,kick_ret_long,0,,,,,
player,201512060mia,mia,GrimBr20,punt_ret,1,,,,,
player,201512060mia,mia,GrimBr20,punt_ret_yds,15,,,,,
player,201512060mia,mia,GrimBr20,punt_ret_yds_per_ret,15.0,,,,,
player,201512060mia,mia,GrimBr20,punt_ret_td,0,,,,,
player,201512060mia,mia,GrimBr20,punt_ret_long,15,,,,,
player,201512060mia,mia,LandJa00,kick_ret,0,,,,,
player,201512060mia,mia,LandJa00,kick_ret_yds,0,,,,,
player,201512060mia,mia,LandJa00,kick_ret_yds_per_ret,,,,,,
player,201512060mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201512060mia,mia,LandJa00,kick_ret_long,0,,,,,
player,201512060mia,mia,LandJa00,punt_ret,1,,,,,
player,201512060mia,mia,LandJa00,punt_ret_yds,0,,,,,
player,201512060mia,mia,LandJa00,punt_ret_yds_per_ret,0.0,,,,,
player,201512060mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201512060mia,mia,LandJa00,punt_ret_long,0,,,,,
player,201512060mia,mia,WillDa05,kick_ret,2,,,,,
player,201512060mia,mia,WillDa05,kick_ret_yds,42,,,,,
player,201512060mia,mia,WillDa05,kick_ret_yds_per_ret,21.0,,,,,
player,201512060mia,mia,WillDa05,kick_ret_td,0,,,,,
player,201512060mia,mia,WillDa05,kick_ret_long,22,,,,,
player,201512060mia,mia,WillDa05,punt_ret,0,,,,,
player,201512060mia,mia,WillDa05,punt_ret_yds,0,,,,,
player,201512060mia,mia,WillDa05,punt_ret_yds_per_ret,,,,,,
player,201512060mia,mia,WillDa05,punt_ret_td,0,,,,,
player,201512060mia,mia,WillDa05,punt_ret_long,0,,,,,
player,201512060mia,rav,TuckJu00,xpm,1,,,,,
player,201512060mia,rav,TuckJu00,xpa,1,,,,,
player,201512060mia,rav,TuckJu00,fgm,2,,,,,
player,201512060mia,rav,TuckJu00,fga,3,,,,,
player,201512060mia,rav,TuckJu00,punt,0,,,,,
player,201512060mia,rav,TuckJu00,punt_yds,0,,,,,
player,201512060mia,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201512060mia,rav,TuckJu00,punt_long,0,,,,,
player,201512060mia,rav,KochSa20,xpm,,,,,,
player,201512060mia,rav,KochSa20,xpa,,,,,,
player,201512060mia,rav,KochSa20,fgm,,,,,,
player,201512060mia,rav,KochSa20,fga,,,,,,
player,201512060mia,rav,KochSa20,punt,5,,,,,
player,201512060mia,rav,KochSa20,punt_yds,267,,,,,
player,201512060mia,rav,KochSa20,punt_yds_per_punt,53.4,,,,,
player,201512060mia,rav,KochSa20,punt_long,67,,,,,
player,201512060mia,mia,FranAn01,xpm,1,,,,,
player,201512060mia,mia,FranAn01,xpa,1,,,,,
player,201512060mia,mia,FranAn01,fgm,,,,,,
player,201512060mia,mia,FranAn01,fga,,,,,,
player,201512060mia,mia,FranAn01,punt,0,,,,,
player,201512060mia,mia,FranAn01,punt_yds,0,,,,,
player,201512060mia,mia,FranAn01,punt_yds_per_punt,,,,,,
player,201512060mia,mia,FranAn01,punt_long,0,,,,,
player,201512060mia,mia,DarrMa00,xpm,,,,,,
player,201512060mia,mia,DarrMa00,xpa,,,,,,
player,201512060mia,mia,DarrMa00,fgm,,,,,,
player,201512060mia,mia,DarrMa00,fga,,,,,,
player,201512060mia,mia,DarrMa00,punt,9,,,,,
player,201512060mia,mia,DarrMa00,punt_yds,412,,,,,
player,201512060mia,mia,DarrMa00,punt_yds_per_punt,45.8,,,,,
player,201512060mia,mia,DarrMa00,punt_long,59,,,,,
player,201512060mia,mia,PounMi00,pos,C,,,,,
player,201512060mia,mia,PounMi00,offense,48,,,,,
player,201512060mia,mia,PounMi00,off_pct,100%,,,,,
player,201512060mia,mia,PounMi00,defense,0,,,,,
player,201512060mia,mia,PounMi00,def_pct,0%,,,,,
player,201512060mia,mia,PounMi00,special_teams,3,,,,,
player,201512060mia,mia,PounMi00,st_pct,11%,,,,,
player,201512060mia,mia,ThomDa04,pos,G,,,,,
player,201512060mia,mia,ThomDa04,offense,48,,,,,
player,201512060mia,mia,ThomDa04,off_pct,100%,,,,,
player,201512060mia,mia,ThomDa04,defense,0,,,,,
player,201512060mia,mia,ThomDa04,def_pct,0%,,,,,
player,201512060mia,mia,ThomDa04,special_teams,3,,,,,
player,201512060mia,mia,ThomDa04,st_pct,11%,,,,,
player,201512060mia,mia,FoxxJa20,pos,T,,,,,
player,201512060mia,mia,FoxxJa20,offense,48,,,,,
player,201512060mia,mia,FoxxJa20,off_pct,100%,,,,,
player,201512060mia,mia,FoxxJa20,defense,0,,,,,
player,201512060mia,mia,FoxxJa20,def_pct,0%,,,,,
player,201512060mia,mia,FoxxJa20,special_teams,3,,,,,
player,201512060mia,mia,FoxxJa20,st_pct,11%,,,,,
player,201512060mia,mia,TurnBi00,pos,G,,,,,
player,201512060mia,mia,TurnBi00,offense,48,,,,,
player,201512060mia,mia,TurnBi00,off_pct,100%,,,,,
player,201512060mia,mia,TurnBi00,defense,0,,,,,
player,201512060mia,mia,TurnBi00,def_pct,0%,,,,,
player,201512060mia,mia,TurnBi00,special_teams,3,,,,,
player,201512060mia,mia,TurnBi00,st_pct,11%,,,,,
player,201512060mia,mia,AlbeBr20,pos,T,,,,,
player,201512060mia,mia,AlbeBr20,offense,48,,,,,
player,201512060mia,mia,AlbeBr20,off_pct,100%,,,,,
player,201512060mia,mia,AlbeBr20,defense,0,,,,,
player,201512060mia,mia,AlbeBr20,def_pct,0%,,,,,
player,201512060mia,mia,AlbeBr20,special_teams,3,,,,,
player,201512060mia,mia,AlbeBr20,st_pct,11%,,,,,
player,201512060mia,mia,TannRy00,pos,QB,,,,,
player,201512060mia,mia,TannRy00,offense,48,,,,,
player,201512060mia,mia,TannRy00,off_pct,100%,,,,,
player,201512060mia,mia,TannRy00,defense,0,,,,,
player,201512060mia,mia,TannRy00,def_pct,0%,,,,,
player,201512060mia,mia,TannRy00,special_teams,0,,,,,
player,201512060mia,mia,TannRy00,st_pct,0%,,,,,
player,201512060mia,mia,LandJa00,pos,WR,,,,,
player,201512060mia,mia,LandJa00,offense,43,,,,,
player,201512060mia,mia,LandJa00,off_pct,90%,,,,,
player,201512060mia,mia,LandJa00,defense,0,,,,,
player,201512060mia,mia,LandJa00,def_pct,0%,,,,,
player,201512060mia,mia,LandJa00,special_teams,4,,,,,
player,201512060mia,mia,LandJa00,st_pct,14%,,,,,
player,201512060mia,mia,ParkDe01,pos,WR,,,,,
player,201512060mia,mia,ParkDe01,offense,43,,,,,
player,201512060mia,mia,ParkDe01,off_pct,90%,,,,,
player,201512060mia,mia,ParkDe01,defense,0,,,,,
player,201512060mia,mia,ParkDe01,def_pct,0%,,,,,
player,201512060mia,mia,ParkDe01,special_teams,0,,,,,
player,201512060mia,mia,ParkDe01,st_pct,0%,,,,,
player,201512060mia,mia,SimsDi00,pos,TE,,,,,
player,201512060mia,mia,SimsDi00,offense,37,,,,,
player,201512060mia,mia,SimsDi00,off_pct,77%,,,,,
player,201512060mia,mia,SimsDi00,defense,0,,,,,
player,201512060mia,mia,SimsDi00,def_pct,0%,,,,,
player,201512060mia,mia,SimsDi00,special_teams,1,,,,,
player,201512060mia,mia,SimsDi00,st_pct,4%,,,,,
player,201512060mia,mia,MillLa01,pos,RB,,,,,
player,201512060mia,mia,MillLa01,offense,32,,,,,
player,201512060mia,mia,MillLa01,off_pct,67%,,,,,
player,201512060mia,mia,MillLa01,defense,0,,,,,
player,201512060mia,mia,MillLa01,def_pct,0%,,,,,
player,201512060mia,mia,MillLa01,special_teams,0,,,,,
player,201512060mia,mia,MillLa01,st_pct,0%,,,,,
player,201512060mia,mia,CameJo00,pos,TE,,,,,
player,201512060mia,mia,CameJo00,offense,31,,,,,
player,201512060mia,mia,CameJo00,off_pct,65%,,,,,
player,201512060mia,mia,CameJo00,defense,0,,,,,
player,201512060mia,mia,CameJo00,def_pct,0%,,,,,
player,201512060mia,mia,CameJo00,special_teams,0,,,,,
player,201512060mia,mia,CameJo00,st_pct,0%,,,,,
player,201512060mia,mia,StilKe00,pos,WR,,,,,
player,201512060mia,mia,StilKe00,offense,21,,,,,
player,201512060mia,mia,StilKe00,off_pct,44%,,,,,
player,201512060mia,mia,StilKe00,defense,0,,,,,
player,201512060mia,mia,StilKe00,def_pct,0%,,,,,
player,201512060mia,mia,StilKe00,special_teams,0,,,,,
player,201512060mia,mia,StilKe00,st_pct,0%,,,,,
player,201512060mia,mia,AjayJa00,pos,RB,,,,,
player,201512060mia,mia,AjayJa00,offense,9,,,,,
player,201512060mia,mia,AjayJa00,off_pct,19%,,,,,
player,201512060mia,mia,AjayJa00,defense,0,,,,,
player,201512060mia,mia,AjayJa00,def_pct,0%,,,,,
player,201512060mia,mia,AjayJa00,special_teams,4,,,,,
player,201512060mia,mia,AjayJa00,st_pct,14%,,,,,
player,201512060mia,mia,StonJa01,pos,TE,,,,,
player,201512060mia,mia,StonJa01,offense,8,,,,,
player,201512060mia,mia,StonJa01,off_pct,17%,,,,,
player,201512060mia,mia,StonJa01,defense,0,,,,,
player,201512060mia,mia,StonJa01,def_pct,0%,,,,,
player,201512060mia,mia,StonJa01,special_teams,4,,,,,
player,201512060mia,mia,StonJa01,st_pct,14%,,,,,
player,201512060mia,mia,WillDa05,pos,RB,,,,,
player,201512060mia,mia,WillDa05,offense,7,,,,,
player,201512060mia,mia,WillDa05,off_pct,15%,,,,,
player,201512060mia,mia,WillDa05,defense,0,,,,,
player,201512060mia,mia,WillDa05,def_pct,0%,,,,,
player,201512060mia,mia,WillDa05,special_teams,21,,,,,
player,201512060mia,mia,WillDa05,st_pct,75%,,,,,
player,201512060mia,mia,JennGr00,pos,WR,,,,,
player,201512060mia,mia,JennGr00,offense,6,,,,,
player,201512060mia,mia,JennGr00,off_pct,12%,,,,,
player,201512060mia,mia,JennGr00,defense,0,,,,,
player,201512060mia,mia,JennGr00,def_pct,0%,,,,,
player,201512060mia,mia,JennGr00,special_teams,0,,,,,
player,201512060mia,mia,JennGr00,st_pct,0%,,,,,
player,201512060mia,mia,HazeMa01,pos,WR,,,,,
player,201512060mia,mia,HazeMa01,offense,3,,,,,
player,201512060mia,mia,HazeMa01,off_pct,6%,,,,,
player,201512060mia,mia,HazeMa01,defense,0,,,,,
player,201512060mia,mia,HazeMa01,def_pct,0%,,,,,
player,201512060mia,mia,HazeMa01,special_teams,0,,,,,
player,201512060mia,mia,HazeMa01,st_pct,0%,,,,,
player,201512060mia,mia,GrimBr20,pos,CB,,,,,
player,201512060mia,mia,GrimBr20,offense,0,,,,,
player,201512060mia,mia,GrimBr20,off_pct,0%,,,,,
player,201512060mia,mia,GrimBr20,defense,78,,,,,
player,201512060mia,mia,GrimBr20,def_pct,100%,,,,,
player,201512060mia,mia,GrimBr20,special_teams,5,,,,,
player,201512060mia,mia,GrimBr20,st_pct,18%,,,,,
player,201512060mia,mia,JoneRe99,pos,FS,,,,,
player,201512060mia,mia,JoneRe99,offense,0,,,,,
player,201512060mia,mia,JoneRe99,off_pct,0%,,,,,
player,201512060mia,mia,JoneRe99,defense,78,,,,,
player,201512060mia,mia,JoneRe99,def_pct,100%,,,,,
player,201512060mia,mia,JoneRe99,special_teams,0,,,,,
player,201512060mia,mia,JoneRe99,st_pct,0%,,,,,
player,201512060mia,mia,McCaBr99,pos,CB,,,,,
player,201512060mia,mia,McCaBr99,offense,0,,,,,
player,201512060mia,mia,McCaBr99,off_pct,0%,,,,,
player,201512060mia,mia,McCaBr99,defense,77,,,,,
player,201512060mia,mia,McCaBr99,def_pct,99%,,,,,
player,201512060mia,mia,McCaBr99,special_teams,13,,,,,
player,201512060mia,mia,McCaBr99,st_pct,46%,,,,,
player,201512060mia,mia,VernOl00,pos,DE,,,,,
player,201512060mia,mia,VernOl00,offense,0,,,,,
player,201512060mia,mia,VernOl00,off_pct,0%,,,,,
player,201512060mia,mia,VernOl00,defense,72,,,,,
player,201512060mia,mia,VernOl00,def_pct,92%,,,,,
player,201512060mia,mia,VernOl00,special_teams,4,,,,,
player,201512060mia,mia,VernOl00,st_pct,14%,,,,,
player,201512060mia,mia,SuhxNd99,pos,DT,,,,,
player,201512060mia,mia,SuhxNd99,offense,0,,,,,
player,201512060mia,mia,SuhxNd99,off_pct,0%,,,,,
player,201512060mia,mia,SuhxNd99,defense,69,,,,,
player,201512060mia,mia,SuhxNd99,def_pct,88%,,,,,
player,201512060mia,mia,SuhxNd99,special_teams,0,,,,,
player,201512060mia,mia,SuhxNd99,st_pct,0%,,,,,
player,201512060mia,mia,ThomMi02,pos,FS,,,,,
player,201512060mia,mia,ThomMi02,offense,0,,,,,
player,201512060mia,mia,ThomMi02,off_pct,0%,,,,,
player,201512060mia,mia,ThomMi02,defense,68,,,,,
player,201512060mia,mia,ThomMi02,def_pct,87%,,,,,
player,201512060mia,mia,ThomMi02,special_teams,21,,,,,
player,201512060mia,mia,ThomMi02,st_pct,75%,,,,,
player,201512060mia,mia,MisiKo99,pos,LB,,,,,
player,201512060mia,mia,MisiKo99,offense,0,,,,,
player,201512060mia,mia,MisiKo99,off_pct,0%,,,,,
player,201512060mia,mia,MisiKo99,defense,65,,,,,
player,201512060mia,mia,MisiKo99,def_pct,83%,,,,,
player,201512060mia,mia,MisiKo99,special_teams,0,,,,,
player,201512060mia,mia,MisiKo99,st_pct,0%,,,,,
player,201512060mia,mia,ShelDe00,pos,DE,,,,,
player,201512060mia,mia,ShelDe00,offense,0,,,,,
player,201512060mia,mia,ShelDe00,off_pct,0%,,,,,
player,201512060mia,mia,ShelDe00,defense,63,,,,,
player,201512060mia,mia,ShelDe00,def_pct,81%,,,,,
player,201512060mia,mia,ShelDe00,special_teams,7,,,,,
player,201512060mia,mia,ShelDe00,st_pct,25%,,,,,
player,201512060mia,mia,JenkJe00,pos,LB,,,,,
player,201512060mia,mia,JenkJe00,offense,0,,,,,
player,201512060mia,mia,JenkJe00,off_pct,0%,,,,,
player,201512060mia,mia,JenkJe00,defense,61,,,,,
player,201512060mia,mia,JenkJe00,def_pct,78%,,,,,
player,201512060mia,mia,JenkJe00,special_teams,0,,,,,
player,201512060mia,mia,JenkJe00,st_pct,0%,,,,,
player,201512060mia,mia,PhilJo01,pos,DT,,,,,
player,201512060mia,mia,PhilJo01,offense,0,,,,,
player,201512060mia,mia,PhilJo01,off_pct,0%,,,,,
player,201512060mia,mia,PhilJo01,defense,57,,,,,
player,201512060mia,mia,PhilJo01,def_pct,73%,,,,,
player,201512060mia,mia,PhilJo01,special_teams,4,,,,,
player,201512060mia,mia,PhilJo01,st_pct,14%,,,,,
player,201512060mia,mia,ShepKe00,pos,LB,,,,,
player,201512060mia,mia,ShepKe00,offense,0,,,,,
player,201512060mia,mia,ShepKe00,off_pct,0%,,,,,
player,201512060mia,mia,ShepKe00,defense,49,,,,,
player,201512060mia,mia,ShepKe00,def_pct,63%,,,,,
player,201512060mia,mia,ShepKe00,special_teams,17,,,,,
player,201512060mia,mia,ShepKe00,st_pct,61%,,,,,
player,201512060mia,mia,McCaBo01,pos,CB,,,,,
player,201512060mia,mia,McCaBo01,offense,0,,,,,
player,201512060mia,mia,McCaBo01,off_pct,0%,,,,,
player,201512060mia,mia,McCaBo01,defense,41,,,,,
player,201512060mia,mia,McCaBo01,def_pct,53%,,,,,
player,201512060mia,mia,McCaBo01,special_teams,1,,,,,
player,201512060mia,mia,McCaBo01,st_pct,4%,,,,,
player,201512060mia,mia,CoplQu00,pos,LB,,,,,
player,201512060mia,mia,CoplQu00,offense,0,,,,,
player,201512060mia,mia,CoplQu00,off_pct,0%,,,,,
player,201512060mia,mia,CoplQu00,defense,24,,,,,
player,201512060mia,mia,CoplQu00,def_pct,31%,,,,,
player,201512060mia,mia,CoplQu00,special_teams,0,,,,,
player,201512060mia,mia,CoplQu00,st_pct,0%,,,,,
player,201512060mia,mia,ThomRo04,pos,DT,,,,,
player,201512060mia,mia,ThomRo04,offense,0,,,,,
player,201512060mia,mia,ThomRo04,off_pct,0%,,,,,
player,201512060mia,mia,ThomRo04,defense,21,,,,,
player,201512060mia,mia,ThomRo04,def_pct,27%,,,,,
player,201512060mia,mia,ThomRo04,special_teams,0,,,,,
player,201512060mia,mia,ThomRo04,st_pct,0%,,,,,
player,201512060mia,mia,HewiNe00,pos,LB,,,,,
player,201512060mia,mia,HewiNe00,offense,0,,,,,
player,201512060mia,mia,HewiNe00,off_pct,0%,,,,,
player,201512060mia,mia,HewiNe00,defense,16,,,,,
player,201512060mia,mia,HewiNe00,def_pct,21%,,,,,
player,201512060mia,mia,HewiNe00,special_teams,21,,,,,
player,201512060mia,mia,HewiNe00,st_pct,75%,,,,,
player,201512060mia,mia,GarySh00,pos,DB,,,,,
player,201512060mia,mia,GarySh00,offense,0,,,,,
player,201512060mia,mia,GarySh00,off_pct,0%,,,,,
player,201512060mia,mia,GarySh00,defense,10,,,,,
player,201512060mia,mia,GarySh00,def_pct,13%,,,,,
player,201512060mia,mia,GarySh00,special_teams,7,,,,,
player,201512060mia,mia,GarySh00,st_pct,25%,,,,,
player,201512060mia,mia,WillJo05,pos,DE,,,,,
player,201512060mia,mia,WillJo05,offense,0,,,,,
player,201512060mia,mia,WillJo05,off_pct,0%,,,,,
player,201512060mia,mia,WillJo05,defense,4,,,,,
player,201512060mia,mia,WillJo05,def_pct,5%,,,,,
player,201512060mia,mia,WillJo05,special_teams,4,,,,,
player,201512060mia,mia,WillJo05,st_pct,14%,,,,,
player,201512060mia,mia,FedeTe00,pos,DE,,,,,
player,201512060mia,mia,FedeTe00,offense,0,,,,,
player,201512060mia,mia,FedeTe00,off_pct,0%,,,,,
player,201512060mia,mia,FedeTe00,defense,3,,,,,
player,201512060mia,mia,FedeTe00,def_pct,4%,,,,,
player,201512060mia,mia,FedeTe00,special_teams,12,,,,,
player,201512060mia,mia,FedeTe00,st_pct,43%,,,,,
player,201512060mia,mia,AikeWa00,pos,SS,,,,,
player,201512060mia,mia,AikeWa00,offense,0,,,,,
player,201512060mia,mia,AikeWa00,off_pct,0%,,,,,
player,201512060mia,mia,AikeWa00,defense,2,,,,,
player,201512060mia,mia,AikeWa00,def_pct,3%,,,,,
player,201512060mia,mia,AikeWa00,special_teams,25,,,,,
player,201512060mia,mia,AikeWa00,st_pct,89%,,,,,
player,201512060mia,mia,PaysSp00,pos,LB,,,,,
player,201512060mia,mia,PaysSp00,offense,0,,,,,
player,201512060mia,mia,PaysSp00,off_pct,0%,,,,,
player,201512060mia,mia,PaysSp00,defense,0,,,,,
player,201512060mia,mia,PaysSp00,def_pct,0%,,,,,
player,201512060mia,mia,PaysSp00,special_teams,25,,,,,
player,201512060mia,mia,PaysSp00,st_pct,89%,,,,,
player,201512060mia,mia,KovaJo00,pos,DB,,,,,
player,201512060mia,mia,KovaJo00,offense,0,,,,,
player,201512060mia,mia,KovaJo00,off_pct,0%,,,,,
player,201512060mia,mia,KovaJo00,defense,0,,,,,
player,201512060mia,mia,KovaJo00,def_pct,0%,,,,,
player,201512060mia,mia,KovaJo00,special_teams,21,,,,,
player,201512060mia,mia,KovaJo00,st_pct,75%,,,,,
player,201512060mia,mia,VigiZa00,pos,LB,,,,,
player,201512060mia,mia,VigiZa00,offense,0,,,,,
player,201512060mia,mia,VigiZa00,off_pct,0%,,,,,
player,201512060mia,mia,VigiZa00,defense,0,,,,,
player,201512060mia,mia,VigiZa00,def_pct,0%,,,,,
player,201512060mia,mia,VigiZa00,special_teams,21,,,,,
player,201512060mia,mia,VigiZa00,st_pct,75%,,,,,
player,201512060mia,mia,LippTo00,pos,CB,,,,,
player,201512060mia,mia,LippTo00,offense,0,,,,,
player,201512060mia,mia,LippTo00,off_pct,0%,,,,,
player,201512060mia,mia,LippTo00,defense,0,,,,,
player,201512060mia,mia,LippTo00,def_pct,0%,,,,,
player,201512060mia,mia,LippTo00,special_teams,15,,,,,
player,201512060mia,mia,LippTo00,st_pct,54%,,,,,
player,201512060mia,mia,DarrMa00,pos,P,,,,,
player,201512060mia,mia,DarrMa00,offense,0,,,,,
player,201512060mia,mia,DarrMa00,off_pct,0%,,,,,
player,201512060mia,mia,DarrMa00,defense,0,,,,,
player,201512060mia,mia,DarrMa00,def_pct,0%,,,,,
player,201512060mia,mia,DarrMa00,special_teams,12,,,,,
player,201512060mia,mia,DarrMa00,st_pct,43%,,,,,
player,201512060mia,mia,DennJo20,pos,LS,,,,,
player,201512060mia,mia,DennJo20,offense,0,,,,,
player,201512060mia,mia,DennJo20,off_pct,0%,,,,,
player,201512060mia,mia,DennJo20,defense,0,,,,,
player,201512060mia,mia,DennJo20,def_pct,0%,,,,,
player,201512060mia,mia,DennJo20,special_teams,12,,,,,
player,201512060mia,mia,DennJo20,st_pct,43%,,,,,
player,201512060mia,mia,FranAn01,pos,K,,,,,
player,201512060mia,mia,FranAn01,offense,0,,,,,
player,201512060mia,mia,FranAn01,off_pct,0%,,,,,
player,201512060mia,mia,FranAn01,defense,0,,,,,
player,201512060mia,mia,FranAn01,def_pct,0%,,,,,
player,201512060mia,mia,FranAn01,special_teams,6,,,,,
player,201512060mia,mia,FranAn01,st_pct,21%,,,,,
player,201512060mia,mia,LinkJe20,pos,T,,,,,
player,201512060mia,mia,LinkJe20,offense,0,,,,,
player,201512060mia,mia,LinkJe20,off_pct,0%,,,,,
player,201512060mia,mia,LinkJe20,defense,0,,,,,
player,201512060mia,mia,LinkJe20,def_pct,0%,,,,,
player,201512060mia,mia,LinkJe20,special_teams,3,,,,,
player,201512060mia,mia,LinkJe20,st_pct,11%,,,,,
player,201512060mia,mia,DougJa00,pos,G,,,,,
player,201512060mia,mia,DougJa00,offense,0,,,,,
player,201512060mia,mia,DougJa00,off_pct,0%,,,,,
player,201512060mia,mia,DougJa00,defense,0,,,,,
player,201512060mia,mia,DougJa00,def_pct,0%,,,,,
player,201512060mia,mia,DougJa00,special_teams,3,,,,,
player,201512060mia,mia,DougJa00,st_pct,11%,,,,,
player,201512060mia,rav,HursJa00,pos,T,,,,,
player,201512060mia,rav,HursJa00,offense,78,,,,,
player,201512060mia,rav,HursJa00,off_pct,100%,,,,,
player,201512060mia,rav,HursJa00,defense,0,,,,,
