game,2015,14,20151213,201512130rav,sea,"Seattle Seahawks",35,rav,"Baltimore Ravens",6
player,201512130rav,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,UpshCo00,fumbles_forced,1,,,,,
player,201512130rav,rav,ArriKy00,def_int,0,,,,,
player,201512130rav,rav,ArriKy00,def_int_yds,0,,,,,
player,201512130rav,rav,ArriKy00,def_int_td,0,,,,,
player,201512130rav,rav,ArriKy00,def_int_long,0,,,,,
player,201512130rav,rav,ArriKy00,pass_defended,0,,,,,
player,201512130rav,rav,ArriKy00,sacks,0.0,,,,,
player,201512130rav,rav,ArriKy00,tackles_combined,2,,,,,
player,201512130rav,rav,ArriKy00,tackles_solo,2,,,,,
player,201512130rav,rav,ArriKy00,tackles_assists,0,,,,,
player,201512130rav,rav,ArriKy00,tackles_loss,0,,,,,
player,201512130rav,rav,ArriKy00,qb_hits,0,,,,,
player,201512130rav,rav,ArriKy00,fumbles_rec,0,,,,,
player,201512130rav,rav,ArriKy00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,ArriKy00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,ArriKy00,fumbles_forced,0,,,,,
player,201512130rav,rav,CantCh21,def_int,0,,,,,
player,201512130rav,rav,CantCh21,def_int_yds,0,,,,,
player,201512130rav,rav,CantCh21,def_int_td,0,,,,,
player,201512130rav,rav,CantCh21,def_int_long,0,,,,,
player,201512130rav,rav,CantCh21,pass_defended,0,,,,,
player,201512130rav,rav,CantCh21,sacks,0.0,,,,,
player,201512130rav,rav,CantCh21,tackles_combined,2,,,,,
player,201512130rav,rav,CantCh21,tackles_solo,1,,,,,
player,201512130rav,rav,CantCh21,tackles_assists,1,,,,,
player,201512130rav,rav,CantCh21,tackles_loss,1,,,,,
player,201512130rav,rav,CantCh21,qb_hits,0,,,,,
player,201512130rav,rav,CantCh21,fumbles_rec,0,,,,,
player,201512130rav,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201512130rav,rav,CantCh21,fumbles_forced,0,,,,,
player,201512130rav,rav,DumeEl20,def_int,0,,,,,
player,201512130rav,rav,DumeEl20,def_int_yds,0,,,,,
player,201512130rav,rav,DumeEl20,def_int_td,0,,,,,
player,201512130rav,rav,DumeEl20,def_int_long,0,,,,,
player,201512130rav,rav,DumeEl20,pass_defended,0,,,,,
player,201512130rav,rav,DumeEl20,sacks,0.0,,,,,
player,201512130rav,rav,DumeEl20,tackles_combined,2,,,,,
player,201512130rav,rav,DumeEl20,tackles_solo,0,,,,,
player,201512130rav,rav,DumeEl20,tackles_assists,2,,,,,
player,201512130rav,rav,DumeEl20,tackles_loss,0,,,,,
player,201512130rav,rav,DumeEl20,qb_hits,0,,,,,
player,201512130rav,rav,DumeEl20,fumbles_rec,1,,,,,
player,201512130rav,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201512130rav,rav,DumeEl20,fumbles_forced,0,,,,,
player,201512130rav,rav,HillWi01,def_int,0,,,,,
player,201512130rav,rav,HillWi01,def_int_yds,0,,,,,
player,201512130rav,rav,HillWi01,def_int_td,0,,,,,
player,201512130rav,rav,HillWi01,def_int_long,0,,,,,
player,201512130rav,rav,HillWi01,pass_defended,0,,,,,
player,201512130rav,rav,HillWi01,sacks,0.0,,,,,
player,201512130rav,rav,HillWi01,tackles_combined,1,,,,,
player,201512130rav,rav,HillWi01,tackles_solo,0,,,,,
player,201512130rav,rav,HillWi01,tackles_assists,1,,,,,
player,201512130rav,rav,HillWi01,tackles_loss,0,,,,,
player,201512130rav,rav,HillWi01,qb_hits,0,,,,,
player,201512130rav,rav,HillWi01,fumbles_rec,0,,,,,
player,201512130rav,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201512130rav,rav,HillWi01,fumbles_forced,0,,,,,
player,201512130rav,rav,WillBr02,def_int,0,,,,,
player,201512130rav,rav,WillBr02,def_int_yds,0,,,,,
player,201512130rav,rav,WillBr02,def_int_td,0,,,,,
player,201512130rav,rav,WillBr02,def_int_long,0,,,,,
player,201512130rav,rav,WillBr02,pass_defended,0,,,,,
player,201512130rav,rav,WillBr02,sacks,0.0,,,,,
player,201512130rav,rav,WillBr02,tackles_combined,1,,,,,
player,201512130rav,rav,WillBr02,tackles_solo,0,,,,,
player,201512130rav,rav,WillBr02,tackles_assists,1,,,,,
player,201512130rav,rav,WillBr02,tackles_loss,0,,,,,
player,201512130rav,rav,WillBr02,qb_hits,0,,,,,
player,201512130rav,rav,WillBr02,fumbles_rec,0,,,,,
player,201512130rav,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201512130rav,rav,WillBr02,fumbles_forced,0,,,,,
player,201512130rav,rav,BrooTe00,def_int,0,,,,,
player,201512130rav,rav,BrooTe00,def_int_yds,0,,,,,
player,201512130rav,rav,BrooTe00,def_int_td,0,,,,,
player,201512130rav,rav,BrooTe00,def_int_long,0,,,,,
player,201512130rav,rav,BrooTe00,pass_defended,1,,,,,
player,201512130rav,rav,BrooTe00,sacks,0.0,,,,,
player,201512130rav,rav,BrooTe00,tackles_combined,0,,,,,
player,201512130rav,rav,BrooTe00,tackles_solo,0,,,,,
player,201512130rav,rav,BrooTe00,tackles_assists,0,,,,,
player,201512130rav,rav,BrooTe00,tackles_loss,0,,,,,
player,201512130rav,rav,BrooTe00,qb_hits,0,,,,,
player,201512130rav,rav,BrooTe00,fumbles_rec,0,,,,,
player,201512130rav,rav,BrooTe00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,BrooTe00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,BrooTe00,fumbles_forced,0,,,,,
player,201512130rav,sea,LockTy00,kick_ret,0,,,,,
player,201512130rav,sea,LockTy00,kick_ret_yds,0,,,,,
player,201512130rav,sea,LockTy00,kick_ret_yds_per_ret,,,,,,
player,201512130rav,sea,LockTy00,kick_ret_td,0,,,,,
player,201512130rav,sea,LockTy00,kick_ret_long,0,,,,,
player,201512130rav,sea,LockTy00,punt_ret,1,,,,,
player,201512130rav,sea,LockTy00,punt_ret_yds,0,,,,,
player,201512130rav,sea,LockTy00,punt_ret_yds_per_ret,0.0,,,,,
player,201512130rav,sea,LockTy00,punt_ret_td,0,,,,,
player,201512130rav,sea,LockTy00,punt_ret_long,0,,,,,
player,201512130rav,rav,ClayKa00,kick_ret,0,,,,,
player,201512130rav,rav,ClayKa00,kick_ret_yds,0,,,,,
player,201512130rav,rav,ClayKa00,kick_ret_yds_per_ret,,,,,,
player,201512130rav,rav,ClayKa00,kick_ret_td,0,,,,,
player,201512130rav,rav,ClayKa00,kick_ret_long,0,,,,,
player,201512130rav,rav,ClayKa00,punt_ret,3,,,,,
player,201512130rav,rav,ClayKa00,punt_ret_yds,46,,,,,
player,201512130rav,rav,ClayKa00,punt_ret_yds_per_ret,15.3,,,,,
player,201512130rav,rav,ClayKa00,punt_ret_td,0,,,,,
player,201512130rav,rav,ClayKa00,punt_ret_long,24,,,,,
player,201512130rav,sea,HausSt00,xpm,5,,,,,
player,201512130rav,sea,HausSt00,xpa,5,,,,,
player,201512130rav,sea,HausSt00,fgm,,,,,,
player,201512130rav,sea,HausSt00,fga,,,,,,
player,201512130rav,sea,HausSt00,punt,0,,,,,
player,201512130rav,sea,HausSt00,punt_yds,0,,,,,
player,201512130rav,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201512130rav,sea,HausSt00,punt_long,0,,,,,
player,201512130rav,sea,RyanJo21,xpm,,,,,,
player,201512130rav,sea,RyanJo21,xpa,,,,,,
player,201512130rav,sea,RyanJo21,fgm,,,,,,
player,201512130rav,sea,RyanJo21,fga,,,,,,
player,201512130rav,sea,RyanJo21,punt,3,,,,,
player,201512130rav,sea,RyanJo21,punt_yds,153,,,,,
player,201512130rav,sea,RyanJo21,punt_yds_per_punt,51.0,,,,,
player,201512130rav,sea,RyanJo21,punt_long,63,,,,,
player,201512130rav,rav,KochSa20,xpm,,,,,,
player,201512130rav,rav,KochSa20,xpa,,,,,,
player,201512130rav,rav,KochSa20,fgm,,,,,,
player,201512130rav,rav,KochSa20,fga,,,,,,
player,201512130rav,rav,KochSa20,punt,5,,,,,
player,201512130rav,rav,KochSa20,punt_yds,226,,,,,
player,201512130rav,rav,KochSa20,punt_yds_per_punt,45.2,,,,,
player,201512130rav,rav,KochSa20,punt_long,56,,,,,
player,201512130rav,rav,TuckJu00,xpm,,,,,,
player,201512130rav,rav,TuckJu00,xpa,,,,,,
player,201512130rav,rav,TuckJu00,fgm,2,,,,,
player,201512130rav,rav,TuckJu00,fga,2,,,,,
player,201512130rav,rav,TuckJu00,punt,0,,,,,
player,201512130rav,rav,TuckJu00,punt_yds,0,,,,,
player,201512130rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201512130rav,rav,TuckJu00,punt_long,0,,,,,
player,201512130rav,rav,WagnRi00,pos,T,,,,,
player,201512130rav,rav,WagnRi00,offense,58,,,,,
player,201512130rav,rav,WagnRi00,off_pct,100%,,,,,
player,201512130rav,rav,WagnRi00,defense,0,,,,,
player,201512130rav,rav,WagnRi00,def_pct,0%,,,,,
player,201512130rav,rav,WagnRi00,special_teams,2,,,,,
player,201512130rav,rav,WagnRi00,st_pct,8%,,,,,
player,201512130rav,rav,YandMa20,pos,G,,,,,
player,201512130rav,rav,YandMa20,offense,58,,,,,
player,201512130rav,rav,YandMa20,off_pct,100%,,,,,
player,201512130rav,rav,YandMa20,defense,0,,,,,
player,201512130rav,rav,YandMa20,def_pct,0%,,,,,
player,201512130rav,rav,YandMa20,special_teams,2,,,,,
player,201512130rav,rav,YandMa20,st_pct,8%,,,,,
player,201512130rav,rav,JensRy00,pos,C,,,,,
player,201512130rav,rav,JensRy00,offense,58,,,,,
player,201512130rav,rav,JensRy00,off_pct,100%,,,,,
player,201512130rav,rav,JensRy00,defense,0,,,,,
player,201512130rav,rav,JensRy00,def_pct,0%,,,,,
player,201512130rav,rav,JensRy00,special_teams,2,,,,,
player,201512130rav,rav,JensRy00,st_pct,8%,,,,,
player,201512130rav,rav,OsemKe00,pos,G,,,,,
player,201512130rav,rav,OsemKe00,offense,58,,,,,
player,201512130rav,rav,OsemKe00,off_pct,100%,,,,,
player,201512130rav,rav,OsemKe00,defense,0,,,,,
player,201512130rav,rav,OsemKe00,def_pct,0%,,,,,
player,201512130rav,rav,OsemKe00,special_teams,2,,,,,
player,201512130rav,rav,OsemKe00,st_pct,8%,,,,,
player,201512130rav,rav,UrscJo00,pos,G,,,,,
player,201512130rav,rav,UrscJo00,offense,58,,,,,
player,201512130rav,rav,UrscJo00,off_pct,100%,,,,,
player,201512130rav,rav,UrscJo00,defense,0,,,,,
player,201512130rav,rav,UrscJo00,def_pct,0%,,,,,
player,201512130rav,rav,UrscJo00,special_teams,0,,,,,
player,201512130rav,rav,UrscJo00,st_pct,0%,,,,,
player,201512130rav,rav,ClauJi00,pos,QB,,,,,
player,201512130rav,rav,ClauJi00,offense,58,,,,,
player,201512130rav,rav,ClauJi00,off_pct,100%,,,,,
player,201512130rav,rav,ClauJi00,defense,0,,,,,
player,201512130rav,rav,ClauJi00,def_pct,0%,,,,,
player,201512130rav,rav,ClauJi00,special_teams,0,,,,,
player,201512130rav,rav,ClauJi00,st_pct,0%,,,,,
player,201512130rav,rav,AikeKa00,pos,WR,,,,,
player,201512130rav,rav,AikeKa00,offense,52,,,,,
player,201512130rav,rav,AikeKa00,off_pct,90%,,,,,
player,201512130rav,rav,AikeKa00,defense,0,,,,,
player,201512130rav,rav,AikeKa00,def_pct,0%,,,,,
player,201512130rav,rav,AikeKa00,special_teams,0,,,,,
player,201512130rav,rav,AikeKa00,st_pct,0%,,,,,
player,201512130rav,rav,AlleJa01,pos,RB,,,,,
player,201512130rav,rav,AlleJa01,offense,47,,,,,
player,201512130rav,rav,AlleJa01,off_pct,81%,,,,,
player,201512130rav,rav,AlleJa01,defense,0,,,,,
player,201512130rav,rav,AlleJa01,def_pct,0%,,,,,
player,201512130rav,rav,AlleJa01,special_teams,0,,,,,
player,201512130rav,rav,AlleJa01,st_pct,0%,,,,,
player,201512130rav,rav,ButlJe01,pos,WR,,,,,
player,201512130rav,rav,ButlJe01,offense,45,,,,,
player,201512130rav,rav,ButlJe01,off_pct,78%,,,,,
player,201512130rav,rav,ButlJe01,defense,0,,,,,
player,201512130rav,rav,ButlJe01,def_pct,0%,,,,,
player,201512130rav,rav,ButlJe01,special_teams,0,,,,,
player,201512130rav,rav,ButlJe01,st_pct,0%,,,,,
player,201512130rav,rav,GiveCh00,pos,WR,,,,,
player,201512130rav,rav,GiveCh00,offense,39,,,,,
player,201512130rav,rav,GiveCh00,off_pct,67%,,,,,
player,201512130rav,rav,GiveCh00,defense,0,,,,,
player,201512130rav,rav,GiveCh00,def_pct,0%,,,,,
player,201512130rav,rav,GiveCh00,special_teams,0,,,,,
player,201512130rav,rav,GiveCh00,st_pct,0%,,,,,
player,201512130rav,rav,BrowDa04,pos,WR,,,,,
player,201512130rav,rav,BrowDa04,offense,35,,,,,
player,201512130rav,rav,BrowDa04,off_pct,60%,,,,,
player,201512130rav,rav,BrowDa04,defense,0,,,,,
player,201512130rav,rav,BrowDa04,def_pct,0%,,,,,
player,201512130rav,rav,BrowDa04,special_teams,10,,,,,
player,201512130rav,rav,BrowDa04,st_pct,42%,,,,,
player,201512130rav,rav,MattCh00,pos,WR,,,,,
player,201512130rav,rav,MattCh00,offense,21,,,,,
player,201512130rav,rav,MattCh00,off_pct,36%,,,,,
player,201512130rav,rav,MattCh00,defense,0,,,,,
player,201512130rav,rav,MattCh00,def_pct,0%,,,,,
player,201512130rav,rav,MattCh00,special_teams,1,,,,,
player,201512130rav,rav,MattCh00,st_pct,4%,,,,,
player,201512130rav,rav,WillMa04,pos,TE,,,,,
player,201512130rav,rav,WillMa04,offense,20,,,,,
player,201512130rav,rav,WillMa04,off_pct,34%,,,,,
player,201512130rav,rav,WillMa04,defense,0,,,,,
player,201512130rav,rav,WillMa04,def_pct,0%,,,,,
player,201512130rav,rav,WillMa04,special_teams,7,,,,,
player,201512130rav,rav,WillMa04,st_pct,29%,,,,,
player,201512130rav,rav,JuszKy00,pos,FB,,,,,
player,201512130rav,rav,JuszKy00,offense,11,,,,,
player,201512130rav,rav,JuszKy00,off_pct,19%,,,,,
player,201512130rav,rav,JuszKy00,defense,0,,,,,
player,201512130rav,rav,JuszKy00,def_pct,0%,,,,,
player,201512130rav,rav,JuszKy00,special_teams,15,,,,,
player,201512130rav,rav,JuszKy00,st_pct,62%,,,,,
player,201512130rav,rav,HursJa00,pos,T,,,,,
player,201512130rav,rav,HursJa00,offense,11,,,,,
player,201512130rav,rav,HursJa00,off_pct,19%,,,,,
player,201512130rav,rav,HursJa00,defense,0,,,,,
player,201512130rav,rav,HursJa00,def_pct,0%,,,,,
player,201512130rav,rav,HursJa00,special_teams,2,,,,,
player,201512130rav,rav,HursJa00,st_pct,8%,,,,,
player,201512130rav,rav,WestTe00,pos,RB,,,,,
player,201512130rav,rav,WestTe00,offense,7,,,,,
player,201512130rav,rav,WestTe00,off_pct,12%,,,,,
player,201512130rav,rav,WestTe00,defense,0,,,,,
player,201512130rav,rav,WestTe00,def_pct,0%,,,,,
player,201512130rav,rav,WestTe00,special_teams,0,,,,,
player,201512130rav,rav,WestTe00,st_pct,0%,,,,,
player,201512130rav,rav,ReulKo00,pos,TE,,,,,
player,201512130rav,rav,ReulKo00,offense,1,,,,,
player,201512130rav,rav,ReulKo00,off_pct,2%,,,,,
player,201512130rav,rav,ReulKo00,defense,0,,,,,
player,201512130rav,rav,ReulKo00,def_pct,0%,,,,,
player,201512130rav,rav,ReulKo00,special_teams,9,,,,,
player,201512130rav,rav,ReulKo00,st_pct,38%,,,,,
player,201512130rav,rav,ClayKa00,pos,WR,,,,,
player,201512130rav,rav,ClayKa00,offense,1,,,,,
player,201512130rav,rav,ClayKa00,off_pct,2%,,,,,
player,201512130rav,rav,ClayKa00,defense,0,,,,,
player,201512130rav,rav,ClayKa00,def_pct,0%,,,,,
player,201512130rav,rav,ClayKa00,special_teams,4,,,,,
player,201512130rav,rav,ClayKa00,st_pct,17%,,,,,
player,201512130rav,rav,MoslC.00,pos,LB,,,,,
player,201512130rav,rav,MoslC.00,offense,0,,,,,
player,201512130rav,rav,MoslC.00,off_pct,0%,,,,,
player,201512130rav,rav,MoslC.00,defense,70,,,,,
player,201512130rav,rav,MoslC.00,def_pct,100%,,,,,
player,201512130rav,rav,MoslC.00,special_teams,6,,,,,
player,201512130rav,rav,MoslC.00,st_pct,25%,,,,,
player,201512130rav,rav,SmitJi03,pos,CB,,,,,
player,201512130rav,rav,SmitJi03,offense,0,,,,,
player,201512130rav,rav,SmitJi03,off_pct,0%,,,,,
player,201512130rav,rav,SmitJi03,defense,70,,,,,
player,201512130rav,rav,SmitJi03,def_pct,100%,,,,,
player,201512130rav,rav,SmitJi03,special_teams,0,,,,,
player,201512130rav,rav,SmitJi03,st_pct,0%,,,,,
player,201512130rav,rav,WebbLa99,pos,CB,,,,,
player,201512130rav,rav,WebbLa99,offense,0,,,,,
player,201512130rav,rav,WebbLa99,off_pct,0%,,,,,
player,201512130rav,rav,WebbLa99,defense,64,,,,,
player,201512130rav,rav,WebbLa99,def_pct,91%,,,,,
player,201512130rav,rav,WebbLa99,special_teams,0,,,,,
player,201512130rav,rav,WebbLa99,st_pct,0%,,,,,
player,201512130rav,rav,SmitDa24,pos,LB,,,,,
player,201512130rav,rav,SmitDa24,offense,0,,,,,
player,201512130rav,rav,SmitDa24,off_pct,0%,,,,,
player,201512130rav,rav,SmitDa24,defense,62,,,,,
player,201512130rav,rav,SmitDa24,def_pct,89%,,,,,
player,201512130rav,rav,SmitDa24,special_teams,0,,,,,
player,201512130rav,rav,SmitDa24,st_pct,0%,,,,,
player,201512130rav,rav,LewiKe00,pos,FS,,,,,
player,201512130rav,rav,LewiKe00,offense,0,,,,,
player,201512130rav,rav,LewiKe00,off_pct,0%,,,,,
player,201512130rav,rav,LewiKe00,defense,60,,,,,
player,201512130rav,rav,LewiKe00,def_pct,86%,,,,,
player,201512130rav,rav,LewiKe00,special_teams,2,,,,,
player,201512130rav,rav,LewiKe00,st_pct,8%,,,,,
player,201512130rav,rav,WillBr02,pos,NT,,,,,
player,201512130rav,rav,WillBr02,offense,0,,,,,
player,201512130rav,rav,WillBr02,off_pct,0%,,,,,
player,201512130rav,rav,WillBr02,defense,53,,,,,
player,201512130rav,rav,WillBr02,def_pct,76%,,,,,
player,201512130rav,rav,WillBr02,special_teams,1,,,,,
player,201512130rav,rav,WillBr02,st_pct,4%,,,,,
player,201512130rav,rav,HillWi01,pos,SS,,,,,
player,201512130rav,rav,HillWi01,offense,0,,,,,
player,201512130rav,rav,HillWi01,off_pct,0%,,,,,
player,201512130rav,rav,HillWi01,defense,51,,,,,
player,201512130rav,rav,HillWi01,def_pct,73%,,,,,
player,201512130rav,rav,HillWi01,special_teams,5,,,,,
player,201512130rav,rav,HillWi01,st_pct,21%,,,,,
player,201512130rav,rav,DumeEl20,pos,LB,,,,,
player,201512130rav,rav,DumeEl20,offense,0,,,,,
player,201512130rav,rav,DumeEl20,off_pct,0%,,,,,
player,201512130rav,rav,DumeEl20,defense,51,,,,,
player,201512130rav,rav,DumeEl20,def_pct,73%,,,,,
player,201512130rav,rav,DumeEl20,special_teams,0,,,,,
player,201512130rav,rav,DumeEl20,st_pct,0%,,,,,
player,201512130rav,rav,WrigSh00,pos,CB,,,,,
player,201512130rav,rav,WrigSh00,offense,0,,,,,
player,201512130rav,rav,WrigSh00,off_pct,0%,,,,,
player,201512130rav,rav,WrigSh00,defense,48,,,,,
player,201512130rav,rav,WrigSh00,def_pct,69%,,,,,
player,201512130rav,rav,WrigSh00,special_teams,3,,,,,
player,201512130rav,rav,WrigSh00,st_pct,12%,,,,,
player,201512130rav,rav,UpshCo00,pos,LB,,,,,
player,201512130rav,rav,UpshCo00,offense,0,,,,,
player,201512130rav,rav,UpshCo00,off_pct,0%,,,,,
player,201512130rav,rav,UpshCo00,defense,45,,,,,
player,201512130rav,rav,UpshCo00,def_pct,64%,,,,,
player,201512130rav,rav,UpshCo00,special_teams,5,,,,,
player,201512130rav,rav,UpshCo00,st_pct,21%,,,,,
player,201512130rav,rav,JernTi00,pos,DT,,,,,
player,201512130rav,rav,JernTi00,offense,0,,,,,
player,201512130rav,rav,JernTi00,off_pct,0%,,,,,
player,201512130rav,rav,JernTi00,defense,39,,,,,
player,201512130rav,rav,JernTi00,def_pct,56%,,,,,
player,201512130rav,rav,JernTi00,special_teams,2,,,,,
player,201512130rav,rav,JernTi00,st_pct,8%,,,,,
player,201512130rav,rav,UrbaBr00,pos,DE,,,,,
player,201512130rav,rav,UrbaBr00,offense,0,,,,,
player,201512130rav,rav,UrbaBr00,off_pct,0%,,,,,
player,201512130rav,rav,UrbaBr00,defense,32,,,,,
player,201512130rav,rav,UrbaBr00,def_pct,46%,,,,,
player,201512130rav,rav,UrbaBr00,special_teams,5,,,,,
player,201512130rav,rav,UrbaBr00,st_pct,21%,,,,,
player,201512130rav,rav,SmitZa00,pos,LB,,,,,
player,201512130rav,rav,SmitZa00,offense,0,,,,,
player,201512130rav,rav,SmitZa00,off_pct,0%,,,,,
player,201512130rav,rav,SmitZa00,defense,31,,,,,
player,201512130rav,rav,SmitZa00,def_pct,44%,,,,,
player,201512130rav,rav,SmitZa00,special_teams,11,,,,,
player,201512130rav,rav,SmitZa00,st_pct,46%,,,,,
player,201512130rav,rav,GuyxLa00,pos,DE,,,,,
player,201512130rav,rav,GuyxLa00,offense,0,,,,,
player,201512130rav,rav,GuyxLa00,off_pct,0%,,,,,
player,201512130rav,rav,GuyxLa00,defense,22,,,,,
player,201512130rav,rav,GuyxLa00,def_pct,31%,,,,,
player,201512130rav,rav,GuyxLa00,special_teams,7,,,,,
player,201512130rav,rav,GuyxLa00,st_pct,29%,,,,,
player,201512130rav,rav,CantCh21,pos,DE,,,,,
player,201512130rav,rav,CantCh21,offense,0,,,,,
player,201512130rav,rav,CantCh21,off_pct,0%,,,,,
player,201512130rav,rav,CantCh21,defense,20,,,,,
player,201512130rav,rav,CantCh21,def_pct,29%,,,,,
player,201512130rav,rav,CantCh21,special_teams,2,,,,,
player,201512130rav,rav,CantCh21,st_pct,8%,,,,,
player,201512130rav,rav,OrrxZa00,pos,LB,,,,,
player,201512130rav,rav,OrrxZa00,offense,0,,,,,
player,201512130rav,rav,OrrxZa00,off_pct,0%,,,,,
player,201512130rav,rav,OrrxZa00,defense,16,,,,,
player,201512130rav,rav,OrrxZa00,def_pct,23%,,,,,
player,201512130rav,rav,OrrxZa00,special_teams,22,,,,,
player,201512130rav,rav,OrrxZa00,st_pct,92%,,,,,
player,201512130rav,rav,McClAl00,pos,LB,,,,,
player,201512130rav,rav,McClAl00,offense,0,,,,,
player,201512130rav,rav,McClAl00,off_pct,0%,,,,,
player,201512130rav,rav,McClAl00,defense,16,,,,,
player,201512130rav,rav,McClAl00,def_pct,23%,,,,,
player,201512130rav,rav,McClAl00,special_teams,22,,,,,
player,201512130rav,rav,McClAl00,st_pct,92%,,,,,
player,201512130rav,rav,ArriKy00,pos,CB,,,,,
player,201512130rav,rav,ArriKy00,offense,0,,,,,
player,201512130rav,rav,ArriKy00,off_pct,0%,,,,,
player,201512130rav,rav,ArriKy00,defense,14,,,,,
player,201512130rav,rav,ArriKy00,def_pct,20%,,,,,
player,201512130rav,rav,ArriKy00,special_teams,2,,,,,
player,201512130rav,rav,ArriKy00,st_pct,8%,,,,,
player,201512130rav,rav,BrooTe00,pos,FS,,,,,
player,201512130rav,rav,BrooTe00,offense,0,,,,,
player,201512130rav,rav,BrooTe00,off_pct,0%,,,,,
player,201512130rav,rav,BrooTe00,defense,6,,,,,
player,201512130rav,rav,BrooTe00,def_pct,9%,,,,,
player,201512130rav,rav,BrooTe00,special_teams,22,,,,,
player,201512130rav,rav,BrooTe00,st_pct,92%,,,,,
player,201512130rav,rav,TrawBr00,pos,SS,,,,,
player,201512130rav,rav,TrawBr00,offense,0,,,,,
player,201512130rav,rav,TrawBr00,off_pct,0%,,,,,
player,201512130rav,rav,TrawBr00,defense,0,,,,,
player,201512130rav,rav,TrawBr00,def_pct,0%,,,,,
player,201512130rav,rav,TrawBr00,special_teams,22,,,,,
player,201512130rav,rav,TrawBr00,st_pct,92%,,,,,
player,201512130rav,rav,LeviAn00,pos,FS,,,,,
player,201512130rav,rav,LeviAn00,offense,0,,,,,
player,201512130rav,rav,LeviAn00,off_pct,0%,,,,,
player,201512130rav,rav,LeviAn00,defense,0,,,,,
player,201512130rav,rav,LeviAn00,def_pct,0%,,,,,
player,201512130rav,rav,LeviAn00,special_teams,22,,,,,
player,201512130rav,rav,LeviAn00,st_pct,92%,,,,,
player,201512130rav,rav,MostRa00,pos,RB,,,,,
player,201512130rav,rav,MostRa00,offense,0,,,,,
player,201512130rav,rav,MostRa00,off_pct,0%,,,,,
player,201512130rav,rav,MostRa00,defense,0,,,,,
player,201512130rav,rav,MostRa00,def_pct,0%,,,,,
player,201512130rav,rav,MostRa00,special_teams,14,,,,,
player,201512130rav,rav,MostRa00,st_pct,58%,,,,,
player,201512130rav,rav,BrowAr00,pos,LB,,,,,
player,201512130rav,rav,BrowAr00,offense,0,,,,,
player,201512130rav,rav,BrowAr00,off_pct,0%,,,,,
player,201512130rav,rav,BrowAr00,defense,0,,,,,
player,201512130rav,rav,BrowAr00,def_pct,0%,,,,,
player,201512130rav,rav,BrowAr00,special_teams,11,,,,,
player,201512130rav,rav,BrowAr00,st_pct,46%,,,,,
player,201512130rav,rav,KochSa20,pos,P,,,,,
player,201512130rav,rav,KochSa20,offense,0,,,,,
player,201512130rav,rav,KochSa20,off_pct,0%,,,,,
player,201512130rav,rav,KochSa20,defense,0,,,,,
player,201512130rav,rav,KochSa20,def_pct,0%,,,,,
player,201512130rav,rav,KochSa20,special_teams,8,,,,,
player,201512130rav,rav,KochSa20,st_pct,33%,,,,,
player,201512130rav,rav,CoxxMo00,pos,LS,,,,,
player,201512130rav,rav,CoxxMo00,offense,0,,,,,
player,201512130rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201512130rav,rav,CoxxMo00,defense,0,,,,,
player,201512130rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201512130rav,rav,CoxxMo00,special_teams,8,,,,,
player,201512130rav,rav,CoxxMo00,st_pct,33%,,,,,
player,201512130rav,rav,TuckJu00,pos,K,,,,,
player,201512130rav,rav,TuckJu00,offense,0,,,,,
player,201512130rav,rav,TuckJu00,off_pct,0%,,,,,
player,201512130rav,rav,TuckJu00,defense,0,,,,,
player,201512130rav,rav,TuckJu00,def_pct,0%,,,,,
player,201512130rav,rav,TuckJu00,special_teams,4,,,,,
player,201512130rav,rav,TuckJu00,st_pct,17%,,,,,
player,201512130rav,rav,WeslDe00,pos,T,,,,,
player,201512130rav,rav,WeslDe00,offense,0,,,,,
player,201512130rav,rav,WeslDe00,off_pct,0%,,,,,
player,201512130rav,rav,WeslDe00,defense,0,,,,,
player,201512130rav,rav,WeslDe00,def_pct,0%,,,,,
player,201512130rav,rav,WeslDe00,special_teams,2,,,,,
player,201512130rav,rav,WeslDe00,st_pct,8%,,,,,
player,201512130rav,sea,GillGa01,pos,T,,,,,
player,201512130rav,sea,GillGa01,offense,70,,,,,
player,201512130rav,sea,GillGa01,off_pct,100%,,,,,
player,201512130rav,sea,GillGa01,defense,0,,,,,
