game,2015,3,20150927,201509270htx,tam,"Tampa Bay Buccaneers",9,htx,"Houston Texans",19
player,201509270htx,htx,BouyA.00,off_pct,0%,,,,,
player,201509270htx,htx,BouyA.00,defense,8,,,,,
player,201509270htx,htx,BouyA.00,def_pct,14%,,,,,
player,201509270htx,htx,BouyA.00,special_teams,11,,,,,
player,201509270htx,htx,BouyA.00,st_pct,35%,,,,,
player,201509270htx,htx,CoviCh00,pos,NT,,,,,
player,201509270htx,htx,CoviCh00,offense,0,,,,,
player,201509270htx,htx,CoviCh00,off_pct,0%,,,,,
player,201509270htx,htx,CoviCh00,defense,7,,,,,
player,201509270htx,htx,CoviCh00,def_pct,12%,,,,,
player,201509270htx,htx,CoviCh00,special_teams,3,,,,,
player,201509270htx,htx,CoviCh00,st_pct,10%,,,,,
player,201509270htx,htx,DentAk00,pos,LB,,,,,
player,201509270htx,htx,DentAk00,offense,0,,,,,
player,201509270htx,htx,DentAk00,off_pct,0%,,,,,
player,201509270htx,htx,DentAk00,defense,4,,,,,
player,201509270htx,htx,DentAk00,def_pct,7%,,,,,
player,201509270htx,htx,DentAk00,special_teams,13,,,,,
player,201509270htx,htx,DentAk00,st_pct,42%,,,,,
player,201509270htx,htx,PagaJe00,pos,DE,,,,,
player,201509270htx,htx,PagaJe00,offense,0,,,,,
player,201509270htx,htx,PagaJe00,off_pct,0%,,,,,
player,201509270htx,htx,PagaJe00,defense,4,,,,,
player,201509270htx,htx,PagaJe00,def_pct,7%,,,,,
player,201509270htx,htx,PagaJe00,special_teams,3,,,,,
player,201509270htx,htx,PagaJe00,st_pct,10%,,,,,
player,201509270htx,htx,HalxAn00,pos,SS,,,,,
player,201509270htx,htx,HalxAn00,offense,0,,,,,
player,201509270htx,htx,HalxAn00,off_pct,0%,,,,,
player,201509270htx,htx,HalxAn00,defense,0,,,,,
player,201509270htx,htx,HalxAn00,def_pct,0%,,,,,
player,201509270htx,htx,HalxAn00,special_teams,18,,,,,
player,201509270htx,htx,HalxAn00,st_pct,58%,,,,,
player,201509270htx,htx,ThomCa02,pos,LB,,,,,
player,201509270htx,htx,ThomCa02,offense,0,,,,,
player,201509270htx,htx,ThomCa02,off_pct,0%,,,,,
player,201509270htx,htx,ThomCa02,defense,0,,,,,
player,201509270htx,htx,ThomCa02,def_pct,0%,,,,,
player,201509270htx,htx,ThomCa02,special_teams,14,,,,,
player,201509270htx,htx,ThomCa02,st_pct,45%,,,,,
player,201509270htx,htx,RollJu00,pos,CB,,,,,
player,201509270htx,htx,RollJu00,offense,0,,,,,
player,201509270htx,htx,RollJu00,off_pct,0%,,,,,
player,201509270htx,htx,RollJu00,defense,0,,,,,
player,201509270htx,htx,RollJu00,def_pct,0%,,,,,
player,201509270htx,htx,RollJu00,special_teams,13,,,,,
player,201509270htx,htx,RollJu00,st_pct,42%,,,,,
player,201509270htx,htx,MorrDa01,pos,CB,,,,,
player,201509270htx,htx,MorrDa01,offense,0,,,,,
player,201509270htx,htx,MorrDa01,off_pct,0%,,,,,
player,201509270htx,htx,MorrDa01,defense,0,,,,,
player,201509270htx,htx,MorrDa01,def_pct,0%,,,,,
player,201509270htx,htx,MorrDa01,special_teams,12,,,,,
player,201509270htx,htx,MorrDa01,st_pct,39%,,,,,
player,201509270htx,htx,LechSh20,pos,P,,,,,
player,201509270htx,htx,LechSh20,offense,0,,,,,
player,201509270htx,htx,LechSh20,off_pct,0%,,,,,
player,201509270htx,htx,LechSh20,defense,0,,,,,
player,201509270htx,htx,LechSh20,def_pct,0%,,,,,
player,201509270htx,htx,LechSh20,special_teams,11,,,,,
player,201509270htx,htx,LechSh20,st_pct,35%,,,,,
player,201509270htx,htx,WeekJo00,pos,LS,,,,,
player,201509270htx,htx,WeekJo00,offense,0,,,,,
player,201509270htx,htx,WeekJo00,off_pct,0%,,,,,
player,201509270htx,htx,WeekJo00,defense,0,,,,,
player,201509270htx,htx,WeekJo00,def_pct,0%,,,,,
player,201509270htx,htx,WeekJo00,special_teams,11,,,,,
player,201509270htx,htx,WeekJo00,st_pct,35%,,,,,
player,201509270htx,htx,BullRa00,pos,K,,,,,
player,201509270htx,htx,BullRa00,offense,0,,,,,
player,201509270htx,htx,BullRa00,off_pct,0%,,,,,
player,201509270htx,htx,BullRa00,defense,0,,,,,
player,201509270htx,htx,BullRa00,def_pct,0%,,,,,
player,201509270htx,htx,BullRa00,special_teams,10,,,,,
player,201509270htx,htx,BullRa00,st_pct,32%,,,,,
player,201509270htx,htx,MancGr00,pos,C,,,,,
player,201509270htx,htx,MancGr00,offense,0,,,,,
player,201509270htx,htx,MancGr00,off_pct,0%,,,,,
player,201509270htx,htx,MancGr00,defense,0,,,,,
player,201509270htx,htx,MancGr00,def_pct,0%,,,,,
player,201509270htx,htx,MancGr00,special_teams,5,,,,,
player,201509270htx,htx,MancGr00,st_pct,16%,,,,,
player,201509270htx,tam,CherGo20,pos,T,,,,,
player,201509270htx,tam,CherGo20,offense,59,,,,,
player,201509270htx,tam,CherGo20,off_pct,100%,,,,,
player,201509270htx,tam,CherGo20,defense,0,,,,,
player,201509270htx,tam,CherGo20,def_pct,0%,,,,,
player,201509270htx,tam,CherGo20,special_teams,5,,,,,
player,201509270htx,tam,CherGo20,st_pct,16%,,,,,
player,201509270htx,tam,MarpAl00,pos,G,,,,,
player,201509270htx,tam,MarpAl00,offense,59,,,,,
player,201509270htx,tam,MarpAl00,off_pct,100%,,,,,
player,201509270htx,tam,MarpAl00,defense,0,,,,,
player,201509270htx,tam,MarpAl00,def_pct,0%,,,,,
player,201509270htx,tam,MarpAl00,special_teams,5,,,,,
player,201509270htx,tam,MarpAl00,st_pct,16%,,,,,
player,201509270htx,tam,MankLo20,pos,G,,,,,
player,201509270htx,tam,MankLo20,offense,59,,,,,
player,201509270htx,tam,MankLo20,off_pct,100%,,,,,
player,201509270htx,tam,MankLo20,defense,0,,,,,
player,201509270htx,tam,MankLo20,def_pct,0%,,,,,
player,201509270htx,tam,MankLo20,special_teams,5,,,,,
player,201509270htx,tam,MankLo20,st_pct,16%,,,,,
player,201509270htx,tam,SmitDo02,pos,T,,,,,
player,201509270htx,tam,SmitDo02,offense,59,,,,,
player,201509270htx,tam,SmitDo02,off_pct,100%,,,,,
player,201509270htx,tam,SmitDo02,defense,0,,,,,
player,201509270htx,tam,SmitDo02,def_pct,0%,,,,,
player,201509270htx,tam,SmitDo02,special_teams,5,,,,,
player,201509270htx,tam,SmitDo02,st_pct,16%,,,,,
player,201509270htx,tam,WinsJa00,pos,QB,,,,,
player,201509270htx,tam,WinsJa00,offense,59,,,,,
player,201509270htx,tam,WinsJa00,off_pct,100%,,,,,
player,201509270htx,tam,WinsJa00,defense,0,,,,,
player,201509270htx,tam,WinsJa00,def_pct,0%,,,,,
player,201509270htx,tam,WinsJa00,special_teams,0,,,,,
player,201509270htx,tam,WinsJa00,st_pct,0%,,,,,
player,201509270htx,tam,HawlJo20,pos,C,,,,,
player,201509270htx,tam,HawlJo20,offense,59,,,,,
player,201509270htx,tam,HawlJo20,off_pct,100%,,,,,
player,201509270htx,tam,HawlJo20,defense,0,,,,,
player,201509270htx,tam,HawlJo20,def_pct,0%,,,,,
player,201509270htx,tam,HawlJo20,special_teams,0,,,,,
player,201509270htx,tam,HawlJo20,st_pct,0%,,,,,
player,201509270htx,tam,JackVi00,pos,WR,,,,,
player,201509270htx,tam,JackVi00,offense,54,,,,,
player,201509270htx,tam,JackVi00,off_pct,92%,,,,,
player,201509270htx,tam,JackVi00,defense,0,,,,,
player,201509270htx,tam,JackVi00,def_pct,0%,,,,,
player,201509270htx,tam,JackVi00,special_teams,0,,,,,
player,201509270htx,tam,JackVi00,st_pct,0%,,,,,
player,201509270htx,tam,EvanMi00,pos,WR,,,,,
player,201509270htx,tam,EvanMi00,offense,49,,,,,
player,201509270htx,tam,EvanMi00,off_pct,83%,,,,,
player,201509270htx,tam,EvanMi00,defense,0,,,,,
player,201509270htx,tam,EvanMi00,def_pct,0%,,,,,
player,201509270htx,tam,EvanMi00,special_teams,0,,,,,
player,201509270htx,tam,EvanMi00,st_pct,0%,,,,,
player,201509270htx,tam,MyerBr00,pos,TE,,,,,
player,201509270htx,tam,MyerBr00,offense,40,,,,,
player,201509270htx,tam,MyerBr00,off_pct,68%,,,,,
player,201509270htx,tam,MyerBr00,defense,0,,,,,
player,201509270htx,tam,MyerBr00,def_pct,0%,,,,,
player,201509270htx,tam,MyerBr00,special_teams,10,,,,,
player,201509270htx,tam,MyerBr00,st_pct,32%,,,,,
player,201509270htx,tam,MurpLo00,pos,WR,,,,,
player,201509270htx,tam,MurpLo00,offense,38,,,,,
player,201509270htx,tam,MurpLo00,off_pct,64%,,,,,
player,201509270htx,tam,MurpLo00,defense,0,,,,,
player,201509270htx,tam,MurpLo00,def_pct,0%,,,,,
player,201509270htx,tam,MurpLo00,special_teams,0,,,,,
player,201509270htx,tam,MurpLo00,st_pct,0%,,,,,
player,201509270htx,tam,SimsCh00,pos,RB,,,,,
player,201509270htx,tam,SimsCh00,offense,30,,,,,
player,201509270htx,tam,SimsCh00,off_pct,51%,,,,,
player,201509270htx,tam,SimsCh00,defense,0,,,,,
player,201509270htx,tam,SimsCh00,def_pct,0%,,,,,
player,201509270htx,tam,SimsCh00,special_teams,0,,,,,
player,201509270htx,tam,SimsCh00,st_pct,0%,,,,,
player,201509270htx,tam,MartDo00,pos,RB,,,,,
player,201509270htx,tam,MartDo00,offense,29,,,,,
player,201509270htx,tam,MartDo00,off_pct,49%,,,,,
player,201509270htx,tam,MartDo00,defense,0,,,,,
player,201509270htx,tam,MartDo00,def_pct,0%,,,,,
player,201509270htx,tam,MartDo00,special_teams,0,,,,,
player,201509270htx,tam,MartDo00,st_pct,0%,,,,,
player,201509270htx,tam,StocLu00,pos,TE,,,,,
player,201509270htx,tam,StocLu00,offense,25,,,,,
player,201509270htx,tam,StocLu00,off_pct,42%,,,,,
player,201509270htx,tam,StocLu00,defense,0,,,,,
player,201509270htx,tam,StocLu00,def_pct,0%,,,,,
player,201509270htx,tam,StocLu00,special_teams,3,,,,,
player,201509270htx,tam,StocLu00,st_pct,10%,,,,,
player,201509270htx,tam,ShepRu00,pos,WR,,,,,
player,201509270htx,tam,ShepRu00,offense,9,,,,,
player,201509270htx,tam,ShepRu00,off_pct,15%,,,,,
player,201509270htx,tam,ShepRu00,defense,0,,,,,
player,201509270htx,tam,ShepRu00,def_pct,0%,,,,,
player,201509270htx,tam,ShepRu00,special_teams,18,,,,,
player,201509270htx,tam,ShepRu00,st_pct,58%,,,,,
player,201509270htx,tam,LaneJo00,pos,FB,,,,,
player,201509270htx,tam,LaneJo00,offense,7,,,,,
player,201509270htx,tam,LaneJo00,off_pct,12%,,,,,
player,201509270htx,tam,LaneJo00,defense,0,,,,,
player,201509270htx,tam,LaneJo00,def_pct,0%,,,,,
player,201509270htx,tam,LaneJo00,special_teams,14,,,,,
player,201509270htx,tam,LaneJo00,st_pct,45%,,,,,
player,201509270htx,tam,PampKe00,pos,T,,,,,
player,201509270htx,tam,PampKe00,offense,7,,,,,
player,201509270htx,tam,PampKe00,off_pct,12%,,,,,
player,201509270htx,tam,PampKe00,defense,0,,,,,
player,201509270htx,tam,PampKe00,def_pct,0%,,,,,
player,201509270htx,tam,PampKe00,special_teams,5,,,,,
player,201509270htx,tam,PampKe00,st_pct,16%,,,,,
player,201509270htx,tam,BratCa00,pos,TE,,,,,
player,201509270htx,tam,BratCa00,offense,4,,,,,
player,201509270htx,tam,BratCa00,off_pct,7%,,,,,
player,201509270htx,tam,BratCa00,defense,0,,,,,
player,201509270htx,tam,BratCa00,def_pct,0%,,,,,
player,201509270htx,tam,BratCa00,special_teams,5,,,,,
player,201509270htx,tam,BratCa00,st_pct,16%,,,,,
player,201509270htx,tam,RainBo00,pos,RB,,,,,
player,201509270htx,tam,RainBo00,offense,3,,,,,
player,201509270htx,tam,RainBo00,off_pct,5%,,,,,
player,201509270htx,tam,RainBo00,defense,0,,,,,
player,201509270htx,tam,RainBo00,def_pct,0%,,,,,
player,201509270htx,tam,RainBo00,special_teams,19,,,,,
player,201509270htx,tam,RainBo00,st_pct,61%,,,,,
player,201509270htx,tam,DaviLa00,pos,LB,,,,,
player,201509270htx,tam,DaviLa00,offense,0,,,,,
player,201509270htx,tam,DaviLa00,off_pct,0%,,,,,
player,201509270htx,tam,DaviLa00,defense,90,,,,,
player,201509270htx,tam,DaviLa00,def_pct,100%,,,,,
player,201509270htx,tam,DaviLa00,special_teams,9,,,,,
player,201509270htx,tam,DaviLa00,st_pct,29%,,,,,
player,201509270htx,tam,AlexKw00,pos,LB,,,,,
player,201509270htx,tam,AlexKw00,offense,0,,,,,
player,201509270htx,tam,AlexKw00,off_pct,0%,,,,,
player,201509270htx,tam,AlexKw00,defense,90,,,,,
player,201509270htx,tam,AlexKw00,def_pct,100%,,,,,
player,201509270htx,tam,AlexKw00,special_teams,8,,,,,
player,201509270htx,tam,AlexKw00,st_pct,26%,,,,,
player,201509270htx,tam,JennTi20,pos,CB,,,,,
player,201509270htx,tam,JennTi20,offense,0,,,,,
player,201509270htx,tam,JennTi20,off_pct,0%,,,,,
player,201509270htx,tam,JennTi20,defense,82,,,,,
player,201509270htx,tam,JennTi20,def_pct,91%,,,,,
player,201509270htx,tam,JennTi20,special_teams,7,,,,,
player,201509270htx,tam,JennTi20,st_pct,23%,,,,,
player,201509270htx,tam,McDoBr01,pos,FS,,,,,
player,201509270htx,tam,McDoBr01,offense,0,,,,,
player,201509270htx,tam,McDoBr01,off_pct,0%,,,,,
player,201509270htx,tam,McDoBr01,defense,75,,,,,
player,201509270htx,tam,McDoBr01,def_pct,83%,,,,,
player,201509270htx,tam,McDoBr01,special_teams,8,,,,,
player,201509270htx,tam,McDoBr01,st_pct,26%,,,,,
player,201509270htx,tam,ContCh00,pos,FS,,,,,
player,201509270htx,tam,ContCh00,offense,0,,,,,
player,201509270htx,tam,ContCh00,off_pct,0%,,,,,
player,201509270htx,tam,ContCh00,defense,68,,,,,
player,201509270htx,tam,ContCh00,def_pct,76%,,,,,
player,201509270htx,tam,ContCh00,special_teams,3,,,,,
player,201509270htx,tam,ContCh00,st_pct,10%,,,,,
player,201509270htx,tam,SmitJa01,pos,DE,,,,,
player,201509270htx,tam,SmitJa01,offense,0,,,,,
player,201509270htx,tam,SmitJa01,off_pct,0%,,,,,
player,201509270htx,tam,SmitJa01,defense,63,,,,,
player,201509270htx,tam,SmitJa01,def_pct,70%,,,,,
player,201509270htx,tam,SmitJa01,special_teams,8,,,,,
player,201509270htx,tam,SmitJa01,st_pct,26%,,,,,
player,201509270htx,tam,MoorSt00,pos,CB,,,,,
player,201509270htx,tam,MoorSt00,offense,0,,,,,
player,201509270htx,tam,MoorSt00,off_pct,0%,,,,,
player,201509270htx,tam,MoorSt00,defense,62,,,,,
player,201509270htx,tam,MoorSt00,def_pct,69%,,,,,
player,201509270htx,tam,MoorSt00,special_teams,6,,,,,
player,201509270htx,tam,MoorSt00,st_pct,19%,,,,,
player,201509270htx,tam,McDoCl99,pos,DT,,,,,
player,201509270htx,tam,McDoCl99,offense,0,,,,,
player,201509270htx,tam,McDoCl99,off_pct,0%,,,,,
player,201509270htx,tam,McDoCl99,defense,60,,,,,
player,201509270htx,tam,McDoCl99,def_pct,67%,,,,,
player,201509270htx,tam,McDoCl99,special_teams,0,,,,,
player,201509270htx,tam,McDoCl99,st_pct,0%,,,,,
player,201509270htx,tam,JenkMi99,pos,CB,,,,,
player,201509270htx,tam,JenkMi99,offense,0,,,,,
player,201509270htx,tam,JenkMi99,off_pct,0%,,,,,
player,201509270htx,tam,JenkMi99,defense,54,,,,,
player,201509270htx,tam,JenkMi99,def_pct,60%,,,,,
player,201509270htx,tam,JenkMi99,special_teams,9,,,,,
player,201509270htx,tam,JenkMi99,st_pct,29%,,,,,
player,201509270htx,tam,McCoGe99,pos,DT,,,,,
player,201509270htx,tam,McCoGe99,offense,0,,,,,
player,201509270htx,tam,McCoGe99,off_pct,0%,,,,,
player,201509270htx,tam,McCoGe99,defense,54,,,,,
player,201509270htx,tam,McCoGe99,def_pct,60%,,,,,
player,201509270htx,tam,McCoGe99,special_teams,7,,,,,
player,201509270htx,tam,McCoGe99,st_pct,23%,,,,,
player,201509270htx,tam,GholWi00,pos,DE,,,,,
player,201509270htx,tam,GholWi00,offense,0,,,,,
player,201509270htx,tam,GholWi00,off_pct,0%,,,,,
player,201509270htx,tam,GholWi00,defense,47,,,,,
player,201509270htx,tam,GholWi00,def_pct,52%,,,,,
player,201509270htx,tam,GholWi00,special_teams,13,,,,,
player,201509270htx,tam,GholWi00,st_pct,42%,,,,,
player,201509270htx,tam,JohnGe00,pos,DE,,,,,
player,201509270htx,tam,JohnGe00,offense,0,,,,,
player,201509270htx,tam,JohnGe00,off_pct,0%,,,,,
player,201509270htx,tam,JohnGe00,defense,46,,,,,
player,201509270htx,tam,JohnGe00,def_pct,51%,,,,,
player,201509270htx,tam,JohnGe00,special_teams,6,,,,,
player,201509270htx,tam,JohnGe00,st_pct,19%,,,,,
player,201509270htx,tam,SweaDJ00,pos,SS,,,,,
player,201509270htx,tam,SweaDJ00,offense,0,,,,,
player,201509270htx,tam,SweaDJ00,off_pct,0%,,,,,
player,201509270htx,tam,SweaDJ00,defense,38,,,,,
player,201509270htx,tam,SweaDJ00,def_pct,42%,,,,,
player,201509270htx,tam,SweaDJ00,special_teams,8,,,,,
player,201509270htx,tam,SweaDJ00,st_pct,26%,,,,,
player,201509270htx,tam,MeltHe99,pos,DT,,,,,
player,201509270htx,tam,MeltHe99,offense,0,,,,,
player,201509270htx,tam,MeltHe99,off_pct,0%,,,,,
player,201509270htx,tam,MeltHe99,defense,37,,,,,
player,201509270htx,tam,MeltHe99,def_pct,41%,,,,,
player,201509270htx,tam,MeltHe99,special_teams,3,,,,,
player,201509270htx,tam,MeltHe99,st_pct,10%,,,,,
player,201509270htx,tam,McDaTo20,pos,DT,,,,,
player,201509270htx,tam,McDaTo20,offense,0,,,,,
player,201509270htx,tam,McDaTo20,off_pct,0%,,,,,
player,201509270htx,tam,McDaTo20,defense,31,,,,,
player,201509270htx,tam,McDaTo20,def_pct,34%,,,,,
player,201509270htx,tam,McDaTo20,special_teams,5,,,,,
player,201509270htx,tam,McDaTo20,st_pct,16%,,,,,
player,201509270htx,tam,VernAl99,pos,CB,,,,,
player,201509270htx,tam,VernAl99,offense,0,,,,,
player,201509270htx,tam,VernAl99,off_pct,0%,,,,,
player,201509270htx,tam,VernAl99,defense,28,,,,,
player,201509270htx,tam,VernAl99,def_pct,31%,,,,,
player,201509270htx,tam,VernAl99,special_teams,17,,,,,
player,201509270htx,tam,VernAl99,st_pct,55%,,,,,
player,201509270htx,tam,FatiT.00,pos,DE,,,,,
player,201509270htx,tam,FatiT.00,offense,0,,,,,
player,201509270htx,tam,FatiT.00,off_pct,0%,,,,,
player,201509270htx,tam,FatiT.00,defense,22,,,,,
player,201509270htx,tam,FatiT.00,def_pct,24%,,,,,
player,201509270htx,tam,FatiT.00,special_teams,9,,,,,
player,201509270htx,tam,FatiT.00,st_pct,29%,,,,,
player,201509270htx,tam,CartBr00,pos,LB,,,,,
player,201509270htx,tam,CartBr00,offense,0,,,,,
player,201509270htx,tam,CartBr00,off_pct,0%,,,,,
player,201509270htx,tam,CartBr00,defense,17,,,,,
player,201509270htx,tam,CartBr00,def_pct,19%,,,,,
player,201509270htx,tam,CartBr00,special_teams,20,,,,,
player,201509270htx,tam,CartBr00,st_pct,65%,,,,,
player,201509270htx,tam,LansDa00,pos,LB,,,,,
player,201509270htx,tam,LansDa00,offense,0,,,,,
player,201509270htx,tam,LansDa00,off_pct,0%,,,,,
player,201509270htx,tam,LansDa00,defense,11,,,,,
player,201509270htx,tam,LansDa00,def_pct,12%,,,,,
player,201509270htx,tam,LansDa00,special_teams,12,,,,,
player,201509270htx,tam,LansDa00,st_pct,39%,,,,,
player,201509270htx,tam,BankJo00,pos,CB,,,,,
player,201509270htx,tam,BankJo00,offense,0,,,,,
player,201509270htx,tam,BankJo00,off_pct,0%,,,,,
player,201509270htx,tam,BankJo00,defense,10,,,,,
player,201509270htx,tam,BankJo00,def_pct,11%,,,,,
player,201509270htx,tam,BankJo00,special_teams,1,,,,,
player,201509270htx,tam,BankJo00,st_pct,3%,,,,,
player,201509270htx,tam,TandKe00,pos,FS,,,,,
player,201509270htx,tam,TandKe00,offense,0,,,,,
player,201509270htx,tam,TandKe00,off_pct,0%,,,,,
player,201509270htx,tam,TandKe00,defense,6,,,,,
player,201509270htx,tam,TandKe00,def_pct,7%,,,,,
player,201509270htx,tam,TandKe00,special_teams,15,,,,,
player,201509270htx,tam,TandKe00,st_pct,48%,,,,,
player,201509270htx,tam,GeorJe01,pos,LB,,,,,
player,201509270htx,tam,GeorJe01,offense,0,,,,,
player,201509270htx,tam,GeorJe01,off_pct,0%,,,,,
player,201509270htx,tam,GeorJe01,defense,0,,,,,
player,201509270htx,tam,GeorJe01,def_pct,0%,,,,,
player,201509270htx,tam,GeorJe01,special_teams,18,,,,,
player,201509270htx,tam,GeorJe01,st_pct,58%,,,,,
player,201509270htx,tam,MartJo02,pos,LB,,,,,
player,201509270htx,tam,MartJo02,offense,0,,,,,
player,201509270htx,tam,MartJo02,off_pct,0%,,,,,
player,201509270htx,tam,MartJo02,defense,0,,,,,
player,201509270htx,tam,MartJo02,def_pct,0%,,,,,
player,201509270htx,tam,MartJo02,special_teams,18,,,,,
player,201509270htx,tam,MartJo02,st_pct,58%,,,,,
player,201509270htx,tam,DePaAn00,pos,LS,,,,,
player,201509270htx,tam,DePaAn00,offense,0,,,,,
player,201509270htx,tam,DePaAn00,off_pct,0%,,,,,
player,201509270htx,tam,DePaAn00,defense,0,,,,,
player,201509270htx,tam,DePaAn00,def_pct,0%,,,,,
player,201509270htx,tam,DePaAn00,special_teams,12,,,,,
player,201509270htx,tam,DePaAn00,st_pct,39%,,,,,
player,201509270htx,tam,SchuJa00,pos,P,,,,,
player,201509270htx,tam,SchuJa00,offense,0,,,,,
player,201509270htx,tam,SchuJa00,off_pct,0%,,,,,
player,201509270htx,tam,SchuJa00,defense,0,,,,,
player,201509270htx,tam,SchuJa00,def_pct,0%,,,,,
player,201509270htx,tam,SchuJa00,special_teams,12,,,,,
player,201509270htx,tam,SchuJa00,st_pct,39%,,,,,
player,201509270htx,tam,BrinKy00,pos,K,,,,,
player,201509270htx,tam,BrinKy00,offense,0,,,,,
player,201509270htx,tam,BrinKy00,off_pct,0%,,,,,
player,201509270htx,tam,BrinKy00,defense,0,,,,,
player,201509270htx,tam,BrinKy00,def_pct,0%,,,,,
player,201509270htx,tam,BrinKy00,special_teams,8,,,,,
player,201509270htx,tam,BrinKy00,st_pct,26%,,,,,
player,201509270htx,tam,WarrJe00,pos,C,,,,,
player,201509270htx,tam,WarrJe00,offense,0,,,,,
player,201509270htx,tam,WarrJe00,off_pct,0%,,,,,
player,201509270htx,tam,WarrJe00,defense,0,,,,,
player,201509270htx,tam,WarrJe00,def_pct,0%,,,,,
player,201509270htx,tam,WarrJe00,special_teams,5,,,,,
player,201509270htx,tam,WarrJe00,st_pct,16%,,,,,
