game,2015,14,20151213,201512130cle,sfo,"San Francisco 49ers",10,cle,"Cleveland Browns",24
player,201512130cle,cle,CampIb00,special_teams,15,,,,,
player,201512130cle,cle,CampIb00,st_pct,60%,,,,,
player,201512130cle,cle,CardTa00,pos,LB,,,,,
player,201512130cle,cle,CardTa00,offense,0,,,,,
player,201512130cle,cle,CardTa00,off_pct,0%,,,,,
player,201512130cle,cle,CardTa00,defense,0,,,,,
player,201512130cle,cle,CardTa00,def_pct,0%,,,,,
player,201512130cle,cle,CardTa00,special_teams,18,,,,,
player,201512130cle,cle,CardTa00,st_pct,72%,,,,,
player,201512130cle,cle,JoneDo02,pos,SS,,,,,
player,201512130cle,cle,JoneDo02,offense,0,,,,,
player,201512130cle,cle,JoneDo02,off_pct,0%,,,,,
player,201512130cle,cle,JoneDo02,defense,0,,,,,
player,201512130cle,cle,JoneDo02,def_pct,0%,,,,,
player,201512130cle,cle,JoneDo02,special_teams,16,,,,,
player,201512130cle,cle,JoneDo02,st_pct,64%,,,,,
player,201512130cle,cle,CoonTr00,pos,K,,,,,
player,201512130cle,cle,CoonTr00,offense,0,,,,,
player,201512130cle,cle,CoonTr00,off_pct,0%,,,,,
player,201512130cle,cle,CoonTr00,defense,0,,,,,
player,201512130cle,cle,CoonTr00,def_pct,0%,,,,,
player,201512130cle,cle,CoonTr00,special_teams,10,,,,,
player,201512130cle,cle,CoonTr00,st_pct,40%,,,,,
player,201512130cle,cle,LeexAn20,pos,P,,,,,
player,201512130cle,cle,LeexAn20,offense,0,,,,,
player,201512130cle,cle,LeexAn20,off_pct,0%,,,,,
player,201512130cle,cle,LeexAn20,defense,0,,,,,
player,201512130cle,cle,LeexAn20,def_pct,0%,,,,,
player,201512130cle,cle,LeexAn20,special_teams,8,,,,,
player,201512130cle,cle,LeexAn20,st_pct,32%,,,,,
player,201512130cle,cle,HughCh01,pos,LS,,,,,
player,201512130cle,cle,HughCh01,offense,0,,,,,
player,201512130cle,cle,HughCh01,off_pct,0%,,,,,
player,201512130cle,cle,HughCh01,defense,0,,,,,
player,201512130cle,cle,HughCh01,def_pct,0%,,,,,
player,201512130cle,cle,HughCh01,special_teams,8,,,,,
player,201512130cle,cle,HughCh01,st_pct,32%,,,,,
player,201512130cle,cle,MillDa00,pos,T,,,,,
player,201512130cle,cle,MillDa00,offense,0,,,,,
player,201512130cle,cle,MillDa00,off_pct,0%,,,,,
player,201512130cle,cle,MillDa00,defense,0,,,,,
player,201512130cle,cle,MillDa00,def_pct,0%,,,,,
player,201512130cle,cle,MillDa00,special_teams,5,,,,,
player,201512130cle,cle,MillDa00,st_pct,20%,,,,,
player,201512130cle,sfo,PearEr20,pos,T,,,,,
player,201512130cle,sfo,PearEr20,offense,56,,,,,
player,201512130cle,sfo,PearEr20,off_pct,100%,,,,,
player,201512130cle,sfo,PearEr20,defense,0,,,,,
player,201512130cle,sfo,PearEr20,def_pct,0%,,,,,
player,201512130cle,sfo,PearEr20,special_teams,2,,,,,
player,201512130cle,sfo,PearEr20,st_pct,8%,,,,,
player,201512130cle,sfo,TillAn01,pos,G,,,,,
player,201512130cle,sfo,TillAn01,offense,56,,,,,
player,201512130cle,sfo,TillAn01,off_pct,100%,,,,,
player,201512130cle,sfo,TillAn01,defense,0,,,,,
player,201512130cle,sfo,TillAn01,def_pct,0%,,,,,
player,201512130cle,sfo,TillAn01,special_teams,2,,,,,
player,201512130cle,sfo,TillAn01,st_pct,8%,,,,,
player,201512130cle,sfo,BellBl00,pos,TE,,,,,
player,201512130cle,sfo,BellBl00,offense,56,,,,,
player,201512130cle,sfo,BellBl00,off_pct,100%,,,,,
player,201512130cle,sfo,BellBl00,defense,0,,,,,
player,201512130cle,sfo,BellBl00,def_pct,0%,,,,,
player,201512130cle,sfo,BellBl00,special_teams,1,,,,,
player,201512130cle,sfo,BellBl00,st_pct,4%,,,,,
player,201512130cle,sfo,StalJo20,pos,T,,,,,
player,201512130cle,sfo,StalJo20,offense,56,,,,,
player,201512130cle,sfo,StalJo20,off_pct,100%,,,,,
player,201512130cle,sfo,StalJo20,defense,0,,,,,
player,201512130cle,sfo,StalJo20,def_pct,0%,,,,,
player,201512130cle,sfo,StalJo20,special_teams,0,,,,,
player,201512130cle,sfo,StalJo20,st_pct,0%,,,,,
player,201512130cle,sfo,GabbBl00,pos,QB,,,,,
player,201512130cle,sfo,GabbBl00,offense,56,,,,,
player,201512130cle,sfo,GabbBl00,off_pct,100%,,,,,
player,201512130cle,sfo,GabbBl00,defense,0,,,,,
player,201512130cle,sfo,GabbBl00,def_pct,0%,,,,,
player,201512130cle,sfo,GabbBl00,special_teams,0,,,,,
player,201512130cle,sfo,GabbBl00,st_pct,0%,,,,,
player,201512130cle,sfo,BoldAn00,pos,WR,,,,,
player,201512130cle,sfo,BoldAn00,offense,50,,,,,
player,201512130cle,sfo,BoldAn00,off_pct,89%,,,,,
player,201512130cle,sfo,BoldAn00,defense,0,,,,,
player,201512130cle,sfo,BoldAn00,def_pct,0%,,,,,
player,201512130cle,sfo,BoldAn00,special_teams,0,,,,,
player,201512130cle,sfo,BoldAn00,st_pct,0%,,,,,
player,201512130cle,sfo,KilgDa00,pos,C,,,,,
player,201512130cle,sfo,KilgDa00,offense,42,,,,,
player,201512130cle,sfo,KilgDa00,off_pct,75%,,,,,
player,201512130cle,sfo,KilgDa00,defense,0,,,,,
player,201512130cle,sfo,KilgDa00,def_pct,0%,,,,,
player,201512130cle,sfo,KilgDa00,special_teams,0,,,,,
player,201512130cle,sfo,KilgDa00,st_pct,0%,,,,,
player,201512130cle,sfo,MartMa01,pos,C,,,,,
player,201512130cle,sfo,MartMa01,offense,41,,,,,
player,201512130cle,sfo,MartMa01,off_pct,73%,,,,,
player,201512130cle,sfo,MartMa01,defense,0,,,,,
player,201512130cle,sfo,MartMa01,def_pct,0%,,,,,
player,201512130cle,sfo,MartMa01,special_teams,1,,,,,
player,201512130cle,sfo,MartMa01,st_pct,4%,,,,,
player,201512130cle,sfo,DrauSh00,pos,RB,,,,,
player,201512130cle,sfo,DrauSh00,offense,41,,,,,
player,201512130cle,sfo,DrauSh00,off_pct,73%,,,,,
player,201512130cle,sfo,DrauSh00,defense,0,,,,,
player,201512130cle,sfo,DrauSh00,def_pct,0%,,,,,
player,201512130cle,sfo,DrauSh00,special_teams,0,,,,,
player,201512130cle,sfo,DrauSh00,st_pct,0%,,,,,
player,201512130cle,sfo,PattQu00,pos,WR,,,,,
player,201512130cle,sfo,PattQu00,offense,32,,,,,
player,201512130cle,sfo,PattQu00,off_pct,57%,,,,,
player,201512130cle,sfo,PattQu00,defense,0,,,,,
player,201512130cle,sfo,PattQu00,def_pct,0%,,,,,
player,201512130cle,sfo,PattQu00,special_teams,11,,,,,
player,201512130cle,sfo,PattQu00,st_pct,44%,,,,,
player,201512130cle,sfo,BoonAl21,pos,G,,,,,
player,201512130cle,sfo,BoonAl21,offense,29,,,,,
player,201512130cle,sfo,BoonAl21,off_pct,52%,,,,,
player,201512130cle,sfo,BoonAl21,defense,0,,,,,
player,201512130cle,sfo,BoonAl21,def_pct,0%,,,,,
player,201512130cle,sfo,BoonAl21,special_teams,1,,,,,
player,201512130cle,sfo,BoonAl21,st_pct,4%,,,,,
player,201512130cle,sfo,SmitTo02,pos,WR,,,,,
player,201512130cle,sfo,SmitTo02,offense,27,,,,,
player,201512130cle,sfo,SmitTo02,off_pct,48%,,,,,
player,201512130cle,sfo,SmitTo02,defense,0,,,,,
player,201512130cle,sfo,SmitTo02,def_pct,0%,,,,,
player,201512130cle,sfo,SmitTo02,special_teams,0,,,,,
player,201512130cle,sfo,SmitTo02,st_pct,0%,,,,,
player,201512130cle,sfo,ElliBr00,pos,WR,,,,,
player,201512130cle,sfo,ElliBr00,offense,19,,,,,
player,201512130cle,sfo,ElliBr00,off_pct,34%,,,,,
player,201512130cle,sfo,ElliBr00,defense,0,,,,,
player,201512130cle,sfo,ElliBr00,def_pct,0%,,,,,
player,201512130cle,sfo,ElliBr00,special_teams,8,,,,,
player,201512130cle,sfo,ElliBr00,st_pct,32%,,,,,
player,201512130cle,sfo,CadeTr00,pos,RB,,,,,
player,201512130cle,sfo,CadeTr00,offense,15,,,,,
player,201512130cle,sfo,CadeTr00,off_pct,27%,,,,,
player,201512130cle,sfo,CadeTr00,defense,0,,,,,
player,201512130cle,sfo,CadeTr00,def_pct,0%,,,,,
player,201512130cle,sfo,CadeTr00,special_teams,5,,,,,
player,201512130cle,sfo,CadeTr00,st_pct,20%,,,,,
player,201512130cle,sfo,LeonBr01,pos,TE,,,,,
player,201512130cle,sfo,LeonBr01,offense,14,,,,,
player,201512130cle,sfo,LeonBr01,off_pct,25%,,,,,
player,201512130cle,sfo,LeonBr01,defense,0,,,,,
player,201512130cle,sfo,LeonBr01,def_pct,0%,,,,,
player,201512130cle,sfo,LeonBr01,special_teams,0,,,,,
player,201512130cle,sfo,LeonBr01,st_pct,0%,,,,,
player,201512130cle,sfo,MillBr02,pos,FB,,,,,
player,201512130cle,sfo,MillBr02,offense,13,,,,,
player,201512130cle,sfo,MillBr02,off_pct,23%,,,,,
player,201512130cle,sfo,MillBr02,defense,0,,,,,
player,201512130cle,sfo,MillBr02,def_pct,0%,,,,,
player,201512130cle,sfo,MillBr02,special_teams,20,,,,,
player,201512130cle,sfo,MillBr02,st_pct,80%,,,,,
player,201512130cle,sfo,SimpJe00,pos,WR,,,,,
player,201512130cle,sfo,SimpJe00,offense,13,,,,,
player,201512130cle,sfo,SimpJe00,off_pct,23%,,,,,
player,201512130cle,sfo,SimpJe00,defense,0,,,,,
player,201512130cle,sfo,SimpJe00,def_pct,0%,,,,,
player,201512130cle,sfo,SimpJe00,special_teams,0,,,,,
player,201512130cle,sfo,SimpJe00,st_pct,0%,,,,,
player,201512130cle,sfo,ReidEr00,pos,FS,,,,,
player,201512130cle,sfo,ReidEr00,offense,0,,,,,
player,201512130cle,sfo,ReidEr00,off_pct,0%,,,,,
player,201512130cle,sfo,ReidEr00,defense,78,,,,,
player,201512130cle,sfo,ReidEr00,def_pct,100%,,,,,
player,201512130cle,sfo,ReidEr00,special_teams,10,,,,,
player,201512130cle,sfo,ReidEr00,st_pct,40%,,,,,
player,201512130cle,sfo,TartJa00,pos,SS,,,,,
player,201512130cle,sfo,TartJa00,offense,0,,,,,
player,201512130cle,sfo,TartJa00,off_pct,0%,,,,,
player,201512130cle,sfo,TartJa00,defense,78,,,,,
player,201512130cle,sfo,TartJa00,def_pct,100%,,,,,
player,201512130cle,sfo,TartJa00,special_teams,8,,,,,
player,201512130cle,sfo,TartJa00,st_pct,32%,,,,,
player,201512130cle,sfo,BrocTr00,pos,CB,,,,,
player,201512130cle,sfo,BrocTr00,offense,0,,,,,
player,201512130cle,sfo,BrocTr00,off_pct,0%,,,,,
player,201512130cle,sfo,BrocTr00,defense,78,,,,,
player,201512130cle,sfo,BrocTr00,def_pct,100%,,,,,
player,201512130cle,sfo,BrocTr00,special_teams,6,,,,,
player,201512130cle,sfo,BrocTr00,st_pct,24%,,,,,
player,201512130cle,sfo,BowmNa99,pos,LB,,,,,
player,201512130cle,sfo,BowmNa99,offense,0,,,,,
player,201512130cle,sfo,BowmNa99,off_pct,0%,,,,,
player,201512130cle,sfo,BowmNa99,defense,78,,,,,
player,201512130cle,sfo,BowmNa99,def_pct,100%,,,,,
player,201512130cle,sfo,BowmNa99,special_teams,0,,,,,
player,201512130cle,sfo,BowmNa99,st_pct,0%,,,,,
player,201512130cle,sfo,AckeKe00,pos,CB,,,,,
player,201512130cle,sfo,AckeKe00,offense,0,,,,,
player,201512130cle,sfo,AckeKe00,off_pct,0%,,,,,
player,201512130cle,sfo,AckeKe00,defense,73,,,,,
player,201512130cle,sfo,AckeKe00,def_pct,94%,,,,,
player,201512130cle,sfo,AckeKe00,special_teams,9,,,,,
player,201512130cle,sfo,AckeKe00,st_pct,36%,,,,,
player,201512130cle,sfo,HodgGe00,pos,LB,,,,,
player,201512130cle,sfo,HodgGe00,offense,0,,,,,
player,201512130cle,sfo,HodgGe00,off_pct,0%,,,,,
player,201512130cle,sfo,HodgGe00,defense,71,,,,,
player,201512130cle,sfo,HodgGe00,def_pct,91%,,,,,
player,201512130cle,sfo,HodgGe00,special_teams,8,,,,,
player,201512130cle,sfo,HodgGe00,st_pct,32%,,,,,
player,201512130cle,sfo,BrooAh21,pos,LB,,,,,
player,201512130cle,sfo,BrooAh21,offense,0,,,,,
player,201512130cle,sfo,BrooAh21,off_pct,0%,,,,,
player,201512130cle,sfo,BrooAh21,defense,59,,,,,
player,201512130cle,sfo,BrooAh21,def_pct,76%,,,,,
player,201512130cle,sfo,BrooAh21,special_teams,0,,,,,
player,201512130cle,sfo,BrooAh21,st_pct,0%,,,,,
player,201512130cle,sfo,LemoCo00,pos,LB,,,,,
player,201512130cle,sfo,LemoCo00,offense,0,,,,,
player,201512130cle,sfo,LemoCo00,off_pct,0%,,,,,
player,201512130cle,sfo,LemoCo00,defense,56,,,,,
player,201512130cle,sfo,LemoCo00,def_pct,72%,,,,,
player,201512130cle,sfo,LemoCo00,special_teams,0,,,,,
player,201512130cle,sfo,LemoCo00,st_pct,0%,,,,,
player,201512130cle,sfo,PurcMi00,pos,NT,,,,,
player,201512130cle,sfo,PurcMi00,offense,0,,,,,
player,201512130cle,sfo,PurcMi00,off_pct,0%,,,,,
player,201512130cle,sfo,PurcMi00,defense,48,,,,,
player,201512130cle,sfo,PurcMi00,def_pct,62%,,,,,
player,201512130cle,sfo,PurcMi00,special_teams,5,,,,,
player,201512130cle,sfo,PurcMi00,st_pct,20%,,,,,
player,201512130cle,sfo,WillIa00,pos,NT,,,,,
player,201512130cle,sfo,WillIa00,offense,0,,,,,
player,201512130cle,sfo,WillIa00,off_pct,0%,,,,,
player,201512130cle,sfo,WillIa00,defense,48,,,,,
player,201512130cle,sfo,WillIa00,def_pct,62%,,,,,
player,201512130cle,sfo,WillIa00,special_teams,5,,,,,
player,201512130cle,sfo,WillIa00,st_pct,20%,,,,,
player,201512130cle,sfo,WardJi01,pos,FS,,,,,
player,201512130cle,sfo,WardJi01,offense,0,,,,,
player,201512130cle,sfo,WardJi01,off_pct,0%,,,,,
player,201512130cle,sfo,WardJi01,defense,43,,,,,
player,201512130cle,sfo,WardJi01,def_pct,55%,,,,,
player,201512130cle,sfo,WardJi01,special_teams,14,,,,,
player,201512130cle,sfo,WardJi01,st_pct,56%,,,,,
player,201512130cle,sfo,DialQu00,pos,DT,,,,,
player,201512130cle,sfo,DialQu00,offense,0,,,,,
player,201512130cle,sfo,DialQu00,off_pct,0%,,,,,
player,201512130cle,sfo,DialQu00,defense,41,,,,,
player,201512130cle,sfo,DialQu00,def_pct,53%,,,,,
player,201512130cle,sfo,DialQu00,special_teams,7,,,,,
player,201512130cle,sfo,DialQu00,st_pct,28%,,,,,
player,201512130cle,sfo,ArmsAr01,pos,DT,,,,,
player,201512130cle,sfo,ArmsAr01,offense,0,,,,,
player,201512130cle,sfo,ArmsAr01,off_pct,0%,,,,,
player,201512130cle,sfo,ArmsAr01,defense,35,,,,,
player,201512130cle,sfo,ArmsAr01,def_pct,45%,,,,,
player,201512130cle,sfo,ArmsAr01,special_teams,12,,,,,
player,201512130cle,sfo,ArmsAr01,st_pct,48%,,,,,
player,201512130cle,sfo,HaroEl00,pos,LB,,,,,
player,201512130cle,sfo,HaroEl00,offense,0,,,,,
player,201512130cle,sfo,HaroEl00,off_pct,0%,,,,,
player,201512130cle,sfo,HaroEl00,defense,29,,,,,
player,201512130cle,sfo,HaroEl00,def_pct,37%,,,,,
player,201512130cle,sfo,HaroEl00,special_teams,5,,,,,
player,201512130cle,sfo,HaroEl00,st_pct,20%,,,,,
player,201512130cle,sfo,JeroTo00,pos,DT,,,,,
player,201512130cle,sfo,JeroTo00,offense,0,,,,,
player,201512130cle,sfo,JeroTo00,off_pct,0%,,,,,
player,201512130cle,sfo,JeroTo00,defense,20,,,,,
player,201512130cle,sfo,JeroTo00,def_pct,26%,,,,,
player,201512130cle,sfo,JeroTo00,special_teams,7,,,,,
player,201512130cle,sfo,JeroTo00,st_pct,28%,,,,,
player,201512130cle,sfo,CarrCo00,pos,DT,,,,,
player,201512130cle,sfo,CarrCo00,offense,0,,,,,
player,201512130cle,sfo,CarrCo00,off_pct,0%,,,,,
player,201512130cle,sfo,CarrCo00,defense,12,,,,,
player,201512130cle,sfo,CarrCo00,def_pct,15%,,,,,
player,201512130cle,sfo,CarrCo00,special_teams,0,,,,,
player,201512130cle,sfo,CarrCo00,st_pct,0%,,,,,
player,201512130cle,sfo,JohnDo02,pos,CB,,,,,
player,201512130cle,sfo,JohnDo02,offense,0,,,,,
player,201512130cle,sfo,JohnDo02,off_pct,0%,,,,,
player,201512130cle,sfo,JohnDo02,defense,7,,,,,
player,201512130cle,sfo,JohnDo02,def_pct,9%,,,,,
player,201512130cle,sfo,JohnDo02,special_teams,16,,,,,
player,201512130cle,sfo,JohnDo02,st_pct,64%,,,,,
player,201512130cle,sfo,CromMa01,pos,CB,,,,,
player,201512130cle,sfo,CromMa01,offense,0,,,,,
player,201512130cle,sfo,CromMa01,off_pct,0%,,,,,
player,201512130cle,sfo,CromMa01,defense,3,,,,,
player,201512130cle,sfo,CromMa01,def_pct,4%,,,,,
player,201512130cle,sfo,CromMa01,special_teams,15,,,,,
player,201512130cle,sfo,CromMa01,st_pct,60%,,,,,
player,201512130cle,sfo,ReasKe00,pos,CB,,,,,
player,201512130cle,sfo,ReasKe00,offense,0,,,,,
player,201512130cle,sfo,ReasKe00,off_pct,0%,,,,,
player,201512130cle,sfo,ReasKe00,defense,1,,,,,
player,201512130cle,sfo,ReasKe00,def_pct,1%,,,,,
player,201512130cle,sfo,ReasKe00,special_teams,1,,,,,
player,201512130cle,sfo,ReasKe00,st_pct,4%,,,,,
player,201512130cle,sfo,BellNi01,pos,LB,,,,,
player,201512130cle,sfo,BellNi01,offense,0,,,,,
player,201512130cle,sfo,BellNi01,off_pct,0%,,,,,
player,201512130cle,sfo,BellNi01,defense,0,,,,,
player,201512130cle,sfo,BellNi01,def_pct,0%,,,,,
player,201512130cle,sfo,BellNi01,special_teams,23,,,,,
player,201512130cle,sfo,BellNi01,st_pct,92%,,,,,
player,201512130cle,sfo,SkovSh00,pos,LB,,,,,
player,201512130cle,sfo,SkovSh00,offense,0,,,,,
player,201512130cle,sfo,SkovSh00,off_pct,0%,,,,,
player,201512130cle,sfo,SkovSh00,defense,0,,,,,
player,201512130cle,sfo,SkovSh00,def_pct,0%,,,,,
player,201512130cle,sfo,SkovSh00,special_teams,21,,,,,
player,201512130cle,sfo,SkovSh00,st_pct,84%,,,,,
player,201512130cle,sfo,ArmsRa01,pos,LB,,,,,
player,201512130cle,sfo,ArmsRa01,offense,0,,,,,
player,201512130cle,sfo,ArmsRa01,off_pct,0%,,,,,
player,201512130cle,sfo,ArmsRa01,defense,0,,,,,
player,201512130cle,sfo,ArmsRa01,def_pct,0%,,,,,
player,201512130cle,sfo,ArmsRa01,special_teams,18,,,,,
player,201512130cle,sfo,ArmsRa01,st_pct,72%,,,,,
player,201512130cle,sfo,PiniBr00,pos,P,,,,,
player,201512130cle,sfo,PiniBr00,offense,0,,,,,
player,201512130cle,sfo,PiniBr00,off_pct,0%,,,,,
player,201512130cle,sfo,PiniBr00,defense,0,,,,,
player,201512130cle,sfo,PiniBr00,def_pct,0%,,,,,
player,201512130cle,sfo,PiniBr00,special_teams,11,,,,,
player,201512130cle,sfo,PiniBr00,st_pct,44%,,,,,
player,201512130cle,sfo,NelsKy00,pos,LS,,,,,
player,201512130cle,sfo,NelsKy00,offense,0,,,,,
player,201512130cle,sfo,NelsKy00,off_pct,0%,,,,,
player,201512130cle,sfo,NelsKy00,defense,0,,,,,
player,201512130cle,sfo,NelsKy00,def_pct,0%,,,,,
player,201512130cle,sfo,NelsKy00,special_teams,9,,,,,
player,201512130cle,sfo,NelsKy00,st_pct,36%,,,,,
player,201512130cle,sfo,GaskKe00,pos,RB,,,,,
player,201512130cle,sfo,GaskKe00,offense,0,,,,,
player,201512130cle,sfo,GaskKe00,off_pct,0%,,,,,
player,201512130cle,sfo,GaskKe00,defense,0,,,,,
player,201512130cle,sfo,GaskKe00,def_pct,0%,,,,,
player,201512130cle,sfo,GaskKe00,special_teams,9,,,,,
player,201512130cle,sfo,GaskKe00,st_pct,36%,,,,,
player,201512130cle,sfo,dawsophi01,pos,K,,,,,
player,201512130cle,sfo,dawsophi01,offense,0,,,,,
player,201512130cle,sfo,dawsophi01,off_pct,0%,,,,,
player,201512130cle,sfo,dawsophi01,defense,0,,,,,
player,201512130cle,sfo,dawsophi01,def_pct,0%,,,,,
player,201512130cle,sfo,dawsophi01,special_teams,3,,,,,
player,201512130cle,sfo,dawsophi01,st_pct,12%,,,,,
player,201512130cle,sfo,DeveJo00,pos,G,,,,,
player,201512130cle,sfo,DeveJo00,offense,0,,,,,
player,201512130cle,sfo,DeveJo00,off_pct,0%,,,,,
player,201512130cle,sfo,DeveJo00,defense,0,,,,,
player,201512130cle,sfo,DeveJo00,def_pct,0%,,,,,
player,201512130cle,sfo,DeveJo00,special_teams,2,,,,,
player,201512130cle,sfo,DeveJo00,st_pct,8%,,,,,
