game,2015,6,20151018,201510180cle,den,"Denver Broncos",26,cle,"Cleveland Browns",23
player,201510180cle,cle,BryaDe00,pos,DE,,,,,
player,201510180cle,cle,BryaDe00,offense,0,,,,,
player,201510180cle,cle,BryaDe00,off_pct,0%,,,,,
player,201510180cle,cle,BryaDe00,defense,58,,,,,
player,201510180cle,cle,BryaDe00,def_pct,69%,,,,,
player,201510180cle,cle,BryaDe00,special_teams,1,,,,,
player,201510180cle,cle,BryaDe00,st_pct,3%,,,,,
player,201510180cle,cle,StarRa20,pos,DE,,,,,
player,201510180cle,cle,StarRa20,offense,0,,,,,
player,201510180cle,cle,StarRa20,off_pct,0%,,,,,
player,201510180cle,cle,StarRa20,defense,44,,,,,
player,201510180cle,cle,StarRa20,def_pct,52%,,,,,
player,201510180cle,cle,StarRa20,special_teams,1,,,,,
player,201510180cle,cle,StarRa20,st_pct,3%,,,,,
player,201510180cle,cle,BryaAr00,pos,DE,,,,,
player,201510180cle,cle,BryaAr00,offense,0,,,,,
player,201510180cle,cle,BryaAr00,off_pct,0%,,,,,
player,201510180cle,cle,BryaAr00,defense,42,,,,,
player,201510180cle,cle,BryaAr00,def_pct,50%,,,,,
player,201510180cle,cle,BryaAr00,special_teams,17,,,,,
player,201510180cle,cle,BryaAr00,st_pct,46%,,,,,
player,201510180cle,cle,HughJo00,pos,DE,,,,,
player,201510180cle,cle,HughJo00,offense,0,,,,,
player,201510180cle,cle,HughJo00,off_pct,0%,,,,,
player,201510180cle,cle,HughJo00,defense,34,,,,,
player,201510180cle,cle,HughJo00,def_pct,40%,,,,,
player,201510180cle,cle,HughJo00,special_teams,7,,,,,
player,201510180cle,cle,HughJo00,st_pct,19%,,,,,
player,201510180cle,cle,OrchNa00,pos,LB,,,,,
player,201510180cle,cle,OrchNa00,offense,0,,,,,
player,201510180cle,cle,OrchNa00,off_pct,0%,,,,,
player,201510180cle,cle,OrchNa00,defense,26,,,,,
player,201510180cle,cle,OrchNa00,def_pct,31%,,,,,
player,201510180cle,cle,OrchNa00,special_teams,6,,,,,
player,201510180cle,cle,OrchNa00,st_pct,16%,,,,,
player,201510180cle,cle,ShelDa01,pos,NT,,,,,
player,201510180cle,cle,ShelDa01,offense,0,,,,,
player,201510180cle,cle,ShelDa01,off_pct,0%,,,,,
player,201510180cle,cle,ShelDa01,defense,25,,,,,
player,201510180cle,cle,ShelDa01,def_pct,30%,,,,,
player,201510180cle,cle,ShelDa01,special_teams,10,,,,,
player,201510180cle,cle,ShelDa01,st_pct,27%,,,,,
player,201510180cle,cle,MingBa00,pos,LB,,,,,
player,201510180cle,cle,MingBa00,offense,0,,,,,
player,201510180cle,cle,MingBa00,off_pct,0%,,,,,
player,201510180cle,cle,MingBa00,defense,20,,,,,
player,201510180cle,cle,MingBa00,def_pct,24%,,,,,
player,201510180cle,cle,MingBa00,special_teams,33,,,,,
player,201510180cle,cle,MingBa00,st_pct,89%,,,,,
player,201510180cle,cle,MedeJa00,pos,NT,,,,,
player,201510180cle,cle,MedeJa00,offense,0,,,,,
player,201510180cle,cle,MedeJa00,off_pct,0%,,,,,
player,201510180cle,cle,MedeJa00,defense,17,,,,,
player,201510180cle,cle,MedeJa00,def_pct,20%,,,,,
player,201510180cle,cle,MedeJa00,special_teams,7,,,,,
player,201510180cle,cle,MedeJa00,st_pct,19%,,,,,
player,201510180cle,cle,CoopXa00,pos,DE,,,,,
player,201510180cle,cle,CoopXa00,offense,0,,,,,
player,201510180cle,cle,CoopXa00,off_pct,0%,,,,,
player,201510180cle,cle,CoopXa00,defense,17,,,,,
player,201510180cle,cle,CoopXa00,def_pct,20%,,,,,
player,201510180cle,cle,CoopXa00,special_teams,0,,,,,
player,201510180cle,cle,CoopXa00,st_pct,0%,,,,,
player,201510180cle,cle,CardTa00,pos,LB,,,,,
player,201510180cle,cle,CardTa00,offense,0,,,,,
player,201510180cle,cle,CardTa00,off_pct,0%,,,,,
player,201510180cle,cle,CardTa00,defense,15,,,,,
player,201510180cle,cle,CardTa00,def_pct,18%,,,,,
player,201510180cle,cle,CardTa00,special_teams,33,,,,,
player,201510180cle,cle,CardTa00,st_pct,89%,,,,,
player,201510180cle,cle,BadeJo00,pos,CB,,,,,
player,201510180cle,cle,BadeJo00,offense,0,,,,,
player,201510180cle,cle,BadeJo00,off_pct,0%,,,,,
player,201510180cle,cle,BadeJo00,defense,2,,,,,
player,201510180cle,cle,BadeJo00,def_pct,2%,,,,,
player,201510180cle,cle,BadeJo00,special_teams,33,,,,,
player,201510180cle,cle,BadeJo00,st_pct,89%,,,,,
player,201510180cle,cle,CampIb00,pos,SS,,,,,
player,201510180cle,cle,CampIb00,offense,0,,,,,
player,201510180cle,cle,CampIb00,off_pct,0%,,,,,
player,201510180cle,cle,CampIb00,defense,0,,,,,
player,201510180cle,cle,CampIb00,def_pct,0%,,,,,
player,201510180cle,cle,CampIb00,special_teams,26,,,,,
player,201510180cle,cle,CampIb00,st_pct,70%,,,,,
player,201510180cle,cle,GilbJu00,pos,CB,,,,,
player,201510180cle,cle,GilbJu00,offense,0,,,,,
player,201510180cle,cle,GilbJu00,off_pct,0%,,,,,
player,201510180cle,cle,GilbJu00,defense,0,,,,,
player,201510180cle,cle,GilbJu00,def_pct,0%,,,,,
player,201510180cle,cle,GilbJu00,special_teams,25,,,,,
player,201510180cle,cle,GilbJu00,st_pct,68%,,,,,
player,201510180cle,cle,JoneDo02,pos,SS,,,,,
player,201510180cle,cle,JoneDo02,offense,0,,,,,
player,201510180cle,cle,JoneDo02,off_pct,0%,,,,,
player,201510180cle,cle,JoneDo02,defense,0,,,,,
player,201510180cle,cle,JoneDo02,def_pct,0%,,,,,
player,201510180cle,cle,JoneDo02,special_teams,25,,,,,
player,201510180cle,cle,JoneDo02,st_pct,68%,,,,,
player,201510180cle,cle,DrauSh00,pos,RB,,,,,
player,201510180cle,cle,DrauSh00,offense,0,,,,,
player,201510180cle,cle,DrauSh00,off_pct,0%,,,,,
player,201510180cle,cle,DrauSh00,defense,0,,,,,
player,201510180cle,cle,DrauSh00,def_pct,0%,,,,,
player,201510180cle,cle,DrauSh00,special_teams,23,,,,,
player,201510180cle,cle,DrauSh00,st_pct,62%,,,,,
player,201510180cle,cle,LeexAn20,pos,P,,,,,
player,201510180cle,cle,LeexAn20,offense,0,,,,,
player,201510180cle,cle,LeexAn20,off_pct,0%,,,,,
player,201510180cle,cle,LeexAn20,defense,0,,,,,
player,201510180cle,cle,LeexAn20,def_pct,0%,,,,,
player,201510180cle,cle,LeexAn20,special_teams,11,,,,,
player,201510180cle,cle,LeexAn20,st_pct,30%,,,,,
player,201510180cle,cle,HughCh01,pos,LS,,,,,
player,201510180cle,cle,HughCh01,offense,0,,,,,
player,201510180cle,cle,HughCh01,off_pct,0%,,,,,
player,201510180cle,cle,HughCh01,defense,0,,,,,
player,201510180cle,cle,HughCh01,def_pct,0%,,,,,
player,201510180cle,cle,HughCh01,special_teams,11,,,,,
player,201510180cle,cle,HughCh01,st_pct,30%,,,,,
player,201510180cle,cle,CoonTr00,pos,K,,,,,
player,201510180cle,cle,CoonTr00,offense,0,,,,,
player,201510180cle,cle,CoonTr00,off_pct,0%,,,,,
player,201510180cle,cle,CoonTr00,defense,0,,,,,
player,201510180cle,cle,CoonTr00,def_pct,0%,,,,,
player,201510180cle,cle,CoonTr00,special_teams,9,,,,,
player,201510180cle,cle,CoonTr00,st_pct,24%,,,,,
player,201510180cle,cle,ErviCa00,pos,G,,,,,
player,201510180cle,cle,ErviCa00,offense,0,,,,,
player,201510180cle,cle,ErviCa00,off_pct,0%,,,,,
player,201510180cle,cle,ErviCa00,defense,0,,,,,
player,201510180cle,cle,ErviCa00,def_pct,0%,,,,,
player,201510180cle,cle,ErviCa00,special_teams,3,,,,,
player,201510180cle,cle,ErviCa00,st_pct,8%,,,,,
player,201510180cle,cle,PaszAu00,pos,T,,,,,
player,201510180cle,cle,PaszAu00,offense,0,,,,,
player,201510180cle,cle,PaszAu00,off_pct,0%,,,,,
player,201510180cle,cle,PaszAu00,defense,0,,,,,
player,201510180cle,cle,PaszAu00,def_pct,0%,,,,,
player,201510180cle,cle,PaszAu00,special_teams,3,,,,,
player,201510180cle,cle,PaszAu00,st_pct,8%,,,,,
player,201510180cle,den,SchoMi00,pos,T,,,,,
player,201510180cle,den,SchoMi00,offense,84,,,,,
player,201510180cle,den,SchoMi00,off_pct,100%,,,,,
player,201510180cle,den,SchoMi00,defense,0,,,,,
player,201510180cle,den,SchoMi00,def_pct,0%,,,,,
player,201510180cle,den,SchoMi00,special_teams,7,,,,,
player,201510180cle,den,SchoMi00,st_pct,19%,,,,,
player,201510180cle,den,ParaMa00,pos,C,,,,,
player,201510180cle,den,ParaMa00,offense,84,,,,,
player,201510180cle,den,ParaMa00,off_pct,100%,,,,,
player,201510180cle,den,ParaMa00,defense,0,,,,,
player,201510180cle,den,ParaMa00,def_pct,0%,,,,,
player,201510180cle,den,ParaMa00,special_teams,7,,,,,
player,201510180cle,den,ParaMa00,st_pct,19%,,,,,
player,201510180cle,den,VasqLo20,pos,G,,,,,
player,201510180cle,den,VasqLo20,offense,84,,,,,
player,201510180cle,den,VasqLo20,off_pct,100%,,,,,
player,201510180cle,den,VasqLo20,defense,0,,,,,
player,201510180cle,den,VasqLo20,def_pct,0%,,,,,
player,201510180cle,den,VasqLo20,special_teams,7,,,,,
player,201510180cle,den,VasqLo20,st_pct,19%,,,,,
player,201510180cle,den,MannPe00,pos,QB,,,,,
player,201510180cle,den,MannPe00,offense,84,,,,,
player,201510180cle,den,MannPe00,off_pct,100%,,,,,
player,201510180cle,den,MannPe00,defense,0,,,,,
player,201510180cle,den,MannPe00,def_pct,0%,,,,,
player,201510180cle,den,MannPe00,special_teams,0,,,,,
player,201510180cle,den,MannPe00,st_pct,0%,,,,,
player,201510180cle,den,HarrRy20,pos,T,,,,,
player,201510180cle,den,HarrRy20,offense,78,,,,,
player,201510180cle,den,HarrRy20,off_pct,93%,,,,,
player,201510180cle,den,HarrRy20,defense,0,,,,,
player,201510180cle,den,HarrRy20,def_pct,0%,,,,,
player,201510180cle,den,HarrRy20,special_teams,7,,,,,
player,201510180cle,den,HarrRy20,st_pct,19%,,,,,
player,201510180cle,den,ThomDe03,pos,WR,,,,,
player,201510180cle,den,ThomDe03,offense,73,,,,,
player,201510180cle,den,ThomDe03,off_pct,87%,,,,,
player,201510180cle,den,ThomDe03,defense,0,,,,,
player,201510180cle,den,ThomDe03,def_pct,0%,,,,,
player,201510180cle,den,ThomDe03,special_teams,0,,,,,
player,201510180cle,den,ThomDe03,st_pct,0%,,,,,
player,201510180cle,den,MathEv20,pos,G,,,,,
player,201510180cle,den,MathEv20,offense,69,,,,,
player,201510180cle,den,MathEv20,off_pct,82%,,,,,
player,201510180cle,den,MathEv20,defense,0,,,,,
player,201510180cle,den,MathEv20,def_pct,0%,,,,,
player,201510180cle,den,MathEv20,special_teams,7,,,,,
player,201510180cle,den,MathEv20,st_pct,19%,,,,,
player,201510180cle,den,SandEm00,pos,WR,,,,,
player,201510180cle,den,SandEm00,offense,69,,,,,
player,201510180cle,den,SandEm00,off_pct,82%,,,,,
player,201510180cle,den,SandEm00,defense,0,,,,,
player,201510180cle,den,SandEm00,def_pct,0%,,,,,
player,201510180cle,den,SandEm00,special_teams,7,,,,,
player,201510180cle,den,SandEm00,st_pct,19%,,,,,
player,201510180cle,den,DaniOw00,pos,TE,,,,,
player,201510180cle,den,DaniOw00,offense,54,,,,,
player,201510180cle,den,DaniOw00,off_pct,64%,,,,,
player,201510180cle,den,DaniOw00,defense,0,,,,,
player,201510180cle,den,DaniOw00,def_pct,0%,,,,,
player,201510180cle,den,DaniOw00,special_teams,0,,,,,
player,201510180cle,den,DaniOw00,st_pct,0%,,,,,
player,201510180cle,den,NorwJo00,pos,WR,,,,,
player,201510180cle,den,NorwJo00,offense,45,,,,,
player,201510180cle,den,NorwJo00,off_pct,54%,,,,,
player,201510180cle,den,NorwJo00,defense,0,,,,,
player,201510180cle,den,NorwJo00,def_pct,0%,,,,,
player,201510180cle,den,NorwJo00,special_teams,1,,,,,
player,201510180cle,den,NorwJo00,st_pct,3%,,,,,
player,201510180cle,den,HillRo00,pos,RB,,,,,
player,201510180cle,den,HillRo00,offense,44,,,,,
player,201510180cle,den,HillRo00,off_pct,52%,,,,,
player,201510180cle,den,HillRo00,defense,0,,,,,
player,201510180cle,den,HillRo00,def_pct,0%,,,,,
player,201510180cle,den,HillRo00,special_teams,0,,,,,
player,201510180cle,den,HillRo00,st_pct,0%,,,,,
player,201510180cle,den,AndeC.00,pos,RB,,,,,
player,201510180cle,den,AndeC.00,offense,40,,,,,
player,201510180cle,den,AndeC.00,off_pct,48%,,,,,
player,201510180cle,den,AndeC.00,defense,0,,,,,
player,201510180cle,den,AndeC.00,def_pct,0%,,,,,
player,201510180cle,den,AndeC.00,special_teams,0,,,,,
player,201510180cle,den,AndeC.00,st_pct,0%,,,,,
player,201510180cle,den,LatiCo00,pos,WR,,,,,
player,201510180cle,den,LatiCo00,offense,34,,,,,
player,201510180cle,den,LatiCo00,off_pct,40%,,,,,
player,201510180cle,den,LatiCo00,defense,0,,,,,
player,201510180cle,den,LatiCo00,def_pct,0%,,,,,
player,201510180cle,den,LatiCo00,special_teams,7,,,,,
player,201510180cle,den,LatiCo00,st_pct,19%,,,,,
player,201510180cle,den,GreeVi00,pos,TE,,,,,
player,201510180cle,den,GreeVi00,offense,25,,,,,
player,201510180cle,den,GreeVi00,off_pct,30%,,,,,
player,201510180cle,den,GreeVi00,defense,0,,,,,
player,201510180cle,den,GreeVi00,def_pct,0%,,,,,
player,201510180cle,den,GreeVi00,special_teams,20,,,,,
player,201510180cle,den,GreeVi00,st_pct,54%,,,,,
player,201510180cle,den,FowlBe00,pos,WR,,,,,
player,201510180cle,den,FowlBe00,offense,19,,,,,
player,201510180cle,den,FowlBe00,off_pct,23%,,,,,
player,201510180cle,den,FowlBe00,defense,0,,,,,
player,201510180cle,den,FowlBe00,def_pct,0%,,,,,
player,201510180cle,den,FowlBe00,special_teams,23,,,,,
player,201510180cle,den,FowlBe00,st_pct,62%,,,,,
player,201510180cle,den,CaldAn00,pos,WR,,,,,
player,201510180cle,den,CaldAn00,offense,17,,,,,
player,201510180cle,den,CaldAn00,off_pct,20%,,,,,
player,201510180cle,den,CaldAn00,defense,0,,,,,
player,201510180cle,den,CaldAn00,def_pct,0%,,,,,
player,201510180cle,den,CaldAn00,special_teams,12,,,,,
player,201510180cle,den,CaldAn00,st_pct,32%,,,,,
player,201510180cle,den,GarcMa00,pos,G,,,,,
player,201510180cle,den,GarcMa00,offense,15,,,,,
player,201510180cle,den,GarcMa00,off_pct,18%,,,,,
player,201510180cle,den,GarcMa00,defense,0,,,,,
player,201510180cle,den,GarcMa00,def_pct,0%,,,,,
player,201510180cle,den,GarcMa00,special_teams,7,,,,,
player,201510180cle,den,GarcMa00,st_pct,19%,,,,,
player,201510180cle,den,PoluTy20,pos,T,,,,,
player,201510180cle,den,PoluTy20,offense,6,,,,,
player,201510180cle,den,PoluTy20,off_pct,7%,,,,,
player,201510180cle,den,PoluTy20,defense,0,,,,,
player,201510180cle,den,PoluTy20,def_pct,0%,,,,,
player,201510180cle,den,PoluTy20,special_teams,0,,,,,
player,201510180cle,den,PoluTy20,st_pct,0%,,,,,
player,201510180cle,den,HarrCh01,pos,CB,,,,,
player,201510180cle,den,HarrCh01,offense,0,,,,,
player,201510180cle,den,HarrCh01,off_pct,0%,,,,,
player,201510180cle,den,HarrCh01,defense,80,,,,,
player,201510180cle,den,HarrCh01,def_pct,100%,,,,,
player,201510180cle,den,HarrCh01,special_teams,4,,,,,
player,201510180cle,den,HarrCh01,st_pct,11%,,,,,
player,201510180cle,den,WardT.99,pos,SS,,,,,
player,201510180cle,den,WardT.99,offense,0,,,,,
player,201510180cle,den,WardT.99,off_pct,0%,,,,,
player,201510180cle,den,WardT.99,defense,80,,,,,
player,201510180cle,den,WardT.99,def_pct,100%,,,,,
player,201510180cle,den,WardT.99,special_teams,3,,,,,
player,201510180cle,den,WardT.99,st_pct,8%,,,,,
player,201510180cle,den,MarsBr01,pos,LB,,,,,
player,201510180cle,den,MarsBr01,offense,0,,,,,
player,201510180cle,den,MarsBr01,off_pct,0%,,,,,
player,201510180cle,den,MarsBr01,defense,74,,,,,
player,201510180cle,den,MarsBr01,def_pct,92%,,,,,
player,201510180cle,den,MarsBr01,special_teams,7,,,,,
player,201510180cle,den,MarsBr01,st_pct,19%,,,,,
player,201510180cle,den,BarrSh00,pos,LB,,,,,
player,201510180cle,den,BarrSh00,offense,0,,,,,
player,201510180cle,den,BarrSh00,off_pct,0%,,,,,
player,201510180cle,den,BarrSh00,defense,72,,,,,
player,201510180cle,den,BarrSh00,def_pct,90%,,,,,
player,201510180cle,den,BarrSh00,special_teams,12,,,,,
player,201510180cle,den,BarrSh00,st_pct,32%,,,,,
player,201510180cle,den,TaliAq99,pos,CB,,,,,
player,201510180cle,den,TaliAq99,offense,0,,,,,
player,201510180cle,den,TaliAq99,off_pct,0%,,,,,
player,201510180cle,den,TaliAq99,defense,69,,,,,
player,201510180cle,den,TaliAq99,def_pct,86%,,,,,
player,201510180cle,den,TaliAq99,special_teams,2,,,,,
player,201510180cle,den,TaliAq99,st_pct,5%,,,,,
player,201510180cle,den,StewDa00,pos,FS,,,,,
player,201510180cle,den,StewDa00,offense,0,,,,,
player,201510180cle,den,StewDa00,off_pct,0%,,,,,
player,201510180cle,den,StewDa00,defense,68,,,,,
player,201510180cle,den,StewDa00,def_pct,85%,,,,,
player,201510180cle,den,StewDa00,special_teams,3,,,,,
player,201510180cle,den,StewDa00,st_pct,8%,,,,,
player,201510180cle,den,MillVo00,pos,LB,,,,,
player,201510180cle,den,MillVo00,offense,0,,,,,
player,201510180cle,den,MillVo00,off_pct,0%,,,,,
player,201510180cle,den,MillVo00,defense,66,,,,,
player,201510180cle,den,MillVo00,def_pct,82%,,,,,
player,201510180cle,den,MillVo00,special_teams,1,,,,,
player,201510180cle,den,MillVo00,st_pct,3%,,,,,
player,201510180cle,den,TrevDa00,pos,LB,,,,,
player,201510180cle,den,TrevDa00,offense,0,,,,,
player,201510180cle,den,TrevDa00,off_pct,0%,,,,,
player,201510180cle,den,TrevDa00,defense,62,,,,,
player,201510180cle,den,TrevDa00,def_pct,78%,,,,,
player,201510180cle,den,TrevDa00,special_teams,7,,,,,
player,201510180cle,den,TrevDa00,st_pct,19%,,,,,
player,201510180cle,den,JackMa02,pos,DE,,,,,
player,201510180cle,den,JackMa02,offense,0,,,,,
player,201510180cle,den,JackMa02,off_pct,0%,,,,,
player,201510180cle,den,JackMa02,defense,57,,,,,
player,201510180cle,den,JackMa02,def_pct,71%,,,,,
player,201510180cle,den,JackMa02,special_teams,3,,,,,
player,201510180cle,den,JackMa02,st_pct,8%,,,,,
player,201510180cle,den,WolfDe00,pos,DE,,,,,
player,201510180cle,den,WolfDe00,offense,0,,,,,
player,201510180cle,den,WolfDe00,off_pct,0%,,,,,
player,201510180cle,den,WolfDe00,defense,55,,,,,
player,201510180cle,den,WolfDe00,def_pct,69%,,,,,
player,201510180cle,den,WolfDe00,special_teams,3,,,,,
player,201510180cle,den,WolfDe00,st_pct,8%,,,,,
player,201510180cle,den,RobyBr00,pos,CB,,,,,
player,201510180cle,den,RobyBr00,offense,0,,,,,
player,201510180cle,den,RobyBr00,off_pct,0%,,,,,
player,201510180cle,den,RobyBr00,defense,44,,,,,
player,201510180cle,den,RobyBr00,def_pct,55%,,,,,
player,201510180cle,den,RobyBr00,special_teams,12,,,,,
player,201510180cle,den,RobyBr00,st_pct,32%,,,,,
player,201510180cle,den,WillSy00,pos,NT,,,,,
player,201510180cle,den,WillSy00,offense,0,,,,,
player,201510180cle,den,WillSy00,off_pct,0%,,,,,
player,201510180cle,den,WillSy00,defense,43,,,,,
player,201510180cle,den,WillSy00,def_pct,54%,,,,,
player,201510180cle,den,WillSy00,special_teams,4,,,,,
player,201510180cle,den,WillSy00,st_pct,11%,,,,,
player,201510180cle,den,SmitAn22,pos,DE,,,,,
player,201510180cle,den,SmitAn22,offense,0,,,,,
player,201510180cle,den,SmitAn22,off_pct,0%,,,,,
player,201510180cle,den,SmitAn22,defense,29,,,,,
player,201510180cle,den,SmitAn22,def_pct,36%,,,,,
player,201510180cle,den,SmitAn22,special_teams,1,,,,,
player,201510180cle,den,SmitAn22,st_pct,3%,,,,,
player,201510180cle,den,WalkVa99,pos,DE,,,,,
player,201510180cle,den,WalkVa99,offense,0,,,,,
player,201510180cle,den,WalkVa99,off_pct,0%,,,,,
player,201510180cle,den,WalkVa99,defense,28,,,,,
player,201510180cle,den,WalkVa99,def_pct,35%,,,,,
player,201510180cle,den,WalkVa99,special_teams,8,,,,,
player,201510180cle,den,WalkVa99,st_pct,22%,,,,,
player,201510180cle,den,BrutDa99,pos,SS,,,,,
player,201510180cle,den,BrutDa99,offense,0,,,,,
player,201510180cle,den,BrutDa99,off_pct,0%,,,,,
player,201510180cle,den,BrutDa99,defense,25,,,,,
player,201510180cle,den,BrutDa99,def_pct,31%,,,,,
player,201510180cle,den,BrutDa99,special_teams,30,,,,,
player,201510180cle,den,BrutDa99,st_pct,81%,,,,,
player,201510180cle,den,McCrLe01,pos,LB,,,,,
player,201510180cle,den,McCrLe01,offense,0,,,,,
player,201510180cle,den,McCrLe01,off_pct,0%,,,,,
player,201510180cle,den,McCrLe01,defense,19,,,,,
player,201510180cle,den,McCrLe01,def_pct,24%,,,,,
player,201510180cle,den,McCrLe01,special_teams,28,,,,,
player,201510180cle,den,McCrLe01,st_pct,76%,,,,,
player,201510180cle,den,AnunKe00,pos,DE,,,,,
player,201510180cle,den,AnunKe00,offense,0,,,,,
player,201510180cle,den,AnunKe00,off_pct,0%,,,,,
player,201510180cle,den,AnunKe00,defense,4,,,,,
player,201510180cle,den,AnunKe00,def_pct,5%,,,,,
player,201510180cle,den,AnunKe00,special_teams,6,,,,,
player,201510180cle,den,AnunKe00,st_pct,16%,,,,,
player,201510180cle,den,RayxSh00,pos,LB,,,,,
player,201510180cle,den,RayxSh00,offense,0,,,,,
player,201510180cle,den,RayxSh00,off_pct,0%,,,,,
player,201510180cle,den,RayxSh00,defense,3,,,,,
player,201510180cle,den,RayxSh00,def_pct,4%,,,,,
player,201510180cle,den,RayxSh00,special_teams,0,,,,,
player,201510180cle,den,RayxSh00,st_pct,0%,,,,,
player,201510180cle,den,DaviTo01,pos,LB,,,,,
player,201510180cle,den,DaviTo01,offense,0,,,,,
player,201510180cle,den,DaviTo01,off_pct,0%,,,,,
player,201510180cle,den,DaviTo01,defense,2,,,,,
player,201510180cle,den,DaviTo01,def_pct,2%,,,,,
player,201510180cle,den,DaviTo01,special_teams,27,,,,,
player,201510180cle,den,DaviTo01,st_pct,73%,,,,,
player,201510180cle,den,WebsKa00,pos,CB,,,,,
player,201510180cle,den,WebsKa00,offense,0,,,,,
player,201510180cle,den,WebsKa00,off_pct,0%,,,,,
player,201510180cle,den,WebsKa00,defense,0,,,,,
player,201510180cle,den,WebsKa00,def_pct,0%,,,,,
player,201510180cle,den,WebsKa00,special_teams,26,,,,,
player,201510180cle,den,WebsKa00,st_pct,70%,,,,,
player,201510180cle,den,BoldOm00,pos,FS,,,,,
player,201510180cle,den,BoldOm00,offense,0,,,,,
player,201510180cle,den,BoldOm00,off_pct,0%,,,,,
player,201510180cle,den,BoldOm00,defense,0,,,,,
player,201510180cle,den,BoldOm00,def_pct,0%,,,,,
player,201510180cle,den,BoldOm00,special_teams,22,,,,,
player,201510180cle,den,BoldOm00,st_pct,59%,,,,,
player,201510180cle,den,NelsCo00,pos,LB,,,,,
player,201510180cle,den,NelsCo00,offense,0,,,,,
player,201510180cle,den,NelsCo00,off_pct,0%,,,,,
player,201510180cle,den,NelsCo00,defense,0,,,,,
player,201510180cle,den,NelsCo00,def_pct,0%,,,,,
player,201510180cle,den,NelsCo00,special_teams,20,,,,,
player,201510180cle,den,NelsCo00,st_pct,54%,,,,,
player,201510180cle,den,BibbKa00,pos,RB,,,,,
player,201510180cle,den,BibbKa00,offense,0,,,,,
player,201510180cle,den,BibbKa00,off_pct,0%,,,,,
player,201510180cle,den,BibbKa00,defense,0,,,,,
player,201510180cle,den,BibbKa00,def_pct,0%,,,,,
player,201510180cle,den,BibbKa00,special_teams,19,,,,,
player,201510180cle,den,BibbKa00,st_pct,51%,,,,,
player,201510180cle,den,ColqBr00,pos,P,,,,,
player,201510180cle,den,ColqBr00,offense,0,,,,,
player,201510180cle,den,ColqBr00,off_pct,0%,,,,,
player,201510180cle,den,ColqBr00,defense,0,,,,,
player,201510180cle,den,ColqBr00,def_pct,0%,,,,,
player,201510180cle,den,ColqBr00,special_teams,14,,,,,
player,201510180cle,den,ColqBr00,st_pct,38%,,,,,
player,201510180cle,den,BrewAa00,pos,LS,,,,,
player,201510180cle,den,BrewAa00,offense,0,,,,,
player,201510180cle,den,BrewAa00,off_pct,0%,,,,,
player,201510180cle,den,BrewAa00,defense,0,,,,,
player,201510180cle,den,BrewAa00,def_pct,0%,,,,,
player,201510180cle,den,BrewAa00,special_teams,14,,,,,
player,201510180cle,den,BrewAa00,st_pct,38%,,,,,
player,201510180cle,den,McMaBr01,pos,K,,,,,
player,201510180cle,den,McMaBr01,offense,0,,,,,
player,201510180cle,den,McMaBr01,off_pct,0%,,,,,
player,201510180cle,den,McMaBr01,defense,0,,,,,
player,201510180cle,den,McMaBr01,def_pct,0%,,,,,
player,201510180cle,den,McMaBr01,special_teams,13,,,,,
player,201510180cle,den,McMaBr01,st_pct,35%,,,,,
player,201510180cle,den,FereJa00,pos,C,,,,,
player,201510180cle,den,FereJa00,offense,0,,,,,
player,201510180cle,den,FereJa00,off_pct,0%,,,,,
player,201510180cle,den,FereJa00,defense,0,,,,,
player,201510180cle,den,FereJa00,def_pct,0%,,,,,
player,201510180cle,den,FereJa00,special_teams,6,,,,,
player,201510180cle,den,FereJa00,st_pct,16%,,,,,
