game,2015,11,20151122,201511220rav,ram,"St. Louis Rams",13,rav,"Baltimore Ravens",16
player,201511220rav,ram,CookJa02,pos,TE,,,,,
player,201511220rav,ram,CookJa02,offense,44,,,,,
player,201511220rav,ram,CookJa02,off_pct,72%,,,,,
player,201511220rav,ram,CookJa02,defense,0,,,,,
player,201511220rav,ram,CookJa02,def_pct,0%,,,,,
player,201511220rav,ram,CookJa02,special_teams,0,,,,,
player,201511220rav,ram,CookJa02,st_pct,0%,,,,,
player,201511220rav,ram,BritKe00,pos,WR,,,,,
player,201511220rav,ram,BritKe00,offense,34,,,,,
player,201511220rav,ram,BritKe00,off_pct,56%,,,,,
player,201511220rav,ram,BritKe00,defense,0,,,,,
player,201511220rav,ram,BritKe00,def_pct,0%,,,,,
player,201511220rav,ram,BritKe00,special_teams,0,,,,,
player,201511220rav,ram,BritKe00,st_pct,0%,,,,,
player,201511220rav,ram,HarkCo00,pos,TE,,,,,
player,201511220rav,ram,HarkCo00,offense,28,,,,,
player,201511220rav,ram,HarkCo00,off_pct,46%,,,,,
player,201511220rav,ram,HarkCo00,defense,0,,,,,
player,201511220rav,ram,HarkCo00,def_pct,0%,,,,,
player,201511220rav,ram,HarkCo00,special_teams,17,,,,,
player,201511220rav,ram,HarkCo00,st_pct,57%,,,,,
player,201511220rav,ram,QuicBr00,pos,WR,,,,,
player,201511220rav,ram,QuicBr00,offense,19,,,,,
player,201511220rav,ram,QuicBr00,off_pct,31%,,,,,
player,201511220rav,ram,QuicBr00,defense,0,,,,,
player,201511220rav,ram,QuicBr00,def_pct,0%,,,,,
player,201511220rav,ram,QuicBr00,special_teams,0,,,,,
player,201511220rav,ram,QuicBr00,st_pct,0%,,,,,
player,201511220rav,ram,WelkWe00,pos,WR,,,,,
player,201511220rav,ram,WelkWe00,offense,17,,,,,
player,201511220rav,ram,WelkWe00,off_pct,28%,,,,,
player,201511220rav,ram,WelkWe00,defense,0,,,,,
player,201511220rav,ram,WelkWe00,def_pct,0%,,,,,
player,201511220rav,ram,WelkWe00,special_teams,7,,,,,
player,201511220rav,ram,WelkWe00,st_pct,23%,,,,,
player,201511220rav,ram,DonnAn00,pos,T,,,,,
player,201511220rav,ram,DonnAn00,offense,16,,,,,
player,201511220rav,ram,DonnAn00,off_pct,26%,,,,,
player,201511220rav,ram,DonnAn00,defense,0,,,,,
player,201511220rav,ram,DonnAn00,def_pct,0%,,,,,
player,201511220rav,ram,DonnAn00,special_teams,1,,,,,
player,201511220rav,ram,DonnAn00,st_pct,3%,,,,,
player,201511220rav,ram,CunnBe01,pos,RB,,,,,
player,201511220rav,ram,CunnBe01,offense,15,,,,,
player,201511220rav,ram,CunnBe01,off_pct,25%,,,,,
player,201511220rav,ram,CunnBe01,defense,0,,,,,
player,201511220rav,ram,CunnBe01,def_pct,0%,,,,,
player,201511220rav,ram,CunnBe01,special_teams,14,,,,,
player,201511220rav,ram,CunnBe01,st_pct,47%,,,,,
player,201511220rav,ram,MarqBr00,pos,WR,,,,,
player,201511220rav,ram,MarqBr00,offense,7,,,,,
player,201511220rav,ram,MarqBr00,off_pct,11%,,,,,
player,201511220rav,ram,MarqBr00,defense,0,,,,,
player,201511220rav,ram,MarqBr00,def_pct,0%,,,,,
player,201511220rav,ram,MarqBr00,special_teams,17,,,,,
player,201511220rav,ram,MarqBr00,st_pct,57%,,,,,
player,201511220rav,ram,JenkJa03,pos,CB,,,,,
player,201511220rav,ram,JenkJa03,offense,0,,,,,
player,201511220rav,ram,JenkJa03,off_pct,0%,,,,,
player,201511220rav,ram,JenkJa03,defense,77,,,,,
player,201511220rav,ram,JenkJa03,def_pct,100%,,,,,
player,201511220rav,ram,JenkJa03,special_teams,11,,,,,
player,201511220rav,ram,JenkJa03,st_pct,37%,,,,,
player,201511220rav,ram,McLeRo00,pos,FS,,,,,
player,201511220rav,ram,McLeRo00,offense,0,,,,,
player,201511220rav,ram,McLeRo00,off_pct,0%,,,,,
player,201511220rav,ram,McLeRo00,defense,77,,,,,
player,201511220rav,ram,McLeRo00,def_pct,100%,,,,,
player,201511220rav,ram,McLeRo00,special_teams,9,,,,,
player,201511220rav,ram,McLeRo00,st_pct,30%,,,,,
player,201511220rav,ram,McDoTJ00,pos,SS,,,,,
player,201511220rav,ram,McDoTJ00,offense,0,,,,,
player,201511220rav,ram,McDoTJ00,off_pct,0%,,,,,
player,201511220rav,ram,McDoTJ00,defense,77,,,,,
player,201511220rav,ram,McDoTJ00,def_pct,100%,,,,,
player,201511220rav,ram,McDoTJ00,special_teams,6,,,,,
player,201511220rav,ram,McDoTJ00,st_pct,20%,,,,,
player,201511220rav,ram,BarrMa00,pos,SS,,,,,
player,201511220rav,ram,BarrMa00,offense,0,,,,,
player,201511220rav,ram,BarrMa00,off_pct,0%,,,,,
player,201511220rav,ram,BarrMa00,defense,77,,,,,
player,201511220rav,ram,BarrMa00,def_pct,100%,,,,,
player,201511220rav,ram,BarrMa00,special_teams,3,,,,,
player,201511220rav,ram,BarrMa00,st_pct,10%,,,,,
player,201511220rav,ram,LaurJa99,pos,LB,,,,,
player,201511220rav,ram,LaurJa99,offense,0,,,,,
player,201511220rav,ram,LaurJa99,off_pct,0%,,,,,
player,201511220rav,ram,LaurJa99,defense,77,,,,,
player,201511220rav,ram,LaurJa99,def_pct,100%,,,,,
player,201511220rav,ram,LaurJa99,special_teams,0,,,,,
player,201511220rav,ram,LaurJa99,st_pct,0%,,,,,
player,201511220rav,ram,DonaAa00,pos,DT,,,,,
player,201511220rav,ram,DonaAa00,offense,0,,,,,
player,201511220rav,ram,DonaAa00,off_pct,0%,,,,,
player,201511220rav,ram,DonaAa00,defense,54,,,,,
player,201511220rav,ram,DonaAa00,def_pct,70%,,,,,
player,201511220rav,ram,DonaAa00,special_teams,6,,,,,
player,201511220rav,ram,DonaAa00,st_pct,20%,,,,,
player,201511220rav,ram,SimsEu99,pos,DE,,,,,
player,201511220rav,ram,SimsEu99,offense,0,,,,,
player,201511220rav,ram,SimsEu99,off_pct,0%,,,,,
player,201511220rav,ram,SimsEu99,defense,51,,,,,
player,201511220rav,ram,SimsEu99,def_pct,66%,,,,,
player,201511220rav,ram,SimsEu99,special_teams,6,,,,,
player,201511220rav,ram,SimsEu99,st_pct,20%,,,,,
player,201511220rav,ram,BrocMi00,pos,DT,,,,,
player,201511220rav,ram,BrocMi00,offense,0,,,,,
player,201511220rav,ram,BrocMi00,off_pct,0%,,,,,
player,201511220rav,ram,BrocMi00,defense,50,,,,,
player,201511220rav,ram,BrocMi00,def_pct,65%,,,,,
player,201511220rav,ram,BrocMi00,special_teams,4,,,,,
player,201511220rav,ram,BrocMi00,st_pct,13%,,,,,
player,201511220rav,ram,JohnTr05,pos,CB,,,,,
player,201511220rav,ram,JohnTr05,offense,0,,,,,
player,201511220rav,ram,JohnTr05,off_pct,0%,,,,,
player,201511220rav,ram,JohnTr05,defense,48,,,,,
player,201511220rav,ram,JohnTr05,def_pct,62%,,,,,
player,201511220rav,ram,JohnTr05,special_teams,3,,,,,
player,201511220rav,ram,JohnTr05,st_pct,10%,,,,,
player,201511220rav,ram,FairNi00,pos,DT,,,,,
player,201511220rav,ram,FairNi00,offense,0,,,,,
player,201511220rav,ram,FairNi00,off_pct,0%,,,,,
player,201511220rav,ram,FairNi00,defense,45,,,,,
player,201511220rav,ram,FairNi00,def_pct,58%,,,,,
player,201511220rav,ram,FairNi00,special_teams,2,,,,,
player,201511220rav,ram,FairNi00,st_pct,7%,,,,,
player,201511220rav,ram,JoynLa00,pos,CB,,,,,
player,201511220rav,ram,JoynLa00,offense,0,,,,,
player,201511220rav,ram,JoynLa00,off_pct,0%,,,,,
player,201511220rav,ram,JoynLa00,defense,45,,,,,
player,201511220rav,ram,JoynLa00,def_pct,58%,,,,,
player,201511220rav,ram,JoynLa00,special_teams,1,,,,,
player,201511220rav,ram,JoynLa00,st_pct,3%,,,,,
player,201511220rav,ram,HayeWi99,pos,DE,,,,,
player,201511220rav,ram,HayeWi99,offense,0,,,,,
player,201511220rav,ram,HayeWi99,off_pct,0%,,,,,
player,201511220rav,ram,HayeWi99,defense,42,,,,,
player,201511220rav,ram,HayeWi99,def_pct,55%,,,,,
player,201511220rav,ram,HayeWi99,special_teams,2,,,,,
player,201511220rav,ram,HayeWi99,st_pct,7%,,,,,
player,201511220rav,ram,AyerAk00,pos,LB,,,,,
player,201511220rav,ram,AyerAk00,offense,0,,,,,
player,201511220rav,ram,AyerAk00,off_pct,0%,,,,,
player,201511220rav,ram,AyerAk00,defense,35,,,,,
player,201511220rav,ram,AyerAk00,def_pct,45%,,,,,
player,201511220rav,ram,AyerAk00,special_teams,6,,,,,
player,201511220rav,ram,AyerAk00,st_pct,20%,,,,,
player,201511220rav,ram,LongCh99,pos,DE,,,,,
player,201511220rav,ram,LongCh99,offense,0,,,,,
player,201511220rav,ram,LongCh99,off_pct,0%,,,,,
player,201511220rav,ram,LongCh99,defense,35,,,,,
player,201511220rav,ram,LongCh99,def_pct,45%,,,,,
player,201511220rav,ram,LongCh99,special_teams,0,,,,,
player,201511220rav,ram,LongCh99,st_pct,0%,,,,,
player,201511220rav,ram,RobeMa00,pos,CB,,,,,
player,201511220rav,ram,RobeMa00,offense,0,,,,,
player,201511220rav,ram,RobeMa00,off_pct,0%,,,,,
player,201511220rav,ram,RobeMa00,defense,29,,,,,
player,201511220rav,ram,RobeMa00,def_pct,38%,,,,,
player,201511220rav,ram,RobeMa00,special_teams,14,,,,,
player,201511220rav,ram,RobeMa00,st_pct,47%,,,,,
player,201511220rav,ram,LongMa00,pos,DE,,,,,
player,201511220rav,ram,LongMa00,offense,0,,,,,
player,201511220rav,ram,LongMa00,off_pct,0%,,,,,
player,201511220rav,ram,LongMa00,defense,26,,,,,
player,201511220rav,ram,LongMa00,def_pct,34%,,,,,
player,201511220rav,ram,LongMa00,special_teams,3,,,,,
player,201511220rav,ram,LongMa00,st_pct,10%,,,,,
player,201511220rav,ram,WestEt00,pos,DT,,,,,
player,201511220rav,ram,WestEt00,offense,0,,,,,
player,201511220rav,ram,WestEt00,off_pct,0%,,,,,
player,201511220rav,ram,WestEt00,defense,2,,,,,
player,201511220rav,ram,WestEt00,def_pct,3%,,,,,
player,201511220rav,ram,WestEt00,special_teams,6,,,,,
player,201511220rav,ram,WestEt00,st_pct,20%,,,,,
player,201511220rav,ram,AlexMa00,pos,SS,,,,,
player,201511220rav,ram,AlexMa00,offense,0,,,,,
player,201511220rav,ram,AlexMa00,off_pct,0%,,,,,
player,201511220rav,ram,AlexMa00,defense,1,,,,,
player,201511220rav,ram,AlexMa00,def_pct,1%,,,,,
player,201511220rav,ram,AlexMa00,special_teams,19,,,,,
player,201511220rav,ram,AlexMa00,st_pct,63%,,,,,
player,201511220rav,ram,DaviCo02,pos,FS,,,,,
player,201511220rav,ram,DaviCo02,offense,0,,,,,
player,201511220rav,ram,DaviCo02,off_pct,0%,,,,,
player,201511220rav,ram,DaviCo02,defense,0,,,,,
player,201511220rav,ram,DaviCo02,def_pct,0%,,,,,
player,201511220rav,ram,DaviCo02,special_teams,27,,,,,
player,201511220rav,ram,DaviCo02,st_pct,90%,,,,,
player,201511220rav,ram,BateDa00,pos,LB,,,,,
player,201511220rav,ram,BateDa00,offense,0,,,,,
player,201511220rav,ram,BateDa00,off_pct,0%,,,,,
player,201511220rav,ram,BateDa00,defense,0,,,,,
player,201511220rav,ram,BateDa00,def_pct,0%,,,,,
player,201511220rav,ram,BateDa00,special_teams,27,,,,,
player,201511220rav,ram,BateDa00,st_pct,90%,,,,,
player,201511220rav,ram,HageBr00,pos,LB,,,,,
player,201511220rav,ram,HageBr00,offense,0,,,,,
player,201511220rav,ram,HageBr00,off_pct,0%,,,,,
player,201511220rav,ram,HageBr00,defense,0,,,,,
player,201511220rav,ram,HageBr00,def_pct,0%,,,,,
player,201511220rav,ram,HageBr00,special_teams,21,,,,,
player,201511220rav,ram,HageBr00,st_pct,70%,,,,,
player,201511220rav,ram,ReynCh00,pos,RB,,,,,
player,201511220rav,ram,ReynCh00,offense,0,,,,,
player,201511220rav,ram,ReynCh00,off_pct,0%,,,,,
player,201511220rav,ram,ReynCh00,defense,0,,,,,
player,201511220rav,ram,ReynCh00,def_pct,0%,,,,,
player,201511220rav,ram,ReynCh00,special_teams,21,,,,,
player,201511220rav,ram,ReynCh00,st_pct,70%,,,,,
player,201511220rav,ram,LyncCa00,pos,LB,,,,,
player,201511220rav,ram,LyncCa00,offense,0,,,,,
player,201511220rav,ram,LyncCa00,off_pct,0%,,,,,
player,201511220rav,ram,LyncCa00,defense,0,,,,,
player,201511220rav,ram,LyncCa00,def_pct,0%,,,,,
player,201511220rav,ram,LyncCa00,special_teams,21,,,,,
player,201511220rav,ram,LyncCa00,st_pct,70%,,,,,
player,201511220rav,ram,McQuJa00,pos,LS,,,,,
player,201511220rav,ram,McQuJa00,offense,0,,,,,
player,201511220rav,ram,McQuJa00,off_pct,0%,,,,,
player,201511220rav,ram,McQuJa00,defense,0,,,,,
player,201511220rav,ram,McQuJa00,def_pct,0%,,,,,
player,201511220rav,ram,McQuJa00,special_teams,11,,,,,
player,201511220rav,ram,McQuJa00,st_pct,37%,,,,,
player,201511220rav,ram,HekkJo00,pos,P,,,,,
player,201511220rav,ram,HekkJo00,offense,0,,,,,
player,201511220rav,ram,HekkJo00,off_pct,0%,,,,,
player,201511220rav,ram,HekkJo00,defense,0,,,,,
player,201511220rav,ram,HekkJo00,def_pct,0%,,,,,
player,201511220rav,ram,HekkJo00,special_teams,11,,,,,
player,201511220rav,ram,HekkJo00,st_pct,37%,,,,,
player,201511220rav,ram,ZuerGr00,pos,K,,,,,
player,201511220rav,ram,ZuerGr00,offense,0,,,,,
player,201511220rav,ram,ZuerGr00,off_pct,0%,,,,,
player,201511220rav,ram,ZuerGr00,defense,0,,,,,
player,201511220rav,ram,ZuerGr00,def_pct,0%,,,,,
player,201511220rav,ram,ZuerGr00,special_teams,6,,,,,
player,201511220rav,ram,ZuerGr00,st_pct,20%,,,,,
player,201511220rav,ram,KushEr00,pos,G,,,,,
player,201511220rav,ram,KushEr00,offense,0,,,,,
player,201511220rav,ram,KushEr00,off_pct,0%,,,,,
player,201511220rav,ram,KushEr00,defense,0,,,,,
player,201511220rav,ram,KushEr00,def_pct,0%,,,,,
player,201511220rav,ram,KushEr00,special_teams,3,,,,,
player,201511220rav,ram,KushEr00,st_pct,10%,,,,,
player,201511220rav,ram,FolkBr00,pos,C,,,,,
player,201511220rav,ram,FolkBr00,offense,0,,,,,
player,201511220rav,ram,FolkBr00,off_pct,0%,,,,,
player,201511220rav,ram,FolkBr00,defense,0,,,,,
player,201511220rav,ram,FolkBr00,def_pct,0%,,,,,
player,201511220rav,ram,FolkBr00,special_teams,2,,,,,
player,201511220rav,ram,FolkBr00,st_pct,7%,,,,,
