game,2015,3,20150927,201509270dal,atl,"Atlanta Falcons",39,dal,"Dallas Cowboys",28
player,201509270dal,atl,BabiJo20,st_pct,0%,,,,,
player,201509270dal,atl,ClayAd00,pos,DE,,,,,
player,201509270dal,atl,ClayAd00,offense,0,,,,,
player,201509270dal,atl,ClayAd00,off_pct,0%,,,,,
player,201509270dal,atl,ClayAd00,defense,34,,,,,
player,201509270dal,atl,ClayAd00,def_pct,64%,,,,,
player,201509270dal,atl,ClayAd00,special_teams,3,,,,,
player,201509270dal,atl,ClayAd00,st_pct,11%,,,,,
player,201509270dal,atl,AdamPh00,pos,CB,,,,,
player,201509270dal,atl,AdamPh00,offense,0,,,,,
player,201509270dal,atl,AdamPh00,off_pct,0%,,,,,
player,201509270dal,atl,AdamPh00,defense,27,,,,,
player,201509270dal,atl,AdamPh00,def_pct,51%,,,,,
player,201509270dal,atl,AdamPh00,special_teams,0,,,,,
player,201509270dal,atl,AdamPh00,st_pct,0%,,,,,
player,201509270dal,atl,JackTy98,pos,DE,,,,,
player,201509270dal,atl,JackTy98,offense,0,,,,,
player,201509270dal,atl,JackTy98,off_pct,0%,,,,,
player,201509270dal,atl,JackTy98,defense,19,,,,,
player,201509270dal,atl,JackTy98,def_pct,36%,,,,,
player,201509270dal,atl,JackTy98,special_teams,4,,,,,
player,201509270dal,atl,JackTy98,st_pct,14%,,,,,
player,201509270dal,atl,SoliPa99,pos,NT,,,,,
player,201509270dal,atl,SoliPa99,offense,0,,,,,
player,201509270dal,atl,SoliPa99,off_pct,0%,,,,,
player,201509270dal,atl,SoliPa99,defense,18,,,,,
player,201509270dal,atl,SoliPa99,def_pct,34%,,,,,
player,201509270dal,atl,SoliPa99,special_teams,5,,,,,
player,201509270dal,atl,SoliPa99,st_pct,18%,,,,,
player,201509270dal,atl,StupNa01,pos,LB,,,,,
player,201509270dal,atl,StupNa01,offense,0,,,,,
player,201509270dal,atl,StupNa01,off_pct,0%,,,,,
player,201509270dal,atl,StupNa01,defense,15,,,,,
player,201509270dal,atl,StupNa01,def_pct,28%,,,,,
player,201509270dal,atl,StupNa01,special_teams,23,,,,,
player,201509270dal,atl,StupNa01,st_pct,82%,,,,,
player,201509270dal,atl,HageRa00,pos,DT,,,,,
player,201509270dal,atl,HageRa00,offense,0,,,,,
player,201509270dal,atl,HageRa00,off_pct,0%,,,,,
player,201509270dal,atl,HageRa00,defense,14,,,,,
player,201509270dal,atl,HageRa00,def_pct,26%,,,,,
player,201509270dal,atl,HageRa00,special_teams,4,,,,,
player,201509270dal,atl,HageRa00,st_pct,14%,,,,,
player,201509270dal,atl,BierKr99,pos,DE,,,,,
player,201509270dal,atl,BierKr99,offense,0,,,,,
player,201509270dal,atl,BierKr99,off_pct,0%,,,,,
player,201509270dal,atl,BierKr99,defense,13,,,,,
player,201509270dal,atl,BierKr99,def_pct,25%,,,,,
player,201509270dal,atl,BierKr99,special_teams,23,,,,,
player,201509270dal,atl,BierKr99,st_pct,82%,,,,,
player,201509270dal,atl,TherRo00,pos,S,,,,,
player,201509270dal,atl,TherRo00,offense,0,,,,,
player,201509270dal,atl,TherRo00,off_pct,0%,,,,,
player,201509270dal,atl,TherRo00,defense,8,,,,,
player,201509270dal,atl,TherRo00,def_pct,15%,,,,,
player,201509270dal,atl,TherRo00,special_teams,18,,,,,
player,201509270dal,atl,TherRo00,st_pct,64%,,,,,
player,201509270dal,atl,CollJa02,pos,CB,,,,,
player,201509270dal,atl,CollJa02,offense,0,,,,,
player,201509270dal,atl,CollJa02,off_pct,0%,,,,,
player,201509270dal,atl,CollJa02,defense,7,,,,,
player,201509270dal,atl,CollJa02,def_pct,13%,,,,,
player,201509270dal,atl,CollJa02,special_teams,15,,,,,
player,201509270dal,atl,CollJa02,st_pct,54%,,,,,
player,201509270dal,atl,JarrGr00,pos,DT,,,,,
player,201509270dal,atl,JarrGr00,offense,0,,,,,
player,201509270dal,atl,JarrGr00,off_pct,0%,,,,,
player,201509270dal,atl,JarrGr00,defense,7,,,,,
player,201509270dal,atl,JarrGr00,def_pct,13%,,,,,
player,201509270dal,atl,JarrGr00,special_teams,5,,,,,
player,201509270dal,atl,JarrGr00,st_pct,18%,,,,,
player,201509270dal,atl,GoodMa01,pos,DE,,,,,
player,201509270dal,atl,GoodMa01,offense,0,,,,,
player,201509270dal,atl,GoodMa01,off_pct,0%,,,,,
player,201509270dal,atl,GoodMa01,defense,5,,,,,
player,201509270dal,atl,GoodMa01,def_pct,9%,,,,,
player,201509270dal,atl,GoodMa01,special_teams,0,,,,,
player,201509270dal,atl,GoodMa01,st_pct,0%,,,,,
player,201509270dal,atl,IshmKe00,pos,SS,,,,,
player,201509270dal,atl,IshmKe00,offense,0,,,,,
player,201509270dal,atl,IshmKe00,off_pct,0%,,,,,
player,201509270dal,atl,IshmKe00,defense,1,,,,,
player,201509270dal,atl,IshmKe00,def_pct,2%,,,,,
player,201509270dal,atl,IshmKe00,special_teams,23,,,,,
player,201509270dal,atl,IshmKe00,st_pct,82%,,,,,
player,201509270dal,atl,BartJo01,pos,LB,,,,,
player,201509270dal,atl,BartJo01,offense,0,,,,,
player,201509270dal,atl,BartJo01,off_pct,0%,,,,,
player,201509270dal,atl,BartJo01,defense,1,,,,,
player,201509270dal,atl,BartJo01,def_pct,2%,,,,,
player,201509270dal,atl,BartJo01,special_teams,5,,,,,
player,201509270dal,atl,BartJo01,st_pct,18%,,,,,
player,201509270dal,atl,BradAl00,pos,LB,,,,,
player,201509270dal,atl,BradAl00,offense,0,,,,,
player,201509270dal,atl,BradAl00,off_pct,0%,,,,,
player,201509270dal,atl,BradAl00,defense,0,,,,,
player,201509270dal,atl,BradAl00,def_pct,0%,,,,,
player,201509270dal,atl,BradAl00,special_teams,19,,,,,
player,201509270dal,atl,BradAl00,st_pct,68%,,,,,
player,201509270dal,atl,BoshMa00,pos,P,,,,,
player,201509270dal,atl,BoshMa00,offense,0,,,,,
player,201509270dal,atl,BoshMa00,off_pct,0%,,,,,
player,201509270dal,atl,BoshMa00,defense,0,,,,,
player,201509270dal,atl,BoshMa00,def_pct,0%,,,,,
player,201509270dal,atl,BoshMa00,special_teams,15,,,,,
player,201509270dal,atl,BoshMa00,st_pct,54%,,,,,
player,201509270dal,atl,HarrJo02,pos,LS,,,,,
player,201509270dal,atl,HarrJo02,offense,0,,,,,
player,201509270dal,atl,HarrJo02,off_pct,0%,,,,,
player,201509270dal,atl,HarrJo02,defense,0,,,,,
player,201509270dal,atl,HarrJo02,def_pct,0%,,,,,
player,201509270dal,atl,HarrJo02,special_teams,9,,,,,
player,201509270dal,atl,HarrJo02,st_pct,32%,,,,,
player,201509270dal,atl,bryanmat01,pos,K,,,,,
player,201509270dal,atl,bryanmat01,offense,0,,,,,
player,201509270dal,atl,bryanmat01,off_pct,0%,,,,,
player,201509270dal,atl,bryanmat01,defense,0,,,,,
player,201509270dal,atl,bryanmat01,def_pct,0%,,,,,
player,201509270dal,atl,bryanmat01,special_teams,5,,,,,
player,201509270dal,atl,bryanmat01,st_pct,18%,,,,,
player,201509270dal,atl,StonJa02,pos,G,,,,,
player,201509270dal,atl,StonJa02,offense,0,,,,,
player,201509270dal,atl,StonJa02,off_pct,0%,,,,,
player,201509270dal,atl,StonJa02,defense,0,,,,,
player,201509270dal,atl,StonJa02,def_pct,0%,,,,,
player,201509270dal,atl,StonJa02,special_teams,5,,,,,
player,201509270dal,atl,StonJa02,st_pct,18%,,,,,
player,201509270dal,atl,SoutDe00,pos,CB,,,,,
player,201509270dal,atl,SoutDe00,offense,0,,,,,
player,201509270dal,atl,SoutDe00,off_pct,0%,,,,,
player,201509270dal,atl,SoutDe00,defense,0,,,,,
player,201509270dal,atl,SoutDe00,def_pct,0%,,,,,
player,201509270dal,atl,SoutDe00,special_teams,3,,,,,
player,201509270dal,atl,SoutDe00,st_pct,11%,,,,,
