game,2015,16,20151227,201512270mia,clt,"Indianapolis Colts",18,mia,"Miami Dolphins",12
player,201512270mia,clt,HiltT.00,off_pct,86%,,,,,
player,201512270mia,clt,HiltT.00,defense,0,,,,,
player,201512270mia,clt,HiltT.00,def_pct,0%,,,,,
player,201512270mia,clt,HiltT.00,special_teams,0,,,,,
player,201512270mia,clt,HiltT.00,st_pct,0%,,,,,
player,201512270mia,clt,JohnAn02,pos,WR,,,,,
player,201512270mia,clt,JohnAn02,offense,44,,,,,
player,201512270mia,clt,JohnAn02,off_pct,75%,,,,,
player,201512270mia,clt,JohnAn02,defense,0,,,,,
player,201512270mia,clt,JohnAn02,def_pct,0%,,,,,
player,201512270mia,clt,JohnAn02,special_teams,0,,,,,
player,201512270mia,clt,JohnAn02,st_pct,0%,,,,,
player,201512270mia,clt,AlleDw00,pos,TE,,,,,
player,201512270mia,clt,AlleDw00,offense,42,,,,,
player,201512270mia,clt,AlleDw00,off_pct,71%,,,,,
player,201512270mia,clt,AlleDw00,defense,0,,,,,
player,201512270mia,clt,AlleDw00,def_pct,0%,,,,,
player,201512270mia,clt,AlleDw00,special_teams,7,,,,,
player,201512270mia,clt,AlleDw00,st_pct,30%,,,,,
player,201512270mia,clt,GoreFr00,pos,RB,,,,,
player,201512270mia,clt,GoreFr00,offense,41,,,,,
player,201512270mia,clt,GoreFr00,off_pct,69%,,,,,
player,201512270mia,clt,GoreFr00,defense,0,,,,,
player,201512270mia,clt,GoreFr00,def_pct,0%,,,,,
player,201512270mia,clt,GoreFr00,special_teams,0,,,,,
player,201512270mia,clt,GoreFr00,st_pct,0%,,,,,
player,201512270mia,clt,MoncDo00,pos,WR,,,,,
player,201512270mia,clt,MoncDo00,offense,39,,,,,
player,201512270mia,clt,MoncDo00,off_pct,66%,,,,,
player,201512270mia,clt,MoncDo00,defense,0,,,,,
player,201512270mia,clt,MoncDo00,def_pct,0%,,,,,
player,201512270mia,clt,MoncDo00,special_teams,1,,,,,
player,201512270mia,clt,MoncDo00,st_pct,4%,,,,,
player,201512270mia,clt,WhitCh02,pos,QB,,,,,
player,201512270mia,clt,WhitCh02,offense,33,,,,,
player,201512270mia,clt,WhitCh02,off_pct,56%,,,,,
player,201512270mia,clt,WhitCh02,defense,0,,,,,
player,201512270mia,clt,WhitCh02,def_pct,0%,,,,,
player,201512270mia,clt,WhitCh02,special_teams,0,,,,,
player,201512270mia,clt,WhitCh02,st_pct,0%,,,,,
player,201512270mia,clt,HolmKh00,pos,C,,,,,
player,201512270mia,clt,HolmKh00,offense,31,,,,,
player,201512270mia,clt,HolmKh00,off_pct,53%,,,,,
player,201512270mia,clt,HolmKh00,defense,0,,,,,
player,201512270mia,clt,HolmKh00,def_pct,0%,,,,,
player,201512270mia,clt,HolmKh00,special_teams,1,,,,,
player,201512270mia,clt,HolmKh00,st_pct,4%,,,,,
player,201512270mia,clt,FleeCo00,pos,TE,,,,,
player,201512270mia,clt,FleeCo00,offense,30,,,,,
player,201512270mia,clt,FleeCo00,off_pct,51%,,,,,
player,201512270mia,clt,FleeCo00,defense,0,,,,,
player,201512270mia,clt,FleeCo00,def_pct,0%,,,,,
player,201512270mia,clt,FleeCo00,special_teams,0,,,,,
player,201512270mia,clt,FleeCo00,st_pct,0%,,,,,
player,201512270mia,clt,ThorHu00,pos,G,,,,,
player,201512270mia,clt,ThorHu00,offense,28,,,,,
player,201512270mia,clt,ThorHu00,off_pct,47%,,,,,
player,201512270mia,clt,ThorHu00,defense,0,,,,,
player,201512270mia,clt,ThorHu00,def_pct,0%,,,,,
player,201512270mia,clt,ThorHu00,special_teams,2,,,,,
player,201512270mia,clt,ThorHu00,st_pct,9%,,,,,
player,201512270mia,clt,HassMa00,pos,QB,,,,,
player,201512270mia,clt,HassMa00,offense,26,,,,,
player,201512270mia,clt,HassMa00,off_pct,44%,,,,,
player,201512270mia,clt,HassMa00,defense,0,,,,,
player,201512270mia,clt,HassMa00,def_pct,0%,,,,,
player,201512270mia,clt,HassMa00,special_teams,0,,,,,
player,201512270mia,clt,HassMa00,st_pct,0%,,,,,
player,201512270mia,clt,DoylJa00,pos,TE,,,,,
player,201512270mia,clt,DoylJa00,offense,22,,,,,
player,201512270mia,clt,DoylJa00,off_pct,37%,,,,,
player,201512270mia,clt,DoylJa00,defense,0,,,,,
player,201512270mia,clt,DoylJa00,def_pct,0%,,,,,
player,201512270mia,clt,DoylJa00,special_teams,21,,,,,
player,201512270mia,clt,DoylJa00,st_pct,91%,,,,,
player,201512270mia,clt,DorsPh00,pos,WR,,,,,
player,201512270mia,clt,DorsPh00,offense,14,,,,,
player,201512270mia,clt,DorsPh00,off_pct,24%,,,,,
player,201512270mia,clt,DorsPh00,defense,0,,,,,
player,201512270mia,clt,DorsPh00,def_pct,0%,,,,,
player,201512270mia,clt,DorsPh00,special_teams,2,,,,,
player,201512270mia,clt,DorsPh00,st_pct,9%,,,,,
player,201512270mia,clt,HerrDa00,pos,RB,,,,,
player,201512270mia,clt,HerrDa00,offense,12,,,,,
player,201512270mia,clt,HerrDa00,off_pct,20%,,,,,
player,201512270mia,clt,HerrDa00,defense,0,,,,,
player,201512270mia,clt,HerrDa00,def_pct,0%,,,,,
player,201512270mia,clt,HerrDa00,special_teams,8,,,,,
player,201512270mia,clt,HerrDa00,st_pct,35%,,,,,
player,201512270mia,clt,AdamMi21,pos,SS,,,,,
player,201512270mia,clt,AdamMi21,offense,0,,,,,
player,201512270mia,clt,AdamMi21,off_pct,0%,,,,,
player,201512270mia,clt,AdamMi21,defense,72,,,,,
player,201512270mia,clt,AdamMi21,def_pct,100%,,,,,
player,201512270mia,clt,AdamMi21,special_teams,11,,,,,
player,201512270mia,clt,AdamMi21,st_pct,48%,,,,,
player,201512270mia,clt,ToleGr99,pos,CB,,,,,
player,201512270mia,clt,ToleGr99,offense,0,,,,,
player,201512270mia,clt,ToleGr99,off_pct,0%,,,,,
player,201512270mia,clt,ToleGr99,defense,72,,,,,
player,201512270mia,clt,ToleGr99,def_pct,100%,,,,,
player,201512270mia,clt,ToleGr99,special_teams,0,,,,,
player,201512270mia,clt,ToleGr99,st_pct,0%,,,,,
player,201512270mia,clt,DaviVo99,pos,CB,,,,,
player,201512270mia,clt,DaviVo99,offense,0,,,,,
player,201512270mia,clt,DaviVo99,off_pct,0%,,,,,
player,201512270mia,clt,DaviVo99,defense,72,,,,,
player,201512270mia,clt,DaviVo99,def_pct,100%,,,,,
player,201512270mia,clt,DaviVo99,special_teams,0,,,,,
player,201512270mia,clt,DaviVo99,st_pct,0%,,,,,
player,201512270mia,clt,JackDQ20,pos,LB,,,,,
player,201512270mia,clt,JackDQ20,offense,0,,,,,
player,201512270mia,clt,JackDQ20,off_pct,0%,,,,,
player,201512270mia,clt,JackDQ20,defense,71,,,,,
player,201512270mia,clt,JackDQ20,def_pct,99%,,,,,
player,201512270mia,clt,JackDQ20,special_teams,2,,,,,
player,201512270mia,clt,JackDQ20,st_pct,9%,,,,,
player,201512270mia,clt,LoweDw99,pos,FS,,,,,
player,201512270mia,clt,LoweDw99,offense,0,,,,,
player,201512270mia,clt,LoweDw99,off_pct,0%,,,,,
player,201512270mia,clt,LoweDw99,defense,67,,,,,
player,201512270mia,clt,LoweDw99,def_pct,93%,,,,,
player,201512270mia,clt,LoweDw99,special_teams,4,,,,,
player,201512270mia,clt,LoweDw99,st_pct,17%,,,,,
player,201512270mia,clt,FreeJe00,pos,LB,,,,,
player,201512270mia,clt,FreeJe00,offense,0,,,,,
player,201512270mia,clt,FreeJe00,off_pct,0%,,,,,
player,201512270mia,clt,FreeJe00,defense,67,,,,,
player,201512270mia,clt,FreeJe00,def_pct,93%,,,,,
player,201512270mia,clt,FreeJe00,special_teams,0,,,,,
player,201512270mia,clt,FreeJe00,st_pct,0%,,,,,
player,201512270mia,clt,LangKe98,pos,DE,,,,,
player,201512270mia,clt,LangKe98,offense,0,,,,,
player,201512270mia,clt,LangKe98,off_pct,0%,,,,,
player,201512270mia,clt,LangKe98,defense,52,,,,,
player,201512270mia,clt,LangKe98,def_pct,72%,,,,,
player,201512270mia,clt,LangKe98,special_teams,2,,,,,
player,201512270mia,clt,LangKe98,st_pct,9%,,,,,
player,201512270mia,clt,WaldEr99,pos,LB,,,,,
player,201512270mia,clt,WaldEr99,offense,0,,,,,
player,201512270mia,clt,WaldEr99,off_pct,0%,,,,,
player,201512270mia,clt,WaldEr99,defense,50,,,,,
player,201512270mia,clt,WaldEr99,def_pct,69%,,,,,
player,201512270mia,clt,WaldEr99,special_teams,0,,,,,
player,201512270mia,clt,WaldEr99,st_pct,0%,,,,,
player,201512270mia,clt,MathRo20,pos,LB,,,,,
player,201512270mia,clt,MathRo20,offense,0,,,,,
player,201512270mia,clt,MathRo20,off_pct,0%,,,,,
player,201512270mia,clt,MathRo20,defense,43,,,,,
player,201512270mia,clt,MathRo20,def_pct,60%,,,,,
player,201512270mia,clt,MathRo20,special_teams,0,,,,,
player,201512270mia,clt,MathRo20,st_pct,0%,,,,,
player,201512270mia,clt,ParrDa00,pos,NT,,,,,
player,201512270mia,clt,ParrDa00,offense,0,,,,,
player,201512270mia,clt,ParrDa00,off_pct,0%,,,,,
player,201512270mia,clt,ParrDa00,defense,41,,,,,
player,201512270mia,clt,ParrDa00,def_pct,57%,,,,,
player,201512270mia,clt,ParrDa00,special_teams,2,,,,,
player,201512270mia,clt,ParrDa00,st_pct,9%,,,,,
player,201512270mia,clt,ButlDa99,pos,CB,,,,,
player,201512270mia,clt,ButlDa99,offense,0,,,,,
player,201512270mia,clt,ButlDa99,off_pct,0%,,,,,
player,201512270mia,clt,ButlDa99,defense,39,,,,,
player,201512270mia,clt,ButlDa99,def_pct,54%,,,,,
player,201512270mia,clt,ButlDa99,special_teams,7,,,,,
player,201512270mia,clt,ButlDa99,st_pct,30%,,,,,
player,201512270mia,clt,KerrZa00,pos,NT,,,,,
player,201512270mia,clt,KerrZa00,offense,0,,,,,
player,201512270mia,clt,KerrZa00,off_pct,0%,,,,,
player,201512270mia,clt,KerrZa00,defense,37,,,,,
player,201512270mia,clt,KerrZa00,def_pct,51%,,,,,
player,201512270mia,clt,KerrZa00,special_teams,7,,,,,
player,201512270mia,clt,KerrZa00,st_pct,30%,,,,,
player,201512270mia,clt,McGiT.00,pos,DT,,,,,
player,201512270mia,clt,McGiT.00,offense,0,,,,,
player,201512270mia,clt,McGiT.00,off_pct,0%,,,,,
player,201512270mia,clt,McGiT.00,defense,32,,,,,
player,201512270mia,clt,McGiT.00,def_pct,44%,,,,,
player,201512270mia,clt,McGiT.00,special_teams,6,,,,,
player,201512270mia,clt,McGiT.00,st_pct,26%,,,,,
player,201512270mia,clt,ColeTr20,pos,LB,,,,,
player,201512270mia,clt,ColeTr20,offense,0,,,,,
player,201512270mia,clt,ColeTr20,off_pct,0%,,,,,
player,201512270mia,clt,ColeTr20,defense,28,,,,,
player,201512270mia,clt,ColeTr20,def_pct,39%,,,,,
player,201512270mia,clt,ColeTr20,special_teams,1,,,,,
player,201512270mia,clt,ColeTr20,st_pct,4%,,,,,
player,201512270mia,clt,NewsJo00,pos,LB,,,,,
player,201512270mia,clt,NewsJo00,offense,0,,,,,
player,201512270mia,clt,NewsJo00,off_pct,0%,,,,,
player,201512270mia,clt,NewsJo00,defense,22,,,,,
player,201512270mia,clt,NewsJo00,def_pct,31%,,,,,
player,201512270mia,clt,NewsJo00,special_teams,17,,,,,
player,201512270mia,clt,NewsJo00,st_pct,74%,,,,,
player,201512270mia,clt,OkinEa00,pos,DE,,,,,
player,201512270mia,clt,OkinEa00,offense,0,,,,,
player,201512270mia,clt,OkinEa00,off_pct,0%,,,,,
player,201512270mia,clt,OkinEa00,defense,16,,,,,
player,201512270mia,clt,OkinEa00,def_pct,22%,,,,,
player,201512270mia,clt,OkinEa00,special_teams,2,,,,,
player,201512270mia,clt,OkinEa00,st_pct,9%,,,,,
player,201512270mia,clt,BrowJa00,pos,CB,,,,,
player,201512270mia,clt,BrowJa00,offense,0,,,,,
player,201512270mia,clt,BrowJa00,off_pct,0%,,,,,
player,201512270mia,clt,BrowJa00,defense,5,,,,,
player,201512270mia,clt,BrowJa00,def_pct,7%,,,,,
player,201512270mia,clt,BrowJa00,special_teams,19,,,,,
player,201512270mia,clt,BrowJa00,st_pct,83%,,,,,
player,201512270mia,clt,GeatCl00,pos,FS,,,,,
player,201512270mia,clt,GeatCl00,offense,0,,,,,
player,201512270mia,clt,GeatCl00,off_pct,0%,,,,,
player,201512270mia,clt,GeatCl00,defense,3,,,,,
player,201512270mia,clt,GeatCl00,def_pct,4%,,,,,
player,201512270mia,clt,GeatCl00,special_teams,20,,,,,
player,201512270mia,clt,GeatCl00,st_pct,87%,,,,,
player,201512270mia,clt,WernBj00,pos,LB,,,,,
player,201512270mia,clt,WernBj00,offense,0,,,,,
player,201512270mia,clt,WernBj00,off_pct,0%,,,,,
player,201512270mia,clt,WernBj00,defense,2,,,,,
player,201512270mia,clt,WernBj00,def_pct,3%,,,,,
player,201512270mia,clt,WernBj00,special_teams,5,,,,,
player,201512270mia,clt,WernBj00,st_pct,22%,,,,,
player,201512270mia,clt,MoorSi00,pos,LB,,,,,
player,201512270mia,clt,MoorSi00,offense,0,,,,,
player,201512270mia,clt,MoorSi00,off_pct,0%,,,,,
player,201512270mia,clt,MoorSi00,defense,1,,,,,
player,201512270mia,clt,MoorSi00,def_pct,1%,,,,,
player,201512270mia,clt,MoorSi00,special_teams,17,,,,,
player,201512270mia,clt,MoorSi00,st_pct,74%,,,,,
player,201512270mia,clt,StudAn99,pos,LB,,,,,
player,201512270mia,clt,StudAn99,offense,0,,,,,
player,201512270mia,clt,StudAn99,off_pct,0%,,,,,
player,201512270mia,clt,StudAn99,defense,0,,,,,
player,201512270mia,clt,StudAn99,def_pct,0%,,,,,
player,201512270mia,clt,StudAn99,special_teams,23,,,,,
player,201512270mia,clt,StudAn99,st_pct,100%,,,,,
player,201512270mia,clt,DaviAk00,pos,S,,,,,
player,201512270mia,clt,DaviAk00,offense,0,,,,,
player,201512270mia,clt,DaviAk00,off_pct,0%,,,,,
player,201512270mia,clt,DaviAk00,defense,0,,,,,
player,201512270mia,clt,DaviAk00,def_pct,0%,,,,,
player,201512270mia,clt,DaviAk00,special_teams,17,,,,,
player,201512270mia,clt,DaviAk00,st_pct,74%,,,,,
player,201512270mia,clt,McAfPa44,pos,P,,,,,
player,201512270mia,clt,McAfPa44,offense,0,,,,,
player,201512270mia,clt,McAfPa44,off_pct,0%,,,,,
player,201512270mia,clt,McAfPa44,defense,0,,,,,
player,201512270mia,clt,McAfPa44,def_pct,0%,,,,,
player,201512270mia,clt,McAfPa44,special_teams,13,,,,,
player,201512270mia,clt,McAfPa44,st_pct,57%,,,,,
player,201512270mia,clt,OverMa00,pos,LS,,,,,
player,201512270mia,clt,OverMa00,offense,0,,,,,
player,201512270mia,clt,OverMa00,off_pct,0%,,,,,
player,201512270mia,clt,OverMa00,defense,0,,,,,
player,201512270mia,clt,OverMa00,def_pct,0%,,,,,
player,201512270mia,clt,OverMa00,special_teams,9,,,,,
player,201512270mia,clt,OverMa00,st_pct,39%,,,,,
player,201512270mia,clt,BrayQu00,pos,WR,,,,,
player,201512270mia,clt,BrayQu00,offense,0,,,,,
player,201512270mia,clt,BrayQu00,off_pct,0%,,,,,
player,201512270mia,clt,BrayQu00,defense,0,,,,,
player,201512270mia,clt,BrayQu00,def_pct,0%,,,,,
player,201512270mia,clt,BrayQu00,special_teams,8,,,,,
player,201512270mia,clt,BrayQu00,st_pct,35%,,,,,
player,201512270mia,clt,WillTr03,pos,RB,,,,,
player,201512270mia,clt,WillTr03,offense,0,,,,,
player,201512270mia,clt,WillTr03,off_pct,0%,,,,,
player,201512270mia,clt,WillTr03,defense,0,,,,,
player,201512270mia,clt,WillTr03,def_pct,0%,,,,,
player,201512270mia,clt,WillTr03,special_teams,4,,,,,
player,201512270mia,clt,WillTr03,st_pct,17%,,,,,
player,201512270mia,clt,vinatada01,pos,K,,,,,
player,201512270mia,clt,vinatada01,offense,0,,,,,
player,201512270mia,clt,vinatada01,off_pct,0%,,,,,
player,201512270mia,clt,vinatada01,defense,0,,,,,
player,201512270mia,clt,vinatada01,def_pct,0%,,,,,
player,201512270mia,clt,vinatada01,special_teams,3,,,,,
player,201512270mia,clt,vinatada01,st_pct,13%,,,,,
player,201512270mia,clt,GoodDe01,pos,T,,,,,
player,201512270mia,clt,GoodDe01,offense,0,,,,,
player,201512270mia,clt,GoodDe01,off_pct,0%,,,,,
player,201512270mia,clt,GoodDe01,defense,0,,,,,
player,201512270mia,clt,GoodDe01,def_pct,0%,,,,,
player,201512270mia,clt,GoodDe01,special_teams,3,,,,,
player,201512270mia,clt,GoodDe01,st_pct,13%,,,,,
