game,2015,6,20151018,201510180gnb,sdg,"San Diego Chargers",20,gnb,"Green Bay Packers",27
player,201510180gnb,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201510180gnb,gnb,BanjCh00,def_int,0,,,,,
player,201510180gnb,gnb,BanjCh00,def_int_yds,0,,,,,
player,201510180gnb,gnb,BanjCh00,def_int_td,0,,,,,
player,201510180gnb,gnb,BanjCh00,def_int_long,0,,,,,
player,201510180gnb,gnb,BanjCh00,pass_defended,0,,,,,
player,201510180gnb,gnb,BanjCh00,sacks,0.0,,,,,
player,201510180gnb,gnb,BanjCh00,tackles_combined,3,,,,,
player,201510180gnb,gnb,BanjCh00,tackles_solo,3,,,,,
player,201510180gnb,gnb,BanjCh00,tackles_assists,0,,,,,
player,201510180gnb,gnb,BanjCh00,tackles_loss,0,,,,,
player,201510180gnb,gnb,BanjCh00,qb_hits,0,,,,,
player,201510180gnb,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,MuluAn00,def_int,0,,,,,
player,201510180gnb,gnb,MuluAn00,def_int_yds,0,,,,,
player,201510180gnb,gnb,MuluAn00,def_int_td,0,,,,,
player,201510180gnb,gnb,MuluAn00,def_int_long,0,,,,,
player,201510180gnb,gnb,MuluAn00,pass_defended,0,,,,,
player,201510180gnb,gnb,MuluAn00,sacks,0.0,,,,,
player,201510180gnb,gnb,MuluAn00,tackles_combined,2,,,,,
player,201510180gnb,gnb,MuluAn00,tackles_solo,0,,,,,
player,201510180gnb,gnb,MuluAn00,tackles_assists,2,,,,,
player,201510180gnb,gnb,MuluAn00,tackles_loss,0,,,,,
player,201510180gnb,gnb,MuluAn00,qb_hits,0,,,,,
player,201510180gnb,gnb,MuluAn00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,MuluAn00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,MuluAn00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,MuluAn00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,ThomJo04,def_int,0,,,,,
player,201510180gnb,gnb,ThomJo04,def_int_yds,0,,,,,
player,201510180gnb,gnb,ThomJo04,def_int_td,0,,,,,
player,201510180gnb,gnb,ThomJo04,def_int_long,0,,,,,
player,201510180gnb,gnb,ThomJo04,pass_defended,0,,,,,
player,201510180gnb,gnb,ThomJo04,sacks,0.0,,,,,
player,201510180gnb,gnb,ThomJo04,tackles_combined,2,,,,,
player,201510180gnb,gnb,ThomJo04,tackles_solo,1,,,,,
player,201510180gnb,gnb,ThomJo04,tackles_assists,1,,,,,
player,201510180gnb,gnb,ThomJo04,tackles_loss,0,,,,,
player,201510180gnb,gnb,ThomJo04,qb_hits,0,,,,,
player,201510180gnb,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201510180gnb,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201510180gnb,gnb,ElliJa02,def_int,0,,,,,
player,201510180gnb,gnb,ElliJa02,def_int_yds,0,,,,,
player,201510180gnb,gnb,ElliJa02,def_int_td,0,,,,,
player,201510180gnb,gnb,ElliJa02,def_int_long,0,,,,,
player,201510180gnb,gnb,ElliJa02,pass_defended,0,,,,,
player,201510180gnb,gnb,ElliJa02,sacks,0.0,,,,,
player,201510180gnb,gnb,ElliJa02,tackles_combined,1,,,,,
player,201510180gnb,gnb,ElliJa02,tackles_solo,0,,,,,
player,201510180gnb,gnb,ElliJa02,tackles_assists,1,,,,,
player,201510180gnb,gnb,ElliJa02,tackles_loss,0,,,,,
player,201510180gnb,gnb,ElliJa02,qb_hits,0,,,,,
player,201510180gnb,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201510180gnb,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201510180gnb,gnb,GoodDe00,def_int,0,,,,,
player,201510180gnb,gnb,GoodDe00,def_int_yds,0,,,,,
player,201510180gnb,gnb,GoodDe00,def_int_td,0,,,,,
player,201510180gnb,gnb,GoodDe00,def_int_long,0,,,,,
player,201510180gnb,gnb,GoodDe00,pass_defended,0,,,,,
player,201510180gnb,gnb,GoodDe00,sacks,0.0,,,,,
player,201510180gnb,gnb,GoodDe00,tackles_combined,1,,,,,
player,201510180gnb,gnb,GoodDe00,tackles_solo,1,,,,,
player,201510180gnb,gnb,GoodDe00,tackles_assists,0,,,,,
player,201510180gnb,gnb,GoodDe00,tackles_loss,0,,,,,
player,201510180gnb,gnb,GoodDe00,qb_hits,0,,,,,
player,201510180gnb,gnb,GoodDe00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,GoodDe00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,GoodDe00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,GoodDe00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,JaniJe00,def_int,0,,,,,
player,201510180gnb,gnb,JaniJe00,def_int_yds,0,,,,,
player,201510180gnb,gnb,JaniJe00,def_int_td,0,,,,,
player,201510180gnb,gnb,JaniJe00,def_int_long,0,,,,,
player,201510180gnb,gnb,JaniJe00,pass_defended,0,,,,,
player,201510180gnb,gnb,JaniJe00,sacks,0.0,,,,,
player,201510180gnb,gnb,JaniJe00,tackles_combined,1,,,,,
player,201510180gnb,gnb,JaniJe00,tackles_solo,1,,,,,
player,201510180gnb,gnb,JaniJe00,tackles_assists,0,,,,,
player,201510180gnb,gnb,JaniJe00,tackles_loss,0,,,,,
player,201510180gnb,gnb,JaniJe00,qb_hits,0,,,,,
player,201510180gnb,gnb,JaniJe00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,JaniJe00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,JaniJe00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,JaniJe00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,PennMi00,def_int,0,,,,,
player,201510180gnb,gnb,PennMi00,def_int_yds,0,,,,,
player,201510180gnb,gnb,PennMi00,def_int_td,0,,,,,
player,201510180gnb,gnb,PennMi00,def_int_long,0,,,,,
player,201510180gnb,gnb,PennMi00,pass_defended,0,,,,,
player,201510180gnb,gnb,PennMi00,sacks,0.0,,,,,
player,201510180gnb,gnb,PennMi00,tackles_combined,1,,,,,
player,201510180gnb,gnb,PennMi00,tackles_solo,0,,,,,
player,201510180gnb,gnb,PennMi00,tackles_assists,1,,,,,
player,201510180gnb,gnb,PennMi00,tackles_loss,0,,,,,
player,201510180gnb,gnb,PennMi00,qb_hits,2,,,,,
player,201510180gnb,gnb,PennMi00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,PennMi00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,RollQu00,def_int,0,,,,,
player,201510180gnb,gnb,RollQu00,def_int_yds,0,,,,,
player,201510180gnb,gnb,RollQu00,def_int_td,0,,,,,
player,201510180gnb,gnb,RollQu00,def_int_long,0,,,,,
player,201510180gnb,gnb,RollQu00,pass_defended,0,,,,,
player,201510180gnb,gnb,RollQu00,sacks,0.0,,,,,
player,201510180gnb,gnb,RollQu00,tackles_combined,1,,,,,
player,201510180gnb,gnb,RollQu00,tackles_solo,1,,,,,
player,201510180gnb,gnb,RollQu00,tackles_assists,0,,,,,
player,201510180gnb,gnb,RollQu00,tackles_loss,0,,,,,
player,201510180gnb,gnb,RollQu00,qb_hits,0,,,,,
player,201510180gnb,gnb,RollQu00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,RollQu00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,RyanJa00,def_int,0,,,,,
player,201510180gnb,gnb,RyanJa00,def_int_yds,0,,,,,
player,201510180gnb,gnb,RyanJa00,def_int_td,0,,,,,
player,201510180gnb,gnb,RyanJa00,def_int_long,0,,,,,
player,201510180gnb,gnb,RyanJa00,pass_defended,0,,,,,
player,201510180gnb,gnb,RyanJa00,sacks,0.0,,,,,
player,201510180gnb,gnb,RyanJa00,tackles_combined,0,,,,,
player,201510180gnb,gnb,RyanJa00,tackles_solo,0,,,,,
player,201510180gnb,gnb,RyanJa00,tackles_assists,0,,,,,
player,201510180gnb,gnb,RyanJa00,tackles_loss,0,,,,,
player,201510180gnb,gnb,RyanJa00,qb_hits,2,,,,,
player,201510180gnb,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,JoneJa03,kick_ret,3,,,,,
player,201510180gnb,sdg,JoneJa03,kick_ret_yds,55,,,,,
player,201510180gnb,sdg,JoneJa03,kick_ret_yds_per_ret,18.3,,,,,
player,201510180gnb,sdg,JoneJa03,kick_ret_td,0,,,,,
player,201510180gnb,sdg,JoneJa03,kick_ret_long,21,,,,,
player,201510180gnb,sdg,JoneJa03,punt_ret,2,,,,,
player,201510180gnb,sdg,JoneJa03,punt_ret_yds,-7,,,,,
player,201510180gnb,sdg,JoneJa03,punt_ret_yds_per_ret,-3.5,,,,,
player,201510180gnb,sdg,JoneJa03,punt_ret_td,0,,,,,
player,201510180gnb,sdg,JoneJa03,punt_ret_long,-2,,,,,
player,201510180gnb,gnb,HydeMi00,kick_ret,0,,,,,
player,201510180gnb,gnb,HydeMi00,kick_ret_yds,0,,,,,
player,201510180gnb,gnb,HydeMi00,kick_ret_yds_per_ret,,,,,,
player,201510180gnb,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201510180gnb,gnb,HydeMi00,kick_ret_long,0,,,,,
player,201510180gnb,gnb,HydeMi00,punt_ret,2,,,,,
player,201510180gnb,gnb,HydeMi00,punt_ret_yds,18,,,,,
player,201510180gnb,gnb,HydeMi00,punt_ret_yds_per_ret,9.0,,,,,
player,201510180gnb,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201510180gnb,gnb,HydeMi00,punt_ret_long,16,,,,,
player,201510180gnb,gnb,AbbrJa00,kick_ret,1,,,,,
player,201510180gnb,gnb,AbbrJa00,kick_ret_yds,30,,,,,
player,201510180gnb,gnb,AbbrJa00,kick_ret_yds_per_ret,30.0,,,,,
player,201510180gnb,gnb,AbbrJa00,kick_ret_td,0,,,,,
player,201510180gnb,gnb,AbbrJa00,kick_ret_long,30,,,,,
player,201510180gnb,gnb,AbbrJa00,punt_ret,0,,,,,
player,201510180gnb,gnb,AbbrJa00,punt_ret_yds,0,,,,,
player,201510180gnb,gnb,AbbrJa00,punt_ret_yds_per_ret,,,,,,
player,201510180gnb,gnb,AbbrJa00,punt_ret_td,0,,,,,
player,201510180gnb,gnb,AbbrJa00,punt_ret_long,0,,,,,
player,201510180gnb,gnb,MontTy01,kick_ret,1,,,,,
player,201510180gnb,gnb,MontTy01,kick_ret_yds,29,,,,,
player,201510180gnb,gnb,MontTy01,kick_ret_yds_per_ret,29.0,,,,,
player,201510180gnb,gnb,MontTy01,kick_ret_td,0,,,,,
player,201510180gnb,gnb,MontTy01,kick_ret_long,29,,,,,
player,201510180gnb,gnb,MontTy01,punt_ret,0,,,,,
player,201510180gnb,gnb,MontTy01,punt_ret_yds,0,,,,,
player,201510180gnb,gnb,MontTy01,punt_ret_yds_per_ret,,,,,,
player,201510180gnb,gnb,MontTy01,punt_ret_td,0,,,,,
player,201510180gnb,gnb,MontTy01,punt_ret_long,0,,,,,
player,201510180gnb,gnb,TretJC00,kick_ret,1,,,,,
player,201510180gnb,gnb,TretJC00,kick_ret_yds,0,,,,,
player,201510180gnb,gnb,TretJC00,kick_ret_yds_per_ret,0.0,,,,,
player,201510180gnb,gnb,TretJC00,kick_ret_td,0,,,,,
player,201510180gnb,gnb,TretJC00,kick_ret_long,0,,,,,
player,201510180gnb,gnb,TretJC00,punt_ret,0,,,,,
player,201510180gnb,gnb,TretJC00,punt_ret_yds,0,,,,,
player,201510180gnb,gnb,TretJC00,punt_ret_yds_per_ret,,,,,,
player,201510180gnb,gnb,TretJC00,punt_ret_td,0,,,,,
player,201510180gnb,gnb,TretJC00,punt_ret_long,0,,,,,
player,201510180gnb,sdg,LambJo00,xpm,2,,,,,
player,201510180gnb,sdg,LambJo00,xpa,2,,,,,
player,201510180gnb,sdg,LambJo00,fgm,2,,,,,
player,201510180gnb,sdg,LambJo00,fga,2,,,,,
player,201510180gnb,sdg,LambJo00,punt,0,,,,,
player,201510180gnb,sdg,LambJo00,punt_yds,0,,,,,
player,201510180gnb,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201510180gnb,sdg,LambJo00,punt_long,0,,,,,
player,201510180gnb,sdg,ScifMi20,xpm,,,,,,
player,201510180gnb,sdg,ScifMi20,xpa,,,,,,
player,201510180gnb,sdg,ScifMi20,fgm,,,,,,
player,201510180gnb,sdg,ScifMi20,fga,,,,,,
player,201510180gnb,sdg,ScifMi20,punt,3,,,,,
player,201510180gnb,sdg,ScifMi20,punt_yds,117,,,,,
player,201510180gnb,sdg,ScifMi20,punt_yds_per_punt,39.0,,,,,
player,201510180gnb,sdg,ScifMi20,punt_long,44,,,,,
player,201510180gnb,gnb,CrosMa20,xpm,3,,,,,
player,201510180gnb,gnb,CrosMa20,xpa,3,,,,,
player,201510180gnb,gnb,CrosMa20,fgm,2,,,,,
player,201510180gnb,gnb,CrosMa20,fga,2,,,,,
player,201510180gnb,gnb,CrosMa20,punt,0,,,,,
player,201510180gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201510180gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201510180gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201510180gnb,gnb,MastTi99,xpm,,,,,,
player,201510180gnb,gnb,MastTi99,xpa,,,,,,
player,201510180gnb,gnb,MastTi99,fgm,,,,,,
player,201510180gnb,gnb,MastTi99,fga,,,,,,
player,201510180gnb,gnb,MastTi99,punt,4,,,,,
player,201510180gnb,gnb,MastTi99,punt_yds,162,,,,,
player,201510180gnb,gnb,MastTi99,punt_yds_per_punt,40.5,,,,,
player,201510180gnb,gnb,MastTi99,punt_long,50,,,,,
player,201510180gnb,gnb,SittJo20,pos,G,,,,,
player,201510180gnb,gnb,SittJo20,offense,53,,,,,
player,201510180gnb,gnb,SittJo20,off_pct,100%,,,,,
player,201510180gnb,gnb,SittJo20,defense,0,,,,,
player,201510180gnb,gnb,SittJo20,def_pct,0%,,,,,
player,201510180gnb,gnb,SittJo20,special_teams,5,,,,,
player,201510180gnb,gnb,SittJo20,st_pct,19%,,,,,
player,201510180gnb,gnb,LangT.20,pos,G,,,,,
player,201510180gnb,gnb,LangT.20,offense,53,,,,,
player,201510180gnb,gnb,LangT.20,off_pct,100%,,,,,
player,201510180gnb,gnb,LangT.20,defense,0,,,,,
player,201510180gnb,gnb,LangT.20,def_pct,0%,,,,,
player,201510180gnb,gnb,LangT.20,special_teams,5,,,,,
player,201510180gnb,gnb,LangT.20,st_pct,19%,,,,,
player,201510180gnb,gnb,BakhDa00,pos,T,,,,,
player,201510180gnb,gnb,BakhDa00,offense,53,,,,,
player,201510180gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201510180gnb,gnb,BakhDa00,defense,0,,,,,
player,201510180gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201510180gnb,gnb,BakhDa00,special_teams,0,,,,,
player,201510180gnb,gnb,BakhDa00,st_pct,0%,,,,,
player,201510180gnb,gnb,LinsCo00,pos,C,,,,,
player,201510180gnb,gnb,LinsCo00,offense,53,,,,,
player,201510180gnb,gnb,LinsCo00,off_pct,100%,,,,,
player,201510180gnb,gnb,LinsCo00,defense,0,,,,,
player,201510180gnb,gnb,LinsCo00,def_pct,0%,,,,,
player,201510180gnb,gnb,LinsCo00,special_teams,0,,,,,
player,201510180gnb,gnb,LinsCo00,st_pct,0%,,,,,
player,201510180gnb,gnb,BulaBr20,pos,T,,,,,
player,201510180gnb,gnb,BulaBr20,offense,53,,,,,
player,201510180gnb,gnb,BulaBr20,off_pct,100%,,,,,
player,201510180gnb,gnb,BulaBr20,defense,0,,,,,
player,201510180gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201510180gnb,gnb,BulaBr20,special_teams,0,,,,,
player,201510180gnb,gnb,BulaBr20,st_pct,0%,,,,,
player,201510180gnb,gnb,RodgAa00,pos,QB,,,,,
player,201510180gnb,gnb,RodgAa00,offense,53,,,,,
player,201510180gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201510180gnb,gnb,RodgAa00,defense,0,,,,,
player,201510180gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201510180gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201510180gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201510180gnb,gnb,CobbRa00,pos,WR,,,,,
player,201510180gnb,gnb,CobbRa00,offense,48,,,,,
player,201510180gnb,gnb,CobbRa00,off_pct,91%,,,,,
player,201510180gnb,gnb,CobbRa00,defense,0,,,,,
player,201510180gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201510180gnb,gnb,CobbRa00,special_teams,0,,,,,
player,201510180gnb,gnb,CobbRa00,st_pct,0%,,,,,
player,201510180gnb,gnb,RodgRi00,pos,TE,,,,,
player,201510180gnb,gnb,RodgRi00,offense,45,,,,,
player,201510180gnb,gnb,RodgRi00,off_pct,85%,,,,,
player,201510180gnb,gnb,RodgRi00,defense,0,,,,,
player,201510180gnb,gnb,RodgRi00,def_pct,0%,,,,,
player,201510180gnb,gnb,RodgRi00,special_teams,5,,,,,
player,201510180gnb,gnb,RodgRi00,st_pct,19%,,,,,
player,201510180gnb,gnb,JoneJa04,pos,WR,,,,,
player,201510180gnb,gnb,JoneJa04,offense,45,,,,,
player,201510180gnb,gnb,JoneJa04,off_pct,85%,,,,,
player,201510180gnb,gnb,JoneJa04,defense,0,,,,,
player,201510180gnb,gnb,JoneJa04,def_pct,0%,,,,,
player,201510180gnb,gnb,JoneJa04,special_teams,0,,,,,
player,201510180gnb,gnb,JoneJa04,st_pct,0%,,,,,
player,201510180gnb,gnb,JaniJe00,pos,WR,,,,,
player,201510180gnb,gnb,JaniJe00,offense,40,,,,,
player,201510180gnb,gnb,JaniJe00,off_pct,75%,,,,,
player,201510180gnb,gnb,JaniJe00,defense,0,,,,,
player,201510180gnb,gnb,JaniJe00,def_pct,0%,,,,,
player,201510180gnb,gnb,JaniJe00,special_teams,13,,,,,
player,201510180gnb,gnb,JaniJe00,st_pct,50%,,,,,
player,201510180gnb,gnb,StarJa00,pos,RB,,,,,
player,201510180gnb,gnb,StarJa00,offense,28,,,,,
player,201510180gnb,gnb,StarJa00,off_pct,53%,,,,,
player,201510180gnb,gnb,StarJa00,defense,0,,,,,
player,201510180gnb,gnb,StarJa00,def_pct,0%,,,,,
player,201510180gnb,gnb,StarJa00,special_teams,0,,,,,
player,201510180gnb,gnb,StarJa00,st_pct,0%,,,,,
player,201510180gnb,gnb,LacyEd00,pos,RB,,,,,
player,201510180gnb,gnb,LacyEd00,offense,20,,,,,
player,201510180gnb,gnb,LacyEd00,off_pct,38%,,,,,
player,201510180gnb,gnb,LacyEd00,defense,0,,,,,
player,201510180gnb,gnb,LacyEd00,def_pct,0%,,,,,
player,201510180gnb,gnb,LacyEd00,special_teams,0,,,,,
player,201510180gnb,gnb,LacyEd00,st_pct,0%,,,,,
player,201510180gnb,gnb,MontTy01,pos,WR,,,,,
player,201510180gnb,gnb,MontTy01,offense,17,,,,,
player,201510180gnb,gnb,MontTy01,off_pct,32%,,,,,
player,201510180gnb,gnb,MontTy01,defense,0,,,,,
player,201510180gnb,gnb,MontTy01,def_pct,0%,,,,,
player,201510180gnb,gnb,MontTy01,special_teams,1,,,,,
player,201510180gnb,gnb,MontTy01,st_pct,4%,,,,,
player,201510180gnb,gnb,KuhnJo00,pos,FB,,,,,
player,201510180gnb,gnb,KuhnJo00,offense,12,,,,,
player,201510180gnb,gnb,KuhnJo00,off_pct,23%,,,,,
player,201510180gnb,gnb,KuhnJo00,defense,0,,,,,
player,201510180gnb,gnb,KuhnJo00,def_pct,0%,,,,,
player,201510180gnb,gnb,KuhnJo00,special_teams,8,,,,,
player,201510180gnb,gnb,KuhnJo00,st_pct,31%,,,,,
player,201510180gnb,gnb,PeriJu00,pos,TE,,,,,
player,201510180gnb,gnb,PeriJu00,offense,7,,,,,
player,201510180gnb,gnb,PeriJu00,off_pct,13%,,,,,
player,201510180gnb,gnb,PeriJu00,defense,0,,,,,
player,201510180gnb,gnb,PeriJu00,def_pct,0%,,,,,
player,201510180gnb,gnb,PeriJu00,special_teams,7,,,,,
player,201510180gnb,gnb,PeriJu00,st_pct,27%,,,,,
player,201510180gnb,gnb,AbbrJa00,pos,WR,,,,,
player,201510180gnb,gnb,AbbrJa00,offense,3,,,,,
player,201510180gnb,gnb,AbbrJa00,off_pct,6%,,,,,
player,201510180gnb,gnb,AbbrJa00,defense,0,,,,,
player,201510180gnb,gnb,AbbrJa00,def_pct,0%,,,,,
player,201510180gnb,gnb,AbbrJa00,special_teams,6,,,,,
player,201510180gnb,gnb,AbbrJa00,st_pct,23%,,,,,
player,201510180gnb,gnb,ClinHa00,pos,FS,,,,,
player,201510180gnb,gnb,ClinHa00,offense,0,,,,,
player,201510180gnb,gnb,ClinHa00,off_pct,0%,,,,,
player,201510180gnb,gnb,ClinHa00,defense,92,,,,,
player,201510180gnb,gnb,ClinHa00,def_pct,100%,,,,,
player,201510180gnb,gnb,ClinHa00,special_teams,4,,,,,
player,201510180gnb,gnb,ClinHa00,st_pct,15%,,,,,
player,201510180gnb,gnb,ShieSa00,pos,CB,,,,,
player,201510180gnb,gnb,ShieSa00,offense,0,,,,,
player,201510180gnb,gnb,ShieSa00,off_pct,0%,,,,,
player,201510180gnb,gnb,ShieSa00,defense,92,,,,,
player,201510180gnb,gnb,ShieSa00,def_pct,100%,,,,,
player,201510180gnb,gnb,ShieSa00,special_teams,3,,,,,
player,201510180gnb,gnb,ShieSa00,st_pct,12%,,,,,
player,201510180gnb,gnb,MattCl99,pos,LB,,,,,
player,201510180gnb,gnb,MattCl99,offense,0,,,,,
player,201510180gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201510180gnb,gnb,MattCl99,defense,91,,,,,
player,201510180gnb,gnb,MattCl99,def_pct,99%,,,,,
player,201510180gnb,gnb,MattCl99,special_teams,4,,,,,
player,201510180gnb,gnb,MattCl99,st_pct,15%,,,,,
player,201510180gnb,gnb,HaywCa00,pos,CB,,,,,
player,201510180gnb,gnb,HaywCa00,offense,0,,,,,
player,201510180gnb,gnb,HaywCa00,off_pct,0%,,,,,
player,201510180gnb,gnb,HaywCa00,defense,90,,,,,
player,201510180gnb,gnb,HaywCa00,def_pct,98%,,,,,
player,201510180gnb,gnb,HaywCa00,special_teams,4,,,,,
player,201510180gnb,gnb,HaywCa00,st_pct,15%,,,,,
player,201510180gnb,gnb,HydeMi00,pos,FS,,,,,
player,201510180gnb,gnb,HydeMi00,offense,0,,,,,
player,201510180gnb,gnb,HydeMi00,off_pct,0%,,,,,
player,201510180gnb,gnb,HydeMi00,defense,87,,,,,
player,201510180gnb,gnb,HydeMi00,def_pct,95%,,,,,
player,201510180gnb,gnb,HydeMi00,special_teams,12,,,,,
player,201510180gnb,gnb,HydeMi00,st_pct,46%,,,,,
player,201510180gnb,gnb,RandDa00,pos,CB,,,,,
player,201510180gnb,gnb,RandDa00,offense,0,,,,,
player,201510180gnb,gnb,RandDa00,off_pct,0%,,,,,
player,201510180gnb,gnb,RandDa00,defense,82,,,,,
player,201510180gnb,gnb,RandDa00,def_pct,89%,,,,,
player,201510180gnb,gnb,RandDa00,special_teams,5,,,,,
player,201510180gnb,gnb,RandDa00,st_pct,19%,,,,,
player,201510180gnb,gnb,PalmNa01,pos,LB,,,,,
player,201510180gnb,gnb,PalmNa01,offense,0,,,,,
player,201510180gnb,gnb,PalmNa01,off_pct,0%,,,,,
player,201510180gnb,gnb,PalmNa01,defense,80,,,,,
player,201510180gnb,gnb,PalmNa01,def_pct,87%,,,,,
player,201510180gnb,gnb,PalmNa01,special_teams,8,,,,,
player,201510180gnb,gnb,PalmNa01,st_pct,31%,,,,,
player,201510180gnb,gnb,PeppJu99,pos,LB,,,,,
player,201510180gnb,gnb,PeppJu99,offense,0,,,,,
player,201510180gnb,gnb,PeppJu99,off_pct,0%,,,,,
player,201510180gnb,gnb,PeppJu99,defense,71,,,,,
player,201510180gnb,gnb,PeppJu99,def_pct,77%,,,,,
player,201510180gnb,gnb,PeppJu99,special_teams,4,,,,,
player,201510180gnb,gnb,PeppJu99,st_pct,15%,,,,,
player,201510180gnb,gnb,DaniMi00,pos,DT,,,,,
player,201510180gnb,gnb,DaniMi00,offense,0,,,,,
player,201510180gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201510180gnb,gnb,DaniMi00,defense,70,,,,,
player,201510180gnb,gnb,DaniMi00,def_pct,76%,,,,,
player,201510180gnb,gnb,DaniMi00,special_teams,4,,,,,
player,201510180gnb,gnb,DaniMi00,st_pct,15%,,,,,
player,201510180gnb,gnb,NealMi99,pos,LB,,,,,
player,201510180gnb,gnb,NealMi99,offense,0,,,,,
player,201510180gnb,gnb,NealMi99,off_pct,0%,,,,,
player,201510180gnb,gnb,NealMi99,defense,64,,,,,
player,201510180gnb,gnb,NealMi99,def_pct,70%,,,,,
player,201510180gnb,gnb,NealMi99,special_teams,4,,,,,
player,201510180gnb,gnb,NealMi99,st_pct,15%,,,,,
player,201510180gnb,gnb,GuioLe99,pos,DT,,,,,
player,201510180gnb,gnb,GuioLe99,offense,0,,,,,
player,201510180gnb,gnb,GuioLe99,off_pct,0%,,,,,
player,201510180gnb,gnb,GuioLe99,defense,55,,,,,
player,201510180gnb,gnb,GuioLe99,def_pct,60%,,,,,
player,201510180gnb,gnb,GuioLe99,special_teams,5,,,,,
player,201510180gnb,gnb,GuioLe99,st_pct,19%,,,,,
player,201510180gnb,gnb,ThomJo04,pos,LB,,,,,
player,201510180gnb,gnb,ThomJo04,offense,0,,,,,
player,201510180gnb,gnb,ThomJo04,off_pct,0%,,,,,
player,201510180gnb,gnb,ThomJo04,defense,25,,,,,
player,201510180gnb,gnb,ThomJo04,def_pct,27%,,,,,
player,201510180gnb,gnb,ThomJo04,special_teams,13,,,,,
player,201510180gnb,gnb,ThomJo04,st_pct,50%,,,,,
player,201510180gnb,gnb,JoneDa03,pos,DE,,,,,
player,201510180gnb,gnb,JoneDa03,offense,0,,,,,
player,201510180gnb,gnb,JoneDa03,off_pct,0%,,,,,
player,201510180gnb,gnb,JoneDa03,defense,25,,,,,
player,201510180gnb,gnb,JoneDa03,def_pct,27%,,,,,
player,201510180gnb,gnb,JoneDa03,special_teams,4,,,,,
player,201510180gnb,gnb,JoneDa03,st_pct,15%,,,,,
player,201510180gnb,gnb,PennMi00,pos,DE,,,,,
player,201510180gnb,gnb,PennMi00,offense,0,,,,,
player,201510180gnb,gnb,PennMi00,off_pct,0%,,,,,
player,201510180gnb,gnb,PennMi00,defense,24,,,,,
