game,2017,2,20170917,201709170den,dal,"Dallas Cowboys",17,den,"Denver Broncos",42
player,201709170den,den,McKeIs00,kick_ret_yds,0,,,,,
player,201709170den,den,McKeIs00,kick_ret_yds_per_ret,,,,,,
player,201709170den,den,McKeIs00,kick_ret_td,0,,,,,
player,201709170den,den,McKeIs00,kick_ret_long,0,,,,,
player,201709170den,den,McKeIs00,punt_ret,2,,,,,
player,201709170den,den,McKeIs00,punt_ret_yds,20,,,,,
player,201709170den,den,McKeIs00,punt_ret_yds_per_ret,10.0,,,,,
player,201709170den,den,McKeIs00,punt_ret_td,0,,,,,
player,201709170den,den,McKeIs00,punt_ret_long,20,,,,,
player,201709170den,den,LatiCo00,kick_ret,1,,,,,
player,201709170den,den,LatiCo00,kick_ret_yds,25,,,,,
player,201709170den,den,LatiCo00,kick_ret_yds_per_ret,25.0,,,,,
player,201709170den,den,LatiCo00,kick_ret_td,0,,,,,
player,201709170den,den,LatiCo00,kick_ret_long,25,,,,,
player,201709170den,den,LatiCo00,punt_ret,0,,,,,
player,201709170den,den,LatiCo00,punt_ret_yds,0,,,,,
player,201709170den,den,LatiCo00,punt_ret_yds_per_ret,,,,,,
player,201709170den,den,LatiCo00,punt_ret_td,0,,,,,
player,201709170den,den,LatiCo00,punt_ret_long,0,,,,,
player,201709170den,dal,BailDa00,xpm,2,,,,,
player,201709170den,dal,BailDa00,xpa,2,,,,,
player,201709170den,dal,BailDa00,fgm,1,,,,,
player,201709170den,dal,BailDa00,fga,1,,,,,
player,201709170den,dal,BailDa00,punt,0,,,,,
player,201709170den,dal,BailDa00,punt_yds,0,,,,,
player,201709170den,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201709170den,dal,BailDa00,punt_long,0,,,,,
player,201709170den,dal,JoneCh02,xpm,,,,,,
player,201709170den,dal,JoneCh02,xpa,,,,,,
player,201709170den,dal,JoneCh02,fgm,,,,,,
player,201709170den,dal,JoneCh02,fga,,,,,,
player,201709170den,dal,JoneCh02,punt,5,,,,,
player,201709170den,dal,JoneCh02,punt_yds,249,,,,,
player,201709170den,dal,JoneCh02,punt_yds_per_punt,49.8,,,,,
player,201709170den,dal,JoneCh02,punt_long,62,,,,,
player,201709170den,den,McMaBr01,xpm,6,,,,,
player,201709170den,den,McMaBr01,xpa,6,,,,,
player,201709170den,den,McMaBr01,fgm,,,,,,
player,201709170den,den,McMaBr01,fga,1,,,,,
player,201709170den,den,McMaBr01,punt,0,,,,,
player,201709170den,den,McMaBr01,punt_yds,0,,,,,
player,201709170den,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201709170den,den,McMaBr01,punt_long,0,,,,,
player,201709170den,den,DixoRi00,xpm,,,,,,
player,201709170den,den,DixoRi00,xpa,,,,,,
player,201709170den,den,DixoRi00,fgm,,,,,,
player,201709170den,den,DixoRi00,fga,,,,,,
player,201709170den,den,DixoRi00,punt,3,,,,,
player,201709170den,den,DixoRi00,punt_yds,129,,,,,
player,201709170den,den,DixoRi00,punt_yds_per_punt,43.0,,,,,
player,201709170den,den,DixoRi00,punt_long,48,,,,,
player,201709170den,den,ParaMa00,pos,C,,,,,
player,201709170den,den,ParaMa00,offense,77,,,,,
player,201709170den,den,ParaMa00,off_pct,100%,,,,,
player,201709170den,den,ParaMa00,defense,0,,,,,
player,201709170den,den,ParaMa00,def_pct,0%,,,,,
player,201709170den,den,ParaMa00,special_teams,8,,,,,
player,201709170den,den,ParaMa00,st_pct,27%,,,,,
player,201709170den,den,WatsMe00,pos,T,,,,,
player,201709170den,den,WatsMe00,offense,77,,,,,
player,201709170den,den,WatsMe00,off_pct,100%,,,,,
player,201709170den,den,WatsMe00,defense,0,,,,,
player,201709170den,den,WatsMe00,def_pct,0%,,,,,
player,201709170den,den,WatsMe00,special_teams,8,,,,,
player,201709170den,den,WatsMe00,st_pct,27%,,,,,
player,201709170den,den,SiemTr00,pos,QB,,,,,
player,201709170den,den,SiemTr00,offense,77,,,,,
player,201709170den,den,SiemTr00,off_pct,100%,,,,,
player,201709170den,den,SiemTr00,defense,0,,,,,
player,201709170den,den,SiemTr00,def_pct,0%,,,,,
player,201709170den,den,SiemTr00,special_teams,0,,,,,
player,201709170den,den,SiemTr00,st_pct,0%,,,,,
player,201709170den,den,LearRo00,pos,G,,,,,
player,201709170den,den,LearRo00,offense,72,,,,,
player,201709170den,den,LearRo00,off_pct,94%,,,,,
player,201709170den,den,LearRo00,defense,0,,,,,
player,201709170den,den,LearRo00,def_pct,0%,,,,,
player,201709170den,den,LearRo00,special_teams,0,,,,,
player,201709170den,den,LearRo00,st_pct,0%,,,,,
player,201709170den,den,SandEm00,pos,WR,,,,,
player,201709170den,den,SandEm00,offense,69,,,,,
player,201709170den,den,SandEm00,off_pct,90%,,,,,
player,201709170den,den,SandEm00,defense,0,,,,,
player,201709170den,den,SandEm00,def_pct,0%,,,,,
player,201709170den,den,SandEm00,special_teams,0,,,,,
player,201709170den,den,SandEm00,st_pct,0%,,,,,
player,201709170den,den,ThomDe03,pos,WR,,,,,
player,201709170den,den,ThomDe03,offense,68,,,,,
player,201709170den,den,ThomDe03,off_pct,88%,,,,,
player,201709170den,den,ThomDe03,defense,0,,,,,
player,201709170den,den,ThomDe03,def_pct,0%,,,,,
player,201709170den,den,ThomDe03,special_teams,0,,,,,
player,201709170den,den,ThomDe03,st_pct,0%,,,,,
player,201709170den,den,BollGa00,pos,T,,,,,
player,201709170den,den,BollGa00,offense,58,,,,,
player,201709170den,den,BollGa00,off_pct,75%,,,,,
player,201709170den,den,BollGa00,defense,0,,,,,
player,201709170den,den,BollGa00,def_pct,0%,,,,,
player,201709170den,den,BollGa00,special_teams,5,,,,,
player,201709170den,den,BollGa00,st_pct,17%,,,,,
player,201709170den,den,AndeC.00,pos,RB,,,,,
player,201709170den,den,AndeC.00,offense,56,,,,,
player,201709170den,den,AndeC.00,off_pct,73%,,,,,
player,201709170den,den,AndeC.00,defense,0,,,,,
player,201709170den,den,AndeC.00,def_pct,0%,,,,,
player,201709170den,den,AndeC.00,special_teams,0,,,,,
player,201709170den,den,AndeC.00,st_pct,0%,,,,,
player,201709170den,den,BarbAl20,pos,G,,,,,
player,201709170den,den,BarbAl20,offense,53,,,,,
player,201709170den,den,BarbAl20,off_pct,69%,,,,,
player,201709170den,den,BarbAl20,defense,0,,,,,
player,201709170den,den,BarbAl20,def_pct,0%,,,,,
player,201709170den,den,BarbAl20,special_teams,8,,,,,
player,201709170den,den,BarbAl20,st_pct,27%,,,,,
player,201709170den,den,GreeVi00,pos,TE,,,,,
player,201709170den,den,GreeVi00,offense,46,,,,,
player,201709170den,den,GreeVi00,off_pct,60%,,,,,
player,201709170den,den,GreeVi00,defense,0,,,,,
player,201709170den,den,GreeVi00,def_pct,0%,,,,,
player,201709170den,den,GreeVi00,special_teams,13,,,,,
player,201709170den,den,GreeVi00,st_pct,43%,,,,,
player,201709170den,den,GarcMa00,pos,G,,,,,
player,201709170den,den,GarcMa00,offense,41,,,,,
player,201709170den,den,GarcMa00,off_pct,53%,,,,,
player,201709170den,den,GarcMa00,defense,0,,,,,
player,201709170den,den,GarcMa00,def_pct,0%,,,,,
player,201709170den,den,GarcMa00,special_teams,8,,,,,
player,201709170den,den,GarcMa00,st_pct,27%,,,,,
player,201709170den,den,McKeIs00,pos,WR,,,,,
player,201709170den,den,McKeIs00,offense,30,,,,,
player,201709170den,den,McKeIs00,off_pct,39%,,,,,
player,201709170den,den,McKeIs00,defense,0,,,,,
player,201709170den,den,McKeIs00,def_pct,0%,,,,,
player,201709170den,den,McKeIs00,special_teams,9,,,,,
player,201709170den,den,McKeIs00,st_pct,30%,,,,,
player,201709170den,den,DerbA.00,pos,TE,,,,,
player,201709170den,den,DerbA.00,offense,29,,,,,
player,201709170den,den,DerbA.00,off_pct,38%,,,,,
player,201709170den,den,DerbA.00,defense,0,,,,,
player,201709170den,den,DerbA.00,def_pct,0%,,,,,
player,201709170den,den,DerbA.00,special_teams,4,,,,,
player,201709170den,den,DerbA.00,st_pct,13%,,,,,
player,201709170den,den,FowlBe00,pos,WR,,,,,
player,201709170den,den,FowlBe00,offense,23,,,,,
player,201709170den,den,FowlBe00,off_pct,30%,,,,,
player,201709170den,den,FowlBe00,defense,0,,,,,
player,201709170den,den,FowlBe00,def_pct,0%,,,,,
player,201709170den,den,FowlBe00,special_teams,5,,,,,
player,201709170den,den,FowlBe00,st_pct,17%,,,,,
player,201709170den,den,HeueJe00,pos,TE,,,,,
player,201709170den,den,HeueJe00,offense,23,,,,,
player,201709170den,den,HeueJe00,off_pct,30%,,,,,
player,201709170den,den,HeueJe00,defense,0,,,,,
player,201709170den,den,HeueJe00,def_pct,0%,,,,,
player,201709170den,den,HeueJe00,special_teams,5,,,,,
player,201709170den,den,HeueJe00,st_pct,17%,,,,,
player,201709170den,den,CharJa00,pos,RB,,,,,
player,201709170den,den,CharJa00,offense,20,,,,,
player,201709170den,den,CharJa00,off_pct,26%,,,,,
player,201709170den,den,CharJa00,defense,0,,,,,
player,201709170den,den,CharJa00,def_pct,0%,,,,,
player,201709170den,den,CharJa00,special_teams,0,,,,,
player,201709170den,den,CharJa00,st_pct,0%,,,,,
player,201709170den,den,LatiCo00,pos,WR,,,,,
player,201709170den,den,LatiCo00,offense,14,,,,,
player,201709170den,den,LatiCo00,off_pct,18%,,,,,
player,201709170den,den,LatiCo00,defense,0,,,,,
player,201709170den,den,LatiCo00,def_pct,0%,,,,,
player,201709170den,den,LatiCo00,special_teams,17,,,,,
player,201709170den,den,LatiCo00,st_pct,57%,,,,,
player,201709170den,den,JanoAn00,pos,FB,,,,,
player,201709170den,den,JanoAn00,offense,7,,,,,
player,201709170den,den,JanoAn00,off_pct,9%,,,,,
player,201709170den,den,JanoAn00,defense,0,,,,,
player,201709170den,den,JanoAn00,def_pct,0%,,,,,
player,201709170den,den,JanoAn00,special_teams,17,,,,,
player,201709170den,den,JanoAn00,st_pct,57%,,,,,
player,201709170den,den,McGoCo00,pos,C,,,,,
player,201709170den,den,McGoCo00,offense,5,,,,,
player,201709170den,den,McGoCo00,off_pct,6%,,,,,
player,201709170den,den,McGoCo00,defense,0,,,,,
player,201709170den,den,McGoCo00,def_pct,0%,,,,,
player,201709170den,den,McGoCo00,special_teams,0,,,,,
player,201709170den,den,McGoCo00,st_pct,0%,,,,,
player,201709170den,den,StepDo00,pos,T,,,,,
player,201709170den,den,StepDo00,offense,2,,,,,
player,201709170den,den,StepDo00,off_pct,3%,,,,,
player,201709170den,den,StepDo00,defense,0,,,,,
player,201709170den,den,StepDo00,def_pct,0%,,,,,
player,201709170den,den,StepDo00,special_teams,3,,,,,
player,201709170den,den,StepDo00,st_pct,10%,,,,,
player,201709170den,den,SimmJu00,pos,SS,,,,,
player,201709170den,den,SimmJu00,offense,0,,,,,
player,201709170den,den,SimmJu00,off_pct,0%,,,,,
player,201709170den,den,SimmJu00,defense,70,,,,,
player,201709170den,den,SimmJu00,def_pct,99%,,,,,
player,201709170den,den,SimmJu00,special_teams,15,,,,,
player,201709170den,den,SimmJu00,st_pct,50%,,,,,
player,201709170den,den,TaliAq99,pos,CB,,,,,
player,201709170den,den,TaliAq99,offense,0,,,,,
player,201709170den,den,TaliAq99,off_pct,0%,,,,,
player,201709170den,den,TaliAq99,defense,69,,,,,
player,201709170den,den,TaliAq99,def_pct,97%,,,,,
player,201709170den,den,TaliAq99,special_teams,3,,,,,
player,201709170den,den,TaliAq99,st_pct,10%,,,,,
player,201709170den,den,HarrCh01,pos,CB,,,,,
player,201709170den,den,HarrCh01,offense,0,,,,,
player,201709170den,den,HarrCh01,off_pct,0%,,,,,
player,201709170den,den,HarrCh01,defense,69,,,,,
player,201709170den,den,HarrCh01,def_pct,97%,,,,,
player,201709170den,den,HarrCh01,special_teams,1,,,,,
player,201709170den,den,HarrCh01,st_pct,3%,,,,,
player,201709170den,den,StewDa00,pos,FS,,,,,
player,201709170den,den,StewDa00,offense,0,,,,,
player,201709170den,den,StewDa00,off_pct,0%,,,,,
player,201709170den,den,StewDa00,defense,63,,,,,
player,201709170den,den,StewDa00,def_pct,89%,,,,,
player,201709170den,den,StewDa00,special_teams,1,,,,,
player,201709170den,den,StewDa00,st_pct,3%,,,,,
player,201709170den,den,RobyBr00,pos,CB,,,,,
player,201709170den,den,RobyBr00,offense,0,,,,,
player,201709170den,den,RobyBr00,off_pct,0%,,,,,
player,201709170den,den,RobyBr00,defense,62,,,,,
player,201709170den,den,RobyBr00,def_pct,87%,,,,,
player,201709170den,den,RobyBr00,special_teams,13,,,,,
player,201709170den,den,RobyBr00,st_pct,43%,,,,,
player,201709170den,den,BarrSh00,pos,LB,,,,,
player,201709170den,den,BarrSh00,offense,0,,,,,
player,201709170den,den,BarrSh00,off_pct,0%,,,,,
player,201709170den,den,BarrSh00,defense,62,,,,,
player,201709170den,den,BarrSh00,def_pct,87%,,,,,
player,201709170den,den,BarrSh00,special_teams,5,,,,,
player,201709170den,den,BarrSh00,st_pct,17%,,,,,
player,201709170den,den,MillVo00,pos,LB,,,,,
player,201709170den,den,MillVo00,offense,0,,,,,
player,201709170den,den,MillVo00,off_pct,0%,,,,,
player,201709170den,den,MillVo00,defense,57,,,,,
player,201709170den,den,MillVo00,def_pct,80%,,,,,
player,201709170den,den,MillVo00,special_teams,3,,,,,
player,201709170den,den,MillVo00,st_pct,10%,,,,,
player,201709170den,den,MarsBr01,pos,LB,,,,,
player,201709170den,den,MarsBr01,offense,0,,,,,
player,201709170den,den,MarsBr01,off_pct,0%,,,,,
player,201709170den,den,MarsBr01,defense,55,,,,,
player,201709170den,den,MarsBr01,def_pct,77%,,,,,
player,201709170den,den,MarsBr01,special_teams,1,,,,,
player,201709170den,den,MarsBr01,st_pct,3%,,,,,
player,201709170den,den,ParkWi01,pos,FS,,,,,
player,201709170den,den,ParkWi01,offense,0,,,,,
player,201709170den,den,ParkWi01,off_pct,0%,,,,,
player,201709170den,den,ParkWi01,defense,53,,,,,
player,201709170den,den,ParkWi01,def_pct,75%,,,,,
player,201709170den,den,ParkWi01,special_teams,20,,,,,
player,201709170den,den,ParkWi01,st_pct,67%,,,,,
player,201709170den,den,WolfDe00,pos,DE,,,,,
player,201709170den,den,WolfDe00,offense,0,,,,,
player,201709170den,den,WolfDe00,off_pct,0%,,,,,
player,201709170den,den,WolfDe00,defense,52,,,,,
player,201709170den,den,WolfDe00,def_pct,73%,,,,,
player,201709170den,den,WolfDe00,special_teams,4,,,,,
player,201709170den,den,WolfDe00,st_pct,13%,,,,,
player,201709170den,den,GotsAd00,pos,DE,,,,,
player,201709170den,den,GotsAd00,offense,0,,,,,
player,201709170den,den,GotsAd00,off_pct,0%,,,,,
player,201709170den,den,GotsAd00,defense,44,,,,,
player,201709170den,den,GotsAd00,def_pct,62%,,,,,
player,201709170den,den,GotsAd00,special_teams,3,,,,,
player,201709170den,den,GotsAd00,st_pct,10%,,,,,
player,201709170den,den,HarrSh00,pos,DE,,,,,
player,201709170den,den,HarrSh00,offense,0,,,,,
player,201709170den,den,HarrSh00,off_pct,0%,,,,,
player,201709170den,den,HarrSh00,defense,33,,,,,
player,201709170den,den,HarrSh00,def_pct,46%,,,,,
player,201709170den,den,HarrSh00,special_teams,4,,,,,
player,201709170den,den,HarrSh00,st_pct,13%,,,,,
player,201709170den,den,PekoDo20,pos,NT,,,,,
player,201709170den,den,PekoDo20,offense,0,,,,,
player,201709170den,den,PekoDo20,off_pct,0%,,,,,
player,201709170den,den,PekoDo20,defense,19,,,,,
player,201709170den,den,PekoDo20,def_pct,27%,,,,,
player,201709170den,den,PekoDo20,special_teams,10,,,,,
player,201709170den,den,PekoDo20,st_pct,33%,,,,,
player,201709170den,den,EdebKa00,pos,LB,,,,,
player,201709170den,den,EdebKa00,offense,0,,,,,
player,201709170den,den,EdebKa00,off_pct,0%,,,,,
player,201709170den,den,EdebKa00,defense,19,,,,,
player,201709170den,den,EdebKa00,def_pct,27%,,,,,
player,201709170den,den,EdebKa00,special_teams,7,,,,,
player,201709170den,den,EdebKa00,st_pct,23%,,,,,
player,201709170den,den,NelsCo00,pos,LB,,,,,
player,201709170den,den,NelsCo00,offense,0,,,,,
player,201709170den,den,NelsCo00,off_pct,0%,,,,,
player,201709170den,den,NelsCo00,defense,16,,,,,
player,201709170den,den,NelsCo00,def_pct,23%,,,,,
player,201709170den,den,NelsCo00,special_teams,21,,,,,
player,201709170den,den,NelsCo00,st_pct,70%,,,,,
player,201709170den,den,DaviTo01,pos,LB,,,,,
player,201709170den,den,DaviTo01,offense,0,,,,,
player,201709170den,den,DaviTo01,off_pct,0%,,,,,
player,201709170den,den,DaviTo01,defense,16,,,,,
player,201709170den,den,DaviTo01,def_pct,23%,,,,,
player,201709170den,den,DaviTo01,special_teams,2,,,,,
player,201709170den,den,DaviTo01,st_pct,7%,,,,,
player,201709170den,den,WalkDe03,pos,LB,,,,,
player,201709170den,den,WalkDe03,offense,0,,,,,
player,201709170den,den,WalkDe03,off_pct,0%,,,,,
player,201709170den,den,WalkDe03,defense,9,,,,,
player,201709170den,den,WalkDe03,def_pct,13%,,,,,
player,201709170den,den,WalkDe03,special_teams,0,,,,,
player,201709170den,den,WalkDe03,st_pct,0%,,,,,
player,201709170den,den,PekoKy00,pos,DT,,,,,
player,201709170den,den,PekoKy00,offense,0,,,,,
player,201709170den,den,PekoKy00,off_pct,0%,,,,,
player,201709170den,den,PekoKy00,defense,7,,,,,
player,201709170den,den,PekoKy00,def_pct,10%,,,,,
player,201709170den,den,PekoKy00,special_teams,1,,,,,
player,201709170den,den,PekoKy00,st_pct,3%,,,,,
player,201709170den,den,DossLo00,pos,CB,,,,,
player,201709170den,den,DossLo00,offense,0,,,,,
player,201709170den,den,DossLo00,off_pct,0%,,,,,
player,201709170den,den,DossLo00,defense,5,,,,,
player,201709170den,den,DossLo00,def_pct,7%,,,,,
player,201709170den,den,DossLo00,special_teams,19,,,,,
player,201709170den,den,DossLo00,st_pct,63%,,,,,
player,201709170den,den,CartJa02,pos,SS,,,,,
player,201709170den,den,CartJa02,offense,0,,,,,
player,201709170den,den,CartJa02,off_pct,0%,,,,,
player,201709170den,den,CartJa02,defense,1,,,,,
player,201709170den,den,CartJa02,def_pct,1%,,,,,
player,201709170den,den,CartJa02,special_teams,19,,,,,
player,201709170den,den,CartJa02,st_pct,63%,,,,,
player,201709170den,den,AndeZa01,pos,LB,,,,,
player,201709170den,den,AndeZa01,offense,0,,,,,
player,201709170den,den,AndeZa01,off_pct,0%,,,,,
player,201709170den,den,AndeZa01,defense,0,,,,,
player,201709170den,den,AndeZa01,def_pct,0%,,,,,
player,201709170den,den,AndeZa01,special_teams,17,,,,,
player,201709170den,den,AndeZa01,st_pct,57%,,,,,
player,201709170den,den,McMaBr01,pos,K,,,,,
player,201709170den,den,McMaBr01,offense,0,,,,,
player,201709170den,den,McMaBr01,off_pct,0%,,,,,
player,201709170den,den,McMaBr01,defense,0,,,,,
player,201709170den,den,McMaBr01,def_pct,0%,,,,,
player,201709170den,den,McMaBr01,special_teams,15,,,,,
player,201709170den,den,McMaBr01,st_pct,50%,,,,,
player,201709170den,den,HendDe01,pos,RB,,,,,
player,201709170den,den,HendDe01,offense,0,,,,,
player,201709170den,den,HendDe01,off_pct,0%,,,,,
player,201709170den,den,HendDe01,defense,0,,,,,
player,201709170den,den,HendDe01,def_pct,0%,,,,,
player,201709170den,den,HendDe01,special_teams,14,,,,,
player,201709170den,den,HendDe01,st_pct,47%,,,,,
player,201709170den,den,DixoRi00,pos,P,,,,,
player,201709170den,den,DixoRi00,offense,0,,,,,
player,201709170den,den,DixoRi00,off_pct,0%,,,,,
player,201709170den,den,DixoRi00,defense,0,,,,,
player,201709170den,den,DixoRi00,def_pct,0%,,,,,
player,201709170den,den,DixoRi00,special_teams,11,,,,,
player,201709170den,den,DixoRi00,st_pct,37%,,,,,
player,201709170den,den,KreiCa00,pos,LS,,,,,
player,201709170den,den,KreiCa00,offense,0,,,,,
player,201709170den,den,KreiCa00,off_pct,0%,,,,,
player,201709170den,den,KreiCa00,defense,0,,,,,
player,201709170den,den,KreiCa00,def_pct,0%,,,,,
player,201709170den,den,KreiCa00,special_teams,11,,,,,
player,201709170den,den,KreiCa00,st_pct,37%,,,,,
player,201709170den,dal,CollLa01,pos,T,,,,,
player,201709170den,dal,CollLa01,offense,71,,,,,
player,201709170den,dal,CollLa01,off_pct,100%,,,,,
player,201709170den,dal,CollLa01,defense,0,,,,,
player,201709170den,dal,CollLa01,def_pct,0%,,,,,
player,201709170den,dal,CollLa01,special_teams,3,,,,,
player,201709170den,dal,CollLa01,st_pct,10%,,,,,
player,201709170den,dal,WittJa00,pos,TE,,,,,
player,201709170den,dal,WittJa00,offense,71,,,,,
player,201709170den,dal,WittJa00,off_pct,100%,,,,,
player,201709170den,dal,WittJa00,defense,0,,,,,
player,201709170den,dal,WittJa00,def_pct,0%,,,,,
player,201709170den,dal,WittJa00,special_teams,3,,,,,
player,201709170den,dal,WittJa00,st_pct,10%,,,,,
player,201709170den,dal,FredTr00,pos,C,,,,,
player,201709170den,dal,FredTr00,offense,71,,,,,
player,201709170den,dal,FredTr00,off_pct,100%,,,,,
player,201709170den,dal,FredTr00,defense,0,,,,,
player,201709170den,dal,FredTr00,def_pct,0%,,,,,
player,201709170den,dal,FredTr00,special_teams,3,,,,,
player,201709170den,dal,FredTr00,st_pct,10%,,,,,
player,201709170den,dal,GreeCh02,pos,G,,,,,
player,201709170den,dal,GreeCh02,offense,71,,,,,
player,201709170den,dal,GreeCh02,off_pct,100%,,,,,
player,201709170den,dal,GreeCh02,defense,0,,,,,
player,201709170den,dal,GreeCh02,def_pct,0%,,,,,
player,201709170den,dal,GreeCh02,special_teams,3,,,,,
player,201709170den,dal,GreeCh02,st_pct,10%,,,,,
player,201709170den,dal,MartZa00,pos,G,,,,,
player,201709170den,dal,MartZa00,offense,71,,,,,
player,201709170den,dal,MartZa00,off_pct,100%,,,,,
player,201709170den,dal,MartZa00,defense,0,,,,,
player,201709170den,dal,MartZa00,def_pct,0%,,,,,
player,201709170den,dal,MartZa00,special_teams,3,,,,,
player,201709170den,dal,MartZa00,st_pct,10%,,,,,
player,201709170den,dal,SmitTy00,pos,T,,,,,
player,201709170den,dal,SmitTy00,offense,71,,,,,
player,201709170den,dal,SmitTy00,off_pct,100%,,,,,
player,201709170den,dal,SmitTy00,defense,0,,,,,
player,201709170den,dal,SmitTy00,def_pct,0%,,,,,
player,201709170den,dal,SmitTy00,special_teams,3,,,,,
player,201709170den,dal,SmitTy00,st_pct,10%,,,,,
player,201709170den,dal,PresDa01,pos,QB,,,,,
player,201709170den,dal,PresDa01,offense,71,,,,,
player,201709170den,dal,PresDa01,off_pct,100%,,,,,
player,201709170den,dal,PresDa01,defense,0,,,,,
player,201709170den,dal,PresDa01,def_pct,0%,,,,,
player,201709170den,dal,PresDa01,special_teams,0,,,,,
player,201709170den,dal,PresDa01,st_pct,0%,,,,,
player,201709170den,dal,BryaDe01,pos,WR,,,,,
player,201709170den,dal,BryaDe01,offense,66,,,,,
player,201709170den,dal,BryaDe01,off_pct,93%,,,,,
player,201709170den,dal,BryaDe01,defense,0,,,,,
player,201709170den,dal,BryaDe01,def_pct,0%,,,,,
player,201709170den,dal,BryaDe01,special_teams,0,,,,,
player,201709170den,dal,BryaDe01,st_pct,0%,,,,,
player,201709170den,dal,ElliEz00,pos,RB,,,,,
player,201709170den,dal,ElliEz00,offense,63,,,,,
player,201709170den,dal,ElliEz00,off_pct,89%,,,,,
player,201709170den,dal,ElliEz00,defense,0,,,,,
player,201709170den,dal,ElliEz00,def_pct,0%,,,,,
player,201709170den,dal,ElliEz00,special_teams,0,,,,,
player,201709170den,dal,ElliEz00,st_pct,0%,,,,,
player,201709170den,dal,BeasCo00,pos,WR,,,,,
player,201709170den,dal,BeasCo00,offense,57,,,,,
player,201709170den,dal,BeasCo00,off_pct,80%,,,,,
player,201709170den,dal,BeasCo00,defense,0,,,,,
player,201709170den,dal,BeasCo00,def_pct,0%,,,,,
player,201709170den,dal,BeasCo00,special_teams,0,,,,,
player,201709170den,dal,BeasCo00,st_pct,0%,,,,,
player,201709170den,dal,WillTe01,pos,WR,,,,,
player,201709170den,dal,WillTe01,offense,49,,,,,
player,201709170den,dal,WillTe01,off_pct,69%,,,,,
player,201709170den,dal,WillTe01,defense,0,,,,,
player,201709170den,dal,WillTe01,def_pct,0%,,,,,
player,201709170den,dal,WillTe01,special_teams,0,,,,,
player,201709170den,dal,WillTe01,st_pct,0%,,,,,
player,201709170den,dal,ButlBr00,pos,WR,,,,,
player,201709170den,dal,ButlBr00,offense,22,,,,,
player,201709170den,dal,ButlBr00,off_pct,31%,,,,,
player,201709170den,dal,ButlBr00,defense,0,,,,,
player,201709170den,dal,ButlBr00,def_pct,0%,,,,,
player,201709170den,dal,ButlBr00,special_teams,2,,,,,
player,201709170den,dal,ButlBr00,st_pct,7%,,,,,
player,201709170den,dal,HannJa00,pos,TE,,,,,
player,201709170den,dal,HannJa00,offense,9,,,,,
player,201709170den,dal,HannJa00,off_pct,13%,,,,,
player,201709170den,dal,HannJa00,defense,0,,,,,
player,201709170den,dal,HannJa00,def_pct,0%,,,,,
player,201709170den,dal,HannJa00,special_teams,16,,,,,
player,201709170den,dal,HannJa00,st_pct,53%,,,,,
player,201709170den,dal,SwitRy00,pos,WR,,,,,
player,201709170den,dal,SwitRy00,offense,6,,,,,
player,201709170den,dal,SwitRy00,off_pct,8%,,,,,
player,201709170den,dal,SwitRy00,defense,0,,,,,
player,201709170den,dal,SwitRy00,def_pct,0%,,,,,
player,201709170den,dal,SwitRy00,special_teams,10,,,,,
player,201709170den,dal,SwitRy00,st_pct,33%,,,,,
player,201709170den,dal,BrowNo00,pos,WR,,,,,
player,201709170den,dal,BrowNo00,offense,5,,,,,
player,201709170den,dal,BrowNo00,off_pct,7%,,,,,
player,201709170den,dal,BrowNo00,defense,0,,,,,
player,201709170den,dal,BrowNo00,def_pct,0%,,,,,
player,201709170den,dal,BrowNo00,special_teams,11,,,,,
player,201709170den,dal,BrowNo00,st_pct,37%,,,,,
player,201709170den,dal,SmitRo06,pos,FB,,,,,
player,201709170den,dal,SmitRo06,offense,4,,,,,
player,201709170den,dal,SmitRo06,off_pct,6%,,,,,
player,201709170den,dal,SmitRo06,defense,0,,,,,
player,201709170den,dal,SmitRo06,def_pct,0%,,,,,
player,201709170den,dal,SmitRo06,special_teams,19,,,,,
player,201709170den,dal,SmitRo06,st_pct,63%,,,,,
player,201709170den,dal,SmitKe03,pos,FB,,,,,
player,201709170den,dal,SmitKe03,offense,2,,,,,
player,201709170den,dal,SmitKe03,off_pct,3%,,,,,
player,201709170den,dal,SmitKe03,defense,0,,,,,
player,201709170den,dal,SmitKe03,def_pct,0%,,,,,
player,201709170den,dal,SmitKe03,special_teams,14,,,,,
player,201709170den,dal,SmitKe03,st_pct,47%,,,,,
player,201709170den,dal,MorrAl00,pos,RB,,,,,
player,201709170den,dal,MorrAl00,offense,1,,,,,
player,201709170den,dal,MorrAl00,off_pct,1%,,,,,
player,201709170den,dal,MorrAl00,defense,0,,,,,
player,201709170den,dal,MorrAl00,def_pct,0%,,,,,
player,201709170den,dal,MorrAl00,special_teams,0,,,,,
player,201709170den,dal,MorrAl00,st_pct,0%,,,,,
player,201709170den,dal,BrowAn02,pos,CB,,,,,
player,201709170den,dal,BrowAn02,offense,0,,,,,
player,201709170den,dal,BrowAn02,off_pct,0%,,,,,
player,201709170den,dal,BrowAn02,defense,77,,,,,
player,201709170den,dal,BrowAn02,def_pct,100%,,,,,
player,201709170den,dal,BrowAn02,special_teams,15,,,,,
player,201709170den,dal,BrowAn02,st_pct,50%,,,,,
player,201709170den,dal,LeexSe99,pos,LB,,,,,
