game,2017,13,20171203,201712030rai,nyg,"New York Giants",17,rai,"Oakland Raiders",24
player,201712030rai,rai,MackKh00,off_pct,0%,,,,,
player,201712030rai,rai,MackKh00,defense,51,,,,,
player,201712030rai,rai,MackKh00,def_pct,82%,,,,,
player,201712030rai,rai,MackKh00,special_teams,3,,,,,
player,201712030rai,rai,MackKh00,st_pct,11%,,,,,
player,201712030rai,rai,IrviBr00,pos,LB,,,,,
player,201712030rai,rai,IrviBr00,offense,0,,,,,
player,201712030rai,rai,IrviBr00,off_pct,0%,,,,,
player,201712030rai,rai,IrviBr00,defense,50,,,,,
player,201712030rai,rai,IrviBr00,def_pct,81%,,,,,
player,201712030rai,rai,IrviBr00,special_teams,0,,,,,
player,201712030rai,rai,IrviBr00,st_pct,0%,,,,,
player,201712030rai,rai,McDoDe02,pos,CB,,,,,
player,201712030rai,rai,McDoDe02,offense,0,,,,,
player,201712030rai,rai,McDoDe02,off_pct,0%,,,,,
player,201712030rai,rai,McDoDe02,defense,43,,,,,
player,201712030rai,rai,McDoDe02,def_pct,69%,,,,,
player,201712030rai,rai,McDoDe02,special_teams,4,,,,,
player,201712030rai,rai,McDoDe02,st_pct,14%,,,,,
player,201712030rai,rai,AutrDe00,pos,DE,,,,,
player,201712030rai,rai,AutrDe00,offense,0,,,,,
player,201712030rai,rai,AutrDe00,off_pct,0%,,,,,
player,201712030rai,rai,AutrDe00,defense,39,,,,,
player,201712030rai,rai,AutrDe00,def_pct,63%,,,,,
player,201712030rai,rai,AutrDe00,special_teams,3,,,,,
player,201712030rai,rai,AutrDe00,st_pct,11%,,,,,
player,201712030rai,rai,EdwaMa01,pos,DE,,,,,
player,201712030rai,rai,EdwaMa01,offense,0,,,,,
player,201712030rai,rai,EdwaMa01,off_pct,0%,,,,,
player,201712030rai,rai,EdwaMa01,defense,35,,,,,
player,201712030rai,rai,EdwaMa01,def_pct,56%,,,,,
player,201712030rai,rai,EdwaMa01,special_teams,3,,,,,
player,201712030rai,rai,EdwaMa01,st_pct,11%,,,,,
player,201712030rai,rai,VandEd00,pos,DT,,,,,
player,201712030rai,rai,VandEd00,offense,0,,,,,
player,201712030rai,rai,VandEd00,off_pct,0%,,,,,
player,201712030rai,rai,VandEd00,defense,32,,,,,
player,201712030rai,rai,VandEd00,def_pct,52%,,,,,
player,201712030rai,rai,VandEd00,special_teams,3,,,,,
player,201712030rai,rai,VandEd00,st_pct,11%,,,,,
player,201712030rai,rai,HestTr00,pos,DT,,,,,
player,201712030rai,rai,HestTr00,offense,0,,,,,
player,201712030rai,rai,HestTr00,off_pct,0%,,,,,
player,201712030rai,rai,HestTr00,defense,22,,,,,
player,201712030rai,rai,HestTr00,def_pct,35%,,,,,
player,201712030rai,rai,HestTr00,special_teams,3,,,,,
player,201712030rai,rai,HestTr00,st_pct,11%,,,,,
player,201712030rai,rai,ElliJu01,pos,NT,,,,,
player,201712030rai,rai,ElliJu01,offense,0,,,,,
player,201712030rai,rai,ElliJu01,off_pct,0%,,,,,
player,201712030rai,rai,ElliJu01,defense,17,,,,,
player,201712030rai,rai,ElliJu01,def_pct,27%,,,,,
player,201712030rai,rai,ElliJu01,special_teams,4,,,,,
player,201712030rai,rai,ElliJu01,st_pct,14%,,,,,
player,201712030rai,rai,CalhSh00,pos,LB,,,,,
player,201712030rai,rai,CalhSh00,offense,0,,,,,
player,201712030rai,rai,CalhSh00,off_pct,0%,,,,,
player,201712030rai,rai,CalhSh00,defense,13,,,,,
player,201712030rai,rai,CalhSh00,def_pct,21%,,,,,
player,201712030rai,rai,CalhSh00,special_teams,12,,,,,
player,201712030rai,rai,CalhSh00,st_pct,43%,,,,,
player,201712030rai,rai,CowsJa00,pos,LB,,,,,
player,201712030rai,rai,CowsJa00,offense,0,,,,,
player,201712030rai,rai,CowsJa00,off_pct,0%,,,,,
player,201712030rai,rai,CowsJa00,defense,10,,,,,
player,201712030rai,rai,CowsJa00,def_pct,16%,,,,,
player,201712030rai,rai,CowsJa00,special_teams,14,,,,,
player,201712030rai,rai,CowsJa00,st_pct,50%,,,,,
player,201712030rai,rai,LuanSh00,pos,FS,,,,,
player,201712030rai,rai,LuanSh00,offense,0,,,,,
player,201712030rai,rai,LuanSh00,off_pct,0%,,,,,
player,201712030rai,rai,LuanSh00,defense,4,,,,,
player,201712030rai,rai,LuanSh00,def_pct,6%,,,,,
player,201712030rai,rai,LuanSh00,special_teams,16,,,,,
player,201712030rai,rai,LuanSh00,st_pct,57%,,,,,
player,201712030rai,rai,McGiKe00,pos,FS,,,,,
player,201712030rai,rai,McGiKe00,offense,0,,,,,
player,201712030rai,rai,McGiKe00,off_pct,0%,,,,,
player,201712030rai,rai,McGiKe00,defense,3,,,,,
player,201712030rai,rai,McGiKe00,def_pct,5%,,,,,
player,201712030rai,rai,McGiKe00,special_teams,23,,,,,
player,201712030rai,rai,McGiKe00,st_pct,82%,,,,,
player,201712030rai,rai,LeexMa01,pos,LB,,,,,
player,201712030rai,rai,LeexMa01,offense,0,,,,,
player,201712030rai,rai,LeexMa01,off_pct,0%,,,,,
player,201712030rai,rai,LeexMa01,defense,1,,,,,
player,201712030rai,rai,LeexMa01,def_pct,2%,,,,,
player,201712030rai,rai,LeexMa01,special_teams,21,,,,,
player,201712030rai,rai,LeexMa01,st_pct,75%,,,,,
player,201712030rai,rai,WoodXa01,pos,LB,,,,,
player,201712030rai,rai,WoodXa01,offense,0,,,,,
player,201712030rai,rai,WoodXa01,off_pct,0%,,,,,
player,201712030rai,rai,WoodXa01,defense,1,,,,,
player,201712030rai,rai,WoodXa01,def_pct,2%,,,,,
player,201712030rai,rai,WoodXa01,special_teams,20,,,,,
player,201712030rai,rai,WoodXa01,st_pct,71%,,,,,
player,201712030rai,rai,HarrEr00,pos,SS,,,,,
player,201712030rai,rai,HarrEr00,offense,0,,,,,
player,201712030rai,rai,HarrEr00,off_pct,0%,,,,,
player,201712030rai,rai,HarrEr00,defense,0,,,,,
player,201712030rai,rai,HarrEr00,def_pct,0%,,,,,
player,201712030rai,rai,HarrEr00,special_teams,21,,,,,
player,201712030rai,rai,HarrEr00,st_pct,75%,,,,,
player,201712030rai,rai,MeliOb00,pos,DB,,,,,
player,201712030rai,rai,MeliOb00,offense,0,,,,,
player,201712030rai,rai,MeliOb00,off_pct,0%,,,,,
player,201712030rai,rai,MeliOb00,defense,0,,,,,
player,201712030rai,rai,MeliOb00,def_pct,0%,,,,,
player,201712030rai,rai,MeliOb00,special_teams,13,,,,,
player,201712030rai,rai,MeliOb00,st_pct,46%,,,,,
player,201712030rai,rai,CondJo20,pos,LS,,,,,
player,201712030rai,rai,CondJo20,offense,0,,,,,
player,201712030rai,rai,CondJo20,off_pct,0%,,,,,
player,201712030rai,rai,CondJo20,defense,0,,,,,
player,201712030rai,rai,CondJo20,def_pct,0%,,,,,
player,201712030rai,rai,CondJo20,special_teams,9,,,,,
player,201712030rai,rai,CondJo20,st_pct,32%,,,,,
player,201712030rai,rai,KingMa00,pos,P,,,,,
player,201712030rai,rai,KingMa00,offense,0,,,,,
player,201712030rai,rai,KingMa00,off_pct,0%,,,,,
player,201712030rai,rai,KingMa00,defense,0,,,,,
player,201712030rai,rai,KingMa00,def_pct,0%,,,,,
player,201712030rai,rai,KingMa00,special_teams,9,,,,,
player,201712030rai,rai,KingMa00,st_pct,32%,,,,,
player,201712030rai,rai,TaveGi00,pos,K,,,,,
player,201712030rai,rai,TaveGi00,offense,0,,,,,
player,201712030rai,rai,TaveGi00,off_pct,0%,,,,,
player,201712030rai,rai,TaveGi00,defense,0,,,,,
player,201712030rai,rai,TaveGi00,def_pct,0%,,,,,
player,201712030rai,rai,TaveGi00,special_teams,9,,,,,
player,201712030rai,rai,TaveGi00,st_pct,32%,,,,,
player,201712030rai,rai,FeliJo00,pos,G,,,,,
player,201712030rai,rai,FeliJo00,offense,0,,,,,
player,201712030rai,rai,FeliJo00,off_pct,0%,,,,,
player,201712030rai,rai,FeliJo00,defense,0,,,,,
player,201712030rai,rai,FeliJo00,def_pct,0%,,,,,
player,201712030rai,rai,FeliJo00,special_teams,7,,,,,
player,201712030rai,rai,FeliJo00,st_pct,25%,,,,,
player,201712030rai,nyg,HalaJo00,pos,G,,,,,
player,201712030rai,nyg,HalaJo00,offense,62,,,,,
player,201712030rai,nyg,HalaJo00,off_pct,100%,,,,,
player,201712030rai,nyg,HalaJo00,defense,0,,,,,
player,201712030rai,nyg,HalaJo00,def_pct,0%,,,,,
player,201712030rai,nyg,HalaJo00,special_teams,3,,,,,
player,201712030rai,nyg,HalaJo00,st_pct,11%,,,,,
player,201712030rai,nyg,FlowEr00,pos,T,,,,,
player,201712030rai,nyg,FlowEr00,offense,62,,,,,
player,201712030rai,nyg,FlowEr00,off_pct,100%,,,,,
player,201712030rai,nyg,FlowEr00,defense,0,,,,,
player,201712030rai,nyg,FlowEr00,def_pct,0%,,,,,
player,201712030rai,nyg,FlowEr00,special_teams,3,,,,,
player,201712030rai,nyg,FlowEr00,st_pct,11%,,,,,
player,201712030rai,nyg,JerrJo20,pos,G,,,,,
player,201712030rai,nyg,JerrJo20,offense,62,,,,,
player,201712030rai,nyg,JerrJo20,off_pct,100%,,,,,
player,201712030rai,nyg,JerrJo20,defense,0,,,,,
player,201712030rai,nyg,JerrJo20,def_pct,0%,,,,,
player,201712030rai,nyg,JerrJo20,special_teams,3,,,,,
player,201712030rai,nyg,JerrJo20,st_pct,11%,,,,,
player,201712030rai,nyg,JoneBr04,pos,C,,,,,
player,201712030rai,nyg,JoneBr04,offense,62,,,,,
player,201712030rai,nyg,JoneBr04,off_pct,100%,,,,,
player,201712030rai,nyg,JoneBr04,defense,0,,,,,
player,201712030rai,nyg,JoneBr04,def_pct,0%,,,,,
player,201712030rai,nyg,JoneBr04,special_teams,2,,,,,
player,201712030rai,nyg,JoneBr04,st_pct,7%,,,,,
player,201712030rai,nyg,SmitGe00,pos,QB,,,,,
player,201712030rai,nyg,SmitGe00,offense,62,,,,,
player,201712030rai,nyg,SmitGe00,off_pct,100%,,,,,
player,201712030rai,nyg,SmitGe00,defense,0,,,,,
player,201712030rai,nyg,SmitGe00,def_pct,0%,,,,,
player,201712030rai,nyg,SmitGe00,special_teams,0,,,,,
player,201712030rai,nyg,SmitGe00,st_pct,0%,,,,,
player,201712030rai,nyg,ShepSt00,pos,WR,,,,,
player,201712030rai,nyg,ShepSt00,offense,61,,,,,
player,201712030rai,nyg,ShepSt00,off_pct,98%,,,,,
player,201712030rai,nyg,ShepSt00,defense,0,,,,,
player,201712030rai,nyg,ShepSt00,def_pct,0%,,,,,
player,201712030rai,nyg,ShepSt00,special_teams,0,,,,,
player,201712030rai,nyg,ShepSt00,st_pct,0%,,,,,
player,201712030rai,nyg,EngrEv00,pos,TE,,,,,
player,201712030rai,nyg,EngrEv00,offense,53,,,,,
player,201712030rai,nyg,EngrEv00,off_pct,85%,,,,,
player,201712030rai,nyg,EngrEv00,defense,0,,,,,
player,201712030rai,nyg,EngrEv00,def_pct,0%,,,,,
player,201712030rai,nyg,EngrEv00,special_teams,3,,,,,
player,201712030rai,nyg,EngrEv00,st_pct,11%,,,,,
player,201712030rai,nyg,LewiRo03,pos,WR,,,,,
player,201712030rai,nyg,LewiRo03,offense,51,,,,,
player,201712030rai,nyg,LewiRo03,off_pct,82%,,,,,
player,201712030rai,nyg,LewiRo03,defense,0,,,,,
player,201712030rai,nyg,LewiRo03,def_pct,0%,,,,,
player,201712030rai,nyg,LewiRo03,special_teams,0,,,,,
player,201712030rai,nyg,LewiRo03,st_pct,0%,,,,,
player,201712030rai,nyg,WheeCh00,pos,T,,,,,
player,201712030rai,nyg,WheeCh00,offense,45,,,,,
player,201712030rai,nyg,WheeCh00,off_pct,73%,,,,,
player,201712030rai,nyg,WheeCh00,defense,0,,,,,
player,201712030rai,nyg,WheeCh00,def_pct,0%,,,,,
player,201712030rai,nyg,WheeCh00,special_teams,1,,,,,
player,201712030rai,nyg,WheeCh00,st_pct,4%,,,,,
player,201712030rai,nyg,KingTa00,pos,WR,,,,,
player,201712030rai,nyg,KingTa00,offense,37,,,,,
player,201712030rai,nyg,KingTa00,off_pct,60%,,,,,
player,201712030rai,nyg,KingTa00,defense,0,,,,,
player,201712030rai,nyg,KingTa00,def_pct,0%,,,,,
player,201712030rai,nyg,KingTa00,special_teams,0,,,,,
player,201712030rai,nyg,KingTa00,st_pct,0%,,,,,
player,201712030rai,nyg,ElliRh00,pos,TE,,,,,
player,201712030rai,nyg,ElliRh00,offense,32,,,,,
player,201712030rai,nyg,ElliRh00,off_pct,52%,,,,,
player,201712030rai,nyg,ElliRh00,defense,0,,,,,
player,201712030rai,nyg,ElliRh00,def_pct,0%,,,,,
player,201712030rai,nyg,ElliRh00,special_teams,15,,,,,
player,201712030rai,nyg,ElliRh00,st_pct,54%,,,,,
player,201712030rai,nyg,VereSh00,pos,RB,,,,,
player,201712030rai,nyg,VereSh00,offense,22,,,,,
player,201712030rai,nyg,VereSh00,off_pct,35%,,,,,
player,201712030rai,nyg,VereSh00,defense,0,,,,,
player,201712030rai,nyg,VereSh00,def_pct,0%,,,,,
player,201712030rai,nyg,VereSh00,special_teams,5,,,,,
player,201712030rai,nyg,VereSh00,st_pct,18%,,,,,
player,201712030rai,nyg,DarkOr00,pos,RB,,,,,
player,201712030rai,nyg,DarkOr00,offense,22,,,,,
player,201712030rai,nyg,DarkOr00,off_pct,35%,,,,,
player,201712030rai,nyg,DarkOr00,defense,0,,,,,
player,201712030rai,nyg,DarkOr00,def_pct,0%,,,,,
player,201712030rai,nyg,DarkOr00,special_teams,0,,,,,
player,201712030rai,nyg,DarkOr00,st_pct,0%,,,,,
player,201712030rai,nyg,HartBo00,pos,T,,,,,
player,201712030rai,nyg,HartBo00,offense,17,,,,,
player,201712030rai,nyg,HartBo00,off_pct,27%,,,,,
player,201712030rai,nyg,HartBo00,defense,0,,,,,
player,201712030rai,nyg,HartBo00,def_pct,0%,,,,,
player,201712030rai,nyg,HartBo00,special_teams,0,,,,,
player,201712030rai,nyg,HartBo00,st_pct,0%,,,,,
player,201712030rai,nyg,GallWa00,pos,RB,,,,,
player,201712030rai,nyg,GallWa00,offense,14,,,,,
player,201712030rai,nyg,GallWa00,off_pct,23%,,,,,
player,201712030rai,nyg,GallWa00,defense,0,,,,,
player,201712030rai,nyg,GallWa00,def_pct,0%,,,,,
player,201712030rai,nyg,GallWa00,special_teams,18,,,,,
player,201712030rai,nyg,GallWa00,st_pct,64%,,,,,
player,201712030rai,nyg,AdamJe01,pos,TE,,,,,
player,201712030rai,nyg,AdamJe01,offense,7,,,,,
player,201712030rai,nyg,AdamJe01,off_pct,11%,,,,,
player,201712030rai,nyg,AdamJe01,defense,0,,,,,
player,201712030rai,nyg,AdamJe01,def_pct,0%,,,,,
player,201712030rai,nyg,AdamJe01,special_teams,16,,,,,
player,201712030rai,nyg,AdamJe01,st_pct,57%,,,,,
player,201712030rai,nyg,SmitSh02,pos,FB,,,,,
player,201712030rai,nyg,SmitSh02,offense,6,,,,,
player,201712030rai,nyg,SmitSh02,off_pct,10%,,,,,
player,201712030rai,nyg,SmitSh02,defense,0,,,,,
player,201712030rai,nyg,SmitSh02,def_pct,0%,,,,,
player,201712030rai,nyg,SmitSh02,special_teams,21,,,,,
player,201712030rai,nyg,SmitSh02,st_pct,75%,,,,,
player,201712030rai,nyg,PerkPa00,pos,RB,,,,,
player,201712030rai,nyg,PerkPa00,offense,4,,,,,
player,201712030rai,nyg,PerkPa00,off_pct,6%,,,,,
player,201712030rai,nyg,PerkPa00,defense,0,,,,,
player,201712030rai,nyg,PerkPa00,def_pct,0%,,,,,
player,201712030rai,nyg,PerkPa00,special_teams,12,,,,,
player,201712030rai,nyg,PerkPa00,st_pct,43%,,,,,
player,201712030rai,nyg,ThomRo04,pos,DT,,,,,
player,201712030rai,nyg,ThomRo04,offense,1,,,,,
player,201712030rai,nyg,ThomRo04,off_pct,2%,,,,,
player,201712030rai,nyg,ThomRo04,defense,11,,,,,
player,201712030rai,nyg,ThomRo04,def_pct,17%,,,,,
player,201712030rai,nyg,ThomRo04,special_teams,4,,,,,
player,201712030rai,nyg,ThomRo04,st_pct,14%,,,,,
player,201712030rai,nyg,CollLa00,pos,SS,,,,,
player,201712030rai,nyg,CollLa00,offense,0,,,,,
player,201712030rai,nyg,CollLa00,off_pct,0%,,,,,
player,201712030rai,nyg,CollLa00,defense,65,,,,,
player,201712030rai,nyg,CollLa00,def_pct,100%,,,,,
player,201712030rai,nyg,CollLa00,special_teams,7,,,,,
player,201712030rai,nyg,CollLa00,st_pct,25%,,,,,
player,201712030rai,nyg,CockRo00,pos,CB,,,,,
player,201712030rai,nyg,CockRo00,offense,0,,,,,
player,201712030rai,nyg,CockRo00,off_pct,0%,,,,,
player,201712030rai,nyg,CockRo00,defense,65,,,,,
player,201712030rai,nyg,CockRo00,def_pct,100%,,,,,
player,201712030rai,nyg,CockRo00,special_teams,4,,,,,
player,201712030rai,nyg,CockRo00,st_pct,14%,,,,,
player,201712030rai,nyg,VernOl00,pos,DE,,,,,
player,201712030rai,nyg,VernOl00,offense,0,,,,,
player,201712030rai,nyg,VernOl00,off_pct,0%,,,,,
player,201712030rai,nyg,VernOl00,defense,65,,,,,
player,201712030rai,nyg,VernOl00,def_pct,100%,,,,,
player,201712030rai,nyg,VernOl00,special_teams,4,,,,,
player,201712030rai,nyg,VernOl00,st_pct,14%,,,,,
player,201712030rai,nyg,ThomDa05,pos,FS,,,,,
player,201712030rai,nyg,ThomDa05,offense,0,,,,,
player,201712030rai,nyg,ThomDa05,off_pct,0%,,,,,
player,201712030rai,nyg,ThomDa05,defense,65,,,,,
player,201712030rai,nyg,ThomDa05,def_pct,100%,,,,,
player,201712030rai,nyg,ThomDa05,special_teams,1,,,,,
player,201712030rai,nyg,ThomDa05,st_pct,4%,,,,,
player,201712030rai,nyg,DixoBr00,pos,CB,,,,,
player,201712030rai,nyg,DixoBr00,offense,0,,,,,
player,201712030rai,nyg,DixoBr00,off_pct,0%,,,,,
player,201712030rai,nyg,DixoBr00,defense,64,,,,,
player,201712030rai,nyg,DixoBr00,def_pct,98%,,,,,
player,201712030rai,nyg,DixoBr00,special_teams,4,,,,,
player,201712030rai,nyg,DixoBr00,st_pct,14%,,,,,
player,201712030rai,nyg,PierJa99,pos,DE,,,,,
player,201712030rai,nyg,PierJa99,offense,0,,,,,
player,201712030rai,nyg,PierJa99,off_pct,0%,,,,,
player,201712030rai,nyg,PierJa99,defense,63,,,,,
player,201712030rai,nyg,PierJa99,def_pct,97%,,,,,
player,201712030rai,nyg,PierJa99,special_teams,2,,,,,
player,201712030rai,nyg,PierJa99,st_pct,7%,,,,,
player,201712030rai,nyg,ShepKe00,pos,LB,,,,,
player,201712030rai,nyg,ShepKe00,offense,0,,,,,
player,201712030rai,nyg,ShepKe00,off_pct,0%,,,,,
player,201712030rai,nyg,ShepKe00,defense,54,,,,,
player,201712030rai,nyg,ShepKe00,def_pct,83%,,,,,
player,201712030rai,nyg,ShepKe00,special_teams,0,,,,,
player,201712030rai,nyg,ShepKe00,st_pct,0%,,,,,
player,201712030rai,nyg,KennDe00,pos,LB,,,,,
player,201712030rai,nyg,KennDe00,offense,0,,,,,
player,201712030rai,nyg,KennDe00,off_pct,0%,,,,,
player,201712030rai,nyg,KennDe00,defense,46,,,,,
player,201712030rai,nyg,KennDe00,def_pct,71%,,,,,
player,201712030rai,nyg,KennDe00,special_teams,4,,,,,
player,201712030rai,nyg,KennDe00,st_pct,14%,,,,,
player,201712030rai,nyg,RodgDo99,pos,CB,,,,,
player,201712030rai,nyg,RodgDo99,offense,0,,,,,
player,201712030rai,nyg,RodgDo99,off_pct,0%,,,,,
player,201712030rai,nyg,RodgDo99,defense,41,,,,,
player,201712030rai,nyg,RodgDo99,def_pct,63%,,,,,
player,201712030rai,nyg,RodgDo99,special_teams,7,,,,,
player,201712030rai,nyg,RodgDo99,st_pct,25%,,,,,
player,201712030rai,nyg,TomlDa00,pos,DT,,,,,
player,201712030rai,nyg,TomlDa00,offense,0,,,,,
player,201712030rai,nyg,TomlDa00,off_pct,0%,,,,,
player,201712030rai,nyg,TomlDa00,defense,36,,,,,
player,201712030rai,nyg,TomlDa00,def_pct,55%,,,,,
player,201712030rai,nyg,TomlDa00,special_teams,6,,,,,
player,201712030rai,nyg,TomlDa00,st_pct,21%,,,,,
player,201712030rai,nyg,HarrDa03,pos,DT,,,,,
player,201712030rai,nyg,HarrDa03,offense,0,,,,,
player,201712030rai,nyg,HarrDa03,off_pct,0%,,,,,
player,201712030rai,nyg,HarrDa03,defense,35,,,,,
player,201712030rai,nyg,HarrDa03,def_pct,54%,,,,,
player,201712030rai,nyg,HarrDa03,special_teams,0,,,,,
player,201712030rai,nyg,HarrDa03,st_pct,0%,,,,,
player,201712030rai,nyg,MunsCa00,pos,LB,,,,,
player,201712030rai,nyg,MunsCa00,offense,0,,,,,
player,201712030rai,nyg,MunsCa00,off_pct,0%,,,,,
player,201712030rai,nyg,MunsCa00,defense,32,,,,,
player,201712030rai,nyg,MunsCa00,def_pct,49%,,,,,
player,201712030rai,nyg,MunsCa00,special_teams,15,,,,,
player,201712030rai,nyg,MunsCa00,st_pct,54%,,,,,
player,201712030rai,nyg,GoodB.00,pos,LB,,,,,
player,201712030rai,nyg,GoodB.00,offense,0,,,,,
player,201712030rai,nyg,GoodB.00,off_pct,0%,,,,,
player,201712030rai,nyg,GoodB.00,defense,31,,,,,
player,201712030rai,nyg,GoodB.00,def_pct,48%,,,,,
player,201712030rai,nyg,GoodB.00,special_teams,0,,,,,
player,201712030rai,nyg,GoodB.00,st_pct,0%,,,,,
player,201712030rai,nyg,BromJa00,pos,DT,,,,,
player,201712030rai,nyg,BromJa00,offense,0,,,,,
player,201712030rai,nyg,BromJa00,off_pct,0%,,,,,
player,201712030rai,nyg,BromJa00,defense,25,,,,,
player,201712030rai,nyg,BromJa00,def_pct,38%,,,,,
player,201712030rai,nyg,BromJa00,special_teams,1,,,,,
player,201712030rai,nyg,BromJa00,st_pct,4%,,,,,
player,201712030rai,nyg,MorrDa01,pos,CB,,,,,
player,201712030rai,nyg,MorrDa01,offense,0,,,,,
player,201712030rai,nyg,MorrDa01,off_pct,0%,,,,,
player,201712030rai,nyg,MorrDa01,defense,11,,,,,
player,201712030rai,nyg,MorrDa01,def_pct,17%,,,,,
player,201712030rai,nyg,MorrDa01,special_teams,9,,,,,
player,201712030rai,nyg,MorrDa01,st_pct,32%,,,,,
player,201712030rai,nyg,MossAv00,pos,DE,,,,,
player,201712030rai,nyg,MossAv00,offense,0,,,,,
player,201712030rai,nyg,MossAv00,off_pct,0%,,,,,
player,201712030rai,nyg,MossAv00,defense,3,,,,,
player,201712030rai,nyg,MossAv00,def_pct,5%,,,,,
player,201712030rai,nyg,MossAv00,special_teams,0,,,,,
player,201712030rai,nyg,MossAv00,st_pct,0%,,,,,
player,201712030rai,nyg,WynnKe00,pos,DE,,,,,
player,201712030rai,nyg,WynnKe00,offense,0,,,,,
player,201712030rai,nyg,WynnKe00,off_pct,0%,,,,,
player,201712030rai,nyg,WynnKe00,defense,2,,,,,
player,201712030rai,nyg,WynnKe00,def_pct,3%,,,,,
player,201712030rai,nyg,WynnKe00,special_teams,8,,,,,
player,201712030rai,nyg,WynnKe00,st_pct,29%,,,,,
player,201712030rai,nyg,AdamAn00,pos,FS,,,,,
player,201712030rai,nyg,AdamAn00,offense,0,,,,,
player,201712030rai,nyg,AdamAn00,off_pct,0%,,,,,
player,201712030rai,nyg,AdamAn00,defense,1,,,,,
player,201712030rai,nyg,AdamAn00,def_pct,2%,,,,,
player,201712030rai,nyg,AdamAn00,special_teams,24,,,,,
player,201712030rai,nyg,AdamAn00,st_pct,86%,,,,,
player,201712030rai,nyg,ArmsRa01,pos,LB,,,,,
player,201712030rai,nyg,ArmsRa01,offense,0,,,,,
player,201712030rai,nyg,ArmsRa01,off_pct,0%,,,,,
player,201712030rai,nyg,ArmsRa01,defense,0,,,,,
player,201712030rai,nyg,ArmsRa01,def_pct,0%,,,,,
player,201712030rai,nyg,ArmsRa01,special_teams,21,,,,,
player,201712030rai,nyg,ArmsRa01,st_pct,75%,,,,,
player,201712030rai,nyg,BerhNa00,pos,SS,,,,,
player,201712030rai,nyg,BerhNa00,offense,0,,,,,
player,201712030rai,nyg,BerhNa00,off_pct,0%,,,,,
player,201712030rai,nyg,BerhNa00,defense,0,,,,,
player,201712030rai,nyg,BerhNa00,def_pct,0%,,,,,
player,201712030rai,nyg,BerhNa00,special_teams,20,,,,,
player,201712030rai,nyg,BerhNa00,st_pct,71%,,,,,
player,201712030rai,nyg,AyerAk00,pos,LB,,,,,
player,201712030rai,nyg,AyerAk00,offense,0,,,,,
player,201712030rai,nyg,AyerAk00,off_pct,0%,,,,,
player,201712030rai,nyg,AyerAk00,defense,0,,,,,
player,201712030rai,nyg,AyerAk00,def_pct,0%,,,,,
player,201712030rai,nyg,AyerAk00,special_teams,18,,,,,
player,201712030rai,nyg,AyerAk00,st_pct,64%,,,,,
player,201712030rai,nyg,RaymKa00,pos,WR,,,,,
player,201712030rai,nyg,RaymKa00,offense,0,,,,,
player,201712030rai,nyg,RaymKa00,off_pct,0%,,,,,
player,201712030rai,nyg,RaymKa00,defense,0,,,,,
player,201712030rai,nyg,RaymKa00,def_pct,0%,,,,,
player,201712030rai,nyg,RaymKa00,special_teams,17,,,,,
player,201712030rai,nyg,RaymKa00,st_pct,61%,,,,,
player,201712030rai,nyg,WingBr00,pos,P,,,,,
player,201712030rai,nyg,WingBr00,offense,0,,,,,
player,201712030rai,nyg,WingBr00,off_pct,0%,,,,,
player,201712030rai,nyg,WingBr00,defense,0,,,,,
player,201712030rai,nyg,WingBr00,def_pct,0%,,,,,
player,201712030rai,nyg,WingBr00,special_teams,10,,,,,
player,201712030rai,nyg,WingBr00,st_pct,36%,,,,,
player,201712030rai,nyg,DeOsZa99,pos,LS,,,,,
player,201712030rai,nyg,DeOsZa99,offense,0,,,,,
player,201712030rai,nyg,DeOsZa99,off_pct,0%,,,,,
player,201712030rai,nyg,DeOsZa99,defense,0,,,,,
player,201712030rai,nyg,DeOsZa99,def_pct,0%,,,,,
player,201712030rai,nyg,DeOsZa99,special_teams,10,,,,,
player,201712030rai,nyg,DeOsZa99,st_pct,36%,,,,,
player,201712030rai,nyg,RosaAl00,pos,K,,,,,
player,201712030rai,nyg,RosaAl00,offense,0,,,,,
player,201712030rai,nyg,RosaAl00,off_pct,0%,,,,,
player,201712030rai,nyg,RosaAl00,defense,0,,,,,
player,201712030rai,nyg,RosaAl00,def_pct,0%,,,,,
player,201712030rai,nyg,RosaAl00,special_teams,7,,,,,
player,201712030rai,nyg,RosaAl00,st_pct,25%,,,,,
player,201712030rai,nyg,GrecJo20,pos,G,,,,,
player,201712030rai,nyg,GrecJo20,offense,0,,,,,
player,201712030rai,nyg,GrecJo20,off_pct,0%,,,,,
player,201712030rai,nyg,GrecJo20,defense,0,,,,,
player,201712030rai,nyg,GrecJo20,def_pct,0%,,,,,
player,201712030rai,nyg,GrecJo20,special_teams,3,,,,,
player,201712030rai,nyg,GrecJo20,st_pct,11%,,,,,
