game,2017,14,20171210,201712100sdg,was,"Washington Redskins",13,sdg,"Los Angeles Chargers",30
player,201712100sdg,sdg,DzubNi00,def_int_long,0,,,,,
player,201712100sdg,sdg,DzubNi00,pass_defended,0,,,,,
player,201712100sdg,sdg,DzubNi00,sacks,0.0,,,,,
player,201712100sdg,sdg,DzubNi00,tackles_combined,3,,,,,
player,201712100sdg,sdg,DzubNi00,tackles_solo,3,,,,,
player,201712100sdg,sdg,DzubNi00,tackles_assists,0,,,,,
player,201712100sdg,sdg,DzubNi00,tackles_loss,0,,,,,
player,201712100sdg,sdg,DzubNi00,qb_hits,0,,,,,
player,201712100sdg,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,PaleTe00,def_int,0,,,,,
player,201712100sdg,sdg,PaleTe00,def_int_yds,0,,,,,
player,201712100sdg,sdg,PaleTe00,def_int_td,0,,,,,
player,201712100sdg,sdg,PaleTe00,def_int_long,0,,,,,
player,201712100sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201712100sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201712100sdg,sdg,PaleTe00,tackles_combined,3,,,,,
player,201712100sdg,sdg,PaleTe00,tackles_solo,3,,,,,
player,201712100sdg,sdg,PaleTe00,tackles_assists,0,,,,,
player,201712100sdg,sdg,PaleTe00,tackles_loss,1,,,,,
player,201712100sdg,sdg,PaleTe00,qb_hits,0,,,,,
player,201712100sdg,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,WillTr05,def_int,0,,,,,
player,201712100sdg,sdg,WillTr05,def_int_yds,0,,,,,
player,201712100sdg,sdg,WillTr05,def_int_td,0,,,,,
player,201712100sdg,sdg,WillTr05,def_int_long,0,,,,,
player,201712100sdg,sdg,WillTr05,pass_defended,1,,,,,
player,201712100sdg,sdg,WillTr05,sacks,0.0,,,,,
player,201712100sdg,sdg,WillTr05,tackles_combined,3,,,,,
player,201712100sdg,sdg,WillTr05,tackles_solo,3,,,,,
player,201712100sdg,sdg,WillTr05,tackles_assists,0,,,,,
player,201712100sdg,sdg,WillTr05,tackles_loss,0,,,,,
player,201712100sdg,sdg,WillTr05,qb_hits,0,,,,,
player,201712100sdg,sdg,WillTr05,fumbles_rec,0,,,,,
player,201712100sdg,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,WillTr05,fumbles_forced,0,,,,,
player,201712100sdg,sdg,AddaJa00,def_int,0,,,,,
player,201712100sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201712100sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201712100sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201712100sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201712100sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201712100sdg,sdg,AddaJa00,tackles_combined,2,,,,,
player,201712100sdg,sdg,AddaJa00,tackles_solo,1,,,,,
player,201712100sdg,sdg,AddaJa00,tackles_assists,1,,,,,
player,201712100sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201712100sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201712100sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,HaywCa00,def_int,0,,,,,
player,201712100sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201712100sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201712100sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201712100sdg,sdg,HaywCa00,pass_defended,1,,,,,
player,201712100sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201712100sdg,sdg,HaywCa00,tackles_combined,2,,,,,
player,201712100sdg,sdg,HaywCa00,tackles_solo,1,,,,,
player,201712100sdg,sdg,HaywCa00,tackles_assists,1,,,,,
player,201712100sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201712100sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201712100sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,McCaCh00,def_int,0,,,,,
player,201712100sdg,sdg,McCaCh00,def_int_yds,0,,,,,
player,201712100sdg,sdg,McCaCh00,def_int_td,0,,,,,
player,201712100sdg,sdg,McCaCh00,def_int_long,0,,,,,
player,201712100sdg,sdg,McCaCh00,pass_defended,0,,,,,
player,201712100sdg,sdg,McCaCh00,sacks,0.0,,,,,
player,201712100sdg,sdg,McCaCh00,tackles_combined,2,,,,,
player,201712100sdg,sdg,McCaCh00,tackles_solo,2,,,,,
player,201712100sdg,sdg,McCaCh00,tackles_assists,0,,,,,
player,201712100sdg,sdg,McCaCh00,tackles_loss,0,,,,,
player,201712100sdg,sdg,McCaCh00,qb_hits,0,,,,,
player,201712100sdg,sdg,McCaCh00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,McCaCh00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,McCaCh00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,McCaCh00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,PhilDa01,def_int,0,,,,,
player,201712100sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201712100sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201712100sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201712100sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201712100sdg,sdg,PhilDa01,sacks,0.0,,,,,
player,201712100sdg,sdg,PhilDa01,tackles_combined,2,,,,,
player,201712100sdg,sdg,PhilDa01,tackles_solo,0,,,,,
player,201712100sdg,sdg,PhilDa01,tackles_assists,2,,,,,
player,201712100sdg,sdg,PhilDa01,tackles_loss,0,,,,,
player,201712100sdg,sdg,PhilDa01,qb_hits,0,,,,,
player,201712100sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201712100sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201712100sdg,sdg,CoonTr00,def_int,0,,,,,
player,201712100sdg,sdg,CoonTr00,def_int_yds,0,,,,,
player,201712100sdg,sdg,CoonTr00,def_int_td,0,,,,,
player,201712100sdg,sdg,CoonTr00,def_int_long,0,,,,,
player,201712100sdg,sdg,CoonTr00,pass_defended,0,,,,,
player,201712100sdg,sdg,CoonTr00,sacks,0.0,,,,,
player,201712100sdg,sdg,CoonTr00,tackles_combined,1,,,,,
player,201712100sdg,sdg,CoonTr00,tackles_solo,1,,,,,
player,201712100sdg,sdg,CoonTr00,tackles_assists,0,,,,,
player,201712100sdg,sdg,CoonTr00,tackles_loss,0,,,,,
player,201712100sdg,sdg,CoonTr00,qb_hits,0,,,,,
player,201712100sdg,sdg,CoonTr00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,CoonTr00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,CoonTr00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,CoonTr00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,DaviMi03,def_int,0,,,,,
player,201712100sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201712100sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201712100sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201712100sdg,sdg,DaviMi03,pass_defended,0,,,,,
player,201712100sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201712100sdg,sdg,DaviMi03,tackles_combined,1,,,,,
player,201712100sdg,sdg,DaviMi03,tackles_solo,0,,,,,
player,201712100sdg,sdg,DaviMi03,tackles_assists,1,,,,,
player,201712100sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201712100sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201712100sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201712100sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201712100sdg,sdg,MebaBr99,def_int,0,,,,,
player,201712100sdg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201712100sdg,sdg,MebaBr99,def_int_td,0,,,,,
player,201712100sdg,sdg,MebaBr99,def_int_long,0,,,,,
player,201712100sdg,sdg,MebaBr99,pass_defended,0,,,,,
player,201712100sdg,sdg,MebaBr99,sacks,0.0,,,,,
player,201712100sdg,sdg,MebaBr99,tackles_combined,1,,,,,
player,201712100sdg,sdg,MebaBr99,tackles_solo,0,,,,,
player,201712100sdg,sdg,MebaBr99,tackles_assists,1,,,,,
player,201712100sdg,sdg,MebaBr99,tackles_loss,0,,,,,
player,201712100sdg,sdg,MebaBr99,qb_hits,0,,,,,
player,201712100sdg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201712100sdg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201712100sdg,sdg,WillAn00,def_int,0,,,,,
player,201712100sdg,sdg,WillAn00,def_int_yds,0,,,,,
player,201712100sdg,sdg,WillAn00,def_int_td,0,,,,,
player,201712100sdg,sdg,WillAn00,def_int_long,0,,,,,
player,201712100sdg,sdg,WillAn00,pass_defended,0,,,,,
player,201712100sdg,sdg,WillAn00,sacks,0.0,,,,,
player,201712100sdg,sdg,WillAn00,tackles_combined,1,,,,,
player,201712100sdg,sdg,WillAn00,tackles_solo,0,,,,,
player,201712100sdg,sdg,WillAn00,tackles_assists,1,,,,,
player,201712100sdg,sdg,WillAn00,tackles_loss,0,,,,,
player,201712100sdg,sdg,WillAn00,qb_hits,0,,,,,
player,201712100sdg,sdg,WillAn00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,WillAn00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,WillAn00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,WillAn00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,JenkRa00,def_int,0,,,,,
player,201712100sdg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201712100sdg,sdg,JenkRa00,def_int_td,0,,,,,
player,201712100sdg,sdg,JenkRa00,def_int_long,0,,,,,
player,201712100sdg,sdg,JenkRa00,pass_defended,1,,,,,
player,201712100sdg,sdg,JenkRa00,sacks,0.0,,,,,
player,201712100sdg,sdg,JenkRa00,tackles_combined,0,,,,,
player,201712100sdg,sdg,JenkRa00,tackles_solo,0,,,,,
player,201712100sdg,sdg,JenkRa00,tackles_assists,0,,,,,
player,201712100sdg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201712100sdg,sdg,JenkRa00,qb_hits,0,,,,,
player,201712100sdg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,SquaDa00,def_int,0,,,,,
player,201712100sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201712100sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201712100sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201712100sdg,sdg,SquaDa00,pass_defended,1,,,,,
player,201712100sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201712100sdg,sdg,SquaDa00,tackles_combined,0,,,,,
player,201712100sdg,sdg,SquaDa00,tackles_solo,0,,,,,
player,201712100sdg,sdg,SquaDa00,tackles_assists,0,,,,,
player,201712100sdg,sdg,SquaDa00,tackles_loss,0,,,,,
player,201712100sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201712100sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201712100sdg,was,CrowJa00,kick_ret,0,,,,,
player,201712100sdg,was,CrowJa00,kick_ret_yds,0,,,,,
player,201712100sdg,was,CrowJa00,kick_ret_yds_per_ret,,,,,,
player,201712100sdg,was,CrowJa00,kick_ret_td,0,,,,,
player,201712100sdg,was,CrowJa00,kick_ret_long,0,,,,,
player,201712100sdg,was,CrowJa00,punt_ret,3,,,,,
player,201712100sdg,was,CrowJa00,punt_ret_yds,12,,,,,
player,201712100sdg,was,CrowJa00,punt_ret_yds_per_ret,4.0,,,,,
player,201712100sdg,was,CrowJa00,punt_ret_td,0,,,,,
player,201712100sdg,was,CrowJa00,punt_ret_long,10,,,,,
player,201712100sdg,was,BreeBa00,kick_ret,4,,,,,
player,201712100sdg,was,BreeBa00,kick_ret_yds,88,,,,,
player,201712100sdg,was,BreeBa00,kick_ret_yds_per_ret,22.0,,,,,
player,201712100sdg,was,BreeBa00,kick_ret_td,0,,,,,
player,201712100sdg,was,BreeBa00,kick_ret_long,35,,,,,
player,201712100sdg,was,BreeBa00,punt_ret,0,,,,,
player,201712100sdg,was,BreeBa00,punt_ret_yds,0,,,,,
player,201712100sdg,was,BreeBa00,punt_ret_yds_per_ret,,,,,,
player,201712100sdg,was,BreeBa00,punt_ret_td,0,,,,,
player,201712100sdg,was,BreeBa00,punt_ret_long,0,,,,,
player,201712100sdg,was,MarsBy01,kick_ret,1,,,,,
player,201712100sdg,was,MarsBy01,kick_ret_yds,22,,,,,
player,201712100sdg,was,MarsBy01,kick_ret_yds_per_ret,22.0,,,,,
player,201712100sdg,was,MarsBy01,kick_ret_td,0,,,,,
player,201712100sdg,was,MarsBy01,kick_ret_long,22,,,,,
player,201712100sdg,was,MarsBy01,punt_ret,0,,,,,
player,201712100sdg,was,MarsBy01,punt_ret_yds,0,,,,,
player,201712100sdg,was,MarsBy01,punt_ret_yds_per_ret,,,,,,
player,201712100sdg,was,MarsBy01,punt_ret_td,0,,,,,
player,201712100sdg,was,MarsBy01,punt_ret_long,0,,,,,
player,201712100sdg,was,PaulNi00,kick_ret,1,,,,,
player,201712100sdg,was,PaulNi00,kick_ret_yds,18,,,,,
player,201712100sdg,was,PaulNi00,kick_ret_yds_per_ret,18.0,,,,,
player,201712100sdg,was,PaulNi00,kick_ret_td,0,,,,,
player,201712100sdg,was,PaulNi00,kick_ret_long,18,,,,,
player,201712100sdg,was,PaulNi00,punt_ret,0,,,,,
player,201712100sdg,was,PaulNi00,punt_ret_yds,0,,,,,
player,201712100sdg,was,PaulNi00,punt_ret_yds_per_ret,,,,,,
player,201712100sdg,was,PaulNi00,punt_ret_td,0,,,,,
player,201712100sdg,was,PaulNi00,punt_ret_long,0,,,,,
player,201712100sdg,sdg,BenjTr00,kick_ret,0,,,,,
player,201712100sdg,sdg,BenjTr00,kick_ret_yds,0,,,,,
player,201712100sdg,sdg,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201712100sdg,sdg,BenjTr00,kick_ret_td,0,,,,,
player,201712100sdg,sdg,BenjTr00,kick_ret_long,0,,,,,
player,201712100sdg,sdg,BenjTr00,punt_ret,2,,,,,
player,201712100sdg,sdg,BenjTr00,punt_ret_yds,47,,,,,
player,201712100sdg,sdg,BenjTr00,punt_ret_yds_per_ret,23.5,,,,,
player,201712100sdg,sdg,BenjTr00,punt_ret_td,0,,,,,
player,201712100sdg,sdg,BenjTr00,punt_ret_long,47,,,,,
player,201712100sdg,sdg,KingDe01,kick_ret,1,,,,,
player,201712100sdg,sdg,KingDe01,kick_ret_yds,20,,,,,
player,201712100sdg,sdg,KingDe01,kick_ret_yds_per_ret,20.0,,,,,
player,201712100sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201712100sdg,sdg,KingDe01,kick_ret_long,20,,,,,
player,201712100sdg,sdg,KingDe01,punt_ret,0,,,,,
player,201712100sdg,sdg,KingDe01,punt_ret_yds,0,,,,,
player,201712100sdg,sdg,KingDe01,punt_ret_yds_per_ret,,,,,,
player,201712100sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201712100sdg,sdg,KingDe01,punt_ret_long,0,,,,,
player,201712100sdg,was,RoseNi00,xpm,1,,,,,
player,201712100sdg,was,RoseNi00,xpa,2,,,,,
player,201712100sdg,was,RoseNi00,fgm,,,,,,
player,201712100sdg,was,RoseNi00,fga,,,,,,
player,201712100sdg,was,RoseNi00,punt,0,,,,,
player,201712100sdg,was,RoseNi00,punt_yds,0,,,,,
player,201712100sdg,was,RoseNi00,punt_yds_per_punt,,,,,,
player,201712100sdg,was,RoseNi00,punt_long,0,,,,,
player,201712100sdg,was,WayxTr00,xpm,,,,,,
player,201712100sdg,was,WayxTr00,xpa,,,,,,
player,201712100sdg,was,WayxTr00,fgm,,,,,,
player,201712100sdg,was,WayxTr00,fga,,,,,,
player,201712100sdg,was,WayxTr00,punt,8,,,,,
player,201712100sdg,was,WayxTr00,punt_yds,345,,,,,
player,201712100sdg,was,WayxTr00,punt_yds_per_punt,43.1,,,,,
player,201712100sdg,was,WayxTr00,punt_long,56,,,,,
player,201712100sdg,sdg,CoonTr00,xpm,3,,,,,
player,201712100sdg,sdg,CoonTr00,xpa,3,,,,,
player,201712100sdg,sdg,CoonTr00,fgm,3,,,,,
player,201712100sdg,sdg,CoonTr00,fga,3,,,,,
player,201712100sdg,sdg,CoonTr00,punt,0,,,,,
player,201712100sdg,sdg,CoonTr00,punt_yds,0,,,,,
player,201712100sdg,sdg,CoonTr00,punt_yds_per_punt,,,,,,
player,201712100sdg,sdg,CoonTr00,punt_long,0,,,,,
player,201712100sdg,sdg,KaseDr00,xpm,,,,,,
player,201712100sdg,sdg,KaseDr00,xpa,,,,,,
player,201712100sdg,sdg,KaseDr00,fgm,,,,,,
player,201712100sdg,sdg,KaseDr00,fga,,,,,,
player,201712100sdg,sdg,KaseDr00,punt,5,,,,,
player,201712100sdg,sdg,KaseDr00,punt_yds,264,,,,,
player,201712100sdg,sdg,KaseDr00,punt_yds_per_punt,52.8,,,,,
player,201712100sdg,sdg,KaseDr00,punt_long,61,,,,,
player,201712100sdg,sdg,WiggKe00,pos,G,,,,,
player,201712100sdg,sdg,WiggKe00,offense,72,,,,,
player,201712100sdg,sdg,WiggKe00,off_pct,100%,,,,,
player,201712100sdg,sdg,WiggKe00,defense,0,,,,,
player,201712100sdg,sdg,WiggKe00,def_pct,0%,,,,,
player,201712100sdg,sdg,WiggKe00,special_teams,6,,,,,
player,201712100sdg,sdg,WiggKe00,st_pct,19%,,,,,
player,201712100sdg,sdg,FeenDa00,pos,G,,,,,
player,201712100sdg,sdg,FeenDa00,offense,72,,,,,
player,201712100sdg,sdg,FeenDa00,off_pct,100%,,,,,
player,201712100sdg,sdg,FeenDa00,defense,0,,,,,
player,201712100sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201712100sdg,sdg,FeenDa00,special_teams,6,,,,,
player,201712100sdg,sdg,FeenDa00,st_pct,19%,,,,,
player,201712100sdg,sdg,PullSp00,pos,C,,,,,
player,201712100sdg,sdg,PullSp00,offense,72,,,,,
player,201712100sdg,sdg,PullSp00,off_pct,100%,,,,,
player,201712100sdg,sdg,PullSp00,defense,0,,,,,
player,201712100sdg,sdg,PullSp00,def_pct,0%,,,,,
player,201712100sdg,sdg,PullSp00,special_teams,0,,,,,
player,201712100sdg,sdg,PullSp00,st_pct,0%,,,,,
player,201712100sdg,sdg,BarkJo00,pos,T,,,,,
player,201712100sdg,sdg,BarkJo00,offense,63,,,,,
player,201712100sdg,sdg,BarkJo00,off_pct,88%,,,,,
player,201712100sdg,sdg,BarkJo00,defense,0,,,,,
player,201712100sdg,sdg,BarkJo00,def_pct,0%,,,,,
player,201712100sdg,sdg,BarkJo00,special_teams,6,,,,,
player,201712100sdg,sdg,BarkJo00,st_pct,19%,,,,,
player,201712100sdg,sdg,OkunRu20,pos,T,,,,,
player,201712100sdg,sdg,OkunRu20,offense,59,,,,,
player,201712100sdg,sdg,OkunRu20,off_pct,82%,,,,,
player,201712100sdg,sdg,OkunRu20,defense,0,,,,,
player,201712100sdg,sdg,OkunRu20,def_pct,0%,,,,,
player,201712100sdg,sdg,OkunRu20,special_teams,3,,,,,
player,201712100sdg,sdg,OkunRu20,st_pct,10%,,,,,
player,201712100sdg,sdg,RivePh00,pos,QB,,,,,
player,201712100sdg,sdg,RivePh00,offense,57,,,,,
player,201712100sdg,sdg,RivePh00,off_pct,79%,,,,,
player,201712100sdg,sdg,RivePh00,defense,0,,,,,
player,201712100sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201712100sdg,sdg,RivePh00,special_teams,0,,,,,
player,201712100sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201712100sdg,sdg,WillTy00,pos,WR,,,,,
player,201712100sdg,sdg,WillTy00,offense,51,,,,,
player,201712100sdg,sdg,WillTy00,off_pct,71%,,,,,
player,201712100sdg,sdg,WillTy00,defense,0,,,,,
player,201712100sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201712100sdg,sdg,WillTy00,special_teams,0,,,,,
player,201712100sdg,sdg,WillTy00,st_pct,0%,,,,,
player,201712100sdg,sdg,AlleKe00,pos,WR,,,,,
player,201712100sdg,sdg,AlleKe00,offense,49,,,,,
player,201712100sdg,sdg,AlleKe00,off_pct,68%,,,,,
player,201712100sdg,sdg,AlleKe00,defense,0,,,,,
player,201712100sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201712100sdg,sdg,AlleKe00,special_teams,1,,,,,
player,201712100sdg,sdg,AlleKe00,st_pct,3%,,,,,
player,201712100sdg,sdg,GordMe00,pos,RB,,,,,
player,201712100sdg,sdg,GordMe00,offense,47,,,,,
player,201712100sdg,sdg,GordMe00,off_pct,65%,,,,,
player,201712100sdg,sdg,GordMe00,defense,0,,,,,
player,201712100sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201712100sdg,sdg,GordMe00,special_teams,0,,,,,
player,201712100sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201712100sdg,sdg,HenrHu00,pos,TE,,,,,
player,201712100sdg,sdg,HenrHu00,offense,42,,,,,
player,201712100sdg,sdg,HenrHu00,off_pct,58%,,,,,
player,201712100sdg,sdg,HenrHu00,defense,0,,,,,
player,201712100sdg,sdg,HenrHu00,def_pct,0%,,,,,
player,201712100sdg,sdg,HenrHu00,special_teams,1,,,,,
player,201712100sdg,sdg,HenrHu00,st_pct,3%,,,,,
player,201712100sdg,sdg,WillMi07,pos,WR,,,,,
player,201712100sdg,sdg,WillMi07,offense,35,,,,,
player,201712100sdg,sdg,WillMi07,off_pct,49%,,,,,
player,201712100sdg,sdg,WillMi07,defense,0,,,,,
player,201712100sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201712100sdg,sdg,WillMi07,special_teams,0,,,,,
player,201712100sdg,sdg,WillMi07,st_pct,0%,,,,,
player,201712100sdg,sdg,BenjTr00,pos,WR,,,,,
player,201712100sdg,sdg,BenjTr00,offense,33,,,,,
player,201712100sdg,sdg,BenjTr00,off_pct,46%,,,,,
player,201712100sdg,sdg,BenjTr00,defense,0,,,,,
player,201712100sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201712100sdg,sdg,BenjTr00,special_teams,8,,,,,
player,201712100sdg,sdg,BenjTr00,st_pct,26%,,,,,
player,201712100sdg,sdg,CumbJe00,pos,TE,,,,,
player,201712100sdg,sdg,CumbJe00,offense,30,,,,,
player,201712100sdg,sdg,CumbJe00,off_pct,42%,,,,,
player,201712100sdg,sdg,CumbJe00,defense,0,,,,,
player,201712100sdg,sdg,CumbJe00,def_pct,0%,,,,,
player,201712100sdg,sdg,CumbJe00,special_teams,15,,,,,
player,201712100sdg,sdg,CumbJe00,st_pct,48%,,,,,
player,201712100sdg,sdg,GateAn00,pos,TE,,,,,
player,201712100sdg,sdg,GateAn00,offense,19,,,,,
player,201712100sdg,sdg,GateAn00,off_pct,26%,,,,,
player,201712100sdg,sdg,GateAn00,defense,0,,,,,
player,201712100sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201712100sdg,sdg,GateAn00,special_teams,0,,,,,
player,201712100sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201712100sdg,sdg,EkelAu00,pos,RB,,,,,
player,201712100sdg,sdg,EkelAu00,offense,18,,,,,
player,201712100sdg,sdg,EkelAu00,off_pct,25%,,,,,
player,201712100sdg,sdg,EkelAu00,defense,0,,,,,
player,201712100sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201712100sdg,sdg,EkelAu00,special_teams,21,,,,,
player,201712100sdg,sdg,EkelAu00,st_pct,68%,,,,,
player,201712100sdg,sdg,McGrSe00,pos,TE,,,,,
player,201712100sdg,sdg,McGrSe00,offense,17,,,,,
player,201712100sdg,sdg,McGrSe00,off_pct,24%,,,,,
player,201712100sdg,sdg,McGrSe00,defense,0,,,,,
player,201712100sdg,sdg,McGrSe00,def_pct,0%,,,,,
player,201712100sdg,sdg,McGrSe00,special_teams,13,,,,,
player,201712100sdg,sdg,McGrSe00,st_pct,42%,,,,,
player,201712100sdg,sdg,ClemKe00,pos,QB,,,,,
player,201712100sdg,sdg,ClemKe00,offense,15,,,,,
player,201712100sdg,sdg,ClemKe00,off_pct,21%,,,,,
player,201712100sdg,sdg,ClemKe00,defense,0,,,,,
player,201712100sdg,sdg,ClemKe00,def_pct,0%,,,,,
player,201712100sdg,sdg,ClemKe00,special_teams,6,,,,,
player,201712100sdg,sdg,ClemKe00,st_pct,19%,,,,,
player,201712100sdg,sdg,TeviSa00,pos,T,,,,,
player,201712100sdg,sdg,TeviSa00,offense,13,,,,,
player,201712100sdg,sdg,TeviSa00,off_pct,18%,,,,,
player,201712100sdg,sdg,TeviSa00,defense,0,,,,,
player,201712100sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201712100sdg,sdg,TeviSa00,special_teams,8,,,,,
player,201712100sdg,sdg,TeviSa00,st_pct,26%,,,,,
player,201712100sdg,sdg,WattDe00,pos,FB,,,,,
player,201712100sdg,sdg,WattDe00,offense,10,,,,,
player,201712100sdg,sdg,WattDe00,off_pct,14%,,,,,
player,201712100sdg,sdg,WattDe00,defense,0,,,,,
player,201712100sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201712100sdg,sdg,WattDe00,special_teams,29,,,,,
player,201712100sdg,sdg,WattDe00,st_pct,94%,,,,,
player,201712100sdg,sdg,SchoMi00,pos,G,,,,,
player,201712100sdg,sdg,SchoMi00,offense,10,,,,,
player,201712100sdg,sdg,SchoMi00,off_pct,14%,,,,,
player,201712100sdg,sdg,SchoMi00,defense,0,,,,,
player,201712100sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201712100sdg,sdg,SchoMi00,special_teams,6,,,,,
