game,2017,2,20170917,201709170ram,was,"Washington Redskins",27,ram,"Los Angeles Rams",20
player,201709170ram,ram,SmarTa00,pos,DT,,,,,
player,201709170ram,ram,SmarTa00,offense,0,,,,,
player,201709170ram,ram,SmarTa00,off_pct,0%,,,,,
player,201709170ram,ram,SmarTa00,defense,20,,,,,
player,201709170ram,ram,SmarTa00,def_pct,28%,,,,,
player,201709170ram,ram,SmarTa00,special_teams,0,,,,,
player,201709170ram,ram,SmarTa00,st_pct,0%,,,,,
player,201709170ram,ram,DaviCo02,pos,FS,,,,,
player,201709170ram,ram,DaviCo02,offense,0,,,,,
player,201709170ram,ram,DaviCo02,off_pct,0%,,,,,
player,201709170ram,ram,DaviCo02,defense,15,,,,,
player,201709170ram,ram,DaviCo02,def_pct,21%,,,,,
player,201709170ram,ram,DaviCo02,special_teams,26,,,,,
player,201709170ram,ram,DaviCo02,st_pct,84%,,,,,
player,201709170ram,ram,EbukSa00,pos,LB,,,,,
player,201709170ram,ram,EbukSa00,offense,0,,,,,
player,201709170ram,ram,EbukSa00,off_pct,0%,,,,,
player,201709170ram,ram,EbukSa00,defense,11,,,,,
player,201709170ram,ram,EbukSa00,def_pct,15%,,,,,
player,201709170ram,ram,EbukSa00,special_teams,19,,,,,
player,201709170ram,ram,EbukSa00,st_pct,61%,,,,,
player,201709170ram,ram,CounBl00,pos,SS,,,,,
player,201709170ram,ram,CounBl00,offense,0,,,,,
player,201709170ram,ram,CounBl00,off_pct,0%,,,,,
player,201709170ram,ram,CounBl00,defense,9,,,,,
player,201709170ram,ram,CounBl00,def_pct,13%,,,,,
player,201709170ram,ram,CounBl00,special_teams,21,,,,,
player,201709170ram,ram,CounBl00,st_pct,68%,,,,,
player,201709170ram,ram,PeteKe01,pos,CB,,,,,
player,201709170ram,ram,PeteKe01,offense,0,,,,,
player,201709170ram,ram,PeteKe01,off_pct,0%,,,,,
player,201709170ram,ram,PeteKe01,defense,6,,,,,
player,201709170ram,ram,PeteKe01,def_pct,8%,,,,,
player,201709170ram,ram,PeteKe01,special_teams,16,,,,,
player,201709170ram,ram,PeteKe01,st_pct,52%,,,,,
player,201709170ram,ram,LittCo01,pos,LB,,,,,
player,201709170ram,ram,LittCo01,offense,0,,,,,
player,201709170ram,ram,LittCo01,off_pct,0%,,,,,
player,201709170ram,ram,LittCo01,defense,4,,,,,
player,201709170ram,ram,LittCo01,def_pct,6%,,,,,
player,201709170ram,ram,LittCo01,special_teams,27,,,,,
player,201709170ram,ram,LittCo01,st_pct,87%,,,,,
player,201709170ram,ram,HatfDo00,pos,CB,,,,,
player,201709170ram,ram,HatfDo00,offense,0,,,,,
player,201709170ram,ram,HatfDo00,off_pct,0%,,,,,
player,201709170ram,ram,HatfDo00,defense,0,,,,,
player,201709170ram,ram,HatfDo00,def_pct,0%,,,,,
player,201709170ram,ram,HatfDo00,special_teams,21,,,,,
player,201709170ram,ram,HatfDo00,st_pct,68%,,,,,
player,201709170ram,ram,JohnJo10,pos,SS,,,,,
player,201709170ram,ram,JohnJo10,offense,0,,,,,
player,201709170ram,ram,JohnJo10,off_pct,0%,,,,,
player,201709170ram,ram,JohnJo10,defense,0,,,,,
player,201709170ram,ram,JohnJo10,def_pct,0%,,,,,
player,201709170ram,ram,JohnJo10,special_teams,20,,,,,
player,201709170ram,ram,JohnJo10,st_pct,65%,,,,,
player,201709170ram,ram,HageBr00,pos,LB,,,,,
player,201709170ram,ram,HageBr00,offense,0,,,,,
player,201709170ram,ram,HageBr00,off_pct,0%,,,,,
player,201709170ram,ram,HageBr00,defense,0,,,,,
player,201709170ram,ram,HageBr00,def_pct,0%,,,,,
player,201709170ram,ram,HageBr00,special_teams,20,,,,,
player,201709170ram,ram,HageBr00,st_pct,65%,,,,,
player,201709170ram,ram,McQuJa00,pos,LS,,,,,
player,201709170ram,ram,McQuJa00,offense,0,,,,,
player,201709170ram,ram,McQuJa00,off_pct,0%,,,,,
player,201709170ram,ram,McQuJa00,defense,0,,,,,
player,201709170ram,ram,McQuJa00,def_pct,0%,,,,,
player,201709170ram,ram,McQuJa00,special_teams,9,,,,,
player,201709170ram,ram,McQuJa00,st_pct,29%,,,,,
player,201709170ram,ram,HekkJo00,pos,P,,,,,
player,201709170ram,ram,HekkJo00,offense,0,,,,,
player,201709170ram,ram,HekkJo00,off_pct,0%,,,,,
player,201709170ram,ram,HekkJo00,defense,0,,,,,
player,201709170ram,ram,HekkJo00,def_pct,0%,,,,,
player,201709170ram,ram,HekkJo00,special_teams,9,,,,,
player,201709170ram,ram,HekkJo00,st_pct,29%,,,,,
player,201709170ram,ram,ZuerGr00,pos,K,,,,,
player,201709170ram,ram,ZuerGr00,offense,0,,,,,
player,201709170ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201709170ram,ram,ZuerGr00,defense,0,,,,,
player,201709170ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201709170ram,ram,ZuerGr00,special_teams,9,,,,,
player,201709170ram,ram,ZuerGr00,st_pct,29%,,,,,
player,201709170ram,ram,BlytAu00,pos,C,,,,,
player,201709170ram,ram,BlytAu00,offense,0,,,,,
player,201709170ram,ram,BlytAu00,off_pct,0%,,,,,
player,201709170ram,ram,BlytAu00,defense,0,,,,,
player,201709170ram,ram,BlytAu00,def_pct,0%,,,,,
player,201709170ram,ram,BlytAu00,special_teams,4,,,,,
player,201709170ram,ram,BlytAu00,st_pct,13%,,,,,
player,201709170ram,ram,WillDa07,pos,T,,,,,
player,201709170ram,ram,WillDa07,offense,0,,,,,
player,201709170ram,ram,WillDa07,off_pct,0%,,,,,
player,201709170ram,ram,WillDa07,defense,0,,,,,
player,201709170ram,ram,WillDa07,def_pct,0%,,,,,
player,201709170ram,ram,WillDa07,special_teams,4,,,,,
player,201709170ram,ram,WillDa07,st_pct,13%,,,,,
player,201709170ram,was,LongSp00,pos,C,,,,,
player,201709170ram,was,LongSp00,offense,71,,,,,
player,201709170ram,was,LongSp00,off_pct,100%,,,,,
player,201709170ram,was,LongSp00,defense,0,,,,,
player,201709170ram,was,LongSp00,def_pct,0%,,,,,
player,201709170ram,was,LongSp00,special_teams,6,,,,,
player,201709170ram,was,LongSp00,st_pct,19%,,,,,
player,201709170ram,was,ScheBr00,pos,G,,,,,
player,201709170ram,was,ScheBr00,offense,71,,,,,
player,201709170ram,was,ScheBr00,off_pct,100%,,,,,
player,201709170ram,was,ScheBr00,defense,0,,,,,
player,201709170ram,was,ScheBr00,def_pct,0%,,,,,
player,201709170ram,was,ScheBr00,special_teams,6,,,,,
player,201709170ram,was,ScheBr00,st_pct,19%,,,,,
player,201709170ram,was,LauvSh20,pos,G,,,,,
player,201709170ram,was,LauvSh20,offense,71,,,,,
player,201709170ram,was,LauvSh20,off_pct,100%,,,,,
player,201709170ram,was,LauvSh20,defense,0,,,,,
player,201709170ram,was,LauvSh20,def_pct,0%,,,,,
player,201709170ram,was,LauvSh20,special_teams,6,,,,,
player,201709170ram,was,LauvSh20,st_pct,19%,,,,,
player,201709170ram,was,WillTr21,pos,T,,,,,
player,201709170ram,was,WillTr21,offense,71,,,,,
player,201709170ram,was,WillTr21,off_pct,100%,,,,,
player,201709170ram,was,WillTr21,defense,0,,,,,
player,201709170ram,was,WillTr21,def_pct,0%,,,,,
player,201709170ram,was,WillTr21,special_teams,0,,,,,
player,201709170ram,was,WillTr21,st_pct,0%,,,,,
player,201709170ram,was,CousKi00,pos,QB,,,,,
player,201709170ram,was,CousKi00,offense,71,,,,,
player,201709170ram,was,CousKi00,off_pct,100%,,,,,
player,201709170ram,was,CousKi00,defense,0,,,,,
player,201709170ram,was,CousKi00,def_pct,0%,,,,,
player,201709170ram,was,CousKi00,special_teams,0,,,,,
player,201709170ram,was,CousKi00,st_pct,0%,,,,,
player,201709170ram,was,MoseMo00,pos,T,,,,,
player,201709170ram,was,MoseMo00,offense,70,,,,,
player,201709170ram,was,MoseMo00,off_pct,99%,,,,,
player,201709170ram,was,MoseMo00,defense,0,,,,,
player,201709170ram,was,MoseMo00,def_pct,0%,,,,,
player,201709170ram,was,MoseMo00,special_teams,6,,,,,
player,201709170ram,was,MoseMo00,st_pct,19%,,,,,
player,201709170ram,was,DaviVe00,pos,TE,,,,,
player,201709170ram,was,DaviVe00,offense,55,,,,,
player,201709170ram,was,DaviVe00,off_pct,77%,,,,,
player,201709170ram,was,DaviVe00,defense,0,,,,,
player,201709170ram,was,DaviVe00,def_pct,0%,,,,,
player,201709170ram,was,DaviVe00,special_teams,0,,,,,
player,201709170ram,was,DaviVe00,st_pct,0%,,,,,
player,201709170ram,was,PryoTe00,pos,WR,,,,,
player,201709170ram,was,PryoTe00,offense,52,,,,,
player,201709170ram,was,PryoTe00,off_pct,73%,,,,,
player,201709170ram,was,PryoTe00,defense,0,,,,,
player,201709170ram,was,PryoTe00,def_pct,0%,,,,,
player,201709170ram,was,PryoTe00,special_teams,0,,,,,
player,201709170ram,was,PryoTe00,st_pct,0%,,,,,
player,201709170ram,was,ReedJo02,pos,TE,,,,,
player,201709170ram,was,ReedJo02,offense,40,,,,,
player,201709170ram,was,ReedJo02,off_pct,56%,,,,,
player,201709170ram,was,ReedJo02,defense,0,,,,,
player,201709170ram,was,ReedJo02,def_pct,0%,,,,,
player,201709170ram,was,ReedJo02,special_teams,0,,,,,
player,201709170ram,was,ReedJo02,st_pct,0%,,,,,
player,201709170ram,was,CrowJa00,pos,WR,,,,,
player,201709170ram,was,CrowJa00,offense,38,,,,,
player,201709170ram,was,CrowJa00,off_pct,54%,,,,,
player,201709170ram,was,CrowJa00,defense,0,,,,,
player,201709170ram,was,CrowJa00,def_pct,0%,,,,,
player,201709170ram,was,CrowJa00,special_teams,5,,,,,
player,201709170ram,was,CrowJa00,st_pct,16%,,,,,
player,201709170ram,was,PaulNi00,pos,TE,,,,,
player,201709170ram,was,PaulNi00,offense,36,,,,,
player,201709170ram,was,PaulNi00,off_pct,51%,,,,,
player,201709170ram,was,PaulNi00,defense,0,,,,,
player,201709170ram,was,PaulNi00,def_pct,0%,,,,,
player,201709170ram,was,PaulNi00,special_teams,19,,,,,
player,201709170ram,was,PaulNi00,st_pct,61%,,,,,
player,201709170ram,was,GranRy01,pos,WR,,,,,
player,201709170ram,was,GranRy01,offense,30,,,,,
player,201709170ram,was,GranRy01,off_pct,42%,,,,,
player,201709170ram,was,GranRy01,defense,0,,,,,
player,201709170ram,was,GranRy01,def_pct,0%,,,,,
player,201709170ram,was,GranRy01,special_teams,1,,,,,
player,201709170ram,was,GranRy01,st_pct,3%,,,,,
player,201709170ram,was,ThomCh03,pos,RB,,,,,
player,201709170ram,was,ThomCh03,offense,29,,,,,
player,201709170ram,was,ThomCh03,off_pct,41%,,,,,
player,201709170ram,was,ThomCh03,defense,0,,,,,
player,201709170ram,was,ThomCh03,def_pct,0%,,,,,
player,201709170ram,was,ThomCh03,special_teams,4,,,,,
player,201709170ram,was,ThomCh03,st_pct,13%,,,,,
player,201709170ram,was,DoctJo00,pos,WR,,,,,
player,201709170ram,was,DoctJo00,offense,29,,,,,
player,201709170ram,was,DoctJo00,off_pct,41%,,,,,
player,201709170ram,was,DoctJo00,defense,0,,,,,
player,201709170ram,was,DoctJo00,def_pct,0%,,,,,
player,201709170ram,was,DoctJo00,special_teams,0,,,,,
player,201709170ram,was,DoctJo00,st_pct,0%,,,,,
player,201709170ram,was,PeriSa00,pos,RB,,,,,
player,201709170ram,was,PeriSa00,offense,26,,,,,
player,201709170ram,was,PeriSa00,off_pct,37%,,,,,
player,201709170ram,was,PeriSa00,defense,0,,,,,
player,201709170ram,was,PeriSa00,def_pct,0%,,,,,
player,201709170ram,was,PeriSa00,special_teams,10,,,,,
player,201709170ram,was,PeriSa00,st_pct,32%,,,,,
player,201709170ram,was,KellRo00,pos,RB,,,,,
player,201709170ram,was,KellRo00,offense,16,,,,,
player,201709170ram,was,KellRo00,off_pct,23%,,,,,
player,201709170ram,was,KellRo00,defense,0,,,,,
player,201709170ram,was,KellRo00,def_pct,0%,,,,,
player,201709170ram,was,KellRo00,special_teams,0,,,,,
player,201709170ram,was,KellRo00,st_pct,0%,,,,,
player,201709170ram,was,NsekTy00,pos,T,,,,,
player,201709170ram,was,NsekTy00,offense,5,,,,,
player,201709170ram,was,NsekTy00,off_pct,7%,,,,,
player,201709170ram,was,NsekTy00,defense,0,,,,,
player,201709170ram,was,NsekTy00,def_pct,0%,,,,,
player,201709170ram,was,NsekTy00,special_teams,6,,,,,
player,201709170ram,was,NsekTy00,st_pct,19%,,,,,
player,201709170ram,was,BreeBa00,pos,CB,,,,,
player,201709170ram,was,BreeBa00,offense,0,,,,,
player,201709170ram,was,BreeBa00,off_pct,0%,,,,,
player,201709170ram,was,BreeBa00,defense,50,,,,,
player,201709170ram,was,BreeBa00,def_pct,100%,,,,,
player,201709170ram,was,BreeBa00,special_teams,12,,,,,
player,201709170ram,was,BreeBa00,st_pct,39%,,,,,
player,201709170ram,was,SweaDJ00,pos,FS,,,,,
player,201709170ram,was,SweaDJ00,offense,0,,,,,
player,201709170ram,was,SweaDJ00,off_pct,0%,,,,,
player,201709170ram,was,SweaDJ00,defense,50,,,,,
player,201709170ram,was,SweaDJ00,def_pct,100%,,,,,
player,201709170ram,was,SweaDJ00,special_teams,10,,,,,
player,201709170ram,was,SweaDJ00,st_pct,32%,,,,,
player,201709170ram,was,FostMa00,pos,LB,,,,,
player,201709170ram,was,FostMa00,offense,0,,,,,
player,201709170ram,was,FostMa00,off_pct,0%,,,,,
player,201709170ram,was,FostMa00,defense,50,,,,,
player,201709170ram,was,FostMa00,def_pct,100%,,,,,
player,201709170ram,was,FostMa00,special_teams,6,,,,,
player,201709170ram,was,FostMa00,st_pct,19%,,,,,
player,201709170ram,was,BrowZa00,pos,LB,,,,,
player,201709170ram,was,BrowZa00,offense,0,,,,,
player,201709170ram,was,BrowZa00,off_pct,0%,,,,,
player,201709170ram,was,BrowZa00,defense,49,,,,,
player,201709170ram,was,BrowZa00,def_pct,98%,,,,,
player,201709170ram,was,BrowZa00,special_teams,2,,,,,
player,201709170ram,was,BrowZa00,st_pct,6%,,,,,
player,201709170ram,was,NormJo01,pos,CB,,,,,
player,201709170ram,was,NormJo01,offense,0,,,,,
player,201709170ram,was,NormJo01,off_pct,0%,,,,,
player,201709170ram,was,NormJo01,defense,47,,,,,
player,201709170ram,was,NormJo01,def_pct,94%,,,,,
player,201709170ram,was,NormJo01,special_teams,4,,,,,
player,201709170ram,was,NormJo01,st_pct,13%,,,,,
player,201709170ram,was,KerrRy00,pos,LB,,,,,
player,201709170ram,was,KerrRy00,offense,0,,,,,
player,201709170ram,was,KerrRy00,off_pct,0%,,,,,
player,201709170ram,was,KerrRy00,defense,37,,,,,
player,201709170ram,was,KerrRy00,def_pct,74%,,,,,
player,201709170ram,was,KerrRy00,special_teams,4,,,,,
player,201709170ram,was,KerrRy00,st_pct,13%,,,,,
player,201709170ram,was,FullKe00,pos,CB,,,,,
player,201709170ram,was,FullKe00,offense,0,,,,,
player,201709170ram,was,FullKe00,off_pct,0%,,,,,
player,201709170ram,was,FullKe00,defense,36,,,,,
player,201709170ram,was,FullKe00,def_pct,72%,,,,,
player,201709170ram,was,FullKe00,special_teams,9,,,,,
player,201709170ram,was,FullKe00,st_pct,29%,,,,,
player,201709170ram,was,SmitPr00,pos,LB,,,,,
player,201709170ram,was,SmitPr00,offense,0,,,,,
player,201709170ram,was,SmitPr00,off_pct,0%,,,,,
player,201709170ram,was,SmitPr00,defense,33,,,,,
player,201709170ram,was,SmitPr00,def_pct,66%,,,,,
player,201709170ram,was,SmitPr00,special_teams,4,,,,,
player,201709170ram,was,SmitPr00,st_pct,13%,,,,,
player,201709170ram,was,AlleJo01,pos,DE,,,,,
player,201709170ram,was,AlleJo01,offense,0,,,,,
player,201709170ram,was,AlleJo01,off_pct,0%,,,,,
player,201709170ram,was,AlleJo01,defense,29,,,,,
player,201709170ram,was,AlleJo01,def_pct,58%,,,,,
player,201709170ram,was,AlleJo01,special_teams,4,,,,,
player,201709170ram,was,AlleJo01,st_pct,13%,,,,,
player,201709170ram,was,IoanMa01,pos,DE,,,,,
player,201709170ram,was,IoanMa01,offense,0,,,,,
player,201709170ram,was,IoanMa01,off_pct,0%,,,,,
player,201709170ram,was,IoanMa01,defense,28,,,,,
player,201709170ram,was,IoanMa01,def_pct,56%,,,,,
player,201709170ram,was,IoanMa01,special_teams,15,,,,,
player,201709170ram,was,IoanMa01,st_pct,48%,,,,,
player,201709170ram,was,NichMo00,pos,FS,,,,,
player,201709170ram,was,NichMo00,offense,0,,,,,
player,201709170ram,was,NichMo00,off_pct,0%,,,,,
player,201709170ram,was,NichMo00,defense,26,,,,,
player,201709170ram,was,NichMo00,def_pct,52%,,,,,
player,201709170ram,was,NichMo00,special_teams,15,,,,,
player,201709170ram,was,NichMo00,st_pct,48%,,,,,
player,201709170ram,was,EverDe01,pos,SS,,,,,
player,201709170ram,was,EverDe01,offense,0,,,,,
player,201709170ram,was,EverDe01,off_pct,0%,,,,,
player,201709170ram,was,EverDe01,defense,23,,,,,
player,201709170ram,was,EverDe01,def_pct,46%,,,,,
player,201709170ram,was,EverDe01,special_teams,12,,,,,
player,201709170ram,was,EverDe01,st_pct,39%,,,,,
player,201709170ram,was,HoodEv99,pos,NT,,,,,
player,201709170ram,was,HoodEv99,offense,0,,,,,
player,201709170ram,was,HoodEv99,off_pct,0%,,,,,
player,201709170ram,was,HoodEv99,defense,19,,,,,
player,201709170ram,was,HoodEv99,def_pct,38%,,,,,
player,201709170ram,was,HoodEv99,special_teams,6,,,,,
player,201709170ram,was,HoodEv99,st_pct,19%,,,,,
player,201709170ram,was,McGeSt01,pos,DE,,,,,
player,201709170ram,was,McGeSt01,offense,0,,,,,
player,201709170ram,was,McGeSt01,off_pct,0%,,,,,
player,201709170ram,was,McGeSt01,defense,19,,,,,
player,201709170ram,was,McGeSt01,def_pct,38%,,,,,
player,201709170ram,was,McGeSt01,special_teams,0,,,,,
player,201709170ram,was,McGeSt01,st_pct,0%,,,,,
player,201709170ram,was,GaleJu00,pos,LB,,,,,
player,201709170ram,was,GaleJu00,offense,0,,,,,
player,201709170ram,was,GaleJu00,off_pct,0%,,,,,
player,201709170ram,was,GaleJu00,defense,19,,,,,
player,201709170ram,was,GaleJu00,def_pct,38%,,,,,
player,201709170ram,was,GaleJu00,special_teams,0,,,,,
player,201709170ram,was,GaleJu00,st_pct,0%,,,,,
player,201709170ram,was,McClTe00,pos,DE,,,,,
player,201709170ram,was,McClTe00,offense,0,,,,,
player,201709170ram,was,McClTe00,off_pct,0%,,,,,
player,201709170ram,was,McClTe00,defense,18,,,,,
player,201709170ram,was,McClTe00,def_pct,36%,,,,,
player,201709170ram,was,McClTe00,special_teams,4,,,,,
player,201709170ram,was,McClTe00,st_pct,13%,,,,,
player,201709170ram,was,AndeRy00,pos,LB,,,,,
player,201709170ram,was,AndeRy00,offense,0,,,,,
player,201709170ram,was,AndeRy00,off_pct,0%,,,,,
player,201709170ram,was,AndeRy00,defense,12,,,,,
player,201709170ram,was,AndeRy00,def_pct,24%,,,,,
player,201709170ram,was,AndeRy00,special_teams,5,,,,,
player,201709170ram,was,AndeRy00,st_pct,16%,,,,,
player,201709170ram,was,DunbQu00,pos,CB,,,,,
player,201709170ram,was,DunbQu00,offense,0,,,,,
player,201709170ram,was,DunbQu00,off_pct,0%,,,,,
player,201709170ram,was,DunbQu00,defense,3,,,,,
player,201709170ram,was,DunbQu00,def_pct,6%,,,,,
player,201709170ram,was,DunbQu00,special_teams,17,,,,,
player,201709170ram,was,DunbQu00,st_pct,55%,,,,,
player,201709170ram,was,MoreFa00,pos,CB,,,,,
player,201709170ram,was,MoreFa00,offense,0,,,,,
player,201709170ram,was,MoreFa00,off_pct,0%,,,,,
player,201709170ram,was,MoreFa00,defense,1,,,,,
player,201709170ram,was,MoreFa00,def_pct,2%,,,,,
player,201709170ram,was,MoreFa00,special_teams,21,,,,,
player,201709170ram,was,MoreFa00,st_pct,68%,,,,,
player,201709170ram,was,SpaiMa00,pos,LB,,,,,
player,201709170ram,was,SpaiMa00,offense,0,,,,,
player,201709170ram,was,SpaiMa00,off_pct,0%,,,,,
player,201709170ram,was,SpaiMa00,defense,1,,,,,
player,201709170ram,was,SpaiMa00,def_pct,2%,,,,,
player,201709170ram,was,SpaiMa00,special_teams,17,,,,,
player,201709170ram,was,SpaiMa00,st_pct,55%,,,,,
player,201709170ram,was,CartCh00,pos,LB,,,,,
player,201709170ram,was,CartCh00,offense,0,,,,,
player,201709170ram,was,CartCh00,off_pct,0%,,,,,
player,201709170ram,was,CartCh00,defense,0,,,,,
player,201709170ram,was,CartCh00,def_pct,0%,,,,,
player,201709170ram,was,CartCh00,special_teams,25,,,,,
player,201709170ram,was,CartCh00,st_pct,81%,,,,,
player,201709170ram,was,CompWi00,pos,LB,,,,,
player,201709170ram,was,CompWi00,offense,0,,,,,
player,201709170ram,was,CompWi00,off_pct,0%,,,,,
player,201709170ram,was,CompWi00,defense,0,,,,,
player,201709170ram,was,CompWi00,def_pct,0%,,,,,
player,201709170ram,was,CompWi00,special_teams,22,,,,,
player,201709170ram,was,CompWi00,st_pct,71%,,,,,
player,201709170ram,was,McClSt01,pos,SS,,,,,
player,201709170ram,was,McClSt01,offense,0,,,,,
player,201709170ram,was,McClSt01,off_pct,0%,,,,,
player,201709170ram,was,McClSt01,defense,0,,,,,
player,201709170ram,was,McClSt01,def_pct,0%,,,,,
player,201709170ram,was,McClSt01,special_teams,16,,,,,
player,201709170ram,was,McClSt01,st_pct,52%,,,,,
player,201709170ram,was,HopkDu00,pos,K,,,,,
player,201709170ram,was,HopkDu00,offense,0,,,,,
player,201709170ram,was,HopkDu00,off_pct,0%,,,,,
player,201709170ram,was,HopkDu00,defense,0,,,,,
player,201709170ram,was,HopkDu00,def_pct,0%,,,,,
player,201709170ram,was,HopkDu00,special_teams,12,,,,,
player,201709170ram,was,HopkDu00,st_pct,39%,,,,,
player,201709170ram,was,SundNi00,pos,LS,,,,,
player,201709170ram,was,SundNi00,offense,0,,,,,
player,201709170ram,was,SundNi00,off_pct,0%,,,,,
player,201709170ram,was,SundNi00,defense,0,,,,,
player,201709170ram,was,SundNi00,def_pct,0%,,,,,
player,201709170ram,was,SundNi00,special_teams,11,,,,,
player,201709170ram,was,SundNi00,st_pct,35%,,,,,
player,201709170ram,was,WayxTr00,pos,P,,,,,
player,201709170ram,was,WayxTr00,offense,0,,,,,
player,201709170ram,was,WayxTr00,off_pct,0%,,,,,
player,201709170ram,was,WayxTr00,defense,0,,,,,
player,201709170ram,was,WayxTr00,def_pct,0%,,,,,
player,201709170ram,was,WayxTr00,special_teams,11,,,,,
player,201709170ram,was,WayxTr00,st_pct,35%,,,,,
player,201709170ram,was,RoulCh00,pos,C,,,,,
player,201709170ram,was,RoulCh00,offense,0,,,,,
player,201709170ram,was,RoulCh00,off_pct,0%,,,,,
player,201709170ram,was,RoulCh00,defense,0,,,,,
player,201709170ram,was,RoulCh00,def_pct,0%,,,,,
player,201709170ram,was,RoulCh00,special_teams,6,,,,,
player,201709170ram,was,RoulCh00,st_pct,19%,,,,,
player,201709170ram,was,QuicBr00,pos,WR,,,,,
player,201709170ram,was,QuicBr00,offense,0,,,,,
player,201709170ram,was,QuicBr00,off_pct,0%,,,,,
player,201709170ram,was,QuicBr00,defense,0,,,,,
player,201709170ram,was,QuicBr00,def_pct,0%,,,,,
player,201709170ram,was,QuicBr00,special_teams,2,,,,,
player,201709170ram,was,QuicBr00,st_pct,6%,,,,,
