game,2017,11,20171119,201711190htx,crd,"Arizona Cardinals",21,htx,"Houston Texans",31
player,201711190htx,htx,DrumKu01,def_pct,0%,,,,,
player,201711190htx,htx,DrumKu01,special_teams,22,,,,,
player,201711190htx,htx,DrumKu01,st_pct,73%,,,,,
player,201711190htx,htx,PeteBr00,pos,LB,,,,,
player,201711190htx,htx,PeteBr00,offense,0,,,,,
player,201711190htx,htx,PeteBr00,off_pct,0%,,,,,
player,201711190htx,htx,PeteBr00,defense,0,,,,,
player,201711190htx,htx,PeteBr00,def_pct,0%,,,,,
player,201711190htx,htx,PeteBr00,special_teams,22,,,,,
player,201711190htx,htx,PeteBr00,st_pct,73%,,,,,
player,201711190htx,htx,HeenBe00,pos,LB,,,,,
player,201711190htx,htx,HeenBe00,offense,0,,,,,
player,201711190htx,htx,HeenBe00,off_pct,0%,,,,,
player,201711190htx,htx,HeenBe00,defense,0,,,,,
player,201711190htx,htx,HeenBe00,def_pct,0%,,,,,
player,201711190htx,htx,HeenBe00,special_teams,22,,,,,
player,201711190htx,htx,HeenBe00,st_pct,73%,,,,,
player,201711190htx,htx,TodmJo00,pos,RB,,,,,
player,201711190htx,htx,TodmJo00,offense,0,,,,,
player,201711190htx,htx,TodmJo00,off_pct,0%,,,,,
player,201711190htx,htx,TodmJo00,defense,0,,,,,
player,201711190htx,htx,TodmJo00,def_pct,0%,,,,,
player,201711190htx,htx,TodmJo00,special_teams,21,,,,,
player,201711190htx,htx,TodmJo00,st_pct,70%,,,,,
player,201711190htx,htx,ThomCh05,pos,WR,,,,,
player,201711190htx,htx,ThomCh05,offense,0,,,,,
player,201711190htx,htx,ThomCh05,off_pct,0%,,,,,
player,201711190htx,htx,ThomCh05,defense,0,,,,,
player,201711190htx,htx,ThomCh05,def_pct,0%,,,,,
player,201711190htx,htx,ThomCh05,special_teams,13,,,,,
player,201711190htx,htx,ThomCh05,st_pct,43%,,,,,
player,201711190htx,htx,FairKa01,pos,K,,,,,
player,201711190htx,htx,FairKa01,offense,0,,,,,
player,201711190htx,htx,FairKa01,off_pct,0%,,,,,
player,201711190htx,htx,FairKa01,defense,0,,,,,
player,201711190htx,htx,FairKa01,def_pct,0%,,,,,
player,201711190htx,htx,FairKa01,special_teams,11,,,,,
player,201711190htx,htx,FairKa01,st_pct,37%,,,,,
player,201711190htx,htx,WeekJo00,pos,LS,,,,,
player,201711190htx,htx,WeekJo00,offense,0,,,,,
player,201711190htx,htx,WeekJo00,off_pct,0%,,,,,
player,201711190htx,htx,WeekJo00,defense,0,,,,,
player,201711190htx,htx,WeekJo00,def_pct,0%,,,,,
player,201711190htx,htx,WeekJo00,special_teams,11,,,,,
player,201711190htx,htx,WeekJo00,st_pct,37%,,,,,
player,201711190htx,htx,LechSh20,pos,P,,,,,
player,201711190htx,htx,LechSh20,offense,0,,,,,
player,201711190htx,htx,LechSh20,off_pct,0%,,,,,
player,201711190htx,htx,LechSh20,defense,0,,,,,
player,201711190htx,htx,LechSh20,def_pct,0%,,,,,
player,201711190htx,htx,LechSh20,special_teams,11,,,,,
player,201711190htx,htx,LechSh20,st_pct,37%,,,,,
player,201711190htx,htx,FullKy01,pos,G,,,,,
player,201711190htx,htx,FullKy01,offense,0,,,,,
player,201711190htx,htx,FullKy01,off_pct,0%,,,,,
player,201711190htx,htx,FullKy01,defense,0,,,,,
player,201711190htx,htx,FullKy01,def_pct,0%,,,,,
player,201711190htx,htx,FullKy01,special_teams,5,,,,,
player,201711190htx,htx,FullKy01,st_pct,17%,,,,,
player,201711190htx,crd,WetzJo00,pos,T,,,,,
player,201711190htx,crd,WetzJo00,offense,58,,,,,
player,201711190htx,crd,WetzJo00,off_pct,100%,,,,,
player,201711190htx,crd,WetzJo00,defense,0,,,,,
player,201711190htx,crd,WetzJo00,def_pct,0%,,,,,
player,201711190htx,crd,WetzJo00,special_teams,3,,,,,
player,201711190htx,crd,WetzJo00,st_pct,10%,,,,,
player,201711190htx,crd,WatfEa00,pos,G,,,,,
player,201711190htx,crd,WatfEa00,offense,58,,,,,
player,201711190htx,crd,WatfEa00,off_pct,100%,,,,,
player,201711190htx,crd,WatfEa00,defense,0,,,,,
player,201711190htx,crd,WatfEa00,def_pct,0%,,,,,
player,201711190htx,crd,WatfEa00,special_teams,3,,,,,
player,201711190htx,crd,WatfEa00,st_pct,10%,,,,,
player,201711190htx,crd,VeldJa20,pos,T,,,,,
player,201711190htx,crd,VeldJa20,offense,58,,,,,
player,201711190htx,crd,VeldJa20,off_pct,100%,,,,,
player,201711190htx,crd,VeldJa20,defense,0,,,,,
player,201711190htx,crd,VeldJa20,def_pct,0%,,,,,
player,201711190htx,crd,VeldJa20,special_teams,3,,,,,
player,201711190htx,crd,VeldJa20,st_pct,10%,,,,,
player,201711190htx,crd,BoonAl21,pos,G,,,,,
player,201711190htx,crd,BoonAl21,offense,58,,,,,
player,201711190htx,crd,BoonAl21,off_pct,100%,,,,,
player,201711190htx,crd,BoonAl21,defense,0,,,,,
player,201711190htx,crd,BoonAl21,def_pct,0%,,,,,
player,201711190htx,crd,BoonAl21,special_teams,3,,,,,
player,201711190htx,crd,BoonAl21,st_pct,10%,,,,,
player,201711190htx,crd,ShipA.20,pos,C,,,,,
player,201711190htx,crd,ShipA.20,offense,58,,,,,
player,201711190htx,crd,ShipA.20,off_pct,100%,,,,,
player,201711190htx,crd,ShipA.20,defense,0,,,,,
player,201711190htx,crd,ShipA.20,def_pct,0%,,,,,
player,201711190htx,crd,ShipA.20,special_teams,0,,,,,
player,201711190htx,crd,ShipA.20,st_pct,0%,,,,,
player,201711190htx,crd,GabbBl00,pos,QB,,,,,
player,201711190htx,crd,GabbBl00,offense,58,,,,,
player,201711190htx,crd,GabbBl00,off_pct,100%,,,,,
player,201711190htx,crd,GabbBl00,defense,0,,,,,
player,201711190htx,crd,GabbBl00,def_pct,0%,,,,,
player,201711190htx,crd,GabbBl00,special_teams,0,,,,,
player,201711190htx,crd,GabbBl00,st_pct,0%,,,,,
player,201711190htx,crd,FitzLa00,pos,WR,,,,,
player,201711190htx,crd,FitzLa00,offense,57,,,,,
player,201711190htx,crd,FitzLa00,off_pct,98%,,,,,
player,201711190htx,crd,FitzLa00,defense,0,,,,,
player,201711190htx,crd,FitzLa00,def_pct,0%,,,,,
player,201711190htx,crd,FitzLa00,special_teams,0,,,,,
player,201711190htx,crd,FitzLa00,st_pct,0%,,,,,
player,201711190htx,crd,GresJe00,pos,TE,,,,,
player,201711190htx,crd,GresJe00,offense,45,,,,,
player,201711190htx,crd,GresJe00,off_pct,78%,,,,,
player,201711190htx,crd,GresJe00,defense,0,,,,,
player,201711190htx,crd,GresJe00,def_pct,0%,,,,,
player,201711190htx,crd,GresJe00,special_teams,0,,,,,
player,201711190htx,crd,GresJe00,st_pct,0%,,,,,
player,201711190htx,crd,BrowJo02,pos,WR,,,,,
player,201711190htx,crd,BrowJo02,offense,41,,,,,
player,201711190htx,crd,BrowJo02,off_pct,71%,,,,,
player,201711190htx,crd,BrowJo02,defense,0,,,,,
player,201711190htx,crd,BrowJo02,def_pct,0%,,,,,
player,201711190htx,crd,BrowJo02,special_teams,0,,,,,
player,201711190htx,crd,BrowJo02,st_pct,0%,,,,,
player,201711190htx,crd,PeteAd01,pos,RB,,,,,
player,201711190htx,crd,PeteAd01,offense,37,,,,,
player,201711190htx,crd,PeteAd01,off_pct,64%,,,,,
player,201711190htx,crd,PeteAd01,defense,0,,,,,
player,201711190htx,crd,PeteAd01,def_pct,0%,,,,,
player,201711190htx,crd,PeteAd01,special_teams,0,,,,,
player,201711190htx,crd,PeteAd01,st_pct,0%,,,,,
player,201711190htx,crd,BrowJa03,pos,WR,,,,,
player,201711190htx,crd,BrowJa03,offense,31,,,,,
player,201711190htx,crd,BrowJa03,off_pct,53%,,,,,
player,201711190htx,crd,BrowJa03,defense,0,,,,,
player,201711190htx,crd,BrowJa03,def_pct,0%,,,,,
player,201711190htx,crd,BrowJa03,special_teams,6,,,,,
player,201711190htx,crd,BrowJa03,st_pct,20%,,,,,
player,201711190htx,crd,NelsJJ00,pos,WR,,,,,
player,201711190htx,crd,NelsJJ00,offense,29,,,,,
player,201711190htx,crd,NelsJJ00,off_pct,50%,,,,,
player,201711190htx,crd,NelsJJ00,defense,0,,,,,
player,201711190htx,crd,NelsJJ00,def_pct,0%,,,,,
player,201711190htx,crd,NelsJJ00,special_teams,0,,,,,
player,201711190htx,crd,NelsJJ00,st_pct,0%,,,,,
player,201711190htx,crd,NiklTr00,pos,TE,,,,,
player,201711190htx,crd,NiklTr00,offense,17,,,,,
player,201711190htx,crd,NiklTr00,off_pct,29%,,,,,
player,201711190htx,crd,NiklTr00,defense,0,,,,,
player,201711190htx,crd,NiklTr00,def_pct,0%,,,,,
player,201711190htx,crd,NiklTr00,special_teams,10,,,,,
player,201711190htx,crd,NiklTr00,st_pct,33%,,,,,
player,201711190htx,crd,WillKe05,pos,RB,,,,,
player,201711190htx,crd,WillKe05,offense,9,,,,,
player,201711190htx,crd,WillKe05,off_pct,16%,,,,,
player,201711190htx,crd,WillKe05,defense,0,,,,,
player,201711190htx,crd,WillKe05,def_pct,0%,,,,,
player,201711190htx,crd,WillKe05,special_teams,16,,,,,
player,201711190htx,crd,WillKe05,st_pct,53%,,,,,
player,201711190htx,crd,FostD.01,pos,RB,,,,,
player,201711190htx,crd,FostD.01,offense,9,,,,,
player,201711190htx,crd,FostD.01,off_pct,16%,,,,,
player,201711190htx,crd,FostD.01,defense,0,,,,,
player,201711190htx,crd,FostD.01,def_pct,0%,,,,,
player,201711190htx,crd,FostD.01,special_teams,0,,,,,
player,201711190htx,crd,FostD.01,st_pct,0%,,,,,
player,201711190htx,crd,SealRi00,pos,TE,,,,,
player,201711190htx,crd,SealRi00,offense,8,,,,,
player,201711190htx,crd,SealRi00,off_pct,14%,,,,,
player,201711190htx,crd,SealRi00,defense,0,,,,,
player,201711190htx,crd,SealRi00,def_pct,0%,,,,,
player,201711190htx,crd,SealRi00,special_teams,22,,,,,
player,201711190htx,crd,SealRi00,st_pct,73%,,,,,
player,201711190htx,crd,GoldBr00,pos,WR,,,,,
player,201711190htx,crd,GoldBr00,offense,4,,,,,
player,201711190htx,crd,GoldBr00,off_pct,7%,,,,,
player,201711190htx,crd,GoldBr00,defense,0,,,,,
player,201711190htx,crd,GoldBr00,def_pct,0%,,,,,
player,201711190htx,crd,GoldBr00,special_teams,19,,,,,
player,201711190htx,crd,GoldBr00,st_pct,63%,,,,,
player,201711190htx,crd,PennEl00,pos,RB,,,,,
player,201711190htx,crd,PennEl00,offense,3,,,,,
player,201711190htx,crd,PennEl00,off_pct,5%,,,,,
player,201711190htx,crd,PennEl00,defense,0,,,,,
player,201711190htx,crd,PennEl00,def_pct,0%,,,,,
player,201711190htx,crd,PennEl00,special_teams,14,,,,,
player,201711190htx,crd,PennEl00,st_pct,47%,,,,,
player,201711190htx,crd,BakeBu00,pos,FS,,,,,
player,201711190htx,crd,BakeBu00,offense,0,,,,,
player,201711190htx,crd,BakeBu00,off_pct,0%,,,,,
player,201711190htx,crd,BakeBu00,defense,70,,,,,
player,201711190htx,crd,BakeBu00,def_pct,100%,,,,,
player,201711190htx,crd,BakeBu00,special_teams,16,,,,,
player,201711190htx,crd,BakeBu00,st_pct,53%,,,,,
player,201711190htx,crd,MathTy00,pos,FS,,,,,
player,201711190htx,crd,MathTy00,offense,0,,,,,
player,201711190htx,crd,MathTy00,off_pct,0%,,,,,
player,201711190htx,crd,MathTy00,defense,70,,,,,
player,201711190htx,crd,MathTy00,def_pct,100%,,,,,
player,201711190htx,crd,MathTy00,special_teams,12,,,,,
player,201711190htx,crd,MathTy00,st_pct,40%,,,,,
player,201711190htx,crd,PetePa00,pos,CB,,,,,
player,201711190htx,crd,PetePa00,offense,0,,,,,
player,201711190htx,crd,PetePa00,off_pct,0%,,,,,
player,201711190htx,crd,PetePa00,defense,70,,,,,
player,201711190htx,crd,PetePa00,def_pct,100%,,,,,
player,201711190htx,crd,PetePa00,special_teams,10,,,,,
player,201711190htx,crd,PetePa00,st_pct,33%,,,,,
player,201711190htx,crd,JoneCh03,pos,LB,,,,,
player,201711190htx,crd,JoneCh03,offense,0,,,,,
player,201711190htx,crd,JoneCh03,off_pct,0%,,,,,
player,201711190htx,crd,JoneCh03,defense,70,,,,,
player,201711190htx,crd,JoneCh03,def_pct,100%,,,,,
player,201711190htx,crd,JoneCh03,special_teams,5,,,,,
player,201711190htx,crd,JoneCh03,st_pct,17%,,,,,
player,201711190htx,crd,BucaDe00,pos,LB,,,,,
player,201711190htx,crd,BucaDe00,offense,0,,,,,
player,201711190htx,crd,BucaDe00,off_pct,0%,,,,,
player,201711190htx,crd,BucaDe00,defense,70,,,,,
player,201711190htx,crd,BucaDe00,def_pct,100%,,,,,
player,201711190htx,crd,BucaDe00,special_teams,0,,,,,
player,201711190htx,crd,BucaDe00,st_pct,0%,,,,,
player,201711190htx,crd,WillTr99,pos,CB,,,,,
player,201711190htx,crd,WillTr99,offense,0,,,,,
player,201711190htx,crd,WillTr99,off_pct,0%,,,,,
player,201711190htx,crd,WillTr99,defense,70,,,,,
player,201711190htx,crd,WillTr99,def_pct,100%,,,,,
player,201711190htx,crd,WillTr99,special_teams,0,,,,,
player,201711190htx,crd,WillTr99,st_pct,0%,,,,,
player,201711190htx,crd,DansKa20,pos,LB,,,,,
player,201711190htx,crd,DansKa20,offense,0,,,,,
player,201711190htx,crd,DansKa20,off_pct,0%,,,,,
player,201711190htx,crd,DansKa20,defense,63,,,,,
player,201711190htx,crd,DansKa20,def_pct,90%,,,,,
player,201711190htx,crd,DansKa20,special_teams,5,,,,,
player,201711190htx,crd,DansKa20,st_pct,17%,,,,,
player,201711190htx,crd,BethAn20,pos,SS,,,,,
player,201711190htx,crd,BethAn20,offense,0,,,,,
player,201711190htx,crd,BethAn20,off_pct,0%,,,,,
player,201711190htx,crd,BethAn20,defense,56,,,,,
player,201711190htx,crd,BethAn20,def_pct,80%,,,,,
player,201711190htx,crd,BethAn20,special_teams,0,,,,,
player,201711190htx,crd,BethAn20,st_pct,0%,,,,,
player,201711190htx,crd,PierOl00,pos,DT,,,,,
player,201711190htx,crd,PierOl00,offense,0,,,,,
player,201711190htx,crd,PierOl00,off_pct,0%,,,,,
player,201711190htx,crd,PierOl00,defense,35,,,,,
player,201711190htx,crd,PierOl00,def_pct,50%,,,,,
player,201711190htx,crd,PierOl00,special_teams,5,,,,,
player,201711190htx,crd,PierOl00,st_pct,17%,,,,,
player,201711190htx,crd,MartKa00,pos,LB,,,,,
player,201711190htx,crd,MartKa00,offense,0,,,,,
player,201711190htx,crd,MartKa00,off_pct,0%,,,,,
player,201711190htx,crd,MartKa00,defense,32,,,,,
player,201711190htx,crd,MartKa00,def_pct,46%,,,,,
player,201711190htx,crd,MartKa00,special_teams,20,,,,,
player,201711190htx,crd,MartKa00,st_pct,67%,,,,,
player,201711190htx,crd,RuckFr99,pos,DT,,,,,
player,201711190htx,crd,RuckFr99,offense,0,,,,,
player,201711190htx,crd,RuckFr99,off_pct,0%,,,,,
player,201711190htx,crd,RuckFr99,defense,32,,,,,
player,201711190htx,crd,RuckFr99,def_pct,46%,,,,,
player,201711190htx,crd,RuckFr99,special_teams,5,,,,,
player,201711190htx,crd,RuckFr99,st_pct,17%,,,,,
player,201711190htx,crd,MaurJo00,pos,DT,,,,,
player,201711190htx,crd,MaurJo00,offense,0,,,,,
player,201711190htx,crd,MaurJo00,off_pct,0%,,,,,
player,201711190htx,crd,MaurJo00,defense,29,,,,,
player,201711190htx,crd,MaurJo00,def_pct,41%,,,,,
player,201711190htx,crd,MaurJo00,special_teams,5,,,,,
player,201711190htx,crd,MaurJo00,st_pct,17%,,,,,
player,201711190htx,crd,GuntRo00,pos,DT,,,,,
player,201711190htx,crd,GuntRo00,offense,0,,,,,
player,201711190htx,crd,GuntRo00,off_pct,0%,,,,,
player,201711190htx,crd,GuntRo00,defense,27,,,,,
player,201711190htx,crd,GuntRo00,def_pct,39%,,,,,
player,201711190htx,crd,GuntRo00,special_teams,8,,,,,
player,201711190htx,crd,GuntRo00,st_pct,27%,,,,,
player,201711190htx,crd,NkemRo00,pos,DT,,,,,
player,201711190htx,crd,NkemRo00,offense,0,,,,,
player,201711190htx,crd,NkemRo00,off_pct,0%,,,,,
player,201711190htx,crd,NkemRo00,defense,26,,,,,
player,201711190htx,crd,NkemRo00,def_pct,37%,,,,,
player,201711190htx,crd,NkemRo00,special_teams,0,,,,,
player,201711190htx,crd,NkemRo00,st_pct,0%,,,,,
player,201711190htx,crd,WillXa00,pos,DT,,,,,
player,201711190htx,crd,WillXa00,offense,0,,,,,
player,201711190htx,crd,WillXa00,off_pct,0%,,,,,
player,201711190htx,crd,WillXa00,defense,26,,,,,
player,201711190htx,crd,WillXa00,def_pct,37%,,,,,
player,201711190htx,crd,WillXa00,special_teams,0,,,,,
player,201711190htx,crd,WillXa00,st_pct,0%,,,,,
player,201711190htx,crd,ReddHa00,pos,LB,,,,,
player,201711190htx,crd,ReddHa00,offense,0,,,,,
player,201711190htx,crd,ReddHa00,off_pct,0%,,,,,
player,201711190htx,crd,ReddHa00,defense,15,,,,,
player,201711190htx,crd,ReddHa00,def_pct,21%,,,,,
player,201711190htx,crd,ReddHa00,special_teams,6,,,,,
player,201711190htx,crd,ReddHa00,st_pct,20%,,,,,
player,201711190htx,crd,BethJu00,pos,CB,,,,,
player,201711190htx,crd,BethJu00,offense,0,,,,,
player,201711190htx,crd,BethJu00,off_pct,0%,,,,,
player,201711190htx,crd,BethJu00,defense,7,,,,,
player,201711190htx,crd,BethJu00,def_pct,10%,,,,,
player,201711190htx,crd,BethJu00,special_teams,27,,,,,
player,201711190htx,crd,BethJu00,st_pct,90%,,,,,
player,201711190htx,crd,ByneJo00,pos,LB,,,,,
player,201711190htx,crd,ByneJo00,offense,0,,,,,
player,201711190htx,crd,ByneJo00,off_pct,0%,,,,,
player,201711190htx,crd,ByneJo00,defense,2,,,,,
player,201711190htx,crd,ByneJo00,def_pct,3%,,,,,
player,201711190htx,crd,ByneJo00,special_teams,22,,,,,
player,201711190htx,crd,ByneJo00,st_pct,73%,,,,,
player,201711190htx,crd,WrigSc00,pos,LB,,,,,
player,201711190htx,crd,WrigSc00,offense,0,,,,,
player,201711190htx,crd,WrigSc00,off_pct,0%,,,,,
player,201711190htx,crd,WrigSc00,defense,0,,,,,
player,201711190htx,crd,WrigSc00,def_pct,0%,,,,,
player,201711190htx,crd,WrigSc00,special_teams,22,,,,,
player,201711190htx,crd,WrigSc00,st_pct,73%,,,,,
player,201711190htx,crd,FordRu00,pos,FS,,,,,
player,201711190htx,crd,FordRu00,offense,0,,,,,
player,201711190htx,crd,FordRu00,off_pct,0%,,,,,
player,201711190htx,crd,FordRu00,defense,0,,,,,
player,201711190htx,crd,FordRu00,def_pct,0%,,,,,
player,201711190htx,crd,FordRu00,special_teams,17,,,,,
player,201711190htx,crd,FordRu00,st_pct,57%,,,,,
player,201711190htx,crd,WillBr07,pos,CB,,,,,
player,201711190htx,crd,WillBr07,offense,0,,,,,
player,201711190htx,crd,WillBr07,off_pct,0%,,,,,
player,201711190htx,crd,WillBr07,defense,0,,,,,
player,201711190htx,crd,WillBr07,def_pct,0%,,,,,
player,201711190htx,crd,WillBr07,special_teams,16,,,,,
player,201711190htx,crd,WillBr07,st_pct,53%,,,,,
player,201711190htx,crd,DresJu20,pos,LS,,,,,
player,201711190htx,crd,DresJu20,offense,0,,,,,
player,201711190htx,crd,DresJu20,off_pct,0%,,,,,
player,201711190htx,crd,DresJu20,defense,0,,,,,
player,201711190htx,crd,DresJu20,def_pct,0%,,,,,
player,201711190htx,crd,DresJu20,special_teams,9,,,,,
player,201711190htx,crd,DresJu20,st_pct,30%,,,,,
player,201711190htx,crd,LeexAn20,pos,P,,,,,
player,201711190htx,crd,LeexAn20,offense,0,,,,,
player,201711190htx,crd,LeexAn20,off_pct,0%,,,,,
player,201711190htx,crd,LeexAn20,defense,0,,,,,
player,201711190htx,crd,LeexAn20,def_pct,0%,,,,,
player,201711190htx,crd,LeexAn20,special_teams,9,,,,,
player,201711190htx,crd,LeexAn20,st_pct,30%,,,,,
player,201711190htx,crd,dawsophi01,pos,K,,,,,
player,201711190htx,crd,dawsophi01,offense,0,,,,,
player,201711190htx,crd,dawsophi01,off_pct,0%,,,,,
player,201711190htx,crd,dawsophi01,defense,0,,,,,
player,201711190htx,crd,dawsophi01,def_pct,0%,,,,,
player,201711190htx,crd,dawsophi01,special_teams,7,,,,,
player,201711190htx,crd,dawsophi01,st_pct,23%,,,,,
player,201711190htx,crd,PainVi00,pos,T,,,,,
player,201711190htx,crd,PainVi00,offense,0,,,,,
player,201711190htx,crd,PainVi00,off_pct,0%,,,,,
player,201711190htx,crd,PainVi00,defense,0,,,,,
player,201711190htx,crd,PainVi00,def_pct,0%,,,,,
player,201711190htx,crd,PainVi00,special_teams,3,,,,,
player,201711190htx,crd,PainVi00,st_pct,10%,,,,,
player,201711190htx,crd,BoehEv00,pos,G,,,,,
player,201711190htx,crd,BoehEv00,offense,0,,,,,
player,201711190htx,crd,BoehEv00,off_pct,0%,,,,,
player,201711190htx,crd,BoehEv00,defense,0,,,,,
player,201711190htx,crd,BoehEv00,def_pct,0%,,,,,
player,201711190htx,crd,BoehEv00,special_teams,2,,,,,
player,201711190htx,crd,BoehEv00,st_pct,7%,,,,,
