game,2017,4,20171001,201710010sdg,phi,"Philadelphia Eagles",26,sdg,"Los Angeles Chargers",24
player,201710010sdg,sdg,EmanKy00,pos,LB,,,,,
player,201710010sdg,sdg,EmanKy00,offense,0,,,,,
player,201710010sdg,sdg,EmanKy00,off_pct,0%,,,,,
player,201710010sdg,sdg,EmanKy00,defense,17,,,,,
player,201710010sdg,sdg,EmanKy00,def_pct,22%,,,,,
player,201710010sdg,sdg,EmanKy00,special_teams,10,,,,,
player,201710010sdg,sdg,EmanKy00,st_pct,37%,,,,,
player,201710010sdg,sdg,ToomKo00,pos,LB,,,,,
player,201710010sdg,sdg,ToomKo00,offense,0,,,,,
player,201710010sdg,sdg,ToomKo00,off_pct,0%,,,,,
player,201710010sdg,sdg,ToomKo00,defense,16,,,,,
player,201710010sdg,sdg,ToomKo00,def_pct,20%,,,,,
player,201710010sdg,sdg,ToomKo00,special_teams,8,,,,,
player,201710010sdg,sdg,ToomKo00,st_pct,30%,,,,,
player,201710010sdg,sdg,PhilAd00,pos,SS,,,,,
player,201710010sdg,sdg,PhilAd00,offense,0,,,,,
player,201710010sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201710010sdg,sdg,PhilAd00,defense,14,,,,,
player,201710010sdg,sdg,PhilAd00,def_pct,18%,,,,,
player,201710010sdg,sdg,PhilAd00,special_teams,23,,,,,
player,201710010sdg,sdg,PhilAd00,st_pct,85%,,,,,
player,201710010sdg,sdg,HarrNi00,pos,LB,,,,,
player,201710010sdg,sdg,HarrNi00,offense,0,,,,,
player,201710010sdg,sdg,HarrNi00,off_pct,0%,,,,,
player,201710010sdg,sdg,HarrNi00,defense,8,,,,,
player,201710010sdg,sdg,HarrNi00,def_pct,10%,,,,,
player,201710010sdg,sdg,HarrNi00,special_teams,17,,,,,
player,201710010sdg,sdg,HarrNi00,st_pct,63%,,,,,
player,201710010sdg,sdg,JenkRa00,pos,SS,,,,,
player,201710010sdg,sdg,JenkRa00,offense,0,,,,,
player,201710010sdg,sdg,JenkRa00,off_pct,0%,,,,,
player,201710010sdg,sdg,JenkRa00,defense,0,,,,,
player,201710010sdg,sdg,JenkRa00,def_pct,0%,,,,,
player,201710010sdg,sdg,JenkRa00,special_teams,23,,,,,
player,201710010sdg,sdg,JenkRa00,st_pct,85%,,,,,
player,201710010sdg,sdg,DaviMi03,pos,CB,,,,,
player,201710010sdg,sdg,DaviMi03,offense,0,,,,,
player,201710010sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201710010sdg,sdg,DaviMi03,defense,0,,,,,
player,201710010sdg,sdg,DaviMi03,def_pct,0%,,,,,
player,201710010sdg,sdg,DaviMi03,special_teams,19,,,,,
player,201710010sdg,sdg,DaviMi03,st_pct,70%,,,,,
player,201710010sdg,sdg,OnwuJa00,pos,LB,,,,,
player,201710010sdg,sdg,OnwuJa00,offense,0,,,,,
player,201710010sdg,sdg,OnwuJa00,off_pct,0%,,,,,
player,201710010sdg,sdg,OnwuJa00,defense,0,,,,,
player,201710010sdg,sdg,OnwuJa00,def_pct,0%,,,,,
player,201710010sdg,sdg,OnwuJa00,special_teams,17,,,,,
player,201710010sdg,sdg,OnwuJa00,st_pct,63%,,,,,
player,201710010sdg,sdg,KaseDr00,pos,P,,,,,
player,201710010sdg,sdg,KaseDr00,offense,0,,,,,
player,201710010sdg,sdg,KaseDr00,off_pct,0%,,,,,
player,201710010sdg,sdg,KaseDr00,defense,0,,,,,
player,201710010sdg,sdg,KaseDr00,def_pct,0%,,,,,
player,201710010sdg,sdg,KaseDr00,special_teams,8,,,,,
player,201710010sdg,sdg,KaseDr00,st_pct,30%,,,,,
player,201710010sdg,sdg,KooxYo00,pos,K,,,,,
player,201710010sdg,sdg,KooxYo00,offense,0,,,,,
player,201710010sdg,sdg,KooxYo00,off_pct,0%,,,,,
player,201710010sdg,sdg,KooxYo00,defense,0,,,,,
player,201710010sdg,sdg,KooxYo00,def_pct,0%,,,,,
player,201710010sdg,sdg,KooxYo00,special_teams,8,,,,,
player,201710010sdg,sdg,KooxYo00,st_pct,30%,,,,,
player,201710010sdg,sdg,WindMi00,pos,LS,,,,,
player,201710010sdg,sdg,WindMi00,offense,0,,,,,
player,201710010sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201710010sdg,sdg,WindMi00,defense,0,,,,,
player,201710010sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201710010sdg,sdg,WindMi00,special_teams,8,,,,,
player,201710010sdg,sdg,WindMi00,st_pct,30%,,,,,
player,201710010sdg,sdg,TeviSa00,pos,T,,,,,
player,201710010sdg,sdg,TeviSa00,offense,0,,,,,
player,201710010sdg,sdg,TeviSa00,off_pct,0%,,,,,
player,201710010sdg,sdg,TeviSa00,defense,0,,,,,
player,201710010sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201710010sdg,sdg,TeviSa00,special_teams,4,,,,,
player,201710010sdg,sdg,TeviSa00,st_pct,15%,,,,,
player,201710010sdg,phi,JohnLa01,pos,T,,,,,
player,201710010sdg,phi,JohnLa01,offense,79,,,,,
player,201710010sdg,phi,JohnLa01,off_pct,100%,,,,,
player,201710010sdg,phi,JohnLa01,defense,0,,,,,
player,201710010sdg,phi,JohnLa01,def_pct,0%,,,,,
player,201710010sdg,phi,JohnLa01,special_teams,6,,,,,
player,201710010sdg,phi,JohnLa01,st_pct,22%,,,,,
player,201710010sdg,phi,BrooBr00,pos,G,,,,,
player,201710010sdg,phi,BrooBr00,offense,79,,,,,
player,201710010sdg,phi,BrooBr00,off_pct,100%,,,,,
player,201710010sdg,phi,BrooBr00,defense,0,,,,,
player,201710010sdg,phi,BrooBr00,def_pct,0%,,,,,
player,201710010sdg,phi,BrooBr00,special_teams,6,,,,,
player,201710010sdg,phi,BrooBr00,st_pct,22%,,,,,
player,201710010sdg,phi,WentCa00,pos,QB,,,,,
player,201710010sdg,phi,WentCa00,offense,79,,,,,
player,201710010sdg,phi,WentCa00,off_pct,100%,,,,,
player,201710010sdg,phi,WentCa00,defense,0,,,,,
player,201710010sdg,phi,WentCa00,def_pct,0%,,,,,
player,201710010sdg,phi,WentCa00,special_teams,0,,,,,
player,201710010sdg,phi,WentCa00,st_pct,0%,,,,,
player,201710010sdg,phi,KelcJa00,pos,C,,,,,
player,201710010sdg,phi,KelcJa00,offense,79,,,,,
player,201710010sdg,phi,KelcJa00,off_pct,100%,,,,,
player,201710010sdg,phi,KelcJa00,defense,0,,,,,
player,201710010sdg,phi,KelcJa00,def_pct,0%,,,,,
player,201710010sdg,phi,KelcJa00,special_teams,0,,,,,
player,201710010sdg,phi,KelcJa00,st_pct,0%,,,,,
player,201710010sdg,phi,PeteJa21,pos,T,,,,,
player,201710010sdg,phi,PeteJa21,offense,79,,,,,
player,201710010sdg,phi,PeteJa21,off_pct,100%,,,,,
player,201710010sdg,phi,PeteJa21,defense,0,,,,,
player,201710010sdg,phi,PeteJa21,def_pct,0%,,,,,
player,201710010sdg,phi,PeteJa21,special_teams,0,,,,,
player,201710010sdg,phi,PeteJa21,st_pct,0%,,,,,
player,201710010sdg,phi,JeffAl00,pos,WR,,,,,
player,201710010sdg,phi,JeffAl00,offense,68,,,,,
player,201710010sdg,phi,JeffAl00,off_pct,86%,,,,,
player,201710010sdg,phi,JeffAl00,defense,0,,,,,
player,201710010sdg,phi,JeffAl00,def_pct,0%,,,,,
player,201710010sdg,phi,JeffAl00,special_teams,0,,,,,
player,201710010sdg,phi,JeffAl00,st_pct,0%,,,,,
player,201710010sdg,phi,AghoNe00,pos,WR,,,,,
player,201710010sdg,phi,AghoNe00,offense,61,,,,,
player,201710010sdg,phi,AghoNe00,off_pct,77%,,,,,
player,201710010sdg,phi,AghoNe00,defense,0,,,,,
player,201710010sdg,phi,AghoNe00,def_pct,0%,,,,,
player,201710010sdg,phi,AghoNe00,special_teams,0,,,,,
player,201710010sdg,phi,AghoNe00,st_pct,0%,,,,,
player,201710010sdg,phi,ErtzZa00,pos,TE,,,,,
player,201710010sdg,phi,ErtzZa00,offense,60,,,,,
player,201710010sdg,phi,ErtzZa00,off_pct,76%,,,,,
player,201710010sdg,phi,ErtzZa00,defense,0,,,,,
player,201710010sdg,phi,ErtzZa00,def_pct,0%,,,,,
player,201710010sdg,phi,ErtzZa00,special_teams,10,,,,,
player,201710010sdg,phi,ErtzZa00,st_pct,37%,,,,,
player,201710010sdg,phi,SmitTo02,pos,WR,,,,,
player,201710010sdg,phi,SmitTo02,offense,57,,,,,
player,201710010sdg,phi,SmitTo02,off_pct,72%,,,,,
player,201710010sdg,phi,SmitTo02,defense,0,,,,,
player,201710010sdg,phi,SmitTo02,def_pct,0%,,,,,
player,201710010sdg,phi,SmitTo02,special_teams,0,,,,,
player,201710010sdg,phi,SmitTo02,st_pct,0%,,,,,
player,201710010sdg,phi,WisnSt01,pos,C,,,,,
player,201710010sdg,phi,WisnSt01,offense,49,,,,,
player,201710010sdg,phi,WisnSt01,off_pct,62%,,,,,
player,201710010sdg,phi,WisnSt01,defense,0,,,,,
player,201710010sdg,phi,WisnSt01,def_pct,0%,,,,,
player,201710010sdg,phi,WisnSt01,special_teams,6,,,,,
player,201710010sdg,phi,WisnSt01,st_pct,22%,,,,,
player,201710010sdg,phi,SmalWe00,pos,RB,,,,,
player,201710010sdg,phi,SmalWe00,offense,35,,,,,
player,201710010sdg,phi,SmalWe00,off_pct,44%,,,,,
player,201710010sdg,phi,SmalWe00,defense,0,,,,,
player,201710010sdg,phi,SmalWe00,def_pct,0%,,,,,
player,201710010sdg,phi,SmalWe00,special_teams,2,,,,,
player,201710010sdg,phi,SmalWe00,st_pct,7%,,,,,
player,201710010sdg,phi,CeleBr00,pos,TE,,,,,
player,201710010sdg,phi,CeleBr00,offense,34,,,,,
player,201710010sdg,phi,CeleBr00,off_pct,43%,,,,,
player,201710010sdg,phi,CeleBr00,defense,0,,,,,
player,201710010sdg,phi,CeleBr00,def_pct,0%,,,,,
player,201710010sdg,phi,CeleBr00,special_teams,10,,,,,
player,201710010sdg,phi,CeleBr00,st_pct,37%,,,,,
player,201710010sdg,phi,WarmCh00,pos,G,,,,,
player,201710010sdg,phi,WarmCh00,offense,30,,,,,
player,201710010sdg,phi,WarmCh00,off_pct,38%,,,,,
player,201710010sdg,phi,WarmCh00,defense,0,,,,,
player,201710010sdg,phi,WarmCh00,def_pct,0%,,,,,
player,201710010sdg,phi,WarmCh00,special_teams,6,,,,,
player,201710010sdg,phi,WarmCh00,st_pct,22%,,,,,
player,201710010sdg,phi,BlouLe00,pos,RB,,,,,
player,201710010sdg,phi,BlouLe00,offense,26,,,,,
player,201710010sdg,phi,BlouLe00,off_pct,33%,,,,,
player,201710010sdg,phi,BlouLe00,defense,0,,,,,
player,201710010sdg,phi,BlouLe00,def_pct,0%,,,,,
player,201710010sdg,phi,BlouLe00,special_teams,0,,,,,
player,201710010sdg,phi,BlouLe00,st_pct,0%,,,,,
player,201710010sdg,phi,ClemCo00,pos,RB,,,,,
player,201710010sdg,phi,ClemCo00,offense,19,,,,,
player,201710010sdg,phi,ClemCo00,off_pct,24%,,,,,
player,201710010sdg,phi,ClemCo00,defense,0,,,,,
player,201710010sdg,phi,ClemCo00,def_pct,0%,,,,,
player,201710010sdg,phi,ClemCo00,special_teams,17,,,,,
player,201710010sdg,phi,ClemCo00,st_pct,63%,,,,,
player,201710010sdg,phi,HollMa00,pos,WR,,,,,
player,201710010sdg,phi,HollMa00,offense,9,,,,,
player,201710010sdg,phi,HollMa00,off_pct,11%,,,,,
player,201710010sdg,phi,HollMa00,defense,0,,,,,
player,201710010sdg,phi,HollMa00,def_pct,0%,,,,,
player,201710010sdg,phi,HollMa00,special_teams,17,,,,,
player,201710010sdg,phi,HollMa00,st_pct,63%,,,,,
player,201710010sdg,phi,BurtTr01,pos,TE,,,,,
player,201710010sdg,phi,BurtTr01,offense,9,,,,,
player,201710010sdg,phi,BurtTr01,off_pct,11%,,,,,
player,201710010sdg,phi,BurtTr01,defense,0,,,,,
player,201710010sdg,phi,BurtTr01,def_pct,0%,,,,,
player,201710010sdg,phi,BurtTr01,special_teams,17,,,,,
player,201710010sdg,phi,BurtTr01,st_pct,63%,,,,,
player,201710010sdg,phi,JohnMa07,pos,WR,,,,,
player,201710010sdg,phi,JohnMa07,offense,9,,,,,
player,201710010sdg,phi,JohnMa07,off_pct,11%,,,,,
player,201710010sdg,phi,JohnMa07,defense,0,,,,,
player,201710010sdg,phi,JohnMa07,def_pct,0%,,,,,
player,201710010sdg,phi,JohnMa07,special_teams,5,,,,,
player,201710010sdg,phi,JohnMa07,st_pct,19%,,,,,
player,201710010sdg,phi,VaitHa00,pos,T,,,,,
player,201710010sdg,phi,VaitHa00,offense,8,,,,,
player,201710010sdg,phi,VaitHa00,off_pct,10%,,,,,
player,201710010sdg,phi,VaitHa00,defense,0,,,,,
player,201710010sdg,phi,VaitHa00,def_pct,0%,,,,,
player,201710010sdg,phi,VaitHa00,special_teams,6,,,,,
player,201710010sdg,phi,VaitHa00,st_pct,22%,,,,,
player,201710010sdg,phi,JenkMa99,pos,SS,,,,,
player,201710010sdg,phi,JenkMa99,offense,0,,,,,
player,201710010sdg,phi,JenkMa99,off_pct,0%,,,,,
player,201710010sdg,phi,JenkMa99,defense,57,,,,,
player,201710010sdg,phi,JenkMa99,def_pct,100%,,,,,
player,201710010sdg,phi,JenkMa99,special_teams,11,,,,,
player,201710010sdg,phi,JenkMa99,st_pct,41%,,,,,
player,201710010sdg,phi,HickJo00,pos,LB,,,,,
player,201710010sdg,phi,HickJo00,offense,0,,,,,
player,201710010sdg,phi,HickJo00,off_pct,0%,,,,,
player,201710010sdg,phi,HickJo00,defense,57,,,,,
player,201710010sdg,phi,HickJo00,def_pct,100%,,,,,
player,201710010sdg,phi,HickJo00,special_teams,4,,,,,
player,201710010sdg,phi,HickJo00,st_pct,15%,,,,,
player,201710010sdg,phi,MillJa02,pos,CB,,,,,
player,201710010sdg,phi,MillJa02,offense,0,,,,,
player,201710010sdg,phi,MillJa02,off_pct,0%,,,,,
player,201710010sdg,phi,MillJa02,defense,57,,,,,
player,201710010sdg,phi,MillJa02,def_pct,100%,,,,,
player,201710010sdg,phi,MillJa02,special_teams,4,,,,,
player,201710010sdg,phi,MillJa02,st_pct,15%,,,,,
player,201710010sdg,phi,DougRa00,pos,CB,,,,,
player,201710010sdg,phi,DougRa00,offense,0,,,,,
player,201710010sdg,phi,DougRa00,off_pct,0%,,,,,
player,201710010sdg,phi,DougRa00,defense,57,,,,,
player,201710010sdg,phi,DougRa00,def_pct,100%,,,,,
player,201710010sdg,phi,DougRa00,special_teams,1,,,,,
player,201710010sdg,phi,DougRa00,st_pct,4%,,,,,
player,201710010sdg,phi,McLeRo00,pos,FS,,,,,
player,201710010sdg,phi,McLeRo00,offense,0,,,,,
player,201710010sdg,phi,McLeRo00,off_pct,0%,,,,,
player,201710010sdg,phi,McLeRo00,defense,57,,,,,
player,201710010sdg,phi,McLeRo00,def_pct,100%,,,,,
player,201710010sdg,phi,McLeRo00,special_teams,0,,,,,
player,201710010sdg,phi,McLeRo00,st_pct,0%,,,,,
player,201710010sdg,phi,BradNi00,pos,LB,,,,,
player,201710010sdg,phi,BradNi00,offense,0,,,,,
player,201710010sdg,phi,BradNi00,off_pct,0%,,,,,
player,201710010sdg,phi,BradNi00,defense,57,,,,,
player,201710010sdg,phi,BradNi00,def_pct,100%,,,,,
player,201710010sdg,phi,BradNi00,special_teams,0,,,,,
player,201710010sdg,phi,BradNi00,st_pct,0%,,,,,
player,201710010sdg,phi,GrahBr99,pos,DE,,,,,
player,201710010sdg,phi,GrahBr99,offense,0,,,,,
player,201710010sdg,phi,GrahBr99,off_pct,0%,,,,,
player,201710010sdg,phi,GrahBr99,defense,44,,,,,
player,201710010sdg,phi,GrahBr99,def_pct,77%,,,,,
player,201710010sdg,phi,GrahBr99,special_teams,4,,,,,
player,201710010sdg,phi,GrahBr99,st_pct,15%,,,,,
player,201710010sdg,phi,JernTi00,pos,DT,,,,,
player,201710010sdg,phi,JernTi00,offense,0,,,,,
player,201710010sdg,phi,JernTi00,off_pct,0%,,,,,
player,201710010sdg,phi,JernTi00,defense,42,,,,,
player,201710010sdg,phi,JernTi00,def_pct,74%,,,,,
player,201710010sdg,phi,JernTi00,special_teams,4,,,,,
player,201710010sdg,phi,JernTi00,st_pct,15%,,,,,
player,201710010sdg,phi,AlleBe00,pos,DT,,,,,
player,201710010sdg,phi,AlleBe00,offense,0,,,,,
player,201710010sdg,phi,AlleBe00,off_pct,0%,,,,,
player,201710010sdg,phi,AlleBe00,defense,38,,,,,
player,201710010sdg,phi,AlleBe00,def_pct,67%,,,,,
player,201710010sdg,phi,AlleBe00,special_teams,10,,,,,
player,201710010sdg,phi,AlleBe00,st_pct,37%,,,,,
player,201710010sdg,phi,RobiPa99,pos,CB,,,,,
player,201710010sdg,phi,RobiPa99,offense,0,,,,,
player,201710010sdg,phi,RobiPa99,off_pct,0%,,,,,
player,201710010sdg,phi,RobiPa99,defense,32,,,,,
player,201710010sdg,phi,RobiPa99,def_pct,56%,,,,,
player,201710010sdg,phi,RobiPa99,special_teams,14,,,,,
player,201710010sdg,phi,RobiPa99,st_pct,52%,,,,,
player,201710010sdg,phi,CurrVi00,pos,DE,,,,,
player,201710010sdg,phi,CurrVi00,offense,0,,,,,
player,201710010sdg,phi,CurrVi00,off_pct,0%,,,,,
player,201710010sdg,phi,CurrVi00,defense,30,,,,,
player,201710010sdg,phi,CurrVi00,def_pct,53%,,,,,
player,201710010sdg,phi,CurrVi00,special_teams,4,,,,,
player,201710010sdg,phi,CurrVi00,st_pct,15%,,,,,
player,201710010sdg,phi,KendMy00,pos,LB,,,,,
player,201710010sdg,phi,KendMy00,offense,0,,,,,
player,201710010sdg,phi,KendMy00,off_pct,0%,,,,,
player,201710010sdg,phi,KendMy00,defense,24,,,,,
player,201710010sdg,phi,KendMy00,def_pct,42%,,,,,
player,201710010sdg,phi,KendMy00,special_teams,7,,,,,
player,201710010sdg,phi,KendMy00,st_pct,26%,,,,,
player,201710010sdg,phi,BarnDe01,pos,DE,,,,,
player,201710010sdg,phi,BarnDe01,offense,0,,,,,
player,201710010sdg,phi,BarnDe01,off_pct,0%,,,,,
player,201710010sdg,phi,BarnDe01,defense,24,,,,,
player,201710010sdg,phi,BarnDe01,def_pct,42%,,,,,
player,201710010sdg,phi,BarnDe01,special_teams,4,,,,,
player,201710010sdg,phi,BarnDe01,st_pct,15%,,,,,
player,201710010sdg,phi,LongCh99,pos,DE,,,,,
player,201710010sdg,phi,LongCh99,offense,0,,,,,
player,201710010sdg,phi,LongCh99,off_pct,0%,,,,,
player,201710010sdg,phi,LongCh99,defense,22,,,,,
player,201710010sdg,phi,LongCh99,def_pct,39%,,,,,
player,201710010sdg,phi,LongCh99,special_teams,0,,,,,
player,201710010sdg,phi,LongCh99,st_pct,0%,,,,,
player,201710010sdg,phi,QualEl00,pos,DT,,,,,
player,201710010sdg,phi,QualEl00,offense,0,,,,,
player,201710010sdg,phi,QualEl00,off_pct,0%,,,,,
player,201710010sdg,phi,QualEl00,defense,13,,,,,
player,201710010sdg,phi,QualEl00,def_pct,23%,,,,,
player,201710010sdg,phi,QualEl00,special_teams,0,,,,,
player,201710010sdg,phi,QualEl00,st_pct,0%,,,,,
player,201710010sdg,phi,HamiJu00,pos,DT,,,,,
player,201710010sdg,phi,HamiJu00,offense,0,,,,,
player,201710010sdg,phi,HamiJu00,off_pct,0%,,,,,
player,201710010sdg,phi,HamiJu00,defense,11,,,,,
player,201710010sdg,phi,HamiJu00,def_pct,19%,,,,,
player,201710010sdg,phi,HamiJu00,special_teams,0,,,,,
player,201710010sdg,phi,HamiJu00,st_pct,0%,,,,,
player,201710010sdg,phi,MeanSt00,pos,DE,,,,,
player,201710010sdg,phi,MeanSt00,offense,0,,,,,
player,201710010sdg,phi,MeanSt00,off_pct,0%,,,,,
player,201710010sdg,phi,MeanSt00,defense,4,,,,,
player,201710010sdg,phi,MeanSt00,def_pct,7%,,,,,
player,201710010sdg,phi,MeanSt00,special_teams,8,,,,,
player,201710010sdg,phi,MeanSt00,st_pct,30%,,,,,
player,201710010sdg,phi,McDoDe00,pos,CB,,,,,
player,201710010sdg,phi,McDoDe00,offense,0,,,,,
player,201710010sdg,phi,McDoDe00,off_pct,0%,,,,,
player,201710010sdg,phi,McDoDe00,defense,1,,,,,
player,201710010sdg,phi,McDoDe00,def_pct,2%,,,,,
player,201710010sdg,phi,McDoDe00,special_teams,16,,,,,
player,201710010sdg,phi,McDoDe00,st_pct,59%,,,,,
player,201710010sdg,phi,MaraCh99,pos,SS,,,,,
player,201710010sdg,phi,MaraCh99,offense,0,,,,,
player,201710010sdg,phi,MaraCh99,off_pct,0%,,,,,
player,201710010sdg,phi,MaraCh99,defense,0,,,,,
player,201710010sdg,phi,MaraCh99,def_pct,0%,,,,,
player,201710010sdg,phi,MaraCh99,special_teams,20,,,,,
player,201710010sdg,phi,MaraCh99,st_pct,74%,,,,,
player,201710010sdg,phi,GrugKa00,pos,LB,,,,,
player,201710010sdg,phi,GrugKa00,offense,0,,,,,
player,201710010sdg,phi,GrugKa00,off_pct,0%,,,,,
player,201710010sdg,phi,GrugKa00,defense,0,,,,,
player,201710010sdg,phi,GrugKa00,def_pct,0%,,,,,
player,201710010sdg,phi,GrugKa00,special_teams,18,,,,,
player,201710010sdg,phi,GrugKa00,st_pct,67%,,,,,
player,201710010sdg,phi,GoodNa00,pos,LB,,,,,
player,201710010sdg,phi,GoodNa00,offense,0,,,,,
player,201710010sdg,phi,GoodNa00,off_pct,0%,,,,,
player,201710010sdg,phi,GoodNa00,defense,0,,,,,
player,201710010sdg,phi,GoodNa00,def_pct,0%,,,,,
player,201710010sdg,phi,GoodNa00,special_teams,17,,,,,
player,201710010sdg,phi,GoodNa00,st_pct,63%,,,,,
player,201710010sdg,phi,ElliJa03,pos,K,,,,,
player,201710010sdg,phi,ElliJa03,offense,0,,,,,
player,201710010sdg,phi,ElliJa03,off_pct,0%,,,,,
player,201710010sdg,phi,ElliJa03,defense,0,,,,,
player,201710010sdg,phi,ElliJa03,def_pct,0%,,,,,
player,201710010sdg,phi,ElliJa03,special_teams,13,,,,,
player,201710010sdg,phi,ElliJa03,st_pct,48%,,,,,
player,201710010sdg,phi,BarnKe00,pos,RB,,,,,
player,201710010sdg,phi,BarnKe00,offense,0,,,,,
player,201710010sdg,phi,BarnKe00,off_pct,0%,,,,,
player,201710010sdg,phi,BarnKe00,defense,0,,,,,
player,201710010sdg,phi,BarnKe00,def_pct,0%,,,,,
player,201710010sdg,phi,BarnKe00,special_teams,8,,,,,
player,201710010sdg,phi,BarnKe00,st_pct,30%,,,,,
player,201710010sdg,phi,LovaRi00,pos,LS,,,,,
player,201710010sdg,phi,LovaRi00,offense,0,,,,,
player,201710010sdg,phi,LovaRi00,off_pct,0%,,,,,
player,201710010sdg,phi,LovaRi00,defense,0,,,,,
player,201710010sdg,phi,LovaRi00,def_pct,0%,,,,,
player,201710010sdg,phi,LovaRi00,special_teams,8,,,,,
player,201710010sdg,phi,LovaRi00,st_pct,30%,,,,,
player,201710010sdg,phi,JoneDo21,pos,P,,,,,
player,201710010sdg,phi,JoneDo21,offense,0,,,,,
player,201710010sdg,phi,JoneDo21,off_pct,0%,,,,,
player,201710010sdg,phi,JoneDo21,defense,0,,,,,
player,201710010sdg,phi,JoneDo21,def_pct,0%,,,,,
player,201710010sdg,phi,JoneDo21,special_teams,8,,,,,
player,201710010sdg,phi,JoneDo21,st_pct,30%,,,,,
player,201710010sdg,phi,WalkJo01,pos,LB,,,,,
player,201710010sdg,phi,WalkJo01,offense,0,,,,,
player,201710010sdg,phi,WalkJo01,off_pct,0%,,,,,
player,201710010sdg,phi,WalkJo01,defense,0,,,,,
player,201710010sdg,phi,WalkJo01,def_pct,0%,,,,,
player,201710010sdg,phi,WalkJo01,special_teams,6,,,,,
player,201710010sdg,phi,WalkJo01,st_pct,22%,,,,,
