game,2017,3,20170924,201709240det,atl,"Atlanta Falcons",30,det,"Detroit Lions",26
player,201709240det,det,AgneJa00,punt_ret,0,,,,,
player,201709240det,det,AgneJa00,punt_ret_yds,0,,,,,
player,201709240det,det,AgneJa00,punt_ret_yds_per_ret,,,,,,
player,201709240det,det,AgneJa00,punt_ret_td,0,,,,,
player,201709240det,det,AgneJa00,punt_ret_long,0,,,,,
player,201709240det,atl,bryanmat01,xpm,3,,,,,
player,201709240det,atl,bryanmat01,xpa,3,,,,,
player,201709240det,atl,bryanmat01,fgm,3,,,,,
player,201709240det,atl,bryanmat01,fga,3,,,,,
player,201709240det,atl,bryanmat01,punt,0,,,,,
player,201709240det,atl,bryanmat01,punt_yds,0,,,,,
player,201709240det,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201709240det,atl,bryanmat01,punt_long,0,,,,,
player,201709240det,atl,BoshMa00,xpm,,,,,,
player,201709240det,atl,BoshMa00,xpa,,,,,,
player,201709240det,atl,BoshMa00,fgm,,,,,,
player,201709240det,atl,BoshMa00,fga,,,,,,
player,201709240det,atl,BoshMa00,punt,2,,,,,
player,201709240det,atl,BoshMa00,punt_yds,91,,,,,
player,201709240det,atl,BoshMa00,punt_yds_per_punt,45.5,,,,,
player,201709240det,atl,BoshMa00,punt_long,48,,,,,
player,201709240det,det,PratMa20,xpm,2,,,,,
player,201709240det,det,PratMa20,xpa,2,,,,,
player,201709240det,det,PratMa20,fgm,4,,,,,
player,201709240det,det,PratMa20,fga,4,,,,,
player,201709240det,det,PratMa20,punt,0,,,,,
player,201709240det,det,PratMa20,punt_yds,0,,,,,
player,201709240det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201709240det,det,PratMa20,punt_long,0,,,,,
player,201709240det,det,LockJe00,xpm,,,,,,
player,201709240det,det,LockJe00,xpa,,,,,,
player,201709240det,det,LockJe00,fgm,,,,,,
player,201709240det,det,LockJe00,fga,,,,,,
player,201709240det,det,LockJe00,punt,5,,,,,
player,201709240det,det,LockJe00,punt_yds,239,,,,,
player,201709240det,det,LockJe00,punt_yds_per_punt,47.8,,,,,
player,201709240det,det,LockJe00,punt_long,52,,,,,
player,201709240det,det,RobiGr01,pos,T,,,,,
player,201709240det,det,RobiGr01,offense,70,,,,,
player,201709240det,det,RobiGr01,off_pct,100%,,,,,
player,201709240det,det,RobiGr01,defense,0,,,,,
player,201709240det,det,RobiGr01,def_pct,0%,,,,,
player,201709240det,det,RobiGr01,special_teams,6,,,,,
player,201709240det,det,RobiGr01,st_pct,18%,,,,,
player,201709240det,det,LangT.20,pos,G,,,,,
player,201709240det,det,LangT.20,offense,70,,,,,
player,201709240det,det,LangT.20,off_pct,100%,,,,,
player,201709240det,det,LangT.20,defense,0,,,,,
player,201709240det,det,LangT.20,def_pct,0%,,,,,
player,201709240det,det,LangT.20,special_teams,6,,,,,
player,201709240det,det,LangT.20,st_pct,18%,,,,,
player,201709240det,det,KeriZa00,pos,G,,,,,
player,201709240det,det,KeriZa00,offense,70,,,,,
player,201709240det,det,KeriZa00,off_pct,100%,,,,,
player,201709240det,det,KeriZa00,defense,0,,,,,
player,201709240det,det,KeriZa00,def_pct,0%,,,,,
player,201709240det,det,KeriZa00,special_teams,6,,,,,
player,201709240det,det,KeriZa00,st_pct,18%,,,,,
player,201709240det,det,WagnRi00,pos,T,,,,,
player,201709240det,det,WagnRi00,offense,70,,,,,
player,201709240det,det,WagnRi00,off_pct,100%,,,,,
player,201709240det,det,WagnRi00,defense,0,,,,,
player,201709240det,det,WagnRi00,def_pct,0%,,,,,
player,201709240det,det,WagnRi00,special_teams,6,,,,,
player,201709240det,det,WagnRi00,st_pct,18%,,,,,
player,201709240det,det,GlasGr00,pos,G,,,,,
player,201709240det,det,GlasGr00,offense,70,,,,,
player,201709240det,det,GlasGr00,off_pct,100%,,,,,
player,201709240det,det,GlasGr00,defense,0,,,,,
player,201709240det,det,GlasGr00,def_pct,0%,,,,,
player,201709240det,det,GlasGr00,special_teams,6,,,,,
player,201709240det,det,GlasGr00,st_pct,18%,,,,,
player,201709240det,det,StafMa00,pos,QB,,,,,
player,201709240det,det,StafMa00,offense,70,,,,,
player,201709240det,det,StafMa00,off_pct,100%,,,,,
player,201709240det,det,StafMa00,defense,0,,,,,
player,201709240det,det,StafMa00,def_pct,0%,,,,,
player,201709240det,det,StafMa00,special_teams,0,,,,,
player,201709240det,det,StafMa00,st_pct,0%,,,,,
player,201709240det,det,JoneMa02,pos,WR,,,,,
player,201709240det,det,JoneMa02,offense,68,,,,,
player,201709240det,det,JoneMa02,off_pct,97%,,,,,
player,201709240det,det,JoneMa02,defense,0,,,,,
player,201709240det,det,JoneMa02,def_pct,0%,,,,,
player,201709240det,det,JoneMa02,special_teams,0,,,,,
player,201709240det,det,JoneMa02,st_pct,0%,,,,,
player,201709240det,det,TateGo00,pos,WR,,,,,
player,201709240det,det,TateGo00,offense,63,,,,,
player,201709240det,det,TateGo00,off_pct,90%,,,,,
player,201709240det,det,TateGo00,defense,0,,,,,
player,201709240det,det,TateGo00,def_pct,0%,,,,,
player,201709240det,det,TateGo00,special_teams,2,,,,,
player,201709240det,det,TateGo00,st_pct,6%,,,,,
player,201709240det,det,GollKe00,pos,WR,,,,,
player,201709240det,det,GollKe00,offense,45,,,,,
player,201709240det,det,GollKe00,off_pct,64%,,,,,
player,201709240det,det,GollKe00,defense,0,,,,,
player,201709240det,det,GollKe00,def_pct,0%,,,,,
player,201709240det,det,GollKe00,special_teams,0,,,,,
player,201709240det,det,GollKe00,st_pct,0%,,,,,
player,201709240det,det,EbroEr00,pos,TE,,,,,
player,201709240det,det,EbroEr00,offense,45,,,,,
player,201709240det,det,EbroEr00,off_pct,64%,,,,,
player,201709240det,det,EbroEr00,defense,0,,,,,
player,201709240det,det,EbroEr00,def_pct,0%,,,,,
player,201709240det,det,EbroEr00,special_teams,0,,,,,
player,201709240det,det,EbroEr00,st_pct,0%,,,,,
player,201709240det,det,RiddTh00,pos,RB,,,,,
player,201709240det,det,RiddTh00,offense,34,,,,,
player,201709240det,det,RiddTh00,off_pct,49%,,,,,
player,201709240det,det,RiddTh00,defense,0,,,,,
player,201709240det,det,RiddTh00,def_pct,0%,,,,,
player,201709240det,det,RiddTh00,special_teams,0,,,,,
player,201709240det,det,RiddTh00,st_pct,0%,,,,,
player,201709240det,det,FellDa01,pos,TE,,,,,
player,201709240det,det,FellDa01,offense,29,,,,,
player,201709240det,det,FellDa01,off_pct,41%,,,,,
player,201709240det,det,FellDa01,defense,0,,,,,
player,201709240det,det,FellDa01,def_pct,0%,,,,,
player,201709240det,det,FellDa01,special_teams,13,,,,,
player,201709240det,det,FellDa01,st_pct,39%,,,,,
player,201709240det,det,AbduAm00,pos,RB,,,,,
player,201709240det,det,AbduAm00,offense,29,,,,,
player,201709240det,det,AbduAm00,off_pct,41%,,,,,
player,201709240det,det,AbduAm00,defense,0,,,,,
player,201709240det,det,AbduAm00,def_pct,0%,,,,,
player,201709240det,det,AbduAm00,special_teams,0,,,,,
player,201709240det,det,AbduAm00,st_pct,0%,,,,,
player,201709240det,det,JoneT.00,pos,WR,,,,,
player,201709240det,det,JoneT.00,offense,15,,,,,
player,201709240det,det,JoneT.00,off_pct,21%,,,,,
player,201709240det,det,JoneT.00,defense,0,,,,,
player,201709240det,det,JoneT.00,def_pct,0%,,,,,
player,201709240det,det,JoneT.00,special_teams,13,,,,,
player,201709240det,det,JoneT.00,st_pct,39%,,,,,
player,201709240det,det,RobeMi01,pos,TE,,,,,
player,201709240det,det,RobeMi01,offense,9,,,,,
player,201709240det,det,RobeMi01,off_pct,13%,,,,,
player,201709240det,det,RobeMi01,defense,0,,,,,
player,201709240det,det,RobeMi01,def_pct,0%,,,,,
player,201709240det,det,RobeMi01,special_teams,12,,,,,
player,201709240det,det,RobeMi01,st_pct,36%,,,,,
player,201709240det,det,ZennZa00,pos,RB,,,,,
player,201709240det,det,ZennZa00,offense,7,,,,,
player,201709240det,det,ZennZa00,off_pct,10%,,,,,
player,201709240det,det,ZennZa00,defense,0,,,,,
player,201709240det,det,ZennZa00,def_pct,0%,,,,,
player,201709240det,det,ZennZa00,special_teams,21,,,,,
player,201709240det,det,ZennZa00,st_pct,64%,,,,,
player,201709240det,det,AbbrJa00,pos,WR,,,,,
player,201709240det,det,AbbrJa00,offense,6,,,,,
player,201709240det,det,AbbrJa00,off_pct,9%,,,,,
player,201709240det,det,AbbrJa00,defense,0,,,,,
player,201709240det,det,AbbrJa00,def_pct,0%,,,,,
player,201709240det,det,AbbrJa00,special_teams,9,,,,,
player,201709240det,det,AbbrJa00,st_pct,27%,,,,,
player,201709240det,det,QuinGl99,pos,FS,,,,,
player,201709240det,det,QuinGl99,offense,0,,,,,
player,201709240det,det,QuinGl99,off_pct,0%,,,,,
player,201709240det,det,QuinGl99,defense,68,,,,,
player,201709240det,det,QuinGl99,def_pct,100%,,,,,
player,201709240det,det,QuinGl99,special_teams,6,,,,,
player,201709240det,det,QuinGl99,st_pct,18%,,,,,
player,201709240det,det,WhitTa00,pos,LB,,,,,
player,201709240det,det,WhitTa00,offense,0,,,,,
player,201709240det,det,WhitTa00,off_pct,0%,,,,,
player,201709240det,det,WhitTa00,defense,68,,,,,
player,201709240det,det,WhitTa00,def_pct,100%,,,,,
player,201709240det,det,WhitTa00,special_teams,6,,,,,
player,201709240det,det,WhitTa00,st_pct,18%,,,,,
player,201709240det,det,SlayDa00,pos,CB,,,,,
player,201709240det,det,SlayDa00,offense,0,,,,,
player,201709240det,det,SlayDa00,off_pct,0%,,,,,
player,201709240det,det,SlayDa00,defense,67,,,,,
player,201709240det,det,SlayDa00,def_pct,99%,,,,,
player,201709240det,det,SlayDa00,special_teams,6,,,,,
player,201709240det,det,SlayDa00,st_pct,18%,,,,,
player,201709240det,det,KillMi00,pos,SS,,,,,
player,201709240det,det,KillMi00,offense,0,,,,,
player,201709240det,det,KillMi00,off_pct,0%,,,,,
player,201709240det,det,KillMi00,defense,53,,,,,
player,201709240det,det,KillMi00,def_pct,78%,,,,,
player,201709240det,det,KillMi00,special_teams,7,,,,,
player,201709240det,det,KillMi00,st_pct,21%,,,,,
player,201709240det,det,WorrPa00,pos,LB,,,,,
player,201709240det,det,WorrPa00,offense,0,,,,,
player,201709240det,det,WorrPa00,off_pct,0%,,,,,
player,201709240det,det,WorrPa00,defense,42,,,,,
player,201709240det,det,WorrPa00,def_pct,62%,,,,,
player,201709240det,det,WorrPa00,special_teams,24,,,,,
player,201709240det,det,WorrPa00,st_pct,73%,,,,,
player,201709240det,det,LawsNe00,pos,CB,,,,,
player,201709240det,det,LawsNe00,offense,0,,,,,
player,201709240det,det,LawsNe00,off_pct,0%,,,,,
player,201709240det,det,LawsNe00,defense,41,,,,,
player,201709240det,det,LawsNe00,def_pct,60%,,,,,
player,201709240det,det,LawsNe00,special_teams,9,,,,,
player,201709240det,det,LawsNe00,st_pct,27%,,,,,
player,201709240det,det,RobiAS00,pos,DT,,,,,
player,201709240det,det,RobiAS00,offense,0,,,,,
player,201709240det,det,RobiAS00,off_pct,0%,,,,,
player,201709240det,det,RobiAS00,defense,39,,,,,
player,201709240det,det,RobiAS00,def_pct,57%,,,,,
player,201709240det,det,RobiAS00,special_teams,6,,,,,
player,201709240det,det,RobiAS00,st_pct,18%,,,,,
player,201709240det,det,ZettAn00,pos,DE,,,,,
player,201709240det,det,ZettAn00,offense,0,,,,,
player,201709240det,det,ZettAn00,off_pct,0%,,,,,
player,201709240det,det,ZettAn00,defense,37,,,,,
player,201709240det,det,ZettAn00,def_pct,54%,,,,,
player,201709240det,det,ZettAn00,special_teams,5,,,,,
player,201709240det,det,ZettAn00,st_pct,15%,,,,,
player,201709240det,det,BellNi01,pos,LB,,,,,
player,201709240det,det,BellNi01,offense,0,,,,,
player,201709240det,det,BellNi01,off_pct,0%,,,,,
player,201709240det,det,BellNi01,defense,35,,,,,
player,201709240det,det,BellNi01,def_pct,51%,,,,,
player,201709240det,det,BellNi01,special_teams,21,,,,,
player,201709240det,det,BellNi01,st_pct,64%,,,,,
player,201709240det,det,NgatHa20,pos,DT,,,,,
player,201709240det,det,NgatHa20,offense,0,,,,,
player,201709240det,det,NgatHa20,off_pct,0%,,,,,
player,201709240det,det,NgatHa20,defense,34,,,,,
player,201709240det,det,NgatHa20,def_pct,50%,,,,,
player,201709240det,det,NgatHa20,special_teams,6,,,,,
player,201709240det,det,NgatHa20,st_pct,18%,,,,,
player,201709240det,det,SpenAk00,pos,DT,,,,,
player,201709240det,det,SpenAk00,offense,0,,,,,
player,201709240det,det,SpenAk00,off_pct,0%,,,,,
player,201709240det,det,SpenAk00,defense,34,,,,,
player,201709240det,det,SpenAk00,def_pct,50%,,,,,
player,201709240det,det,SpenAk00,special_teams,0,,,,,
player,201709240det,det,SpenAk00,st_pct,0%,,,,,
player,201709240det,det,DiggQu00,pos,CB,,,,,
player,201709240det,det,DiggQu00,offense,0,,,,,
player,201709240det,det,DiggQu00,off_pct,0%,,,,,
player,201709240det,det,DiggQu00,defense,33,,,,,
player,201709240det,det,DiggQu00,def_pct,49%,,,,,
player,201709240det,det,DiggQu00,special_teams,9,,,,,
player,201709240det,det,DiggQu00,st_pct,27%,,,,,
player,201709240det,det,AnsaEz00,pos,DE,,,,,
player,201709240det,det,AnsaEz00,offense,0,,,,,
player,201709240det,det,AnsaEz00,off_pct,0%,,,,,
player,201709240det,det,AnsaEz00,defense,33,,,,,
player,201709240det,det,AnsaEz00,def_pct,49%,,,,,
player,201709240det,det,AnsaEz00,special_teams,0,,,,,
player,201709240det,det,AnsaEz00,st_pct,0%,,,,,
player,201709240det,det,WashCo00,pos,DE,,,,,
player,201709240det,det,WashCo00,offense,0,,,,,
player,201709240det,det,WashCo00,off_pct,0%,,,,,
player,201709240det,det,WashCo00,defense,32,,,,,
player,201709240det,det,WashCo00,def_pct,47%,,,,,
player,201709240det,det,WashCo00,special_teams,6,,,,,
player,201709240det,det,WashCo00,st_pct,18%,,,,,
player,201709240det,det,LedbJe00,pos,DT,,,,,
player,201709240det,det,LedbJe00,offense,0,,,,,
player,201709240det,det,LedbJe00,off_pct,0%,,,,,
player,201709240det,det,LedbJe00,defense,29,,,,,
player,201709240det,det,LedbJe00,def_pct,43%,,,,,
player,201709240det,det,LedbJe00,special_teams,7,,,,,
player,201709240det,det,LedbJe00,st_pct,21%,,,,,
player,201709240det,det,HaydDJ00,pos,CB,,,,,
player,201709240det,det,HaydDJ00,offense,0,,,,,
player,201709240det,det,HaydDJ00,off_pct,0%,,,,,
player,201709240det,det,HaydDJ00,defense,28,,,,,
player,201709240det,det,HaydDJ00,def_pct,41%,,,,,
player,201709240det,det,HaydDJ00,special_teams,8,,,,,
player,201709240det,det,HaydDJ00,st_pct,24%,,,,,
player,201709240det,det,ReevJa00,pos,LB,,,,,
player,201709240det,det,ReevJa00,offense,0,,,,,
player,201709240det,det,ReevJa00,off_pct,0%,,,,,
player,201709240det,det,ReevJa00,defense,26,,,,,
player,201709240det,det,ReevJa00,def_pct,38%,,,,,
player,201709240det,det,ReevJa00,special_teams,26,,,,,
player,201709240det,det,ReevJa00,st_pct,79%,,,,,
player,201709240det,det,JohnGe00,pos,DE,,,,,
player,201709240det,det,JohnGe00,offense,0,,,,,
player,201709240det,det,JohnGe00,off_pct,0%,,,,,
player,201709240det,det,JohnGe00,defense,19,,,,,
player,201709240det,det,JohnGe00,def_pct,28%,,,,,
player,201709240det,det,JohnGe00,special_teams,1,,,,,
player,201709240det,det,JohnGe00,st_pct,3%,,,,,
player,201709240det,det,WashCh01,pos,FS,,,,,
player,201709240det,det,WashCh01,offense,0,,,,,
player,201709240det,det,WashCh01,off_pct,0%,,,,,
player,201709240det,det,WashCh01,defense,15,,,,,
player,201709240det,det,WashCh01,def_pct,22%,,,,,
player,201709240det,det,WashCh01,special_teams,19,,,,,
player,201709240det,det,WashCh01,st_pct,58%,,,,,
player,201709240det,det,ValoJe00,pos,DE,,,,,
player,201709240det,det,ValoJe00,offense,0,,,,,
player,201709240det,det,ValoJe00,off_pct,0%,,,,,
player,201709240det,det,ValoJe00,defense,15,,,,,
player,201709240det,det,ValoJe00,def_pct,22%,,,,,
player,201709240det,det,ValoJe00,special_teams,0,,,,,
player,201709240det,det,ValoJe00,st_pct,0%,,,,,
player,201709240det,det,CareDo00,pos,FS,,,,,
player,201709240det,det,CareDo00,offense,0,,,,,
player,201709240det,det,CareDo00,off_pct,0%,,,,,
player,201709240det,det,CareDo00,defense,0,,,,,
player,201709240det,det,CareDo00,def_pct,0%,,,,,
player,201709240det,det,CareDo00,special_teams,27,,,,,
player,201709240det,det,CareDo00,st_pct,82%,,,,,
player,201709240det,det,LongSt00,pos,LB,,,,,
player,201709240det,det,LongSt00,offense,0,,,,,
player,201709240det,det,LongSt00,off_pct,0%,,,,,
player,201709240det,det,LongSt00,defense,0,,,,,
player,201709240det,det,LongSt00,def_pct,0%,,,,,
player,201709240det,det,LongSt00,special_teams,21,,,,,
player,201709240det,det,LongSt00,st_pct,64%,,,,,
player,201709240det,det,LockJe00,pos,P,,,,,
player,201709240det,det,LockJe00,offense,0,,,,,
player,201709240det,det,LockJe00,off_pct,0%,,,,,
player,201709240det,det,LockJe00,defense,0,,,,,
player,201709240det,det,LockJe00,def_pct,0%,,,,,
player,201709240det,det,LockJe00,special_teams,18,,,,,
player,201709240det,det,LockJe00,st_pct,55%,,,,,
player,201709240det,det,MuhlDo20,pos,LS,,,,,
player,201709240det,det,MuhlDo20,offense,0,,,,,
player,201709240det,det,MuhlDo20,off_pct,0%,,,,,
player,201709240det,det,MuhlDo20,defense,0,,,,,
player,201709240det,det,MuhlDo20,def_pct,0%,,,,,
player,201709240det,det,MuhlDo20,special_teams,11,,,,,
player,201709240det,det,MuhlDo20,st_pct,33%,,,,,
player,201709240det,det,PratMa20,pos,K,,,,,
player,201709240det,det,PratMa20,offense,0,,,,,
player,201709240det,det,PratMa20,off_pct,0%,,,,,
player,201709240det,det,PratMa20,defense,0,,,,,
player,201709240det,det,PratMa20,def_pct,0%,,,,,
player,201709240det,det,PratMa20,special_teams,6,,,,,
player,201709240det,det,PratMa20,st_pct,18%,,,,,
player,201709240det,det,MihaBr00,pos,T,,,,,
player,201709240det,det,MihaBr00,offense,0,,,,,
player,201709240det,det,MihaBr00,off_pct,0%,,,,,
player,201709240det,det,MihaBr00,defense,0,,,,,
player,201709240det,det,MihaBr00,def_pct,0%,,,,,
player,201709240det,det,MihaBr00,special_teams,6,,,,,
player,201709240det,det,MihaBr00,st_pct,18%,,,,,
player,201709240det,det,AgneJa00,pos,CB,,,,,
player,201709240det,det,AgneJa00,offense,0,,,,,
player,201709240det,det,AgneJa00,off_pct,0%,,,,,
player,201709240det,det,AgneJa00,defense,0,,,,,
player,201709240det,det,AgneJa00,def_pct,0%,,,,,
player,201709240det,det,AgneJa00,special_teams,2,,,,,
player,201709240det,det,AgneJa00,st_pct,6%,,,,,
player,201709240det,atl,MattJa00,pos,T,,,,,
player,201709240det,atl,MattJa00,offense,68,,,,,
player,201709240det,atl,MattJa00,off_pct,100%,,,,,
player,201709240det,atl,MattJa00,defense,0,,,,,
player,201709240det,atl,MattJa00,def_pct,0%,,,,,
player,201709240det,atl,MattJa00,special_teams,6,,,,,
player,201709240det,atl,MattJa00,st_pct,18%,,,,,
player,201709240det,atl,LeviAn20,pos,G,,,,,
player,201709240det,atl,LeviAn20,offense,68,,,,,
player,201709240det,atl,LeviAn20,off_pct,100%,,,,,
player,201709240det,atl,LeviAn20,defense,0,,,,,
player,201709240det,atl,LeviAn20,def_pct,0%,,,,,
player,201709240det,atl,LeviAn20,special_teams,6,,,,,
player,201709240det,atl,LeviAn20,st_pct,18%,,,,,
player,201709240det,atl,SambTy00,pos,T,,,,,
player,201709240det,atl,SambTy00,offense,68,,,,,
player,201709240det,atl,SambTy00,off_pct,100%,,,,,
player,201709240det,atl,SambTy00,defense,0,,,,,
player,201709240det,atl,SambTy00,def_pct,0%,,,,,
player,201709240det,atl,SambTy00,special_teams,6,,,,,
player,201709240det,atl,SambTy00,st_pct,18%,,,,,
player,201709240det,atl,SchwWe00,pos,G,,,,,
player,201709240det,atl,SchwWe00,offense,68,,,,,
player,201709240det,atl,SchwWe00,off_pct,100%,,,,,
player,201709240det,atl,SchwWe00,defense,0,,,,,
player,201709240det,atl,SchwWe00,def_pct,0%,,,,,
player,201709240det,atl,SchwWe00,special_teams,6,,,,,
player,201709240det,atl,SchwWe00,st_pct,18%,,,,,
player,201709240det,atl,MackAl20,pos,C,,,,,
player,201709240det,atl,MackAl20,offense,68,,,,,
player,201709240det,atl,MackAl20,off_pct,100%,,,,,
player,201709240det,atl,MackAl20,defense,0,,,,,
player,201709240det,atl,MackAl20,def_pct,0%,,,,,
player,201709240det,atl,MackAl20,special_teams,0,,,,,
player,201709240det,atl,MackAl20,st_pct,0%,,,,,
player,201709240det,atl,RyanMa00,pos,QB,,,,,
player,201709240det,atl,RyanMa00,offense,68,,,,,
player,201709240det,atl,RyanMa00,off_pct,100%,,,,,
player,201709240det,atl,RyanMa00,defense,0,,,,,
player,201709240det,atl,RyanMa00,def_pct,0%,,,,,
player,201709240det,atl,RyanMa00,special_teams,0,,,,,
player,201709240det,atl,RyanMa00,st_pct,0%,,,,,
player,201709240det,atl,JoneJu02,pos,WR,,,,,
player,201709240det,atl,JoneJu02,offense,58,,,,,
player,201709240det,atl,JoneJu02,off_pct,85%,,,,,
player,201709240det,atl,JoneJu02,defense,0,,,,,
player,201709240det,atl,JoneJu02,def_pct,0%,,,,,
player,201709240det,atl,JoneJu02,special_teams,0,,,,,
player,201709240det,atl,JoneJu02,st_pct,0%,,,,,
player,201709240det,atl,SanuMo00,pos,WR,,,,,
player,201709240det,atl,SanuMo00,offense,57,,,,,
player,201709240det,atl,SanuMo00,off_pct,84%,,,,,
player,201709240det,atl,SanuMo00,defense,0,,,,,
player,201709240det,atl,SanuMo00,def_pct,0%,,,,,
player,201709240det,atl,SanuMo00,special_teams,0,,,,,
player,201709240det,atl,SanuMo00,st_pct,0%,,,,,
player,201709240det,atl,HoopAu00,pos,TE,,,,,
player,201709240det,atl,HoopAu00,offense,49,,,,,
player,201709240det,atl,HoopAu00,off_pct,72%,,,,,
player,201709240det,atl,HoopAu00,defense,0,,,,,
player,201709240det,atl,HoopAu00,def_pct,0%,,,,,
player,201709240det,atl,HoopAu00,special_teams,6,,,,,
player,201709240det,atl,HoopAu00,st_pct,18%,,,,,
player,201709240det,atl,FreeDe00,pos,RB,,,,,
player,201709240det,atl,FreeDe00,offense,41,,,,,
player,201709240det,atl,FreeDe00,off_pct,60%,,,,,
player,201709240det,atl,FreeDe00,defense,0,,,,,
player,201709240det,atl,FreeDe00,def_pct,0%,,,,,
player,201709240det,atl,FreeDe00,special_teams,0,,,,,
player,201709240det,atl,FreeDe00,st_pct,0%,,,,,
player,201709240det,atl,GabrTa00,pos,WR,,,,,
player,201709240det,atl,GabrTa00,offense,36,,,,,
player,201709240det,atl,GabrTa00,off_pct,53%,,,,,
player,201709240det,atl,GabrTa00,defense,0,,,,,
player,201709240det,atl,GabrTa00,def_pct,0%,,,,,
player,201709240det,atl,GabrTa00,special_teams,0,,,,,
player,201709240det,atl,GabrTa00,st_pct,0%,,,,,
player,201709240det,atl,ToilLe00,pos,TE,,,,,
player,201709240det,atl,ToilLe00,offense,35,,,,,
player,201709240det,atl,ToilLe00,off_pct,51%,,,,,
player,201709240det,atl,ToilLe00,defense,0,,,,,
player,201709240det,atl,ToilLe00,def_pct,0%,,,,,
player,201709240det,atl,ToilLe00,special_teams,8,,,,,
player,201709240det,atl,ToilLe00,st_pct,24%,,,,,
player,201709240det,atl,ColeTe01,pos,RB,,,,,
player,201709240det,atl,ColeTe01,offense,28,,,,,
player,201709240det,atl,ColeTe01,off_pct,41%,,,,,
player,201709240det,atl,ColeTe01,defense,0,,,,,
player,201709240det,atl,ColeTe01,def_pct,0%,,,,,
player,201709240det,atl,ColeTe01,special_teams,0,,,,,
player,201709240det,atl,ColeTe01,st_pct,0%,,,,,
player,201709240det,atl,ColeDe00,pos,FB,,,,,
player,201709240det,atl,ColeDe00,offense,19,,,,,
player,201709240det,atl,ColeDe00,off_pct,28%,,,,,
player,201709240det,atl,ColeDe00,defense,0,,,,,
player,201709240det,atl,ColeDe00,def_pct,0%,,,,,
player,201709240det,atl,ColeDe00,special_teams,21,,,,,
player,201709240det,atl,ColeDe00,st_pct,64%,,,,,
player,201709240det,atl,HardJu00,pos,WR,,,,,
player,201709240det,atl,HardJu00,offense,15,,,,,
player,201709240det,atl,HardJu00,off_pct,22%,,,,,
player,201709240det,atl,HardJu00,defense,0,,,,,
player,201709240det,atl,HardJu00,def_pct,0%,,,,,
player,201709240det,atl,HardJu00,special_teams,21,,,,,
player,201709240det,atl,HardJu00,st_pct,64%,,,,,
player,201709240det,atl,SaubEr00,pos,TE,,,,,
player,201709240det,atl,SaubEr00,offense,1,,,,,
player,201709240det,atl,SaubEr00,off_pct,1%,,,,,
player,201709240det,atl,SaubEr00,defense,0,,,,,
player,201709240det,atl,SaubEr00,def_pct,0%,,,,,
player,201709240det,atl,SaubEr00,special_teams,21,,,,,
player,201709240det,atl,SaubEr00,st_pct,64%,,,,,
player,201709240det,atl,RobeAn00,pos,WR,,,,,
player,201709240det,atl,RobeAn00,offense,1,,,,,
player,201709240det,atl,RobeAn00,off_pct,1%,,,,,
player,201709240det,atl,RobeAn00,defense,0,,,,,
player,201709240det,atl,RobeAn00,def_pct,0%,,,,,
player,201709240det,atl,RobeAn00,special_teams,12,,,,,
player,201709240det,atl,RobeAn00,st_pct,36%,,,,,
player,201709240det,atl,AlfoRo00,pos,CB,,,,,
player,201709240det,atl,AlfoRo00,offense,0,,,,,
player,201709240det,atl,AlfoRo00,off_pct,0%,,,,,
player,201709240det,atl,AlfoRo00,defense,70,,,,,
player,201709240det,atl,AlfoRo00,def_pct,100%,,,,,
player,201709240det,atl,AlfoRo00,special_teams,14,,,,,
player,201709240det,atl,AlfoRo00,st_pct,42%,,,,,
player,201709240det,atl,JoneDe01,pos,LB,,,,,
player,201709240det,atl,JoneDe01,offense,0,,,,,
player,201709240det,atl,JoneDe01,off_pct,0%,,,,,
player,201709240det,atl,JoneDe01,defense,70,,,,,
player,201709240det,atl,JoneDe01,def_pct,100%,,,,,
player,201709240det,atl,JoneDe01,special_teams,6,,,,,
player,201709240det,atl,JoneDe01,st_pct,18%,,,,,
player,201709240det,atl,NealKe01,pos,FS,,,,,
player,201709240det,atl,NealKe01,offense,0,,,,,
player,201709240det,atl,NealKe01,off_pct,0%,,,,,
player,201709240det,atl,NealKe01,defense,70,,,,,
player,201709240det,atl,NealKe01,def_pct,100%,,,,,
player,201709240det,atl,NealKe01,special_teams,6,,,,,
player,201709240det,atl,NealKe01,st_pct,18%,,,,,
player,201709240det,atl,TrufDe00,pos,CB,,,,,
player,201709240det,atl,TrufDe00,offense,0,,,,,
player,201709240det,atl,TrufDe00,off_pct,0%,,,,,
player,201709240det,atl,TrufDe00,defense,67,,,,,
player,201709240det,atl,TrufDe00,def_pct,96%,,,,,
player,201709240det,atl,TrufDe00,special_teams,7,,,,,
player,201709240det,atl,TrufDe00,st_pct,21%,,,,,
player,201709240det,atl,PoolBr01,pos,CB,,,,,
player,201709240det,atl,PoolBr01,offense,0,,,,,
player,201709240det,atl,PoolBr01,off_pct,0%,,,,,
player,201709240det,atl,PoolBr01,defense,61,,,,,
player,201709240det,atl,PoolBr01,def_pct,87%,,,,,
player,201709240det,atl,PoolBr01,special_teams,5,,,,,
player,201709240det,atl,PoolBr01,st_pct,15%,,,,,
player,201709240det,atl,AlleRi00,pos,SS,,,,,
