game,2017,13,20171203,201712030chi,sfo,"San Francisco 49ers",15,chi,"Chicago Bears",14
player,201712030chi,sfo,MurpLo00,pos,WR,,,,,
player,201712030chi,sfo,MurpLo00,offense,40,,,,,
player,201712030chi,sfo,MurpLo00,off_pct,53%,,,,,
player,201712030chi,sfo,MurpLo00,defense,0,,,,,
player,201712030chi,sfo,MurpLo00,def_pct,0%,,,,,
player,201712030chi,sfo,MurpLo00,special_teams,0,,,,,
player,201712030chi,sfo,MurpLo00,st_pct,0%,,,,,
player,201712030chi,sfo,TaylTr02,pos,WR,,,,,
player,201712030chi,sfo,TaylTr02,offense,31,,,,,
player,201712030chi,sfo,TaylTr02,off_pct,41%,,,,,
player,201712030chi,sfo,TaylTr02,defense,0,,,,,
player,201712030chi,sfo,TaylTr02,def_pct,0%,,,,,
player,201712030chi,sfo,TaylTr02,special_teams,5,,,,,
player,201712030chi,sfo,TaylTr02,st_pct,22%,,,,,
player,201712030chi,sfo,KittGe00,pos,TE,,,,,
player,201712030chi,sfo,KittGe00,offense,27,,,,,
player,201712030chi,sfo,KittGe00,off_pct,36%,,,,,
player,201712030chi,sfo,KittGe00,defense,0,,,,,
player,201712030chi,sfo,KittGe00,def_pct,0%,,,,,
player,201712030chi,sfo,KittGe00,special_teams,0,,,,,
player,201712030chi,sfo,KittGe00,st_pct,0%,,,,,
player,201712030chi,sfo,BourKe00,pos,WR,,,,,
player,201712030chi,sfo,BourKe00,offense,25,,,,,
player,201712030chi,sfo,BourKe00,off_pct,33%,,,,,
player,201712030chi,sfo,BourKe00,defense,0,,,,,
player,201712030chi,sfo,BourKe00,def_pct,0%,,,,,
player,201712030chi,sfo,BourKe00,special_teams,0,,,,,
player,201712030chi,sfo,BourKe00,st_pct,0%,,,,,
player,201712030chi,sfo,BreiMa00,pos,RB,,,,,
player,201712030chi,sfo,BreiMa00,offense,24,,,,,
player,201712030chi,sfo,BreiMa00,off_pct,32%,,,,,
player,201712030chi,sfo,BreiMa00,defense,0,,,,,
player,201712030chi,sfo,BreiMa00,def_pct,0%,,,,,
player,201712030chi,sfo,BreiMa00,special_teams,2,,,,,
player,201712030chi,sfo,BreiMa00,st_pct,9%,,,,,
player,201712030chi,sfo,RobiAl00,pos,WR,,,,,
player,201712030chi,sfo,RobiAl00,offense,18,,,,,
player,201712030chi,sfo,RobiAl00,off_pct,24%,,,,,
player,201712030chi,sfo,RobiAl00,defense,0,,,,,
player,201712030chi,sfo,RobiAl00,def_pct,0%,,,,,
player,201712030chi,sfo,RobiAl00,special_teams,11,,,,,
player,201712030chi,sfo,RobiAl00,st_pct,48%,,,,,
player,201712030chi,sfo,PaulLo00,pos,TE,,,,,
player,201712030chi,sfo,PaulLo00,offense,8,,,,,
player,201712030chi,sfo,PaulLo00,off_pct,11%,,,,,
player,201712030chi,sfo,PaulLo00,defense,0,,,,,
player,201712030chi,sfo,PaulLo00,def_pct,0%,,,,,
player,201712030chi,sfo,PaulLo00,special_teams,8,,,,,
player,201712030chi,sfo,PaulLo00,st_pct,35%,,,,,
player,201712030chi,sfo,WithAh00,pos,CB,,,,,
player,201712030chi,sfo,WithAh00,offense,0,,,,,
player,201712030chi,sfo,WithAh00,off_pct,0%,,,,,
player,201712030chi,sfo,WithAh00,defense,37,,,,,
player,201712030chi,sfo,WithAh00,def_pct,100%,,,,,
player,201712030chi,sfo,WithAh00,special_teams,7,,,,,
player,201712030chi,sfo,WithAh00,st_pct,30%,,,,,
player,201712030chi,sfo,ColbAd00,pos,FS,,,,,
player,201712030chi,sfo,ColbAd00,offense,0,,,,,
player,201712030chi,sfo,ColbAd00,off_pct,0%,,,,,
player,201712030chi,sfo,ColbAd00,defense,37,,,,,
player,201712030chi,sfo,ColbAd00,def_pct,100%,,,,,
player,201712030chi,sfo,ColbAd00,special_teams,5,,,,,
player,201712030chi,sfo,ColbAd00,st_pct,22%,,,,,
player,201712030chi,sfo,ReidEr00,pos,SS,,,,,
player,201712030chi,sfo,ReidEr00,offense,0,,,,,
player,201712030chi,sfo,ReidEr00,off_pct,0%,,,,,
player,201712030chi,sfo,ReidEr00,defense,37,,,,,
player,201712030chi,sfo,ReidEr00,def_pct,100%,,,,,
player,201712030chi,sfo,ReidEr00,special_teams,4,,,,,
player,201712030chi,sfo,ReidEr00,st_pct,17%,,,,,
player,201712030chi,sfo,FostRe00,pos,LB,,,,,
player,201712030chi,sfo,FostRe00,offense,0,,,,,
player,201712030chi,sfo,FostRe00,off_pct,0%,,,,,
player,201712030chi,sfo,FostRe00,defense,37,,,,,
player,201712030chi,sfo,FostRe00,def_pct,100%,,,,,
player,201712030chi,sfo,FostRe00,special_teams,3,,,,,
player,201712030chi,sfo,FostRe00,st_pct,13%,,,,,
player,201712030chi,sfo,JohnDo02,pos,CB,,,,,
player,201712030chi,sfo,JohnDo02,offense,0,,,,,
player,201712030chi,sfo,JohnDo02,off_pct,0%,,,,,
player,201712030chi,sfo,JohnDo02,defense,32,,,,,
player,201712030chi,sfo,JohnDo02,def_pct,86%,,,,,
player,201712030chi,sfo,JohnDo02,special_teams,11,,,,,
player,201712030chi,sfo,JohnDo02,st_pct,48%,,,,,
player,201712030chi,sfo,ThomSo00,pos,DE,,,,,
player,201712030chi,sfo,ThomSo00,offense,0,,,,,
player,201712030chi,sfo,ThomSo00,off_pct,0%,,,,,
player,201712030chi,sfo,ThomSo00,defense,29,,,,,
player,201712030chi,sfo,ThomSo00,def_pct,78%,,,,,
player,201712030chi,sfo,ThomSo00,special_teams,5,,,,,
player,201712030chi,sfo,ThomSo00,st_pct,22%,,,,,
player,201712030chi,sfo,CoylBr00,pos,LB,,,,,
player,201712030chi,sfo,CoylBr00,offense,0,,,,,
player,201712030chi,sfo,CoylBr00,off_pct,0%,,,,,
player,201712030chi,sfo,CoylBr00,defense,29,,,,,
player,201712030chi,sfo,CoylBr00,def_pct,78%,,,,,
player,201712030chi,sfo,CoylBr00,special_teams,3,,,,,
player,201712030chi,sfo,CoylBr00,st_pct,13%,,,,,
player,201712030chi,sfo,BuckDe00,pos,DT,,,,,
player,201712030chi,sfo,BuckDe00,offense,0,,,,,
player,201712030chi,sfo,BuckDe00,off_pct,0%,,,,,
player,201712030chi,sfo,BuckDe00,defense,26,,,,,
player,201712030chi,sfo,BuckDe00,def_pct,70%,,,,,
player,201712030chi,sfo,BuckDe00,special_teams,5,,,,,
player,201712030chi,sfo,BuckDe00,st_pct,22%,,,,,
player,201712030chi,sfo,DouzLe00,pos,DE,,,,,
player,201712030chi,sfo,DouzLe00,offense,0,,,,,
player,201712030chi,sfo,DouzLe00,off_pct,0%,,,,,
player,201712030chi,sfo,DouzLe00,defense,23,,,,,
player,201712030chi,sfo,DouzLe00,def_pct,62%,,,,,
player,201712030chi,sfo,DouzLe00,special_teams,1,,,,,
player,201712030chi,sfo,DouzLe00,st_pct,4%,,,,,
player,201712030chi,sfo,MitcEa99,pos,DT,,,,,
player,201712030chi,sfo,MitcEa99,offense,0,,,,,
player,201712030chi,sfo,MitcEa99,off_pct,0%,,,,,
player,201712030chi,sfo,MitcEa99,defense,18,,,,,
player,201712030chi,sfo,MitcEa99,def_pct,49%,,,,,
player,201712030chi,sfo,MitcEa99,special_teams,3,,,,,
player,201712030chi,sfo,MitcEa99,st_pct,13%,,,,,
player,201712030chi,sfo,WillKW00,pos,CB,,,,,
player,201712030chi,sfo,WillKW00,offense,0,,,,,
player,201712030chi,sfo,WillKW00,off_pct,0%,,,,,
player,201712030chi,sfo,WillKW00,defense,18,,,,,
player,201712030chi,sfo,WillKW00,def_pct,49%,,,,,
player,201712030chi,sfo,WillKW00,special_teams,2,,,,,
player,201712030chi,sfo,WillKW00,st_pct,9%,,,,,
player,201712030chi,sfo,HaroEl00,pos,LB,,,,,
player,201712030chi,sfo,HaroEl00,offense,0,,,,,
player,201712030chi,sfo,HaroEl00,off_pct,0%,,,,,
player,201712030chi,sfo,HaroEl00,defense,17,,,,,
player,201712030chi,sfo,HaroEl00,def_pct,46%,,,,,
player,201712030chi,sfo,HaroEl00,special_teams,8,,,,,
player,201712030chi,sfo,HaroEl00,st_pct,35%,,,,,
player,201712030chi,sfo,DayxSh00,pos,DT,,,,,
player,201712030chi,sfo,DayxSh00,offense,0,,,,,
player,201712030chi,sfo,DayxSh00,off_pct,0%,,,,,
player,201712030chi,sfo,DayxSh00,defense,15,,,,,
player,201712030chi,sfo,DayxSh00,def_pct,41%,,,,,
player,201712030chi,sfo,DayxSh00,special_teams,0,,,,,
player,201712030chi,sfo,DayxSh00,st_pct,0%,,,,,
player,201712030chi,sfo,DumeEl20,pos,DE,,,,,
player,201712030chi,sfo,DumeEl20,offense,0,,,,,
player,201712030chi,sfo,DumeEl20,off_pct,0%,,,,,
player,201712030chi,sfo,DumeEl20,defense,14,,,,,
player,201712030chi,sfo,DumeEl20,def_pct,38%,,,,,
player,201712030chi,sfo,DumeEl20,special_teams,2,,,,,
player,201712030chi,sfo,DumeEl20,st_pct,9%,,,,,
player,201712030chi,sfo,BlaiRo00,pos,DT,,,,,
player,201712030chi,sfo,BlaiRo00,offense,0,,,,,
player,201712030chi,sfo,BlaiRo00,off_pct,0%,,,,,
player,201712030chi,sfo,BlaiRo00,defense,12,,,,,
player,201712030chi,sfo,BlaiRo00,def_pct,32%,,,,,
player,201712030chi,sfo,BlaiRo00,special_teams,0,,,,,
player,201712030chi,sfo,BlaiRo00,st_pct,0%,,,,,
player,201712030chi,sfo,MarsCa00,pos,DE,,,,,
player,201712030chi,sfo,MarsCa00,offense,0,,,,,
player,201712030chi,sfo,MarsCa00,off_pct,0%,,,,,
player,201712030chi,sfo,MarsCa00,defense,11,,,,,
player,201712030chi,sfo,MarsCa00,def_pct,30%,,,,,
player,201712030chi,sfo,MarsCa00,special_teams,15,,,,,
player,201712030chi,sfo,MarsCa00,st_pct,65%,,,,,
player,201712030chi,sfo,HallLe98,pos,CB,,,,,
player,201712030chi,sfo,HallLe98,offense,0,,,,,
player,201712030chi,sfo,HallLe98,off_pct,0%,,,,,
player,201712030chi,sfo,HallLe98,defense,10,,,,,
player,201712030chi,sfo,HallLe98,def_pct,27%,,,,,
player,201712030chi,sfo,HallLe98,special_teams,8,,,,,
player,201712030chi,sfo,HallLe98,st_pct,35%,,,,,
player,201712030chi,sfo,MabiGr00,pos,CB,,,,,
player,201712030chi,sfo,MabiGr00,offense,0,,,,,
player,201712030chi,sfo,MabiGr00,off_pct,0%,,,,,
player,201712030chi,sfo,MabiGr00,defense,5,,,,,
player,201712030chi,sfo,MabiGr00,def_pct,14%,,,,,
player,201712030chi,sfo,MabiGr00,special_teams,12,,,,,
player,201712030chi,sfo,MabiGr00,st_pct,52%,,,,,
player,201712030chi,sfo,WatsDe99,pos,LB,,,,,
player,201712030chi,sfo,WatsDe99,offense,0,,,,,
player,201712030chi,sfo,WatsDe99,off_pct,0%,,,,,
player,201712030chi,sfo,WatsDe99,defense,0,,,,,
player,201712030chi,sfo,WatsDe99,def_pct,0%,,,,,
player,201712030chi,sfo,WatsDe99,special_teams,15,,,,,
player,201712030chi,sfo,WatsDe99,st_pct,65%,,,,,
player,201712030chi,sfo,McCoDe00,pos,FS,,,,,
player,201712030chi,sfo,McCoDe00,offense,0,,,,,
player,201712030chi,sfo,McCoDe00,off_pct,0%,,,,,
player,201712030chi,sfo,McCoDe00,defense,0,,,,,
player,201712030chi,sfo,McCoDe00,def_pct,0%,,,,,
player,201712030chi,sfo,McCoDe00,special_teams,13,,,,,
player,201712030chi,sfo,McCoDe00,st_pct,57%,,,,,
player,201712030chi,sfo,LeexEl00,pos,LB,,,,,
player,201712030chi,sfo,LeexEl00,offense,0,,,,,
player,201712030chi,sfo,LeexEl00,off_pct,0%,,,,,
player,201712030chi,sfo,LeexEl00,defense,0,,,,,
player,201712030chi,sfo,LeexEl00,def_pct,0%,,,,,
player,201712030chi,sfo,LeexEl00,special_teams,13,,,,,
player,201712030chi,sfo,LeexEl00,st_pct,57%,,,,,
player,201712030chi,sfo,NzeoMa00,pos,LB,,,,,
player,201712030chi,sfo,NzeoMa00,offense,0,,,,,
player,201712030chi,sfo,NzeoMa00,off_pct,0%,,,,,
player,201712030chi,sfo,NzeoMa00,defense,0,,,,,
player,201712030chi,sfo,NzeoMa00,def_pct,0%,,,,,
player,201712030chi,sfo,NzeoMa00,special_teams,13,,,,,
player,201712030chi,sfo,NzeoMa00,st_pct,57%,,,,,
player,201712030chi,sfo,BoldVi00,pos,WR,,,,,
player,201712030chi,sfo,BoldVi00,offense,0,,,,,
player,201712030chi,sfo,BoldVi00,off_pct,0%,,,,,
player,201712030chi,sfo,BoldVi00,defense,0,,,,,
player,201712030chi,sfo,BoldVi00,def_pct,0%,,,,,
player,201712030chi,sfo,BoldVi00,special_teams,12,,,,,
player,201712030chi,sfo,BoldVi00,st_pct,52%,,,,,
player,201712030chi,sfo,PiniBr00,pos,P,,,,,
player,201712030chi,sfo,PiniBr00,offense,0,,,,,
player,201712030chi,sfo,PiniBr00,off_pct,0%,,,,,
player,201712030chi,sfo,PiniBr00,defense,0,,,,,
player,201712030chi,sfo,PiniBr00,def_pct,0%,,,,,
player,201712030chi,sfo,PiniBr00,special_teams,12,,,,,
player,201712030chi,sfo,PiniBr00,st_pct,52%,,,,,
player,201712030chi,sfo,NelsKy00,pos,LS,,,,,
player,201712030chi,sfo,NelsKy00,offense,0,,,,,
player,201712030chi,sfo,NelsKy00,off_pct,0%,,,,,
player,201712030chi,sfo,NelsKy00,defense,0,,,,,
player,201712030chi,sfo,NelsKy00,def_pct,0%,,,,,
player,201712030chi,sfo,NelsKy00,special_teams,7,,,,,
player,201712030chi,sfo,NelsKy00,st_pct,30%,,,,,
player,201712030chi,sfo,gouldrob01,pos,K,,,,,
player,201712030chi,sfo,gouldrob01,offense,0,,,,,
player,201712030chi,sfo,gouldrob01,off_pct,0%,,,,,
player,201712030chi,sfo,gouldrob01,defense,0,,,,,
player,201712030chi,sfo,gouldrob01,def_pct,0%,,,,,
player,201712030chi,sfo,gouldrob01,special_teams,6,,,,,
player,201712030chi,sfo,gouldrob01,st_pct,26%,,,,,
player,201712030chi,sfo,BeadZa20,pos,G,,,,,
player,201712030chi,sfo,BeadZa20,offense,0,,,,,
player,201712030chi,sfo,BeadZa20,off_pct,0%,,,,,
player,201712030chi,sfo,BeadZa20,defense,0,,,,,
player,201712030chi,sfo,BeadZa20,def_pct,0%,,,,,
player,201712030chi,sfo,BeadZa20,special_teams,5,,,,,
player,201712030chi,sfo,BeadZa20,st_pct,22%,,,,,
player,201712030chi,sfo,WillDa08,pos,T,,,,,
player,201712030chi,sfo,WillDa08,offense,0,,,,,
player,201712030chi,sfo,WillDa08,off_pct,0%,,,,,
player,201712030chi,sfo,WillDa08,defense,0,,,,,
player,201712030chi,sfo,WillDa08,def_pct,0%,,,,,
player,201712030chi,sfo,WillDa08,special_teams,5,,,,,
player,201712030chi,sfo,WillDa08,st_pct,22%,,,,,
