game,2017,6,20171015,201710150htx,cle,"Cleveland Browns",17,htx,"Houston Texans",33
player,201710150htx,htx,McKiBe00,def_int_td,0,,,,,
player,201710150htx,htx,McKiBe00,def_int_long,0,,,,,
player,201710150htx,htx,McKiBe00,pass_defended,0,,,,,
player,201710150htx,htx,McKiBe00,sacks,0.0,,,,,
player,201710150htx,htx,McKiBe00,tackles_combined,8,,,,,
player,201710150htx,htx,McKiBe00,tackles_solo,7,,,,,
player,201710150htx,htx,McKiBe00,tackles_assists,1,,,,,
player,201710150htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201710150htx,htx,McKiBe00,qb_hits,1,,,,,
player,201710150htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201710150htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201710150htx,htx,JackKa99,def_int,0,,,,,
player,201710150htx,htx,JackKa99,def_int_yds,0,,,,,
player,201710150htx,htx,JackKa99,def_int_td,0,,,,,
player,201710150htx,htx,JackKa99,def_int_long,0,,,,,
player,201710150htx,htx,JackKa99,pass_defended,1,,,,,
player,201710150htx,htx,JackKa99,sacks,0.0,,,,,
player,201710150htx,htx,JackKa99,tackles_combined,5,,,,,
player,201710150htx,htx,JackKa99,tackles_solo,2,,,,,
player,201710150htx,htx,JackKa99,tackles_assists,3,,,,,
player,201710150htx,htx,JackKa99,tackles_loss,0,,,,,
player,201710150htx,htx,JackKa99,qb_hits,0,,,,,
player,201710150htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201710150htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201710150htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201710150htx,htx,ScarBr00,def_int,0,,,,,
player,201710150htx,htx,ScarBr00,def_int_yds,0,,,,,
player,201710150htx,htx,ScarBr00,def_int_td,0,,,,,
player,201710150htx,htx,ScarBr00,def_int_long,0,,,,,
player,201710150htx,htx,ScarBr00,pass_defended,0,,,,,
player,201710150htx,htx,ScarBr00,sacks,0.0,,,,,
player,201710150htx,htx,ScarBr00,tackles_combined,4,,,,,
player,201710150htx,htx,ScarBr00,tackles_solo,1,,,,,
player,201710150htx,htx,ScarBr00,tackles_assists,3,,,,,
player,201710150htx,htx,ScarBr00,tackles_loss,0,,,,,
player,201710150htx,htx,ScarBr00,qb_hits,0,,,,,
player,201710150htx,htx,ScarBr00,fumbles_rec,0,,,,,
player,201710150htx,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,ScarBr00,fumbles_forced,0,,,,,
player,201710150htx,htx,ClowJa00,def_int,0,,,,,
player,201710150htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201710150htx,htx,ClowJa00,def_int_td,0,,,,,
player,201710150htx,htx,ClowJa00,def_int_long,0,,,,,
player,201710150htx,htx,ClowJa00,pass_defended,1,,,,,
player,201710150htx,htx,ClowJa00,sacks,0.0,,,,,
player,201710150htx,htx,ClowJa00,tackles_combined,3,,,,,
player,201710150htx,htx,ClowJa00,tackles_solo,2,,,,,
player,201710150htx,htx,ClowJa00,tackles_assists,1,,,,,
player,201710150htx,htx,ClowJa00,tackles_loss,0,,,,,
player,201710150htx,htx,ClowJa00,qb_hits,0,,,,,
player,201710150htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201710150htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201710150htx,htx,GilcMa00,def_int,0,,,,,
player,201710150htx,htx,GilcMa00,def_int_yds,0,,,,,
player,201710150htx,htx,GilcMa00,def_int_td,0,,,,,
player,201710150htx,htx,GilcMa00,def_int_long,0,,,,,
player,201710150htx,htx,GilcMa00,pass_defended,0,,,,,
player,201710150htx,htx,GilcMa00,sacks,0.0,,,,,
player,201710150htx,htx,GilcMa00,tackles_combined,3,,,,,
player,201710150htx,htx,GilcMa00,tackles_solo,2,,,,,
player,201710150htx,htx,GilcMa00,tackles_assists,1,,,,,
player,201710150htx,htx,GilcMa00,tackles_loss,0,,,,,
player,201710150htx,htx,GilcMa00,qb_hits,0,,,,,
player,201710150htx,htx,GilcMa00,fumbles_rec,0,,,,,
player,201710150htx,htx,GilcMa00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,GilcMa00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,GilcMa00,fumbles_forced,0,,,,,
player,201710150htx,htx,WillMa03,def_int,0,,,,,
player,201710150htx,htx,WillMa03,def_int_yds,0,,,,,
player,201710150htx,htx,WillMa03,def_int_td,0,,,,,
player,201710150htx,htx,WillMa03,def_int_long,0,,,,,
player,201710150htx,htx,WillMa03,pass_defended,1,,,,,
player,201710150htx,htx,WillMa03,sacks,0.0,,,,,
player,201710150htx,htx,WillMa03,tackles_combined,3,,,,,
player,201710150htx,htx,WillMa03,tackles_solo,3,,,,,
player,201710150htx,htx,WillMa03,tackles_assists,0,,,,,
player,201710150htx,htx,WillMa03,tackles_loss,0,,,,,
player,201710150htx,htx,WillMa03,qb_hits,0,,,,,
player,201710150htx,htx,WillMa03,fumbles_rec,0,,,,,
player,201710150htx,htx,WillMa03,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,WillMa03,fumbles_rec_td,0,,,,,
player,201710150htx,htx,WillMa03,fumbles_forced,0,,,,,
player,201710150htx,htx,BlueAl00,def_int,0,,,,,
player,201710150htx,htx,BlueAl00,def_int_yds,0,,,,,
player,201710150htx,htx,BlueAl00,def_int_td,0,,,,,
player,201710150htx,htx,BlueAl00,def_int_long,0,,,,,
player,201710150htx,htx,BlueAl00,pass_defended,0,,,,,
player,201710150htx,htx,BlueAl00,sacks,0.0,,,,,
player,201710150htx,htx,BlueAl00,tackles_combined,2,,,,,
player,201710150htx,htx,BlueAl00,tackles_solo,2,,,,,
player,201710150htx,htx,BlueAl00,tackles_assists,0,,,,,
player,201710150htx,htx,BlueAl00,tackles_loss,0,,,,,
player,201710150htx,htx,BlueAl00,qb_hits,0,,,,,
player,201710150htx,htx,BlueAl00,fumbles_rec,0,,,,,
player,201710150htx,htx,BlueAl00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,BlueAl00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,BlueAl00,fumbles_forced,0,,,,,
player,201710150htx,htx,CoviCh00,def_int,0,,,,,
player,201710150htx,htx,CoviCh00,def_int_yds,0,,,,,
player,201710150htx,htx,CoviCh00,def_int_td,0,,,,,
player,201710150htx,htx,CoviCh00,def_int_long,0,,,,,
player,201710150htx,htx,CoviCh00,pass_defended,0,,,,,
player,201710150htx,htx,CoviCh00,sacks,0.0,,,,,
player,201710150htx,htx,CoviCh00,tackles_combined,2,,,,,
player,201710150htx,htx,CoviCh00,tackles_solo,1,,,,,
player,201710150htx,htx,CoviCh00,tackles_assists,1,,,,,
player,201710150htx,htx,CoviCh00,tackles_loss,1,,,,,
player,201710150htx,htx,CoviCh00,qb_hits,0,,,,,
player,201710150htx,htx,CoviCh00,fumbles_rec,0,,,,,
player,201710150htx,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,CoviCh00,fumbles_forced,0,,,,,
player,201710150htx,htx,DecoTr00,def_int,0,,,,,
player,201710150htx,htx,DecoTr00,def_int_yds,0,,,,,
player,201710150htx,htx,DecoTr00,def_int_td,0,,,,,
player,201710150htx,htx,DecoTr00,def_int_long,0,,,,,
player,201710150htx,htx,DecoTr00,pass_defended,0,,,,,
player,201710150htx,htx,DecoTr00,sacks,0.0,,,,,
player,201710150htx,htx,DecoTr00,tackles_combined,2,,,,,
player,201710150htx,htx,DecoTr00,tackles_solo,2,,,,,
player,201710150htx,htx,DecoTr00,tackles_assists,0,,,,,
player,201710150htx,htx,DecoTr00,tackles_loss,0,,,,,
player,201710150htx,htx,DecoTr00,qb_hits,0,,,,,
player,201710150htx,htx,DecoTr00,fumbles_rec,0,,,,,
player,201710150htx,htx,DecoTr00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,DecoTr00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,DecoTr00,fumbles_forced,0,,,,,
player,201710150htx,htx,HalxAn00,def_int,0,,,,,
player,201710150htx,htx,HalxAn00,def_int_yds,0,,,,,
player,201710150htx,htx,HalxAn00,def_int_td,0,,,,,
player,201710150htx,htx,HalxAn00,def_int_long,0,,,,,
player,201710150htx,htx,HalxAn00,pass_defended,0,,,,,
player,201710150htx,htx,HalxAn00,sacks,0.0,,,,,
player,201710150htx,htx,HalxAn00,tackles_combined,2,,,,,
player,201710150htx,htx,HalxAn00,tackles_solo,1,,,,,
player,201710150htx,htx,HalxAn00,tackles_assists,1,,,,,
player,201710150htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201710150htx,htx,HalxAn00,qb_hits,0,,,,,
player,201710150htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201710150htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201710150htx,htx,PeteBr00,def_int,0,,,,,
player,201710150htx,htx,PeteBr00,def_int_yds,0,,,,,
player,201710150htx,htx,PeteBr00,def_int_td,0,,,,,
player,201710150htx,htx,PeteBr00,def_int_long,0,,,,,
player,201710150htx,htx,PeteBr00,pass_defended,0,,,,,
player,201710150htx,htx,PeteBr00,sacks,0.0,,,,,
player,201710150htx,htx,PeteBr00,tackles_combined,2,,,,,
player,201710150htx,htx,PeteBr00,tackles_solo,2,,,,,
player,201710150htx,htx,PeteBr00,tackles_assists,0,,,,,
player,201710150htx,htx,PeteBr00,tackles_loss,0,,,,,
player,201710150htx,htx,PeteBr00,qb_hits,0,,,,,
player,201710150htx,htx,PeteBr00,fumbles_rec,0,,,,,
player,201710150htx,htx,PeteBr00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,PeteBr00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,PeteBr00,fumbles_forced,0,,,,,
player,201710150htx,htx,WatkCa00,def_int,0,,,,,
player,201710150htx,htx,WatkCa00,def_int_yds,0,,,,,
player,201710150htx,htx,WatkCa00,def_int_td,0,,,,,
player,201710150htx,htx,WatkCa00,def_int_long,0,,,,,
player,201710150htx,htx,WatkCa00,pass_defended,0,,,,,
player,201710150htx,htx,WatkCa00,sacks,0.0,,,,,
player,201710150htx,htx,WatkCa00,tackles_combined,2,,,,,
player,201710150htx,htx,WatkCa00,tackles_solo,1,,,,,
player,201710150htx,htx,WatkCa00,tackles_assists,1,,,,,
player,201710150htx,htx,WatkCa00,tackles_loss,0,,,,,
player,201710150htx,htx,WatkCa00,qb_hits,0,,,,,
player,201710150htx,htx,WatkCa00,fumbles_rec,0,,,,,
player,201710150htx,htx,WatkCa00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,WatkCa00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,WatkCa00,fumbles_forced,0,,,,,
player,201710150htx,htx,BurlMa00,def_int,0,,,,,
player,201710150htx,htx,BurlMa00,def_int_yds,0,,,,,
player,201710150htx,htx,BurlMa00,def_int_td,0,,,,,
player,201710150htx,htx,BurlMa00,def_int_long,0,,,,,
player,201710150htx,htx,BurlMa00,pass_defended,0,,,,,
player,201710150htx,htx,BurlMa00,sacks,0.0,,,,,
player,201710150htx,htx,BurlMa00,tackles_combined,1,,,,,
player,201710150htx,htx,BurlMa00,tackles_solo,1,,,,,
player,201710150htx,htx,BurlMa00,tackles_assists,0,,,,,
player,201710150htx,htx,BurlMa00,tackles_loss,0,,,,,
player,201710150htx,htx,BurlMa00,qb_hits,0,,,,,
player,201710150htx,htx,BurlMa00,fumbles_rec,0,,,,,
player,201710150htx,htx,BurlMa00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,BurlMa00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,BurlMa00,fumbles_forced,0,,,,,
player,201710150htx,htx,CunnZa00,def_int,0,,,,,
player,201710150htx,htx,CunnZa00,def_int_yds,0,,,,,
player,201710150htx,htx,CunnZa00,def_int_td,0,,,,,
player,201710150htx,htx,CunnZa00,def_int_long,0,,,,,
player,201710150htx,htx,CunnZa00,pass_defended,1,,,,,
player,201710150htx,htx,CunnZa00,sacks,0.0,,,,,
player,201710150htx,htx,CunnZa00,tackles_combined,1,,,,,
player,201710150htx,htx,CunnZa00,tackles_solo,1,,,,,
player,201710150htx,htx,CunnZa00,tackles_assists,0,,,,,
player,201710150htx,htx,CunnZa00,tackles_loss,0,,,,,
player,201710150htx,htx,CunnZa00,qb_hits,0,,,,,
player,201710150htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201710150htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,CunnZa00,fumbles_forced,0,,,,,
player,201710150htx,htx,DunnBr00,def_int,0,,,,,
player,201710150htx,htx,DunnBr00,def_int_yds,0,,,,,
player,201710150htx,htx,DunnBr00,def_int_td,0,,,,,
player,201710150htx,htx,DunnBr00,def_int_long,0,,,,,
player,201710150htx,htx,DunnBr00,pass_defended,0,,,,,
player,201710150htx,htx,DunnBr00,sacks,0.0,,,,,
player,201710150htx,htx,DunnBr00,tackles_combined,1,,,,,
player,201710150htx,htx,DunnBr00,tackles_solo,0,,,,,
player,201710150htx,htx,DunnBr00,tackles_assists,1,,,,,
player,201710150htx,htx,DunnBr00,tackles_loss,0,,,,,
player,201710150htx,htx,DunnBr00,qb_hits,1,,,,,
player,201710150htx,htx,DunnBr00,fumbles_rec,0,,,,,
player,201710150htx,htx,DunnBr00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,DunnBr00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,DunnBr00,fumbles_forced,0,,,,,
player,201710150htx,htx,HeatJo00,def_int,0,,,,,
player,201710150htx,htx,HeatJo00,def_int_yds,0,,,,,
player,201710150htx,htx,HeatJo00,def_int_td,0,,,,,
player,201710150htx,htx,HeatJo00,def_int_long,0,,,,,
player,201710150htx,htx,HeatJo00,pass_defended,0,,,,,
player,201710150htx,htx,HeatJo00,sacks,0.0,,,,,
player,201710150htx,htx,HeatJo00,tackles_combined,1,,,,,
player,201710150htx,htx,HeatJo00,tackles_solo,1,,,,,
player,201710150htx,htx,HeatJo00,tackles_assists,0,,,,,
player,201710150htx,htx,HeatJo00,tackles_loss,0,,,,,
player,201710150htx,htx,HeatJo00,qb_hits,0,,,,,
player,201710150htx,htx,HeatJo00,fumbles_rec,0,,,,,
player,201710150htx,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,HeatJo00,fumbles_forced,0,,,,,
player,201710150htx,htx,PleaEd00,def_int,0,,,,,
player,201710150htx,htx,PleaEd00,def_int_yds,0,,,,,
player,201710150htx,htx,PleaEd00,def_int_td,0,,,,,
player,201710150htx,htx,PleaEd00,def_int_long,0,,,,,
player,201710150htx,htx,PleaEd00,pass_defended,0,,,,,
player,201710150htx,htx,PleaEd00,sacks,0.0,,,,,
player,201710150htx,htx,PleaEd00,tackles_combined,1,,,,,
player,201710150htx,htx,PleaEd00,tackles_solo,1,,,,,
player,201710150htx,htx,PleaEd00,tackles_assists,0,,,,,
player,201710150htx,htx,PleaEd00,tackles_loss,0,,,,,
player,201710150htx,htx,PleaEd00,qb_hits,0,,,,,
player,201710150htx,htx,PleaEd00,fumbles_rec,0,,,,,
player,201710150htx,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,PleaEd00,fumbles_forced,0,,,,,
player,201710150htx,cle,PeppJa00,kick_ret,0,,,,,
player,201710150htx,cle,PeppJa00,kick_ret_yds,0,,,,,
player,201710150htx,cle,PeppJa00,kick_ret_yds_per_ret,,,,,,
player,201710150htx,cle,PeppJa00,kick_ret_td,0,,,,,
player,201710150htx,cle,PeppJa00,kick_ret_long,0,,,,,
player,201710150htx,cle,PeppJa00,punt_ret,6,,,,,
player,201710150htx,cle,PeppJa00,punt_ret_yds,43,,,,,
player,201710150htx,cle,PeppJa00,punt_ret_yds_per_ret,7.2,,,,,
player,201710150htx,cle,PeppJa00,punt_ret_td,0,,,,,
player,201710150htx,cle,PeppJa00,punt_ret_long,17,,,,,
player,201710150htx,htx,ThomCh05,kick_ret,2,,,,,
player,201710150htx,htx,ThomCh05,kick_ret_yds,38,,,,,
player,201710150htx,htx,ThomCh05,kick_ret_yds_per_ret,19.0,,,,,
player,201710150htx,htx,ThomCh05,kick_ret_td,0,,,,,
player,201710150htx,htx,ThomCh05,kick_ret_long,19,,,,,
player,201710150htx,htx,ThomCh05,punt_ret,2,,,,,
player,201710150htx,htx,ThomCh05,punt_ret_yds,18,,,,,
player,201710150htx,htx,ThomCh05,punt_ret_yds_per_ret,9.0,,,,,
player,201710150htx,htx,ThomCh05,punt_ret_td,0,,,,,
player,201710150htx,htx,ThomCh05,punt_ret_long,12,,,,,
player,201710150htx,htx,FullWi01,kick_ret,0,,,,,
player,201710150htx,htx,FullWi01,kick_ret_yds,0,,,,,
player,201710150htx,htx,FullWi01,kick_ret_yds_per_ret,,,,,,
player,201710150htx,htx,FullWi01,kick_ret_td,0,,,,,
player,201710150htx,htx,FullWi01,kick_ret_long,0,,,,,
player,201710150htx,htx,FullWi01,punt_ret,2,,,,,
player,201710150htx,htx,FullWi01,punt_ret_yds,39,,,,,
player,201710150htx,htx,FullWi01,punt_ret_yds_per_ret,19.5,,,,,
player,201710150htx,htx,FullWi01,punt_ret_td,0,,,,,
player,201710150htx,htx,FullWi01,punt_ret_long,20,,,,,
player,201710150htx,cle,GonzZa00,xpm,2,,,,,
player,201710150htx,cle,GonzZa00,xpa,2,,,,,
player,201710150htx,cle,GonzZa00,fgm,1,,,,,
player,201710150htx,cle,GonzZa00,fga,1,,,,,
player,201710150htx,cle,GonzZa00,punt,0,,,,,
player,201710150htx,cle,GonzZa00,punt_yds,0,,,,,
player,201710150htx,cle,GonzZa00,punt_yds_per_punt,,,,,,
player,201710150htx,cle,GonzZa00,punt_long,0,,,,,
player,201710150htx,cle,ColqBr00,xpm,,,,,,
player,201710150htx,cle,ColqBr00,xpa,,,,,,
player,201710150htx,cle,ColqBr00,fgm,,,,,,
player,201710150htx,cle,ColqBr00,fga,,,,,,
player,201710150htx,cle,ColqBr00,punt,7,,,,,
player,201710150htx,cle,ColqBr00,punt_yds,358,,,,,
player,201710150htx,cle,ColqBr00,punt_yds_per_punt,51.1,,,,,
player,201710150htx,cle,ColqBr00,punt_long,61,,,,,
player,201710150htx,htx,FairKa01,xpm,2,,,,,
player,201710150htx,htx,FairKa01,xpa,3,,,,,
player,201710150htx,htx,FairKa01,fgm,1,,,,,
player,201710150htx,htx,FairKa01,fga,1,,,,,
player,201710150htx,htx,FairKa01,punt,0,,,,,
player,201710150htx,htx,FairKa01,punt_yds,0,,,,,
player,201710150htx,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201710150htx,htx,FairKa01,punt_long,0,,,,,
player,201710150htx,htx,LechSh20,xpm,,,,,,
player,201710150htx,htx,LechSh20,xpa,,,,,,
player,201710150htx,htx,LechSh20,fgm,,,,,,
player,201710150htx,htx,LechSh20,fga,,,,,,
player,201710150htx,htx,LechSh20,punt,7,,,,,
player,201710150htx,htx,LechSh20,punt_yds,350,,,,,
player,201710150htx,htx,LechSh20,punt_yds_per_punt,50.0,,,,,
player,201710150htx,htx,LechSh20,punt_long,57,,,,,
player,201710150htx,htx,AlleJe01,pos,G,,,,,
player,201710150htx,htx,AlleJe01,offense,66,,,,,
player,201710150htx,htx,AlleJe01,off_pct,100%,,,,,
player,201710150htx,htx,AlleJe01,defense,0,,,,,
player,201710150htx,htx,AlleJe01,def_pct,0%,,,,,
player,201710150htx,htx,AlleJe01,special_teams,5,,,,,
player,201710150htx,htx,AlleJe01,st_pct,15%,,,,,
player,201710150htx,htx,GiacBr20,pos,T,,,,,
player,201710150htx,htx,GiacBr20,offense,66,,,,,
player,201710150htx,htx,GiacBr20,off_pct,100%,,,,,
player,201710150htx,htx,GiacBr20,defense,0,,,,,
player,201710150htx,htx,GiacBr20,def_pct,0%,,,,,
player,201710150htx,htx,GiacBr20,special_teams,5,,,,,
player,201710150htx,htx,GiacBr20,st_pct,15%,,,,,
player,201710150htx,htx,Sua-Xa00,pos,G,,,,,
player,201710150htx,htx,Sua-Xa00,offense,66,,,,,
player,201710150htx,htx,Sua-Xa00,off_pct,100%,,,,,
player,201710150htx,htx,Sua-Xa00,defense,0,,,,,
player,201710150htx,htx,Sua-Xa00,def_pct,0%,,,,,
player,201710150htx,htx,Sua-Xa00,special_teams,5,,,,,
player,201710150htx,htx,Sua-Xa00,st_pct,15%,,,,,
player,201710150htx,htx,MartNi00,pos,C,,,,,
player,201710150htx,htx,MartNi00,offense,66,,,,,
player,201710150htx,htx,MartNi00,off_pct,100%,,,,,
player,201710150htx,htx,MartNi00,defense,0,,,,,
player,201710150htx,htx,MartNi00,def_pct,0%,,,,,
player,201710150htx,htx,MartNi00,special_teams,0,,,,,
player,201710150htx,htx,MartNi00,st_pct,0%,,,,,
player,201710150htx,htx,WatsDe00,pos,QB,,,,,
player,201710150htx,htx,WatsDe00,offense,66,,,,,
player,201710150htx,htx,WatsDe00,off_pct,100%,,,,,
player,201710150htx,htx,WatsDe00,defense,0,,,,,
player,201710150htx,htx,WatsDe00,def_pct,0%,,,,,
player,201710150htx,htx,WatsDe00,special_teams,0,,,,,
player,201710150htx,htx,WatsDe00,st_pct,0%,,,,,
player,201710150htx,htx,HopkDe00,pos,WR,,,,,
player,201710150htx,htx,HopkDe00,offense,63,,,,,
player,201710150htx,htx,HopkDe00,off_pct,95%,,,,,
player,201710150htx,htx,HopkDe00,defense,0,,,,,
player,201710150htx,htx,HopkDe00,def_pct,0%,,,,,
player,201710150htx,htx,HopkDe00,special_teams,0,,,,,
player,201710150htx,htx,HopkDe00,st_pct,0%,,,,,
player,201710150htx,htx,GrifRy00,pos,TE,,,,,
player,201710150htx,htx,GrifRy00,offense,58,,,,,
player,201710150htx,htx,GrifRy00,off_pct,88%,,,,,
player,201710150htx,htx,GrifRy00,defense,0,,,,,
player,201710150htx,htx,GrifRy00,def_pct,0%,,,,,
player,201710150htx,htx,GrifRy00,special_teams,5,,,,,
player,201710150htx,htx,GrifRy00,st_pct,15%,,,,,
player,201710150htx,htx,ClarCh21,pos,T,,,,,
player,201710150htx,htx,ClarCh21,offense,55,,,,,
player,201710150htx,htx,ClarCh21,off_pct,83%,,,,,
player,201710150htx,htx,ClarCh21,defense,0,,,,,
player,201710150htx,htx,ClarCh21,def_pct,0%,,,,,
player,201710150htx,htx,ClarCh21,special_teams,5,,,,,
player,201710150htx,htx,ClarCh21,st_pct,15%,,,,,
player,201710150htx,htx,FullWi01,pos,WR,,,,,
player,201710150htx,htx,FullWi01,offense,54,,,,,
player,201710150htx,htx,FullWi01,off_pct,82%,,,,,
player,201710150htx,htx,FullWi01,defense,0,,,,,
player,201710150htx,htx,FullWi01,def_pct,0%,,,,,
player,201710150htx,htx,FullWi01,special_teams,4,,,,,
player,201710150htx,htx,FullWi01,st_pct,12%,,,,,
player,201710150htx,htx,ElliBr00,pos,WR,,,,,
player,201710150htx,htx,ElliBr00,offense,45,,,,,
player,201710150htx,htx,ElliBr00,off_pct,68%,,,,,
player,201710150htx,htx,ElliBr00,defense,0,,,,,
player,201710150htx,htx,ElliBr00,def_pct,0%,,,,,
player,201710150htx,htx,ElliBr00,special_teams,0,,,,,
player,201710150htx,htx,ElliBr00,st_pct,0%,,,,,
player,201710150htx,htx,MillLa01,pos,RB,,,,,
player,201710150htx,htx,MillLa01,offense,44,,,,,
player,201710150htx,htx,MillLa01,off_pct,67%,,,,,
player,201710150htx,htx,MillLa01,defense,0,,,,,
player,201710150htx,htx,MillLa01,def_pct,0%,,,,,
player,201710150htx,htx,MillLa01,special_teams,0,,,,,
player,201710150htx,htx,MillLa01,st_pct,0%,,,,,
player,201710150htx,htx,ForeDO00,pos,RB,,,,,
player,201710150htx,htx,ForeDO00,offense,23,,,,,
player,201710150htx,htx,ForeDO00,off_pct,35%,,,,,
player,201710150htx,htx,ForeDO00,defense,0,,,,,
player,201710150htx,htx,ForeDO00,def_pct,0%,,,,,
player,201710150htx,htx,ForeDO00,special_teams,0,,,,,
player,201710150htx,htx,ForeDO00,st_pct,0%,,,,,
player,201710150htx,htx,AndeSt01,pos,TE,,,,,
player,201710150htx,htx,AndeSt01,offense,22,,,,,
player,201710150htx,htx,AndeSt01,off_pct,33%,,,,,
player,201710150htx,htx,AndeSt01,defense,0,,,,,
player,201710150htx,htx,AndeSt01,def_pct,0%,,,,,
player,201710150htx,htx,AndeSt01,special_teams,21,,,,,
player,201710150htx,htx,AndeSt01,st_pct,64%,,,,,
player,201710150htx,htx,LammKe00,pos,T,,,,,
player,201710150htx,htx,LammKe00,offense,12,,,,,
player,201710150htx,htx,LammKe00,off_pct,18%,,,,,
player,201710150htx,htx,LammKe00,defense,0,,,,,
player,201710150htx,htx,LammKe00,def_pct,0%,,,,,
player,201710150htx,htx,LammKe00,special_teams,5,,,,,
player,201710150htx,htx,LammKe00,st_pct,15%,,,,,
player,201710150htx,htx,DaveJu00,pos,T,,,,,
player,201710150htx,htx,DaveJu00,offense,7,,,,,
player,201710150htx,htx,DaveJu00,off_pct,11%,,,,,
player,201710150htx,htx,DaveJu00,defense,0,,,,,
player,201710150htx,htx,DaveJu00,def_pct,0%,,,,,
player,201710150htx,htx,DaveJu00,special_teams,5,,,,,
player,201710150htx,htx,DaveJu00,st_pct,15%,,,,,
player,201710150htx,htx,MillBr03,pos,WR,,,,,
player,201710150htx,htx,MillBr03,offense,7,,,,,
player,201710150htx,htx,MillBr03,off_pct,11%,,,,,
player,201710150htx,htx,MillBr03,defense,0,,,,,
player,201710150htx,htx,MillBr03,def_pct,0%,,,,,
player,201710150htx,htx,MillBr03,special_teams,3,,,,,
player,201710150htx,htx,MillBr03,st_pct,9%,,,,,
player,201710150htx,htx,ProsJa00,pos,FB,,,,,
player,201710150htx,htx,ProsJa00,offense,6,,,,,
player,201710150htx,htx,ProsJa00,off_pct,9%,,,,,
player,201710150htx,htx,ProsJa00,defense,0,,,,,
player,201710150htx,htx,ProsJa00,def_pct,0%,,,,,
player,201710150htx,htx,ProsJa00,special_teams,27,,,,,
player,201710150htx,htx,ProsJa00,st_pct,82%,,,,,
player,201710150htx,htx,McKiBe00,pos,LB,,,,,
player,201710150htx,htx,McKiBe00,offense,0,,,,,
player,201710150htx,htx,McKiBe00,off_pct,0%,,,,,
player,201710150htx,htx,McKiBe00,defense,62,,,,,
player,201710150htx,htx,McKiBe00,def_pct,93%,,,,,
player,201710150htx,htx,McKiBe00,special_teams,3,,,,,
player,201710150htx,htx,McKiBe00,st_pct,9%,,,,,
player,201710150htx,htx,HalxAn00,pos,FS,,,,,
player,201710150htx,htx,HalxAn00,offense,0,,,,,
player,201710150htx,htx,HalxAn00,off_pct,0%,,,,,
player,201710150htx,htx,HalxAn00,defense,59,,,,,
player,201710150htx,htx,HalxAn00,def_pct,88%,,,,,
player,201710150htx,htx,HalxAn00,special_teams,2,,,,,
