game,2017,8,20171029,201710290nor,chi,"Chicago Bears",12,nor,"New Orleans Saints",20
player,201710290nor,chi,McBrTr00,special_teams,0,,,,,
player,201710290nor,chi,McBrTr00,st_pct,0%,,,,,
player,201710290nor,chi,SimsDi00,pos,TE,,,,,
player,201710290nor,chi,SimsDi00,offense,40,,,,,
player,201710290nor,chi,SimsDi00,off_pct,60%,,,,,
player,201710290nor,chi,SimsDi00,defense,0,,,,,
player,201710290nor,chi,SimsDi00,def_pct,0%,,,,,
player,201710290nor,chi,SimsDi00,special_teams,3,,,,,
player,201710290nor,chi,SimsDi00,st_pct,12%,,,,,
player,201710290nor,chi,WrigKe01,pos,WR,,,,,
player,201710290nor,chi,WrigKe01,offense,38,,,,,
player,201710290nor,chi,WrigKe01,off_pct,57%,,,,,
player,201710290nor,chi,WrigKe01,defense,0,,,,,
player,201710290nor,chi,WrigKe01,def_pct,0%,,,,,
player,201710290nor,chi,WrigKe01,special_teams,0,,,,,
player,201710290nor,chi,WrigKe01,st_pct,0%,,,,,
player,201710290nor,chi,SoweBr00,pos,T,,,,,
player,201710290nor,chi,SoweBr00,offense,24,,,,,
player,201710290nor,chi,SoweBr00,off_pct,36%,,,,,
player,201710290nor,chi,SoweBr00,defense,0,,,,,
player,201710290nor,chi,SoweBr00,def_pct,0%,,,,,
player,201710290nor,chi,SoweBr00,special_teams,3,,,,,
player,201710290nor,chi,SoweBr00,st_pct,12%,,,,,
player,201710290nor,chi,MillZa02,pos,TE,,,,,
player,201710290nor,chi,MillZa02,offense,24,,,,,
player,201710290nor,chi,MillZa02,off_pct,36%,,,,,
player,201710290nor,chi,MillZa02,defense,0,,,,,
player,201710290nor,chi,MillZa02,def_pct,0%,,,,,
player,201710290nor,chi,MillZa02,special_teams,0,,,,,
player,201710290nor,chi,MillZa02,st_pct,0%,,,,,
player,201710290nor,chi,ShahAd00,pos,TE,,,,,
player,201710290nor,chi,ShahAd00,offense,19,,,,,
player,201710290nor,chi,ShahAd00,off_pct,28%,,,,,
player,201710290nor,chi,ShahAd00,defense,0,,,,,
player,201710290nor,chi,ShahAd00,def_pct,0%,,,,,
player,201710290nor,chi,ShahAd00,special_teams,12,,,,,
player,201710290nor,chi,ShahAd00,st_pct,46%,,,,,
player,201710290nor,chi,BurtMi00,pos,FB,,,,,
player,201710290nor,chi,BurtMi00,offense,19,,,,,
player,201710290nor,chi,BurtMi00,off_pct,28%,,,,,
player,201710290nor,chi,BurtMi00,defense,0,,,,,
player,201710290nor,chi,BurtMi00,def_pct,0%,,,,,
player,201710290nor,chi,BurtMi00,special_teams,10,,,,,
player,201710290nor,chi,BurtMi00,st_pct,38%,,,,,
player,201710290nor,chi,CoheTa00,pos,RB,,,,,
player,201710290nor,chi,CoheTa00,offense,18,,,,,
player,201710290nor,chi,CoheTa00,off_pct,27%,,,,,
player,201710290nor,chi,CoheTa00,defense,0,,,,,
player,201710290nor,chi,CoheTa00,def_pct,0%,,,,,
player,201710290nor,chi,CoheTa00,special_teams,9,,,,,
player,201710290nor,chi,CoheTa00,st_pct,35%,,,,,
player,201710290nor,chi,BrowDa04,pos,TE,,,,,
player,201710290nor,chi,BrowDa04,offense,16,,,,,
player,201710290nor,chi,BrowDa04,off_pct,24%,,,,,
player,201710290nor,chi,BrowDa04,defense,0,,,,,
player,201710290nor,chi,BrowDa04,def_pct,0%,,,,,
player,201710290nor,chi,BrowDa04,special_teams,18,,,,,
player,201710290nor,chi,BrowDa04,st_pct,69%,,,,,
player,201710290nor,chi,LongKy00,pos,G,,,,,
player,201710290nor,chi,LongKy00,offense,6,,,,,
player,201710290nor,chi,LongKy00,off_pct,9%,,,,,
player,201710290nor,chi,LongKy00,defense,0,,,,,
player,201710290nor,chi,LongKy00,def_pct,0%,,,,,
player,201710290nor,chi,LongKy00,special_teams,0,,,,,
player,201710290nor,chi,LongKy00,st_pct,0%,,,,,
player,201710290nor,chi,CunnBe01,pos,RB,,,,,
player,201710290nor,chi,CunnBe01,offense,3,,,,,
player,201710290nor,chi,CunnBe01,off_pct,4%,,,,,
player,201710290nor,chi,CunnBe01,defense,0,,,,,
player,201710290nor,chi,CunnBe01,def_pct,0%,,,,,
player,201710290nor,chi,CunnBe01,special_teams,0,,,,,
player,201710290nor,chi,CunnBe01,st_pct,0%,,,,,
player,201710290nor,chi,BellJo02,pos,WR,,,,,
player,201710290nor,chi,BellJo02,offense,2,,,,,
player,201710290nor,chi,BellJo02,off_pct,3%,,,,,
player,201710290nor,chi,BellJo02,defense,0,,,,,
player,201710290nor,chi,BellJo02,def_pct,0%,,,,,
player,201710290nor,chi,BellJo02,special_teams,18,,,,,
player,201710290nor,chi,BellJo02,st_pct,69%,,,,,
player,201710290nor,chi,MizzTa00,pos,RB,,,,,
player,201710290nor,chi,MizzTa00,offense,1,,,,,
player,201710290nor,chi,MizzTa00,off_pct,1%,,,,,
player,201710290nor,chi,MizzTa00,defense,0,,,,,
player,201710290nor,chi,MizzTa00,def_pct,0%,,,,,
player,201710290nor,chi,MizzTa00,special_teams,5,,,,,
player,201710290nor,chi,MizzTa00,st_pct,19%,,,,,
player,201710290nor,chi,AmosAd00,pos,FS,,,,,
player,201710290nor,chi,AmosAd00,offense,0,,,,,
player,201710290nor,chi,AmosAd00,off_pct,0%,,,,,
player,201710290nor,chi,AmosAd00,defense,61,,,,,
player,201710290nor,chi,AmosAd00,def_pct,100%,,,,,
player,201710290nor,chi,AmosAd00,special_teams,10,,,,,
player,201710290nor,chi,AmosAd00,st_pct,38%,,,,,
player,201710290nor,chi,JackEd01,pos,FS,,,,,
player,201710290nor,chi,JackEd01,offense,0,,,,,
player,201710290nor,chi,JackEd01,off_pct,0%,,,,,
player,201710290nor,chi,JackEd01,defense,61,,,,,
player,201710290nor,chi,JackEd01,def_pct,100%,,,,,
player,201710290nor,chi,JackEd01,special_teams,9,,,,,
player,201710290nor,chi,JackEd01,st_pct,35%,,,,,
player,201710290nor,chi,FullKy00,pos,CB,,,,,
player,201710290nor,chi,FullKy00,offense,0,,,,,
player,201710290nor,chi,FullKy00,off_pct,0%,,,,,
player,201710290nor,chi,FullKy00,defense,60,,,,,
player,201710290nor,chi,FullKy00,def_pct,98%,,,,,
player,201710290nor,chi,FullKy00,special_teams,7,,,,,
player,201710290nor,chi,FullKy00,st_pct,27%,,,,,
player,201710290nor,chi,TrevDa00,pos,LB,,,,,
player,201710290nor,chi,TrevDa00,offense,0,,,,,
player,201710290nor,chi,TrevDa00,off_pct,0%,,,,,
player,201710290nor,chi,TrevDa00,defense,60,,,,,
player,201710290nor,chi,TrevDa00,def_pct,98%,,,,,
player,201710290nor,chi,TrevDa00,special_teams,0,,,,,
player,201710290nor,chi,TrevDa00,st_pct,0%,,,,,
player,201710290nor,chi,HickAk00,pos,DE,,,,,
player,201710290nor,chi,HickAk00,offense,0,,,,,
player,201710290nor,chi,HickAk00,off_pct,0%,,,,,
player,201710290nor,chi,HickAk00,defense,59,,,,,
player,201710290nor,chi,HickAk00,def_pct,97%,,,,,
player,201710290nor,chi,HickAk00,special_teams,5,,,,,
player,201710290nor,chi,HickAk00,st_pct,19%,,,,,
player,201710290nor,chi,FloyLe00,pos,LB,,,,,
player,201710290nor,chi,FloyLe00,offense,0,,,,,
player,201710290nor,chi,FloyLe00,off_pct,0%,,,,,
player,201710290nor,chi,FloyLe00,defense,59,,,,,
player,201710290nor,chi,FloyLe00,def_pct,97%,,,,,
player,201710290nor,chi,FloyLe00,special_teams,0,,,,,
player,201710290nor,chi,FloyLe00,st_pct,0%,,,,,
player,201710290nor,chi,AmukPr00,pos,CB,,,,,
player,201710290nor,chi,AmukPr00,offense,0,,,,,
player,201710290nor,chi,AmukPr00,off_pct,0%,,,,,
player,201710290nor,chi,AmukPr00,defense,54,,,,,
player,201710290nor,chi,AmukPr00,def_pct,89%,,,,,
player,201710290nor,chi,AmukPr00,special_teams,2,,,,,
player,201710290nor,chi,AmukPr00,st_pct,8%,,,,,
player,201710290nor,chi,GoldEd00,pos,NT,,,,,
player,201710290nor,chi,GoldEd00,offense,0,,,,,
player,201710290nor,chi,GoldEd00,off_pct,0%,,,,,
player,201710290nor,chi,GoldEd00,defense,41,,,,,
player,201710290nor,chi,GoldEd00,def_pct,67%,,,,,
player,201710290nor,chi,GoldEd00,special_teams,0,,,,,
player,201710290nor,chi,GoldEd00,st_pct,0%,,,,,
player,201710290nor,chi,UnreMi00,pos,DE,,,,,
player,201710290nor,chi,UnreMi00,offense,0,,,,,
player,201710290nor,chi,UnreMi00,off_pct,0%,,,,,
player,201710290nor,chi,UnreMi00,defense,38,,,,,
player,201710290nor,chi,UnreMi00,def_pct,62%,,,,,
player,201710290nor,chi,UnreMi00,special_teams,8,,,,,
player,201710290nor,chi,UnreMi00,st_pct,31%,,,,,
player,201710290nor,chi,JoneCh05,pos,LB,,,,,
player,201710290nor,chi,JoneCh05,offense,0,,,,,
player,201710290nor,chi,JoneCh05,off_pct,0%,,,,,
player,201710290nor,chi,JoneCh05,defense,37,,,,,
player,201710290nor,chi,JoneCh05,def_pct,61%,,,,,
player,201710290nor,chi,JoneCh05,special_teams,10,,,,,
player,201710290nor,chi,JoneCh05,st_pct,38%,,,,,
player,201710290nor,chi,AchoSa00,pos,LB,,,,,
player,201710290nor,chi,AchoSa00,offense,0,,,,,
player,201710290nor,chi,AchoSa00,off_pct,0%,,,,,
player,201710290nor,chi,AchoSa00,defense,36,,,,,
player,201710290nor,chi,AchoSa00,def_pct,59%,,,,,
player,201710290nor,chi,AchoSa00,special_teams,19,,,,,
player,201710290nor,chi,AchoSa00,st_pct,73%,,,,,
player,201710290nor,chi,LeBlCr01,pos,CB,,,,,
player,201710290nor,chi,LeBlCr01,offense,0,,,,,
player,201710290nor,chi,LeBlCr01,off_pct,0%,,,,,
player,201710290nor,chi,LeBlCr01,defense,33,,,,,
player,201710290nor,chi,LeBlCr01,def_pct,54%,,,,,
player,201710290nor,chi,LeBlCr01,special_teams,8,,,,,
player,201710290nor,chi,LeBlCr01,st_pct,31%,,,,,
player,201710290nor,chi,McPhPe00,pos,LB,,,,,
player,201710290nor,chi,McPhPe00,offense,0,,,,,
player,201710290nor,chi,McPhPe00,off_pct,0%,,,,,
player,201710290nor,chi,McPhPe00,defense,27,,,,,
player,201710290nor,chi,McPhPe00,def_pct,44%,,,,,
player,201710290nor,chi,McPhPe00,special_teams,0,,,,,
player,201710290nor,chi,McPhPe00,st_pct,0%,,,,,
player,201710290nor,chi,BullJo00,pos,DE,,,,,
player,201710290nor,chi,BullJo00,offense,0,,,,,
player,201710290nor,chi,BullJo00,off_pct,0%,,,,,
player,201710290nor,chi,BullJo00,defense,21,,,,,
player,201710290nor,chi,BullJo00,def_pct,34%,,,,,
player,201710290nor,chi,BullJo00,special_teams,7,,,,,
player,201710290nor,chi,BullJo00,st_pct,27%,,,,,
player,201710290nor,chi,CallBr00,pos,CB,,,,,
player,201710290nor,chi,CallBr00,offense,0,,,,,
player,201710290nor,chi,CallBr00,off_pct,0%,,,,,
player,201710290nor,chi,CallBr00,defense,12,,,,,
player,201710290nor,chi,CallBr00,def_pct,20%,,,,,
player,201710290nor,chi,CallBr00,special_teams,0,,,,,
player,201710290nor,chi,CallBr00,st_pct,0%,,,,,
player,201710290nor,chi,CoopMa00,pos,CB,,,,,
player,201710290nor,chi,CoopMa00,offense,0,,,,,
player,201710290nor,chi,CoopMa00,off_pct,0%,,,,,
player,201710290nor,chi,CoopMa00,defense,6,,,,,
player,201710290nor,chi,CoopMa00,def_pct,10%,,,,,
player,201710290nor,chi,CoopMa00,special_teams,13,,,,,
player,201710290nor,chi,CoopMa00,st_pct,50%,,,,,
player,201710290nor,chi,HousDe00,pos,FS,,,,,
player,201710290nor,chi,HousDe00,offense,0,,,,,
player,201710290nor,chi,HousDe00,off_pct,0%,,,,,
player,201710290nor,chi,HousDe00,defense,2,,,,,
player,201710290nor,chi,HousDe00,def_pct,3%,,,,,
player,201710290nor,chi,HousDe00,special_teams,18,,,,,
player,201710290nor,chi,HousDe00,st_pct,69%,,,,,
player,201710290nor,chi,JenkJo00,pos,NT,,,,,
player,201710290nor,chi,JenkJo00,offense,0,,,,,
player,201710290nor,chi,JenkJo00,off_pct,0%,,,,,
player,201710290nor,chi,JenkJo00,defense,2,,,,,
player,201710290nor,chi,JenkJo00,def_pct,3%,,,,,
player,201710290nor,chi,JenkJo00,special_teams,5,,,,,
player,201710290nor,chi,JenkJo00,st_pct,19%,,,,,
player,201710290nor,chi,KwiaNi00,pos,LB,,,,,
player,201710290nor,chi,KwiaNi00,offense,0,,,,,
player,201710290nor,chi,KwiaNi00,off_pct,0%,,,,,
player,201710290nor,chi,KwiaNi00,defense,1,,,,,
player,201710290nor,chi,KwiaNi00,def_pct,2%,,,,,
player,201710290nor,chi,KwiaNi00,special_teams,23,,,,,
player,201710290nor,chi,KwiaNi00,st_pct,88%,,,,,
player,201710290nor,chi,BushDe00,pos,SS,,,,,
player,201710290nor,chi,BushDe00,offense,0,,,,,
player,201710290nor,chi,BushDe00,off_pct,0%,,,,,
player,201710290nor,chi,BushDe00,defense,1,,,,,
player,201710290nor,chi,BushDe00,def_pct,2%,,,,,
player,201710290nor,chi,BushDe00,special_teams,13,,,,,
player,201710290nor,chi,BushDe00,st_pct,50%,,,,,
player,201710290nor,chi,IrviIs00,pos,LB,,,,,
player,201710290nor,chi,IrviIs00,offense,0,,,,,
player,201710290nor,chi,IrviIs00,off_pct,0%,,,,,
player,201710290nor,chi,IrviIs00,defense,0,,,,,
player,201710290nor,chi,IrviIs00,def_pct,0%,,,,,
player,201710290nor,chi,IrviIs00,special_teams,13,,,,,
player,201710290nor,chi,IrviIs00,st_pct,50%,,,,,
player,201710290nor,chi,ODonPa00,pos,P,,,,,
player,201710290nor,chi,ODonPa00,offense,0,,,,,
player,201710290nor,chi,ODonPa00,off_pct,0%,,,,,
player,201710290nor,chi,ODonPa00,defense,0,,,,,
player,201710290nor,chi,ODonPa00,def_pct,0%,,,,,
player,201710290nor,chi,ODonPa00,special_teams,8,,,,,
player,201710290nor,chi,ODonPa00,st_pct,31%,,,,,
player,201710290nor,chi,DePaAn00,pos,LS,,,,,
player,201710290nor,chi,DePaAn00,offense,0,,,,,
player,201710290nor,chi,DePaAn00,off_pct,0%,,,,,
player,201710290nor,chi,DePaAn00,defense,0,,,,,
player,201710290nor,chi,DePaAn00,def_pct,0%,,,,,
player,201710290nor,chi,DePaAn00,special_teams,8,,,,,
player,201710290nor,chi,DePaAn00,st_pct,31%,,,,,
player,201710290nor,chi,barthco01,pos,K,,,,,
player,201710290nor,chi,barthco01,offense,0,,,,,
player,201710290nor,chi,barthco01,off_pct,0%,,,,,
player,201710290nor,chi,barthco01,defense,0,,,,,
player,201710290nor,chi,barthco01,def_pct,0%,,,,,
player,201710290nor,chi,barthco01,special_teams,7,,,,,
player,201710290nor,chi,barthco01,st_pct,27%,,,,,
