game,2017,7,20171022,201710220min,rav,"Baltimore Ravens",16,min,"Minnesota Vikings",24
player,201710220min,min,BrotKe00,pass_defended,0,,,,,
player,201710220min,min,BrotKe00,sacks,0.0,,,,,
player,201710220min,min,BrotKe00,tackles_combined,1,,,,,
player,201710220min,min,BrotKe00,tackles_solo,1,,,,,
player,201710220min,min,BrotKe00,tackles_assists,0,,,,,
player,201710220min,min,BrotKe00,tackles_loss,0,,,,,
player,201710220min,min,BrotKe00,qb_hits,0,,,,,
player,201710220min,min,BrotKe00,fumbles_rec,0,,,,,
player,201710220min,min,BrotKe00,fumbles_rec_yds,0,,,,,
player,201710220min,min,BrotKe00,fumbles_rec_td,0,,,,,
player,201710220min,min,BrotKe00,fumbles_forced,0,,,,,
player,201710220min,min,HarrAn01,def_int,0,,,,,
player,201710220min,min,HarrAn01,def_int_yds,0,,,,,
player,201710220min,min,HarrAn01,def_int_td,0,,,,,
player,201710220min,min,HarrAn01,def_int_long,0,,,,,
player,201710220min,min,HarrAn01,pass_defended,0,,,,,
player,201710220min,min,HarrAn01,sacks,0.0,,,,,
player,201710220min,min,HarrAn01,tackles_combined,1,,,,,
player,201710220min,min,HarrAn01,tackles_solo,1,,,,,
player,201710220min,min,HarrAn01,tackles_assists,0,,,,,
player,201710220min,min,HarrAn01,tackles_loss,0,,,,,
player,201710220min,min,HarrAn01,qb_hits,0,,,,,
player,201710220min,min,HarrAn01,fumbles_rec,0,,,,,
player,201710220min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201710220min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201710220min,min,HarrAn01,fumbles_forced,0,,,,,
player,201710220min,min,RhodXa00,def_int,0,,,,,
player,201710220min,min,RhodXa00,def_int_yds,0,,,,,
player,201710220min,min,RhodXa00,def_int_td,0,,,,,
player,201710220min,min,RhodXa00,def_int_long,0,,,,,
player,201710220min,min,RhodXa00,pass_defended,0,,,,,
player,201710220min,min,RhodXa00,sacks,0.0,,,,,
player,201710220min,min,RhodXa00,tackles_combined,1,,,,,
player,201710220min,min,RhodXa00,tackles_solo,0,,,,,
player,201710220min,min,RhodXa00,tackles_assists,1,,,,,
player,201710220min,min,RhodXa00,tackles_loss,0,,,,,
player,201710220min,min,RhodXa00,qb_hits,0,,,,,
player,201710220min,min,RhodXa00,fumbles_rec,0,,,,,
player,201710220min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201710220min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201710220min,min,RhodXa00,fumbles_forced,0,,,,,
player,201710220min,min,SherMa20,def_int,0,,,,,
player,201710220min,min,SherMa20,def_int_yds,0,,,,,
player,201710220min,min,SherMa20,def_int_td,0,,,,,
player,201710220min,min,SherMa20,def_int_long,0,,,,,
player,201710220min,min,SherMa20,pass_defended,0,,,,,
player,201710220min,min,SherMa20,sacks,0.0,,,,,
player,201710220min,min,SherMa20,tackles_combined,1,,,,,
player,201710220min,min,SherMa20,tackles_solo,1,,,,,
player,201710220min,min,SherMa20,tackles_assists,0,,,,,
player,201710220min,min,SherMa20,tackles_loss,0,,,,,
player,201710220min,min,SherMa20,qb_hits,0,,,,,
player,201710220min,min,SherMa20,fumbles_rec,0,,,,,
player,201710220min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201710220min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201710220min,min,SherMa20,fumbles_forced,0,,,,,
player,201710220min,rav,RainBo00,kick_ret,4,,,,,
player,201710220min,rav,RainBo00,kick_ret_yds,99,,,,,
player,201710220min,rav,RainBo00,kick_ret_yds_per_ret,24.8,,,,,
player,201710220min,rav,RainBo00,kick_ret_td,0,,,,,
player,201710220min,rav,RainBo00,kick_ret_long,31,,,,,
player,201710220min,rav,RainBo00,punt_ret,0,,,,,
player,201710220min,rav,RainBo00,punt_ret_yds,0,,,,,
player,201710220min,rav,RainBo00,punt_ret_yds_per_ret,,,,,,
player,201710220min,rav,RainBo00,punt_ret_td,0,,,,,
player,201710220min,rav,RainBo00,punt_ret_long,0,,,,,
player,201710220min,rav,MaylVi00,kick_ret,1,,,,,
player,201710220min,rav,MaylVi00,kick_ret_yds,14,,,,,
player,201710220min,rav,MaylVi00,kick_ret_yds_per_ret,14.0,,,,,
player,201710220min,rav,MaylVi00,kick_ret_td,0,,,,,
player,201710220min,rav,MaylVi00,kick_ret_long,14,,,,,
player,201710220min,rav,MaylVi00,punt_ret,0,,,,,
player,201710220min,rav,MaylVi00,punt_ret_yds,0,,,,,
player,201710220min,rav,MaylVi00,punt_ret_yds_per_ret,,,,,,
player,201710220min,rav,MaylVi00,punt_ret_td,0,,,,,
player,201710220min,rav,MaylVi00,punt_ret_long,0,,,,,
player,201710220min,min,SherMa20,kick_ret,1,,,,,
player,201710220min,min,SherMa20,kick_ret_yds,20,,,,,
player,201710220min,min,SherMa20,kick_ret_yds_per_ret,20.0,,,,,
player,201710220min,min,SherMa20,kick_ret_td,0,,,,,
player,201710220min,min,SherMa20,kick_ret_long,20,,,,,
player,201710220min,min,SherMa20,punt_ret,3,,,,,
player,201710220min,min,SherMa20,punt_ret_yds,83,,,,,
player,201710220min,min,SherMa20,punt_ret_yds_per_ret,27.7,,,,,
player,201710220min,min,SherMa20,punt_ret_td,0,,,,,
player,201710220min,min,SherMa20,punt_ret_long,46,,,,,
player,201710220min,rav,TuckJu00,xpm,1,,,,,
player,201710220min,rav,TuckJu00,xpa,1,,,,,
player,201710220min,rav,TuckJu00,fgm,3,,,,,
player,201710220min,rav,TuckJu00,fga,3,,,,,
player,201710220min,rav,TuckJu00,punt,0,,,,,
player,201710220min,rav,TuckJu00,punt_yds,0,,,,,
player,201710220min,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201710220min,rav,TuckJu00,punt_long,0,,,,,
player,201710220min,rav,KochSa20,xpm,,,,,,
player,201710220min,rav,KochSa20,xpa,,,,,,
player,201710220min,rav,KochSa20,fgm,,,,,,
player,201710220min,rav,KochSa20,fga,,,,,,
player,201710220min,rav,KochSa20,punt,6,,,,,
player,201710220min,rav,KochSa20,punt_yds,289,,,,,
player,201710220min,rav,KochSa20,punt_yds_per_punt,48.2,,,,,
player,201710220min,rav,KochSa20,punt_long,60,,,,,
player,201710220min,min,ForbKa00,xpm,,,,,,
player,201710220min,min,ForbKa00,xpa,1,,,,,
player,201710220min,min,ForbKa00,fgm,6,,,,,
player,201710220min,min,ForbKa00,fga,6,,,,,
player,201710220min,min,ForbKa00,punt,0,,,,,
player,201710220min,min,ForbKa00,punt_yds,0,,,,,
player,201710220min,min,ForbKa00,punt_yds_per_punt,,,,,,
player,201710220min,min,ForbKa00,punt_long,0,,,,,
player,201710220min,min,QuigRy00,xpm,,,,,,
player,201710220min,min,QuigRy00,xpa,,,,,,
player,201710220min,min,QuigRy00,fgm,,,,,,
player,201710220min,min,QuigRy00,fga,,,,,,
player,201710220min,min,QuigRy00,punt,2,,,,,
player,201710220min,min,QuigRy00,punt_yds,92,,,,,
player,201710220min,min,QuigRy00,punt_yds_per_punt,46.0,,,,,
player,201710220min,min,QuigRy00,punt_long,47,,,,,
player,201710220min,min,ElflPa00,pos,C,,,,,
player,201710220min,min,ElflPa00,offense,66,,,,,
player,201710220min,min,ElflPa00,off_pct,100%,,,,,
player,201710220min,min,ElflPa00,defense,0,,,,,
player,201710220min,min,ElflPa00,def_pct,0%,,,,,
player,201710220min,min,ElflPa00,special_teams,7,,,,,
player,201710220min,min,ElflPa00,st_pct,23%,,,,,
player,201710220min,min,BergJo20,pos,G,,,,,
player,201710220min,min,BergJo20,offense,66,,,,,
player,201710220min,min,BergJo20,off_pct,100%,,,,,
player,201710220min,min,BergJo20,defense,0,,,,,
player,201710220min,min,BergJo20,def_pct,0%,,,,,
player,201710220min,min,BergJo20,special_teams,7,,,,,
player,201710220min,min,BergJo20,st_pct,23%,,,,,
player,201710220min,min,RemmMi00,pos,T,,,,,
player,201710220min,min,RemmMi00,offense,66,,,,,
player,201710220min,min,RemmMi00,off_pct,100%,,,,,
player,201710220min,min,RemmMi00,defense,0,,,,,
player,201710220min,min,RemmMi00,def_pct,0%,,,,,
player,201710220min,min,RemmMi00,special_teams,7,,,,,
player,201710220min,min,RemmMi00,st_pct,23%,,,,,
player,201710220min,min,KeenCa00,pos,QB,,,,,
player,201710220min,min,KeenCa00,offense,66,,,,,
player,201710220min,min,KeenCa00,off_pct,100%,,,,,
player,201710220min,min,KeenCa00,defense,0,,,,,
player,201710220min,min,KeenCa00,def_pct,0%,,,,,
player,201710220min,min,KeenCa00,special_teams,0,,,,,
player,201710220min,min,KeenCa00,st_pct,0%,,,,,
player,201710220min,min,ThieAd00,pos,WR,,,,,
player,201710220min,min,ThieAd00,offense,65,,,,,
player,201710220min,min,ThieAd00,off_pct,98%,,,,,
player,201710220min,min,ThieAd00,defense,0,,,,,
player,201710220min,min,ThieAd00,def_pct,0%,,,,,
player,201710220min,min,ThieAd00,special_teams,0,,,,,
player,201710220min,min,ThieAd00,st_pct,0%,,,,,
player,201710220min,min,RudoKy00,pos,TE,,,,,
player,201710220min,min,RudoKy00,offense,61,,,,,
player,201710220min,min,RudoKy00,off_pct,92%,,,,,
player,201710220min,min,RudoKy00,defense,0,,,,,
player,201710220min,min,RudoKy00,def_pct,0%,,,,,
player,201710220min,min,RudoKy00,special_teams,0,,,,,
player,201710220min,min,RudoKy00,st_pct,0%,,,,,
player,201710220min,min,TreaLa00,pos,WR,,,,,
player,201710220min,min,TreaLa00,offense,55,,,,,
player,201710220min,min,TreaLa00,off_pct,83%,,,,,
player,201710220min,min,TreaLa00,defense,0,,,,,
player,201710220min,min,TreaLa00,def_pct,0%,,,,,
player,201710220min,min,TreaLa00,special_teams,0,,,,,
player,201710220min,min,TreaLa00,st_pct,0%,,,,,
player,201710220min,min,ReifRi00,pos,T,,,,,
player,201710220min,min,ReifRi00,offense,47,,,,,
player,201710220min,min,ReifRi00,off_pct,71%,,,,,
player,201710220min,min,ReifRi00,defense,0,,,,,
player,201710220min,min,ReifRi00,def_pct,0%,,,,,
player,201710220min,min,ReifRi00,special_teams,0,,,,,
player,201710220min,min,ReifRi00,st_pct,0%,,,,,
player,201710220min,min,WrigJa02,pos,WR,,,,,
player,201710220min,min,WrigJa02,offense,40,,,,,
player,201710220min,min,WrigJa02,off_pct,61%,,,,,
player,201710220min,min,WrigJa02,defense,0,,,,,
player,201710220min,min,WrigJa02,def_pct,0%,,,,,
player,201710220min,min,WrigJa02,special_teams,0,,,,,
player,201710220min,min,WrigJa02,st_pct,0%,,,,,
player,201710220min,min,SirlJe00,pos,G,,,,,
player,201710220min,min,SirlJe00,offense,37,,,,,
player,201710220min,min,SirlJe00,off_pct,56%,,,,,
player,201710220min,min,SirlJe00,defense,0,,,,,
player,201710220min,min,SirlJe00,def_pct,0%,,,,,
player,201710220min,min,SirlJe00,special_teams,2,,,,,
player,201710220min,min,SirlJe00,st_pct,6%,,,,,
player,201710220min,min,McKiJe00,pos,RB,,,,,
player,201710220min,min,McKiJe00,offense,35,,,,,
player,201710220min,min,McKiJe00,off_pct,53%,,,,,
player,201710220min,min,McKiJe00,defense,0,,,,,
player,201710220min,min,McKiJe00,def_pct,0%,,,,,
player,201710220min,min,McKiJe00,special_teams,0,,,,,
player,201710220min,min,McKiJe00,st_pct,0%,,,,,
player,201710220min,min,MurrLa00,pos,RB,,,,,
player,201710220min,min,MurrLa00,offense,31,,,,,
player,201710220min,min,MurrLa00,off_pct,47%,,,,,
player,201710220min,min,MurrLa00,defense,0,,,,,
player,201710220min,min,MurrLa00,def_pct,0%,,,,,
player,201710220min,min,MurrLa00,special_teams,0,,,,,
player,201710220min,min,MurrLa00,st_pct,0%,,,,,
player,201710220min,min,IsidDa00,pos,G,,,,,
player,201710220min,min,IsidDa00,offense,29,,,,,
player,201710220min,min,IsidDa00,off_pct,44%,,,,,
player,201710220min,min,IsidDa00,defense,0,,,,,
player,201710220min,min,IsidDa00,def_pct,0%,,,,,
player,201710220min,min,IsidDa00,special_teams,7,,,,,
player,201710220min,min,IsidDa00,st_pct,23%,,,,,
player,201710220min,min,HillRa01,pos,T,,,,,
player,201710220min,min,HillRa01,offense,19,,,,,
player,201710220min,min,HillRa01,off_pct,29%,,,,,
player,201710220min,min,HillRa01,defense,0,,,,,
player,201710220min,min,HillRa01,def_pct,0%,,,,,
player,201710220min,min,HillRa01,special_teams,5,,,,,
player,201710220min,min,HillRa01,st_pct,16%,,,,,
player,201710220min,min,MorgDa01,pos,TE,,,,,
player,201710220min,min,MorgDa01,offense,17,,,,,
player,201710220min,min,MorgDa01,off_pct,26%,,,,,
player,201710220min,min,MorgDa01,defense,0,,,,,
player,201710220min,min,MorgDa01,def_pct,0%,,,,,
player,201710220min,min,MorgDa01,special_teams,10,,,,,
player,201710220min,min,MorgDa01,st_pct,32%,,,,,
player,201710220min,min,BellBl00,pos,TE,,,,,
player,201710220min,min,BellBl00,offense,12,,,,,
player,201710220min,min,BellBl00,off_pct,18%,,,,,
player,201710220min,min,BellBl00,defense,0,,,,,
player,201710220min,min,BellBl00,def_pct,0%,,,,,
player,201710220min,min,BellBl00,special_teams,19,,,,,
player,201710220min,min,BellBl00,st_pct,61%,,,,,
player,201710220min,min,HamxC.00,pos,FB,,,,,
player,201710220min,min,HamxC.00,offense,12,,,,,
player,201710220min,min,HamxC.00,off_pct,18%,,,,,
player,201710220min,min,HamxC.00,defense,0,,,,,
player,201710220min,min,HamxC.00,def_pct,0%,,,,,
player,201710220min,min,HamxC.00,special_teams,19,,,,,
player,201710220min,min,HamxC.00,st_pct,61%,,,,,
player,201710220min,min,ColeSt00,pos,WR,,,,,
player,201710220min,min,ColeSt00,offense,2,,,,,
player,201710220min,min,ColeSt00,off_pct,3%,,,,,
player,201710220min,min,ColeSt00,defense,0,,,,,
player,201710220min,min,ColeSt00,def_pct,0%,,,,,
player,201710220min,min,ColeSt00,special_teams,14,,,,,
player,201710220min,min,ColeSt00,st_pct,45%,,,,,
player,201710220min,min,BarrAn00,pos,LB,,,,,
player,201710220min,min,BarrAn00,offense,0,,,,,
player,201710220min,min,BarrAn00,off_pct,0%,,,,,
player,201710220min,min,BarrAn00,defense,65,,,,,
player,201710220min,min,BarrAn00,def_pct,100%,,,,,
player,201710220min,min,BarrAn00,special_teams,4,,,,,
player,201710220min,min,BarrAn00,st_pct,13%,,,,,
player,201710220min,min,SmitHa00,pos,FS,,,,,
player,201710220min,min,SmitHa00,offense,0,,,,,
player,201710220min,min,SmitHa00,off_pct,0%,,,,,
player,201710220min,min,SmitHa00,defense,65,,,,,
player,201710220min,min,SmitHa00,def_pct,100%,,,,,
player,201710220min,min,SmitHa00,special_teams,4,,,,,
player,201710220min,min,SmitHa00,st_pct,13%,,,,,
player,201710220min,min,RhodXa00,pos,CB,,,,,
player,201710220min,min,RhodXa00,offense,0,,,,,
player,201710220min,min,RhodXa00,off_pct,0%,,,,,
player,201710220min,min,RhodXa00,defense,65,,,,,
player,201710220min,min,RhodXa00,def_pct,100%,,,,,
player,201710220min,min,RhodXa00,special_teams,4,,,,,
player,201710220min,min,RhodXa00,st_pct,13%,,,,,
player,201710220min,min,SendAn00,pos,SS,,,,,
player,201710220min,min,SendAn00,offense,0,,,,,
player,201710220min,min,SendAn00,off_pct,0%,,,,,
player,201710220min,min,SendAn00,defense,65,,,,,
player,201710220min,min,SendAn00,def_pct,100%,,,,,
player,201710220min,min,SendAn00,special_teams,4,,,,,
player,201710220min,min,SendAn00,st_pct,13%,,,,,
player,201710220min,min,WaynTr00,pos,CB,,,,,
player,201710220min,min,WaynTr00,offense,0,,,,,
player,201710220min,min,WaynTr00,off_pct,0%,,,,,
player,201710220min,min,WaynTr00,defense,65,,,,,
player,201710220min,min,WaynTr00,def_pct,100%,,,,,
player,201710220min,min,WaynTr00,special_teams,4,,,,,
player,201710220min,min,WaynTr00,st_pct,13%,,,,,
player,201710220min,min,KendEr00,pos,LB,,,,,
player,201710220min,min,KendEr00,offense,0,,,,,
player,201710220min,min,KendEr00,off_pct,0%,,,,,
player,201710220min,min,KendEr00,defense,65,,,,,
player,201710220min,min,KendEr00,def_pct,100%,,,,,
player,201710220min,min,KendEr00,special_teams,4,,,,,
player,201710220min,min,KendEr00,st_pct,13%,,,,,
player,201710220min,min,GrifEv99,pos,DE,,,,,
player,201710220min,min,GrifEv99,offense,0,,,,,
player,201710220min,min,GrifEv99,off_pct,0%,,,,,
player,201710220min,min,GrifEv99,defense,59,,,,,
player,201710220min,min,GrifEv99,def_pct,91%,,,,,
player,201710220min,min,GrifEv99,special_teams,4,,,,,
player,201710220min,min,GrifEv99,st_pct,13%,,,,,
player,201710220min,min,HuntDa01,pos,DE,,,,,
player,201710220min,min,HuntDa01,offense,0,,,,,
player,201710220min,min,HuntDa01,off_pct,0%,,,,,
player,201710220min,min,HuntDa01,defense,55,,,,,
player,201710220min,min,HuntDa01,def_pct,85%,,,,,
player,201710220min,min,HuntDa01,special_teams,4,,,,,
player,201710220min,min,HuntDa01,st_pct,13%,,,,,
player,201710220min,min,RobiBr98,pos,DE,,,,,
player,201710220min,min,RobiBr98,offense,0,,,,,
player,201710220min,min,RobiBr98,off_pct,0%,,,,,
player,201710220min,min,RobiBr98,defense,46,,,,,
player,201710220min,min,RobiBr98,def_pct,71%,,,,,
player,201710220min,min,RobiBr98,special_teams,1,,,,,
player,201710220min,min,RobiBr98,st_pct,3%,,,,,
player,201710220min,min,NewmTe20,pos,CB,,,,,
player,201710220min,min,NewmTe20,offense,0,,,,,
player,201710220min,min,NewmTe20,off_pct,0%,,,,,
player,201710220min,min,NewmTe20,defense,45,,,,,
player,201710220min,min,NewmTe20,def_pct,69%,,,,,
player,201710220min,min,NewmTe20,special_teams,0,,,,,
player,201710220min,min,NewmTe20,st_pct,0%,,,,,
player,201710220min,min,JoseLi99,pos,NT,,,,,
player,201710220min,min,JoseLi99,offense,0,,,,,
player,201710220min,min,JoseLi99,off_pct,0%,,,,,
player,201710220min,min,JoseLi99,defense,41,,,,,
player,201710220min,min,JoseLi99,def_pct,63%,,,,,
player,201710220min,min,JoseLi99,special_teams,1,,,,,
player,201710220min,min,JoseLi99,st_pct,3%,,,,,
player,201710220min,min,JohnTo01,pos,DT,,,,,
player,201710220min,min,JohnTo01,offense,0,,,,,
player,201710220min,min,JohnTo01,off_pct,0%,,,,,
player,201710220min,min,JohnTo01,defense,35,,,,,
player,201710220min,min,JohnTo01,def_pct,54%,,,,,
player,201710220min,min,JohnTo01,special_teams,2,,,,,
player,201710220min,min,JohnTo01,st_pct,6%,,,,,
player,201710220min,min,StepSh00,pos,NT,,,,,
player,201710220min,min,StepSh00,offense,0,,,,,
player,201710220min,min,StepSh00,off_pct,0%,,,,,
player,201710220min,min,StepSh00,defense,24,,,,,
player,201710220min,min,StepSh00,def_pct,37%,,,,,
player,201710220min,min,StepSh00,special_teams,15,,,,,
player,201710220min,min,StepSh00,st_pct,48%,,,,,
player,201710220min,min,GedeBe00,pos,LB,,,,,
player,201710220min,min,GedeBe00,offense,0,,,,,
player,201710220min,min,GedeBe00,off_pct,0%,,,,,
player,201710220min,min,GedeBe00,defense,20,,,,,
player,201710220min,min,GedeBe00,def_pct,31%,,,,,
player,201710220min,min,GedeBe00,special_teams,24,,,,,
player,201710220min,min,GedeBe00,st_pct,77%,,,,,
player,201710220min,min,WeatSt00,pos,DE,,,,,
player,201710220min,min,WeatSt00,offense,0,,,,,
player,201710220min,min,WeatSt00,off_pct,0%,,,,,
player,201710220min,min,WeatSt00,defense,0,,,,,
player,201710220min,min,WeatSt00,def_pct,0%,,,,,
player,201710220min,min,WeatSt00,special_teams,25,,,,,
player,201710220min,min,WeatSt00,st_pct,81%,,,,,
player,201710220min,min,WilsEr00,pos,LB,,,,,
player,201710220min,min,WilsEr00,offense,0,,,,,
player,201710220min,min,WilsEr00,off_pct,0%,,,,,
player,201710220min,min,WilsEr00,defense,0,,,,,
player,201710220min,min,WilsEr00,def_pct,0%,,,,,
player,201710220min,min,WilsEr00,special_teams,20,,,,,
player,201710220min,min,WilsEr00,st_pct,65%,,,,,
player,201710220min,min,HarrAn01,pos,FS,,,,,
player,201710220min,min,HarrAn01,offense,0,,,,,
player,201710220min,min,HarrAn01,off_pct,0%,,,,,
player,201710220min,min,HarrAn01,defense,0,,,,,
player,201710220min,min,HarrAn01,def_pct,0%,,,,,
player,201710220min,min,HarrAn01,special_teams,20,,,,,
player,201710220min,min,HarrAn01,st_pct,65%,,,,,
player,201710220min,min,BrotKe00,pos,LB,,,,,
player,201710220min,min,BrotKe00,offense,0,,,,,
player,201710220min,min,BrotKe00,off_pct,0%,,,,,
player,201710220min,min,BrotKe00,defense,0,,,,,
player,201710220min,min,BrotKe00,def_pct,0%,,,,,
player,201710220min,min,BrotKe00,special_teams,20,,,,,
player,201710220min,min,BrotKe00,st_pct,65%,,,,,
player,201710220min,min,SherMa20,pos,CB,,,,,
player,201710220min,min,SherMa20,offense,0,,,,,
player,201710220min,min,SherMa20,off_pct,0%,,,,,
player,201710220min,min,SherMa20,defense,0,,,,,
player,201710220min,min,SherMa20,def_pct,0%,,,,,
player,201710220min,min,SherMa20,special_teams,20,,,,,
player,201710220min,min,SherMa20,st_pct,65%,,,,,
player,201710220min,min,KearJa00,pos,SS,,,,,
player,201710220min,min,KearJa00,offense,0,,,,,
player,201710220min,min,KearJa00,off_pct,0%,,,,,
player,201710220min,min,KearJa00,defense,0,,,,,
player,201710220min,min,KearJa00,def_pct,0%,,,,,
player,201710220min,min,KearJa00,special_teams,20,,,,,
player,201710220min,min,KearJa00,st_pct,65%,,,,,
player,201710220min,min,ForbKa00,pos,K,,,,,
player,201710220min,min,ForbKa00,offense,0,,,,,
player,201710220min,min,ForbKa00,off_pct,0%,,,,,
player,201710220min,min,ForbKa00,defense,0,,,,,
player,201710220min,min,ForbKa00,def_pct,0%,,,,,
player,201710220min,min,ForbKa00,special_teams,15,,,,,
player,201710220min,min,ForbKa00,st_pct,48%,,,,,
player,201710220min,min,LamuEm00,pos,LB,,,,,
player,201710220min,min,LamuEm00,offense,0,,,,,
player,201710220min,min,LamuEm00,off_pct,0%,,,,,
player,201710220min,min,LamuEm00,defense,0,,,,,
player,201710220min,min,LamuEm00,def_pct,0%,,,,,
player,201710220min,min,LamuEm00,special_teams,11,,,,,
player,201710220min,min,LamuEm00,st_pct,35%,,,,,
player,201710220min,min,McDeKe00,pos,LS,,,,,
player,201710220min,min,McDeKe00,offense,0,,,,,
player,201710220min,min,McDeKe00,off_pct,0%,,,,,
player,201710220min,min,McDeKe00,defense,0,,,,,
player,201710220min,min,McDeKe00,def_pct,0%,,,,,
player,201710220min,min,McDeKe00,special_teams,9,,,,,
player,201710220min,min,McDeKe00,st_pct,29%,,,,,
player,201710220min,min,QuigRy00,pos,P,,,,,
player,201710220min,min,QuigRy00,offense,0,,,,,
player,201710220min,min,QuigRy00,off_pct,0%,,,,,
player,201710220min,min,QuigRy00,defense,0,,,,,
player,201710220min,min,QuigRy00,def_pct,0%,,,,,
player,201710220min,min,QuigRy00,special_teams,9,,,,,
player,201710220min,min,QuigRy00,st_pct,29%,,,,,
player,201710220min,rav,ElueJe00,pos,G,,,,,
player,201710220min,rav,ElueJe00,offense,65,,,,,
player,201710220min,rav,ElueJe00,off_pct,100%,,,,,
player,201710220min,rav,ElueJe00,defense,0,,,,,
player,201710220min,rav,ElueJe00,def_pct,0%,,,,,
player,201710220min,rav,ElueJe00,special_teams,4,,,,,
player,201710220min,rav,ElueJe00,st_pct,13%,,,,,
player,201710220min,rav,HowaAu20,pos,T,,,,,
player,201710220min,rav,HowaAu20,offense,65,,,,,
player,201710220min,rav,HowaAu20,off_pct,100%,,,,,
player,201710220min,rav,HowaAu20,defense,0,,,,,
player,201710220min,rav,HowaAu20,def_pct,0%,,,,,
player,201710220min,rav,HowaAu20,special_teams,4,,,,,
player,201710220min,rav,HowaAu20,st_pct,13%,,,,,
player,201710220min,rav,StanRo00,pos,T,,,,,
player,201710220min,rav,StanRo00,offense,65,,,,,
player,201710220min,rav,StanRo00,off_pct,100%,,,,,
player,201710220min,rav,StanRo00,defense,0,,,,,
player,201710220min,rav,StanRo00,def_pct,0%,,,,,
player,201710220min,rav,StanRo00,special_teams,4,,,,,
player,201710220min,rav,StanRo00,st_pct,13%,,,,,
player,201710220min,rav,HursJa00,pos,G,,,,,
player,201710220min,rav,HursJa00,offense,65,,,,,
player,201710220min,rav,HursJa00,off_pct,100%,,,,,
player,201710220min,rav,HursJa00,defense,0,,,,,
player,201710220min,rav,HursJa00,def_pct,0%,,,,,
player,201710220min,rav,HursJa00,special_teams,4,,,,,
player,201710220min,rav,HursJa00,st_pct,13%,,,,,
player,201710220min,rav,JensRy00,pos,C,,,,,
player,201710220min,rav,JensRy00,offense,65,,,,,
player,201710220min,rav,JensRy00,off_pct,100%,,,,,
player,201710220min,rav,JensRy00,defense,0,,,,,
player,201710220min,rav,JensRy00,def_pct,0%,,,,,
player,201710220min,rav,JensRy00,special_teams,0,,,,,
player,201710220min,rav,JensRy00,st_pct,0%,,,,,
player,201710220min,rav,FlacJo00,pos,QB,,,,,
player,201710220min,rav,FlacJo00,offense,65,,,,,
player,201710220min,rav,FlacJo00,off_pct,100%,,,,,
player,201710220min,rav,FlacJo00,defense,0,,,,,
player,201710220min,rav,FlacJo00,def_pct,0%,,,,,
player,201710220min,rav,FlacJo00,special_teams,0,,,,,
player,201710220min,rav,FlacJo00,st_pct,0%,,,,,
player,201710220min,rav,WhalGr00,pos,WR,,,,,
player,201710220min,rav,WhalGr00,offense,58,,,,,
player,201710220min,rav,WhalGr00,off_pct,89%,,,,,
player,201710220min,rav,WhalGr00,defense,0,,,,,
player,201710220min,rav,WhalGr00,def_pct,0%,,,,,
player,201710220min,rav,WhalGr00,special_teams,10,,,,,
player,201710220min,rav,WhalGr00,st_pct,32%,,,,,
player,201710220min,rav,MoorCh00,pos,WR,,,,,
player,201710220min,rav,MoorCh00,offense,58,,,,,
player,201710220min,rav,MoorCh00,off_pct,89%,,,,,
player,201710220min,rav,MoorCh00,defense,0,,,,,
player,201710220min,rav,MoorCh00,def_pct,0%,,,,,
player,201710220min,rav,MoorCh00,special_teams,5,,,,,
player,201710220min,rav,MoorCh00,st_pct,16%,,,,,
player,201710220min,rav,WatsBe00,pos,TE,,,,,
player,201710220min,rav,WatsBe00,offense,52,,,,,
player,201710220min,rav,WatsBe00,off_pct,80%,,,,,
player,201710220min,rav,WatsBe00,defense,0,,,,,
player,201710220min,rav,WatsBe00,def_pct,0%,,,,,
player,201710220min,rav,WatsBe00,special_teams,0,,,,,
player,201710220min,rav,WatsBe00,st_pct,0%,,,,,
player,201710220min,rav,BoylNi00,pos,TE,,,,,
player,201710220min,rav,BoylNi00,offense,47,,,,,
player,201710220min,rav,BoylNi00,off_pct,72%,,,,,
player,201710220min,rav,BoylNi00,defense,0,,,,,
player,201710220min,rav,BoylNi00,def_pct,0%,,,,,
player,201710220min,rav,BoylNi00,special_teams,12,,,,,
player,201710220min,rav,BoylNi00,st_pct,39%,,,,,
player,201710220min,rav,AlleJa01,pos,RB,,,,,
player,201710220min,rav,AlleJa01,offense,41,,,,,
player,201710220min,rav,AlleJa01,off_pct,63%,,,,,
player,201710220min,rav,AlleJa01,defense,0,,,,,
player,201710220min,rav,AlleJa01,def_pct,0%,,,,,
player,201710220min,rav,AlleJa01,special_teams,6,,,,,
player,201710220min,rav,AlleJa01,st_pct,19%,,,,,
player,201710220min,rav,CampMi02,pos,WR,,,,,
player,201710220min,rav,CampMi02,offense,32,,,,,
player,201710220min,rav,CampMi02,off_pct,49%,,,,,
player,201710220min,rav,CampMi02,defense,0,,,,,
player,201710220min,rav,CampMi02,def_pct,0%,,,,,
