game,2017,3,20170924,201709240min,tam,"Tampa Bay Buccaneers",17,min,"Minnesota Vikings",34
player,201709240min,tam,BeckKe00,defense,74,,,,,
player,201709240min,tam,BeckKe00,def_pct,100%,,,,,
player,201709240min,tam,BeckKe00,special_teams,6,,,,,
player,201709240min,tam,BeckKe00,st_pct,21%,,,,,
player,201709240min,tam,ContCh00,pos,SS,,,,,
player,201709240min,tam,ContCh00,offense,0,,,,,
player,201709240min,tam,ContCh00,off_pct,0%,,,,,
player,201709240min,tam,ContCh00,defense,73,,,,,
player,201709240min,tam,ContCh00,def_pct,99%,,,,,
player,201709240min,tam,ContCh00,special_teams,6,,,,,
player,201709240min,tam,ContCh00,st_pct,21%,,,,,
player,201709240min,tam,DaviLa00,pos,LB,,,,,
player,201709240min,tam,DaviLa00,offense,0,,,,,
player,201709240min,tam,DaviLa00,off_pct,0%,,,,,
player,201709240min,tam,DaviLa00,defense,70,,,,,
player,201709240min,tam,DaviLa00,def_pct,95%,,,,,
player,201709240min,tam,DaviLa00,special_teams,6,,,,,
player,201709240min,tam,DaviLa00,st_pct,21%,,,,,
player,201709240min,tam,HargVe00,pos,CB,,,,,
player,201709240min,tam,HargVe00,offense,0,,,,,
player,201709240min,tam,HargVe00,off_pct,0%,,,,,
player,201709240min,tam,HargVe00,defense,68,,,,,
player,201709240min,tam,HargVe00,def_pct,92%,,,,,
player,201709240min,tam,HargVe00,special_teams,6,,,,,
player,201709240min,tam,HargVe00,st_pct,21%,,,,,
player,201709240min,tam,McCoGe99,pos,DT,,,,,
player,201709240min,tam,McCoGe99,offense,0,,,,,
player,201709240min,tam,McCoGe99,off_pct,0%,,,,,
player,201709240min,tam,McCoGe99,defense,63,,,,,
player,201709240min,tam,McCoGe99,def_pct,85%,,,,,
player,201709240min,tam,McCoGe99,special_teams,4,,,,,
player,201709240min,tam,McCoGe99,st_pct,14%,,,,,
player,201709240min,tam,AyerRo99,pos,DE,,,,,
player,201709240min,tam,AyerRo99,offense,0,,,,,
player,201709240min,tam,AyerRo99,off_pct,0%,,,,,
player,201709240min,tam,AyerRo99,defense,61,,,,,
player,201709240min,tam,AyerRo99,def_pct,82%,,,,,
player,201709240min,tam,AyerRo99,special_teams,6,,,,,
player,201709240min,tam,AyerRo99,st_pct,21%,,,,,
player,201709240min,tam,McClRo98,pos,CB,,,,,
player,201709240min,tam,McClRo98,offense,0,,,,,
player,201709240min,tam,McClRo98,off_pct,0%,,,,,
player,201709240min,tam,McClRo98,defense,52,,,,,
player,201709240min,tam,McClRo98,def_pct,70%,,,,,
player,201709240min,tam,McClRo98,special_teams,7,,,,,
player,201709240min,tam,McClRo98,st_pct,25%,,,,,
player,201709240min,tam,GholWi00,pos,DE,,,,,
player,201709240min,tam,GholWi00,offense,0,,,,,
player,201709240min,tam,GholWi00,off_pct,0%,,,,,
player,201709240min,tam,GholWi00,defense,50,,,,,
player,201709240min,tam,GholWi00,def_pct,68%,,,,,
player,201709240min,tam,GholWi00,special_teams,6,,,,,
player,201709240min,tam,GholWi00,st_pct,21%,,,,,
player,201709240min,tam,WardT.99,pos,FS,,,,,
player,201709240min,tam,WardT.99,offense,0,,,,,
player,201709240min,tam,WardT.99,off_pct,0%,,,,,
player,201709240min,tam,WardT.99,defense,46,,,,,
player,201709240min,tam,WardT.99,def_pct,62%,,,,,
player,201709240min,tam,WardT.99,special_teams,5,,,,,
player,201709240min,tam,WardT.99,st_pct,18%,,,,,
player,201709240min,tam,SmitRy00,pos,CB,,,,,
player,201709240min,tam,SmitRy00,offense,0,,,,,
player,201709240min,tam,SmitRy00,off_pct,0%,,,,,
player,201709240min,tam,SmitRy00,defense,45,,,,,
player,201709240min,tam,SmitRy00,def_pct,61%,,,,,
player,201709240min,tam,SmitRy00,special_teams,6,,,,,
player,201709240min,tam,SmitRy00,st_pct,21%,,,,,
player,201709240min,tam,McDoCl99,pos,DT,,,,,
player,201709240min,tam,McDoCl99,offense,0,,,,,
player,201709240min,tam,McDoCl99,off_pct,0%,,,,,
player,201709240min,tam,McDoCl99,defense,45,,,,,
player,201709240min,tam,McDoCl99,def_pct,61%,,,,,
player,201709240min,tam,McDoCl99,special_teams,4,,,,,
player,201709240min,tam,McDoCl99,st_pct,14%,,,,,
player,201709240min,tam,GlanAd00,pos,LB,,,,,
player,201709240min,tam,GlanAd00,offense,0,,,,,
player,201709240min,tam,GlanAd00,off_pct,0%,,,,,
player,201709240min,tam,GlanAd00,defense,39,,,,,
player,201709240min,tam,GlanAd00,def_pct,53%,,,,,
player,201709240min,tam,GlanAd00,special_teams,23,,,,,
player,201709240min,tam,GlanAd00,st_pct,82%,,,,,
player,201709240min,tam,TandKe00,pos,FS,,,,,
player,201709240min,tam,TandKe00,offense,0,,,,,
player,201709240min,tam,TandKe00,off_pct,0%,,,,,
player,201709240min,tam,TandKe00,defense,28,,,,,
player,201709240min,tam,TandKe00,def_pct,38%,,,,,
player,201709240min,tam,TandKe00,special_teams,14,,,,,
player,201709240min,tam,TandKe00,st_pct,50%,,,,,
player,201709240min,tam,RussRy00,pos,DE,,,,,
player,201709240min,tam,RussRy00,offense,0,,,,,
player,201709240min,tam,RussRy00,off_pct,0%,,,,,
player,201709240min,tam,RussRy00,defense,25,,,,,
player,201709240min,tam,RussRy00,def_pct,34%,,,,,
player,201709240min,tam,RussRy00,special_teams,11,,,,,
player,201709240min,tam,RussRy00,st_pct,39%,,,,,
player,201709240min,tam,SiliSe00,pos,DT,,,,,
player,201709240min,tam,SiliSe00,offense,0,,,,,
player,201709240min,tam,SiliSe00,off_pct,0%,,,,,
player,201709240min,tam,SiliSe00,defense,25,,,,,
player,201709240min,tam,SiliSe00,def_pct,34%,,,,,
player,201709240min,tam,SiliSe00,special_teams,7,,,,,
player,201709240min,tam,SiliSe00,st_pct,25%,,,,,
player,201709240min,tam,SpenNo00,pos,DE,,,,,
player,201709240min,tam,SpenNo00,offense,0,,,,,
player,201709240min,tam,SpenNo00,off_pct,0%,,,,,
player,201709240min,tam,SpenNo00,defense,21,,,,,
player,201709240min,tam,SpenNo00,def_pct,28%,,,,,
player,201709240min,tam,SpenNo00,special_teams,0,,,,,
player,201709240min,tam,SpenNo00,st_pct,0%,,,,,
player,201709240min,tam,ElliJa01,pos,CB,,,,,
player,201709240min,tam,ElliJa01,offense,0,,,,,
player,201709240min,tam,ElliJa01,off_pct,0%,,,,,
player,201709240min,tam,ElliJa01,defense,13,,,,,
player,201709240min,tam,ElliJa01,def_pct,18%,,,,,
player,201709240min,tam,ElliJa01,special_teams,3,,,,,
player,201709240min,tam,ElliJa01,st_pct,11%,,,,,
player,201709240min,tam,ClarWi00,pos,DE,,,,,
player,201709240min,tam,ClarWi00,offense,0,,,,,
player,201709240min,tam,ClarWi00,off_pct,0%,,,,,
player,201709240min,tam,ClarWi00,defense,9,,,,,
player,201709240min,tam,ClarWi00,def_pct,12%,,,,,
player,201709240min,tam,ClarWi00,special_teams,3,,,,,
player,201709240min,tam,ClarWi00,st_pct,11%,,,,,
player,201709240min,tam,BondDe00,pos,LB,,,,,
player,201709240min,tam,BondDe00,offense,0,,,,,
player,201709240min,tam,BondDe00,off_pct,0%,,,,,
player,201709240min,tam,BondDe00,defense,7,,,,,
player,201709240min,tam,BondDe00,def_pct,9%,,,,,
player,201709240min,tam,BondDe00,special_teams,18,,,,,
player,201709240min,tam,BondDe00,st_pct,64%,,,,,
player,201709240min,tam,EvanJu00,pos,SS,,,,,
player,201709240min,tam,EvanJu00,offense,0,,,,,
player,201709240min,tam,EvanJu00,off_pct,0%,,,,,
player,201709240min,tam,EvanJu00,defense,1,,,,,
player,201709240min,tam,EvanJu00,def_pct,1%,,,,,
player,201709240min,tam,EvanJu00,special_teams,19,,,,,
player,201709240min,tam,EvanJu00,st_pct,68%,,,,,
player,201709240min,tam,BarbPe01,pos,RB,,,,,
player,201709240min,tam,BarbPe01,offense,0,,,,,
player,201709240min,tam,BarbPe01,off_pct,0%,,,,,
player,201709240min,tam,BarbPe01,defense,0,,,,,
player,201709240min,tam,BarbPe01,def_pct,0%,,,,,
player,201709240min,tam,BarbPe01,special_teams,19,,,,,
player,201709240min,tam,BarbPe01,st_pct,68%,,,,,
player,201709240min,tam,RobiJo01,pos,FS,,,,,
player,201709240min,tam,RobiJo01,offense,0,,,,,
player,201709240min,tam,RobiJo01,off_pct,0%,,,,,
player,201709240min,tam,RobiJo01,defense,0,,,,,
player,201709240min,tam,RobiJo01,def_pct,0%,,,,,
player,201709240min,tam,RobiJo01,special_teams,19,,,,,
player,201709240min,tam,RobiJo01,st_pct,68%,,,,,
player,201709240min,tam,LyncCa00,pos,LB,,,,,
player,201709240min,tam,LyncCa00,offense,0,,,,,
player,201709240min,tam,LyncCa00,off_pct,0%,,,,,
player,201709240min,tam,LyncCa00,defense,0,,,,,
player,201709240min,tam,LyncCa00,def_pct,0%,,,,,
player,201709240min,tam,LyncCa00,special_teams,19,,,,,
player,201709240min,tam,LyncCa00,st_pct,68%,,,,,
player,201709240min,tam,AngeBr00,pos,P,,,,,
player,201709240min,tam,AngeBr00,offense,0,,,,,
player,201709240min,tam,AngeBr00,off_pct,0%,,,,,
player,201709240min,tam,AngeBr00,defense,0,,,,,
player,201709240min,tam,AngeBr00,def_pct,0%,,,,,
player,201709240min,tam,AngeBr00,special_teams,8,,,,,
player,201709240min,tam,AngeBr00,st_pct,29%,,,,,
player,201709240min,tam,SanbGa00,pos,LS,,,,,
player,201709240min,tam,SanbGa00,offense,0,,,,,
player,201709240min,tam,SanbGa00,off_pct,0%,,,,,
player,201709240min,tam,SanbGa00,defense,0,,,,,
player,201709240min,tam,SanbGa00,def_pct,0%,,,,,
player,201709240min,tam,SanbGa00,special_teams,8,,,,,
player,201709240min,tam,SanbGa00,st_pct,29%,,,,,
player,201709240min,tam,FolkNi20,pos,K,,,,,
player,201709240min,tam,FolkNi20,offense,0,,,,,
player,201709240min,tam,FolkNi20,off_pct,0%,,,,,
player,201709240min,tam,FolkNi20,defense,0,,,,,
player,201709240min,tam,FolkNi20,def_pct,0%,,,,,
player,201709240min,tam,FolkNi20,special_teams,7,,,,,
player,201709240min,tam,FolkNi20,st_pct,25%,,,,,
player,201709240min,tam,BeneCa00,pos,T,,,,,
player,201709240min,tam,BeneCa00,offense,0,,,,,
player,201709240min,tam,BeneCa00,off_pct,0%,,,,,
player,201709240min,tam,BeneCa00,defense,0,,,,,
player,201709240min,tam,BeneCa00,def_pct,0%,,,,,
player,201709240min,tam,BeneCa00,special_teams,3,,,,,
player,201709240min,tam,BeneCa00,st_pct,11%,,,,,
