game,2017,13,20171203,201712030sdg,cle,"Cleveland Browns",10,sdg,"Los Angeles Chargers",19
player,201712030sdg,sdg,DzubNi00,special_teams,13,,,,,
player,201712030sdg,sdg,DzubNi00,st_pct,62%,,,,,
player,201712030sdg,sdg,DaviMi03,pos,CB,,,,,
player,201712030sdg,sdg,DaviMi03,offense,0,,,,,
player,201712030sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201712030sdg,sdg,DaviMi03,defense,0,,,,,
player,201712030sdg,sdg,DaviMi03,def_pct,0%,,,,,
player,201712030sdg,sdg,DaviMi03,special_teams,12,,,,,
player,201712030sdg,sdg,DaviMi03,st_pct,57%,,,,,
player,201712030sdg,sdg,WillAn00,pos,RB,,,,,
player,201712030sdg,sdg,WillAn00,offense,0,,,,,
player,201712030sdg,sdg,WillAn00,off_pct,0%,,,,,
player,201712030sdg,sdg,WillAn00,defense,0,,,,,
player,201712030sdg,sdg,WillAn00,def_pct,0%,,,,,
player,201712030sdg,sdg,WillAn00,special_teams,11,,,,,
player,201712030sdg,sdg,WillAn00,st_pct,52%,,,,,
player,201712030sdg,sdg,CoonTr00,pos,K,,,,,
player,201712030sdg,sdg,CoonTr00,offense,0,,,,,
player,201712030sdg,sdg,CoonTr00,off_pct,0%,,,,,
player,201712030sdg,sdg,CoonTr00,defense,0,,,,,
player,201712030sdg,sdg,CoonTr00,def_pct,0%,,,,,
player,201712030sdg,sdg,CoonTr00,special_teams,11,,,,,
player,201712030sdg,sdg,CoonTr00,st_pct,52%,,,,,
player,201712030sdg,sdg,TeviSa00,pos,T,,,,,
player,201712030sdg,sdg,TeviSa00,offense,0,,,,,
player,201712030sdg,sdg,TeviSa00,off_pct,0%,,,,,
player,201712030sdg,sdg,TeviSa00,defense,0,,,,,
player,201712030sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201712030sdg,sdg,TeviSa00,special_teams,9,,,,,
player,201712030sdg,sdg,TeviSa00,st_pct,43%,,,,,
player,201712030sdg,sdg,WindMi00,pos,LS,,,,,
player,201712030sdg,sdg,WindMi00,offense,0,,,,,
player,201712030sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201712030sdg,sdg,WindMi00,defense,0,,,,,
player,201712030sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201712030sdg,sdg,WindMi00,special_teams,8,,,,,
player,201712030sdg,sdg,WindMi00,st_pct,38%,,,,,
player,201712030sdg,sdg,ClemKe00,pos,QB,,,,,
player,201712030sdg,sdg,ClemKe00,offense,0,,,,,
player,201712030sdg,sdg,ClemKe00,off_pct,0%,,,,,
player,201712030sdg,sdg,ClemKe00,defense,0,,,,,
player,201712030sdg,sdg,ClemKe00,def_pct,0%,,,,,
player,201712030sdg,sdg,ClemKe00,special_teams,6,,,,,
player,201712030sdg,sdg,ClemKe00,st_pct,29%,,,,,
player,201712030sdg,sdg,ToomKo00,pos,LB,,,,,
player,201712030sdg,sdg,ToomKo00,offense,0,,,,,
player,201712030sdg,sdg,ToomKo00,off_pct,0%,,,,,
player,201712030sdg,sdg,ToomKo00,defense,0,,,,,
player,201712030sdg,sdg,ToomKo00,def_pct,0%,,,,,
player,201712030sdg,sdg,ToomKo00,special_teams,6,,,,,
player,201712030sdg,sdg,ToomKo00,st_pct,29%,,,,,
player,201712030sdg,sdg,KaseDr00,pos,P,,,,,
player,201712030sdg,sdg,KaseDr00,offense,0,,,,,
player,201712030sdg,sdg,KaseDr00,off_pct,0%,,,,,
player,201712030sdg,sdg,KaseDr00,defense,0,,,,,
player,201712030sdg,sdg,KaseDr00,def_pct,0%,,,,,
player,201712030sdg,sdg,KaseDr00,special_teams,2,,,,,
player,201712030sdg,sdg,KaseDr00,st_pct,10%,,,,,
player,201712030sdg,cle,ZeitKe00,pos,G,,,,,
player,201712030sdg,cle,ZeitKe00,offense,63,,,,,
player,201712030sdg,cle,ZeitKe00,off_pct,100%,,,,,
player,201712030sdg,cle,ZeitKe00,defense,0,,,,,
player,201712030sdg,cle,ZeitKe00,def_pct,0%,,,,,
player,201712030sdg,cle,ZeitKe00,special_teams,2,,,,,
player,201712030sdg,cle,ZeitKe00,st_pct,10%,,,,,
player,201712030sdg,cle,BitoJo00,pos,G,,,,,
player,201712030sdg,cle,BitoJo00,offense,63,,,,,
player,201712030sdg,cle,BitoJo00,off_pct,100%,,,,,
player,201712030sdg,cle,BitoJo00,defense,0,,,,,
player,201712030sdg,cle,BitoJo00,def_pct,0%,,,,,
player,201712030sdg,cle,BitoJo00,special_teams,2,,,,,
player,201712030sdg,cle,BitoJo00,st_pct,10%,,,,,
player,201712030sdg,cle,DranSp00,pos,G,,,,,
player,201712030sdg,cle,DranSp00,offense,63,,,,,
player,201712030sdg,cle,DranSp00,off_pct,100%,,,,,
player,201712030sdg,cle,DranSp00,defense,0,,,,,
player,201712030sdg,cle,DranSp00,def_pct,0%,,,,,
player,201712030sdg,cle,DranSp00,special_teams,2,,,,,
player,201712030sdg,cle,DranSp00,st_pct,10%,,,,,
player,201712030sdg,cle,ColeSh00,pos,T,,,,,
player,201712030sdg,cle,ColeSh00,offense,63,,,,,
player,201712030sdg,cle,ColeSh00,off_pct,100%,,,,,
player,201712030sdg,cle,ColeSh00,defense,0,,,,,
player,201712030sdg,cle,ColeSh00,def_pct,0%,,,,,
player,201712030sdg,cle,ColeSh00,special_teams,2,,,,,
player,201712030sdg,cle,ColeSh00,st_pct,10%,,,,,
player,201712030sdg,cle,KizeDe00,pos,QB,,,,,
player,201712030sdg,cle,KizeDe00,offense,63,,,,,
player,201712030sdg,cle,KizeDe00,off_pct,100%,,,,,
player,201712030sdg,cle,KizeDe00,defense,0,,,,,
player,201712030sdg,cle,KizeDe00,def_pct,0%,,,,,
player,201712030sdg,cle,KizeDe00,special_teams,0,,,,,
player,201712030sdg,cle,KizeDe00,st_pct,0%,,,,,
player,201712030sdg,cle,TretJC00,pos,C,,,,,
player,201712030sdg,cle,TretJC00,offense,63,,,,,
player,201712030sdg,cle,TretJC00,off_pct,100%,,,,,
player,201712030sdg,cle,TretJC00,defense,0,,,,,
player,201712030sdg,cle,TretJC00,def_pct,0%,,,,,
player,201712030sdg,cle,TretJC00,special_teams,0,,,,,
player,201712030sdg,cle,TretJC00,st_pct,0%,,,,,
player,201712030sdg,cle,ColeCo00,pos,WR,,,,,
player,201712030sdg,cle,ColeCo00,offense,51,,,,,
player,201712030sdg,cle,ColeCo00,off_pct,81%,,,,,
player,201712030sdg,cle,ColeCo00,defense,0,,,,,
player,201712030sdg,cle,ColeCo00,def_pct,0%,,,,,
player,201712030sdg,cle,ColeCo00,special_teams,0,,,,,
player,201712030sdg,cle,ColeCo00,st_pct,0%,,,,,
player,201712030sdg,cle,GordJo02,pos,WR,,,,,
player,201712030sdg,cle,GordJo02,offense,48,,,,,
player,201712030sdg,cle,GordJo02,off_pct,76%,,,,,
player,201712030sdg,cle,GordJo02,defense,0,,,,,
player,201712030sdg,cle,GordJo02,def_pct,0%,,,,,
player,201712030sdg,cle,GordJo02,special_teams,0,,,,,
player,201712030sdg,cle,GordJo02,st_pct,0%,,,,,
player,201712030sdg,cle,DevaSe00,pos,TE,,,,,
player,201712030sdg,cle,DevaSe00,offense,36,,,,,
player,201712030sdg,cle,DevaSe00,off_pct,57%,,,,,
player,201712030sdg,cle,DevaSe00,defense,0,,,,,
player,201712030sdg,cle,DevaSe00,def_pct,0%,,,,,
player,201712030sdg,cle,DevaSe00,special_teams,9,,,,,
player,201712030sdg,cle,DevaSe00,st_pct,43%,,,,,
player,201712030sdg,cle,HiggRa00,pos,WR,,,,,
player,201712030sdg,cle,HiggRa00,offense,36,,,,,
player,201712030sdg,cle,HiggRa00,off_pct,57%,,,,,
player,201712030sdg,cle,HiggRa00,defense,0,,,,,
player,201712030sdg,cle,HiggRa00,def_pct,0%,,,,,
player,201712030sdg,cle,HiggRa00,special_teams,0,,,,,
player,201712030sdg,cle,HiggRa00,st_pct,0%,,,,,
player,201712030sdg,cle,NjokDa00,pos,TE,,,,,
player,201712030sdg,cle,NjokDa00,offense,34,,,,,
player,201712030sdg,cle,NjokDa00,off_pct,54%,,,,,
player,201712030sdg,cle,NjokDa00,defense,0,,,,,
player,201712030sdg,cle,NjokDa00,def_pct,0%,,,,,
player,201712030sdg,cle,NjokDa00,special_teams,6,,,,,
player,201712030sdg,cle,NjokDa00,st_pct,29%,,,,,
player,201712030sdg,cle,JohnDu00,pos,RB,,,,,
player,201712030sdg,cle,JohnDu00,offense,34,,,,,
player,201712030sdg,cle,JohnDu00,off_pct,54%,,,,,
player,201712030sdg,cle,JohnDu00,defense,0,,,,,
player,201712030sdg,cle,JohnDu00,def_pct,0%,,,,,
player,201712030sdg,cle,JohnDu00,special_teams,2,,,,,
player,201712030sdg,cle,JohnDu00,st_pct,10%,,,,,
player,201712030sdg,cle,CrowIs00,pos,RB,,,,,
player,201712030sdg,cle,CrowIs00,offense,32,,,,,
player,201712030sdg,cle,CrowIs00,off_pct,51%,,,,,
player,201712030sdg,cle,CrowIs00,defense,0,,,,,
player,201712030sdg,cle,CrowIs00,def_pct,0%,,,,,
player,201712030sdg,cle,CrowIs00,special_teams,0,,,,,
player,201712030sdg,cle,CrowIs00,st_pct,0%,,,,,
player,201712030sdg,cle,LouiRi00,pos,WR,,,,,
player,201712030sdg,cle,LouiRi00,offense,14,,,,,
player,201712030sdg,cle,LouiRi00,off_pct,22%,,,,,
player,201712030sdg,cle,LouiRi00,defense,0,,,,,
player,201712030sdg,cle,LouiRi00,def_pct,0%,,,,,
player,201712030sdg,cle,LouiRi00,special_teams,12,,,,,
player,201712030sdg,cle,LouiRi00,st_pct,57%,,,,,
player,201712030sdg,cle,TelfRa00,pos,TE,,,,,
player,201712030sdg,cle,TelfRa00,offense,12,,,,,
player,201712030sdg,cle,TelfRa00,off_pct,19%,,,,,
player,201712030sdg,cle,TelfRa00,defense,0,,,,,
player,201712030sdg,cle,TelfRa00,def_pct,0%,,,,,
player,201712030sdg,cle,TelfRa00,special_teams,1,,,,,
player,201712030sdg,cle,TelfRa00,st_pct,5%,,,,,
player,201712030sdg,cle,BritKe00,pos,WR,,,,,
player,201712030sdg,cle,BritKe00,offense,12,,,,,
player,201712030sdg,cle,BritKe00,off_pct,19%,,,,,
player,201712030sdg,cle,BritKe00,defense,0,,,,,
player,201712030sdg,cle,BritKe00,def_pct,0%,,,,,
player,201712030sdg,cle,BritKe00,special_teams,0,,,,,
player,201712030sdg,cle,BritKe00,st_pct,0%,,,,,
player,201712030sdg,cle,VitaDa00,pos,FB,,,,,
player,201712030sdg,cle,VitaDa00,offense,4,,,,,
player,201712030sdg,cle,VitaDa00,off_pct,6%,,,,,
player,201712030sdg,cle,VitaDa00,defense,0,,,,,
player,201712030sdg,cle,VitaDa00,def_pct,0%,,,,,
player,201712030sdg,cle,VitaDa00,special_teams,11,,,,,
player,201712030sdg,cle,VitaDa00,st_pct,52%,,,,,
player,201712030sdg,cle,ReitAu00,pos,C,,,,,
player,201712030sdg,cle,ReitAu00,offense,1,,,,,
player,201712030sdg,cle,ReitAu00,off_pct,2%,,,,,
player,201712030sdg,cle,ReitAu00,defense,0,,,,,
player,201712030sdg,cle,ReitAu00,def_pct,0%,,,,,
player,201712030sdg,cle,ReitAu00,special_teams,2,,,,,
player,201712030sdg,cle,ReitAu00,st_pct,10%,,,,,
player,201712030sdg,cle,BannZa00,pos,T,,,,,
player,201712030sdg,cle,BannZa00,offense,1,,,,,
player,201712030sdg,cle,BannZa00,off_pct,2%,,,,,
player,201712030sdg,cle,BannZa00,defense,0,,,,,
player,201712030sdg,cle,BannZa00,def_pct,0%,,,,,
player,201712030sdg,cle,BannZa00,special_teams,2,,,,,
player,201712030sdg,cle,BannZa00,st_pct,10%,,,,,
player,201712030sdg,cle,TaylJa01,pos,CB,,,,,
player,201712030sdg,cle,TaylJa01,offense,0,,,,,
player,201712030sdg,cle,TaylJa01,off_pct,0%,,,,,
player,201712030sdg,cle,TaylJa01,defense,70,,,,,
player,201712030sdg,cle,TaylJa01,def_pct,100%,,,,,
player,201712030sdg,cle,TaylJa01,special_teams,8,,,,,
player,201712030sdg,cle,TaylJa01,st_pct,38%,,,,,
player,201712030sdg,cle,SchoJo00,pos,LB,,,,,
player,201712030sdg,cle,SchoJo00,offense,0,,,,,
player,201712030sdg,cle,SchoJo00,off_pct,0%,,,,,
player,201712030sdg,cle,SchoJo00,defense,70,,,,,
player,201712030sdg,cle,SchoJo00,def_pct,100%,,,,,
player,201712030sdg,cle,SchoJo00,special_teams,7,,,,,
player,201712030sdg,cle,SchoJo00,st_pct,33%,,,,,
player,201712030sdg,cle,KirkCh00,pos,LB,,,,,
player,201712030sdg,cle,KirkCh00,offense,0,,,,,
player,201712030sdg,cle,KirkCh00,off_pct,0%,,,,,
player,201712030sdg,cle,KirkCh00,defense,70,,,,,
player,201712030sdg,cle,KirkCh00,def_pct,100%,,,,,
player,201712030sdg,cle,KirkCh00,special_teams,7,,,,,
player,201712030sdg,cle,KirkCh00,st_pct,33%,,,,,
player,201712030sdg,cle,McCoJa99,pos,CB,,,,,
player,201712030sdg,cle,McCoJa99,offense,0,,,,,
player,201712030sdg,cle,McCoJa99,off_pct,0%,,,,,
player,201712030sdg,cle,McCoJa99,defense,69,,,,,
player,201712030sdg,cle,McCoJa99,def_pct,99%,,,,,
player,201712030sdg,cle,McCoJa99,special_teams,2,,,,,
player,201712030sdg,cle,McCoJa99,st_pct,10%,,,,,
player,201712030sdg,cle,BurgJa01,pos,LB,,,,,
player,201712030sdg,cle,BurgJa01,offense,0,,,,,
player,201712030sdg,cle,BurgJa01,off_pct,0%,,,,,
player,201712030sdg,cle,BurgJa01,defense,66,,,,,
player,201712030sdg,cle,BurgJa01,def_pct,94%,,,,,
player,201712030sdg,cle,BurgJa01,special_teams,7,,,,,
player,201712030sdg,cle,BurgJa01,st_pct,33%,,,,,
player,201712030sdg,cle,PeppJa00,pos,FS,,,,,
player,201712030sdg,cle,PeppJa00,offense,0,,,,,
player,201712030sdg,cle,PeppJa00,off_pct,0%,,,,,
player,201712030sdg,cle,PeppJa00,defense,56,,,,,
player,201712030sdg,cle,PeppJa00,def_pct,80%,,,,,
player,201712030sdg,cle,PeppJa00,special_teams,5,,,,,
player,201712030sdg,cle,PeppJa00,st_pct,24%,,,,,
player,201712030sdg,cle,GarrMy00,pos,DE,,,,,
player,201712030sdg,cle,GarrMy00,offense,0,,,,,
player,201712030sdg,cle,GarrMy00,off_pct,0%,,,,,
player,201712030sdg,cle,GarrMy00,defense,55,,,,,
player,201712030sdg,cle,GarrMy00,def_pct,79%,,,,,
player,201712030sdg,cle,GarrMy00,special_teams,7,,,,,
player,201712030sdg,cle,GarrMy00,st_pct,33%,,,,,
player,201712030sdg,cle,ColeTr01,pos,DT,,,,,
player,201712030sdg,cle,ColeTr01,offense,0,,,,,
player,201712030sdg,cle,ColeTr01,off_pct,0%,,,,,
player,201712030sdg,cle,ColeTr01,defense,51,,,,,
player,201712030sdg,cle,ColeTr01,def_pct,73%,,,,,
player,201712030sdg,cle,ColeTr01,special_teams,7,,,,,
player,201712030sdg,cle,ColeTr01,st_pct,33%,,,,,
player,201712030sdg,cle,BoddBr01,pos,CB,,,,,
player,201712030sdg,cle,BoddBr01,offense,0,,,,,
player,201712030sdg,cle,BoddBr01,off_pct,0%,,,,,
player,201712030sdg,cle,BoddBr01,defense,48,,,,,
player,201712030sdg,cle,BoddBr01,def_pct,69%,,,,,
player,201712030sdg,cle,BoddBr01,special_teams,8,,,,,
player,201712030sdg,cle,BoddBr01,st_pct,38%,,,,,
player,201712030sdg,cle,NassCa00,pos,DE,,,,,
player,201712030sdg,cle,NassCa00,offense,0,,,,,
player,201712030sdg,cle,NassCa00,off_pct,0%,,,,,
player,201712030sdg,cle,NassCa00,defense,45,,,,,
player,201712030sdg,cle,NassCa00,def_pct,64%,,,,,
player,201712030sdg,cle,NassCa00,special_teams,8,,,,,
player,201712030sdg,cle,NassCa00,st_pct,38%,,,,,
player,201712030sdg,cle,KindDe00,pos,SS,,,,,
player,201712030sdg,cle,KindDe00,offense,0,,,,,
player,201712030sdg,cle,KindDe00,off_pct,0%,,,,,
player,201712030sdg,cle,KindDe00,defense,42,,,,,
player,201712030sdg,cle,KindDe00,def_pct,60%,,,,,
player,201712030sdg,cle,KindDe00,special_teams,7,,,,,
player,201712030sdg,cle,KindDe00,st_pct,33%,,,,,
player,201712030sdg,cle,OrchNa00,pos,DE,,,,,
player,201712030sdg,cle,OrchNa00,offense,0,,,,,
player,201712030sdg,cle,OrchNa00,off_pct,0%,,,,,
player,201712030sdg,cle,OrchNa00,defense,31,,,,,
player,201712030sdg,cle,OrchNa00,def_pct,44%,,,,,
player,201712030sdg,cle,OrchNa00,special_teams,1,,,,,
player,201712030sdg,cle,OrchNa00,st_pct,5%,,,,,
player,201712030sdg,cle,OgunLa00,pos,DT,,,,,
player,201712030sdg,cle,OgunLa00,offense,0,,,,,
player,201712030sdg,cle,OgunLa00,off_pct,0%,,,,,
player,201712030sdg,cle,OgunLa00,defense,30,,,,,
player,201712030sdg,cle,OgunLa00,def_pct,43%,,,,,
player,201712030sdg,cle,OgunLa00,special_teams,6,,,,,
player,201712030sdg,cle,OgunLa00,st_pct,29%,,,,,
player,201712030sdg,cle,ShelDa01,pos,DT,,,,,
player,201712030sdg,cle,ShelDa01,offense,0,,,,,
player,201712030sdg,cle,ShelDa01,off_pct,0%,,,,,
player,201712030sdg,cle,ShelDa01,defense,24,,,,,
player,201712030sdg,cle,ShelDa01,def_pct,34%,,,,,
player,201712030sdg,cle,ShelDa01,special_teams,0,,,,,
player,201712030sdg,cle,ShelDa01,st_pct,0%,,,,,
player,201712030sdg,cle,BranCa00,pos,DT,,,,,
player,201712030sdg,cle,BranCa00,offense,0,,,,,
player,201712030sdg,cle,BranCa00,off_pct,0%,,,,,
player,201712030sdg,cle,BranCa00,defense,18,,,,,
player,201712030sdg,cle,BranCa00,def_pct,26%,,,,,
player,201712030sdg,cle,BranCa00,special_teams,0,,,,,
player,201712030sdg,cle,BranCa00,st_pct,0%,,,,,
player,201712030sdg,cle,NacuKa00,pos,SS,,,,,
player,201712030sdg,cle,NacuKa00,offense,0,,,,,
player,201712030sdg,cle,NacuKa00,off_pct,0%,,,,,
player,201712030sdg,cle,NacuKa00,defense,14,,,,,
player,201712030sdg,cle,NacuKa00,def_pct,20%,,,,,
player,201712030sdg,cle,NacuKa00,special_teams,3,,,,,
player,201712030sdg,cle,NacuKa00,st_pct,14%,,,,,
player,201712030sdg,cle,BellB.00,pos,LB,,,,,
player,201712030sdg,cle,BellB.00,offense,0,,,,,
player,201712030sdg,cle,BellB.00,off_pct,0%,,,,,
player,201712030sdg,cle,BellB.00,defense,5,,,,,
player,201712030sdg,cle,BellB.00,def_pct,7%,,,,,
player,201712030sdg,cle,BellB.00,special_teams,13,,,,,
player,201712030sdg,cle,BellB.00,st_pct,62%,,,,,
player,201712030sdg,cle,HolmTy01,pos,DE,,,,,
player,201712030sdg,cle,HolmTy01,offense,0,,,,,
player,201712030sdg,cle,HolmTy01,off_pct,0%,,,,,
player,201712030sdg,cle,HolmTy01,defense,5,,,,,
player,201712030sdg,cle,HolmTy01,def_pct,7%,,,,,
player,201712030sdg,cle,HolmTy01,special_teams,8,,,,,
player,201712030sdg,cle,HolmTy01,st_pct,38%,,,,,
player,201712030sdg,cle,JordMi00,pos,CB,,,,,
player,201712030sdg,cle,JordMi00,offense,0,,,,,
player,201712030sdg,cle,JordMi00,off_pct,0%,,,,,
player,201712030sdg,cle,JordMi00,defense,1,,,,,
player,201712030sdg,cle,JordMi00,def_pct,1%,,,,,
player,201712030sdg,cle,JordMi00,special_teams,13,,,,,
player,201712030sdg,cle,JordMi00,st_pct,62%,,,,,
player,201712030sdg,cle,KeyeJo00,pos,LB,,,,,
player,201712030sdg,cle,KeyeJo00,offense,0,,,,,
player,201712030sdg,cle,KeyeJo00,off_pct,0%,,,,,
player,201712030sdg,cle,KeyeJo00,defense,0,,,,,
player,201712030sdg,cle,KeyeJo00,def_pct,0%,,,,,
player,201712030sdg,cle,KeyeJo00,special_teams,12,,,,,
player,201712030sdg,cle,KeyeJo00,st_pct,57%,,,,,
player,201712030sdg,cle,DayeMa00,pos,RB,,,,,
player,201712030sdg,cle,DayeMa00,offense,0,,,,,
player,201712030sdg,cle,DayeMa00,off_pct,0%,,,,,
player,201712030sdg,cle,DayeMa00,defense,0,,,,,
player,201712030sdg,cle,DayeMa00,def_pct,0%,,,,,
player,201712030sdg,cle,DayeMa00,special_teams,12,,,,,
player,201712030sdg,cle,DayeMa00,st_pct,57%,,,,,
player,201712030sdg,cle,SmitDe05,pos,SS,,,,,
player,201712030sdg,cle,SmitDe05,offense,0,,,,,
player,201712030sdg,cle,SmitDe05,off_pct,0%,,,,,
player,201712030sdg,cle,SmitDe05,defense,0,,,,,
player,201712030sdg,cle,SmitDe05,def_pct,0%,,,,,
player,201712030sdg,cle,SmitDe05,special_teams,11,,,,,
player,201712030sdg,cle,SmitDe05,st_pct,52%,,,,,
player,201712030sdg,cle,KingDe00,pos,LB,,,,,
player,201712030sdg,cle,KingDe00,offense,0,,,,,
player,201712030sdg,cle,KingDe00,off_pct,0%,,,,,
player,201712030sdg,cle,KingDe00,defense,0,,,,,
player,201712030sdg,cle,KingDe00,def_pct,0%,,,,,
player,201712030sdg,cle,KingDe00,special_teams,11,,,,,
player,201712030sdg,cle,KingDe00,st_pct,52%,,,,,
player,201712030sdg,cle,GonzZa00,pos,K,,,,,
player,201712030sdg,cle,GonzZa00,offense,0,,,,,
player,201712030sdg,cle,GonzZa00,off_pct,0%,,,,,
player,201712030sdg,cle,GonzZa00,defense,0,,,,,
player,201712030sdg,cle,GonzZa00,def_pct,0%,,,,,
player,201712030sdg,cle,GonzZa00,special_teams,5,,,,,
player,201712030sdg,cle,GonzZa00,st_pct,24%,,,,,
player,201712030sdg,cle,HughCh01,pos,LS,,,,,
player,201712030sdg,cle,HughCh01,offense,0,,,,,
player,201712030sdg,cle,HughCh01,off_pct,0%,,,,,
player,201712030sdg,cle,HughCh01,defense,0,,,,,
player,201712030sdg,cle,HughCh01,def_pct,0%,,,,,
player,201712030sdg,cle,HughCh01,special_teams,5,,,,,
player,201712030sdg,cle,HughCh01,st_pct,24%,,,,,
player,201712030sdg,cle,ColqBr00,pos,P,,,,,
player,201712030sdg,cle,ColqBr00,offense,0,,,,,
player,201712030sdg,cle,ColqBr00,off_pct,0%,,,,,
player,201712030sdg,cle,ColqBr00,defense,0,,,,,
player,201712030sdg,cle,ColqBr00,def_pct,0%,,,,,
player,201712030sdg,cle,ColqBr00,special_teams,5,,,,,
player,201712030sdg,cle,ColqBr00,st_pct,24%,,,,,
