game,2017,16,20171224,201712240chi,cle,"Cleveland Browns",3,chi,"Chicago Bears",20
player,201712240chi,chi,CoopMa00,pos,CB,,,,,
player,201712240chi,chi,CoopMa00,offense,0,,,,,
player,201712240chi,chi,CoopMa00,off_pct,0%,,,,,
player,201712240chi,chi,CoopMa00,defense,1,,,,,
player,201712240chi,chi,CoopMa00,def_pct,2%,,,,,
player,201712240chi,chi,CoopMa00,special_teams,12,,,,,
player,201712240chi,chi,CoopMa00,st_pct,48%,,,,,
player,201712240chi,chi,McMaSh99,pos,CB,,,,,
player,201712240chi,chi,McMaSh99,offense,0,,,,,
player,201712240chi,chi,McMaSh99,off_pct,0%,,,,,
player,201712240chi,chi,McMaSh99,defense,0,,,,,
player,201712240chi,chi,McMaSh99,def_pct,0%,,,,,
player,201712240chi,chi,McMaSh99,special_teams,22,,,,,
player,201712240chi,chi,McMaSh99,st_pct,88%,,,,,
player,201712240chi,chi,AndeJo01,pos,LB,,,,,
player,201712240chi,chi,AndeJo01,offense,0,,,,,
player,201712240chi,chi,AndeJo01,off_pct,0%,,,,,
player,201712240chi,chi,AndeJo01,defense,0,,,,,
player,201712240chi,chi,AndeJo01,def_pct,0%,,,,,
player,201712240chi,chi,AndeJo01,special_teams,21,,,,,
player,201712240chi,chi,AndeJo01,st_pct,84%,,,,,
player,201712240chi,chi,HousDe00,pos,FS,,,,,
player,201712240chi,chi,HousDe00,offense,0,,,,,
player,201712240chi,chi,HousDe00,off_pct,0%,,,,,
player,201712240chi,chi,HousDe00,defense,0,,,,,
player,201712240chi,chi,HousDe00,def_pct,0%,,,,,
player,201712240chi,chi,HousDe00,special_teams,21,,,,,
player,201712240chi,chi,HousDe00,st_pct,84%,,,,,
player,201712240chi,chi,BushDe00,pos,SS,,,,,
player,201712240chi,chi,BushDe00,offense,0,,,,,
player,201712240chi,chi,BushDe00,off_pct,0%,,,,,
player,201712240chi,chi,BushDe00,defense,0,,,,,
player,201712240chi,chi,BushDe00,def_pct,0%,,,,,
player,201712240chi,chi,BushDe00,special_teams,12,,,,,
player,201712240chi,chi,BushDe00,st_pct,48%,,,,,
player,201712240chi,chi,DePaAn00,pos,LS,,,,,
player,201712240chi,chi,DePaAn00,offense,0,,,,,
player,201712240chi,chi,DePaAn00,off_pct,0%,,,,,
player,201712240chi,chi,DePaAn00,defense,0,,,,,
player,201712240chi,chi,DePaAn00,def_pct,0%,,,,,
player,201712240chi,chi,DePaAn00,special_teams,11,,,,,
player,201712240chi,chi,DePaAn00,st_pct,44%,,,,,
player,201712240chi,chi,ODonPa00,pos,P,,,,,
player,201712240chi,chi,ODonPa00,offense,0,,,,,
player,201712240chi,chi,ODonPa00,off_pct,0%,,,,,
player,201712240chi,chi,ODonPa00,defense,0,,,,,
player,201712240chi,chi,ODonPa00,def_pct,0%,,,,,
player,201712240chi,chi,ODonPa00,special_teams,11,,,,,
player,201712240chi,chi,ODonPa00,st_pct,44%,,,,,
player,201712240chi,chi,nugenmik01,pos,K,,,,,
player,201712240chi,chi,nugenmik01,offense,0,,,,,
player,201712240chi,chi,nugenmik01,off_pct,0%,,,,,
player,201712240chi,chi,nugenmik01,defense,0,,,,,
player,201712240chi,chi,nugenmik01,def_pct,0%,,,,,
player,201712240chi,chi,nugenmik01,special_teams,7,,,,,
player,201712240chi,chi,nugenmik01,st_pct,28%,,,,,
player,201712240chi,cle,BitoJo00,pos,G,,,,,
player,201712240chi,cle,BitoJo00,offense,59,,,,,
player,201712240chi,cle,BitoJo00,off_pct,100%,,,,,
player,201712240chi,cle,BitoJo00,defense,0,,,,,
player,201712240chi,cle,BitoJo00,def_pct,0%,,,,,
player,201712240chi,cle,BitoJo00,special_teams,1,,,,,
player,201712240chi,cle,BitoJo00,st_pct,4%,,,,,
player,201712240chi,cle,DranSp00,pos,G,,,,,
player,201712240chi,cle,DranSp00,offense,59,,,,,
player,201712240chi,cle,DranSp00,off_pct,100%,,,,,
player,201712240chi,cle,DranSp00,defense,0,,,,,
player,201712240chi,cle,DranSp00,def_pct,0%,,,,,
player,201712240chi,cle,DranSp00,special_teams,1,,,,,
player,201712240chi,cle,DranSp00,st_pct,4%,,,,,
player,201712240chi,cle,ZeitKe00,pos,G,,,,,
player,201712240chi,cle,ZeitKe00,offense,59,,,,,
player,201712240chi,cle,ZeitKe00,off_pct,100%,,,,,
player,201712240chi,cle,ZeitKe00,defense,0,,,,,
player,201712240chi,cle,ZeitKe00,def_pct,0%,,,,,
player,201712240chi,cle,ZeitKe00,special_teams,1,,,,,
player,201712240chi,cle,ZeitKe00,st_pct,4%,,,,,
player,201712240chi,cle,ColeSh00,pos,T,,,,,
player,201712240chi,cle,ColeSh00,offense,59,,,,,
player,201712240chi,cle,ColeSh00,off_pct,100%,,,,,
player,201712240chi,cle,ColeSh00,defense,0,,,,,
player,201712240chi,cle,ColeSh00,def_pct,0%,,,,,
player,201712240chi,cle,ColeSh00,special_teams,1,,,,,
player,201712240chi,cle,ColeSh00,st_pct,4%,,,,,
player,201712240chi,cle,KizeDe00,pos,QB,,,,,
player,201712240chi,cle,KizeDe00,offense,59,,,,,
player,201712240chi,cle,KizeDe00,off_pct,100%,,,,,
player,201712240chi,cle,KizeDe00,defense,0,,,,,
player,201712240chi,cle,KizeDe00,def_pct,0%,,,,,
player,201712240chi,cle,KizeDe00,special_teams,0,,,,,
player,201712240chi,cle,KizeDe00,st_pct,0%,,,,,
player,201712240chi,cle,TretJC00,pos,C,,,,,
player,201712240chi,cle,TretJC00,offense,59,,,,,
player,201712240chi,cle,TretJC00,off_pct,100%,,,,,
player,201712240chi,cle,TretJC00,defense,0,,,,,
player,201712240chi,cle,TretJC00,def_pct,0%,,,,,
player,201712240chi,cle,TretJC00,special_teams,0,,,,,
player,201712240chi,cle,TretJC00,st_pct,0%,,,,,
player,201712240chi,cle,ColeCo00,pos,WR,,,,,
player,201712240chi,cle,ColeCo00,offense,52,,,,,
player,201712240chi,cle,ColeCo00,off_pct,88%,,,,,
player,201712240chi,cle,ColeCo00,defense,0,,,,,
player,201712240chi,cle,ColeCo00,def_pct,0%,,,,,
player,201712240chi,cle,ColeCo00,special_teams,0,,,,,
player,201712240chi,cle,ColeCo00,st_pct,0%,,,,,
player,201712240chi,cle,GordJo02,pos,WR,,,,,
player,201712240chi,cle,GordJo02,offense,49,,,,,
player,201712240chi,cle,GordJo02,off_pct,83%,,,,,
player,201712240chi,cle,GordJo02,defense,0,,,,,
player,201712240chi,cle,GordJo02,def_pct,0%,,,,,
player,201712240chi,cle,GordJo02,special_teams,0,,,,,
player,201712240chi,cle,GordJo02,st_pct,0%,,,,,
player,201712240chi,cle,HiggRa00,pos,WR,,,,,
player,201712240chi,cle,HiggRa00,offense,43,,,,,
player,201712240chi,cle,HiggRa00,off_pct,73%,,,,,
player,201712240chi,cle,HiggRa00,defense,0,,,,,
player,201712240chi,cle,HiggRa00,def_pct,0%,,,,,
player,201712240chi,cle,HiggRa00,special_teams,0,,,,,
player,201712240chi,cle,HiggRa00,st_pct,0%,,,,,
player,201712240chi,cle,CrowIs00,pos,RB,,,,,
player,201712240chi,cle,CrowIs00,offense,31,,,,,
player,201712240chi,cle,CrowIs00,off_pct,53%,,,,,
player,201712240chi,cle,CrowIs00,defense,0,,,,,
player,201712240chi,cle,CrowIs00,def_pct,0%,,,,,
player,201712240chi,cle,CrowIs00,special_teams,0,,,,,
player,201712240chi,cle,CrowIs00,st_pct,0%,,,,,
player,201712240chi,cle,NjokDa00,pos,TE,,,,,
player,201712240chi,cle,NjokDa00,offense,30,,,,,
player,201712240chi,cle,NjokDa00,off_pct,51%,,,,,
player,201712240chi,cle,NjokDa00,defense,0,,,,,
player,201712240chi,cle,NjokDa00,def_pct,0%,,,,,
player,201712240chi,cle,NjokDa00,special_teams,12,,,,,
player,201712240chi,cle,NjokDa00,st_pct,48%,,,,,
player,201712240chi,cle,JohnDu00,pos,RB,,,,,
player,201712240chi,cle,JohnDu00,offense,29,,,,,
player,201712240chi,cle,JohnDu00,off_pct,49%,,,,,
player,201712240chi,cle,JohnDu00,defense,0,,,,,
player,201712240chi,cle,JohnDu00,def_pct,0%,,,,,
player,201712240chi,cle,JohnDu00,special_teams,0,,,,,
player,201712240chi,cle,JohnDu00,st_pct,0%,,,,,
player,201712240chi,cle,DevaSe00,pos,TE,,,,,
player,201712240chi,cle,DevaSe00,offense,28,,,,,
player,201712240chi,cle,DevaSe00,off_pct,47%,,,,,
player,201712240chi,cle,DevaSe00,defense,0,,,,,
player,201712240chi,cle,DevaSe00,def_pct,0%,,,,,
player,201712240chi,cle,DevaSe00,special_teams,20,,,,,
player,201712240chi,cle,DevaSe00,st_pct,80%,,,,,
player,201712240chi,cle,TelfRa00,pos,TE,,,,,
player,201712240chi,cle,TelfRa00,offense,13,,,,,
player,201712240chi,cle,TelfRa00,off_pct,22%,,,,,
player,201712240chi,cle,TelfRa00,defense,0,,,,,
player,201712240chi,cle,TelfRa00,def_pct,0%,,,,,
player,201712240chi,cle,TelfRa00,special_teams,4,,,,,
player,201712240chi,cle,TelfRa00,st_pct,16%,,,,,
player,201712240chi,cle,LouiRi00,pos,WR,,,,,
player,201712240chi,cle,LouiRi00,offense,9,,,,,
player,201712240chi,cle,LouiRi00,off_pct,15%,,,,,
player,201712240chi,cle,LouiRi00,defense,0,,,,,
player,201712240chi,cle,LouiRi00,def_pct,0%,,,,,
player,201712240chi,cle,LouiRi00,special_teams,21,,,,,
player,201712240chi,cle,LouiRi00,st_pct,84%,,,,,
player,201712240chi,cle,VitaDa00,pos,FB,,,,,
player,201712240chi,cle,VitaDa00,offense,5,,,,,
player,201712240chi,cle,VitaDa00,off_pct,8%,,,,,
player,201712240chi,cle,VitaDa00,defense,0,,,,,
player,201712240chi,cle,VitaDa00,def_pct,0%,,,,,
player,201712240chi,cle,VitaDa00,special_teams,3,,,,,
player,201712240chi,cle,VitaDa00,st_pct,12%,,,,,
player,201712240chi,cle,CoatSa00,pos,WR,,,,,
player,201712240chi,cle,CoatSa00,offense,4,,,,,
player,201712240chi,cle,CoatSa00,off_pct,7%,,,,,
player,201712240chi,cle,CoatSa00,defense,0,,,,,
player,201712240chi,cle,CoatSa00,def_pct,0%,,,,,
player,201712240chi,cle,CoatSa00,special_teams,17,,,,,
player,201712240chi,cle,CoatSa00,st_pct,68%,,,,,
player,201712240chi,cle,DayeMa00,pos,RB,,,,,
player,201712240chi,cle,DayeMa00,offense,1,,,,,
player,201712240chi,cle,DayeMa00,off_pct,2%,,,,,
player,201712240chi,cle,DayeMa00,defense,0,,,,,
player,201712240chi,cle,DayeMa00,def_pct,0%,,,,,
player,201712240chi,cle,DayeMa00,special_teams,20,,,,,
player,201712240chi,cle,DayeMa00,st_pct,80%,,,,,
player,201712240chi,cle,LengMa00,pos,TE,,,,,
player,201712240chi,cle,LengMa00,offense,1,,,,,
player,201712240chi,cle,LengMa00,off_pct,2%,,,,,
player,201712240chi,cle,LengMa00,defense,0,,,,,
player,201712240chi,cle,LengMa00,def_pct,0%,,,,,
player,201712240chi,cle,LengMa00,special_teams,4,,,,,
player,201712240chi,cle,LengMa00,st_pct,16%,,,,,
player,201712240chi,cle,PeppJa00,pos,FS,,,,,
player,201712240chi,cle,PeppJa00,offense,0,,,,,
player,201712240chi,cle,PeppJa00,off_pct,0%,,,,,
player,201712240chi,cle,PeppJa00,defense,62,,,,,
player,201712240chi,cle,PeppJa00,def_pct,100%,,,,,
player,201712240chi,cle,PeppJa00,special_teams,12,,,,,
player,201712240chi,cle,PeppJa00,st_pct,48%,,,,,
player,201712240chi,cle,SchoJo00,pos,LB,,,,,
player,201712240chi,cle,SchoJo00,offense,0,,,,,
player,201712240chi,cle,SchoJo00,off_pct,0%,,,,,
player,201712240chi,cle,SchoJo00,defense,62,,,,,
player,201712240chi,cle,SchoJo00,def_pct,100%,,,,,
player,201712240chi,cle,SchoJo00,special_teams,9,,,,,
player,201712240chi,cle,SchoJo00,st_pct,36%,,,,,
player,201712240chi,cle,KirkCh00,pos,LB,,,,,
player,201712240chi,cle,KirkCh00,offense,0,,,,,
player,201712240chi,cle,KirkCh00,off_pct,0%,,,,,
player,201712240chi,cle,KirkCh00,defense,62,,,,,
player,201712240chi,cle,KirkCh00,def_pct,100%,,,,,
player,201712240chi,cle,KirkCh00,special_teams,3,,,,,
player,201712240chi,cle,KirkCh00,st_pct,12%,,,,,
player,201712240chi,cle,BurgJa01,pos,LB,,,,,
player,201712240chi,cle,BurgJa01,offense,0,,,,,
player,201712240chi,cle,BurgJa01,off_pct,0%,,,,,
player,201712240chi,cle,BurgJa01,defense,62,,,,,
player,201712240chi,cle,BurgJa01,def_pct,100%,,,,,
player,201712240chi,cle,BurgJa01,special_teams,3,,,,,
player,201712240chi,cle,BurgJa01,st_pct,12%,,,,,
player,201712240chi,cle,TaylJa01,pos,CB,,,,,
player,201712240chi,cle,TaylJa01,offense,0,,,,,
player,201712240chi,cle,TaylJa01,off_pct,0%,,,,,
player,201712240chi,cle,TaylJa01,defense,61,,,,,
player,201712240chi,cle,TaylJa01,def_pct,98%,,,,,
player,201712240chi,cle,TaylJa01,special_teams,3,,,,,
player,201712240chi,cle,TaylJa01,st_pct,12%,,,,,
player,201712240chi,cle,McCoJa99,pos,CB,,,,,
player,201712240chi,cle,McCoJa99,offense,0,,,,,
player,201712240chi,cle,McCoJa99,off_pct,0%,,,,,
player,201712240chi,cle,McCoJa99,defense,61,,,,,
player,201712240chi,cle,McCoJa99,def_pct,98%,,,,,
player,201712240chi,cle,McCoJa99,special_teams,3,,,,,
player,201712240chi,cle,McCoJa99,st_pct,12%,,,,,
player,201712240chi,cle,NacuKa00,pos,SS,,,,,
player,201712240chi,cle,NacuKa00,offense,0,,,,,
player,201712240chi,cle,NacuKa00,off_pct,0%,,,,,
player,201712240chi,cle,NacuKa00,defense,54,,,,,
player,201712240chi,cle,NacuKa00,def_pct,87%,,,,,
player,201712240chi,cle,NacuKa00,special_teams,3,,,,,
player,201712240chi,cle,NacuKa00,st_pct,12%,,,,,
player,201712240chi,cle,GarrMy00,pos,DE,,,,,
player,201712240chi,cle,GarrMy00,offense,0,,,,,
player,201712240chi,cle,GarrMy00,off_pct,0%,,,,,
player,201712240chi,cle,GarrMy00,defense,42,,,,,
player,201712240chi,cle,GarrMy00,def_pct,68%,,,,,
player,201712240chi,cle,GarrMy00,special_teams,3,,,,,
player,201712240chi,cle,GarrMy00,st_pct,12%,,,,,
player,201712240chi,cle,ColeTr01,pos,DT,,,,,
player,201712240chi,cle,ColeTr01,offense,0,,,,,
player,201712240chi,cle,ColeTr01,off_pct,0%,,,,,
player,201712240chi,cle,ColeTr01,defense,42,,,,,
player,201712240chi,cle,ColeTr01,def_pct,68%,,,,,
player,201712240chi,cle,ColeTr01,special_teams,3,,,,,
player,201712240chi,cle,ColeTr01,st_pct,12%,,,,,
player,201712240chi,cle,NassCa00,pos,DE,,,,,
player,201712240chi,cle,NassCa00,offense,0,,,,,
player,201712240chi,cle,NassCa00,off_pct,0%,,,,,
player,201712240chi,cle,NassCa00,defense,31,,,,,
player,201712240chi,cle,NassCa00,def_pct,50%,,,,,
player,201712240chi,cle,NassCa00,special_teams,4,,,,,
player,201712240chi,cle,NassCa00,st_pct,16%,,,,,
player,201712240chi,cle,ShelDa01,pos,DT,,,,,
player,201712240chi,cle,ShelDa01,offense,0,,,,,
player,201712240chi,cle,ShelDa01,off_pct,0%,,,,,
player,201712240chi,cle,ShelDa01,defense,26,,,,,
player,201712240chi,cle,ShelDa01,def_pct,42%,,,,,
player,201712240chi,cle,ShelDa01,special_teams,0,,,,,
player,201712240chi,cle,ShelDa01,st_pct,0%,,,,,
player,201712240chi,cle,OrchNa00,pos,DE,,,,,
player,201712240chi,cle,OrchNa00,offense,0,,,,,
player,201712240chi,cle,OrchNa00,off_pct,0%,,,,,
player,201712240chi,cle,OrchNa00,defense,21,,,,,
player,201712240chi,cle,OrchNa00,def_pct,34%,,,,,
player,201712240chi,cle,OrchNa00,special_teams,4,,,,,
player,201712240chi,cle,OrchNa00,st_pct,16%,,,,,
player,201712240chi,cle,OgunLa00,pos,DT,,,,,
player,201712240chi,cle,OgunLa00,offense,0,,,,,
player,201712240chi,cle,OgunLa00,off_pct,0%,,,,,
player,201712240chi,cle,OgunLa00,defense,21,,,,,
player,201712240chi,cle,OgunLa00,def_pct,34%,,,,,
player,201712240chi,cle,OgunLa00,special_teams,3,,,,,
player,201712240chi,cle,OgunLa00,st_pct,12%,,,,,
player,201712240chi,cle,BranCa00,pos,DT,,,,,
player,201712240chi,cle,BranCa00,offense,0,,,,,
player,201712240chi,cle,BranCa00,off_pct,0%,,,,,
player,201712240chi,cle,BranCa00,defense,19,,,,,
player,201712240chi,cle,BranCa00,def_pct,31%,,,,,
player,201712240chi,cle,BranCa00,special_teams,0,,,,,
player,201712240chi,cle,BranCa00,st_pct,0%,,,,,
player,201712240chi,cle,EdwaLa00,pos,LB,,,,,
player,201712240chi,cle,EdwaLa00,offense,0,,,,,
player,201712240chi,cle,EdwaLa00,off_pct,0%,,,,,
player,201712240chi,cle,EdwaLa00,defense,19,,,,,
player,201712240chi,cle,EdwaLa00,def_pct,31%,,,,,
player,201712240chi,cle,EdwaLa00,special_teams,0,,,,,
player,201712240chi,cle,EdwaLa00,st_pct,0%,,,,,
player,201712240chi,cle,BellB.00,pos,LB,,,,,
player,201712240chi,cle,BellB.00,offense,0,,,,,
player,201712240chi,cle,BellB.00,off_pct,0%,,,,,
player,201712240chi,cle,BellB.00,defense,18,,,,,
player,201712240chi,cle,BellB.00,def_pct,29%,,,,,
player,201712240chi,cle,BellB.00,special_teams,21,,,,,
player,201712240chi,cle,BellB.00,st_pct,84%,,,,,
player,201712240chi,cle,CurrJu00,pos,SS,,,,,
player,201712240chi,cle,CurrJu00,offense,0,,,,,
player,201712240chi,cle,CurrJu00,off_pct,0%,,,,,
player,201712240chi,cle,CurrJu00,defense,14,,,,,
player,201712240chi,cle,CurrJu00,def_pct,23%,,,,,
player,201712240chi,cle,CurrJu00,special_teams,21,,,,,
player,201712240chi,cle,CurrJu00,st_pct,84%,,,,,
player,201712240chi,cle,JordMi00,pos,CB,,,,,
player,201712240chi,cle,JordMi00,offense,0,,,,,
player,201712240chi,cle,JordMi00,off_pct,0%,,,,,
player,201712240chi,cle,JordMi00,defense,5,,,,,
player,201712240chi,cle,JordMi00,def_pct,8%,,,,,
player,201712240chi,cle,JordMi00,special_teams,3,,,,,
player,201712240chi,cle,JordMi00,st_pct,12%,,,,,
player,201712240chi,cle,KeyeJo00,pos,LB,,,,,
player,201712240chi,cle,KeyeJo00,offense,0,,,,,
player,201712240chi,cle,KeyeJo00,off_pct,0%,,,,,
player,201712240chi,cle,KeyeJo00,defense,0,,,,,
player,201712240chi,cle,KeyeJo00,def_pct,0%,,,,,
player,201712240chi,cle,KeyeJo00,special_teams,21,,,,,
player,201712240chi,cle,KeyeJo00,st_pct,84%,,,,,
player,201712240chi,cle,SmitDe05,pos,SS,,,,,
player,201712240chi,cle,SmitDe05,offense,0,,,,,
player,201712240chi,cle,SmitDe05,off_pct,0%,,,,,
player,201712240chi,cle,SmitDe05,defense,0,,,,,
player,201712240chi,cle,SmitDe05,def_pct,0%,,,,,
player,201712240chi,cle,SmitDe05,special_teams,20,,,,,
player,201712240chi,cle,SmitDe05,st_pct,80%,,,,,
player,201712240chi,cle,SmitC.00,pos,CB,,,,,
player,201712240chi,cle,SmitC.00,offense,0,,,,,
player,201712240chi,cle,SmitC.00,off_pct,0%,,,,,
player,201712240chi,cle,SmitC.00,defense,0,,,,,
player,201712240chi,cle,SmitC.00,def_pct,0%,,,,,
player,201712240chi,cle,SmitC.00,special_teams,10,,,,,
player,201712240chi,cle,SmitC.00,st_pct,40%,,,,,
player,201712240chi,cle,ColqBr00,pos,P,,,,,
player,201712240chi,cle,ColqBr00,offense,0,,,,,
player,201712240chi,cle,ColqBr00,off_pct,0%,,,,,
player,201712240chi,cle,ColqBr00,defense,0,,,,,
player,201712240chi,cle,ColqBr00,def_pct,0%,,,,,
player,201712240chi,cle,ColqBr00,special_teams,8,,,,,
player,201712240chi,cle,ColqBr00,st_pct,32%,,,,,
player,201712240chi,cle,HughCh01,pos,LS,,,,,
player,201712240chi,cle,HughCh01,offense,0,,,,,
player,201712240chi,cle,HughCh01,off_pct,0%,,,,,
player,201712240chi,cle,HughCh01,defense,0,,,,,
player,201712240chi,cle,HughCh01,def_pct,0%,,,,,
player,201712240chi,cle,HughCh01,special_teams,8,,,,,
player,201712240chi,cle,HughCh01,st_pct,32%,,,,,
player,201712240chi,cle,GonzZa00,pos,K,,,,,
player,201712240chi,cle,GonzZa00,offense,0,,,,,
player,201712240chi,cle,GonzZa00,off_pct,0%,,,,,
player,201712240chi,cle,GonzZa00,defense,0,,,,,
player,201712240chi,cle,GonzZa00,def_pct,0%,,,,,
player,201712240chi,cle,GonzZa00,special_teams,3,,,,,
player,201712240chi,cle,GonzZa00,st_pct,12%,,,,,
player,201712240chi,cle,ReitAu00,pos,C,,,,,
player,201712240chi,cle,ReitAu00,offense,0,,,,,
player,201712240chi,cle,ReitAu00,off_pct,0%,,,,,
player,201712240chi,cle,ReitAu00,defense,0,,,,,
player,201712240chi,cle,ReitAu00,def_pct,0%,,,,,
player,201712240chi,cle,ReitAu00,special_teams,1,,,,,
player,201712240chi,cle,ReitAu00,st_pct,4%,,,,,
player,201712240chi,cle,BannZa00,pos,T,,,,,
player,201712240chi,cle,BannZa00,offense,0,,,,,
player,201712240chi,cle,BannZa00,off_pct,0%,,,,,
player,201712240chi,cle,BannZa00,defense,0,,,,,
player,201712240chi,cle,BannZa00,def_pct,0%,,,,,
player,201712240chi,cle,BannZa00,special_teams,1,,,,,
player,201712240chi,cle,BannZa00,st_pct,4%,,,,,
