game,2017,16,20171224,201712240was,den,"Denver Broncos",11,was,"Washington Redskins",27
player,201712240was,was,SmitFi00,def_pct,5%,,,,,
player,201712240was,was,SmitFi00,special_teams,13,,,,,
player,201712240was,was,SmitFi00,st_pct,50%,,,,,
player,201712240was,was,PeteOt00,pos,LB,,,,,
player,201712240was,was,PeteOt00,offense,0,,,,,
player,201712240was,was,PeteOt00,off_pct,0%,,,,,
player,201712240was,was,PeteOt00,defense,0,,,,,
player,201712240was,was,PeteOt00,def_pct,0%,,,,,
player,201712240was,was,PeteOt00,special_teams,18,,,,,
player,201712240was,was,PeteOt00,st_pct,69%,,,,,
player,201712240was,was,HolsJo01,pos,CB,,,,,
player,201712240was,was,HolsJo01,offense,0,,,,,
player,201712240was,was,HolsJo01,off_pct,0%,,,,,
player,201712240was,was,HolsJo01,defense,0,,,,,
player,201712240was,was,HolsJo01,def_pct,0%,,,,,
player,201712240was,was,HolsJo01,special_teams,16,,,,,
player,201712240was,was,HolsJo01,st_pct,62%,,,,,
player,201712240was,was,HopkDu00,pos,K,,,,,
player,201712240was,was,HopkDu00,offense,0,,,,,
player,201712240was,was,HopkDu00,off_pct,0%,,,,,
player,201712240was,was,HopkDu00,defense,0,,,,,
player,201712240was,was,HopkDu00,def_pct,0%,,,,,
player,201712240was,was,HopkDu00,special_teams,11,,,,,
player,201712240was,was,HopkDu00,st_pct,42%,,,,,
player,201712240was,was,SundNi00,pos,LS,,,,,
player,201712240was,was,SundNi00,offense,0,,,,,
player,201712240was,was,SundNi00,off_pct,0%,,,,,
player,201712240was,was,SundNi00,defense,0,,,,,
player,201712240was,was,SundNi00,def_pct,0%,,,,,
player,201712240was,was,SundNi00,special_teams,10,,,,,
player,201712240was,was,SundNi00,st_pct,38%,,,,,
player,201712240was,was,WayxTr00,pos,P,,,,,
player,201712240was,was,WayxTr00,offense,0,,,,,
player,201712240was,was,WayxTr00,off_pct,0%,,,,,
player,201712240was,was,WayxTr00,defense,0,,,,,
player,201712240was,was,WayxTr00,def_pct,0%,,,,,
player,201712240was,was,WayxTr00,special_teams,10,,,,,
player,201712240was,was,WayxTr00,st_pct,38%,,,,,
player,201712240was,was,BergTo00,pos,G,,,,,
player,201712240was,was,BergTo00,offense,0,,,,,
player,201712240was,was,BergTo00,off_pct,0%,,,,,
player,201712240was,was,BergTo00,defense,0,,,,,
player,201712240was,was,BergTo00,def_pct,0%,,,,,
player,201712240was,was,BergTo00,special_teams,5,,,,,
player,201712240was,was,BergTo00,st_pct,19%,,,,,
player,201712240was,was,DaviRo00,pos,WR,,,,,
player,201712240was,was,DaviRo00,offense,0,,,,,
player,201712240was,was,DaviRo00,off_pct,0%,,,,,
player,201712240was,was,DaviRo00,defense,0,,,,,
player,201712240was,was,DaviRo00,def_pct,0%,,,,,
player,201712240was,was,DaviRo00,special_teams,3,,,,,
player,201712240was,was,DaviRo00,st_pct,12%,,,,,
player,201712240was,was,OgunDa00,pos,RB,,,,,
player,201712240was,was,OgunDa00,offense,0,,,,,
player,201712240was,was,OgunDa00,off_pct,0%,,,,,
player,201712240was,was,OgunDa00,defense,0,,,,,
player,201712240was,was,OgunDa00,def_pct,0%,,,,,
player,201712240was,was,OgunDa00,special_teams,3,,,,,
player,201712240was,was,OgunDa00,st_pct,12%,,,,,
player,201712240was,den,ParaMa00,pos,C,,,,,
player,201712240was,den,ParaMa00,offense,74,,,,,
player,201712240was,den,ParaMa00,off_pct,100%,,,,,
player,201712240was,den,ParaMa00,defense,0,,,,,
player,201712240was,den,ParaMa00,def_pct,0%,,,,,
player,201712240was,den,ParaMa00,special_teams,2,,,,,
player,201712240was,den,ParaMa00,st_pct,8%,,,,,
player,201712240was,den,McGoCo00,pos,C,,,,,
player,201712240was,den,McGoCo00,offense,74,,,,,
player,201712240was,den,McGoCo00,off_pct,100%,,,,,
player,201712240was,den,McGoCo00,defense,0,,,,,
player,201712240was,den,McGoCo00,def_pct,0%,,,,,
player,201712240was,den,McGoCo00,special_teams,2,,,,,
player,201712240was,den,McGoCo00,st_pct,8%,,,,,
player,201712240was,den,BollGa00,pos,T,,,,,
player,201712240was,den,BollGa00,offense,74,,,,,
player,201712240was,den,BollGa00,off_pct,100%,,,,,
player,201712240was,den,BollGa00,defense,0,,,,,
player,201712240was,den,BollGa00,def_pct,0%,,,,,
player,201712240was,den,BollGa00,special_teams,2,,,,,
player,201712240was,den,BollGa00,st_pct,8%,,,,,
player,201712240was,den,GarcMa00,pos,G,,,,,
player,201712240was,den,GarcMa00,offense,74,,,,,
player,201712240was,den,GarcMa00,off_pct,100%,,,,,
player,201712240was,den,GarcMa00,defense,0,,,,,
player,201712240was,den,GarcMa00,def_pct,0%,,,,,
player,201712240was,den,GarcMa00,special_teams,2,,,,,
player,201712240was,den,GarcMa00,st_pct,8%,,,,,
player,201712240was,den,OsweBr00,pos,QB,,,,,
player,201712240was,den,OsweBr00,offense,74,,,,,
player,201712240was,den,OsweBr00,off_pct,100%,,,,,
player,201712240was,den,OsweBr00,defense,0,,,,,
player,201712240was,den,OsweBr00,def_pct,0%,,,,,
player,201712240was,den,OsweBr00,special_teams,0,,,,,
player,201712240was,den,OsweBr00,st_pct,0%,,,,,
player,201712240was,den,StepDo00,pos,T,,,,,
player,201712240was,den,StepDo00,offense,67,,,,,
player,201712240was,den,StepDo00,off_pct,91%,,,,,
player,201712240was,den,StepDo00,defense,0,,,,,
player,201712240was,den,StepDo00,def_pct,0%,,,,,
player,201712240was,den,StepDo00,special_teams,2,,,,,
player,201712240was,den,StepDo00,st_pct,8%,,,,,
player,201712240was,den,ThomDe03,pos,WR,,,,,
player,201712240was,den,ThomDe03,offense,62,,,,,
player,201712240was,den,ThomDe03,off_pct,84%,,,,,
player,201712240was,den,ThomDe03,defense,0,,,,,
player,201712240was,den,ThomDe03,def_pct,0%,,,,,
player,201712240was,den,ThomDe03,special_teams,0,,,,,
player,201712240was,den,ThomDe03,st_pct,0%,,,,,
player,201712240was,den,FowlBe00,pos,WR,,,,,
player,201712240was,den,FowlBe00,offense,56,,,,,
player,201712240was,den,FowlBe00,off_pct,76%,,,,,
player,201712240was,den,FowlBe00,defense,0,,,,,
player,201712240was,den,FowlBe00,def_pct,0%,,,,,
player,201712240was,den,FowlBe00,special_teams,13,,,,,
player,201712240was,den,FowlBe00,st_pct,50%,,,,,
player,201712240was,den,TaylJo01,pos,WR,,,,,
player,201712240was,den,TaylJo01,offense,53,,,,,
player,201712240was,den,TaylJo01,off_pct,72%,,,,,
player,201712240was,den,TaylJo01,defense,0,,,,,
player,201712240was,den,TaylJo01,def_pct,0%,,,,,
player,201712240was,den,TaylJo01,special_teams,13,,,,,
player,201712240was,den,TaylJo01,st_pct,50%,,,,,
player,201712240was,den,AndeC.00,pos,RB,,,,,
player,201712240was,den,AndeC.00,offense,42,,,,,
player,201712240was,den,AndeC.00,off_pct,57%,,,,,
player,201712240was,den,AndeC.00,defense,0,,,,,
player,201712240was,den,AndeC.00,def_pct,0%,,,,,
player,201712240was,den,AndeC.00,special_teams,0,,,,,
player,201712240was,den,AndeC.00,st_pct,0%,,,,,
player,201712240was,den,HeueJe00,pos,TE,,,,,
player,201712240was,den,HeueJe00,offense,37,,,,,
player,201712240was,den,HeueJe00,off_pct,50%,,,,,
player,201712240was,den,HeueJe00,defense,0,,,,,
player,201712240was,den,HeueJe00,def_pct,0%,,,,,
player,201712240was,den,HeueJe00,special_teams,1,,,,,
player,201712240was,den,HeueJe00,st_pct,4%,,,,,
player,201712240was,den,BookDe00,pos,RB,,,,,
player,201712240was,den,BookDe00,offense,30,,,,,
player,201712240was,den,BookDe00,off_pct,41%,,,,,
player,201712240was,den,BookDe00,defense,0,,,,,
player,201712240was,den,BookDe00,def_pct,0%,,,,,
player,201712240was,den,BookDe00,special_teams,8,,,,,
player,201712240was,den,BookDe00,st_pct,31%,,,,,
player,201712240was,den,GreeVi00,pos,TE,,,,,
player,201712240was,den,GreeVi00,offense,26,,,,,
player,201712240was,den,GreeVi00,off_pct,35%,,,,,
player,201712240was,den,GreeVi00,defense,0,,,,,
player,201712240was,den,GreeVi00,def_pct,0%,,,,,
player,201712240was,den,GreeVi00,special_teams,6,,,,,
player,201712240was,den,GreeVi00,st_pct,23%,,,,,
player,201712240was,den,TrayAu00,pos,TE,,,,,
player,201712240was,den,TrayAu00,offense,26,,,,,
player,201712240was,den,TrayAu00,off_pct,35%,,,,,
player,201712240was,den,TrayAu00,defense,0,,,,,
player,201712240was,den,TrayAu00,def_pct,0%,,,,,
player,201712240was,den,TrayAu00,special_teams,0,,,,,
player,201712240was,den,TrayAu00,st_pct,0%,,,,,
player,201712240was,den,McKeIs00,pos,WR,,,,,
player,201712240was,den,McKeIs00,offense,15,,,,,
player,201712240was,den,McKeIs00,off_pct,20%,,,,,
player,201712240was,den,McKeIs00,defense,0,,,,,
player,201712240was,den,McKeIs00,def_pct,0%,,,,,
player,201712240was,den,McKeIs00,special_teams,0,,,,,
player,201712240was,den,McKeIs00,st_pct,0%,,,,,
player,201712240was,den,JanoAn00,pos,FB,,,,,
player,201712240was,den,JanoAn00,offense,13,,,,,
player,201712240was,den,JanoAn00,off_pct,18%,,,,,
player,201712240was,den,JanoAn00,defense,0,,,,,
player,201712240was,den,JanoAn00,def_pct,0%,,,,,
player,201712240was,den,JanoAn00,special_teams,19,,,,,
player,201712240was,den,JanoAn00,st_pct,73%,,,,,
player,201712240was,den,KouaCy00,pos,T,,,,,
player,201712240was,den,KouaCy00,offense,7,,,,,
player,201712240was,den,KouaCy00,off_pct,9%,,,,,
player,201712240was,den,KouaCy00,defense,0,,,,,
player,201712240was,den,KouaCy00,def_pct,0%,,,,,
player,201712240was,den,KouaCy00,special_teams,2,,,,,
player,201712240was,den,KouaCy00,st_pct,8%,,,,,
player,201712240was,den,HendDe01,pos,RB,,,,,
player,201712240was,den,HendDe01,offense,5,,,,,
player,201712240was,den,HendDe01,off_pct,7%,,,,,
player,201712240was,den,HendDe01,defense,0,,,,,
player,201712240was,den,HendDe01,def_pct,0%,,,,,
player,201712240was,den,HendDe01,special_teams,7,,,,,
player,201712240was,den,HendDe01,st_pct,27%,,,,,
player,201712240was,den,LaCoMa00,pos,TE,,,,,
player,201712240was,den,LaCoMa00,offense,5,,,,,
player,201712240was,den,LaCoMa00,off_pct,7%,,,,,
player,201712240was,den,LaCoMa00,defense,0,,,,,
player,201712240was,den,LaCoMa00,def_pct,0%,,,,,
player,201712240was,den,LaCoMa00,special_teams,0,,,,,
player,201712240was,den,LaCoMa00,st_pct,0%,,,,,
player,201712240was,den,StewDa00,pos,FS,,,,,
player,201712240was,den,StewDa00,offense,0,,,,,
player,201712240was,den,StewDa00,off_pct,0%,,,,,
player,201712240was,den,StewDa00,defense,67,,,,,
player,201712240was,den,StewDa00,def_pct,100%,,,,,
player,201712240was,den,StewDa00,special_teams,0,,,,,
player,201712240was,den,StewDa00,st_pct,0%,,,,,
player,201712240was,den,HarrCh01,pos,CB,,,,,
player,201712240was,den,HarrCh01,offense,0,,,,,
player,201712240was,den,HarrCh01,off_pct,0%,,,,,
player,201712240was,den,HarrCh01,defense,67,,,,,
player,201712240was,den,HarrCh01,def_pct,100%,,,,,
player,201712240was,den,HarrCh01,special_teams,0,,,,,
player,201712240was,den,HarrCh01,st_pct,0%,,,,,
player,201712240was,den,TaliAq99,pos,CB,,,,,
player,201712240was,den,TaliAq99,offense,0,,,,,
player,201712240was,den,TaliAq99,off_pct,0%,,,,,
player,201712240was,den,TaliAq99,defense,65,,,,,
player,201712240was,den,TaliAq99,def_pct,97%,,,,,
player,201712240was,den,TaliAq99,special_teams,0,,,,,
player,201712240was,den,TaliAq99,st_pct,0%,,,,,
player,201712240was,den,MarsBr01,pos,LB,,,,,
player,201712240was,den,MarsBr01,offense,0,,,,,
player,201712240was,den,MarsBr01,off_pct,0%,,,,,
player,201712240was,den,MarsBr01,defense,63,,,,,
player,201712240was,den,MarsBr01,def_pct,94%,,,,,
player,201712240was,den,MarsBr01,special_teams,0,,,,,
player,201712240was,den,MarsBr01,st_pct,0%,,,,,
player,201712240was,den,MillVo00,pos,LB,,,,,
player,201712240was,den,MillVo00,offense,0,,,,,
player,201712240was,den,MillVo00,off_pct,0%,,,,,
player,201712240was,den,MillVo00,defense,62,,,,,
player,201712240was,den,MillVo00,def_pct,93%,,,,,
player,201712240was,den,MillVo00,special_teams,0,,,,,
player,201712240was,den,MillVo00,st_pct,0%,,,,,
player,201712240was,den,BarrSh00,pos,LB,,,,,
player,201712240was,den,BarrSh00,offense,0,,,,,
player,201712240was,den,BarrSh00,off_pct,0%,,,,,
player,201712240was,den,BarrSh00,defense,61,,,,,
player,201712240was,den,BarrSh00,def_pct,91%,,,,,
player,201712240was,den,BarrSh00,special_teams,10,,,,,
player,201712240was,den,BarrSh00,st_pct,38%,,,,,
player,201712240was,den,ParkWi01,pos,FS,,,,,
player,201712240was,den,ParkWi01,offense,0,,,,,
player,201712240was,den,ParkWi01,off_pct,0%,,,,,
player,201712240was,den,ParkWi01,defense,57,,,,,
player,201712240was,den,ParkWi01,def_pct,85%,,,,,
player,201712240was,den,ParkWi01,special_teams,16,,,,,
player,201712240was,den,ParkWi01,st_pct,62%,,,,,
player,201712240was,den,GotsAd00,pos,DE,,,,,
player,201712240was,den,GotsAd00,offense,0,,,,,
player,201712240was,den,GotsAd00,off_pct,0%,,,,,
player,201712240was,den,GotsAd00,defense,51,,,,,
player,201712240was,den,GotsAd00,def_pct,76%,,,,,
player,201712240was,den,GotsAd00,special_teams,7,,,,,
player,201712240was,den,GotsAd00,st_pct,27%,,,,,
player,201712240was,den,DaviTo01,pos,LB,,,,,
player,201712240was,den,DaviTo01,offense,0,,,,,
player,201712240was,den,DaviTo01,off_pct,0%,,,,,
player,201712240was,den,DaviTo01,defense,45,,,,,
player,201712240was,den,DaviTo01,def_pct,67%,,,,,
player,201712240was,den,DaviTo01,special_teams,5,,,,,
player,201712240was,den,DaviTo01,st_pct,19%,,,,,
player,201712240was,den,HarrSh00,pos,DE,,,,,
player,201712240was,den,HarrSh00,offense,0,,,,,
player,201712240was,den,HarrSh00,off_pct,0%,,,,,
player,201712240was,den,HarrSh00,defense,38,,,,,
player,201712240was,den,HarrSh00,def_pct,57%,,,,,
player,201712240was,den,HarrSh00,special_teams,5,,,,,
player,201712240was,den,HarrSh00,st_pct,19%,,,,,
player,201712240was,den,PekoDo20,pos,NT,,,,,
player,201712240was,den,PekoDo20,offense,0,,,,,
player,201712240was,den,PekoDo20,off_pct,0%,,,,,
player,201712240was,den,PekoDo20,defense,35,,,,,
player,201712240was,den,PekoDo20,def_pct,52%,,,,,
player,201712240was,den,PekoDo20,special_teams,0,,,,,
player,201712240was,den,PekoDo20,st_pct,0%,,,,,
player,201712240was,den,RobyBr00,pos,CB,,,,,
player,201712240was,den,RobyBr00,offense,0,,,,,
player,201712240was,den,RobyBr00,off_pct,0%,,,,,
player,201712240was,den,RobyBr00,defense,32,,,,,
player,201712240was,den,RobyBr00,def_pct,48%,,,,,
player,201712240was,den,RobyBr00,special_teams,5,,,,,
player,201712240was,den,RobyBr00,st_pct,19%,,,,,
player,201712240was,den,KerrZa00,pos,DE,,,,,
player,201712240was,den,KerrZa00,offense,0,,,,,
player,201712240was,den,KerrZa00,off_pct,0%,,,,,
player,201712240was,den,KerrZa00,defense,27,,,,,
player,201712240was,den,KerrZa00,def_pct,40%,,,,,
player,201712240was,den,KerrZa00,special_teams,1,,,,,
player,201712240was,den,KerrZa00,st_pct,4%,,,,,
player,201712240was,den,PekoKy00,pos,DT,,,,,
player,201712240was,den,PekoKy00,offense,0,,,,,
player,201712240was,den,PekoKy00,off_pct,0%,,,,,
player,201712240was,den,PekoKy00,defense,19,,,,,
player,201712240was,den,PekoKy00,def_pct,28%,,,,,
player,201712240was,den,PekoKy00,special_teams,4,,,,,
player,201712240was,den,PekoKy00,st_pct,15%,,,,,
player,201712240was,den,CartJa02,pos,SS,,,,,
player,201712240was,den,CartJa02,offense,0,,,,,
player,201712240was,den,CartJa02,off_pct,0%,,,,,
player,201712240was,den,CartJa02,defense,14,,,,,
player,201712240was,den,CartJa02,def_pct,21%,,,,,
player,201712240was,den,CartJa02,special_teams,14,,,,,
player,201712240was,den,CartJa02,st_pct,54%,,,,,
player,201712240was,den,MounDe00,pos,LB,,,,,
player,201712240was,den,MounDe00,offense,0,,,,,
player,201712240was,den,MounDe00,off_pct,0%,,,,,
player,201712240was,den,MounDe00,defense,11,,,,,
player,201712240was,den,MounDe00,def_pct,16%,,,,,
player,201712240was,den,MounDe00,special_teams,23,,,,,
player,201712240was,den,MounDe00,st_pct,88%,,,,,
player,201712240was,den,ThomDy01,pos,S,,,,,
player,201712240was,den,ThomDy01,offense,0,,,,,
player,201712240was,den,ThomDy01,off_pct,0%,,,,,
player,201712240was,den,ThomDy01,defense,11,,,,,
player,201712240was,den,ThomDy01,def_pct,16%,,,,,
player,201712240was,den,ThomDy01,special_teams,14,,,,,
player,201712240was,den,ThomDy01,st_pct,54%,,,,,
player,201712240was,den,WalkDe03,pos,LB,,,,,
player,201712240was,den,WalkDe03,offense,0,,,,,
player,201712240was,den,WalkDe03,off_pct,0%,,,,,
player,201712240was,den,WalkDe03,defense,8,,,,,
player,201712240was,den,WalkDe03,def_pct,12%,,,,,
player,201712240was,den,WalkDe03,special_teams,0,,,,,
player,201712240was,den,WalkDe03,st_pct,0%,,,,,
player,201712240was,den,AndeZa01,pos,LB,,,,,
player,201712240was,den,AndeZa01,offense,0,,,,,
player,201712240was,den,AndeZa01,off_pct,0%,,,,,
player,201712240was,den,AndeZa01,defense,3,,,,,
player,201712240was,den,AndeZa01,def_pct,4%,,,,,
player,201712240was,den,AndeZa01,special_teams,21,,,,,
player,201712240was,den,AndeZa01,st_pct,81%,,,,,
player,201712240was,den,RiosMa00,pos,CB,,,,,
player,201712240was,den,RiosMa00,offense,0,,,,,
player,201712240was,den,RiosMa00,off_pct,0%,,,,,
player,201712240was,den,RiosMa00,defense,1,,,,,
player,201712240was,den,RiosMa00,def_pct,1%,,,,,
player,201712240was,den,RiosMa00,special_teams,24,,,,,
player,201712240was,den,RiosMa00,st_pct,92%,,,,,
player,201712240was,den,JoneJo05,pos,LB,,,,,
player,201712240was,den,JoneJo05,offense,0,,,,,
player,201712240was,den,JoneJo05,off_pct,0%,,,,,
player,201712240was,den,JoneJo05,defense,0,,,,,
player,201712240was,den,JoneJo05,def_pct,0%,,,,,
player,201712240was,den,JoneJo05,special_teams,23,,,,,
player,201712240was,den,JoneJo05,st_pct,88%,,,,,
player,201712240was,den,GarcJe01,pos,LB,,,,,
player,201712240was,den,GarcJe01,offense,0,,,,,
player,201712240was,den,GarcJe01,off_pct,0%,,,,,
player,201712240was,den,GarcJe01,defense,0,,,,,
player,201712240was,den,GarcJe01,def_pct,0%,,,,,
player,201712240was,den,GarcJe01,special_teams,14,,,,,
player,201712240was,den,GarcJe01,st_pct,54%,,,,,
player,201712240was,den,KreiCa00,pos,LS,,,,,
player,201712240was,den,KreiCa00,offense,0,,,,,
player,201712240was,den,KreiCa00,off_pct,0%,,,,,
player,201712240was,den,KreiCa00,defense,0,,,,,
player,201712240was,den,KreiCa00,def_pct,0%,,,,,
player,201712240was,den,KreiCa00,special_teams,7,,,,,
player,201712240was,den,KreiCa00,st_pct,27%,,,,,
player,201712240was,den,DixoRi00,pos,P,,,,,
player,201712240was,den,DixoRi00,offense,0,,,,,
player,201712240was,den,DixoRi00,off_pct,0%,,,,,
player,201712240was,den,DixoRi00,defense,0,,,,,
player,201712240was,den,DixoRi00,def_pct,0%,,,,,
player,201712240was,den,DixoRi00,special_teams,7,,,,,
player,201712240was,den,DixoRi00,st_pct,27%,,,,,
player,201712240was,den,McMaBr01,pos,K,,,,,
player,201712240was,den,McMaBr01,offense,0,,,,,
player,201712240was,den,McMaBr01,off_pct,0%,,,,,
player,201712240was,den,McMaBr01,defense,0,,,,,
player,201712240was,den,McMaBr01,def_pct,0%,,,,,
player,201712240was,den,McMaBr01,special_teams,5,,,,,
player,201712240was,den,McMaBr01,st_pct,19%,,,,,
player,201712240was,den,BarbAl20,pos,G,,,,,
player,201712240was,den,BarbAl20,offense,0,,,,,
player,201712240was,den,BarbAl20,off_pct,0%,,,,,
player,201712240was,den,BarbAl20,defense,0,,,,,
player,201712240was,den,BarbAl20,def_pct,0%,,,,,
player,201712240was,den,BarbAl20,special_teams,2,,,,,
player,201712240was,den,BarbAl20,st_pct,8%,,,,,
