game,2017,1,20170910,201709100sfo,car,"Carolina Panthers",23,sfo,"San Francisco 49ers",3
player,201709100sfo,sfo,gouldrob01,st_pct,5%,,,,,
player,201709100sfo,sfo,GillGa01,pos,T,,,,,
player,201709100sfo,sfo,GillGa01,offense,0,,,,,
player,201709100sfo,sfo,GillGa01,off_pct,0%,,,,,
player,201709100sfo,sfo,GillGa01,defense,0,,,,,
player,201709100sfo,sfo,GillGa01,def_pct,0%,,,,,
player,201709100sfo,sfo,GillGa01,special_teams,1,,,,,
player,201709100sfo,sfo,GillGa01,st_pct,5%,,,,,
player,201709100sfo,car,WillDa06,pos,T,,,,,
player,201709100sfo,car,WillDa06,offense,67,,,,,
player,201709100sfo,car,WillDa06,off_pct,100%,,,,,
player,201709100sfo,car,WillDa06,defense,0,,,,,
player,201709100sfo,car,WillDa06,def_pct,0%,,,,,
player,201709100sfo,car,WillDa06,special_teams,5,,,,,
player,201709100sfo,car,WillDa06,st_pct,25%,,,,,
player,201709100sfo,car,NorwAn01,pos,G,,,,,
player,201709100sfo,car,NorwAn01,offense,67,,,,,
player,201709100sfo,car,NorwAn01,off_pct,100%,,,,,
player,201709100sfo,car,NorwAn01,defense,0,,,,,
player,201709100sfo,car,NorwAn01,def_pct,0%,,,,,
player,201709100sfo,car,NorwAn01,special_teams,5,,,,,
player,201709100sfo,car,NorwAn01,st_pct,25%,,,,,
player,201709100sfo,car,TurnTr01,pos,G,,,,,
player,201709100sfo,car,TurnTr01,offense,67,,,,,
player,201709100sfo,car,TurnTr01,off_pct,100%,,,,,
player,201709100sfo,car,TurnTr01,defense,0,,,,,
player,201709100sfo,car,TurnTr01,def_pct,0%,,,,,
player,201709100sfo,car,TurnTr01,special_teams,5,,,,,
player,201709100sfo,car,TurnTr01,st_pct,25%,,,,,
player,201709100sfo,car,KaliMa00,pos,T,,,,,
player,201709100sfo,car,KaliMa00,offense,67,,,,,
player,201709100sfo,car,KaliMa00,off_pct,100%,,,,,
player,201709100sfo,car,KaliMa00,defense,0,,,,,
player,201709100sfo,car,KaliMa00,def_pct,0%,,,,,
player,201709100sfo,car,KaliMa00,special_teams,0,,,,,
player,201709100sfo,car,KaliMa00,st_pct,0%,,,,,
player,201709100sfo,car,NewtCa00,pos,QB,,,,,
player,201709100sfo,car,NewtCa00,offense,67,,,,,
player,201709100sfo,car,NewtCa00,off_pct,100%,,,,,
player,201709100sfo,car,NewtCa00,defense,0,,,,,
player,201709100sfo,car,NewtCa00,def_pct,0%,,,,,
player,201709100sfo,car,NewtCa00,special_teams,0,,,,,
player,201709100sfo,car,NewtCa00,st_pct,0%,,,,,
player,201709100sfo,car,OlseGr00,pos,TE,,,,,
player,201709100sfo,car,OlseGr00,offense,67,,,,,
player,201709100sfo,car,OlseGr00,off_pct,100%,,,,,
player,201709100sfo,car,OlseGr00,defense,0,,,,,
player,201709100sfo,car,OlseGr00,def_pct,0%,,,,,
player,201709100sfo,car,OlseGr00,special_teams,0,,,,,
player,201709100sfo,car,OlseGr00,st_pct,0%,,,,,
player,201709100sfo,car,KaliRy20,pos,C,,,,,
player,201709100sfo,car,KaliRy20,offense,66,,,,,
player,201709100sfo,car,KaliRy20,off_pct,99%,,,,,
player,201709100sfo,car,KaliRy20,defense,0,,,,,
player,201709100sfo,car,KaliRy20,def_pct,0%,,,,,
player,201709100sfo,car,KaliRy20,special_teams,0,,,,,
player,201709100sfo,car,KaliRy20,st_pct,0%,,,,,
player,201709100sfo,car,McCaCh01,pos,RB,,,,,
player,201709100sfo,car,McCaCh01,offense,47,,,,,
player,201709100sfo,car,McCaCh01,off_pct,70%,,,,,
player,201709100sfo,car,McCaCh01,defense,0,,,,,
player,201709100sfo,car,McCaCh01,def_pct,0%,,,,,
player,201709100sfo,car,McCaCh01,special_teams,4,,,,,
player,201709100sfo,car,McCaCh01,st_pct,20%,,,,,
player,201709100sfo,car,FuncDe00,pos,WR,,,,,
player,201709100sfo,car,FuncDe00,offense,45,,,,,
player,201709100sfo,car,FuncDe00,off_pct,67%,,,,,
player,201709100sfo,car,FuncDe00,defense,0,,,,,
player,201709100sfo,car,FuncDe00,def_pct,0%,,,,,
player,201709100sfo,car,FuncDe00,special_teams,0,,,,,
player,201709100sfo,car,FuncDe00,st_pct,0%,,,,,
player,201709100sfo,car,BenjKe00,pos,WR,,,,,
player,201709100sfo,car,BenjKe00,offense,43,,,,,
player,201709100sfo,car,BenjKe00,off_pct,64%,,,,,
player,201709100sfo,car,BenjKe00,defense,0,,,,,
player,201709100sfo,car,BenjKe00,def_pct,0%,,,,,
player,201709100sfo,car,BenjKe00,special_teams,0,,,,,
player,201709100sfo,car,BenjKe00,st_pct,0%,,,,,
player,201709100sfo,car,DickEd00,pos,TE,,,,,
player,201709100sfo,car,DickEd00,offense,40,,,,,
player,201709100sfo,car,DickEd00,off_pct,60%,,,,,
player,201709100sfo,car,DickEd00,defense,0,,,,,
player,201709100sfo,car,DickEd00,def_pct,0%,,,,,
player,201709100sfo,car,DickEd00,special_teams,13,,,,,
player,201709100sfo,car,DickEd00,st_pct,65%,,,,,
player,201709100sfo,car,StewJo00,pos,RB,,,,,
player,201709100sfo,car,StewJo00,offense,29,,,,,
player,201709100sfo,car,StewJo00,off_pct,43%,,,,,
player,201709100sfo,car,StewJo00,defense,0,,,,,
player,201709100sfo,car,StewJo00,def_pct,0%,,,,,
player,201709100sfo,car,StewJo00,special_teams,0,,,,,
player,201709100sfo,car,StewJo00,st_pct,0%,,,,,
player,201709100sfo,car,ShepRu00,pos,WR,,,,,
player,201709100sfo,car,ShepRu00,offense,20,,,,,
player,201709100sfo,car,ShepRu00,off_pct,30%,,,,,
player,201709100sfo,car,ShepRu00,defense,0,,,,,
player,201709100sfo,car,ShepRu00,def_pct,0%,,,,,
player,201709100sfo,car,ShepRu00,special_teams,10,,,,,
player,201709100sfo,car,ShepRu00,st_pct,50%,,,,,
player,201709100sfo,car,ByrdDa00,pos,WR,,,,,
player,201709100sfo,car,ByrdDa00,offense,19,,,,,
player,201709100sfo,car,ByrdDa00,off_pct,28%,,,,,
player,201709100sfo,car,ByrdDa00,defense,0,,,,,
player,201709100sfo,car,ByrdDa00,def_pct,0%,,,,,
player,201709100sfo,car,ByrdDa00,special_teams,8,,,,,
player,201709100sfo,car,ByrdDa00,st_pct,40%,,,,,
player,201709100sfo,car,SamuCu00,pos,WR,,,,,
player,201709100sfo,car,SamuCu00,offense,12,,,,,
player,201709100sfo,car,SamuCu00,off_pct,18%,,,,,
player,201709100sfo,car,SamuCu00,defense,0,,,,,
player,201709100sfo,car,SamuCu00,def_pct,0%,,,,,
player,201709100sfo,car,SamuCu00,special_teams,8,,,,,
player,201709100sfo,car,SamuCu00,st_pct,40%,,,,,
player,201709100sfo,car,ManhCh00,pos,TE,,,,,
player,201709100sfo,car,ManhCh00,offense,12,,,,,
player,201709100sfo,car,ManhCh00,off_pct,18%,,,,,
player,201709100sfo,car,ManhCh00,defense,0,,,,,
player,201709100sfo,car,ManhCh00,def_pct,0%,,,,,
player,201709100sfo,car,ManhCh00,special_teams,7,,,,,
player,201709100sfo,car,ManhCh00,st_pct,35%,,,,,
player,201709100sfo,car,WhitFo00,pos,RB,,,,,
player,201709100sfo,car,WhitFo00,offense,1,,,,,
player,201709100sfo,car,WhitFo00,off_pct,1%,,,,,
player,201709100sfo,car,WhitFo00,defense,0,,,,,
player,201709100sfo,car,WhitFo00,def_pct,0%,,,,,
player,201709100sfo,car,WhitFo00,special_teams,13,,,,,
player,201709100sfo,car,WhitFo00,st_pct,65%,,,,,
player,201709100sfo,car,LarsTy00,pos,C,,,,,
player,201709100sfo,car,LarsTy00,offense,1,,,,,
player,201709100sfo,car,LarsTy00,off_pct,1%,,,,,
player,201709100sfo,car,LarsTy00,defense,0,,,,,
player,201709100sfo,car,LarsTy00,def_pct,0%,,,,,
player,201709100sfo,car,LarsTy00,special_teams,7,,,,,
player,201709100sfo,car,LarsTy00,st_pct,35%,,,,,
player,201709100sfo,car,ColeKu99,pos,FS,,,,,
player,201709100sfo,car,ColeKu99,offense,0,,,,,
player,201709100sfo,car,ColeKu99,off_pct,0%,,,,,
player,201709100sfo,car,ColeKu99,defense,57,,,,,
player,201709100sfo,car,ColeKu99,def_pct,100%,,,,,
player,201709100sfo,car,ColeKu99,special_teams,3,,,,,
player,201709100sfo,car,ColeKu99,st_pct,15%,,,,,
player,201709100sfo,car,AdamMi21,pos,SS,,,,,
player,201709100sfo,car,AdamMi21,offense,0,,,,,
player,201709100sfo,car,AdamMi21,off_pct,0%,,,,,
player,201709100sfo,car,AdamMi21,defense,57,,,,,
player,201709100sfo,car,AdamMi21,def_pct,100%,,,,,
player,201709100sfo,car,AdamMi21,special_teams,2,,,,,
player,201709100sfo,car,AdamMi21,st_pct,10%,,,,,
player,201709100sfo,car,KuecLu00,pos,LB,,,,,
player,201709100sfo,car,KuecLu00,offense,0,,,,,
player,201709100sfo,car,KuecLu00,off_pct,0%,,,,,
player,201709100sfo,car,KuecLu00,defense,57,,,,,
player,201709100sfo,car,KuecLu00,def_pct,100%,,,,,
player,201709100sfo,car,KuecLu00,special_teams,2,,,,,
player,201709100sfo,car,KuecLu00,st_pct,10%,,,,,
player,201709100sfo,car,DaviTh20,pos,LB,,,,,
player,201709100sfo,car,DaviTh20,offense,0,,,,,
player,201709100sfo,car,DaviTh20,off_pct,0%,,,,,
player,201709100sfo,car,DaviTh20,defense,57,,,,,
player,201709100sfo,car,DaviTh20,def_pct,100%,,,,,
player,201709100sfo,car,DaviTh20,special_teams,1,,,,,
player,201709100sfo,car,DaviTh20,st_pct,5%,,,,,
player,201709100sfo,car,BradJa00,pos,CB,,,,,
player,201709100sfo,car,BradJa00,offense,0,,,,,
player,201709100sfo,car,BradJa00,off_pct,0%,,,,,
player,201709100sfo,car,BradJa00,defense,56,,,,,
player,201709100sfo,car,BradJa00,def_pct,98%,,,,,
player,201709100sfo,car,BradJa00,special_teams,7,,,,,
player,201709100sfo,car,BradJa00,st_pct,35%,,,,,
player,201709100sfo,car,WorlDa00,pos,CB,,,,,
player,201709100sfo,car,WorlDa00,offense,0,,,,,
player,201709100sfo,car,WorlDa00,off_pct,0%,,,,,
player,201709100sfo,car,WorlDa00,defense,56,,,,,
player,201709100sfo,car,WorlDa00,def_pct,98%,,,,,
player,201709100sfo,car,WorlDa00,special_teams,4,,,,,
player,201709100sfo,car,WorlDa00,st_pct,20%,,,,,
player,201709100sfo,car,ShorKa00,pos,DT,,,,,
player,201709100sfo,car,ShorKa00,offense,0,,,,,
player,201709100sfo,car,ShorKa00,off_pct,0%,,,,,
player,201709100sfo,car,ShorKa00,defense,46,,,,,
player,201709100sfo,car,ShorKa00,def_pct,81%,,,,,
player,201709100sfo,car,ShorKa00,special_teams,2,,,,,
player,201709100sfo,car,ShorKa00,st_pct,10%,,,,,
player,201709100sfo,car,LotuSt00,pos,DT,,,,,
player,201709100sfo,car,LotuSt00,offense,0,,,,,
player,201709100sfo,car,LotuSt00,off_pct,0%,,,,,
player,201709100sfo,car,LotuSt00,defense,43,,,,,
player,201709100sfo,car,LotuSt00,def_pct,75%,,,,,
player,201709100sfo,car,LotuSt00,special_teams,2,,,,,
player,201709100sfo,car,LotuSt00,st_pct,10%,,,,,
player,201709100sfo,car,AddiMa00,pos,DE,,,,,
player,201709100sfo,car,AddiMa00,offense,0,,,,,
player,201709100sfo,car,AddiMa00,off_pct,0%,,,,,
player,201709100sfo,car,AddiMa00,defense,36,,,,,
player,201709100sfo,car,AddiMa00,def_pct,63%,,,,,
player,201709100sfo,car,AddiMa00,special_teams,2,,,,,
player,201709100sfo,car,AddiMa00,st_pct,10%,,,,,
player,201709100sfo,car,MunnCa99,pos,CB,,,,,
player,201709100sfo,car,MunnCa99,offense,0,,,,,
player,201709100sfo,car,MunnCa99,off_pct,0%,,,,,
player,201709100sfo,car,MunnCa99,defense,33,,,,,
player,201709100sfo,car,MunnCa99,def_pct,58%,,,,,
player,201709100sfo,car,MunnCa99,special_teams,1,,,,,
player,201709100sfo,car,MunnCa99,st_pct,5%,,,,,
player,201709100sfo,car,PeppJu99,pos,DE,,,,,
player,201709100sfo,car,PeppJu99,offense,0,,,,,
player,201709100sfo,car,PeppJu99,off_pct,0%,,,,,
player,201709100sfo,car,PeppJu99,defense,27,,,,,
player,201709100sfo,car,PeppJu99,def_pct,47%,,,,,
player,201709100sfo,car,PeppJu99,special_teams,7,,,,,
player,201709100sfo,car,PeppJu99,st_pct,35%,,,,,
player,201709100sfo,car,JohnCh98,pos,DE,,,,,
player,201709100sfo,car,JohnCh98,offense,0,,,,,
player,201709100sfo,car,JohnCh98,off_pct,0%,,,,,
player,201709100sfo,car,JohnCh98,defense,27,,,,,
player,201709100sfo,car,JohnCh98,def_pct,47%,,,,,
player,201709100sfo,car,JohnCh98,special_teams,0,,,,,
player,201709100sfo,car,JohnCh98,st_pct,0%,,,,,
player,201709100sfo,car,ThomSh01,pos,LB,,,,,
player,201709100sfo,car,ThomSh01,offense,0,,,,,
player,201709100sfo,car,ThomSh01,off_pct,0%,,,,,
player,201709100sfo,car,ThomSh01,defense,25,,,,,
player,201709100sfo,car,ThomSh01,def_pct,44%,,,,,
player,201709100sfo,car,ThomSh01,special_teams,5,,,,,
player,201709100sfo,car,ThomSh01,st_pct,25%,,,,,
player,201709100sfo,car,HortWe00,pos,DE,,,,,
player,201709100sfo,car,HortWe00,offense,0,,,,,
player,201709100sfo,car,HortWe00,off_pct,0%,,,,,
player,201709100sfo,car,HortWe00,defense,25,,,,,
player,201709100sfo,car,HortWe00,def_pct,44%,,,,,
player,201709100sfo,car,HortWe00,special_teams,0,,,,,
player,201709100sfo,car,HortWe00,st_pct,0%,,,,,
player,201709100sfo,car,LoveKy00,pos,DT,,,,,
player,201709100sfo,car,LoveKy00,offense,0,,,,,
player,201709100sfo,car,LoveKy00,off_pct,0%,,,,,
player,201709100sfo,car,LoveKy00,defense,15,,,,,
player,201709100sfo,car,LoveKy00,def_pct,26%,,,,,
player,201709100sfo,car,LoveKy00,special_teams,0,,,,,
player,201709100sfo,car,LoveKy00,st_pct,0%,,,,,
player,201709100sfo,car,HallDa01,pos,DE,,,,,
player,201709100sfo,car,HallDa01,offense,0,,,,,
player,201709100sfo,car,HallDa01,off_pct,0%,,,,,
player,201709100sfo,car,HallDa01,defense,9,,,,,
player,201709100sfo,car,HallDa01,def_pct,16%,,,,,
player,201709100sfo,car,HallDa01,special_teams,0,,,,,
player,201709100sfo,car,HallDa01,st_pct,0%,,,,,
player,201709100sfo,car,SeymKe00,pos,CB,,,,,
player,201709100sfo,car,SeymKe00,offense,0,,,,,
player,201709100sfo,car,SeymKe00,off_pct,0%,,,,,
player,201709100sfo,car,SeymKe00,defense,1,,,,,
player,201709100sfo,car,SeymKe00,def_pct,2%,,,,,
player,201709100sfo,car,SeymKe00,special_teams,6,,,,,
player,201709100sfo,car,SeymKe00,st_pct,30%,,,,,
player,201709100sfo,car,CashJe00,pos,LB,,,,,
player,201709100sfo,car,CashJe00,offense,0,,,,,
player,201709100sfo,car,CashJe00,off_pct,0%,,,,,
player,201709100sfo,car,CashJe00,defense,0,,,,,
player,201709100sfo,car,CashJe00,def_pct,0%,,,,,
player,201709100sfo,car,CashJe00,special_teams,13,,,,,
player,201709100sfo,car,CashJe00,st_pct,65%,,,,,
player,201709100sfo,car,JacoBe00,pos,LB,,,,,
player,201709100sfo,car,JacoBe00,offense,0,,,,,
player,201709100sfo,car,JacoBe00,off_pct,0%,,,,,
player,201709100sfo,car,JacoBe00,defense,0,,,,,
player,201709100sfo,car,JacoBe00,def_pct,0%,,,,,
player,201709100sfo,car,JacoBe00,special_teams,13,,,,,
player,201709100sfo,car,JacoBe00,st_pct,65%,,,,,
player,201709100sfo,car,JoneCo01,pos,FS,,,,,
player,201709100sfo,car,JoneCo01,offense,0,,,,,
player,201709100sfo,car,JoneCo01,off_pct,0%,,,,,
player,201709100sfo,car,JoneCo01,defense,0,,,,,
player,201709100sfo,car,JoneCo01,def_pct,0%,,,,,
player,201709100sfo,car,JoneCo01,special_teams,13,,,,,
player,201709100sfo,car,JoneCo01,st_pct,65%,,,,,
player,201709100sfo,car,MayoDa00,pos,LB,,,,,
player,201709100sfo,car,MayoDa00,offense,0,,,,,
player,201709100sfo,car,MayoDa00,off_pct,0%,,,,,
player,201709100sfo,car,MayoDa00,defense,0,,,,,
player,201709100sfo,car,MayoDa00,def_pct,0%,,,,,
player,201709100sfo,car,MayoDa00,special_teams,13,,,,,
player,201709100sfo,car,MayoDa00,st_pct,65%,,,,,
player,201709100sfo,car,GanoGr44,pos,K,,,,,
player,201709100sfo,car,GanoGr44,offense,0,,,,,
player,201709100sfo,car,GanoGr44,off_pct,0%,,,,,
player,201709100sfo,car,GanoGr44,defense,0,,,,,
player,201709100sfo,car,GanoGr44,def_pct,0%,,,,,
player,201709100sfo,car,GanoGr44,special_teams,10,,,,,
player,201709100sfo,car,GanoGr44,st_pct,50%,,,,,
player,201709100sfo,car,JansJ.00,pos,LS,,,,,
player,201709100sfo,car,JansJ.00,offense,0,,,,,
player,201709100sfo,car,JansJ.00,off_pct,0%,,,,,
player,201709100sfo,car,JansJ.00,defense,0,,,,,
player,201709100sfo,car,JansJ.00,def_pct,0%,,,,,
player,201709100sfo,car,JansJ.00,special_teams,8,,,,,
player,201709100sfo,car,JansJ.00,st_pct,40%,,,,,
player,201709100sfo,car,PalaMi00,pos,P,,,,,
player,201709100sfo,car,PalaMi00,offense,0,,,,,
player,201709100sfo,car,PalaMi00,off_pct,0%,,,,,
player,201709100sfo,car,PalaMi00,defense,0,,,,,
player,201709100sfo,car,PalaMi00,def_pct,0%,,,,,
player,201709100sfo,car,PalaMi00,special_teams,8,,,,,
player,201709100sfo,car,PalaMi00,st_pct,40%,,,,,
player,201709100sfo,car,SilaAm00,pos,T,,,,,
player,201709100sfo,car,SilaAm00,offense,0,,,,,
player,201709100sfo,car,SilaAm00,off_pct,0%,,,,,
player,201709100sfo,car,SilaAm00,defense,0,,,,,
player,201709100sfo,car,SilaAm00,def_pct,0%,,,,,
player,201709100sfo,car,SilaAm00,special_teams,5,,,,,
player,201709100sfo,car,SilaAm00,st_pct,25%,,,,,
player,201709100sfo,car,MotoTa00,pos,T,,,,,
player,201709100sfo,car,MotoTa00,offense,0,,,,,
player,201709100sfo,car,MotoTa00,off_pct,0%,,,,,
player,201709100sfo,car,MotoTa00,defense,0,,,,,
player,201709100sfo,car,MotoTa00,def_pct,0%,,,,,
player,201709100sfo,car,MotoTa00,special_teams,5,,,,,
player,201709100sfo,car,MotoTa00,st_pct,25%,,,,,
player,201709100sfo,car,CoxxDe00,pos,SS,,,,,
player,201709100sfo,car,CoxxDe00,offense,0,,,,,
player,201709100sfo,car,CoxxDe00,off_pct,0%,,,,,
player,201709100sfo,car,CoxxDe00,defense,0,,,,,
player,201709100sfo,car,CoxxDe00,def_pct,0%,,,,,
player,201709100sfo,car,CoxxDe00,special_teams,3,,,,,
player,201709100sfo,car,CoxxDe00,st_pct,15%,,,,,
