game,2017,9,20171105,201711050nyg,ram,"Los Angeles Rams",51,nyg,"New York Giants",17
player,201711050nyg,ram,EbukSa00,pos,LB,,,,,
player,201711050nyg,ram,EbukSa00,offense,0,,,,,
player,201711050nyg,ram,EbukSa00,off_pct,0%,,,,,
player,201711050nyg,ram,EbukSa00,defense,20,,,,,
player,201711050nyg,ram,EbukSa00,def_pct,29%,,,,,
player,201711050nyg,ram,EbukSa00,special_teams,21,,,,,
player,201711050nyg,ram,EbukSa00,st_pct,62%,,,,,
player,201711050nyg,ram,WalkTy00,pos,DT,,,,,
player,201711050nyg,ram,WalkTy00,offense,0,,,,,
player,201711050nyg,ram,WalkTy00,off_pct,0%,,,,,
player,201711050nyg,ram,WalkTy00,defense,17,,,,,
player,201711050nyg,ram,WalkTy00,def_pct,25%,,,,,
player,201711050nyg,ram,WalkTy00,special_teams,4,,,,,
player,201711050nyg,ram,WalkTy00,st_pct,12%,,,,,
player,201711050nyg,ram,CounBl00,pos,SS,,,,,
player,201711050nyg,ram,CounBl00,offense,0,,,,,
player,201711050nyg,ram,CounBl00,off_pct,0%,,,,,
player,201711050nyg,ram,CounBl00,defense,12,,,,,
player,201711050nyg,ram,CounBl00,def_pct,18%,,,,,
player,201711050nyg,ram,CounBl00,special_teams,24,,,,,
player,201711050nyg,ram,CounBl00,st_pct,71%,,,,,
player,201711050nyg,ram,LittCo01,pos,LB,,,,,
player,201711050nyg,ram,LittCo01,offense,0,,,,,
player,201711050nyg,ram,LittCo01,off_pct,0%,,,,,
player,201711050nyg,ram,LittCo01,defense,10,,,,,
player,201711050nyg,ram,LittCo01,def_pct,15%,,,,,
player,201711050nyg,ram,LittCo01,special_teams,25,,,,,
player,201711050nyg,ram,LittCo01,st_pct,74%,,,,,
player,201711050nyg,ram,ChriMa00,pos,SS,,,,,
player,201711050nyg,ram,ChriMa00,offense,0,,,,,
player,201711050nyg,ram,ChriMa00,off_pct,0%,,,,,
player,201711050nyg,ram,ChriMa00,defense,10,,,,,
player,201711050nyg,ram,ChriMa00,def_pct,15%,,,,,
player,201711050nyg,ram,ChriMa00,special_teams,25,,,,,
player,201711050nyg,ram,ChriMa00,st_pct,74%,,,,,
player,201711050nyg,ram,HageBr00,pos,LB,,,,,
player,201711050nyg,ram,HageBr00,offense,0,,,,,
player,201711050nyg,ram,HageBr00,off_pct,0%,,,,,
player,201711050nyg,ram,HageBr00,defense,10,,,,,
player,201711050nyg,ram,HageBr00,def_pct,15%,,,,,
player,201711050nyg,ram,HageBr00,special_teams,21,,,,,
player,201711050nyg,ram,HageBr00,st_pct,62%,,,,,
player,201711050nyg,ram,HillTr01,pos,CB,,,,,
player,201711050nyg,ram,HillTr01,offense,0,,,,,
player,201711050nyg,ram,HillTr01,off_pct,0%,,,,,
player,201711050nyg,ram,HillTr01,defense,10,,,,,
player,201711050nyg,ram,HillTr01,def_pct,15%,,,,,
player,201711050nyg,ram,HillTr01,special_teams,15,,,,,
player,201711050nyg,ram,HillTr01,st_pct,44%,,,,,
player,201711050nyg,ram,HatfDo00,pos,CB,,,,,
player,201711050nyg,ram,HatfDo00,offense,0,,,,,
player,201711050nyg,ram,HatfDo00,off_pct,0%,,,,,
player,201711050nyg,ram,HatfDo00,defense,8,,,,,
player,201711050nyg,ram,HatfDo00,def_pct,12%,,,,,
player,201711050nyg,ram,HatfDo00,special_teams,22,,,,,
player,201711050nyg,ram,HatfDo00,st_pct,65%,,,,,
player,201711050nyg,ram,ZuerGr00,pos,K,,,,,
player,201711050nyg,ram,ZuerGr00,offense,0,,,,,
player,201711050nyg,ram,ZuerGr00,off_pct,0%,,,,,
player,201711050nyg,ram,ZuerGr00,defense,0,,,,,
player,201711050nyg,ram,ZuerGr00,def_pct,0%,,,,,
player,201711050nyg,ram,ZuerGr00,special_teams,19,,,,,
player,201711050nyg,ram,ZuerGr00,st_pct,56%,,,,,
player,201711050nyg,ram,McQuJa00,pos,LS,,,,,
player,201711050nyg,ram,McQuJa00,offense,0,,,,,
player,201711050nyg,ram,McQuJa00,off_pct,0%,,,,,
player,201711050nyg,ram,McQuJa00,defense,0,,,,,
player,201711050nyg,ram,McQuJa00,def_pct,0%,,,,,
player,201711050nyg,ram,McQuJa00,special_teams,11,,,,,
player,201711050nyg,ram,McQuJa00,st_pct,32%,,,,,
player,201711050nyg,ram,HekkJo00,pos,P,,,,,
player,201711050nyg,ram,HekkJo00,offense,0,,,,,
player,201711050nyg,ram,HekkJo00,off_pct,0%,,,,,
player,201711050nyg,ram,HekkJo00,defense,0,,,,,
player,201711050nyg,ram,HekkJo00,def_pct,0%,,,,,
player,201711050nyg,ram,HekkJo00,special_teams,11,,,,,
player,201711050nyg,ram,HekkJo00,st_pct,32%,,,,,
