game,2017,8,20171029,201710290phi,sfo,"San Francisco 49ers",10,phi,"Philadelphia Eagles",33
player,201710290phi,phi,CoxxFl00,qb_hits,2,,,,,
player,201710290phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201710290phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201710290phi,phi,GrahBr99,def_int,0,,,,,
player,201710290phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201710290phi,phi,GrahBr99,def_int_td,0,,,,,
player,201710290phi,phi,GrahBr99,def_int_long,0,,,,,
player,201710290phi,phi,GrahBr99,pass_defended,0,,,,,
player,201710290phi,phi,GrahBr99,sacks,1.0,,,,,
player,201710290phi,phi,GrahBr99,tackles_combined,2,,,,,
player,201710290phi,phi,GrahBr99,tackles_solo,1,,,,,
player,201710290phi,phi,GrahBr99,tackles_assists,1,,,,,
player,201710290phi,phi,GrahBr99,tackles_loss,1,,,,,
player,201710290phi,phi,GrahBr99,qb_hits,1,,,,,
player,201710290phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201710290phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201710290phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201710290phi,phi,BradNi00,def_int,0,,,,,
player,201710290phi,phi,BradNi00,def_int_yds,0,,,,,
player,201710290phi,phi,BradNi00,def_int_td,0,,,,,
player,201710290phi,phi,BradNi00,def_int_long,0,,,,,
player,201710290phi,phi,BradNi00,pass_defended,1,,,,,
player,201710290phi,phi,BradNi00,sacks,0.0,,,,,
player,201710290phi,phi,BradNi00,tackles_combined,5,,,,,
player,201710290phi,phi,BradNi00,tackles_solo,3,,,,,
player,201710290phi,phi,BradNi00,tackles_assists,2,,,,,
player,201710290phi,phi,BradNi00,tackles_loss,0,,,,,
player,201710290phi,phi,BradNi00,qb_hits,0,,,,,
player,201710290phi,phi,BradNi00,fumbles_rec,0,,,,,
player,201710290phi,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,BradNi00,fumbles_forced,0,,,,,
player,201710290phi,phi,JenkMa99,def_int,0,,,,,
player,201710290phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201710290phi,phi,JenkMa99,def_int_td,0,,,,,
player,201710290phi,phi,JenkMa99,def_int_long,0,,,,,
player,201710290phi,phi,JenkMa99,pass_defended,1,,,,,
player,201710290phi,phi,JenkMa99,sacks,0.0,,,,,
player,201710290phi,phi,JenkMa99,tackles_combined,5,,,,,
player,201710290phi,phi,JenkMa99,tackles_solo,5,,,,,
player,201710290phi,phi,JenkMa99,tackles_assists,0,,,,,
player,201710290phi,phi,JenkMa99,tackles_loss,0,,,,,
player,201710290phi,phi,JenkMa99,qb_hits,0,,,,,
player,201710290phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201710290phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201710290phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201710290phi,phi,WalkJo01,def_int,0,,,,,
player,201710290phi,phi,WalkJo01,def_int_yds,0,,,,,
player,201710290phi,phi,WalkJo01,def_int_td,0,,,,,
player,201710290phi,phi,WalkJo01,def_int_long,0,,,,,
player,201710290phi,phi,WalkJo01,pass_defended,1,,,,,
player,201710290phi,phi,WalkJo01,sacks,0.0,,,,,
player,201710290phi,phi,WalkJo01,tackles_combined,3,,,,,
player,201710290phi,phi,WalkJo01,tackles_solo,2,,,,,
player,201710290phi,phi,WalkJo01,tackles_assists,1,,,,,
player,201710290phi,phi,WalkJo01,tackles_loss,0,,,,,
player,201710290phi,phi,WalkJo01,qb_hits,0,,,,,
player,201710290phi,phi,WalkJo01,fumbles_rec,0,,,,,
player,201710290phi,phi,WalkJo01,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,WalkJo01,fumbles_rec_td,0,,,,,
player,201710290phi,phi,WalkJo01,fumbles_forced,0,,,,,
player,201710290phi,phi,BarnDe01,def_int,0,,,,,
player,201710290phi,phi,BarnDe01,def_int_yds,0,,,,,
player,201710290phi,phi,BarnDe01,def_int_td,0,,,,,
player,201710290phi,phi,BarnDe01,def_int_long,0,,,,,
player,201710290phi,phi,BarnDe01,pass_defended,0,,,,,
player,201710290phi,phi,BarnDe01,sacks,0.0,,,,,
player,201710290phi,phi,BarnDe01,tackles_combined,2,,,,,
player,201710290phi,phi,BarnDe01,tackles_solo,2,,,,,
player,201710290phi,phi,BarnDe01,tackles_assists,0,,,,,
player,201710290phi,phi,BarnDe01,tackles_loss,1,,,,,
player,201710290phi,phi,BarnDe01,qb_hits,2,,,,,
player,201710290phi,phi,BarnDe01,fumbles_rec,0,,,,,
player,201710290phi,phi,BarnDe01,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,BarnDe01,fumbles_rec_td,0,,,,,
player,201710290phi,phi,BarnDe01,fumbles_forced,0,,,,,
player,201710290phi,phi,JernTi00,def_int,0,,,,,
player,201710290phi,phi,JernTi00,def_int_yds,0,,,,,
player,201710290phi,phi,JernTi00,def_int_td,0,,,,,
player,201710290phi,phi,JernTi00,def_int_long,0,,,,,
player,201710290phi,phi,JernTi00,pass_defended,0,,,,,
player,201710290phi,phi,JernTi00,sacks,0.0,,,,,
player,201710290phi,phi,JernTi00,tackles_combined,2,,,,,
player,201710290phi,phi,JernTi00,tackles_solo,2,,,,,
player,201710290phi,phi,JernTi00,tackles_assists,0,,,,,
player,201710290phi,phi,JernTi00,tackles_loss,1,,,,,
player,201710290phi,phi,JernTi00,qb_hits,1,,,,,
player,201710290phi,phi,JernTi00,fumbles_rec,0,,,,,
player,201710290phi,phi,JernTi00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,JernTi00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,JernTi00,fumbles_forced,0,,,,,
player,201710290phi,phi,RobiPa99,def_int,0,,,,,
player,201710290phi,phi,RobiPa99,def_int_yds,0,,,,,
player,201710290phi,phi,RobiPa99,def_int_td,0,,,,,
player,201710290phi,phi,RobiPa99,def_int_long,0,,,,,
player,201710290phi,phi,RobiPa99,pass_defended,1,,,,,
player,201710290phi,phi,RobiPa99,sacks,0.0,,,,,
player,201710290phi,phi,RobiPa99,tackles_combined,2,,,,,
player,201710290phi,phi,RobiPa99,tackles_solo,2,,,,,
player,201710290phi,phi,RobiPa99,tackles_assists,0,,,,,
player,201710290phi,phi,RobiPa99,tackles_loss,1,,,,,
player,201710290phi,phi,RobiPa99,qb_hits,0,,,,,
player,201710290phi,phi,RobiPa99,fumbles_rec,0,,,,,
player,201710290phi,phi,RobiPa99,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,RobiPa99,fumbles_rec_td,0,,,,,
player,201710290phi,phi,RobiPa99,fumbles_forced,0,,,,,
player,201710290phi,phi,VaeaDe01,def_int,0,,,,,
player,201710290phi,phi,VaeaDe01,def_int_yds,0,,,,,
player,201710290phi,phi,VaeaDe01,def_int_td,0,,,,,
player,201710290phi,phi,VaeaDe01,def_int_long,0,,,,,
player,201710290phi,phi,VaeaDe01,pass_defended,0,,,,,
player,201710290phi,phi,VaeaDe01,sacks,0.0,,,,,
player,201710290phi,phi,VaeaDe01,tackles_combined,2,,,,,
player,201710290phi,phi,VaeaDe01,tackles_solo,2,,,,,
player,201710290phi,phi,VaeaDe01,tackles_assists,0,,,,,
player,201710290phi,phi,VaeaDe01,tackles_loss,0,,,,,
player,201710290phi,phi,VaeaDe01,qb_hits,0,,,,,
player,201710290phi,phi,VaeaDe01,fumbles_rec,0,,,,,
player,201710290phi,phi,VaeaDe01,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,VaeaDe01,fumbles_rec_td,0,,,,,
player,201710290phi,phi,VaeaDe01,fumbles_forced,0,,,,,
player,201710290phi,phi,GoodNa00,def_int,0,,,,,
player,201710290phi,phi,GoodNa00,def_int_yds,0,,,,,
player,201710290phi,phi,GoodNa00,def_int_td,0,,,,,
player,201710290phi,phi,GoodNa00,def_int_long,0,,,,,
player,201710290phi,phi,GoodNa00,pass_defended,0,,,,,
player,201710290phi,phi,GoodNa00,sacks,0.0,,,,,
player,201710290phi,phi,GoodNa00,tackles_combined,1,,,,,
player,201710290phi,phi,GoodNa00,tackles_solo,1,,,,,
player,201710290phi,phi,GoodNa00,tackles_assists,0,,,,,
player,201710290phi,phi,GoodNa00,tackles_loss,0,,,,,
player,201710290phi,phi,GoodNa00,qb_hits,0,,,,,
player,201710290phi,phi,GoodNa00,fumbles_rec,0,,,,,
player,201710290phi,phi,GoodNa00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,GoodNa00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,GoodNa00,fumbles_forced,0,,,,,
player,201710290phi,phi,GrahCo99,def_int,0,,,,,
player,201710290phi,phi,GrahCo99,def_int_yds,0,,,,,
player,201710290phi,phi,GrahCo99,def_int_td,0,,,,,
player,201710290phi,phi,GrahCo99,def_int_long,0,,,,,
player,201710290phi,phi,GrahCo99,pass_defended,0,,,,,
player,201710290phi,phi,GrahCo99,sacks,0.0,,,,,
player,201710290phi,phi,GrahCo99,tackles_combined,1,,,,,
player,201710290phi,phi,GrahCo99,tackles_solo,1,,,,,
player,201710290phi,phi,GrahCo99,tackles_assists,0,,,,,
player,201710290phi,phi,GrahCo99,tackles_loss,0,,,,,
player,201710290phi,phi,GrahCo99,qb_hits,0,,,,,
player,201710290phi,phi,GrahCo99,fumbles_rec,0,,,,,
player,201710290phi,phi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,GrahCo99,fumbles_rec_td,0,,,,,
player,201710290phi,phi,GrahCo99,fumbles_forced,0,,,,,
player,201710290phi,phi,HollMa00,def_int,0,,,,,
player,201710290phi,phi,HollMa00,def_int_yds,0,,,,,
player,201710290phi,phi,HollMa00,def_int_td,0,,,,,
player,201710290phi,phi,HollMa00,def_int_long,0,,,,,
player,201710290phi,phi,HollMa00,pass_defended,0,,,,,
player,201710290phi,phi,HollMa00,sacks,0.0,,,,,
player,201710290phi,phi,HollMa00,tackles_combined,1,,,,,
player,201710290phi,phi,HollMa00,tackles_solo,1,,,,,
player,201710290phi,phi,HollMa00,tackles_assists,0,,,,,
player,201710290phi,phi,HollMa00,tackles_loss,0,,,,,
player,201710290phi,phi,HollMa00,qb_hits,0,,,,,
player,201710290phi,phi,HollMa00,fumbles_rec,0,,,,,
player,201710290phi,phi,HollMa00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,HollMa00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,HollMa00,fumbles_forced,0,,,,,
player,201710290phi,phi,McDoDe00,def_int,0,,,,,
player,201710290phi,phi,McDoDe00,def_int_yds,0,,,,,
player,201710290phi,phi,McDoDe00,def_int_td,0,,,,,
player,201710290phi,phi,McDoDe00,def_int_long,0,,,,,
player,201710290phi,phi,McDoDe00,pass_defended,0,,,,,
player,201710290phi,phi,McDoDe00,sacks,0.0,,,,,
player,201710290phi,phi,McDoDe00,tackles_combined,1,,,,,
player,201710290phi,phi,McDoDe00,tackles_solo,1,,,,,
player,201710290phi,phi,McDoDe00,tackles_assists,0,,,,,
player,201710290phi,phi,McDoDe00,tackles_loss,0,,,,,
player,201710290phi,phi,McDoDe00,qb_hits,0,,,,,
player,201710290phi,phi,McDoDe00,fumbles_rec,0,,,,,
player,201710290phi,phi,McDoDe00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,McDoDe00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,McDoDe00,fumbles_forced,0,,,,,
player,201710290phi,phi,WatkJa01,def_int,0,,,,,
player,201710290phi,phi,WatkJa01,def_int_yds,0,,,,,
player,201710290phi,phi,WatkJa01,def_int_td,0,,,,,
player,201710290phi,phi,WatkJa01,def_int_long,0,,,,,
player,201710290phi,phi,WatkJa01,pass_defended,0,,,,,
player,201710290phi,phi,WatkJa01,sacks,0.0,,,,,
player,201710290phi,phi,WatkJa01,tackles_combined,1,,,,,
player,201710290phi,phi,WatkJa01,tackles_solo,1,,,,,
player,201710290phi,phi,WatkJa01,tackles_assists,0,,,,,
player,201710290phi,phi,WatkJa01,tackles_loss,0,,,,,
player,201710290phi,phi,WatkJa01,qb_hits,0,,,,,
player,201710290phi,phi,WatkJa01,fumbles_rec,0,,,,,
player,201710290phi,phi,WatkJa01,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,WatkJa01,fumbles_rec_td,0,,,,,
player,201710290phi,phi,WatkJa01,fumbles_forced,0,,,,,
player,201710290phi,phi,DougRa00,def_int,0,,,,,
player,201710290phi,phi,DougRa00,def_int_yds,0,,,,,
player,201710290phi,phi,DougRa00,def_int_td,0,,,,,
player,201710290phi,phi,DougRa00,def_int_long,0,,,,,
player,201710290phi,phi,DougRa00,pass_defended,1,,,,,
player,201710290phi,phi,DougRa00,sacks,0.0,,,,,
player,201710290phi,phi,DougRa00,tackles_combined,0,,,,,
player,201710290phi,phi,DougRa00,tackles_solo,0,,,,,
player,201710290phi,phi,DougRa00,tackles_assists,0,,,,,
player,201710290phi,phi,DougRa00,tackles_loss,0,,,,,
player,201710290phi,phi,DougRa00,qb_hits,0,,,,,
player,201710290phi,phi,DougRa00,fumbles_rec,0,,,,,
player,201710290phi,phi,DougRa00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,DougRa00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,DougRa00,fumbles_forced,0,,,,,
player,201710290phi,phi,JeffAl00,def_int,0,,,,,
player,201710290phi,phi,JeffAl00,def_int_yds,0,,,,,
player,201710290phi,phi,JeffAl00,def_int_td,0,,,,,
player,201710290phi,phi,JeffAl00,def_int_long,0,,,,,
player,201710290phi,phi,JeffAl00,pass_defended,1,,,,,
player,201710290phi,phi,JeffAl00,sacks,0.0,,,,,
player,201710290phi,phi,JeffAl00,tackles_combined,0,,,,,
player,201710290phi,phi,JeffAl00,tackles_solo,0,,,,,
player,201710290phi,phi,JeffAl00,tackles_assists,0,,,,,
player,201710290phi,phi,JeffAl00,tackles_loss,0,,,,,
player,201710290phi,phi,JeffAl00,qb_hits,0,,,,,
player,201710290phi,phi,JeffAl00,fumbles_rec,0,,,,,
player,201710290phi,phi,JeffAl00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,JeffAl00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,JeffAl00,fumbles_forced,0,,,,,
player,201710290phi,phi,LongCh99,def_int,0,,,,,
player,201710290phi,phi,LongCh99,def_int_yds,0,,,,,
player,201710290phi,phi,LongCh99,def_int_td,0,,,,,
player,201710290phi,phi,LongCh99,def_int_long,0,,,,,
player,201710290phi,phi,LongCh99,pass_defended,0,,,,,
player,201710290phi,phi,LongCh99,sacks,0.0,,,,,
player,201710290phi,phi,LongCh99,tackles_combined,0,,,,,
player,201710290phi,phi,LongCh99,tackles_solo,0,,,,,
player,201710290phi,phi,LongCh99,tackles_assists,0,,,,,
player,201710290phi,phi,LongCh99,tackles_loss,0,,,,,
player,201710290phi,phi,LongCh99,qb_hits,1,,,,,
player,201710290phi,phi,LongCh99,fumbles_rec,0,,,,,
player,201710290phi,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201710290phi,phi,LongCh99,fumbles_forced,0,,,,,
player,201710290phi,sfo,TaylTr02,kick_ret,0,,,,,
player,201710290phi,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201710290phi,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201710290phi,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201710290phi,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201710290phi,sfo,TaylTr02,punt_ret,2,,,,,
player,201710290phi,sfo,TaylTr02,punt_ret_yds,9,,,,,
player,201710290phi,sfo,TaylTr02,punt_ret_yds_per_ret,4.5,,,,,
player,201710290phi,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201710290phi,sfo,TaylTr02,punt_ret_long,7,,,,,
player,201710290phi,phi,BarnKe00,kick_ret,0,,,,,
player,201710290phi,phi,BarnKe00,kick_ret_yds,0,,,,,
player,201710290phi,phi,BarnKe00,kick_ret_yds_per_ret,,,,,,
player,201710290phi,phi,BarnKe00,kick_ret_td,0,,,,,
player,201710290phi,phi,BarnKe00,kick_ret_long,0,,,,,
player,201710290phi,phi,BarnKe00,punt_ret,2,,,,,
player,201710290phi,phi,BarnKe00,punt_ret_yds,14,,,,,
player,201710290phi,phi,BarnKe00,punt_ret_yds_per_ret,7.0,,,,,
player,201710290phi,phi,BarnKe00,punt_ret_td,0,,,,,
player,201710290phi,phi,BarnKe00,punt_ret_long,10,,,,,
player,201710290phi,sfo,gouldrob01,xpm,1,,,,,
player,201710290phi,sfo,gouldrob01,xpa,1,,,,,
player,201710290phi,sfo,gouldrob01,fgm,1,,,,,
player,201710290phi,sfo,gouldrob01,fga,2,,,,,
player,201710290phi,sfo,gouldrob01,punt,0,,,,,
player,201710290phi,sfo,gouldrob01,punt_yds,0,,,,,
player,201710290phi,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201710290phi,sfo,gouldrob01,punt_long,0,,,,,
player,201710290phi,sfo,PiniBr00,xpm,,,,,,
player,201710290phi,sfo,PiniBr00,xpa,,,,,,
player,201710290phi,sfo,PiniBr00,fgm,,,,,,
player,201710290phi,sfo,PiniBr00,fga,,,,,,
player,201710290phi,sfo,PiniBr00,punt,8,,,,,
player,201710290phi,sfo,PiniBr00,punt_yds,364,,,,,
player,201710290phi,sfo,PiniBr00,punt_yds_per_punt,45.5,,,,,
player,201710290phi,sfo,PiniBr00,punt_long,57,,,,,
player,201710290phi,phi,ElliJa03,xpm,1,,,,,
player,201710290phi,phi,ElliJa03,xpa,3,,,,,
player,201710290phi,phi,ElliJa03,fgm,2,,,,,
player,201710290phi,phi,ElliJa03,fga,2,,,,,
player,201710290phi,phi,ElliJa03,punt,0,,,,,
player,201710290phi,phi,ElliJa03,punt_yds,0,,,,,
player,201710290phi,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201710290phi,phi,ElliJa03,punt_long,0,,,,,
player,201710290phi,phi,JoneDo21,xpm,,,,,,
player,201710290phi,phi,JoneDo21,xpa,,,,,,
player,201710290phi,phi,JoneDo21,fgm,,,,,,
player,201710290phi,phi,JoneDo21,fga,,,,,,
player,201710290phi,phi,JoneDo21,punt,6,,,,,
player,201710290phi,phi,JoneDo21,punt_yds,275,,,,,
player,201710290phi,phi,JoneDo21,punt_yds_per_punt,45.8,,,,,
player,201710290phi,phi,JoneDo21,punt_long,50,,,,,
player,201710290phi,phi,VaitHa00,pos,T,,,,,
player,201710290phi,phi,VaitHa00,offense,70,,,,,
player,201710290phi,phi,VaitHa00,off_pct,100%,,,,,
player,201710290phi,phi,VaitHa00,defense,0,,,,,
player,201710290phi,phi,VaitHa00,def_pct,0%,,,,,
player,201710290phi,phi,VaitHa00,special_teams,5,,,,,
player,201710290phi,phi,VaitHa00,st_pct,16%,,,,,
player,201710290phi,phi,BrooBr00,pos,G,,,,,
player,201710290phi,phi,BrooBr00,offense,70,,,,,
player,201710290phi,phi,BrooBr00,off_pct,100%,,,,,
player,201710290phi,phi,BrooBr00,defense,0,,,,,
player,201710290phi,phi,BrooBr00,def_pct,0%,,,,,
player,201710290phi,phi,BrooBr00,special_teams,5,,,,,
player,201710290phi,phi,BrooBr00,st_pct,16%,,,,,
player,201710290phi,phi,JohnLa01,pos,T,,,,,
player,201710290phi,phi,JohnLa01,offense,70,,,,,
player,201710290phi,phi,JohnLa01,off_pct,100%,,,,,
player,201710290phi,phi,JohnLa01,defense,0,,,,,
player,201710290phi,phi,JohnLa01,def_pct,0%,,,,,
player,201710290phi,phi,JohnLa01,special_teams,5,,,,,
player,201710290phi,phi,JohnLa01,st_pct,16%,,,,,
player,201710290phi,phi,WisnSt01,pos,C,,,,,
player,201710290phi,phi,WisnSt01,offense,69,,,,,
player,201710290phi,phi,WisnSt01,off_pct,99%,,,,,
player,201710290phi,phi,WisnSt01,defense,0,,,,,
player,201710290phi,phi,WisnSt01,def_pct,0%,,,,,
player,201710290phi,phi,WisnSt01,special_teams,5,,,,,
player,201710290phi,phi,WisnSt01,st_pct,16%,,,,,
player,201710290phi,phi,ErtzZa00,pos,TE,,,,,
player,201710290phi,phi,ErtzZa00,offense,64,,,,,
player,201710290phi,phi,ErtzZa00,off_pct,91%,,,,,
player,201710290phi,phi,ErtzZa00,defense,0,,,,,
player,201710290phi,phi,ErtzZa00,def_pct,0%,,,,,
player,201710290phi,phi,ErtzZa00,special_teams,8,,,,,
player,201710290phi,phi,ErtzZa00,st_pct,25%,,,,,
player,201710290phi,phi,WentCa00,pos,QB,,,,,
player,201710290phi,phi,WentCa00,offense,61,,,,,
player,201710290phi,phi,WentCa00,off_pct,87%,,,,,
player,201710290phi,phi,WentCa00,defense,0,,,,,
player,201710290phi,phi,WentCa00,def_pct,0%,,,,,
player,201710290phi,phi,WentCa00,special_teams,0,,,,,
player,201710290phi,phi,WentCa00,st_pct,0%,,,,,
player,201710290phi,phi,KelcJa00,pos,C,,,,,
player,201710290phi,phi,KelcJa00,offense,61,,,,,
player,201710290phi,phi,KelcJa00,off_pct,87%,,,,,
player,201710290phi,phi,KelcJa00,defense,0,,,,,
player,201710290phi,phi,KelcJa00,def_pct,0%,,,,,
player,201710290phi,phi,KelcJa00,special_teams,0,,,,,
player,201710290phi,phi,KelcJa00,st_pct,0%,,,,,
player,201710290phi,phi,JeffAl00,pos,WR,,,,,
player,201710290phi,phi,JeffAl00,offense,48,,,,,
player,201710290phi,phi,JeffAl00,off_pct,69%,,,,,
player,201710290phi,phi,JeffAl00,defense,1,,,,,
player,201710290phi,phi,JeffAl00,def_pct,2%,,,,,
player,201710290phi,phi,JeffAl00,special_teams,0,,,,,
player,201710290phi,phi,JeffAl00,st_pct,0%,,,,,
player,201710290phi,phi,AghoNe00,pos,WR,,,,,
player,201710290phi,phi,AghoNe00,offense,36,,,,,
player,201710290phi,phi,AghoNe00,off_pct,51%,,,,,
player,201710290phi,phi,AghoNe00,defense,0,,,,,
player,201710290phi,phi,AghoNe00,def_pct,0%,,,,,
player,201710290phi,phi,AghoNe00,special_teams,0,,,,,
player,201710290phi,phi,AghoNe00,st_pct,0%,,,,,
player,201710290phi,phi,BlouLe00,pos,RB,,,,,
player,201710290phi,phi,BlouLe00,offense,35,,,,,
player,201710290phi,phi,BlouLe00,off_pct,50%,,,,,
player,201710290phi,phi,BlouLe00,defense,0,,,,,
player,201710290phi,phi,BlouLe00,def_pct,0%,,,,,
player,201710290phi,phi,BlouLe00,special_teams,0,,,,,
player,201710290phi,phi,BlouLe00,st_pct,0%,,,,,
player,201710290phi,phi,SmitTo02,pos,WR,,,,,
player,201710290phi,phi,SmitTo02,offense,32,,,,,
player,201710290phi,phi,SmitTo02,off_pct,46%,,,,,
player,201710290phi,phi,SmitTo02,defense,0,,,,,
player,201710290phi,phi,SmitTo02,def_pct,0%,,,,,
player,201710290phi,phi,SmitTo02,special_teams,0,,,,,
player,201710290phi,phi,SmitTo02,st_pct,0%,,,,,
player,201710290phi,phi,CeleBr00,pos,TE,,,,,
player,201710290phi,phi,CeleBr00,offense,30,,,,,
player,201710290phi,phi,CeleBr00,off_pct,43%,,,,,
player,201710290phi,phi,CeleBr00,defense,0,,,,,
player,201710290phi,phi,CeleBr00,def_pct,0%,,,,,
player,201710290phi,phi,CeleBr00,special_teams,8,,,,,
player,201710290phi,phi,CeleBr00,st_pct,25%,,,,,
player,201710290phi,phi,BurtTr01,pos,TE,,,,,
player,201710290phi,phi,BurtTr01,offense,21,,,,,
player,201710290phi,phi,BurtTr01,off_pct,30%,,,,,
player,201710290phi,phi,BurtTr01,defense,0,,,,,
player,201710290phi,phi,BurtTr01,def_pct,0%,,,,,
player,201710290phi,phi,BurtTr01,special_teams,24,,,,,
player,201710290phi,phi,BurtTr01,st_pct,75%,,,,,
player,201710290phi,phi,JohnMa07,pos,WR,,,,,
player,201710290phi,phi,JohnMa07,offense,21,,,,,
player,201710290phi,phi,JohnMa07,off_pct,30%,,,,,
player,201710290phi,phi,JohnMa07,defense,0,,,,,
player,201710290phi,phi,JohnMa07,def_pct,0%,,,,,
player,201710290phi,phi,JohnMa07,special_teams,8,,,,,
player,201710290phi,phi,JohnMa07,st_pct,25%,,,,,
player,201710290phi,phi,ClemCo00,pos,RB,,,,,
player,201710290phi,phi,ClemCo00,offense,19,,,,,
player,201710290phi,phi,ClemCo00,off_pct,27%,,,,,
player,201710290phi,phi,ClemCo00,defense,0,,,,,
player,201710290phi,phi,ClemCo00,def_pct,0%,,,,,
player,201710290phi,phi,ClemCo00,special_teams,24,,,,,
player,201710290phi,phi,ClemCo00,st_pct,75%,,,,,
player,201710290phi,phi,HollMa00,pos,WR,,,,,
player,201710290phi,phi,HollMa00,offense,18,,,,,
player,201710290phi,phi,HollMa00,off_pct,26%,,,,,
player,201710290phi,phi,HollMa00,defense,0,,,,,
player,201710290phi,phi,HollMa00,def_pct,0%,,,,,
player,201710290phi,phi,HollMa00,special_teams,20,,,,,
player,201710290phi,phi,HollMa00,st_pct,62%,,,,,
player,201710290phi,phi,SmalWe00,pos,RB,,,,,
player,201710290phi,phi,SmalWe00,offense,13,,,,,
player,201710290phi,phi,SmalWe00,off_pct,19%,,,,,
player,201710290phi,phi,SmalWe00,defense,0,,,,,
player,201710290phi,phi,SmalWe00,def_pct,0%,,,,,
player,201710290phi,phi,SmalWe00,special_teams,7,,,,,
player,201710290phi,phi,SmalWe00,st_pct,22%,,,,,
player,201710290phi,phi,WarmCh00,pos,G,,,,,
player,201710290phi,phi,WarmCh00,offense,10,,,,,
player,201710290phi,phi,WarmCh00,off_pct,14%,,,,,
player,201710290phi,phi,WarmCh00,defense,0,,,,,
player,201710290phi,phi,WarmCh00,def_pct,0%,,,,,
player,201710290phi,phi,WarmCh00,special_teams,0,,,,,
player,201710290phi,phi,WarmCh00,st_pct,0%,,,,,
player,201710290phi,phi,SeumIs00,pos,G,,,,,
player,201710290phi,phi,SeumIs00,offense,9,,,,,
player,201710290phi,phi,SeumIs00,off_pct,13%,,,,,
player,201710290phi,phi,SeumIs00,defense,0,,,,,
player,201710290phi,phi,SeumIs00,def_pct,0%,,,,,
player,201710290phi,phi,SeumIs00,special_teams,5,,,,,
player,201710290phi,phi,SeumIs00,st_pct,16%,,,,,
player,201710290phi,phi,FoleNi00,pos,QB,,,,,
player,201710290phi,phi,FoleNi00,offense,9,,,,,
player,201710290phi,phi,FoleNi00,off_pct,13%,,,,,
player,201710290phi,phi,FoleNi00,defense,0,,,,,
player,201710290phi,phi,FoleNi00,def_pct,0%,,,,,
player,201710290phi,phi,FoleNi00,special_teams,0,,,,,
player,201710290phi,phi,FoleNi00,st_pct,0%,,,,,
player,201710290phi,phi,BarnKe00,pos,RB,,,,,
player,201710290phi,phi,BarnKe00,offense,4,,,,,
player,201710290phi,phi,BarnKe00,off_pct,6%,,,,,
player,201710290phi,phi,BarnKe00,defense,0,,,,,
player,201710290phi,phi,BarnKe00,def_pct,0%,,,,,
player,201710290phi,phi,BarnKe00,special_teams,11,,,,,
player,201710290phi,phi,BarnKe00,st_pct,34%,,,,,
player,201710290phi,phi,JenkMa99,pos,SS,,,,,
player,201710290phi,phi,JenkMa99,offense,0,,,,,
player,201710290phi,phi,JenkMa99,off_pct,0%,,,,,
player,201710290phi,phi,JenkMa99,defense,66,,,,,
