game,2017,4,20171001,201710010sea,clt,"Indianapolis Colts",18,sea,"Seattle Seahawks",46
player,201710010sea,sea,MarcJu00,off_pct,0%,,,,,
player,201710010sea,sea,MarcJu00,defense,0,,,,,
player,201710010sea,sea,MarcJu00,def_pct,0%,,,,,
player,201710010sea,sea,MarcJu00,special_teams,9,,,,,
player,201710010sea,sea,MarcJu00,st_pct,30%,,,,,
player,201710010sea,clt,VujnJe00,pos,G,,,,,
player,201710010sea,clt,VujnJe00,offense,60,,,,,
player,201710010sea,clt,VujnJe00,off_pct,100%,,,,,
player,201710010sea,clt,VujnJe00,defense,0,,,,,
player,201710010sea,clt,VujnJe00,def_pct,0%,,,,,
player,201710010sea,clt,VujnJe00,special_teams,2,,,,,
player,201710010sea,clt,VujnJe00,st_pct,7%,,,,,
player,201710010sea,clt,MewhJa00,pos,G,,,,,
player,201710010sea,clt,MewhJa00,offense,60,,,,,
player,201710010sea,clt,MewhJa00,off_pct,100%,,,,,
player,201710010sea,clt,MewhJa00,defense,0,,,,,
player,201710010sea,clt,MewhJa00,def_pct,0%,,,,,
player,201710010sea,clt,MewhJa00,special_teams,2,,,,,
player,201710010sea,clt,MewhJa00,st_pct,7%,,,,,
player,201710010sea,clt,HaegJo00,pos,G,,,,,
player,201710010sea,clt,HaegJo00,offense,60,,,,,
player,201710010sea,clt,HaegJo00,off_pct,100%,,,,,
player,201710010sea,clt,HaegJo00,defense,0,,,,,
player,201710010sea,clt,HaegJo00,def_pct,0%,,,,,
player,201710010sea,clt,HaegJo00,special_teams,2,,,,,
player,201710010sea,clt,HaegJo00,st_pct,7%,,,,,
player,201710010sea,clt,BrisJa00,pos,QB,,,,,
player,201710010sea,clt,BrisJa00,offense,60,,,,,
player,201710010sea,clt,BrisJa00,off_pct,100%,,,,,
player,201710010sea,clt,BrisJa00,defense,0,,,,,
player,201710010sea,clt,BrisJa00,def_pct,0%,,,,,
player,201710010sea,clt,BrisJa00,special_teams,0,,,,,
player,201710010sea,clt,BrisJa00,st_pct,0%,,,,,
player,201710010sea,clt,CastAn00,pos,T,,,,,
player,201710010sea,clt,CastAn00,offense,60,,,,,
player,201710010sea,clt,CastAn00,off_pct,100%,,,,,
player,201710010sea,clt,CastAn00,defense,0,,,,,
player,201710010sea,clt,CastAn00,def_pct,0%,,,,,
player,201710010sea,clt,CastAn00,special_teams,0,,,,,
player,201710010sea,clt,CastAn00,st_pct,0%,,,,,
player,201710010sea,clt,RedmAd00,pos,C,,,,,
player,201710010sea,clt,RedmAd00,offense,58,,,,,
player,201710010sea,clt,RedmAd00,off_pct,97%,,,,,
player,201710010sea,clt,RedmAd00,defense,0,,,,,
player,201710010sea,clt,RedmAd00,def_pct,0%,,,,,
player,201710010sea,clt,RedmAd00,special_teams,2,,,,,
player,201710010sea,clt,RedmAd00,st_pct,7%,,,,,
player,201710010sea,clt,AikeKa00,pos,WR,,,,,
player,201710010sea,clt,AikeKa00,offense,51,,,,,
player,201710010sea,clt,AikeKa00,off_pct,85%,,,,,
player,201710010sea,clt,AikeKa00,defense,0,,,,,
player,201710010sea,clt,AikeKa00,def_pct,0%,,,,,
player,201710010sea,clt,AikeKa00,special_teams,0,,,,,
player,201710010sea,clt,AikeKa00,st_pct,0%,,,,,
player,201710010sea,clt,HiltT.00,pos,WR,,,,,
player,201710010sea,clt,HiltT.00,offense,51,,,,,
player,201710010sea,clt,HiltT.00,off_pct,85%,,,,,
player,201710010sea,clt,HiltT.00,defense,0,,,,,
player,201710010sea,clt,HiltT.00,def_pct,0%,,,,,
player,201710010sea,clt,HiltT.00,special_teams,0,,,,,
player,201710010sea,clt,HiltT.00,st_pct,0%,,,,,
player,201710010sea,clt,DoylJa00,pos,TE,,,,,
player,201710010sea,clt,DoylJa00,offense,48,,,,,
player,201710010sea,clt,DoylJa00,off_pct,80%,,,,,
player,201710010sea,clt,DoylJa00,defense,0,,,,,
player,201710010sea,clt,DoylJa00,def_pct,0%,,,,,
player,201710010sea,clt,DoylJa00,special_teams,2,,,,,
player,201710010sea,clt,DoylJa00,st_pct,7%,,,,,
player,201710010sea,clt,MoncDo00,pos,WR,,,,,
player,201710010sea,clt,MoncDo00,offense,43,,,,,
player,201710010sea,clt,MoncDo00,off_pct,72%,,,,,
player,201710010sea,clt,MoncDo00,defense,0,,,,,
player,201710010sea,clt,MoncDo00,def_pct,0%,,,,,
player,201710010sea,clt,MoncDo00,special_teams,0,,,,,
player,201710010sea,clt,MoncDo00,st_pct,0%,,,,,
player,201710010sea,clt,GoreFr00,pos,RB,,,,,
player,201710010sea,clt,GoreFr00,offense,35,,,,,
player,201710010sea,clt,GoreFr00,off_pct,58%,,,,,
player,201710010sea,clt,GoreFr00,defense,0,,,,,
player,201710010sea,clt,GoreFr00,def_pct,0%,,,,,
player,201710010sea,clt,GoreFr00,special_teams,0,,,,,
player,201710010sea,clt,GoreFr00,st_pct,0%,,,,,
player,201710010sea,clt,DaniDa02,pos,TE,,,,,
player,201710010sea,clt,DaniDa02,offense,22,,,,,
player,201710010sea,clt,DaniDa02,off_pct,37%,,,,,
player,201710010sea,clt,DaniDa02,defense,0,,,,,
player,201710010sea,clt,DaniDa02,def_pct,0%,,,,,
player,201710010sea,clt,DaniDa02,special_teams,15,,,,,
player,201710010sea,clt,DaniDa02,st_pct,50%,,,,,
player,201710010sea,clt,TurbRo00,pos,RB,,,,,
player,201710010sea,clt,TurbRo00,offense,19,,,,,
player,201710010sea,clt,TurbRo00,off_pct,32%,,,,,
player,201710010sea,clt,TurbRo00,defense,0,,,,,
player,201710010sea,clt,TurbRo00,def_pct,0%,,,,,
player,201710010sea,clt,TurbRo00,special_teams,15,,,,,
player,201710010sea,clt,TurbRo00,st_pct,50%,,,,,
player,201710010sea,clt,WillBr04,pos,TE,,,,,
player,201710010sea,clt,WillBr04,offense,17,,,,,
player,201710010sea,clt,WillBr04,off_pct,28%,,,,,
player,201710010sea,clt,WillBr04,defense,0,,,,,
player,201710010sea,clt,WillBr04,def_pct,0%,,,,,
player,201710010sea,clt,WillBr04,special_teams,19,,,,,
player,201710010sea,clt,WillBr04,st_pct,63%,,,,,
player,201710010sea,clt,HogaKr00,pos,WR,,,,,
player,201710010sea,clt,HogaKr00,offense,7,,,,,
player,201710010sea,clt,HogaKr00,off_pct,12%,,,,,
player,201710010sea,clt,HogaKr00,defense,0,,,,,
player,201710010sea,clt,HogaKr00,def_pct,0%,,,,,
player,201710010sea,clt,HogaKr00,special_teams,4,,,,,
player,201710010sea,clt,HogaKr00,st_pct,13%,,,,,
player,201710010sea,clt,JoneMa04,pos,RB,,,,,
player,201710010sea,clt,JoneMa04,offense,4,,,,,
player,201710010sea,clt,JoneMa04,off_pct,7%,,,,,
player,201710010sea,clt,JoneMa04,defense,0,,,,,
player,201710010sea,clt,JoneMa04,def_pct,0%,,,,,
player,201710010sea,clt,JoneMa04,special_teams,0,,,,,
player,201710010sea,clt,JoneMa04,st_pct,0%,,,,,
player,201710010sea,clt,ClarLe01,pos,T,,,,,
player,201710010sea,clt,ClarLe01,offense,2,,,,,
player,201710010sea,clt,ClarLe01,off_pct,3%,,,,,
player,201710010sea,clt,ClarLe01,defense,0,,,,,
player,201710010sea,clt,ClarLe01,def_pct,0%,,,,,
player,201710010sea,clt,ClarLe01,special_teams,2,,,,,
player,201710010sea,clt,ClarLe01,st_pct,7%,,,,,
player,201710010sea,clt,BondDe01,pos,C,,,,,
player,201710010sea,clt,BondDe01,offense,2,,,,,
player,201710010sea,clt,BondDe01,off_pct,3%,,,,,
player,201710010sea,clt,BondDe01,defense,0,,,,,
player,201710010sea,clt,BondDe01,def_pct,0%,,,,,
player,201710010sea,clt,BondDe01,special_teams,0,,,,,
player,201710010sea,clt,BondDe01,st_pct,0%,,,,,
player,201710010sea,clt,BrayQu00,pos,WR,,,,,
player,201710010sea,clt,BrayQu00,offense,1,,,,,
player,201710010sea,clt,BrayQu00,off_pct,2%,,,,,
player,201710010sea,clt,BrayQu00,defense,0,,,,,
player,201710010sea,clt,BrayQu00,def_pct,0%,,,,,
player,201710010sea,clt,BrayQu00,special_teams,10,,,,,
player,201710010sea,clt,BrayQu00,st_pct,33%,,,,,
player,201710010sea,clt,MelvRa00,pos,CB,,,,,
player,201710010sea,clt,MelvRa00,offense,0,,,,,
player,201710010sea,clt,MelvRa00,off_pct,0%,,,,,
player,201710010sea,clt,MelvRa00,defense,68,,,,,
player,201710010sea,clt,MelvRa00,def_pct,100%,,,,,
player,201710010sea,clt,MelvRa00,special_teams,8,,,,,
player,201710010sea,clt,MelvRa00,st_pct,27%,,,,,
player,201710010sea,clt,BostJo00,pos,LB,,,,,
player,201710010sea,clt,BostJo00,offense,0,,,,,
player,201710010sea,clt,BostJo00,off_pct,0%,,,,,
player,201710010sea,clt,BostJo00,defense,68,,,,,
player,201710010sea,clt,BostJo00,def_pct,100%,,,,,
player,201710010sea,clt,BostJo00,special_teams,8,,,,,
player,201710010sea,clt,BostJo00,st_pct,27%,,,,,
player,201710010sea,clt,DaviVo99,pos,CB,,,,,
player,201710010sea,clt,DaviVo99,offense,0,,,,,
player,201710010sea,clt,DaviVo99,off_pct,0%,,,,,
player,201710010sea,clt,DaviVo99,defense,68,,,,,
player,201710010sea,clt,DaviVo99,def_pct,100%,,,,,
player,201710010sea,clt,DaviVo99,special_teams,0,,,,,
player,201710010sea,clt,DaviVo99,st_pct,0%,,,,,
player,201710010sea,clt,HookMa00,pos,FS,,,,,
player,201710010sea,clt,HookMa00,offense,0,,,,,
player,201710010sea,clt,HookMa00,off_pct,0%,,,,,
player,201710010sea,clt,HookMa00,defense,68,,,,,
player,201710010sea,clt,HookMa00,def_pct,100%,,,,,
player,201710010sea,clt,HookMa00,special_teams,0,,,,,
player,201710010sea,clt,HookMa00,st_pct,0%,,,,,
player,201710010sea,clt,FarlMa00,pos,SS,,,,,
player,201710010sea,clt,FarlMa00,offense,0,,,,,
player,201710010sea,clt,FarlMa00,off_pct,0%,,,,,
player,201710010sea,clt,FarlMa00,defense,62,,,,,
player,201710010sea,clt,FarlMa00,def_pct,91%,,,,,
player,201710010sea,clt,FarlMa00,special_teams,16,,,,,
player,201710010sea,clt,FarlMa00,st_pct,53%,,,,,
player,201710010sea,clt,SimoJo01,pos,LB,,,,,
player,201710010sea,clt,SimoJo01,offense,0,,,,,
player,201710010sea,clt,SimoJo01,off_pct,0%,,,,,
player,201710010sea,clt,SimoJo01,defense,61,,,,,
player,201710010sea,clt,SimoJo01,def_pct,90%,,,,,
player,201710010sea,clt,SimoJo01,special_teams,7,,,,,
player,201710010sea,clt,SimoJo01,st_pct,23%,,,,,
player,201710010sea,clt,MorrAn01,pos,LB,,,,,
player,201710010sea,clt,MorrAn01,offense,0,,,,,
player,201710010sea,clt,MorrAn01,off_pct,0%,,,,,
player,201710010sea,clt,MorrAn01,defense,58,,,,,
player,201710010sea,clt,MorrAn01,def_pct,85%,,,,,
player,201710010sea,clt,MorrAn01,special_teams,12,,,,,
player,201710010sea,clt,MorrAn01,st_pct,40%,,,,,
player,201710010sea,clt,SheaJa00,pos,LB,,,,,
player,201710010sea,clt,SheaJa00,offense,0,,,,,
player,201710010sea,clt,SheaJa00,off_pct,0%,,,,,
player,201710010sea,clt,SheaJa00,defense,56,,,,,
player,201710010sea,clt,SheaJa00,def_pct,82%,,,,,
player,201710010sea,clt,SheaJa00,special_teams,0,,,,,
player,201710010sea,clt,SheaJa00,st_pct,0%,,,,,
player,201710010sea,clt,HairNa00,pos,CB,,,,,
player,201710010sea,clt,HairNa00,offense,0,,,,,
player,201710010sea,clt,HairNa00,off_pct,0%,,,,,
player,201710010sea,clt,HairNa00,defense,48,,,,,
player,201710010sea,clt,HairNa00,def_pct,71%,,,,,
player,201710010sea,clt,HairNa00,special_teams,0,,,,,
player,201710010sea,clt,HairNa00,st_pct,0%,,,,,
player,201710010sea,clt,AndeHe00,pos,DE,,,,,
player,201710010sea,clt,AndeHe00,offense,0,,,,,
player,201710010sea,clt,AndeHe00,off_pct,0%,,,,,
player,201710010sea,clt,AndeHe00,defense,35,,,,,
player,201710010sea,clt,AndeHe00,def_pct,51%,,,,,
player,201710010sea,clt,AndeHe00,special_teams,9,,,,,
player,201710010sea,clt,AndeHe00,st_pct,30%,,,,,
player,201710010sea,clt,HankJo00,pos,DT,,,,,
player,201710010sea,clt,HankJo00,offense,0,,,,,
player,201710010sea,clt,HankJo00,off_pct,0%,,,,,
player,201710010sea,clt,HankJo00,defense,35,,,,,
player,201710010sea,clt,HankJo00,def_pct,51%,,,,,
player,201710010sea,clt,HankJo00,special_teams,0,,,,,
player,201710010sea,clt,HankJo00,st_pct,0%,,,,,
player,201710010sea,clt,WoodAl99,pos,NT,,,,,
player,201710010sea,clt,WoodAl99,offense,0,,,,,
player,201710010sea,clt,WoodAl99,off_pct,0%,,,,,
player,201710010sea,clt,WoodAl99,defense,31,,,,,
player,201710010sea,clt,WoodAl99,def_pct,46%,,,,,
player,201710010sea,clt,WoodAl99,special_teams,8,,,,,
player,201710010sea,clt,WoodAl99,st_pct,27%,,,,,
player,201710010sea,clt,StewGr00,pos,NT,,,,,
player,201710010sea,clt,StewGr00,offense,0,,,,,
player,201710010sea,clt,StewGr00,off_pct,0%,,,,,
player,201710010sea,clt,StewGr00,defense,22,,,,,
player,201710010sea,clt,StewGr00,def_pct,32%,,,,,
player,201710010sea,clt,StewGr00,special_teams,2,,,,,
player,201710010sea,clt,StewGr00,st_pct,7%,,,,,
player,201710010sea,clt,RidgHa00,pos,DT,,,,,
player,201710010sea,clt,RidgHa00,offense,0,,,,,
player,201710010sea,clt,RidgHa00,off_pct,0%,,,,,
player,201710010sea,clt,RidgHa00,defense,18,,,,,
player,201710010sea,clt,RidgHa00,def_pct,26%,,,,,
player,201710010sea,clt,RidgHa00,special_teams,9,,,,,
player,201710010sea,clt,RidgHa00,st_pct,30%,,,,,
player,201710010sea,clt,HuntMa00,pos,DE,,,,,
player,201710010sea,clt,HuntMa00,offense,0,,,,,
player,201710010sea,clt,HuntMa00,off_pct,0%,,,,,
player,201710010sea,clt,HuntMa00,defense,15,,,,,
player,201710010sea,clt,HuntMa00,def_pct,22%,,,,,
player,201710010sea,clt,HuntMa00,special_teams,22,,,,,
player,201710010sea,clt,HuntMa00,st_pct,73%,,,,,
player,201710010sea,clt,ButlDa99,pos,FS,,,,,
player,201710010sea,clt,ButlDa99,offense,0,,,,,
player,201710010sea,clt,ButlDa99,off_pct,0%,,,,,
player,201710010sea,clt,ButlDa99,defense,15,,,,,
player,201710010sea,clt,ButlDa99,def_pct,22%,,,,,
player,201710010sea,clt,ButlDa99,special_teams,8,,,,,
player,201710010sea,clt,ButlDa99,st_pct,27%,,,,,
player,201710010sea,clt,BashTa00,pos,LB,,,,,
player,201710010sea,clt,BashTa00,offense,0,,,,,
player,201710010sea,clt,BashTa00,off_pct,0%,,,,,
player,201710010sea,clt,BashTa00,defense,12,,,,,
player,201710010sea,clt,BashTa00,def_pct,18%,,,,,
player,201710010sea,clt,BashTa00,special_teams,12,,,,,
player,201710010sea,clt,BashTa00,st_pct,40%,,,,,
player,201710010sea,clt,MingBa00,pos,LB,,,,,
player,201710010sea,clt,MingBa00,offense,0,,,,,
player,201710010sea,clt,MingBa00,off_pct,0%,,,,,
player,201710010sea,clt,MingBa00,defense,7,,,,,
player,201710010sea,clt,MingBa00,def_pct,10%,,,,,
player,201710010sea,clt,MingBa00,special_teams,20,,,,,
player,201710010sea,clt,MingBa00,st_pct,67%,,,,,
player,201710010sea,clt,GreeT.00,pos,SS,,,,,
player,201710010sea,clt,GreeT.00,offense,0,,,,,
player,201710010sea,clt,GreeT.00,off_pct,0%,,,,,
player,201710010sea,clt,GreeT.00,defense,1,,,,,
player,201710010sea,clt,GreeT.00,def_pct,1%,,,,,
player,201710010sea,clt,GreeT.00,special_teams,21,,,,,
player,201710010sea,clt,GreeT.00,st_pct,70%,,,,,
player,201710010sea,clt,MoorKe03,pos,CB,,,,,
player,201710010sea,clt,MoorKe03,offense,0,,,,,
player,201710010sea,clt,MoorKe03,off_pct,0%,,,,,
player,201710010sea,clt,MoorKe03,defense,0,,,,,
player,201710010sea,clt,MoorKe03,def_pct,0%,,,,,
player,201710010sea,clt,MoorKe03,special_teams,27,,,,,
player,201710010sea,clt,MoorKe03,st_pct,90%,,,,,
player,201710010sea,clt,SpenSe00,pos,LB,,,,,
player,201710010sea,clt,SpenSe00,offense,0,,,,,
player,201710010sea,clt,SpenSe00,off_pct,0%,,,,,
player,201710010sea,clt,SpenSe00,defense,0,,,,,
player,201710010sea,clt,SpenSe00,def_pct,0%,,,,,
player,201710010sea,clt,SpenSe00,special_teams,20,,,,,
player,201710010sea,clt,SpenSe00,st_pct,67%,,,,,
player,201710010sea,clt,GeorJe01,pos,LB,,,,,
player,201710010sea,clt,GeorJe01,offense,0,,,,,
player,201710010sea,clt,GeorJe01,off_pct,0%,,,,,
player,201710010sea,clt,GeorJe01,defense,0,,,,,
player,201710010sea,clt,GeorJe01,def_pct,0%,,,,,
player,201710010sea,clt,GeorJe01,special_teams,19,,,,,
player,201710010sea,clt,GeorJe01,st_pct,63%,,,,,
player,201710010sea,clt,SancRi00,pos,P,,,,,
player,201710010sea,clt,SancRi00,offense,0,,,,,
player,201710010sea,clt,SancRi00,off_pct,0%,,,,,
player,201710010sea,clt,SancRi00,defense,0,,,,,
player,201710010sea,clt,SancRi00,def_pct,0%,,,,,
player,201710010sea,clt,SancRi00,special_teams,12,,,,,
player,201710010sea,clt,SancRi00,st_pct,40%,,,,,
player,201710010sea,clt,RhodLu00,pos,LS,,,,,
player,201710010sea,clt,RhodLu00,offense,0,,,,,
player,201710010sea,clt,RhodLu00,off_pct,0%,,,,,
player,201710010sea,clt,RhodLu00,defense,0,,,,,
player,201710010sea,clt,RhodLu00,def_pct,0%,,,,,
player,201710010sea,clt,RhodLu00,special_teams,8,,,,,
player,201710010sea,clt,RhodLu00,st_pct,27%,,,,,
player,201710010sea,clt,DesiPi00,pos,CB,,,,,
player,201710010sea,clt,DesiPi00,offense,0,,,,,
player,201710010sea,clt,DesiPi00,off_pct,0%,,,,,
player,201710010sea,clt,DesiPi00,defense,0,,,,,
player,201710010sea,clt,DesiPi00,def_pct,0%,,,,,
player,201710010sea,clt,DesiPi00,special_teams,4,,,,,
player,201710010sea,clt,DesiPi00,st_pct,13%,,,,,
player,201710010sea,clt,vinatada01,pos,K,,,,,
player,201710010sea,clt,vinatada01,offense,0,,,,,
player,201710010sea,clt,vinatada01,off_pct,0%,,,,,
player,201710010sea,clt,vinatada01,defense,0,,,,,
player,201710010sea,clt,vinatada01,def_pct,0%,,,,,
player,201710010sea,clt,vinatada01,special_teams,2,,,,,
player,201710010sea,clt,vinatada01,st_pct,7%,,,,,
