game,2017,1,20170910,201709100det,crd,"Arizona Cardinals",23,det,"Detroit Lions",35
player,201709100det,crd,IupaMi20,offense,70,,,,,
player,201709100det,crd,IupaMi20,off_pct,93%,,,,,
player,201709100det,crd,IupaMi20,defense,0,,,,,
player,201709100det,crd,IupaMi20,def_pct,0%,,,,,
player,201709100det,crd,IupaMi20,special_teams,5,,,,,
player,201709100det,crd,IupaMi20,st_pct,17%,,,,,
player,201709100det,crd,WetzJo00,pos,T,,,,,
player,201709100det,crd,WetzJo00,offense,67,,,,,
player,201709100det,crd,WetzJo00,off_pct,89%,,,,,
player,201709100det,crd,WetzJo00,defense,0,,,,,
player,201709100det,crd,WetzJo00,def_pct,0%,,,,,
player,201709100det,crd,WetzJo00,special_teams,5,,,,,
player,201709100det,crd,WetzJo00,st_pct,17%,,,,,
player,201709100det,crd,BrowJo02,pos,WR,,,,,
player,201709100det,crd,BrowJo02,offense,63,,,,,
player,201709100det,crd,BrowJo02,off_pct,84%,,,,,
player,201709100det,crd,BrowJo02,defense,0,,,,,
player,201709100det,crd,BrowJo02,def_pct,0%,,,,,
player,201709100det,crd,BrowJo02,special_teams,0,,,,,
player,201709100det,crd,BrowJo02,st_pct,0%,,,,,
player,201709100det,crd,BrowJa03,pos,WR,,,,,
player,201709100det,crd,BrowJa03,offense,55,,,,,
player,201709100det,crd,BrowJa03,off_pct,73%,,,,,
player,201709100det,crd,BrowJa03,defense,0,,,,,
player,201709100det,crd,BrowJa03,def_pct,0%,,,,,
player,201709100det,crd,BrowJa03,special_teams,15,,,,,
player,201709100det,crd,BrowJa03,st_pct,50%,,,,,
player,201709100det,crd,GresJe00,pos,TE,,,,,
player,201709100det,crd,GresJe00,offense,55,,,,,
player,201709100det,crd,GresJe00,off_pct,73%,,,,,
player,201709100det,crd,GresJe00,defense,0,,,,,
player,201709100det,crd,GresJe00,def_pct,0%,,,,,
player,201709100det,crd,GresJe00,special_teams,0,,,,,
player,201709100det,crd,GresJe00,st_pct,0%,,,,,
player,201709100det,crd,JohnDa08,pos,RB,,,,,
player,201709100det,crd,JohnDa08,offense,46,,,,,
player,201709100det,crd,JohnDa08,off_pct,61%,,,,,
player,201709100det,crd,JohnDa08,defense,0,,,,,
player,201709100det,crd,JohnDa08,def_pct,0%,,,,,
player,201709100det,crd,JohnDa08,special_teams,0,,,,,
player,201709100det,crd,JohnDa08,st_pct,0%,,,,,
player,201709100det,crd,NelsJJ00,pos,WR,,,,,
player,201709100det,crd,NelsJJ00,offense,30,,,,,
player,201709100det,crd,NelsJJ00,off_pct,40%,,,,,
player,201709100det,crd,NelsJJ00,defense,0,,,,,
player,201709100det,crd,NelsJJ00,def_pct,0%,,,,,
player,201709100det,crd,NelsJJ00,special_teams,4,,,,,
player,201709100det,crd,NelsJJ00,st_pct,13%,,,,,
player,201709100det,crd,ElliAn00,pos,RB,,,,,
player,201709100det,crd,ElliAn00,offense,20,,,,,
player,201709100det,crd,ElliAn00,off_pct,27%,,,,,
player,201709100det,crd,ElliAn00,defense,0,,,,,
player,201709100det,crd,ElliAn00,def_pct,0%,,,,,
player,201709100det,crd,ElliAn00,special_teams,0,,,,,
player,201709100det,crd,ElliAn00,st_pct,0%,,,,,
player,201709100det,crd,NiklTr00,pos,TE,,,,,
player,201709100det,crd,NiklTr00,offense,19,,,,,
player,201709100det,crd,NiklTr00,off_pct,25%,,,,,
player,201709100det,crd,NiklTr00,defense,0,,,,,
player,201709100det,crd,NiklTr00,def_pct,0%,,,,,
player,201709100det,crd,NiklTr00,special_teams,11,,,,,
player,201709100det,crd,NiklTr00,st_pct,37%,,,,,
player,201709100det,crd,WillKe05,pos,RB,,,,,
player,201709100det,crd,WillKe05,offense,9,,,,,
player,201709100det,crd,WillKe05,off_pct,12%,,,,,
player,201709100det,crd,WillKe05,defense,0,,,,,
player,201709100det,crd,WillKe05,def_pct,0%,,,,,
player,201709100det,crd,WillKe05,special_teams,10,,,,,
player,201709100det,crd,WillKe05,st_pct,33%,,,,,
player,201709100det,crd,HumpD.00,pos,T,,,,,
player,201709100det,crd,HumpD.00,offense,8,,,,,
player,201709100det,crd,HumpD.00,off_pct,11%,,,,,
player,201709100det,crd,HumpD.00,defense,0,,,,,
player,201709100det,crd,HumpD.00,def_pct,0%,,,,,
player,201709100det,crd,HumpD.00,special_teams,1,,,,,
player,201709100det,crd,HumpD.00,st_pct,3%,,,,,
player,201709100det,crd,BoonAl21,pos,G,,,,,
player,201709100det,crd,BoonAl21,offense,5,,,,,
player,201709100det,crd,BoonAl21,off_pct,7%,,,,,
player,201709100det,crd,BoonAl21,defense,0,,,,,
player,201709100det,crd,BoonAl21,def_pct,0%,,,,,
player,201709100det,crd,BoonAl21,special_teams,4,,,,,
player,201709100det,crd,BoonAl21,st_pct,13%,,,,,
player,201709100det,crd,MomaIf00,pos,TE,,,,,
player,201709100det,crd,MomaIf00,offense,3,,,,,
player,201709100det,crd,MomaIf00,off_pct,4%,,,,,
player,201709100det,crd,MomaIf00,defense,0,,,,,
player,201709100det,crd,MomaIf00,def_pct,0%,,,,,
player,201709100det,crd,MomaIf00,special_teams,21,,,,,
player,201709100det,crd,MomaIf00,st_pct,70%,,,,,
player,201709100det,crd,PennEl00,pos,RB,,,,,
player,201709100det,crd,PennEl00,offense,1,,,,,
player,201709100det,crd,PennEl00,off_pct,1%,,,,,
player,201709100det,crd,PennEl00,defense,0,,,,,
player,201709100det,crd,PennEl00,def_pct,0%,,,,,
player,201709100det,crd,PennEl00,special_teams,20,,,,,
player,201709100det,crd,PennEl00,st_pct,67%,,,,,
player,201709100det,crd,MathTy00,pos,FS,,,,,
player,201709100det,crd,MathTy00,offense,0,,,,,
player,201709100det,crd,MathTy00,off_pct,0%,,,,,
player,201709100det,crd,MathTy00,defense,71,,,,,
player,201709100det,crd,MathTy00,def_pct,100%,,,,,
player,201709100det,crd,MathTy00,special_teams,15,,,,,
player,201709100det,crd,MathTy00,st_pct,50%,,,,,
player,201709100det,crd,BranTy99,pos,SS,,,,,
player,201709100det,crd,BranTy99,offense,0,,,,,
player,201709100det,crd,BranTy99,off_pct,0%,,,,,
player,201709100det,crd,BranTy99,defense,71,,,,,
player,201709100det,crd,BranTy99,def_pct,100%,,,,,
player,201709100det,crd,BranTy99,special_teams,8,,,,,
player,201709100det,crd,BranTy99,st_pct,27%,,,,,
player,201709100det,crd,PetePa00,pos,CB,,,,,
player,201709100det,crd,PetePa00,offense,0,,,,,
player,201709100det,crd,PetePa00,off_pct,0%,,,,,
player,201709100det,crd,PetePa00,defense,71,,,,,
player,201709100det,crd,PetePa00,def_pct,100%,,,,,
player,201709100det,crd,PetePa00,special_teams,5,,,,,
player,201709100det,crd,PetePa00,st_pct,17%,,,,,
player,201709100det,crd,JoneCh03,pos,LB,,,,,
player,201709100det,crd,JoneCh03,offense,0,,,,,
player,201709100det,crd,JoneCh03,off_pct,0%,,,,,
player,201709100det,crd,JoneCh03,defense,71,,,,,
player,201709100det,crd,JoneCh03,def_pct,100%,,,,,
player,201709100det,crd,JoneCh03,special_teams,4,,,,,
player,201709100det,crd,JoneCh03,st_pct,13%,,,,,
player,201709100det,crd,BethJu00,pos,CB,,,,,
player,201709100det,crd,BethJu00,offense,0,,,,,
player,201709100det,crd,BethJu00,off_pct,0%,,,,,
player,201709100det,crd,BethJu00,defense,69,,,,,
player,201709100det,crd,BethJu00,def_pct,97%,,,,,
player,201709100det,crd,BethJu00,special_teams,12,,,,,
player,201709100det,crd,BethJu00,st_pct,40%,,,,,
player,201709100det,crd,DansKa20,pos,LB,,,,,
player,201709100det,crd,DansKa20,offense,0,,,,,
player,201709100det,crd,DansKa20,off_pct,0%,,,,,
player,201709100det,crd,DansKa20,defense,68,,,,,
player,201709100det,crd,DansKa20,def_pct,96%,,,,,
player,201709100det,crd,DansKa20,special_teams,4,,,,,
player,201709100det,crd,DansKa20,st_pct,13%,,,,,
player,201709100det,crd,BethAn20,pos,SS,,,,,
player,201709100det,crd,BethAn20,offense,0,,,,,
player,201709100det,crd,BethAn20,off_pct,0%,,,,,
player,201709100det,crd,BethAn20,defense,60,,,,,
player,201709100det,crd,BethAn20,def_pct,85%,,,,,
player,201709100det,crd,BethAn20,special_teams,0,,,,,
player,201709100det,crd,BethAn20,st_pct,0%,,,,,
player,201709100det,crd,GoldMa00,pos,LB,,,,,
player,201709100det,crd,GoldMa00,offense,0,,,,,
player,201709100det,crd,GoldMa00,off_pct,0%,,,,,
player,201709100det,crd,GoldMa00,defense,54,,,,,
player,201709100det,crd,GoldMa00,def_pct,76%,,,,,
player,201709100det,crd,GoldMa00,special_teams,4,,,,,
player,201709100det,crd,GoldMa00,st_pct,13%,,,,,
player,201709100det,crd,RuckFr99,pos,DT,,,,,
player,201709100det,crd,RuckFr99,offense,0,,,,,
player,201709100det,crd,RuckFr99,off_pct,0%,,,,,
player,201709100det,crd,RuckFr99,defense,44,,,,,
player,201709100det,crd,RuckFr99,def_pct,62%,,,,,
player,201709100det,crd,RuckFr99,special_teams,4,,,,,
player,201709100det,crd,RuckFr99,st_pct,13%,,,,,
player,201709100det,crd,PeteCo00,pos,DT,,,,,
player,201709100det,crd,PeteCo00,offense,0,,,,,
player,201709100det,crd,PeteCo00,off_pct,0%,,,,,
player,201709100det,crd,PeteCo00,defense,43,,,,,
player,201709100det,crd,PeteCo00,def_pct,61%,,,,,
player,201709100det,crd,PeteCo00,special_teams,9,,,,,
player,201709100det,crd,PeteCo00,st_pct,30%,,,,,
player,201709100det,crd,ReddHa00,pos,LB,,,,,
player,201709100det,crd,ReddHa00,offense,0,,,,,
player,201709100det,crd,ReddHa00,off_pct,0%,,,,,
player,201709100det,crd,ReddHa00,defense,41,,,,,
player,201709100det,crd,ReddHa00,def_pct,58%,,,,,
player,201709100det,crd,ReddHa00,special_teams,6,,,,,
player,201709100det,crd,ReddHa00,st_pct,20%,,,,,
player,201709100det,crd,ByneJo00,pos,LB,,,,,
player,201709100det,crd,ByneJo00,offense,0,,,,,
player,201709100det,crd,ByneJo00,off_pct,0%,,,,,
player,201709100det,crd,ByneJo00,defense,30,,,,,
player,201709100det,crd,ByneJo00,def_pct,42%,,,,,
player,201709100det,crd,ByneJo00,special_teams,20,,,,,
player,201709100det,crd,ByneJo00,st_pct,67%,,,,,
player,201709100det,crd,MaurJo00,pos,DT,,,,,
player,201709100det,crd,MaurJo00,offense,0,,,,,
player,201709100det,crd,MaurJo00,off_pct,0%,,,,,
player,201709100det,crd,MaurJo00,defense,26,,,,,
player,201709100det,crd,MaurJo00,def_pct,37%,,,,,
player,201709100det,crd,MaurJo00,special_teams,4,,,,,
player,201709100det,crd,MaurJo00,st_pct,13%,,,,,
player,201709100det,crd,WillXa00,pos,DT,,,,,
player,201709100det,crd,WillXa00,offense,0,,,,,
player,201709100det,crd,WillXa00,off_pct,0%,,,,,
player,201709100det,crd,WillXa00,defense,21,,,,,
player,201709100det,crd,WillXa00,def_pct,30%,,,,,
player,201709100det,crd,WillXa00,special_teams,0,,,,,
player,201709100det,crd,WillXa00,st_pct,0%,,,,,
player,201709100det,crd,GuntRo00,pos,DT,,,,,
player,201709100det,crd,GuntRo00,offense,0,,,,,
player,201709100det,crd,GuntRo00,off_pct,0%,,,,,
player,201709100det,crd,GuntRo00,defense,17,,,,,
player,201709100det,crd,GuntRo00,def_pct,24%,,,,,
player,201709100det,crd,GuntRo00,special_teams,9,,,,,
player,201709100det,crd,GuntRo00,st_pct,30%,,,,,
player,201709100det,crd,PierOl00,pos,DT,,,,,
player,201709100det,crd,PierOl00,offense,0,,,,,
player,201709100det,crd,PierOl00,off_pct,0%,,,,,
player,201709100det,crd,PierOl00,defense,12,,,,,
player,201709100det,crd,PierOl00,def_pct,17%,,,,,
player,201709100det,crd,PierOl00,special_teams,0,,,,,
player,201709100det,crd,PierOl00,st_pct,0%,,,,,
player,201709100det,crd,MartKa00,pos,LB,,,,,
player,201709100det,crd,MartKa00,offense,0,,,,,
player,201709100det,crd,MartKa00,off_pct,0%,,,,,
player,201709100det,crd,MartKa00,defense,7,,,,,
player,201709100det,crd,MartKa00,def_pct,10%,,,,,
player,201709100det,crd,MartKa00,special_teams,15,,,,,
player,201709100det,crd,MartKa00,st_pct,50%,,,,,
player,201709100det,crd,WillTr99,pos,CB,,,,,
player,201709100det,crd,WillTr99,offense,0,,,,,
player,201709100det,crd,WillTr99,off_pct,0%,,,,,
player,201709100det,crd,WillTr99,defense,3,,,,,
player,201709100det,crd,WillTr99,def_pct,4%,,,,,
player,201709100det,crd,WillTr99,special_teams,0,,,,,
player,201709100det,crd,WillTr99,st_pct,0%,,,,,
player,201709100det,crd,BakeBu00,pos,FS,,,,,
player,201709100det,crd,BakeBu00,offense,0,,,,,
player,201709100det,crd,BakeBu00,off_pct,0%,,,,,
player,201709100det,crd,BakeBu00,defense,2,,,,,
player,201709100det,crd,BakeBu00,def_pct,3%,,,,,
player,201709100det,crd,BakeBu00,special_teams,20,,,,,
player,201709100det,crd,BakeBu00,st_pct,67%,,,,,
player,201709100det,crd,WillBr07,pos,CB,,,,,
player,201709100det,crd,WillBr07,offense,0,,,,,
player,201709100det,crd,WillBr07,off_pct,0%,,,,,
player,201709100det,crd,WillBr07,defense,0,,,,,
player,201709100det,crd,WillBr07,def_pct,0%,,,,,
player,201709100det,crd,WillBr07,special_teams,20,,,,,
player,201709100det,crd,WillBr07,st_pct,67%,,,,,
player,201709100det,crd,GoldBr00,pos,WR,,,,,
player,201709100det,crd,GoldBr00,offense,0,,,,,
player,201709100det,crd,GoldBr00,off_pct,0%,,,,,
player,201709100det,crd,GoldBr00,defense,0,,,,,
player,201709100det,crd,GoldBr00,def_pct,0%,,,,,
player,201709100det,crd,GoldBr00,special_teams,20,,,,,
player,201709100det,crd,GoldBr00,st_pct,67%,,,,,
player,201709100det,crd,FordRu00,pos,FS,,,,,
player,201709100det,crd,FordRu00,offense,0,,,,,
player,201709100det,crd,FordRu00,off_pct,0%,,,,,
player,201709100det,crd,FordRu00,defense,0,,,,,
player,201709100det,crd,FordRu00,def_pct,0%,,,,,
player,201709100det,crd,FordRu00,special_teams,17,,,,,
player,201709100det,crd,FordRu00,st_pct,57%,,,,,
player,201709100det,crd,dawsophi01,pos,K,,,,,
player,201709100det,crd,dawsophi01,offense,0,,,,,
player,201709100det,crd,dawsophi01,off_pct,0%,,,,,
player,201709100det,crd,dawsophi01,defense,0,,,,,
player,201709100det,crd,dawsophi01,def_pct,0%,,,,,
player,201709100det,crd,dawsophi01,special_teams,10,,,,,
player,201709100det,crd,dawsophi01,st_pct,33%,,,,,
player,201709100det,crd,BrewAa00,pos,LS,,,,,
player,201709100det,crd,BrewAa00,offense,0,,,,,
player,201709100det,crd,BrewAa00,off_pct,0%,,,,,
player,201709100det,crd,BrewAa00,defense,0,,,,,
player,201709100det,crd,BrewAa00,def_pct,0%,,,,,
player,201709100det,crd,BrewAa00,special_teams,9,,,,,
player,201709100det,crd,BrewAa00,st_pct,30%,,,,,
player,201709100det,crd,LeexAn20,pos,P,,,,,
player,201709100det,crd,LeexAn20,offense,0,,,,,
player,201709100det,crd,LeexAn20,off_pct,0%,,,,,
player,201709100det,crd,LeexAn20,defense,0,,,,,
player,201709100det,crd,LeexAn20,def_pct,0%,,,,,
player,201709100det,crd,LeexAn20,special_teams,9,,,,,
player,201709100det,crd,LeexAn20,st_pct,30%,,,,,
