game,2017,8,20171029,201710290nwe,sdg,"Los Angeles Chargers",13,nwe,"New England Patriots",21
player,201710290nwe,nwe,BadeJo00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,BadeJo00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201710290nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201710290nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201710290nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201710290nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201710290nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201710290nwe,nwe,GuyxLa00,tackles_combined,5,,,,,
player,201710290nwe,nwe,GuyxLa00,tackles_solo,1,,,,,
player,201710290nwe,nwe,GuyxLa00,tackles_assists,4,,,,,
player,201710290nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201710290nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201710290nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,McCoDe99,def_int,0,,,,,
player,201710290nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201710290nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201710290nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201710290nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201710290nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201710290nwe,nwe,McCoDe99,tackles_combined,5,,,,,
player,201710290nwe,nwe,McCoDe99,tackles_solo,4,,,,,
player,201710290nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201710290nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201710290nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201710290nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201710290nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201710290nwe,nwe,FlowTr00,def_int,0,,,,,
player,201710290nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201710290nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201710290nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201710290nwe,nwe,FlowTr00,pass_defended,1,,,,,
player,201710290nwe,nwe,FlowTr00,sacks,0.0,,,,,
player,201710290nwe,nwe,FlowTr00,tackles_combined,3,,,,,
player,201710290nwe,nwe,FlowTr00,tackles_solo,3,,,,,
player,201710290nwe,nwe,FlowTr00,tackles_assists,0,,,,,
player,201710290nwe,nwe,FlowTr00,tackles_loss,0,,,,,
player,201710290nwe,nwe,FlowTr00,qb_hits,1,,,,,
player,201710290nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,ButlAd00,def_int,0,,,,,
player,201710290nwe,nwe,ButlAd00,def_int_yds,0,,,,,
player,201710290nwe,nwe,ButlAd00,def_int_td,0,,,,,
player,201710290nwe,nwe,ButlAd00,def_int_long,0,,,,,
player,201710290nwe,nwe,ButlAd00,pass_defended,0,,,,,
player,201710290nwe,nwe,ButlAd00,sacks,0.0,,,,,
player,201710290nwe,nwe,ButlAd00,tackles_combined,2,,,,,
player,201710290nwe,nwe,ButlAd00,tackles_solo,1,,,,,
player,201710290nwe,nwe,ButlAd00,tackles_assists,1,,,,,
player,201710290nwe,nwe,ButlAd00,tackles_loss,0,,,,,
player,201710290nwe,nwe,ButlAd00,qb_hits,0,,,,,
player,201710290nwe,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,ChunPa99,def_int,0,,,,,
player,201710290nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201710290nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201710290nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201710290nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201710290nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201710290nwe,nwe,ChunPa99,tackles_combined,2,,,,,
player,201710290nwe,nwe,ChunPa99,tackles_solo,1,,,,,
player,201710290nwe,nwe,ChunPa99,tackles_assists,1,,,,,
player,201710290nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201710290nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201710290nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201710290nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201710290nwe,nwe,MarsCa00,def_int,0,,,,,
player,201710290nwe,nwe,MarsCa00,def_int_yds,0,,,,,
player,201710290nwe,nwe,MarsCa00,def_int_td,0,,,,,
player,201710290nwe,nwe,MarsCa00,def_int_long,0,,,,,
player,201710290nwe,nwe,MarsCa00,pass_defended,0,,,,,
player,201710290nwe,nwe,MarsCa00,sacks,0.0,,,,,
player,201710290nwe,nwe,MarsCa00,tackles_combined,2,,,,,
player,201710290nwe,nwe,MarsCa00,tackles_solo,2,,,,,
player,201710290nwe,nwe,MarsCa00,tackles_assists,0,,,,,
player,201710290nwe,nwe,MarsCa00,tackles_loss,1,,,,,
player,201710290nwe,nwe,MarsCa00,qb_hits,0,,,,,
player,201710290nwe,nwe,MarsCa00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,MarsCa00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,MarsCa00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,MarsCa00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,BoldBr00,def_int,0,,,,,
player,201710290nwe,nwe,BoldBr00,def_int_yds,0,,,,,
player,201710290nwe,nwe,BoldBr00,def_int_td,0,,,,,
player,201710290nwe,nwe,BoldBr00,def_int_long,0,,,,,
player,201710290nwe,nwe,BoldBr00,pass_defended,0,,,,,
player,201710290nwe,nwe,BoldBr00,sacks,0.0,,,,,
player,201710290nwe,nwe,BoldBr00,tackles_combined,1,,,,,
player,201710290nwe,nwe,BoldBr00,tackles_solo,1,,,,,
player,201710290nwe,nwe,BoldBr00,tackles_assists,0,,,,,
player,201710290nwe,nwe,BoldBr00,tackles_loss,0,,,,,
player,201710290nwe,nwe,BoldBr00,qb_hits,0,,,,,
player,201710290nwe,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,BurkRe00,def_int,0,,,,,
player,201710290nwe,nwe,BurkRe00,def_int_yds,0,,,,,
player,201710290nwe,nwe,BurkRe00,def_int_td,0,,,,,
player,201710290nwe,nwe,BurkRe00,def_int_long,0,,,,,
player,201710290nwe,nwe,BurkRe00,pass_defended,0,,,,,
player,201710290nwe,nwe,BurkRe00,sacks,0.0,,,,,
player,201710290nwe,nwe,BurkRe00,tackles_combined,1,,,,,
player,201710290nwe,nwe,BurkRe00,tackles_solo,1,,,,,
player,201710290nwe,nwe,BurkRe00,tackles_assists,0,,,,,
player,201710290nwe,nwe,BurkRe00,tackles_loss,0,,,,,
player,201710290nwe,nwe,BurkRe00,qb_hits,0,,,,,
player,201710290nwe,nwe,BurkRe00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,BurkRe00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,BurkRe00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,BurkRe00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,ButlMa01,def_int,0,,,,,
player,201710290nwe,nwe,ButlMa01,def_int_yds,0,,,,,
player,201710290nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201710290nwe,nwe,ButlMa01,def_int_long,0,,,,,
player,201710290nwe,nwe,ButlMa01,pass_defended,0,,,,,
player,201710290nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201710290nwe,nwe,ButlMa01,tackles_combined,1,,,,,
player,201710290nwe,nwe,ButlMa01,tackles_solo,1,,,,,
player,201710290nwe,nwe,ButlMa01,tackles_assists,0,,,,,
player,201710290nwe,nwe,ButlMa01,tackles_loss,0,,,,,
player,201710290nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201710290nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201710290nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201710290nwe,nwe,FlowMa00,def_int,0,,,,,
player,201710290nwe,nwe,FlowMa00,def_int_yds,0,,,,,
player,201710290nwe,nwe,FlowMa00,def_int_td,0,,,,,
player,201710290nwe,nwe,FlowMa00,def_int_long,0,,,,,
player,201710290nwe,nwe,FlowMa00,pass_defended,0,,,,,
player,201710290nwe,nwe,FlowMa00,sacks,0.0,,,,,
player,201710290nwe,nwe,FlowMa00,tackles_combined,1,,,,,
player,201710290nwe,nwe,FlowMa00,tackles_solo,1,,,,,
player,201710290nwe,nwe,FlowMa00,tackles_assists,0,,,,,
player,201710290nwe,nwe,FlowMa00,tackles_loss,0,,,,,
player,201710290nwe,nwe,FlowMa00,qb_hits,0,,,,,
player,201710290nwe,nwe,FlowMa00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,FlowMa00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,FlowMa00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,FlowMa00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,KingBr02,def_int,0,,,,,
player,201710290nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201710290nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201710290nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201710290nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201710290nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201710290nwe,nwe,KingBr02,tackles_combined,1,,,,,
player,201710290nwe,nwe,KingBr02,tackles_solo,1,,,,,
player,201710290nwe,nwe,KingBr02,tackles_assists,0,,,,,
player,201710290nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201710290nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201710290nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201710290nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201710290nwe,nwe,ReilTr00,def_int,0,,,,,
player,201710290nwe,nwe,ReilTr00,def_int_yds,0,,,,,
player,201710290nwe,nwe,ReilTr00,def_int_td,0,,,,,
player,201710290nwe,nwe,ReilTr00,def_int_long,0,,,,,
player,201710290nwe,nwe,ReilTr00,pass_defended,0,,,,,
player,201710290nwe,nwe,ReilTr00,sacks,0.0,,,,,
player,201710290nwe,nwe,ReilTr00,tackles_combined,1,,,,,
player,201710290nwe,nwe,ReilTr00,tackles_solo,1,,,,,
player,201710290nwe,nwe,ReilTr00,tackles_assists,0,,,,,
player,201710290nwe,nwe,ReilTr00,tackles_loss,0,,,,,
player,201710290nwe,nwe,ReilTr00,qb_hits,0,,,,,
player,201710290nwe,nwe,ReilTr00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,ReilTr00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,ReilTr00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,ReilTr00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,RichJo00,def_int,0,,,,,
player,201710290nwe,nwe,RichJo00,def_int_yds,0,,,,,
player,201710290nwe,nwe,RichJo00,def_int_td,0,,,,,
player,201710290nwe,nwe,RichJo00,def_int_long,0,,,,,
player,201710290nwe,nwe,RichJo00,pass_defended,1,,,,,
player,201710290nwe,nwe,RichJo00,sacks,0.0,,,,,
player,201710290nwe,nwe,RichJo00,tackles_combined,1,,,,,
player,201710290nwe,nwe,RichJo00,tackles_solo,1,,,,,
player,201710290nwe,nwe,RichJo00,tackles_assists,0,,,,,
player,201710290nwe,nwe,RichJo00,tackles_loss,0,,,,,
player,201710290nwe,nwe,RichJo00,qb_hits,0,,,,,
player,201710290nwe,nwe,RichJo00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,RichJo00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,RichJo00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,RichJo00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,SlatMa00,def_int,0,,,,,
player,201710290nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201710290nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201710290nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201710290nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201710290nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201710290nwe,nwe,SlatMa00,tackles_combined,1,,,,,
player,201710290nwe,nwe,SlatMa00,tackles_solo,1,,,,,
player,201710290nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201710290nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201710290nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201710290nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,WiseDe00,def_int,0,,,,,
player,201710290nwe,nwe,WiseDe00,def_int_yds,0,,,,,
player,201710290nwe,nwe,WiseDe00,def_int_td,0,,,,,
player,201710290nwe,nwe,WiseDe00,def_int_long,0,,,,,
player,201710290nwe,nwe,WiseDe00,pass_defended,0,,,,,
player,201710290nwe,nwe,WiseDe00,sacks,0.0,,,,,
player,201710290nwe,nwe,WiseDe00,tackles_combined,1,,,,,
player,201710290nwe,nwe,WiseDe00,tackles_solo,0,,,,,
player,201710290nwe,nwe,WiseDe00,tackles_assists,1,,,,,
player,201710290nwe,nwe,WiseDe00,tackles_loss,0,,,,,
player,201710290nwe,nwe,WiseDe00,qb_hits,1,,,,,
player,201710290nwe,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201710290nwe,nwe,HarmDu00,def_int,0,,,,,
player,201710290nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201710290nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201710290nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201710290nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201710290nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201710290nwe,nwe,HarmDu00,tackles_combined,0,,,,,
player,201710290nwe,nwe,HarmDu00,tackles_solo,0,,,,,
player,201710290nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201710290nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201710290nwe,nwe,HarmDu00,qb_hits,1,,,,,
player,201710290nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201710290nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201710290nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201710290nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201710290nwe,sdg,BenjTr00,kick_ret,0,,,,,
player,201710290nwe,sdg,BenjTr00,kick_ret_yds,0,,,,,
player,201710290nwe,sdg,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201710290nwe,sdg,BenjTr00,kick_ret_td,0,,,,,
player,201710290nwe,sdg,BenjTr00,kick_ret_long,0,,,,,
player,201710290nwe,sdg,BenjTr00,punt_ret,1,,,,,
player,201710290nwe,sdg,BenjTr00,punt_ret_yds,-8,,,,,
player,201710290nwe,sdg,BenjTr00,punt_ret_yds_per_ret,-8.0,,,,,
player,201710290nwe,sdg,BenjTr00,punt_ret_td,0,,,,,
player,201710290nwe,sdg,BenjTr00,punt_ret_long,-8,,,,,
player,201710290nwe,sdg,DaviMi03,kick_ret,2,,,,,
player,201710290nwe,sdg,DaviMi03,kick_ret_yds,36,,,,,
player,201710290nwe,sdg,DaviMi03,kick_ret_yds_per_ret,18.0,,,,,
player,201710290nwe,sdg,DaviMi03,kick_ret_td,0,,,,,
player,201710290nwe,sdg,DaviMi03,kick_ret_long,19,,,,,
player,201710290nwe,sdg,DaviMi03,punt_ret,0,,,,,
player,201710290nwe,sdg,DaviMi03,punt_ret_yds,0,,,,,
player,201710290nwe,sdg,DaviMi03,punt_ret_yds_per_ret,,,,,,
player,201710290nwe,sdg,DaviMi03,punt_ret_td,0,,,,,
player,201710290nwe,sdg,DaviMi03,punt_ret_long,0,,,,,
player,201710290nwe,sdg,EkelAu00,kick_ret,2,,,,,
player,201710290nwe,sdg,EkelAu00,kick_ret_yds,36,,,,,
player,201710290nwe,sdg,EkelAu00,kick_ret_yds_per_ret,18.0,,,,,
player,201710290nwe,sdg,EkelAu00,kick_ret_td,0,,,,,
player,201710290nwe,sdg,EkelAu00,kick_ret_long,21,,,,,
player,201710290nwe,sdg,EkelAu00,punt_ret,0,,,,,
player,201710290nwe,sdg,EkelAu00,punt_ret_yds,0,,,,,
player,201710290nwe,sdg,EkelAu00,punt_ret_yds_per_ret,,,,,,
player,201710290nwe,sdg,EkelAu00,punt_ret_td,0,,,,,
player,201710290nwe,sdg,EkelAu00,punt_ret_long,0,,,,,
player,201710290nwe,nwe,AmenDa00,kick_ret,1,,,,,
player,201710290nwe,nwe,AmenDa00,kick_ret_yds,16,,,,,
player,201710290nwe,nwe,AmenDa00,kick_ret_yds_per_ret,16.0,,,,,
player,201710290nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201710290nwe,nwe,AmenDa00,kick_ret_long,16,,,,,
player,201710290nwe,nwe,AmenDa00,punt_ret,4,,,,,
player,201710290nwe,nwe,AmenDa00,punt_ret_yds,26,,,,,
player,201710290nwe,nwe,AmenDa00,punt_ret_yds_per_ret,6.5,,,,,
player,201710290nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201710290nwe,nwe,AmenDa00,punt_ret_long,12,,,,,
player,201710290nwe,nwe,LewiDi00,kick_ret,2,,,,,
player,201710290nwe,nwe,LewiDi00,kick_ret_yds,96,,,,,
player,201710290nwe,nwe,LewiDi00,kick_ret_yds_per_ret,48.0,,,,,
player,201710290nwe,nwe,LewiDi00,kick_ret_td,0,,,,,
player,201710290nwe,nwe,LewiDi00,kick_ret_long,71,,,,,
player,201710290nwe,nwe,LewiDi00,punt_ret,0,,,,,
player,201710290nwe,nwe,LewiDi00,punt_ret_yds,0,,,,,
player,201710290nwe,nwe,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201710290nwe,nwe,LewiDi00,punt_ret_td,0,,,,,
player,201710290nwe,nwe,LewiDi00,punt_ret_long,0,,,,,
player,201710290nwe,sdg,novaknic01,xpm,1,,,,,
player,201710290nwe,sdg,novaknic01,xpa,1,,,,,
player,201710290nwe,sdg,novaknic01,fgm,,,,,,
player,201710290nwe,sdg,novaknic01,fga,1,,,,,
player,201710290nwe,sdg,novaknic01,punt,0,,,,,
player,201710290nwe,sdg,novaknic01,punt_yds,0,,,,,
player,201710290nwe,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201710290nwe,sdg,novaknic01,punt_long,0,,,,,
player,201710290nwe,sdg,KaseDr00,xpm,,,,,,
player,201710290nwe,sdg,KaseDr00,xpa,,,,,,
player,201710290nwe,sdg,KaseDr00,fgm,,,,,,
player,201710290nwe,sdg,KaseDr00,fga,,,,,,
player,201710290nwe,sdg,KaseDr00,punt,5,,,,,
player,201710290nwe,sdg,KaseDr00,punt_yds,225,,,,,
player,201710290nwe,sdg,KaseDr00,punt_yds_per_punt,45.0,,,,,
player,201710290nwe,sdg,KaseDr00,punt_long,56,,,,,
player,201710290nwe,nwe,GostSt20,xpm,1,,,,,
player,201710290nwe,nwe,GostSt20,xpa,1,,,,,
player,201710290nwe,nwe,GostSt20,fgm,4,,,,,
player,201710290nwe,nwe,GostSt20,fga,6,,,,,
player,201710290nwe,nwe,GostSt20,punt,0,,,,,
player,201710290nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201710290nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201710290nwe,nwe,GostSt20,punt_long,0,,,,,
player,201710290nwe,nwe,AlleRy01,xpm,,,,,,
player,201710290nwe,nwe,AlleRy01,xpa,,,,,,
player,201710290nwe,nwe,AlleRy01,fgm,,,,,,
player,201710290nwe,nwe,AlleRy01,fga,,,,,,
player,201710290nwe,nwe,AlleRy01,punt,3,,,,,
player,201710290nwe,nwe,AlleRy01,punt_yds,130,,,,,
player,201710290nwe,nwe,AlleRy01,punt_yds_per_punt,43.3,,,,,
player,201710290nwe,nwe,AlleRy01,punt_long,57,,,,,
player,201710290nwe,nwe,MasoSh01,pos,G,,,,,
player,201710290nwe,nwe,MasoSh01,offense,86,,,,,
player,201710290nwe,nwe,MasoSh01,off_pct,100%,,,,,
player,201710290nwe,nwe,MasoSh01,defense,0,,,,,
player,201710290nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201710290nwe,nwe,MasoSh01,special_teams,7,,,,,
player,201710290nwe,nwe,MasoSh01,st_pct,25%,,,,,
player,201710290nwe,nwe,SoldNa00,pos,T,,,,,
player,201710290nwe,nwe,SoldNa00,offense,86,,,,,
player,201710290nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201710290nwe,nwe,SoldNa00,defense,0,,,,,
player,201710290nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201710290nwe,nwe,SoldNa00,special_teams,7,,,,,
player,201710290nwe,nwe,SoldNa00,st_pct,25%,,,,,
player,201710290nwe,nwe,ThunJo00,pos,G,,,,,
player,201710290nwe,nwe,ThunJo00,offense,86,,,,,
player,201710290nwe,nwe,ThunJo00,off_pct,100%,,,,,
player,201710290nwe,nwe,ThunJo00,defense,0,,,,,
player,201710290nwe,nwe,ThunJo00,def_pct,0%,,,,,
player,201710290nwe,nwe,ThunJo00,special_teams,7,,,,,
player,201710290nwe,nwe,ThunJo00,st_pct,25%,,,,,
player,201710290nwe,nwe,AndrDa00,pos,C,,,,,
player,201710290nwe,nwe,AndrDa00,offense,86,,,,,
player,201710290nwe,nwe,AndrDa00,off_pct,100%,,,,,
player,201710290nwe,nwe,AndrDa00,defense,0,,,,,
player,201710290nwe,nwe,AndrDa00,def_pct,0%,,,,,
player,201710290nwe,nwe,AndrDa00,special_teams,0,,,,,
player,201710290nwe,nwe,AndrDa00,st_pct,0%,,,,,
player,201710290nwe,nwe,GronRo00,pos,TE,,,,,
player,201710290nwe,nwe,GronRo00,offense,86,,,,,
player,201710290nwe,nwe,GronRo00,off_pct,100%,,,,,
player,201710290nwe,nwe,GronRo00,defense,0,,,,,
player,201710290nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201710290nwe,nwe,GronRo00,special_teams,0,,,,,
player,201710290nwe,nwe,GronRo00,st_pct,0%,,,,,
player,201710290nwe,nwe,BradTo00,pos,QB,,,,,
player,201710290nwe,nwe,BradTo00,offense,86,,,,,
player,201710290nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201710290nwe,nwe,BradTo00,defense,0,,,,,
player,201710290nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201710290nwe,nwe,BradTo00,special_teams,0,,,,,
player,201710290nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201710290nwe,nwe,CookBr00,pos,WR,,,,,
player,201710290nwe,nwe,CookBr00,offense,82,,,,,
player,201710290nwe,nwe,CookBr00,off_pct,95%,,,,,
player,201710290nwe,nwe,CookBr00,defense,0,,,,,
player,201710290nwe,nwe,CookBr00,def_pct,0%,,,,,
player,201710290nwe,nwe,CookBr00,special_teams,0,,,,,
player,201710290nwe,nwe,CookBr00,st_pct,0%,,,,,
player,201710290nwe,nwe,HogaCh00,pos,WR,,,,,
player,201710290nwe,nwe,HogaCh00,offense,75,,,,,
player,201710290nwe,nwe,HogaCh00,off_pct,87%,,,,,
player,201710290nwe,nwe,HogaCh00,defense,0,,,,,
player,201710290nwe,nwe,HogaCh00,def_pct,0%,,,,,
player,201710290nwe,nwe,HogaCh00,special_teams,1,,,,,
player,201710290nwe,nwe,HogaCh00,st_pct,4%,,,,,
player,201710290nwe,nwe,WaddLa01,pos,T,,,,,
player,201710290nwe,nwe,WaddLa01,offense,51,,,,,
player,201710290nwe,nwe,WaddLa01,off_pct,59%,,,,,
player,201710290nwe,nwe,WaddLa01,defense,0,,,,,
player,201710290nwe,nwe,WaddLa01,def_pct,0%,,,,,
player,201710290nwe,nwe,WaddLa01,special_teams,7,,,,,
player,201710290nwe,nwe,WaddLa01,st_pct,25%,,,,,
player,201710290nwe,nwe,CannMa00,pos,T,,,,,
player,201710290nwe,nwe,CannMa00,offense,35,,,,,
player,201710290nwe,nwe,CannMa00,off_pct,41%,,,,,
player,201710290nwe,nwe,CannMa00,defense,0,,,,,
player,201710290nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201710290nwe,nwe,CannMa00,special_teams,1,,,,,
player,201710290nwe,nwe,CannMa00,st_pct,4%,,,,,
player,201710290nwe,nwe,AmenDa00,pos,WR,,,,,
player,201710290nwe,nwe,AmenDa00,offense,32,,,,,
player,201710290nwe,nwe,AmenDa00,off_pct,37%,,,,,
player,201710290nwe,nwe,AmenDa00,defense,0,,,,,
player,201710290nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201710290nwe,nwe,AmenDa00,special_teams,6,,,,,
player,201710290nwe,nwe,AmenDa00,st_pct,21%,,,,,
player,201710290nwe,nwe,LewiDi00,pos,RB,,,,,
player,201710290nwe,nwe,LewiDi00,offense,30,,,,,
player,201710290nwe,nwe,LewiDi00,off_pct,35%,,,,,
player,201710290nwe,nwe,LewiDi00,defense,0,,,,,
player,201710290nwe,nwe,LewiDi00,def_pct,0%,,,,,
player,201710290nwe,nwe,LewiDi00,special_teams,4,,,,,
player,201710290nwe,nwe,LewiDi00,st_pct,14%,,,,,
player,201710290nwe,nwe,DeveJa00,pos,FB,,,,,
player,201710290nwe,nwe,DeveJa00,offense,29,,,,,
player,201710290nwe,nwe,DeveJa00,off_pct,34%,,,,,
player,201710290nwe,nwe,DeveJa00,defense,0,,,,,
player,201710290nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201710290nwe,nwe,DeveJa00,special_teams,14,,,,,
player,201710290nwe,nwe,DeveJa00,st_pct,50%,,,,,
player,201710290nwe,nwe,BurkRe00,pos,RB,,,,,
